,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
53,Yunis Abdelhamid,3,-,0.5,0.2,0.7,-,0.4,0.4
54,Hatem Ben Arfa,2,4,1.4,3.2,1.5,0.2,2.4,2.4
55,Habib Maïga,1,3,0.8,1.1,1.2,0.1,1.1,1.1
56,Hamari Traoré,1,1,0.7,0.7,0.7,0.1,0.3,0.3
57,Alexander Djiku,-,-,0.5,0.2,1.2,0.1,0.2,0.2
58,Jonathan Clauss,3,6,1,0.7,0.4,0.1,0.4,0.4
59,Gelson Martins,3,2,1.1,1.7,1.6,0.2,1.3,1.3
60,Martin Terrier,9,7,1.4,0.8,1.1,0.3,0.7,0.7
61,Armand Laurienté,3,5,2,1.9,1.3,0.3,1.2,1.2
62,Cheick Doucouré,2,1,1.1,1.2,0.5,-,0.7,0.7
63,Yoane Wissa,10,4,1.5,1.4,2.2,0.3,0.8,0.8
64,Maxwel Cornet,2,5,0.6,0.6,0.9,0.1,0.4,0.4
65,Luiz Araújo,4,2,1.8,1.8,0.6,-,1,1
66,Benjamin Bourigeaud,6,5,1.7,0.2,0.3,0.1,0.4,0.4
67,Idrissa Gueye,2,1,0.7,0.9,0.7,-,0.7,0.7
68,Florian Sotoca,8,3,2.2,0.6,1.4,0.3,1.1,1.1
69,Franck Honorat,8,5,1.1,0.7,0.4,0.1,0.8,0.8
70,Ruben Aguilar,1,3,0.2,0.4,1.1,-,0.4,0.4
71,Romain Perraud,3,7,1.3,0.9,1.5,0.1,0.5,0.5
72,Gaël Kakuta,11,5,1.5,1.5,1.1,0.1,1.5,1.5
73,Hassane Kamara,2,1,0.8,1,0.9,-,0.6,0.6
74,Mauro Icardi,7,3,2,0.2,0.6,0.3,0.4,0.4
75,Houssem Aouar,7,3,2.3,1.5,0.8,0.1,1.2,1.2
76,Alessandro Florenzi,2,1,1,0.2,0.3,0.1,0.1,0.1
77,Mitchel Bakker,-,2,0.1,0.6,0.3,0.1,0.4,0.4
78,Jonathan David,13,2,1.5,0.6,1.2,0.1,1.3,1.3
79,Damien Da Silva,4,-,0.8,0.3,0.7,-,0.1,0.1
80,Layvin Kurzawa,1,1,0.6,0.7,0.4,0.1,0.7,0.7
81,Boulaye Dia,14,1,1.8,1.3,1,0.4,1.5,1.5
82,Yvan Neyou,1,2,0.9,2,1.5,-,0.5,0.5
83,Sébastien Corchia,-,1,0.8,0.7,1.7,-,0.6,0.6
84,Ander Herrera,1,3,0.7,0.4,0.5,-,0.3,0.3
85,Jean-Eudes Aholou,2,2,1.1,1,1.2,-,0.7,0.7
86,Pape Sarr,3,-,1.4,0.8,1.1,-,0.4,0.4
87,Mike Maignan,-,-,-,-,0.2,-,-,-
88,Dénis Bouanga,7,4,2.8,1.6,1,0.3,1.5,1.5
89,Trevoh Chalobah,2,2,0.5,1.3,0.9,-,0.3,0.3
90,Youssouf Fofana,-,3,1,0.9,0.9,-,0.7,0.7
91,Bruno Guimarães,3,1,0.8,0.8,1.1,-,0.5,0.5
92,Jonathan Gradit,-,1,0.1,1,1.9,-,0.4,0.4
93,Eduardo Camavinga,1,2,0.7,1.2,1.5,-,0.7,0.7
94,Harold Moukoudi,3,1,0.5,0.4,0.5,-,0.4,0.4
95,Julien Laporte,-,-,0.3,0.2,0.6,-,0.1,0.1
96,Pierre Lees-Melou,4,2,1.5,0.8,0.8,-,0.7,0.7
97,Birger Meling,2,3,0.5,0.6,1.5,-,0.4,0.4
98,Guillermo Maripán,5,1,0.5,0.1,0.3,-,-,-
99,Benoît Badiashile,2,1,0.7,0.1,0.4,0.1,0.1,0.1
100,Yacine Adli,2,5,0.7,1.4,1.1,-,1.2,1.2
101,Romain Thomas,4,-,0.4,0.1,0.6,0.1,0.1,0.1
102,Alexis Claude-Maurice,4,5,1.1,1.6,1.8,-,1.4,1.4
103,Caio Henrique,-,4,0.2,0.5,0.4,0.1,0.2,0.2
104,Kenny Lala,3,3,0.5,0.8,0.7,-,1,1
105,Renato Sanches,1,3,0.9,1.7,1.2,0.1,0.9,0.9
106,Andrei Girotto,1,1,0.9,0.1,0.7,-,0.1,0.1
107,Laurent Abergel,3,1,0.8,0.8,1,-,1.2,1.2
108,Habib Diallo,9,3,1.7,0.5,0.8,0.4,1.2,1.2
109,Marshall Munetsi,1,-,0.4,0.6,0.7,-,0.3,0.3
110,Samuel Kalu,4,1,1.3,1.8,1.8,0.3,1.3,1.3
111,Djibril Sidibé,-,2,0.2,0.3,0.7,-,0.2,0.2
112,Boubakary Soumaré,-,1,0.3,0.9,0.5,-,0.7,0.7
113,Paul Baysse,2,2,0.4,0.1,0.5,-,0.1,0.1
114,Ghislain Konan,2,1,0.3,1.4,0.8,0.1,0.8,0.8
115,Xavier Chavalerin,-,3,0.7,0.6,0.2,0.1,0.4,0.4
116,Anthony Caci,-,2,0.2,0.8,0.4,-,0.5,0.5
117,Renaud Ripart,11,1,1.8,0.7,1.7,0.1,1.3,1.3
118,Hiroki Sakai,-,1,0.1,0.3,0.6,0.1,0.4,0.4
119,Danilo Pereira,2,1,0.7,0.3,0.7,-,0.3,0.3
120,Bruno Ecuele Manga,2,-,0.8,0.3,0.7,-,0.2,0.2
121,Junior Sambia,1,6,0.5,1,1.2,0.1,1,1
122,Nathanaël Mbuku,4,1,1.2,1.3,1.8,0.1,0.8,0.8
123,Julian Draxler,4,3,0.5,0.6,0.5,0.2,0.5,0.5
124,Steven Nzonzi,1,1,0.6,0.6,0.4,-,0.2,0.2
125,Sacha Boey,-,1,0.4,0.9,0.5,0.1,0.5,0.5
126,Moses Simon,6,5,1.2,1.4,0.9,0.1,1.4,1.4
127,Glody Ngonda,2,-,0.4,1.2,0.5,-,0.6,0.6
128,Mohamed Simakan,1,1,0.7,0.5,1.4,0.1,0.5,0.5
129,Pablo Sarabia,6,4,1.4,0.3,0.6,0.3,0.5,0.5
130,Youssouf Sabaly,1,2,0.4,1.2,1.3,0.1,0.9,0.9
131,Seko Fofana,2,3,1.3,1.4,0.7,-,1.1,1.1
132,Morgan Schneiderlin,-,-,0.4,0.5,0.4,-,0.3,0.3
133,Abdou Diallo,-,1,0.2,0.8,0.4,-,-,-
134,Thomas Mangani,3,3,0.7,0.3,0.7,-,0.4,0.4
135,Ronaël Pierre-Gabriel,1,-,0.3,1.2,1,0.1,0.4,0.4
136,Thomas Delaine,3,2,0.8,1.2,0.7,-,0.5,0.5
137,Duje Caleta-Car,2,1,0.3,0.1,0.5,-,0.1,0.1
138,Wout Faes,1,-,0.3,0.4,0.5,-,0.3,0.3
139,Leandro Paredes,1,2,1.1,0.2,0.8,-,0.3,0.3
140,John Boye,1,2,0.4,0.1,0.6,0.1,0.1,0.1
141,Nicolas Pallois,2,-,0.4,0.5,0.4,0.1,0.3,0.3
142,Terem Moffi,14,2,1.8,0.8,0.6,0.3,1.3,1.3
143,Adil Aouchiche,2,5,0.8,1,0.9,-,0.8,0.8
144,Remi Oudin,4,4,1.4,0.4,0.9,0.1,0.8,0.8
145,Wahbi Khazri,7,1,1.5,1.2,1.4,0.3,1.1,1.1
146,Anthony Lopes,-,-,-,-,0.2,-,-,-
147,Jason Denayer,1,-,0.2,0.2,0.2,-,-,-
148,Walter Benítez,-,-,-,-,0.1,-,-,-
149,Daniel Congré,2,-,0.3,0.1,0.7,-,0.1,0.1
150,Rony Lopes,3,1,1.5,1.1,0.9,-,0.8,0.8
151,Alexandre Oukidja,-,-,-,0.1,0.3,-,-,-
152,Thomas Foket,-,3,0.2,0.5,0.9,0.1,0.5,0.5
153,Ibrahima Sissoko,-,-,0.7,0.8,0.6,-,0.6,0.6
154,Predrag Rajkovic,-,-,-,0.1,0.3,-,-,-
155,Presnel Kimpembe,-,-,0.2,0.3,0.9,-,0.1,0.1
156,Dennis Appiah,-,2,0.3,0.5,0.1,-,0.8,0.8
157,Ignatius Ganago,7,-,1.7,1,1.9,0.5,1.1,1.1
158,Charles Traoré,1,-,0.1,0.2,1,-,0.4,0.4
159,Thiago Mendes,-,1,0.7,0.5,0.7,-,0.4,0.4
160,William Saliba,1,-,0.3,0.5,0.5,-,0.2,0.2
161,Flavien Tait,1,3,1.1,1,1.3,-,0.6,0.6
162,Jonas Omlin,-,-,-,0.1,0.1,-,-,-
163,Andreaw Gravillon,2,2,0.5,0.3,1.4,-,0.2,0.2
164,Fábio,-,1,0.3,0.3,0.5,-,0.6,0.6
165,Jonathan Ikoné,4,5,1.3,1.4,0.6,0.2,1.5,1.5
166,Cesc Fàbregas,2,3,0.5,0.3,0.6,-,0.4,0.4
167,Miguel Trauco,-,2,0.2,0.4,0.5,-,0.4,0.4
168,Mathieu Cafaro,4,2,1.9,0.7,1.2,0.2,0.4,0.4
169,Valon Berisha,-,3,0.9,0.4,0.7,-,0.5,0.5
170,Baptiste Reynet,-,-,0.1,-,0.2,-,-,-
171,Álvaro González,2,3,0.5,0.1,0.9,0.1,0.1,0.1
172,Issiaga Sylla,1,-,0.5,0.8,0.4,0.1,0.7,0.7
173,Matthieu Udol,-,3,0.5,0.6,0.7,-,0.7,0.7
174,Axel Disasi,3,-,0.6,0.3,0.7,-,0.1,0.1
175,Toma Basic,4,1,1.3,0.7,0.9,0.1,0.6,0.6
176,Romain Hamouma,6,1,1.1,1.2,1.2,0.3,1.3,1.3
177,Souleyman Doumbia,-,1,0.3,0.9,0.6,-,0.9,0.9
178,Hwang Ui-Jo,12,3,2.1,0.7,1,0.5,0.8,0.8
179,Clément Grenier,4,3,1.2,0.4,0.7,-,0.4,0.4
180,Alban Lafont,-,-,-,-,0.2,-,-,-
181,Dimitri Liénard,2,4,0.9,0.4,0.4,-,0.4,0.4
182,Adrien Truffert,1,3,0.8,0.6,0.9,-,0.5,0.5
183,Yusuf Yazici,7,4,1.4,0.4,0.3,0.2,0.6,0.6
184,Hicham Boudaoui,3,2,0.6,1,0.8,0.2,0.9,0.9
185,Niclas Eliasson,4,3,0.8,0.3,1.4,0.1,0.4,0.4
186,Jean-Charles Castelletto,1,-,0.3,0.3,0.3,-,0.1,0.1
187,Jean-Ricner Bellegarde,1,1,0.6,1.3,1.3,-,1.1,1.1
188,Thilo Kehrer,-,-,0.3,0.1,0.4,-,0.1,0.1
189,Pierrick Capelle,3,3,0.8,0.6,0.5,0.1,0.9,0.9
190,Jonathan Panzo,-,-,0.2,0.6,0.4,-,0.1,0.1
191,Benoît Costil,-,-,-,0.1,0.1,-,-,-
192,Nicolas Cozza,-,-,0.1,0.6,0.8,0.1,0.2,0.2
193,Enzo Le Fée,-,6,0.9,1.1,1.1,-,0.9,0.9
194,Domagoj Bradaric,1,2,0.2,0.3,0.5,-,0.2,0.2
195,Alfred Gomis,-,-,-,-,0.1,-,-,-
196,Lassana Coulibaly,1,1,0.5,0.5,1.1,-,0.6,0.6
197,Arnaud Nordin,4,4,1.4,0.9,1.9,0.1,0.7,0.7
198,Maxence Caqueret,-,1,0.3,1.1,0.9,-,1,1
199,Lamine Fomba,1,1,0.8,0.4,0.5,-,1.3,1.3
200,Kasper Dolberg,6,2,1.5,0.4,2,0.2,1.2,1.2
201,Pedro Mendes,2,-,0.3,0.1,1.2,-,0.1,0.1
202,Imrân Louza,7,2,1.1,0.5,1.4,0.1,0.6,0.6
203,Jordan Lotomba,1,-,0.3,1,1.2,0.1,0.8,0.8
204,Paul Lasne,-,-,0.2,0.2,0.8,-,0.2,0.2
205,Arnaud Kalimuendo,7,3,1.1,0.8,0.9,-,1.1,1.1
206,Ismaël Traoré,3,3,0.4,0.4,0.3,-,0.1,0.1
207,Gautier Larsonneur,-,-,-,-,0.2,-,-,-
208,Sinaly Diomandé,-,-,0.6,0.2,0.5,-,0.1,0.1
209,Myziane Maolida,3,1,1,1.1,0.5,0.1,0.9,0.9
210,Pape Gueye,2,-,0.5,0.2,1.4,-,0.5,0.5
211,Arbër Zeneli,3,3,0.8,1.4,0.9,0.2,0.9,0.9
212,Timothée Kolodziejczak,-,-,0.4,0.1,0.3,-,0.1,0.1
213,Dylan Bronn,2,-,0.4,0.4,0.3,-,0.2,0.2
214,Xeka,1,2,0.5,0.2,0.8,-,0.1,0.1
215,Mihailo Ristic,-,2,0.6,0.6,0.5,-,0.6,0.6
216,Florent Mollet,3,5,1.5,0.4,0.8,0.1,0.8,0.8
217,Stephy Mavididi,9,-,0.9,1,0.9,0.1,1.1,1.1
218,Lamine Gueye,3,2,1.6,0.6,1.4,0.3,1.2,1.2
219,Arnaud Souquet,1,1,0.3,0.5,0.9,-,0.6,0.6
220,Facundo Medina,2,-,0.4,0.3,0.3,-,0.5,0.5
221,Leonardo Balerdi,2,-,0.6,0.5,1.3,0.1,0.5,0.5
222,Adrien Thomasson,5,1,1.3,0.6,1.2,0.2,1.3,1.3
223,Gaëtan Charbonnier,6,1,1,0.9,0.6,0.3,0.8,0.8
224,Haris Belkebla,-,-,0.2,0.7,0.9,-,0.7,0.7
225,Vincent Le Goff,-,-,0.3,0.5,0.5,-,0.4,0.4
226,Benjamin Lecomte,-,-,-,-,0.1,-,-,-
227,Faitout Maouassa,-,1,1.2,0.8,0.8,-,0.5,0.5
228,Andrés Cubas,1,-,0.4,0.4,0.6,-,0.9,0.9
229,Luis Henrique,-,5,0.3,0.7,0.3,0.4,0.2,0.2
230,Yannick Cahuzac,1,-,0.3,0.1,0.7,0.1,0.2,0.2
231,Loris Benito,-,-,0.3,0.1,0.5,0.1,0.3,0.3
232,Nicolas de Préville,1,2,1.2,1,1.4,0.1,1.5,1.5
233,Colin Dagba,1,1,0.3,0.3,0.4,0.1,0.5,0.5
234,Anthony Racioppi,-,-,-,-,0.1,-,-,-
235,Jérôme Hergault,2,-,0.2,0.5,1.2,0.2,0.6,0.6
236,Mounir Chouiar,-,2,1,2,1.1,0.1,1.8,1.8
237,Eiji Kawashima,-,-,-,-,-,-,-,-
238,Junior Dina Ebimbe,1,1,1.5,2,1.2,0.1,1.1,1.1
239,Abdoulaye Touré,2,2,0.9,0.7,1,-,0.6,0.6
240,Stevan Jovetic,6,-,1.6,0.5,0.5,0.1,0.4,0.4
241,Jean-Kévin Duverne,1,-,0.4,0.7,0.6,-,0.4,0.4
242,Fabien Lemoine,1,-,0.5,0.3,0.7,-,0.4,0.4
243,Quentin Boisgard,2,2,1,1,0.7,0.1,1.4,1.4
244,Moreto Cassamá,1,1,0.4,0.9,0.9,-,0.4,0.4
245,Rayan Cherki,1,3,0.7,1.8,0.7,-,0.6,0.6
246,Vincent Manceau,-,-,0.2,0.4,0.6,-,0.1,0.1
247,Jean-Louis Leca,-,-,-,-,0.3,-,-,-
248,Romain Del Castillo,-,5,0.6,0.7,0.5,0.1,0.5,0.5
249,Sofiane Alakouch,-,2,0.2,0.8,1.2,-,0.8,0.8
250,Sada Thioub,1,1,0.9,1.3,0.9,-,1.5,1.5
251,Clément Michelin,-,4,0.4,0.2,0.5,0.2,0.2,0.2
252,Khéphren Thuram,2,-,0.3,0.8,0.3,-,0.3,0.3
253,Mathias Pereira Lage,4,1,1,0.6,0.5,0.1,0.6,0.6
254,Mattia De Sciglio,-,1,0.1,0.4,0.3,-,0.1,0.1
255,Senou Coulibaly,2,-,0.2,0.3,0.7,-,0.4,0.4
256,Mama Baldé,7,-,2,0.7,1.4,0.6,1.9,1.9
257,Didier Ndong,-,1,0.2,0.8,0.6,-,0.6,0.6
258,Victorien Angban,-,1,0.2,0.8,1,-,1.2,1.2
259,Jordan Ferri,-,3,0.1,0.5,1,-,0.8,0.8
260,Ibrahim Amadou,-,-,0.6,0.4,0.2,-,0.7,0.7
261,Stéphane Bahoken,6,2,2,0.5,1,0.6,1.1,1.1
262,Haris Duljevic,-,2,0.8,1.6,0.6,0.1,0.9,0.9
263,Irvin Cardona,8,1,1.5,0.3,0.4,0.4,0.5,0.5
264,Moussa Koné,9,-,0.9,0.8,1.2,0.5,0.9,0.9
265,Lionel Carole,-,1,0.1,0.2,0.7,-,0.3,0.3
266,Paul Bernardoni,-,-,-,-,0.3,-,-,-
267,Fouad Chafik,1,-,0.2,0.7,1.1,-,0.5,0.5
268,Papa Ndiaga Yade,3,4,1,0.8,0.3,-,0.8,0.8
269,Jérémy Morel,-,-,0.2,0.2,0.6,-,0.4,0.4
270,Jessy Moulin,-,-,-,-,0.1,-,-,-
271,Andy Pelmard,-,-,0.1,0.5,0.3,-,0.3,0.3
272,Mehdi Chahiri,2,-,0.9,1.2,0.4,0.1,1,1
273,Stefan Mitrovic,2,-,0.4,0.1,0.4,-,0.1,0.1
274,Zaydou Youssouf,1,1,0.5,0.8,1.3,-,0.7,0.7
275,Antonin Bobichon,-,1,1,0.8,0.7,-,0.7,0.7
276,Hilton,-,1,0.4,-,0.6,-,-,-
277,Simon Banza,5,2,1,0.3,1,0.3,0.6,0.6
278,Steve Mandanda,-,-,-,-,0.1,-,-,-
279,Marcus Coco,-,2,0.4,0.7,1.1,0.1,1.1,1.1
280,Flavius Daniliuc,1,-,0.4,0.1,0.4,-,0.1,0.1
281,Yuto Nagatomo,-,1,0.2,0.4,0.5,0.1,0.4,0.4
282,Lois Diony,5,1,0.8,0.4,1,0.1,0.9,0.9
283,Bersant Celina,-,5,0.8,0.9,0.6,-,0.8,0.8
284,Aïmen Moueffek,-,-,0.1,1.1,0.8,-,0.5,0.5
285,Loïck Landre,1,-,0.5,0.2,0.6,-,0.1,0.1
286,Jimmy Cabot,1,1,0.5,1.1,0.5,-,0.5,0.5
287,Florian Miguel,-,-,0.4,0.1,1.5,-,0.2,0.2
288,Moussa Doumbia,-,1,0.7,1,1.4,0.1,0.6,0.6
289,Adrien Hunou,4,-,1.1,0.1,0.4,0.1,0.2,0.2
290,El Bilal Touré,4,1,0.6,0.3,0.4,0.3,0.3,0.3
291,Lucas Deaux,1,2,0.5,0.8,0.8,0.1,0.7,0.7
292,Pedro Chirivella,-,2,0.3,0.2,0.5,-,0.4,0.4
293,Pierre-Yves Hamel,4,2,1,0.1,0.3,0.1,0.8,0.8
294,Ismaël Boura,-,-,0.1,0.6,0.9,-,0.8,0.8
295,Abdoul Kader Bamba,3,1,0.5,0.9,1.4,-,0.6,0.6
296,Mehdi Zerkane,1,1,0.6,0.6,0.9,-,0.7,0.7
297,Valère Germain,3,-,0.4,-,0.8,0.1,0.3,0.3
298,Thomas Monconduit,2,-,0.8,0.5,0.6,-,0.5,0.5
299,Yassine Benrahou,-,-,0.8,0.7,1.1,-,1.3,1.3
300,Michaël Cuisance,2,1,0.4,0.6,0.5,-,1.5,1.5
301,Paul Nardi,-,-,-,-,-,-,-,-
302,Darío Benedetto,5,3,1.2,0.3,0.6,0.4,0.7,0.7
303,Timothy Weah,3,-,0.9,0.3,0.3,0.1,0.3,0.3
304,Kévin Zohi,2,-,0.7,0.7,0.1,-,0.3,0.3
305,Aaron Leya Iseka,4,-,1,0.5,0.6,0.1,0.9,0.9
306,Charles Abi,3,2,0.8,0.5,0.3,0.3,0.8,0.8
307,Patrick Burner,-,-,0.3,0.5,0.5,-,0.1,0.1
308,Mattéo Ahlinvi,2,-,0.6,1,0.8,0.1,0.8,0.8
309,Vagner,4,1,0.8,0.3,1.1,0.3,1,1
310,Corentin Jean,1,1,0.9,0.3,0.7,0.1,0.6,0.6
311,Fodé Ballo-Touré,-,3,0.1,0.1,0.5,-,0.2,0.2
312,Thierry Ambrose,-,1,0.8,0.8,0.4,0.1,1.1,1.1
313,Tony Mauricio,-,4,0.5,0.2,0.4,-,0.5,0.5
314,Pape Cheikh,-,-,0.3,0.7,1.1,-,0.4,0.4
315,Jérémy Le Douaron,1,2,0.5,0.3,0.6,-,0.9,0.9
316,Lucas Gourna-Douath,-,-,0.2,0.3,0.9,-,0.5,0.5
317,Adrian Grbic,4,-,1,0.1,0.5,-,0.3,0.3
318,Moussa Konaté,5,1,1.3,0.2,0.9,0.4,0.4,0.4
319,Jordan Marié,-,-,0.4,0.5,0.3,-,0.5,0.5
320,Dereck Kutesa,1,2,0.4,0.5,0.6,0.2,0.5,0.5
321,Frédéric Sammaritano,-,2,0.3,0.5,0.7,-,0.6,0.6
322,Petar Skuletic,2,-,0.6,0.1,0.2,0.1,0.3,0.3
323,Damien Le Tallec,-,-,0.6,-,0.4,-,-,-
324,Kaj Sierhuis,-,1,0.6,0.4,0.2,-,0.6,0.6
325,Wesley Lautoa,-,-,0.4,0.1,0.6,-,0.5,0.5
326,Jimmy Briand,1,2,0.5,0.1,0.5,0.1,0.4,0.4
327,Alex Dobre,-,-,0.4,0.6,0.3,-,0.4,0.4
328,Dan Ndoye,1,1,0.4,0.3,0.5,0.1,0.3,0.3
329,Joris Chotard,-,-,0.3,0.3,0.2,-,0.2,0.2
330,Renaud Emond,2,-,0.4,-,0.6,-,0.1,0.1
331,Amadou Traoré,-,1,0.2,0.5,0.5,-,0.7,0.7
332,Mohamed-Ali Cho,-,-,0.5,0.2,0.4,-,0.6,0.6
333,Nolan Roux,-,-,0.5,0.1,0.8,0.2,0.5,0.5
