,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
59,Thiago Silva,-,-,0.3,0.1,0.5,-,0.1,0.1
60,Morgan Sanson,5,4,1.4,1.5,1.9,0.1,2.1,2.1
61,Darío Benedetto,11,-,2.3,0.7,1.1,0.2,1,1
62,Alexandre Oukidja,-,-,-,-,0.3,-,-,-
63,Ghislain Konan,-,1,0.1,1.8,1.4,-,1.1,1.1
64,Adama Traoré,1,4,1.1,1.9,2.2,-,0.9,0.9
65,Édouard Mendy,-,-,-,-,0.2,-,-,-
66,Hilton,-,2,0.5,0.3,1.1,-,0.1,0.1
67,Bertrand Traoré,1,3,1.6,1.4,0.8,0.1,1.1,1.1
68,Thomas Meunier,-,2,0.3,0.6,0.1,-,0.3,0.3
69,Adrien Thomasson,8,1,2,1.2,1.5,0.3,1.2,1.2
70,Kasper Dolberg,11,3,1.8,0.6,1.6,0.3,1.2,1.2
71,M'Baye Niang,10,-,2.5,0.6,2.1,0.7,1.9,1.9
72,Enock Kwateng,-,1,0.3,0.8,0.9,-,0.9,0.9
73,Damien Da Silva,1,2,0.2,0.2,0.5,0.1,0.2,0.2
74,Walter Benítez,-,-,-,-,-,-,-,-
75,Gabriel Magalhães,1,-,0.7,0.1,1.1,-,0.3,0.3
76,Ludovic Blas,5,1,1.9,2.5,1.1,-,1.6,1.6
77,Serhou Guirassy,9,1,2,0.7,2.7,0.6,1.8,1.8
78,Alexander Djiku,1,1,0.8,0.5,0.9,-,0.5,0.5
79,Opa Nguette,5,2,1,2.4,1.5,-,2,2
80,Charles Traoré,-,1,0.3,0.7,1,-,0.3,0.3
81,Otávio,2,3,0.9,0.7,1.1,-,0.5,0.5
82,Toma Basic,1,3,1.1,1.3,0.9,0.1,0.9,0.9
83,Romain Del Castillo,2,5,1.3,1.7,1,0.2,1.2,1.2
84,Alfred Gomis,-,-,-,0.1,0.1,-,-,-
85,Lucas Tousart,2,2,1.2,0.6,0.8,-,0.4,0.4
86,Issiaga Sylla,-,2,0.8,1.1,0.8,0.1,0.9,0.9
87,Kenny Lala,2,1,0.8,1.8,0.7,0.1,1.1,1.1
88,Mohamed Simakan,-,-,0.5,0.8,2.1,0.1,0.5,0.5
89,Renaud Ripart,4,2,2,0.8,2,0.3,1.7,1.7
90,Abdou Diallo,-,1,0.3,1,0.4,-,0.2,0.2
91,Samuel Kalu,1,1,2,2.4,1.5,0.2,1.4,1.4
92,Zaydou Youssouf,-,-,0.5,2.2,1.7,-,1,1
93,Gaëtan Charbonnier,4,5,2,0.9,1.3,0.3,1.4,1.4
94,Dénys Bain,1,-,0.2,0.2,0.3,-,0.4,0.4
95,Gelson Martins,4,1,1.3,2.5,1,0.1,1.6,1.6
96,Thiago Mendes,-,6,1.2,0.4,0.9,-,1,1
97,Dante,1,-,0.9,0.4,0.3,-,0.3,0.3
98,Alexis Claude-Maurice,1,1,1.7,2.6,2,-,1.7,1.7
99,Mathieu Debuchy,1,1,0.6,0.5,1.1,0.1,0.8,0.8
100,Romain Thomas,1,2,0.3,0.1,0.7,-,-,-
101,Jonathan Ikoné,3,6,1.3,2.6,0.9,0.1,1.7,1.7
102,Axel Disasi,1,-,0.6,0.1,0.9,-,0.2,0.2
103,Benoît Badiashile,-,-,0.6,0.2,0.8,-,0.2,0.2
104,Abdoul Kader Bamba,1,3,0.7,2.1,1.8,-,1.1,1.1
105,Florent Mollet,6,3,1.8,0.6,1,0.1,1,1
106,Jeff Reine-Adélaïde,2,1,0.3,2.5,1,-,1.6,1.6
107,Imrân Louza,2,2,1.5,1,1.4,-,1,1
108,Aurélien Tchouaméni,-,1,0.8,1,1.7,-,0.7,0.7
109,Thomas Foket,-,1,0.3,0.5,1.2,-,0.4,0.4
110,Thomas Mangani,2,2,1.3,0.5,0.9,-,1,1
111,Benjamin Bourigeaud,2,2,1.7,0.5,0.6,0.1,0.4,0.4
112,Jonathan Bamba,1,4,1.8,1.7,1.7,0.2,1.7,1.7
113,Arnaud Souquet,2,-,0.6,1,1.3,0.1,0.6,0.6
114,Abdoulaye Touré,3,-,1.3,1.1,2,-,1.2,1.2
115,Hiroki Sakai,-,-,0.1,0.6,0.6,-,0.7,0.7
116,Wesley Fofana,1,-,0.5,0.2,1.1,-,0.4,0.4
117,Duje Caleta-Car,1,1,0.7,-,0.5,-,-,-
118,Kalifa Coulibaly,4,-,2.3,0.4,0.6,1.1,1.9,1.9
119,Julien Faussurier,2,3,0.5,0.3,0.7,0.1,0.6,0.6
120,Léo Dubois,-,-,0.3,0.7,0.7,0.1,0.3,0.3
121,Remi Oudin,3,2,2,0.6,0.4,0.4,0.6,0.6
122,Layvin Kurzawa,1,-,0.4,0.6,0.5,0.1,1.1,1.1
123,Wesley Lautoa,-,1,0.4,0.7,1.4,-,0.3,0.3
124,Ibrahim Sangaré,-,1,0.9,1.2,1,-,1,1
125,Jason Denayer,-,1,0.2,0.4,-,-,0.1,0.1
126,Joris Gnagnon,-,1,0.5,0.2,0.4,-,0.2,0.2
127,Yoann Court,3,7,1.5,0.5,1,0.3,1.2,1.2
128,Max Gradel,3,2,1.9,1.7,2.3,0.1,2,2
129,Romain Hamouma,6,1,1.4,0.9,1.4,0.3,0.9,0.9
130,Pablo Martinez,2,1,0.5,0.2,1.2,-,0.1,0.1
131,Dennis Appiah,-,-,0.1,1.2,0.4,-,0.9,0.9
132,Jhonder Cádiz,2,2,1.8,1.1,1.2,0.3,1.2,1.2
133,Damien Le Tallec,2,-,0.5,0.1,0.7,-,0.2,0.2
134,Sada Thioub,1,2,0.6,2.7,1.5,0.2,1.9,1.9
135,Kévin N'Doram,-,-,0.5,0.9,1.5,-,1,1
136,Rayan Aït-Nouri,-,2,0.2,1.1,0.7,-,1.4,1.4
137,Boulaye Dia,7,1,1.6,0.9,1,0.5,1.3,1.3
138,John Boye,2,-,0.3,0.2,0.8,-,0.2,0.2
139,Hamza Mendyl,1,1,0.6,1.2,0.3,-,0.3,0.3
140,Didier Ndong,-,2,0.7,0.7,0.6,0.1,0.9,0.9
141,Guillermo Maripán,2,-,0.6,0.1,0.3,0.1,0.1,0.1
142,Loic Perrin,-,-,0.2,0.1,0.5,-,0.2,0.2
143,Zeki Çelik,-,2,0.2,0.7,0.5,0.2,0.8,0.8
144,Danilo Barbosa,-,-,0.3,0.8,1.3,-,0.4,0.4
145,Mickaël Alphonse,-,1,0.4,0.9,0.8,0.1,0.6,0.6
146,Yacine Adli,3,3,0.8,1.2,0.9,-,1.1,1.1
147,Kamil Glik,1,-,0.5,-,0.7,-,-,-
148,Pablo Sarabia,4,3,1.6,0.2,0.5,0.3,0.5,0.5
149,Arturo Calabresi,1,1,0.3,1,1.4,-,0.7,0.7
150,Moses Simon,5,5,1.7,1.4,0.9,0.3,1.9,1.9
151,Steven Mendoza,5,-,1.5,1.7,1.4,0.1,2.2,2.2
152,Matz Sels,-,-,-,-,0.2,-,-,-
153,Fouad Chafik,-,2,0.4,0.7,1,-,0.4,0.4
154,Gaël Kakuta,2,5,1.8,2,1.1,-,3.3,3.3
155,Ryad Boudebouz,1,4,1.1,1.2,0.8,0.1,1.2,1.2
156,Anthony Lopes,-,-,-,-,0.2,-,-,-
157,Mehdi Abeid,1,2,1.3,0.6,1.7,-,0.8,0.8
158,Jimmy Briand,7,1,1.3,0.2,1.1,0.4,0.5,0.5
159,Pierrick Capelle,1,2,1.5,1,0.5,0.1,1.7,1.7
160,Kenny Tete,-,1,0.4,0.6,1.1,0.1,0.3,0.3
161,Joachim Andersen,1,-,0.6,0.2,0.2,-,0.1,0.1
162,Arnaud Lusamba,1,2,0.4,1.3,1.5,0.1,1.3,1.3
163,Keylor Navas,-,-,-,-,-,-,-,-
164,Domagoj Bradaric,-,1,0.3,0.3,0.8,0.1,0.2,0.2
165,Bruno Ecuele Manga,-,-,0.6,0.2,0.5,-,0.4,0.4
166,Daniel Congré,-,1,0.4,0.3,0.7,-,0.1,0.1
167,Sidy Sarr,-,2,1,0.4,0.4,0.1,0.3,0.3
168,José Fonte,1,1,0.6,0.1,0.6,-,0.1,0.1
169,Laurent Koscielny,-,-,0.1,0.1,0.5,0.1,0.2,0.2
170,Mama Baldé,6,2,2.1,1.1,1,0.2,1.5,1.5
171,Irvin Cardona,6,3,2.4,0.7,0.6,0.1,1.5,1.5
172,Lamine Koné,1,-,0.4,0.4,0.6,0.1,0.3,0.3
173,Benjamin Lecomte,-,-,-,-,0.1,-,-,-
174,William Vainqueur,-,-,0.8,1,0.9,-,0.9,0.9
175,Haris Belkebla,-,-,0.3,0.8,1.4,-,0.8,0.8
176,Marshall Munetsi,-,2,0.2,0.9,0.8,-,0.5,0.5
177,Jean-Charles Castelletto,1,-,0.1,0.5,0.5,0.1,0.2,0.2
178,Steve Mandanda,-,-,-,-,0.1,-,-,-
179,Ibrahima Diallo,-,1,0.3,1.4,1.2,-,1.2,1.2
180,Benoît Costil,-,-,-,0.1,0.1,-,-,-
181,Jean-Ricner Bellegarde,-,-,0.8,1.4,1.3,-,1.2,1.2
182,Bafodé Diakité,2,-,0.6,0.3,0.3,-,0.1,0.1
183,Adrien Hunou,8,1,1.2,0.2,1.5,0.2,1,1
184,Ismaël Traoré,-,-,0.4,0.2,0.2,-,0.4,0.4
185,Jérémy Morel,1,-,0.6,0.4,0.9,-,0.3,0.3
186,Nemanja Radonjic,5,1,1.4,1.7,0.5,0.1,1.5,1.5
187,Alban Lafont,-,-,-,-,0.1,-,-,-
188,Pedro Mendes,1,-,0.6,0.3,1.4,-,0.3,0.3
189,Adrien Silva,-,2,0.6,0.9,1,-,0.6,0.6
190,Ruben Aguilar,-,2,0.3,0.6,1.1,-,0.6,0.6
191,Mathieu Dossevi,1,2,0.9,1.2,0.8,0.2,1.3,1.3
192,Álvaro González,-,-,0.7,0.2,0.7,-,-,-
193,Cristian Battocchio,3,1,0.8,0.3,0.3,-,0.4,0.4
194,Patrick Burner,1,1,0.4,1,0.5,-,0.2,0.2
195,Yaya Sanogo,3,1,1.7,0.1,1.5,0.3,0.8,0.8
196,Jean-Kévin Duverne,-,-,0.1,0.5,0.6,-,0.2,0.2
197,Paul Bernardoni,-,-,-,-,0.2,-,-,-
198,Flavien Tait,2,2,0.8,1.3,1.1,-,1.1,1.1
199,Leandro Paredes,-,1,1.1,0.5,0.8,-,0.1,0.1
200,Aurélien Chedjou,-,-,0.4,0.4,0.5,-,0.2,0.2
201,Jordan Ferri,-,-,0.7,1.3,1.8,-,1.8,1.8
202,Loris Benito,1,-,0.5,0.2,0.3,-,0.5,0.5
203,Jacques-Alaixys Romao,-,-,0.5,0.7,2.7,-,0.6,0.6
204,Rachid Alioui,6,1,2.1,0.6,1.2,0.2,0.6,0.6
205,Mamadou Fofana I,-,-,0.5,0.2,0.2,-,0.3,0.3
206,Romain Amalfitano,1,1,0.4,1,1.7,-,0.7,0.7
207,Mike Maignan,-,-,-,-,0.2,-,-,-
208,Anthony Briançon,1,-,0.8,0.2,0.6,0.1,-,-
209,Mexer,-,2,0.5,0.5,0.7,0.1,0.4,0.4
210,Ambroise Oyongo,-,-,0.5,0.8,1,0.1,0.5,0.5
211,Loïc Rémy,7,-,1.4,0.6,0.6,0.5,0.5,0.5
212,Martin Terrier,1,2,0.7,0.7,0.7,-,0.3,0.3
213,Kevin Strootman,2,3,0.4,0.1,0.5,-,0.1,0.1
214,Romain Perraud,-,1,1.1,0.6,1.5,0.1,1,1
215,Mathias Pereira Lage,1,3,1.4,0.5,1,0.1,1,1
216,Jérémy Gélin,-,-,0.2,-,0.6,-,-,-
217,Romain Philippoteaux,5,2,1.1,1,0.8,0.1,0.7,0.7
218,Fodé Ballo-Touré,-,-,0.2,1.1,1,0.2,0.5,0.5
219,Reinildo,-,-,0.1,0.5,1.3,0.1,0.4,0.4
220,Moussa Doumbia,2,1,1.7,1.5,2.2,-,1.3,1.3
221,Quentin Boisgard,1,1,0.9,1.6,1.3,-,1.1,1.1
222,Edinson Cavani,4,1,2,0.5,0.1,0.2,0.1,0.1
223,Florian Miguel,1,-,0.8,0.6,2,0.1,0.4,0.4
224,Ibrahima Sissoko,-,1,0.7,0.4,0.7,-,1.2,1.2
225,Malang Sarr,1,-,0.2,0.2,0.5,-,0.2,0.2
226,Efthymios Koulouris,4,2,1.6,0.3,0.5,0.2,1,1
227,Haitam Aleesami,1,1,0.1,0.6,0.4,-,1,1
228,Théo Valls,1,1,1.1,0.6,1,-,0.5,0.5
229,Sofiane Alakouch,-,-,0.5,1,1.6,0.1,0.4,0.4
230,Christophe Hérelle,3,-,0.4,0.2,0.7,-,0.2,0.2
231,Samuel Grandsir,3,1,1.2,1,0.7,0.3,1.5,1.5
232,Lamine Fomba,-,-,0.8,0.7,0.4,-,1,1
233,Miguel Trauco,1,2,0.6,1.3,0.2,0.1,0.9,0.9
234,Nuno da Costa,1,-,1.3,1.1,0.9,-,1.1,1.1
235,Ibrahima Niané,3,-,1.4,1,1.4,0.1,1,1
236,Stefan Mitrovic,1,1,0.2,-,0.4,-,-,-
237,Luiz Araújo,2,1,1.1,1,1.1,-,0.7,0.7
238,Nicolas Isimat-Mirin,1,-,0.3,0.1,0.6,-,-,-
239,Wahbi Khazri,3,2,2.8,1,1.2,0.3,1.7,1.7
240,Yann M'Vila,-,2,0.4,0.2,0.7,-,0.5,0.5
241,James Léa Siliki,-,-,0.8,0.6,1.7,-,0.7,0.7
242,Mathias Autret,2,3,1.2,0.2,0.3,-,0.6,0.6
243,Hwang Ui-Jo,6,2,1.5,0.6,1.3,0.3,0.9,0.9
244,Alexis Blin,-,1,0.1,0.4,1.1,-,0.4,0.4
245,Lionel Carole,-,-,0.3,0.8,1.1,0.1,0.6,0.6
246,Juan Otero,1,2,1.1,0.6,1,0.3,1.4,1.4
247,Josh Maja,6,2,0.9,0.5,0.5,0.2,0.7,0.7
248,Farid Boulaya,2,1,1.3,0.8,0.3,0.2,0.5,0.5
249,Régis Gurtner,-,-,-,-,0.2,-,-,-
250,Valère Germain,2,4,0.8,0.1,0.6,0.1,0.7,0.7
251,Bakaye Dibassy,2,-,0.2,0.5,0.6,-,0.1,0.1
252,Paul Lasne,2,1,0.7,0.3,0.7,0.1,0.8,0.8
253,Stephy Mavididi,5,1,1.1,1.2,0.9,-,1.8,1.8
254,Yohan Cabaye,-,1,0.7,0.4,0.8,-,0.3,0.3
255,Thomas Delaine,-,-,0.4,1.1,0.7,-,0.7,0.7
256,Wesley Saïd,2,1,1.1,1.2,0.3,-,0.7,0.7
257,Vincent Manceau,-,-,0.4,0.3,0.5,-,0.4,0.4
258,Lebo Mothiba,3,3,1.3,0.5,0.3,0.3,0.6,0.6
259,Keita Baldé,4,2,1.3,0.2,0.7,0.2,0.5,0.5
260,Cesc Fàbregas,-,3,0.6,0.2,0.4,0.1,0.3,0.3
261,Yusuf Yazici,1,4,1.2,0.4,0.4,0.1,1.6,1.6
262,Haris Duljevic,-,3,1,0.9,0.6,0.1,0.8,0.8
263,Ignatius Ganago,3,1,0.7,0.8,1,0.1,0.6,0.6
264,Alexandre Mendy,3,1,1.5,0.4,0.5,0.2,0.5,0.5
265,Joris Chotard,-,1,0.5,0.4,1.1,0.1,0.2,0.2
266,Baptiste Reynet,-,-,-,-,-,-,-,-
267,Arnaud Nordin,1,-,0.7,1.1,1.7,-,1.1,1.1
268,Khéphren Thuram,-,-,0.1,0.6,0.1,-,0.4,0.4
269,Stoppila Sunzu,-,-,0.2,0.1,0.4,0.1,0.1,0.1
270,Myziane Maolida,1,2,0.8,0.7,0.3,0.1,1.2,1.2
271,Thierry Ambrose,-,-,1.3,1.4,0.5,0.1,1.3,1.3
272,Thomas Monconduit,-,-,0.6,0.8,1.1,0.1,0.8,0.8
273,Charles Abi,-,-,0.3,0.9,0.7,0.5,0.5,0.5
274,Victorien Angban,-,-,0.2,0.8,1.3,-,0.9,0.9
275,Gaëtan Paquiez,-,-,0.2,0.3,0.8,-,0.3,0.3
276,Kévin Zohi,1,1,0.9,0.9,0.5,0.1,0.5,0.5
277,Fousseni Diabaté,1,3,0.4,1.5,0.5,0.1,1.4,1.4
278,Timothée Kolodziejczak,-,-,0.2,0.3,0.3,0.1,0.1,0.1
279,Casimir Ninga,3,1,1.9,0.6,0.6,0.1,1.8,1.8
280,Steven Moreira,-,-,0.4,0.6,0.5,0.1,0.6,0.6
281,Kelvin Amian,-,2,0.4,0.6,0.4,-,0.5,0.5
282,Boubakary Soumaré,-,-,0.1,1,0.5,-,0.8,0.8
283,Maxime Lopez,-,3,0.4,0.7,0.2,-,0.4,0.4
284,Stéphane Ruffier,-,-,-,-,-,-,-,-
285,Stéphane Bahoken,4,-,1,0.3,0.6,0.3,1.2,1.2
286,Ludovic Butelle,-,-,-,-,0.2,-,-,-
287,Xeka,-,-,0.5,0.2,0.5,-,0.2,0.2
288,Anastasios Donis,-,-,1.1,1.4,0.5,0.3,0.5,0.5
289,Chadrac Akolo,2,1,0.6,0.3,0.5,0.1,1,1
290,Kévin Denkey,3,1,1.2,0.4,0.7,0.1,0.7,0.7
291,Mihailo Ristic,-,2,0.4,0.2,0.3,0.1,0.2,0.2
292,Tristan Dingomé,-,1,0.6,0.2,0.7,-,0.7,0.7
293,Jean-Victor Makengo,2,-,0.7,0.7,0.7,0.1,0.7,0.7
294,Junior Sambia,1,1,0.8,0.4,0.8,0.1,0.4,0.4
295,Bongani Zungu,-,-,0.3,0.2,0.7,-,0.3,0.3
296,Jordan Siebatcheu,-,1,0.7,0.4,0.5,0.1,0.7,0.7
297,Eddy Gnahoré,-,-,0.4,0.2,0.3,0.1,1.2,1.2
298,Dereck Kutesa,1,-,0.4,0.8,0.4,0.1,0.9,0.9
299,Aaron Leya Iseka,2,-,1.2,0.4,0.5,0.3,1,1
300,Samuel Moutoussamy,-,-,0.3,0.3,0.3,0.1,0.3,0.3
