,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
157,Wendell,-,-,0.3,0.5,0.7,-,0.2,0.2
158,Daley Sinkgraven,-,-,0.3,1.3,1,-,0.9,0.9
159,Robin Zentner,-,-,0.1,-,0.2,-,-,-
160,Manuel Neuer,-,-,-,-,0.1,-,-,-
161,Ermedin Demirovic,5,6,1.4,0.5,0.5,0.3,1,1
162,Manuel Prietl,1,1,0.6,0.7,0.3,-,0.4,0.4
163,Charles Aránguiz,-,-,0.2,0.4,1.2,-,0.4,0.4
164,Makoto Hasebe,-,-,0.1,0.2,1.2,-,0.4,0.4
165,Josuha Guilavogui,-,-,0.3,0.4,0.2,-,0.1,0.1
166,Anderson Lucoqui,-,-,0.4,0.6,1.9,-,0.8,0.8
167,Leonardo Bittencourt,4,1,1.6,0.5,1.3,0.3,0.4,0.4
168,Alexander Schwolow,-,-,-,-,0.2,-,-,-
169,Peter Pekarík,3,1,0.3,0.2,0.8,-,0.3,0.3
170,Aleksandar Dragovic,1,-,0.2,0.2,0.4,-,0.1,0.1
171,Sebastian Rode,1,-,0.1,0.2,0.7,-,0.2,0.2
172,Lukas Klostermann,1,-,0.5,0.3,0.3,-,0.2,0.2
173,Philipp Lienhart,4,-,0.3,0.1,1,0.1,0.1,0.1
174,Stefan Posch,-,-,0.4,0.3,0.5,-,0.3,0.3
175,Jérôme Roussillon,-,2,0.6,0.9,0.8,-,0.8,0.8
176,Maximilian Philipp,6,2,1.3,0.5,0.5,0.2,0.3,0.3
177,Oliver Baumann,-,-,-,-,0.2,-,-,-
178,Julian Brandt,3,2,0.7,0.7,0.5,0.1,0.9,0.9
179,Reece Oxford,-,-,0.3,0.2,0.5,-,0.2,0.2
180,Moussa Niakhaté,3,1,0.3,0.4,0.3,0.1,0.2,0.2
181,Suat Serdar,1,2,1.3,1.6,1.9,-,1.6,1.6
182,Karim Onisiwo,4,-,1.7,1.2,1.1,0.5,1.4,1.4
183,Milot Rashica,3,1,1.8,1.5,0.9,0.2,1.3,1.3
184,Mark Uth,3,1,1.8,0.9,1.4,0.5,1.1,1.1
185,Niklas Stark,-,-,0.3,0.1,0.9,0.1,0.1,0.1
186,Jirí Pavlenka,-,-,-,-,0.1,-,-,-
187,Marcel Hartel,-,-,1,0.8,0.7,0.2,0.7,0.7
188,Tuta,-,-,0.2,0.4,0.7,-,0.5,0.5
189,Kevin Trapp,-,-,-,-,0.1,-,-,-
190,Florian Niederlechner,5,4,1.7,0.6,1.5,0.8,0.7,0.7
191,Marco Friedl,-,-,0.3,0.4,0.9,-,0.2,0.2
192,Marius Wolf,2,2,1.3,1.2,1.8,0.2,1.5,1.5
193,Luka Jovic,4,-,1.4,0.8,0.4,0.2,1.1,1.1
194,Daniel Didavi,4,3,1,0.2,0.6,0.2,0.6,0.6
195,Péter Gulácsi,-,-,-,-,-,-,-,-
196,Milos Veljkovic,-,-,0.1,-,0.3,-,0.1,0.1
197,Mu'nas Dabbur,4,-,1.3,1,1.1,0.2,0.8,0.8
198,Raphael Framberger,-,1,-,0.4,0.6,-,0.8,0.8
199,Robin Quaison,6,2,1.3,0.6,0.4,0.1,0.6,0.6
200,Aymen Barkok,2,3,0.7,0.9,0.3,-,0.8,0.8
201,Noah Katterbach,-,-,0.4,0.9,0.8,-,0.8,0.8
202,Sven Bender,-,-,0.2,0.1,0.3,0.1,0.2,0.2
203,Sebastian Rudy,1,2,0.6,0.4,0.6,-,0.4,0.4
204,Andreas Voglsammer,2,2,1.8,0.2,0.8,0.2,1,1
205,Taiwo Awoniyi,5,2,1.4,0.6,1,0.7,1.4,1.4
206,Marcus Ingvartsen,3,5,1.3,0.5,1,0.2,1.2,1.2
207,Denis Zakaria,1,1,0.4,0.8,0.5,-,0.3,0.3
208,Valentino Lazaro,2,-,0.7,0.6,0.6,0.1,0.4,0.4
209,Roman Bürki,-,-,-,-,0.1,-,-,-
210,Dominique Heintz,-,-,0.1,0.2,0.3,-,0.2,0.2
211,Kingsley Ehizibue,-,1,0.4,0.9,0.7,0.1,0.5,0.5
212,Tanguy Coulibaly,2,1,0.8,1.6,0.6,0.3,1.4,1.4
213,Philipp Förster,3,1,0.8,0.5,0.8,0.2,0.6,0.6
214,Eric Choupo-Moting,3,-,0.9,0.7,0.4,0.4,0.8,0.8
215,Benjamin Stambouli,-,2,0.1,0.7,0.7,0.1,0.6,0.6
216,Philipp Klement,1,2,0.4,0.3,0.1,-,0.5,0.5
217,Malick Thiaw,1,-,0.4,0.1,0.4,0.1,0.2,0.2
218,Justin Kluivert,3,-,0.9,1.2,0.7,0.4,0.7,0.7
219,Lukás Hrádecky,-,-,-,-,0.1,-,-,-
220,Kevin Möhwald,5,1,0.9,0.3,1.2,-,0.8,0.8
221,Robert Skov,1,-,1.4,0.5,0.7,0.2,0.3,0.3
222,Krzysztof Piatek,7,1,1.3,0.2,0.7,0.6,0.7,0.7
223,Atakan Karazor,-,-,0.2,0.4,0.8,-,0.2,0.2
224,Danny Latza,-,2,0.8,0.6,1,-,0.6,0.6
225,Timo Horn,-,-,-,0.1,-,-,-,-
226,Lukas Kübler,-,1,0.1,0.4,0.5,0.1,0.2,0.2
227,Admir Mehmedi,-,2,0.4,0.4,0.8,0.6,1,1
228,Jonathan Burkardt,2,-,1,0.7,1.5,0.1,1,1
229,Rani Khedira,1,-,0.4,0.1,0.7,-,0.2,0.2
230,Roberto Massimo,-,-,0.8,1.2,0.4,0.4,0.8,0.8
231,Omar Mascarell,1,1,0.4,0.3,0.4,-,0.5,0.5
232,Mateo Klimowicz,1,1,1.4,0.9,0.7,-,1.2,1.2
233,Yann Sommer,-,-,-,-,-,-,-,-
234,Deyovaisio Zeefuik,1,-,0.1,0.4,0.8,-,0.2,0.2
235,Dominick Drexler,2,1,0.4,0.3,0.9,0.2,0.7,0.7
236,Karim Bellarabi,-,-,1.3,1.2,0.3,0.4,0.8,0.8
237,Sargis Adamyan,2,3,1.3,0.2,0.4,0.2,0.3,0.3
238,Ismail Jakobs,1,1,1,0.4,0.6,0.1,0.4,0.4
239,Matthew Hoppe,6,1,0.9,0.6,0.7,0.4,0.5,0.5
240,Steven Zuber,-,3,0.5,0.6,0.6,0.1,0.4,0.4
241,Stefan Ilsanker,1,-,0.5,0.3,0.4,-,0.1,0.1
242,Mike van der Hoorn,-,-,0.2,-,0.4,-,0.1,0.1
243,Daniel Brosinski,2,1,0.5,0.3,0.1,-,0.4,0.4
244,Jeong Woo-Yeong,4,-,0.5,0.4,0.5,-,0.3,0.3
245,Marco Richter,3,1,1.9,1.2,1.2,0.2,1.1,1.1
246,Christian Groß,-,1,0.3,0.4,0.7,-,0.3,0.3
247,Nils Petersen,8,-,1,0.1,0.1,0.2,0.3,0.3
248,Sergio Córdova,2,1,0.9,0.5,1,0.4,1,1
249,Kevin Stöger,3,-,0.5,0.3,0.9,0.1,0.3,0.3
250,Javi Martínez,-,-,0.1,0.1,0.4,-,0.2,0.2
251,Patrick Herrmann,-,3,0.7,0.4,0.6,0.3,0.4,0.4
252,Kevin Vogt,-,1,-,0.1,0.5,-,-,-
253,Timo Becker,-,-,0.3,0.8,0.5,-,0.7,0.7
254,Carlos Gruezo,-,-,0.6,0.4,0.4,-,0.4,0.4
255,Jean-Manuel Mbom,-,1,0.3,0.2,0.9,0.1,0.5,0.5
256,Christian Gentner,-,-,0.3,0.4,0.7,0.1,0.2,0.2
257,Davie Selke,3,-,1.2,0.1,1.2,0.4,0.6,0.6
258,Romano Schmid,-,3,0.8,0.5,1,0.3,1,1
259,Jannes Horn,-,1,0.2,0.3,0.8,-,0.1,0.1
260,Fabian Kunze,-,-,0.3,0.3,1,-,0.3,0.3
261,Tobias Strobl,-,-,0.2,0.3,0.9,-,0.6,0.6
262,Pascal Stenzel,-,1,0.2,0.3,0.2,-,0.1,0.1
263,Hannes Wolf,3,2,0.5,0.5,0.8,0.1,1.1,1.1
264,Michael Gregoritsch,1,2,0.5,0.4,0.6,0.2,0.6,0.6
265,Niklas Moisander,-,-,-,0.1,0.4,-,0.2,0.2
266,Marius Bülter,1,-,0.7,0.4,0.6,0.1,0.4,0.4
267,Oscar Wendt,1,1,0.3,0.2,0.1,-,0.1,0.1
268,Cedric Teuchert,3,1,1,0.3,0.6,0.1,0.7,0.7
269,Robert Gumny,1,1,0.3,0.3,0.8,-,0.7,0.7
270,Salih Özcan,-,1,0.4,0.3,1.5,0.1,0.8,0.8
271,Julian Ryerson,-,1,0.3,0.5,0.5,-,0.5,0.5
272,Mijat Gacinovic,-,2,0.6,0.2,0.3,-,0.2,0.2
273,Yuya Osako,-,1,0.4,0.5,0.5,0.2,0.7,0.7
274,Victor Sá,1,1,0.5,0.5,0.3,0.2,0.5,0.5
275,Bastian Oczipka,-,2,0.3,0.3,0.6,-,0.6,0.6
276,Bartosz Bialek,2,-,0.5,0.1,0.2,0.1,0.1,0.1
277,Jan Thielmann,2,3,0.5,0.1,0.3,0.1,0.5,0.5
278,Ádám Szalai,1,-,0.8,0.3,0.7,0.3,1.1,1.1
279,Benito Raman,2,-,1,0.5,0.5,0.2,0.6,0.6
280,Sven Schipplock,1,-,0.5,0.3,0.9,0.1,0.2,0.2
281,Christian Gebauer,1,1,0.4,0.1,0.4,-,0.4,0.4
282,Hwang Hee-Chan,-,1,0.6,0.4,0.6,0.1,0.7,0.7
283,Sebastian Griesbeck,-,-,0.2,-,0.3,0.1,0.3,0.3
284,Alessandro Schöpf,-,-,0.5,0.6,0.7,0.2,1.5,1.5
