,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
68,Phil Bardsley,2.3,1.4,1.7,0.1,3.1,0.6,0.5,-
69,Mason Mount,1,0.4,1,-,0.5,0.9,0.1,-
70,Kurt Zouma,0.8,2.1,1.1,0.4,4,0.3,0.5,1
71,Étienne Capoue,2.5,2.3,1.9,-,1.9,1.6,0.4,-
72,Tammy Abraham,0.2,0.2,0.5,-,0.8,0.3,0.1,1
73,Kyle Walker,1,1,0.9,0.2,1.2,0.6,0.2,-
74,Reece James,1.5,0.9,0.9,0.1,0.9,0.8,0.3,-
75,Jonny Evans,1.3,1.5,0.9,0.4,4.5,0.3,0.5,1
76,N'Golo Kanté,2,2,2,-,1.4,0.9,0.2,-
77,Gerard Deulofeu,1.2,0.9,1,-,0.2,1.7,-,-
78,Philip Billing,2.1,1.9,1.1,-,2.8,1.4,0.5,-
79,Dan Burn,2,1.2,0.9,0.3,3.6,0.8,0.6,-
80,Lewis Dunk,1.1,1.5,0.5,0.7,3.4,0.5,0.9,-
81,Frédéric Guilbert,3,2,1.4,0.2,2.4,1.2,0.4,-
82,Oliver McBurnie,1,0.4,0.8,-,1.1,0.8,0.1,-
83,Fabinho,2.2,1.2,1.1,-,0.6,1.5,0.1,-
84,Romain Saïss,1.7,1.7,1.3,0.3,3.7,0.4,0.5,-
85,Charlie Taylor,1.6,1.2,0.7,0.1,2.6,0.8,0.4,-
86,Bernd Leno,-,-,-,-,0.9,0.1,-,-
87,Youri Tielemans,1.4,0.6,0.9,-,0.3,1.4,0.1,-
88,Ben Mee,1.3,1.3,0.8,0.5,5,0.4,1,-
89,Fred,2.1,1.3,1.4,-,0.9,2.6,0.3,-
90,Dele Alli,1.4,0.7,0.5,-,0.6,1,0.1,-
91,Dominic Calvert-Lewin,0.2,0.2,1.6,-,1,0.3,0.1,-
92,John Fleck,1.2,0.8,0.8,-,0.7,1.4,0.1,-
93,Phil Foden,0.6,0.3,0.5,-,0.1,0.6,-,-
94,Matt Targett,1.9,2,1,0.1,2.4,1.1,0.3,-
95,Fernandinho,1.7,0.8,0.9,0.6,2.7,0.6,0.5,1
96,Luke Shaw,1.4,1,1,0.2,2.1,0.6,0.3,-
97,Jorginho,2.1,2.1,0.9,-,0.8,1.8,0.2,-
98,Ross Barkley,0.8,0.3,0.4,-,0.3,0.6,0.1,-
99,Dani Ceballos,1.9,1.3,0.8,-,0.5,1.8,0.1,-
100,Michael Keane,1,1.4,0.6,0.6,4.8,0.3,0.9,1
101,Pierre-Emile Højbjerg,2.4,1.4,1.4,0.1,1.5,1.6,0.2,-
102,Jan Bednarek,1.9,2.3,1,0.6,5.7,0.9,0.7,1
103,Yerry Mina,1.3,1,0.7,1,3.4,0.2,0.5,1
104,Toby Alderweireld,1.2,0.9,0.5,0.2,5.2,0.4,1,1
105,Enda Stevens,2.1,0.9,1,0.1,1.6,1.4,0.2,-
106,Rúben Neves,1.6,1.5,0.8,-,0.8,1.4,0.2,-
107,Oliver Norwood,1.7,1.2,0.8,-,1,1.8,0.3,-
108,Christian Benteke,0.4,0.2,1,-,1.2,0.4,0.2,-
109,Georginio Wijnaldum,1,0.5,0.4,0.1,0.9,0.8,0.1,-
110,James McArthur,2.4,1.6,1.5,-,1.3,1.9,0.5,-
111,Jonny Otto,2.6,1.5,1,-,0.8,1.5,0.3,-
112,David McGoldrick,1.5,0.1,1.1,-,0.8,0.5,0.1,-
113,Nicolás Otamendi,1.2,0.9,0.9,0.5,3,0.7,0.4,-
114,Ryan Fredericks,3,0.9,0.9,0.3,2.4,0.9,0.4,-
115,Adam Webster,1,1.5,0.4,0.4,3.5,0.6,0.8,1
116,Robert Snodgrass,1.2,0.2,0.8,-,0.5,1.3,-,-
117,Jan Vertonghen,1.7,1.4,0.3,0.3,2.9,0.5,0.4,-
118,Ashley Westwood,1.5,0.9,0.9,-,0.7,0.9,0.3,-
119,George Baldock,1.6,0.9,1.2,0.1,1.8,0.5,0.1,-
120,Granit Xhaka,1.5,0.7,1.8,0.1,1.8,1,0.5,-
121,Joe Gomez,0.8,1.4,0.8,0.6,2.1,0.4,0.3,-
122,Antonio Rüdiger,1.4,0.8,1,0.3,2.8,0.5,0.5,1
123,Nick Pope,-,0.1,-,-,0.7,-,-,-
124,Ayoze Pérez,1.4,0.4,0.9,-,0.2,1.4,-,-
125,Mason Holgate,1.6,1.3,0.6,0.3,3.5,0.4,0.5,-
126,Joshua King,0.6,0.3,1.4,-,0.3,0.5,0.1,-
127,Harvey Barnes,0.4,0.2,0.6,-,0.1,0.5,0.1,-
128,Diogo Jota,0.8,0.3,1.2,-,0.3,1.1,-,-
129,Wesley,0.7,0.2,2,-,1.1,0.2,0.1,-
130,Patrick van Aanholt,1.5,1.6,0.3,0.1,1.5,0.9,0.3,1
131,Fabian Schär,1.8,2.1,1.3,0.3,3.3,1,0.8,-
132,Nathan Aké,1.1,1.2,0.3,0.7,5.1,0.3,1,-
133,Andreas Christensen,1.8,1.4,0.8,0.4,2.7,0.3,0.4,-
134,Angelo Ogbonna,1.2,0.9,0.7,0.8,4.2,0.5,1,1
135,Mason Greenwood,0.5,0.2,0.4,-,0.2,0.5,-,-
136,Moussa Sissoko,1.3,0.9,1.5,0.1,1.2,1,0.1,-
137,Federico Fernández,1.3,0.8,0.5,0.3,5.8,0.7,0.9,1
138,Kasper Schmeichel,-,-,-,-,0.3,-,-,-
139,Chris Wood,0.2,0.1,1.1,-,0.6,0.3,0.1,1
140,Martin Dúbravka,-,-,-,-,0.9,-,-,-
141,Steve Cook,0.8,1.5,0.6,0.7,5.2,0.4,0.8,-
142,Dean Henderson,-,-,-,-,0.8,-,-,-
143,Isaac Hayden,1.9,1.3,0.9,-,1.1,1,0.2,-
144,Craig Dawson,1,1.2,1.1,0.6,3.8,0.5,1.1,-
145,Ismaïla Sarr,0.4,0.6,0.8,-,0.2,0.6,-,-
146,Yves Bissouma,2.2,1,1.4,-,1,1,0.1,-
147,Alex McCarthy,-,-,-,-,0.9,-,-,-
148,Victor Lindelöf,0.8,0.7,0.6,0.6,3.5,0.1,0.5,1
149,Tanguy Ndombélé,1.1,0.7,0.7,-,0.3,0.6,0.1,-
150,Jefferson Lerma,1.6,1.7,1.3,-,1.5,0.8,0.4,-
151,Ilkay Gündogan,0.9,1,0.5,-,0.4,1,0.2,-
152,John Lundstram,1.4,1,0.8,0.1,1.3,1.3,0.1,-
153,Christian Kabasele,1.4,1.3,0.8,0.8,4.6,0.6,0.9,-
154,Miguel Almirón,1.7,0.9,0.8,-,0.4,0.9,-,-
155,Jamaal Lascelles,0.6,1.2,0.9,0.4,4.8,0.2,0.8,-
156,Conor Hourihane,0.6,0.3,0.5,-,1,0.6,0.1,-
157,Aaron Ramsdale,0.1,-,-,-,1.1,-,-,-
158,Mattéo Guendouzi,1.3,1.2,0.7,-,1.4,1.2,0.3,-
159,Gary Cahill,0.6,0.7,0.6,0.2,4.4,0.3,1,-
160,Vicente Guaita,-,-,-,-,1.1,-,-,1
161,Leander Dendoncker,1.8,1,0.8,0.1,1.6,1,0.3,1
162,Luka Milivojevic,2,1.4,1.6,-,1.2,1.6,0.2,-
163,Joelinton,0.9,0.3,0.8,-,0.8,0.6,0.2,-
164,Mark Noble,1.6,0.6,0.8,-,0.3,1.3,0.2,-
165,Abdoulaye Doucouré,1.7,0.8,1.4,-,0.8,1.1,0.2,1
166,Cheikhou Kouyaté,1.9,1.2,0.9,-,1.6,0.6,0.3,-
167,Shane Long,0.7,0.2,1.2,0.1,0.6,0.5,-,-
168,Aaron Mooy,1.2,0.7,0.4,-,0.9,1.1,0.2,-
169,Mathew Ryan,-,0.1,-,-,0.6,0.1,-,-
170,Davinson Sánchez,1.5,1.2,0.9,0.3,4.2,0.8,1,-
171,Joel Ward,2.4,1.7,0.8,0.2,2.8,0.6,0.2,-
172,Stuart Armstrong,1.1,0.4,0.8,-,0.7,1,0.1,-
173,Neal Maupay,0.5,0.1,1,-,0.2,0.5,-,-
174,Adam Masina,1.5,1.1,1,0.2,2.3,0.9,0.5,-
175,Gylfi Sigurdsson,1.4,1.1,1,-,0.4,1.5,0.1,-
176,Pascal Groß,1.2,0.3,0.8,-,0.2,0.9,0.1,1
177,Bukayo Saka,1.4,0.5,0.8,0.3,0.4,0.7,0.1,-
178,Davy Pröpper,1.8,1.1,0.9,-,0.9,1.5,0.2,-
179,Dale Stephens,2.2,1.8,1.3,-,1.2,1.5,0.3,-
180,Erik Pieters,2.3,1.2,0.9,0.1,2,1.7,0.2,-
181,Kenny McLean,1.2,1,0.6,0.1,1.7,0.8,0.2,-
182,Érik Lamela,1,0.3,1.2,-,0.4,0.8,0.1,-
183,Craig Cathcart,1.4,0.9,0.4,0.6,4.6,0.5,0.6,-
184,Ainsley Maitland-Niles,2.1,1.4,0.8,0.2,1.6,1.1,0.2,-
185,Kelechi Iheanacho,0.2,0.2,1.2,-,0.4,0.4,0.1,-
186,Alex Oxlade Chamberlain,0.6,0.7,0.6,-,0.3,0.5,-,1
187,Tyrone Mings,0.5,0.9,0.6,0.5,5.7,0.1,1.5,-
188,Douglas Luiz,1.3,1,1.4,-,1.3,1.3,0.4,-
189,Rui Patrício,-,0.1,-,-,0.3,0.1,-,-
190,Will Hughes,2.5,1.2,1.8,-,0.9,1.4,0.3,-
191,Issa Diop,0.8,1.5,1,1,5.1,0.3,0.7,-
192,Giovani Lo Celso,1.8,0.3,1,-,0.6,1.7,0.1,-
193,Alisson Becker,-,-,-,-,0.8,0.1,-,-
194,Lukasz Fabianski,0.1,-,-,-,0.8,0.1,-,-
195,Ederson,0.1,0.1,0.1,-,0.7,0.1,-,-
196,Aaron Cresswell,1.4,1.1,0.5,0.4,1.9,0.7,0.3,-
197,Tim Krul,-,-,-,-,0.9,-,-,1
198,Daniel James,0.6,0.2,0.4,-,0.2,1.2,0.1,-
199,Jack Cork,1.2,0.9,1.1,-,1.5,1.7,0.4,-
200,Jack Stephens,1.6,1.1,0.5,0.5,4.1,0.8,0.8,-
201,Ryan Bertrand,1.5,1.2,0.8,0.2,0.9,1,0.4,-
202,Trézéguet,1.1,0.7,1,-,0.4,1,0.1,-
203,Séamus Coleman,1.6,0.9,0.7,0.3,1.3,0.2,0.3,-
204,Javier Manquillo,1.9,0.9,0.9,0.1,2.3,0.7,0.1,-
205,Todd Cantwell,1.4,0.5,0.9,-,0.8,1.3,0.1,-
206,Jay Rodríguez,0.8,0.1,0.7,-,0.3,0.7,0.2,-
207,David Luiz,0.8,1,0.9,0.5,3.8,0.3,1.1,-
208,Tom Heaton,0.2,-,0.1,-,0.6,0.1,-,1
209,Ryan Fraser,0.4,0.5,0.4,-,0.6,0.5,0.1,-
210,David de Gea,-,-,-,-,0.4,-,-,-
211,Harry Winks,1.3,1.2,0.8,-,1,1.2,0.3,-
212,James Milner,0.7,0.3,0.5,0.2,0.7,0.9,0.1,-
213,Alex Iwobi,1,0.6,0.5,-,0.4,0.8,0.1,-
214,Bernard,1.2,0.6,0.7,-,0.3,1.1,0.1,-
215,Adam Smith,2,1,1,0.2,2,1.1,0.3,-
216,Callum Hudson-Odoi,0.5,0.2,0.5,-,0.2,0.3,-,-
217,Andros Townsend,1.4,0.6,0.4,-,0.3,0.9,-,-
218,Marc Albrighton,1.2,0.5,0.4,-,0.4,1.1,0.1,-
219,Oriol Romeu,1.8,1.1,1.3,-,1,1.6,0.4,-
220,Manuel Lanzini,0.6,0.4,0.3,-,0.1,1.3,-,-
221,Andreas Pereira,1,0.3,1.1,-,0.2,1.2,-,-
222,Max Aarons,1.3,1,0.8,0.2,2,0.5,0.8,-
223,Jeff Hendrick,0.8,0.8,0.7,-,0.6,0.8,0.3,-
224,Leandro Trossard,0.7,0.3,0.5,-,0.2,1,-,-
225,Anwar El Ghazi,0.6,0.4,0.6,-,0.4,0.5,-,-
226,Teemu Pukki,0.3,0.2,0.6,-,0.2,0.6,-,-
227,Kiko Femenía,2.4,1.3,0.9,0.2,1.6,1.3,0.1,-
228,Lucas Torreira,1.1,1.2,0.8,-,0.8,0.8,0.3,-
229,Sofiane Boufal,0.8,0.2,1.3,-,-,0.5,-,-
230,Ben Foster,-,-,0.1,-,0.8,0.1,-,-
231,Harry Wilson,0.7,0.4,0.4,-,0.4,0.7,0.1,-
232,Martín Montoya,2.1,0.9,1,0.2,1.1,1,0.2,-
233,Christian Eriksen,1,0.6,0.5,-,0.7,0.9,0.1,-
234,Andrii Yarmolenko,0.6,0.3,0.7,-,0.2,0.7,-,-
235,Conor Coady,0.9,0.7,0.4,0.4,3.1,0.4,0.4,-
236,Callum Wilson,0.3,0.1,1.6,-,0.5,0.4,0.1,-
237,Alexander Tettey,0.8,1.4,0.7,-,2.2,0.9,0.3,-
238,Onel Hernández,1,0.7,0.5,-,0.3,0.8,-,-
239,Sead Kolasinac,1.1,1,0.8,0.1,1.3,0.4,0.2,-
240,Demarai Gray,0.6,0.2,0.1,-,0.1,0.3,-,-
241,Dwight Gayle,0.6,0.1,0.3,-,0.5,0.2,-,-
242,Pablo Fornals,1.3,0.7,0.5,-,0.2,1.3,-,-
243,Lys Mousset,0.3,0.1,0.8,-,0.1,0.1,-,-
244,Marvelous Nakamba,1.9,1.3,0.9,-,1.1,1.5,0.4,-
245,Ezri Konsa,0.7,1,0.7,0.2,2.6,0.4,1,-
246,Tom Davies,1.3,1.2,1,-,0.9,1.3,0.1,-
247,Theo Walcott,0.5,0.3,0.4,-,-,0.5,-,-
248,Jamal Lewis,1.8,0.9,0.5,0.1,2,0.5,0.4,-
249,Ché Adams,0.2,0.1,0.6,-,0.3,0.1,-,-
250,Pedro Neto,0.3,0.2,0.5,-,0.1,0.4,-,-
251,Ben Godfrey,0.7,0.8,0.5,0.3,4.9,0.3,1.2,1
252,Dan Gosling,1.1,0.8,0.9,-,0.9,0.9,0.5,-
253,Divock Origi,0.4,0.1,0.4,-,0.2,0.2,-,-
254,James McCarthy,2.5,0.7,0.9,-,0.3,1.1,0.2,-
255,Dominic Solanke,0.3,0.3,0.5,-,0.5,0.9,-,-
256,Nathaniel Chalobah,1.4,0.8,0.3,-,0.8,0.7,0.2,-
257,Jordan Pickford,-,0.1,-,-,0.6,0.1,-,-
258,Dennis Praet,1.2,0.6,0.7,-,0.4,0.7,-,-
259,Sean Longstaff,1.5,0.8,0.7,-,0.9,1.3,0.2,-
260,Aaron Connolly,0.3,-,0.7,-,0.1,0.3,-,-
261,Kepa,-,-,-,-,0.4,-,-,-
262,Hamza Choudhury,0.9,1.2,0.6,-,0.6,1.1,0.3,-
263,Roberto Pereyra,0.7,0.5,0.8,-,0.2,0.7,-,-
264,Michael Obafemi,0.3,0.3,0.5,-,-,0.6,-,-
265,Billy Sharp,0.2,-,0.8,-,0.1,0.2,-,-
266,Moise Kean,0.2,0.2,0.9,-,-,-,-,-
267,Joe Willock,0.9,0.1,0.3,-,0.3,0.4,0.1,-
268,Lewis Cook,1,0.6,0.9,-,0.6,1.4,0.2,-
269,Jesse Lingard,0.7,0.1,1.3,-,-,0.6,-,-
270,Adrian Mariappa,1,0.6,1,0.4,3.4,1,0.4,1
271,Glenn Murray,0.2,-,0.7,-,0.5,0.3,0.1,-
272,Marco Stiepermann,0.8,0.2,0.9,-,0.7,0.7,0.1,-
273,Mario Vrancic,1.4,0.5,0.7,0.1,0.2,0.6,-,-
274,Andre Gray,0.2,-,0.4,-,0.1,0.1,-,-
275,Josip Drmic,0.1,-,0.3,-,0.2,0.4,-,-
