,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
41,Yuri Berchiche,1.5,0.9,1,0.4,1.6,0.6,0.1,-
42,Ante Budimir,0.9,0.2,1.9,-,0.8,0.6,0.1,-
43,Fabián Orellana,1,0.7,0.7,-,-,1.3,-,-
44,Pervis Estupiñán,2.3,1.6,1.2,0.3,1.3,1,0.2,-
45,Diego Carlos,1,1.1,1.3,0.7,5,0.3,0.7,1
46,Darwin Machís,0.6,0.9,1.2,-,0.1,0.4,0.1,-
47,Iñigo Martínez,1.5,1.2,0.9,0.4,4.1,0.6,0.4,1
48,Marc Bartra,2.1,1.2,1.1,1.2,4.1,0.9,0.8,-
49,Clément Lenglet,1.6,1.3,1.1,0.6,2.6,0.6,0.5,-
50,Rubén García,1.8,0.4,1.5,-,0.6,0.9,0.2,-
51,Cote,1.9,1.2,0.8,0.2,1.9,0.6,0.3,-
52,Joaquín,0.4,0.4,0.3,-,0.4,0.2,0.1,-
53,Álvaro Morata,0.5,0.1,1.6,-,0.7,0.4,0.1,-
54,Jesús Navas,0.7,0.8,0.5,0.1,1.6,0.4,0.2,-
55,Sergio Canales,0.7,0.4,0.8,0.1,0.4,0.6,-,-
56,Ander Capa,1.8,0.8,1.3,0.1,1.5,1,0.2,-
57,Jordi Alba,0.7,1.4,0.7,0.2,1,0.8,0.1,-
58,Jules Koundé,0.8,0.8,0.7,0.3,3,0.3,0.4,-
59,Rubén Rochina,1.5,0.4,1,-,0.6,1.2,-,-
60,Cucho Hernández,0.7,0.5,0.7,-,0.6,0.7,-,-
61,Víctor Díaz,2.1,1.3,0.6,0.2,2.4,0.8,0.6,-
62,Luuk de Jong,0.6,0.2,0.8,-,0.6,0.3,-,-
63,Denis Suárez,0.8,0.5,0.8,-,0.3,1,-,-
64,Sergi Roberto,1.2,1.1,0.6,-,1.1,0.3,0.1,-
65,Rubén Alcaraz,2.3,0.6,1.4,-,1.5,1.2,0.6,-
66,Frenkie de Jong,0.9,0.7,0.8,-,0.3,0.5,0.2,-
67,Thibaut Courtois,-,0.1,-,-,0.6,0.1,-,-
68,Damián Suárez,2,0.9,1.8,0.5,1.1,1.1,0.1,-
69,Carlos Fernández,0.7,0.3,1.8,-,0.9,0.9,0.1,-
70,Arthur,0.7,0.2,0.5,-,0.2,0.4,-,-
71,Joaquín Fernández,1.5,1.6,1.6,0.2,2.7,1.1,0.5,-
72,Roberto Torres,0.9,0.9,0.5,0.1,1,0.8,0.1,-
73,Arturo Vidal,1.9,0.5,1.3,-,0.4,1,0.2,-
74,Sergio Asenjo,-,-,0.1,-,0.7,0.1,-,-
75,Jason,1.5,0.9,1.2,-,0.5,0.9,0.2,-
76,Marc Cucurella,2,1,2.1,0.1,0.6,1.4,0.2,-
77,Pedro Bigas,0.8,1.6,0.4,0.9,3.3,0.4,0.4,-
78,Kévin Rodrigues,2.2,1.2,1.6,-,0.9,0.8,0.1,-
79,Emerson Royal,2.2,0.9,1.4,0.5,1.4,1.3,0.3,-
80,Okay Yokuslu,1.6,1.1,1.8,0.1,2.6,0.8,0.2,-
81,José Giménez,1,1.1,0.7,0.1,3.4,0.2,0.3,-
82,Joseba Zaldúa,2.1,1.2,1.4,0.4,2.1,0.9,0.2,1
83,Óscar Rodríguez,0.8,0.5,1.1,-,0.4,0.9,-,-
84,Maxime Gonalons,3.3,1.1,1.9,0.1,1.1,1.7,0.2,-
85,Iker Muniain,0.8,0.4,0.9,-,0.2,0.6,-,-
86,Rúben Vezo,1.4,1.4,1,0.9,4.8,0.6,1,-
87,Unai López,1.2,0.7,1.4,-,0.4,1.2,0.1,-
88,Nélson Semedo,1.6,0.7,0.7,0.1,0.7,0.5,0.1,-
89,Aridane Hernández,1.2,1.2,0.7,1.1,4.7,0.1,0.5,-
90,Mathías Olivera,2.7,1,1.3,0.3,1.6,0.8,0.1,-
91,Mohammed Salisu,1.3,1.1,0.7,0.5,5,0.4,0.8,-
92,Enis Bardhi,0.8,0.5,1.5,-,0.5,0.9,0.1,-
93,Iborra,1.8,1.2,1.7,0.1,1.9,1.1,0.5,-
94,Jaime Mata,0.6,0.2,2.5,-,0.4,0.5,-,-
95,Dani Rodríguez,1.6,1,1.7,0.1,0.6,1.2,0.1,-
96,Antonio Puertas,1,0.3,1.1,-,0.5,1,0.1,-
97,Renan Lodi,2.3,1.2,1.3,0.1,1.4,0.8,0.2,-
98,Néstor Araújo,1.3,1.5,0.8,0.4,4.1,0.4,0.5,-
99,Rodrigo,0.4,0.3,0.7,-,0.5,0.8,-,-
100,Stefan Savic,1,1.1,0.7,0.3,4,0.3,0.4,1
101,Rubén Peña,1.6,1.3,1.5,0.3,1.8,1.3,0.3,1
102,Héctor Herrera,1.5,0.8,0.9,-,0.6,0.9,0.3,1
103,Geoffrey Kondogbia,2.3,2.1,1.3,-,1.2,1.2,0.2,1
104,David García,0.9,1.5,1.6,0.9,3.7,0.5,0.5,-
105,Takefusa Kubo,1,0.7,1,-,0.2,0.8,-,-
106,Raúl Albiol,1.2,1.2,0.8,0.8,4.8,0.3,0.6,-
107,Oier Sanjurjo,2.2,1.2,1.4,0.1,1.3,1.2,0.3,-
108,Nacho Vidal,1.5,1.5,0.9,0.2,1.7,0.6,0.2,-
109,Mauro Arambarri,2.1,1.2,2.3,0.1,0.9,1.1,0.1,-
110,Ansu Fati,0.7,0.3,0.8,-,0.1,0.4,-,-
111,Martin Braithwaite,0.5,0.2,1.3,-,0.3,0.3,0.1,-
112,Federico Valverde,1.2,0.6,0.8,-,0.4,0.7,0.1,-
113,Ferran Torres,0.7,0.4,0.6,-,0.2,0.6,0.1,-
114,Enes Ünal,0.6,0.2,1.2,-,0.3,0.6,0.1,-
115,Paulo Oliveira,1.2,1.6,0.8,0.6,3.8,0.5,0.5,1
116,Jasper Cillessen,-,0.1,-,-,0.6,-,-,-
117,Rodrygo,0.3,0.5,0.4,-,0.2,1,-,-
118,Nacho Monreal,1.3,1.5,1.2,0.1,1.8,0.7,0.1,-
119,Nemanja Maksimovic,1.4,1.6,0.6,-,0.8,1,0.2,-
120,Germán Sánchez,0.6,1.2,1.1,0.4,4,0.4,0.8,-
121,Moi Gómez,0.8,0.7,0.6,0.1,0.4,0.6,0.1,-
122,Lucas Pérez,0.4,0.1,0.8,-,-,0.3,0.1,-
123,Gabriel Paulista,0.7,1.5,0.5,0.5,4.5,0.3,0.9,-
124,Rui Silva,0.1,0.1,-,-,1,-,-,-
125,Isco,0.6,0.3,0.7,-,0.1,0.4,-,-
126,Hugo Mallo,2.3,0.8,1.1,0.3,2.9,0.8,0.3,-
127,Maxi Gómez,0.3,0.2,1.4,-,0.4,0.1,-,-
128,Unai Bustinza,2,2,1.5,0.5,2.3,0.6,0.3,-
129,Míchel Herrero,1.7,1.1,1.2,-,1.2,1.8,0.1,-
130,Óliver Torres,1.6,0.5,1.1,-,0.3,1.3,-,-
131,Aleix Vidal,0.7,0.8,0.6,0.1,0.4,1,-,-
132,Jonathan Calleri,0.4,0.3,1.7,-,0.8,0.8,0.1,-
133,Guido Carrillo,0.5,0.1,1.2,-,0.9,0.5,-,-
134,Iñaki Williams,0.4,0.1,0.8,-,0.8,0.3,0.1,-
135,Gonçalo Guedes,0.9,0.3,0.8,-,-,1.1,-,-
136,Lucas Olaza,1.6,0.9,0.8,0.3,1.3,0.6,0.3,-
137,Dimitrios Siovas,1.7,1.8,1,0.3,2.7,0.4,-,-
138,Kenneth Omeruo,1.2,1.5,0.7,0.6,4.7,0.3,0.5,-
139,Rodrigo Ely,0.9,1.3,1.4,0.6,4.5,0.6,0.8,-
140,Domingos Duarte,0.8,0.9,1.1,0.6,4.2,0.3,0.7,-
141,Nacho Martínez,1.9,1.1,1.2,-,2.2,1.3,0.3,-
142,Salva Sevilla,0.8,0.8,1,-,0.5,0.6,0.1,-
143,Ángel Correa,0.8,0.4,0.8,-,0.5,0.8,0.2,-
144,Edu Expósito,1.5,0.9,0.8,-,0.5,0.9,0.2,-
145,Pau Torres,1,0.8,0.9,0.6,4.4,0.2,0.7,1
146,Óscar Plano,1.3,1,1.3,-,0.6,1.1,0.1,-
147,Robin Le Normand,1.5,0.6,0.9,0.9,3.1,0.3,0.2,-
148,Tomás Pina,1.9,0.8,2.2,0.1,1.6,0.6,0.3,-
149,Manu Trigueros,1.2,0.1,1.1,-,0.7,1.1,0.4,-
150,Vinícius Júnior,0.9,0.1,0.7,-,-,0.8,-,-
151,Aritz Elustondo,1.3,0.7,0.5,0.4,3,0.5,0.4,-
152,Marc-André ter Stegen,0.1,0.1,-,-,0.7,-,-,-
153,Portu,0.9,0.4,0.9,-,0.1,0.6,0.1,-
154,Manolo Reina,-,0.1,-,-,0.4,-,-,-
155,Sergio Postigo,1.1,1.2,0.8,0.6,4.4,0.3,0.5,-
156,Nemanja Radoja,1.7,0.9,1,-,0.8,1.2,0.2,-
157,Diego Costa,0.4,0.1,0.9,-,0.4,0.4,0.1,1
158,Djené Dakonam,1.2,1,1.2,1.4,3.1,0.4,0.2,1
159,João Félix,0.3,0.4,1.2,-,0.1,0.4,-,-
160,Zouhair Feddal,1.1,1.2,1.2,0.7,3.9,0.2,0.5,-
161,Aïssa Mandi,1.1,1.3,1,0.9,3,0.3,0.5,-
162,Unai Simón,-,-,0.1,-,0.5,-,-,-
163,Rubén Pérez,1.9,1.5,1.3,0.1,1,1.2,0.2,-
164,Mario Gaspar,1.4,1,1.4,0.2,2.4,0.6,0.4,-
165,José Gayà,1.8,0.8,0.6,0.1,1.8,0.5,0.4,-
166,Fran Gámez,2.8,1.3,1.1,0.3,1.4,1.8,0.5,-
167,Samuel Chukwueze,0.6,0.3,0.4,-,0.4,0.5,-,-
168,Bernardo Espinosa,0.9,0.9,1.3,0.5,4,0.5,0.4,-
169,Rubén Blanco,-,-,-,-,1.1,-,-,-
170,Igor Zubeldia,1.3,0.8,1.5,0.3,2.4,0.5,0.6,-
171,Toño,1.3,0.7,0.8,0.2,1.4,0.7,0.2,-
172,Roberto Soldado,0.5,0.1,1.3,-,0.5,0.5,0.1,-
173,Álex Remiro,-,-,-,-,1.3,-,-,-
174,Ximo Navarro,1.5,2.3,1.3,0.4,3,0.5,0.3,-
175,Loren Morón,0.5,0.3,0.7,-,0.3,0.4,0.2,-
176,Borja Mayoral,0.4,0.1,0.5,-,0.2,0.3,-,-
177,Gonzalo Escalante,1.8,1.3,1.3,-,0.6,0.7,0.2,-
178,Adnan Januzaj,0.3,0.3,1,-,-,0.5,-,-
179,Dani García,1.6,1.4,1.7,-,1.5,1.6,0.2,-
180,Jan Oblak,-,-,-,-,0.3,-,-,-
181,Javi Moyano,0.7,1,0.8,0.2,2,0.5,0.2,-
182,Kiko Olivas,0.9,1.7,0.4,0.2,3.1,0.6,0.5,-
183,Tomás Vaclík,-,-,-,-,0.6,-,-,-
184,Kike García,0.5,-,1.7,-,0.3,0.3,-,-
185,Roberto Rosales,1.7,1.2,1.3,0.1,1.6,1,0.2,-
186,Jorge Miramón,1.6,1.4,0.6,0.2,1.5,0.6,0.3,-
187,Álex Pozo,2,1.2,1.1,0.2,1.2,1,0.1,-
188,Joseph Aidoo,1.3,1.4,0.5,0.4,3.8,0.4,0.4,-
189,Marcos Llorente,1,0.5,0.8,-,0.3,0.5,0.1,-
190,Roque Mesa,1.4,0.4,1.2,-,0.1,1.1,0.1,-
191,Pedro León,0.9,0.6,0.7,-,0.2,0.4,-,-
192,David López,1.2,1.1,1,0.2,1.8,0.9,0.4,-
193,Iddrisu Baba,1.6,1.1,1.2,0.1,1.1,1.4,0.2,1
194,Sergi Guardiola,0.4,0.2,1.5,-,0.5,0.6,-,-
195,Vitolo,0.5,0.4,0.9,-,0.2,0.4,-,-
196,Álex Moreno,1.2,0.7,1,0.3,1.3,0.6,0.3,-
197,Anaitz Arbilla,1.4,1.2,0.9,1,3.1,0.8,0.2,-
198,Daniel Wass,1.3,0.9,0.8,0.3,2.2,0.9,0.1,-
199,Carlos Clerc,1.2,1,1,0.5,1.8,0.3,0.4,-
200,Jaume Costa,1.4,1.2,1,0.2,2,0.7,0.3,-
201,Ivan Rakitic,0.9,0.5,0.6,-,0.5,0.6,0.2,-
202,Rubén Duarte,2,1.5,1.5,0.3,1.9,0.8,0.3,-
203,Dídac Vilá,2.4,1.3,1.3,0.2,1.9,1.2,0.2,-
204,Marc Roca,2.3,0.9,2.3,0.1,1.4,1.5,0.3,-
205,Francis Coquelin,1.4,1.5,1.3,-,1,0.8,0.3,-
206,Santi Mina,0.4,0.3,1.3,-,0.8,1,0.1,-
207,Unai Núñez,0.7,1.2,0.9,0.6,3.5,0.5,0.9,1
208,Sergio Herrera,0.1,0.1,0.1,-,0.9,0.2,-,-
209,Jorge Molina,0.2,0.1,1,-,0.5,0.4,0.1,-
210,Toni Villa,1.3,0.3,0.6,-,0.1,1.6,-,-
211,Diego López,0.1,0.1,-,-,0.6,-,-,-
212,Iñigo Córdoba,1.4,0.7,1.2,-,0.2,1.6,0.1,-
213,Xavi Quintillá,1.2,0.6,1.4,0.4,1.6,0.5,0.2,-
214,Alfonso Pedraza,1.4,0.8,0.9,0.3,1,0.7,0.3,-
215,Ángel Rodríguez,0.4,0.1,1.6,-,0.3,0.5,-,-
216,Kenedy,0.5,0.6,0.8,-,0.2,0.2,-,-
217,Álvaro Vadillo,0.7,0.3,0.4,-,-,0.3,-,-
218,Javier Ontiveros,1,0.2,0.7,-,0.2,0.9,-,-
219,Mouctar Diakhaby,0.5,0.5,0.8,0.4,3.5,0.1,0.7,-
220,Fernando Pacheco,-,-,-,-,0.7,0.1,-,-
221,Lumor Agbenyenu,1.3,0.9,0.6,-,2.3,0.8,0.1,-
222,Iván Cuéllar,-,-,-,-,1.7,0.1,-,-
223,David Timor,0.4,0.8,1,0.4,1,0.5,0.1,-
224,Diego Llorente,1,1,0.7,0.8,3.2,0.4,0.2,-
225,Willian José,0.1,-,0.7,-,0.4,0.2,0.1,-
226,Pablo Hervías,1,0.2,0.4,-,-,0.4,-,-
227,Jonathan Silva,1.8,1,1.4,0.2,1.3,0.8,0.1,1
228,Víctor Sánchez,2.5,1,1.8,-,0.8,1.6,0.3,-
229,Víctor Laguardia,0.7,1.2,1.2,0.7,4,0.5,0.6,-
230,Aleix Febas,1.2,0.6,0.7,-,0.2,0.8,-,-
231,David Soria,0.1,0.1,0.1,-,0.7,0.1,-,1
232,Pape Diop,1.3,1.1,1.8,-,1.1,0.8,0.2,-
233,Roger Martí,0.5,0.2,1.6,-,0.4,0.6,-,1
234,Andrés Guardado,1.1,0.6,1.3,-,0.8,0.9,0.1,-
235,Jon Moncayola,1.9,0.6,1.1,0.1,0.7,1,0.2,-
236,Jordi Masip,-,-,-,-,0.4,0.1,-,-
237,Sandro Ramírez,0.5,0.3,0.6,-,0.1,0.8,-,-
238,Mikel Vesga,1.3,1.6,1.4,0.1,1.2,1.8,0.4,-
239,Pablo De Blasis,1.4,0.8,0.6,0.1,0.6,1.1,-,-
240,Marko Dmitrovic,0.1,0.1,-,-,1.1,0.1,-,-
241,Sergi Enrich,0.6,0.3,2,0.1,0.4,0.6,0.1,-
242,Carlos Neva,0.6,1.1,0.5,0.2,1.5,0.5,0.1,-
243,Franco Vázquez,0.8,0.3,1,-,0.3,1,-,-
244,Takashi Inui,0.7,0.6,1.1,-,0.3,0.8,0.1,-
245,José Martínez,1.1,0.9,0.2,0.4,2.2,0.6,0.2,-
246,Sergi Darder,1.3,0.7,0.9,-,0.5,1.1,-,-
247,Chidozie Awaziem,1.3,1.1,0.8,0.4,2.7,0.4,0.6,-
248,Adrián López,0.3,0.2,0.3,-,0.3,0.7,0.1,-
249,Pione Sisto,0.8,0.3,0.4,-,0.1,0.7,-,-
250,Darko Brasanac,1.5,0.6,1.8,0.1,0.6,0.8,0.1,-
251,José Luís Morales,0.4,0.2,0.5,-,0.1,0.7,-,-
252,Antonio Raíllo,1,0.7,1,0.5,3.4,0.2,0.8,-
253,Nemanja Gudelj,0.8,0.5,0.9,0.2,1.3,0.5,0.3,-
254,Joel Robles,-,-,-,-,0.8,0.1,-,-
255,Martin Valjent,0.7,1,0.5,0.4,3.8,0.3,0.8,-
256,Alexander Isak,0.2,0.1,0.6,-,0.2,0.2,-,-
257,Fran Mérida,1.2,1.1,0.7,-,0.4,0.8,0.2,-
258,Recio,1.2,0.9,1.8,-,0.4,1.2,0.1,-
259,Aitor Ruibal,1.1,0.3,1.1,0.1,0.4,0.9,-,-
260,Iñigo Pérez,0.7,0.5,0.8,-,0.2,0.6,-,-
261,Gonzalo Melero,0.8,0.4,1.3,-,0.6,0.8,0.1,-
262,Lago Junior,0.9,0.4,1.1,-,0.6,0.5,0.1,-
263,Yan Eteki,1.3,0.9,1.8,-,0.6,0.6,0.1,-
264,Carlos Soler,0.8,0.3,0.8,-,0.3,1.1,0.2,-
265,Oliver Burke,0.6,0.3,0.6,-,0.4,0.4,-,-
266,Brais Méndez,0.8,0.4,0.9,-,0.7,0.8,-,-
267,Kevin Gameiro,0.6,0.2,0.5,-,0.1,0.6,-,-
268,Borja Iglesias,0.2,0.1,1,-,0.5,0.3,0.1,-
269,Charles,0.3,0.2,1.4,-,0.2,0.6,0.1,-
270,Fran Beltrán,1.1,0.5,0.4,-,0.5,0.9,-,-
271,Manu García,1.5,0.9,2,-,1,1.8,0.4,-
272,Allan Nyom,1.3,0.4,1.9,0.2,1.3,0.5,0.1,-
273,Wu Lei,0.4,0.5,0.5,-,0.4,1,-,-
274,Thomas Lemar,0.5,0.3,0.3,-,0.1,0.4,-,-
275,Matías Vargas,0.6,0.1,0.4,-,0.2,0.9,0.1,-
276,Carlos Bacca,0.3,-,0.4,-,0.4,0.2,-,-
277,Fede San Emeterio,1,1.1,1.3,0.1,0.5,0.9,0.3,-
278,Nikola Vukcevic,1.4,0.4,1.5,0.1,0.5,0.8,0.2,-
279,Martín Aguirregabiria,1.8,0.6,1.1,0.3,1.3,0.8,0.2,-
280,Luis Rioja,0.6,0.6,0.7,-,0.2,0.6,-,-
281,Adrià Pedrosa,1,0.6,0.5,0.3,1.2,0.9,0.1,1
282,Waldo Rubio,0.6,0.3,0.9,-,0.3,1.2,-,-
283,Ramón Azeez,0.4,0.8,1.2,-,0.4,0.5,0.1,-
284,Joan Sastre,1.5,1.2,1.1,-,1.3,1.2,0.1,-
285,Rubén Martínez,0.1,-,-,-,0.7,-,-,-
286,Denis Cheryshev,0.7,0.3,1,-,0.2,0.6,-,-
287,Hernâni,0.3,0.2,0.3,-,0.3,0.1,-,-
288,Asier Villalibre,-,0.1,0.8,-,0.2,0.2,-,-
289,Borja Sainz,0.8,0.2,1.2,-,-,0.9,-,-
290,Marc Cardona,0.1,0.1,0.4,-,0.1,0.4,0.1,-
291,Cristian Tello,0.3,0.1,0.3,-,-,0.1,-,-
292,Óscar Melendo,0.4,0.1,0.3,-,0.1,0.3,0.1,-
293,Pere Pons,0.9,0.4,0.8,-,0.3,0.5,0.1,-
294,Javier Eraso,0.6,0.4,0.9,-,0.2,0.5,-,-
295,Sergio León,0.1,-,0.5,-,0.1,0.1,-,-
296,Víctor Campuzano,0.6,0.1,1.2,-,0.2,0.8,-,-
297,Gabriel Fernández,0.1,0.1,0.9,0.1,0.1,0.1,0.1,-
298,Abdón Prats,0.1,-,0.4,-,0.1,0.1,-,-
