,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
73,Jorge Miramón,2.4,1.5,0.9,0.4,1.8,0.6,0.4,-
74,Óscar Rodríguez,1.5,0.5,1,-,0.4,1.4,0.1,-
75,Gonçalo Guedes,1.2,0.3,0.8,-,-,1.2,-,-
76,Jony,0.6,0.6,0.9,-,0.3,0.8,-,-
77,Rubén Alcaraz,2.8,1.1,2,0.1,1.4,1.7,0.3,-
78,Arturo Vidal,2.4,0.9,1.8,0.1,0.6,1.2,0.2,-
79,Antunes,1.5,1.5,1.3,0.4,2.1,0.6,0.3,-
80,Jonathan Silva,1.7,1,1.7,0.1,2.3,1,0.1,-
81,Sergio Asenjo,-,0.1,-,-,1.2,-,-,-
82,Damián Suárez,2.7,1.3,1.6,0.6,1.4,1.9,0.2,-
83,Mikel Merino,1.7,1,2.4,-,1.2,1.3,0.1,-
84,Jaime Mata,0.9,0.5,2.3,-,0.8,0.6,-,-
85,Ximo Navarro,1.8,1.5,0.6,0.5,4.2,0.4,0.4,-
86,Gareth Bale,0.6,0.4,0.6,-,0.4,0.5,0.1,-
87,Clément Lenglet,2,0.9,1.3,0.7,3,0.6,0.9,1
88,Daniel Carriço,1.5,1.3,1.3,0.8,4.3,0.3,0.5,-
89,Pedro Alcalá,1.3,1.4,0.8,0.6,4.8,0.3,0.7,-
90,Okay Yokuslu,2,1.2,1.4,0.1,1.7,0.6,0.4,-
91,Simon Kjær,1.1,1,0.8,0.8,5.2,0.3,1.3,-
92,Nacho Martínez,3.1,1.3,0.8,0.2,2.3,0.9,0.3,-
93,Alejandro Granell,2,1.1,1,-,1,1.5,0.2,-
94,Franco Vázquez,1.5,0.7,1.5,-,0.7,1.3,0.1,-
95,Thomas Lemar,1.2,0.7,0.7,-,0.1,0.7,-,-
96,Joaquín,0.3,0.5,0.3,0.1,1,0.1,0.1,-
97,Yuri Berchiche,1.3,1.2,1.1,0.1,2,0.7,0.3,-
98,Hugo Mallo,2.1,1.4,1.5,0.3,3.3,0.7,0.4,-
99,José Luís Morales,0.6,0.3,0.8,-,0.3,1.1,-,-
100,Pape Diop,2.4,1.3,2.4,-,0.9,0.7,-,-
101,Iñigo Martínez,1.6,2.1,1.2,0.5,4.3,0.4,0.4,-
102,Esteban Granero,1.8,0.9,1.4,-,1.1,1.2,0.3,-
103,Marc Muniesa,2.6,1.9,1.1,0.1,2.1,0.7,0.3,-
104,Cristiano Piccini,1.4,1.2,0.8,0.2,2.5,0.6,0.3,-
105,Théo Hernández,2.3,1.4,1.2,0.1,1.5,0.7,0.2,-
106,Mikel Oyarzabal,1,0.4,0.9,0.1,0.6,1,0.1,1
107,Karl Toko-Ekambi,0.3,0.3,0.8,-,0.3,0.4,-,-
108,Javi López,2.7,1.7,1.4,0.3,3.3,1.4,0.2,-
109,Iker Muniain,0.9,0.4,0.8,-,0.2,0.7,0.1,-
110,Oier Olazábal,-,-,-,-,1.3,-,-,-
111,Djené Dakonam,1.6,2.2,1.5,0.9,4.4,0.5,0.3,-
112,Igor Zubeldia,1.8,1.4,1.1,-,1.7,1,0.2,-
113,Marcelo,1.5,0.7,0.8,0.3,0.6,1,0.1,-
114,Toni Villa,2,0.5,1.1,-,0.2,1,-,-
115,Sergi Enrich,0.8,0.2,1.9,-,0.3,0.7,-,-
116,Joseba Zaldúa,1.4,1.5,1.3,-,2.5,0.7,0.1,-
117,Ramiro Funes Mori,1.3,1.4,1,0.6,4.7,0.8,0.8,1
118,Borja García,1.2,1.2,0.6,-,0.4,0.7,0.1,-
119,Dídac Vilá,2.4,2,1.4,0.1,3,1,0.4,-
120,William Carvalho,1.5,0.4,0.8,-,1,0.4,-,-
121,David Juncà,2.6,1.7,1.2,0.4,2.1,0.9,0.3,-
122,Gerard Moreno,0.6,0.3,1.1,-,1.1,0.5,0.3,-
123,Abdoulaye Ba,1.8,1.1,0.9,0.8,6,0.4,0.7,-
124,Nemanja Maksimovic,2.1,2,0.5,0.1,0.8,1.1,0.4,-
125,Samuel Chukwueze,0.7,0.4,0.8,-,-,0.8,0.1,-
126,Marco Asensio,0.4,0.5,0.6,-,0.1,0.7,-,-
127,Kenneth Omeruo,1.8,1.3,0.6,0.4,5.6,0.3,0.4,-
128,Sergi Darder,1.8,0.6,0.9,0.1,0.7,1.3,0.1,-
129,Raphaël Varane,1,1,0.3,0.7,4.3,0.1,0.3,-
130,Adri Embarba,1.5,0.8,1.2,0.1,0.3,1.1,0.1,-
131,Cristian Tello,1.1,0.6,0.2,-,0.3,0.6,-,-
132,Tomás Pina,2.3,1.5,2.1,-,1.4,1,0.1,-
133,Rubén Duarte,2.2,1.7,1.1,0.3,3.3,0.9,0.4,-
134,Carlos Soler,1.3,0.6,1.7,-,1,1.6,0.2,1
135,Mikel Vesga,1.9,1.5,1.2,-,1,2.4,0.2,-
136,Bernardo Espinosa,0.6,1.3,1.1,0.8,6.3,0.3,1,-
137,Víctor Laguardia,1.3,1.5,0.7,0.8,6.2,0.3,0.5,1
138,Dani Ceballos,1.4,0.7,0.7,-,0.2,0.9,-,-
139,Mauro Arambarri,1.8,0.9,2,0.1,1,1.6,0.3,1
140,David Soria,-,-,-,-,1.2,-,-,-
141,Jason,1.5,1.5,0.9,0.1,0.8,1.7,0.1,-
142,Juanpe,1.5,1.7,1.2,0.5,4,0.6,0.5,-
143,Jorge Pulido,2,1.5,1.6,0.5,4.7,0.6,0.6,1
144,Asier Illarramendi,1.7,1.3,1.5,-,1.9,1.3,0.4,-
145,Diego Llorente,1.2,1.2,1,0.8,3.8,0.6,0.7,1
146,Willian José,0.2,-,1.1,-,0.9,0.2,0.2,-
147,Christian Rivera,1.7,1.4,0.8,-,1.2,0.6,0.2,-
148,Denis Cheryshev,1.7,0.6,1.6,-,0.4,0.7,0.1,-
149,Unai Bustinza,1.6,2.1,1.2,0.5,4.2,0.6,0.5,-
150,Fernando Pacheco,-,-,-,-,1.1,-,-,-
151,Daniel Wass,1.1,1.1,0.9,0.1,1.3,0.7,0.1,1
152,Álex Moreno,1.8,1.1,1.1,0.5,2.2,0.7,0.3,-
153,Néstor Araújo,1.3,1.1,0.5,0.6,4.6,0.1,0.7,-
154,Fernando Calero,1.4,1.5,1,0.5,4.6,0.4,0.9,-
155,Enis Bardhi,1.9,0.9,1.7,-,0.9,1.6,0.1,-
156,Yassine Bounou,-,-,-,-,0.5,0.1,-,1
157,Alfonso Pedraza,1.7,0.9,1.2,0.1,1.3,1.2,0.2,-
158,Gabriel Mercado,1.5,1.1,1.4,0.3,3,0.8,0.5,-
159,Roberto Santamaría,-,0.1,-,-,0.7,-,-,-
160,David López,1.3,1.3,0.9,0.9,3.1,0.6,0.6,1
161,Diego López,-,0.1,-,-,0.5,-,-,-
162,Iván Ramis,1.1,0.9,0.5,1.2,3,0.3,0.2,-
163,Pablo Fornals,1.4,0.7,0.9,-,0.5,1.1,0.1,-
164,Thibaut Courtois,-,0.1,-,-,0.3,0.1,-,-
165,Santi Mina,0.6,0.1,1.3,-,0.6,0.7,0.1,-
166,Míchel Herrero,1.7,1.2,1.2,-,0.7,1.6,0.1,-
167,Mario Gaspar,2,1.4,1.6,0.3,2.7,0.6,0.4,-
168,Kiko Olivas,1.5,1.3,0.5,0.5,4.7,0.7,0.5,-
169,Sidnei,2,1.7,0.6,0.5,2.1,0.7,0.3,-
170,Sergi Gómez,1.5,1.3,0.9,0.5,4,0.3,0.6,-
171,Santi Comesaña,2.2,1.2,1.1,0.1,1.6,1.6,0.2,-
172,Anaitz Arbilla,1.2,1.8,0.6,1.3,3.6,0.4,0.2,-
173,Charles,0.2,0.1,1.1,0.1,0.4,0.3,-,-
174,Moi Gómez,1.2,0.8,1.3,-,0.7,1,0.1,-
175,Paulo Oliveira,1.8,1.3,0.7,1.5,4.1,0.6,0.4,1
176,Neto,0.1,-,-,-,0.6,-,-,-
177,Juanfran,1.6,0.9,0.8,0.1,1.4,0.6,0.2,-
178,Óscar Plano,1.9,0.7,2.1,-,0.6,1,0.1,-
179,Xabier Etxeita,1.5,1.3,1.1,0.9,5.2,0.7,0.8,1
180,Marc-André ter Stegen,-,0.1,-,-,0.4,0.1,-,-
181,Manu García,2.4,0.7,1.8,-,1.8,1.6,0.2,1
182,Nélson Semedo,1.5,0.8,0.8,0.1,0.7,0.2,0.3,-
183,Toño,0.8,0.7,0.5,0.1,1.3,0.5,0.2,1
184,Beñat Etxebarria,1.7,0.9,1.1,-,0.4,1.5,-,-
185,Chimy Ávila,0.5,0.4,1.1,-,0.6,0.6,0.1,-
186,Ángel Correa,1.1,0.5,1.1,-,0.5,1.2,0.1,-
187,Martin Braithwaite,0.3,0.2,1.3,-,0.2,0.2,-,-
188,Dani García,1.9,1.7,1.6,0.1,1.6,1.3,0.3,-
189,Luis Advíncula,1.9,0.7,1.7,0.6,2,0.4,0.1,-
190,Aïssa Mandi,1.5,1.2,1.6,0.5,1.9,0.5,0.7,-
191,Giannelli Imbula,0.6,0.4,1.2,-,0.2,0.3,0.1,-
192,Víctor Ruiz,1.3,1.7,1.3,1,2.8,0.2,0.7,-
193,Iñigo Córdoba,1.6,0.7,0.8,-,0.3,1.4,-,-
194,Cucho Hernández,0.6,0.3,1,-,0.5,0.4,0.1,-
195,Jaume Costa,1.6,1,1,0.1,2.1,0.6,0.1,1
196,Isco,1.1,0.2,0.7,-,0.1,0.7,-,-
197,Pere Pons,2.4,1,2.1,0.1,1,1.5,0.4,-
198,Rubén Pérez,2.3,1.3,1.1,-,1,1.5,0.3,-
199,Álvaro González,1.4,1.1,0.8,0.5,5.1,0.3,0.7,-
200,Sergio Escudero,2,1.1,1,0.1,1.8,0.8,0.2,-
201,Bruno González,1,1,1,0.5,4.8,0.4,0.3,-
202,Allan Nyom,1.4,0.9,1.5,0.2,1.1,0.2,0.1,-
203,Iván Cuéllar,-,0.1,-,-,1,-,-,-
204,Mouctar Diakhaby,0.6,0.9,1.1,0.7,4.3,0.2,0.7,-
205,Nacho,1.3,1.6,1.4,0.6,3,0.6,0.4,-
206,Chema Rodríguez,1.4,1,1,0.4,4.3,0.3,0.6,-
207,Óscar Trejo,2.2,0.7,1.8,-,0.5,1,0.1,-
208,Pau López,-,0.1,-,-,0.8,0.1,-,-
209,Juanfran,0.9,0.8,0.3,0.2,1.1,0.3,0.2,-
210,Rubén Pardo,0.5,0.9,0.5,-,0.3,0.5,0.3,-
211,Lucas Vázquez,1.4,0.4,1.3,-,0.2,0.8,-,-
212,Roger Martí,0.3,0.1,1.2,-,0.3,0.6,-,-
213,Francis Guerrero,2.3,1,0.4,0.2,1.5,0.8,-,-
214,David Zurutuza,1.3,1.1,0.9,-,1,0.7,0.2,-
215,Coke,1.6,1.5,1,-,1.9,1.1,0.3,-
216,Pedro Porro,1.6,1.2,0.8,0.1,1.2,1.5,0.1,-
217,Léo Baptistão,1.1,0.4,1.3,-,0.7,1,-,-
218,Portu,1,0.2,0.8,-,-,0.9,-,-
219,Ander Capa,1.7,1.2,1.8,0.2,1.5,0.6,0.1,-
220,Óscar Melendo,0.5,0.4,0.3,-,0.2,0.5,-,-
221,Santiago Cáseres,2.9,0.6,1.5,-,1,1.4,0.4,-
222,Gonzalo Escalante,1.5,0.7,1,0.1,0.6,0.8,0.1,-
223,Dimitri Foulquier,1.2,0.8,2,0.1,1.2,0.4,0.1,-
224,Rober Pier,1.2,1.5,0.8,0.5,3.7,0.7,1.1,1
225,Quincy Promes,1.1,0.8,0.7,0.1,0.6,0.2,0.1,-
226,Enes Ünal,0.5,0.1,1.3,-,0.5,0.6,0.1,-
227,Marc Cucurella,1.6,0.6,1.4,0.1,0.5,0.4,0.1,-
228,Douglas Luiz,1.5,0.9,2,-,1,1.3,0.3,-
229,Gustavo Cabral,1.5,1.4,0.8,0.3,4.3,0.4,0.5,1
230,Tomás Vaclík,-,-,-,-,0.5,-,-,-
231,Óscar De Marcos,2,0.9,1.3,0.3,1.6,1.1,0.1,-
232,Sergio Álvarez,1.8,0.9,1,0.6,2.2,0.5,0.2,-
233,Jordi Masip,-,-,-,-,0.4,-,-,-
234,Gerónimo Rulli,0.1,-,-,-,0.6,0.1,-,-
235,Markel Susaeta,0.8,0.5,0.5,-,0.2,0.9,-,-
236,Aleix García,1.2,0.7,0.4,0.1,0.4,0.7,0.2,-
237,Martín Aguirregabiria,1.7,1,0.9,0.3,2.3,0.7,0.4,-
238,Andrés Guardado,0.8,0.9,1.4,-,0.8,1.2,-,-
239,Héctor Moreno,0.6,1.2,0.7,0.4,2.9,0.3,0.8,-
240,José Pozo,0.4,0.1,0.4,-,0.2,0.7,-,-
241,Vitolo,0.9,0.5,0.3,-,0.2,0.7,0.1,-
242,Rubén Blanco,-,0.1,-,-,0.9,-,-,-
243,Álvaro Medrán Just,0.7,0.8,1.2,-,0.4,0.7,-,-
244,Keko,1.6,0.5,1.2,-,0.3,1.2,-,-
245,Javi Moyano,0.9,0.9,0.3,0.3,2.7,0.6,0.3,-
246,Ferran Torres,0.6,0.4,0.8,-,0.3,0.3,-,-
247,Hernán Pérez,0.7,0.3,1.1,-,0.6,1.1,0.2,-
248,Damián Musto,2.2,1.4,2,0.2,2.1,0.7,0.5,-
249,Stanislav Lobotka,1,0.8,0.6,-,0.5,0.7,-,-
250,Bebé,0.7,0.3,0.8,-,0.5,0.4,-,-
251,Manu Trigueros,1.9,0.7,1.5,-,0.7,1.5,0.3,-
252,Stole Dimitrievski,-,-,-,-,0.8,-,-,-
253,Borja Mayoral,0.3,0.2,0.6,-,0.2,0.4,-,-
254,David Ferreiro,1,0.7,1.2,0.1,0.3,1.5,-,-
255,Jordi Amat,1.7,1.4,1.5,1.2,3.8,0.6,0.3,-
256,Arthur,0.6,0.3,0.4,-,0.3,0.3,-,-
257,Mubarak Wakaso,1.6,0.6,1.1,-,0.6,0.8,0.3,-
258,Roque Mesa,1.5,0.5,1.5,-,0.3,0.7,-,-
259,Loren Morón,0.5,0.2,0.9,-,0.5,0.6,-,-
260,Juanmi,0.7,0.5,0.9,-,0.3,0.5,-,-
261,Rubén Sobrino,0.8,0.1,1.4,-,0.5,0.4,0.1,-
262,Francisco Portillo,0.8,0.5,0.9,-,0.1,0.6,-,-
263,Álex Gallar,0.6,0.4,0.2,-,0.2,0.4,-,-
264,Iago Herrerín,-,-,-,-,0.9,0.1,-,-
265,Víctor Sánchez,1.9,1,2,-,1,2.2,0.1,-
266,Ángel Rodríguez,0.4,0.2,1.1,0.1,0.2,0.5,-,-
267,Gonzalo Melero,1.2,0.1,1.5,-,1,1.7,0.2,-
268,Pablo De Blasis,1.3,0.5,0.8,0.2,0.8,0.8,-,-
269,Sergio Postigo,1.2,1,0.6,0.7,3.7,0.2,0.6,-
270,Pione Sisto,0.2,0.1,0.3,-,-,0.4,-,-
271,Marko Dmitrovic,-,0.1,0.1,-,0.9,-,-,-
272,Darko Brasanac,1.3,0.5,1.4,-,0.8,0.7,0.2,-
273,Mikel San José,1.3,0.6,1,0.1,1,1,0.2,-
274,Sergio García,0.6,0.3,0.6,-,0.1,0.4,-,-
275,Kevin Gameiro,0.4,0.2,0.3,-,0.1,0.2,0.1,-
276,Moses Simon,0.7,0.6,0.4,-,0.4,0.2,0.1,-
277,Anuar Tuhami,1.7,0.6,1.5,-,1.2,0.4,0.1,-
278,Antoñito,1.2,0.6,1,0.1,0.7,0.8,0.3,-
279,Nabil El Zhar,0.3,0.1,0.6,-,-,0.2,-,-
280,Pablo Piatti,1.1,0.1,0.9,-,0.3,0.4,-,-
281,Jonás Ramalho,0.6,0.7,0.7,0.1,3.3,0.3,0.5,1
282,Carlos Bacca,0.1,0.2,0.6,0.1,0.2,0.2,-,-
283,Kike García,0.2,0.1,1,-,0.2,0.1,-,-
284,Erick Cabaco,1,1.4,1.6,0.5,3.1,0.8,0.7,-
285,Álvaro García,0.6,0.5,0.4,-,0.7,0.6,-,-
286,Sandro Ramírez,0.8,0.4,0.8,-,0.1,0.3,-,-
287,Borja Bastón,0.6,0.1,1.5,-,0.4,0.9,0.2,-
288,Fran Beltrán,0.8,0.6,0.4,-,0.5,0.6,0.1,-
289,Patrick Roberts,0.4,0.2,-,-,0.1,0.6,-,-
290,Borja Fernández,0.9,0.7,0.9,0.1,1.3,0.5,0.1,-
291,Jozabed,1,0.5,0.5,-,0.6,0.8,0.1,-
292,Daniele Verde,0.3,0.3,0.1,-,0.1,0.2,-,-
293,Aritz Aduriz,0.2,-,1.4,0.1,0.2,0.3,0.1,-
294,John Guidetti,0.2,-,0.6,-,0.3,0.2,-,-
295,Anthony Lozano,0.3,-,2.1,-,0.2,0.3,0.1,-
