,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
65,Gerard Piqué,0.8,1.4,0.7,0.6,2.4,0.2,0.2,-
66,Yangel Herrera,1.8,0.8,2.2,0.1,0.9,0.9,0.5,-
67,Lucas Torró,1.3,1.1,1.1,0.1,1.7,0.5,0.3,-
68,Ante Budimir,0.7,0.1,1,-,0.5,0.4,0.1,-
69,Nacho,1.1,1.7,1.6,0.2,2.3,1,0.4,-
70,Federico Valverde,1,0.9,0.5,-,0.1,0.7,0.1,-
71,Rubén García,1.4,0.8,1.1,-,0.4,0.8,0.1,-
72,José Giménez,1,1,0.9,0.1,2.9,0.2,0.5,-
73,Pablo Maffeo,1,1.4,0.5,0.1,0.8,0.6,0.2,-
74,Thibaut Courtois,-,-,-,-,0.6,-,-,-
75,Mario Gaspar,2.2,1.2,0.8,0.5,1.7,0.8,0.2,-
76,Óscar Mingueza,1.9,0.7,0.7,0.4,1.6,0.9,0.2,-
77,Sandro Ramírez,0.7,0.5,0.9,-,0.1,0.4,0.1,-
78,Iza Carcelén,2.1,1.5,0.5,0.3,1.9,0.8,0.4,-
79,Unai Núñez,0.9,1.3,0.9,0.8,4.2,0.2,0.6,-
80,Hugo Mallo,1.9,1.2,1.8,0.2,2,0.9,0.4,-
81,Pau Torres,0.5,0.7,0.4,0.5,3.3,0.2,0.8,1
82,Dimitrios Siovas,1.3,1.7,1.1,0.4,3.3,0.3,0.5,-
83,Claudio Bravo,-,-,-,-,0.9,0.1,-,-
84,Saúl Ñíguez,1.7,0.6,1.3,-,0.9,0.9,0.1,-
85,Álex Moreno,1.8,1.5,0.9,0.4,2,1,0.2,-
86,Pedri,1.2,0.9,0.5,-,0.1,1.5,-,-
87,Brais Méndez,1.7,0.9,2.3,-,0.8,1.4,0.1,-
88,Álvaro Negredo,0.3,0.1,0.6,0.1,0.5,0.2,0.1,-
89,Sergio Herrera,-,0.1,-,-,1.4,0.1,-,-
90,David Ferreiro,0.7,0.7,1.4,0.1,0.2,1.1,-,-
91,Ronald Araujo,0.9,0.8,0.5,0.3,1.8,-,0.6,-
92,Paulo Oliveira,1.4,1.9,0.9,0.6,3.5,0.5,0.5,-
93,Alberto Perea,1,0.8,0.2,-,0.2,1,-,-
94,Denis Suárez,1.8,0.6,1.3,-,0.4,2.1,0.1,-
95,João Félix,0.3,0.2,0.5,-,0.1,0.4,-,-
96,Darwin Machís,0.9,0.7,1,-,0.3,0.4,0.1,-
97,Yuri Berchiche,1,0.5,0.7,0.3,1.1,0.6,-,-
98,Rafa Mir,0.4,0.4,1.6,0.1,0.6,0.4,0.1,-
99,Felipe,0.9,1.2,0.9,0.3,4.1,0.2,0.5,1
100,Mathías Olivera,2,1,0.9,0.2,1.6,0.8,0.1,-
101,Edu Expósito,1.6,0.7,0.9,-,0.4,1.5,0.1,-
102,José Gayà,1.8,1.2,0.9,0.3,1.5,1.1,0.1,-
103,Jaume Domènech,-,-,-,-,1.1,-,-,-
104,Rubén Duarte,1.8,2.1,1.3,0.4,1.9,0.9,0.2,-
105,Yassine Bounou,-,-,-,-,0.8,0.1,-,1
106,Renan Lodi,1.3,0.7,0.8,0.1,0.7,0.4,-,-
107,Alfonso Espino,2.9,1.3,1,0.4,1.8,1.3,0.2,-
108,Andoni Gorosabel,2.4,0.7,1.1,0.2,1.1,1.2,0.1,-
109,Thierry Correia,1.6,1.4,1.2,0.1,1.9,0.8,0.2,-
110,Marc Cucurella,1.7,1.1,1.9,-,0.5,1.1,0.1,-
111,Javier Ontiveros,1.1,0.5,1.4,0.1,0.3,0.9,-,-
112,Diego Carlos,0.7,0.9,1.5,0.2,3.2,0.2,0.8,1
113,Jorge de Frutos,1.3,0.4,1,-,0.3,0.8,0.1,-
114,José Luís Morales,0.5,0.3,0.4,-,0.2,0.7,-,-
115,Robin Le Normand,1,1.1,1.2,0.8,2.5,0.3,0.7,-
116,Uros Racic,1.2,0.8,1.4,-,1.7,1.2,0.4,-
117,Marco Asensio,0.3,0.3,0.2,-,0.2,0.6,-,-
118,Aïssa Mandi,1.1,1.4,0.7,0.8,3.1,0.2,0.5,-
119,José Mari Martín,1.5,1.2,1.2,-,1.5,0.8,0.3,-
120,Djené Dakonam,1.8,1.2,1,0.7,2.8,0.2,0.3,-
121,Lucas Boyé,1.4,0.6,2.8,-,0.6,1.1,0.1,-
122,Nacho Monreal,1.2,1.2,1,0.2,1.3,0.5,0.1,-
123,Manu Trigueros,1.5,0.5,1.7,-,0.5,1.6,0.1,-
124,Rubén Peña,1.3,0.7,1.2,0.1,0.7,0.7,0.1,-
125,Guido Carrillo,0.4,0.2,1.3,-,0.7,0.3,-,-
126,Iñaki Williams,0.3,0.1,0.4,-,0.6,0.3,-,-
127,Gonzalo Melero,0.8,0.6,0.9,-,0.8,1,0.2,-
128,Anaitz Arbilla,1.3,2,1.1,0.9,2,0.8,0.3,-
129,Edgar Badia,-,-,-,-,0.9,0.1,-,-
130,Kenedy,0.8,0.9,1.1,-,0.4,0.7,0.1,-
131,Joaquín,0.3,0.6,0.4,-,0.3,0.3,-,-
132,Alfonso Pedraza,1.2,1.2,1.4,0.2,1.1,0.7,0.2,1
133,Álvaro Fernández,-,0.1,-,-,0.7,0.1,-,-
134,Ander Capa,1.3,0.9,0.9,0.3,1.6,0.7,0.3,-
135,Rodrygo,0.7,0.3,0.7,-,-,0.7,-,-
136,Marc Bartra,1.4,2.1,1.5,1.4,3.8,0.5,0.3,-
137,Jonathan Calleri,0.6,-,1.7,-,0.4,0.6,0.1,-
138,Carlos Clerc,1.6,1.1,1.1,0.5,1.2,0.5,0.1,-
139,Rubén Rochina,1.5,0.9,1.6,-,0.2,0.9,0.1,-
140,Lucas Pérez,0.2,0.1,0.4,-,0.1,0.3,-,-
141,Sergiño Dest,1,0.3,0.5,-,0.6,0.5,0.1,-
142,Juan Miranda,1.2,1.3,1.1,0.5,2.1,0.7,0.1,-
143,Gonzalo Verdú,1,1.6,0.9,0.5,3.3,0.4,0.9,-
144,Marc-André ter Stegen,-,-,-,-,0.7,0.1,-,-
145,Víctor Ruiz,0.4,1.6,0.9,0.7,3,0.3,0.5,2
146,Vinícius Júnior,0.9,0.2,0.7,-,0.1,0.9,-,-
147,Roque Mesa,1.8,0.6,1.2,-,0.8,1.1,0.1,-
148,Martín Zubimendi,1.3,1.3,1.2,-,1.2,0.5,0.3,-
149,Óscar Plano,1.2,0.9,1.2,-,1.1,0.9,0.2,-
150,Lee Kang-In,0.6,0.1,0.6,-,-,1.2,-,-
151,Nemanja Maksimovic,1.4,1.7,0.7,0.1,1.2,0.8,0.3,-
152,Moi Gómez,0.6,0.3,0.6,-,0.4,0.6,0.1,-
153,Álex Fernández,0.8,0.9,0.4,0.1,0.6,0.9,-,-
154,Nacho Vidal,1.6,1.3,1.3,0.4,1.7,0.3,0.3,-
155,Joaquín Fernández,1.2,1.7,1.1,0.5,4.4,0.4,0.6,-
156,Tete Morente,1,0.4,0.9,-,0.9,1,-,-
157,Cucho Hernández,0.8,0.3,1.5,-,0.3,0.9,-,-
158,Saidy Janko,1,0.9,0.7,0.2,2.1,0.3,0.1,-
159,Jeison Murillo,1.5,1.2,1.5,0.4,3,0.6,0.5,-
160,Ivan Rakitic,0.9,0.7,0.9,-,0.8,0.8,0.1,-
161,Roger Martí,0.3,0.1,1.3,-,0.2,0.5,0.1,-
162,Raúl García,1,0.4,1.5,-,0.5,0.4,-,-
163,Iñigo Martínez,0.8,1,1.1,0.6,3.4,0.6,0.3,-
164,Clément Lenglet,1.1,1,1.5,0.2,2,0.3,0.4,1
165,Borja Iglesias,-,0.1,0.7,-,0.3,0.3,0.1,-
166,Ximo Navarro,1.7,1.5,1.1,0.2,2.1,0.5,0.1,-
167,Hugo Guillamón,0.9,1.1,1.3,0.5,4.1,0.5,0.6,1
168,Aarón Martín,1.8,0.7,1.3,0.1,1.8,1.2,0.2,-
169,Sergi Enrich,0.8,0.2,1.1,0.1,0.2,0.5,-,-
170,Jorge Pulido,1.2,1.6,1.1,0.5,2.8,0.4,0.5,-
171,Kike Barja,0.3,0.5,0.5,-,0.2,0.6,-,-
172,Raúl Albiol,0.6,0.6,0.4,0.7,4,0.1,0.6,-
173,Pablo Hervías,0.7,0.4,0.3,0.1,0.3,0.6,-,-
174,Igor Zubeldia,1,0.5,1.3,0.5,1.8,0.3,0.5,-
175,Josema,1.5,1.3,0.8,0.3,2.9,0.3,0.2,-
176,Sergio Asenjo,-,-,-,-,0.6,-,-,-
177,Jorge Miramón,1.2,1,0.6,0.2,1.7,0.5,0.1,-
178,Óscar Duarte,0.8,1.2,1.2,0.9,3.3,0.3,0.5,-
179,Samuel Chukwueze,0.4,0.4,0.5,-,0.1,0.5,-,-
180,Enis Bardhi,1.1,0.8,1,-,0.5,1,0.1,-
181,Josan,1,0.6,0.7,0.2,0.6,0.8,-,-
182,Mickaël Malsa,1.6,1.2,1.1,0.1,1,0.8,0.3,-
183,Juan Cala,0.8,1.3,1.1,0.7,3.1,0.4,0.3,-
184,Rúben Vezo,1.1,1.4,0.8,0.6,3.1,0.5,0.3,1
185,Jorge Molina,0.3,0.1,0.8,-,0.6,0.4,-,-
186,Óliver Torres,1,0.5,0.6,-,0.2,1,-,-
187,Carles Aleñá,0.7,0.1,0.9,-,-,0.8,-,-
188,Toni Villa,1.5,0.2,0.8,-,0.1,1.3,-,-
189,Iván Villar,-,-,-,-,1.7,-,-,-
190,Luis Suárez,0.7,0.3,1,-,0.3,0.4,-,-
191,Enes Ünal,0.4,0.1,1.4,-,0.5,0.4,-,-
192,Paco Alcácer,0.2,0.3,0.3,-,0.2,0.1,-,-
193,Unai López,1,0.7,0.8,-,0.3,0.7,0.2,1
194,Aitor Ruibal,1.1,0.4,1.3,-,0.2,0.9,-,-
195,Raúl Guti,1.3,1.4,0.9,-,0.6,1,0.1,-
196,Luis Rioja,0.6,0.6,0.5,-,0.8,0.9,-,-
197,Jaime Seoane,1.7,0.6,1.5,0.1,0.4,1.4,0.2,-
198,Fabián Orellana,1.1,0.5,0.9,-,0.2,1.4,-,-
199,Rubén Alcaraz,1.8,1,1.6,-,0.8,1.7,0.3,-
200,Pervis Estupiñán,1.5,1.4,1,-,0.5,0.4,0.1,-
201,Jens Jønsson,1.6,1.5,1,-,1.3,0.9,0.2,-
202,Antonio Barragán,1,1.2,1.3,0.3,2.2,0.3,0.3,-
203,Yeremy Pino,0.8,0.4,0.9,-,0.2,0.8,-,-
204,Cristian Tello,0.6,0.4,0.2,-,0.1,0.6,-,-
205,Pablo Insua,1.9,1.2,1.4,0.6,3.2,0.9,0.4,-
206,Pape Diop,1.3,1.2,1.2,-,1,0.9,0.2,-
207,Munir El Haddadi,0.5,0.2,0.9,-,0.3,0.4,-,-
208,Dani García,1.4,1.2,1.1,-,1.3,1.1,0.3,-
209,Rafa Soares,1.5,1.1,0.4,0.5,1.5,0.3,0.2,-
210,Édgar Méndez,1.2,0.6,1.6,-,0.4,1,0.1,-
211,Maxime Gonalons,2.1,1,1.2,-,0.8,0.9,-,-
212,Germán Sánchez,0.7,1.1,0.9,0.3,3.8,0.4,0.8,-
213,Antonio Puertas,0.8,0.3,0.9,0.1,0.5,0.6,0.1,-
214,Álex Remiro,-,0.1,-,-,0.5,-,-,-
215,Ángel Montoro,0.7,1,1,-,0.8,0.5,0.1,-
216,Ander Guevara,1.1,0.8,1,-,1.1,0.5,0.2,-
217,Damián Suárez,1.9,1,1.7,0.1,1.1,1.6,0.1,-
218,Pere Milla,0.8,0.4,1,-,0.5,0.9,0.2,-
219,Marcos André,0.3,0.1,1.1,0.1,0.4,0.3,0.1,-
220,Bruno González,1,1.4,1.1,0.7,4,0.5,0.5,-
221,Fali,1.2,0.9,0.6,0.6,3.4,0.6,0.4,-
222,David Soria,0.1,-,-,-,0.9,0.1,-,-
223,Mouctar Diakhaby,0.6,1,0.8,0.7,3.8,0.2,0.8,-
224,Quini,1.7,0.8,0.9,0.2,1.9,0.9,0.3,-
225,Portu,0.5,0.2,0.9,-,0.1,0.8,0.1,-
226,Tomás Pina,1.2,1.1,2.1,-,1.3,0.8,0.2,-
227,Diego Lainez,0.4,0.5,0.7,-,0.2,0.5,-,-
228,Joseph Aidoo,1,1,0.5,0.4,3.4,0.4,0.2,-
229,Néstor Araújo,0.7,1.3,0.9,0.3,2.7,0.2,0.5,-
230,Pedro Mosquera,1.4,1.1,1,0.1,1.3,1.5,0.2,-
231,Fernando Pacheco,0.1,0.1,-,-,0.8,0.1,-,-
232,Jon Moncayola,1.7,0.6,1.1,-,1,1.2,0.3,-
233,Jon Morcillo,0.5,0.5,0.7,-,0.2,0.8,-,-
234,Andrés Guardado,1,0.8,0.9,-,0.7,0.6,0.1,-
235,Luuk de Jong,0.3,0.1,0.6,-,0.4,0.2,0.1,-
236,Isco,0.5,0.1,0.7,-,0.1,0.5,-,-
237,Conan Ledesma,-,-,-,-,1.2,-,-,-
238,Allan Nyom,1.2,0.7,1.4,0.3,1,0.5,0.1,-
239,Sergio Postigo,0.7,1.5,0.7,0.6,3.7,0.5,0.5,1
240,Rui Silva,-,0.1,0.1,-,0.6,0.1,-,-
241,Roberto Torres,0.4,0.5,0.4,-,0.3,0.6,-,-
242,Óscar De Marcos,1.1,0.5,0.5,0.1,1,0.6,-,-
243,Mikel Vesga,0.9,0.9,1.4,-,1.2,1.3,0.3,-
244,Carlos Bacca,0.4,0.1,0.4,-,-,0.1,-,-
245,Rodrigo Battaglia,1.2,0.9,1.1,-,1.2,1.1,0.4,-
246,Diego González,0.6,1.1,1,0.3,2.5,0.3,0.5,1
247,Dani Calvo,0.9,0.5,0.8,0.3,3,0.1,0.5,-
248,Pedro López,1,0.7,0.6,-,1,0.3,0.2,-
249,Borja García,0.6,0.5,0.1,-,0.2,0.3,-,-
250,Rober Pier,0.7,1.8,1,0.1,2.5,0.5,0.8,-
251,Marcos Mauro,1,0.9,0.5,0.5,3.1,0.4,0.5,-
252,Mikel Rico,0.8,0.7,0.6,-,0.6,0.7,0.1,-
253,Anthony Lozano,0.4,0.1,1.7,-,0.3,0.4,-,-
254,Marko Dmitrovic,0.1,-,-,-,0.6,0.1,-,-
255,Mikel Balenziaga,1.1,0.3,0.7,0.1,1.7,0.4,0.3,-
256,Denis Cheryshev,0.9,0.6,1.2,-,0.7,1,-,-
257,Aitor Fernández,-,0.1,-,-,1,-,-,-
258,Ander Barrenetxea,0.9,0.2,1.3,-,0.2,0.5,-,-
259,Pedro Bigas,0.5,1.1,1,1.4,2.5,0.3,0.3,-
260,Nacho Martínez,1.9,1.3,0.6,0.1,1.5,1.2,-,-
261,Shon Weissman,0.4,0.3,0.9,-,0.2,0.7,0.1,-
262,Víctor Laguardia,0.6,1.2,0.8,0.7,3,0.5,0.4,-
263,Oihan Sancet,0.3,0.2,0.8,-,0.3,0.2,-,-
264,Oier Sanjurjo,1.2,0.9,1.8,-,1.2,1.3,0.2,-
265,Nemanja Radoja,1.1,0.9,0.8,-,0.6,0.7,0.1,-
266,Jordi Masip,-,0.1,-,-,0.7,0.1,-,-
267,Miralem Pjanic,0.7,0.6,0.2,-,0.3,0.3,0.1,-
268,Juan Cruz,1.4,0.6,0.5,0.3,1.6,0.6,0.2,-
269,Domingos Duarte,1.1,1,0.8,0.3,2.9,0.2,0.7,-
270,Carlos Neva,0.5,1.2,0.3,0.2,1.7,0.2,0.2,-
271,Kike Pérez,1.1,0.7,1.3,-,0.6,1.1,-,-
272,Trincão,0.1,-,0.2,-,0.1,0.1,-,-
273,Dimitri Foulquier,1.1,0.8,0.9,0.1,1.4,0.3,0.2,1
274,Pedro León,0.4,0.3,0.4,-,0.1,0.6,-,-
275,Martín Aguirregabiria,1.2,1,0.9,0.3,1.2,0.6,0.1,-
276,Óscar Rodríguez,0.8,0.5,0.7,-,0.1,0.4,-,-
277,Iván Marcone,1.9,1.1,0.9,-,0.9,1.5,0.2,-
278,Sergi Guardiola,0.4,0.2,1.3,-,0.6,0.9,-,-
279,William Carvalho,0.7,0.4,0.7,0.1,0.5,0.6,0.1,-
280,Fran Beltrán,0.9,0.5,0.5,-,0.7,0.5,-,-
281,Asier Villalibre,0.1,0.1,0.5,-,0.4,0.2,-,-
282,Jony,0.3,0.6,0.5,-,0.1,0.7,-,-
283,Takashi Inui,0.5,0.4,1,-,0.2,0.3,-,-
284,Francis Coquelin,0.9,1,0.7,-,0.5,0.5,0.1,-
285,Unai Vencedor,1.1,0.6,1.1,-,0.5,1.1,0.2,-
286,Erick Cabaco,1.2,0.7,1.2,0.7,2.4,0.5,0.3,-
287,Sergio Álvarez,1.6,0.8,1.4,0.2,0.8,0.5,0.2,-
288,Pere Pons,0.9,0.3,0.7,-,0.4,0.5,0.1,-
289,Deyverson,0.2,0.3,0.6,-,0.4,0.4,-,-
290,Manu Vallejo,0.6,0.1,0.5,-,0.1,0.7,-,-
291,Martin Braithwaite,0.3,0.2,0.4,0.1,0.2,0.2,-,-
292,Fede San Emeterio,1,1.2,1.6,-,1.3,0.8,0.3,-
293,Yunus Musah,0.7,0.5,0.6,-,0.3,0.5,-,-
294,Salvi Sánchez,0.6,0.7,0.6,0.1,0.7,0.6,-,-
295,Geoffrey Kondogbia,1.2,0.4,0.8,-,0.3,0.4,0.2,-
296,Iván Alejo,0.6,0.1,1.3,-,0.3,0.9,-,-
297,Unai Simón,-,-,-,-,0.4,-,-,-
298,David Timor,0.4,0.6,0.6,0.2,1.1,0.4,-,1
299,Yoshinori Muto,0.5,0.1,1.1,-,-,0.2,-,-
300,Jaime Mata,0.4,0.2,2.1,-,0.5,0.5,0.1,-
301,Luis Pérez,1.5,0.6,0.7,0.1,2.1,0.5,0.4,-
302,Álex Pozo,1.3,0.9,0.7,0.1,1.1,0.7,0.1,-
303,Roberto Soldado,0.2,0.1,0.8,-,0.4,0.3,-,-
304,Son,0.6,0.4,0.5,0.1,0.5,0.4,0.1,-
305,Lucas Torreira,0.4,0.6,0.5,-,0.4,0.2,0.2,-
306,Míchel Herrero,0.8,0.4,0.7,-,0.4,0.8,-,-
307,Nemanja Gudelj,0.8,0.8,0.7,-,0.7,0.2,0.2,-
308,Sergio Gómez,1,0.5,0.2,-,0.2,0.4,-,-
309,Enric Gallego,0.3,-,1.4,-,0.4,0.5,-,-
310,Kévin Rodrigues,0.7,0.9,0.4,0.1,0.5,0.7,-,-
311,Jota,0.8,0.4,0.8,-,0.4,1.1,-,-
312,Dani Gómez,0.1,0.1,0.9,-,0.1,0.3,-,-
313,Shinji Okazaki,0.3,0.2,0.6,-,0.2,0.2,-,-
314,Manu García,0.9,0.5,0.7,-,0.8,1,-,-
315,Emiliano Rigoni,0.5,0.3,0.9,-,0.4,0.5,-,-
316,Kevin Gameiro,0.3,-,0.3,-,0.1,0.3,-,-
317,Idrissa Doumbia,0.7,0.3,0.5,-,0.4,0.3,0.1,-
318,Fede Vico,0.5,0.6,0.2,-,0.1,0.4,0.1,-
319,Omenuke Mfulu,0.9,0.6,0.7,-,0.9,0.5,0.1,-
320,Dani Escriche,0.4,0.3,0.8,-,0.1,0.3,-,-
321,Jesús Vallejo,0.5,0.6,0.6,0.3,2.4,0.5,0.5,-
322,Jon Ander Garrido,0.8,0.6,0.6,0.2,0.5,0.7,0.2,-
323,Iñigo Pérez,0.9,0.7,0.7,-,0.3,0.3,-,-
324,Jairo Izquierdo,0.7,0.5,0.4,0.1,0.2,0.6,-,-
325,Loren Morón,0.4,0.1,0.6,0.1,0.5,0.6,-,-
326,Ángel Rodríguez,0.2,0.1,0.8,-,0.2,0.5,-,-
327,Jon Bautista,0.2,0.1,0.5,-,0.2,0.1,-,-
328,Miguel Baeza,0.3,0.1,0.2,-,0.1,0.4,-,-
329,Sergio León,0.2,0.1,0.5,-,-,0.2,-,-
330,Yan Eteki,0.9,0.5,1.8,-,0.6,0.4,0.1,-
331,Rubén Blanco,-,-,0.1,-,0.5,-,-,-
332,Borja Sainz,0.3,0.3,0.6,-,-,0.6,-,-
333,Filip Malbasic,0.4,0.1,0.6,-,-,0.4,-,-
