,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
263,Carles Pérez,0.4,0.3,0.6,-,-,1.2,-,-
264,Goran Pandev,0.3,0.1,0.4,-,0.2,0.2,-,-
265,Valerio Verre,0.4,0.3,0.9,-,0.1,0.6,0.1,-
266,Danilo D'Ambrosio,0.8,0.2,0.6,0.1,0.7,0.5,0.4,-
267,Lorenzo Montipò,-,-,0.1,-,1.1,-,-,1
268,Emanuel Vignato,0.6,0.3,0.4,-,0.2,0.4,-,-
269,Paolo Ghiglione,1.2,0.6,0.8,0.1,1,0.7,0.1,-
270,Jens Stryger Larsen,0.5,0.7,0.4,0.1,1.5,0.5,0.3,-
271,Alfred Duncan,0.9,0.8,0.8,0.1,0.4,0.9,-,-
272,Simone Zaza,0.5,0.1,1.2,-,0.2,0.5,-,-
273,Marlon,0.8,1.1,1.1,0.7,1.8,0.2,0.7,-
274,Kaan Ayhan,0.8,0.8,0.4,0.2,1.5,0.3,0.3,-
275,Edoardo Goldaniga,1.1,1.5,1.2,0.1,2.4,0.4,0.3,-
276,Lisandro Magallán,1.9,1.6,2.3,0.6,2.6,0.9,0.5,-
277,Artur Ionita,1.3,0.5,1.6,0.1,0.8,1.3,0.4,-
278,Kevin Lasagna,0.4,0.1,1.7,-,0.6,0.2,0.1,-
279,Stefano Sensi,0.5,0.4,0.6,-,0.1,0.4,0.1,-
280,Gabriele Zappa,1,0.7,0.7,0.2,1.2,0.8,0.1,-
281,Gonzalo Escalante,1.1,0.8,0.6,-,0.5,0.8,0.1,-
282,Martín Cáceres,1,0.5,0.7,0.3,1.7,0.7,0.5,-
283,Pedro Pereira,1.4,0.5,0.9,0.2,1.4,0.5,0.3,-
284,Përparim Hetemaj,1.4,0.7,1.3,0.1,0.6,1.1,0.2,-
285,Mohamed Fares,1,0.8,1.3,0.1,0.7,0.4,-,-
286,Rade Krunic,0.6,0.4,0.4,-,0.3,0.4,0.1,-
287,Igor Julio,0.7,1.1,1,0.2,1.6,0.2,0.4,-
288,Marco Parolo,1.2,0.8,1.2,0.1,1.6,0.7,0.3,-
289,Eddie Salcedo,0.3,0.3,0.7,-,0.3,-,-,-
290,Ahmad Benali,1.1,0.3,0.7,-,0.8,1.5,0.1,-
291,Karol Linetty,1.4,0.6,1.1,-,0.2,1.1,0.2,-
292,Luigi Sepe,-,0.1,-,-,0.6,0.1,-,-
293,Bryan Dabo,0.4,0.5,0.7,-,0.6,0.4,-,-
294,Jeremy Toljan,0.8,0.5,0.9,0.1,0.9,0.6,0.3,-
295,Jens Petter Hauge,0.4,0.1,0.6,-,0.1,0.2,-,-
296,Roberto Piccoli,0.4,0.1,0.8,-,0.3,0.1,-,-
297,Luca Caldirola,0.8,0.8,0.8,0.4,2.2,0.5,0.6,-
298,Patric,1.2,0.7,0.8,0.2,2,0.4,0.1,-
299,Nahuel Estévez,0.5,0.7,1.2,0.1,0.8,1,0.2,-
300,Federico Barba,1,1.5,0.8,0.3,2.8,0.4,0.6,1
301,Ilija Nestorovski,0.3,-,0.7,-,0.3,0.5,-,-
302,Alberto Grassi,1.3,1.1,0.7,-,1.1,0.9,0.4,1
303,Jean-Daniel Akpa Akpro,1.2,0.6,1,-,0.4,0.6,0.2,-
304,Marko Pjaca,0.4,0.2,0.5,-,0.3,0.3,0.1,-
305,Riccardo Marchizza,0.8,0.5,0.7,0.2,1,0.4,0.2,-
306,Milos Vulic,0.6,0.3,0.5,-,0.3,0.5,-,-
307,Luca Vignali,0.9,1,0.8,0.4,1,0.9,0.2,-
308,Daam Foulon,1.1,0.6,0.7,0.3,1.2,0.5,0.1,1
309,Nikola Kalinic,0.3,0.1,1.4,-,0.4,0.2,-,-
310,Mehdi Léris,0.6,0.6,0.7,0.2,0.5,0.5,0.1,-
311,Lorenzo Venuti,0.9,0.6,0.4,0.1,0.6,0.5,0.1,1
312,Alex Cordaz,-,-,-,-,0.4,-,-,-
313,Mitchell Dijks,1.1,0.9,1.6,0.1,1.6,0.5,0.1,-
314,José Callejón,0.5,0.2,0.3,-,0.3,0.2,0.1,-
315,Federico Bonazzoli,0.3,0.1,0.6,-,0.2,0.6,-,-
316,Fernando Forestieri,0.5,0.1,0.6,-,-,0.2,-,-
317,Eljif Elmas,0.5,0.1,0.3,-,0.2,0.2,-,-
318,Vedat Muriqi,0.1,0.1,0.5,-,0.7,0.3,0.1,-
319,Salvatore Sirigu,-,-,-,-,0.4,-,-,-
320,Marco Sau,0.3,0.2,0.3,-,0.1,0.6,-,-
321,Amadou Diawara,0.7,0.7,0.9,-,0.3,0.4,0.1,-
322,Ebrima Colley,0.5,0.3,0.6,-,-,0.3,-,-
323,Andrés Tello,0.5,0.3,0.3,-,0.2,0.8,0.1,-
324,Niccolò Zanellato,0.9,0.6,1.1,-,0.4,0.9,0.2,-
325,Andrea Poli,0.5,0.4,0.3,-,0.3,0.3,0.1,1
326,Alberto Cerri,0.1,0.1,0.8,-,0.3,0.2,0.1,-
327,Daniel Bessa,0.8,0.1,0.9,-,-,0.4,0.1,-
328,Emmanuel Rivière,0.1,-,0.5,-,-,0.1,-,-
329,Christian Kouamé,0.3,0.2,0.8,-,0.1,0.2,-,-
330,Luca Marrone,1.2,1.2,1.7,0.7,2.6,0.4,0.5,1
331,Maxime Busi,1,0.7,1,0.2,1.1,0.7,-,-
332,Vladimir Golemic,1.1,1.3,1,0.8,3.2,0.2,0.9,-
333,Sebastiano Luperto,1.7,1.2,1.2,0.3,3.1,0.5,0.3,-
334,Borja Valero,0.7,0.3,0.5,-,0.1,0.6,0.1,-
335,Danilo Cataldi,0.4,0.5,0.5,0.1,0.3,0.7,0.1,-
336,Jacopo Petriccione,0.7,0.4,0.9,-,0.5,0.8,0.1,-
337,Valon Behrami,0.8,0.3,1.1,-,0.3,0.7,0.2,-
338,Andreas Pereira,0.2,-,0.5,-,0.1,0.4,-,-
339,Simon Sohm,1,0.3,0.4,0.1,0.3,0.8,-,-
340,Eduardo Henrique,0.3,0.4,1,-,0.4,0.5,0.1,-
341,Andrea Rispoli,0.3,0.3,0.4,0.1,0.6,0.3,0.2,-
