,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
26,Lorenzo Insigne,0.6,0.8,0.2,-,0.1,0.8,-,-
27,Rodrigo Bentancur,1.9,1.1,1.8,0.1,0.9,1.2,0.3,-
28,Henrikh Mkhitaryan,1.5,0.5,0.8,-,0.2,1.2,0.1,-
29,Filippo Falco,0.4,0.1,0.4,-,-,0.4,-,-
30,Francesco Caputo,0.2,-,0.7,-,0.2,0.2,-,-
31,Miralem Pjanic,1.5,1.1,1.3,0.1,0.9,1.4,0.4,-
32,Ismaël Bennacer,2.2,1.7,1.5,-,0.4,1.4,0.2,-
33,Diego Godín,1.7,2,1.3,0.2,2.5,0.6,0.3,-
34,Federico Chiesa,1.1,0.2,1.6,-,0.1,1.2,-,-
35,Lorenzo Pellegrini,1.1,0.6,1.5,-,0.6,0.8,-,-
36,JP Galvão,0.5,0.3,1.3,-,0.9,0.6,0.2,-
37,Miguel Veloso,1.5,0.9,1,-,1.1,1.2,0.4,-
38,Franck Ribéry,1,0.1,1,-,0.1,0.8,-,-
39,Erick Pulgar,2,1.3,1.1,-,1.3,2,0.4,-
40,Andreas Cornelius,0.3,0.1,1.6,-,1,0.3,-,-
41,Fabián Ruiz,1.3,1,0.6,-,0.5,1.2,0.1,-
42,Jesse Joronen,0.1,0.2,-,-,1.6,-,-,-
43,Chris Smalling,0.8,1.9,1.1,0.7,4,0.1,1.2,-
44,Ruslan Malinovskyi,0.6,0.1,0.9,-,0.1,0.6,0.1,-
45,Davide Faraoni,1.9,1,0.9,0.1,2.8,1,0.4,-
46,Lautaro Martínez,0.6,0.4,1.5,-,0.3,0.9,0.1,-
47,Juraj Kucka,1.7,1.1,2,-,1.2,1.8,0.2,-
48,Francesco Acerbi,1.6,1.2,0.7,0.3,2.8,0.2,0.8,-
49,Alex Sandro,1.5,1.6,1.4,0.1,1.3,0.7,0.2,-
50,Gastón Ramírez,1.2,0.4,1.2,-,0.3,0.9,0.1,-
51,José Palomino,2.7,2,1.6,0.5,2.3,0.9,0.5,1
52,Dries Mertens,0.4,0.2,0.9,-,0.1,0.8,-,-
53,Wojciech Szczesny,-,-,-,-,0.6,-,-,-
54,Ashley Young,0.6,0.8,0.4,-,1,0.7,0.2,-
55,Luis Muriel,0.4,0.1,0.8,-,-,0.3,-,-
56,Gaetano Castrovilli,1.8,0.5,2,0.1,0.7,1.1,0.1,-
57,Mario Pasalic,1.3,0.8,1,-,0.6,1,0.2,1
58,Alexis Sánchez,0.4,0.1,0.9,-,-,0.3,-,-
59,Juan Musso,-,-,-,-,0.8,-,-,-
60,Roberto Gagliardini,1.6,1.3,1.4,-,0.8,1.2,0.3,-
61,Stefan de Vrij,1,1.5,1.1,0.5,3.4,0.4,0.7,-
62,Bremer,2.3,2.7,1.2,0.5,4.1,0.5,0.8,-
63,Roberto Soriano,1.5,0.6,2,-,0.8,1.2,-,-
64,Berat Djimsiti,1.2,1.4,0.9,0.4,2.6,0.5,0.4,-
65,Marten de Roon,2.2,1.3,1.7,-,1.1,1.2,0.2,1
66,Seko Fofana,0.5,0.5,0.6,-,0.5,0.8,-,-
67,Riccardo Orsolini,1,0.4,1.1,-,0.5,0.9,-,-
68,Alex Berenguer,0.7,0.6,1,0.1,0.4,0.9,-,-
69,Arkadiusz Milik,0.5,0.1,1,-,0.5,0.3,-,-
70,Nicolò Zaniolo,0.6,0.2,1.6,-,0.2,0.8,-,-
71,Cengiz Ünder,0.6,0.4,0.3,-,0.3,0.4,0.1,-
72,Luigi Sepe,-,-,-,-,0.4,-,-,-
73,Senad Lulic,1.1,1.1,1.4,0.1,1.3,1.5,0.2,-
74,Lucas Leiva,2.4,1.9,1.9,-,1.3,1.8,0.2,-
75,Giovanni Di Lorenzo,1.8,0.8,1,0.4,1.4,0.9,0.3,-
76,Marko Rog,2.3,0.7,2,-,0.5,2.1,0.4,-
77,Sandro Tonali,1.1,1.2,1.2,-,1.1,1.1,0.4,-
78,Alessio Romagnoli,1.3,1.6,1.2,0.7,4.3,0.3,0.5,-
79,Hernani,1.9,1.6,1.4,-,1.4,2.6,0.3,-
80,Riccardo Gagliolo,1.8,1.6,1,0.2,2.4,0.9,0.6,-
81,Etrit Berisha,0.1,-,-,-,0.8,-,-,-
82,Ante Rebic,0.6,0.1,1,-,0.5,1,-,-
83,Salvatore Sirigu,-,0.1,-,-,0.4,-,-,-
84,Domenico Criscito,2,2,1.2,0.3,2.5,1.2,0.5,-
85,Gonzalo Higuaín,0.4,0.2,0.6,-,0.4,0.8,-,-
86,Mário Rui,1.3,0.9,0.9,0.3,1.4,0.8,0.2,-
87,Fabio Quagliarella,0.3,0.3,0.7,-,0.5,1,-,-
88,Samu Castillejo,1,1,0.6,-,0.1,1.4,0.1,-
89,Rodrigo Palacio,0.5,0.1,0.9,-,1,0.7,0.1,-
90,Gianluca Lapadula,0.6,-,1.7,-,0.6,0.4,-,-
91,Adrien Rabiot,1.7,1.1,1.8,-,0.5,0.9,0.2,-
92,Manolo Gabbiadini,0.3,0.3,0.9,-,0.3,0.2,-,-
93,Stefan Radu,1.5,1.2,1.1,0.2,2.9,0.5,0.3,-
94,Takehiro Tomiyasu,1.4,1.7,1.3,0.3,2.3,0.7,0.3,-
95,Filip Djuricic,0.8,0.3,1.2,-,0.4,0.6,0.1,-
96,Thomas Strakosha,-,-,-,-,0.5,-,-,-
97,Antonio Candreva,0.3,0.4,0.5,-,0.7,0.7,0.3,-
98,Gianluigi Donnarumma,-,0.1,-,-,1.3,-,-,-
99,Ken Sema,1.8,0.5,1,-,1,1,0.2,-
100,Cristian Romero,1.7,2.5,1.6,0.4,3.7,1,1.1,-
101,Rafael Tolói,1.7,1.4,1.1,0.2,2.4,1.3,0.5,-
102,Remo Freuler,1.6,0.9,1.3,-,0.8,1.4,0.2,-
103,Darko Lazovic,0.7,0.6,0.3,0.1,1.1,0.3,0.1,-
104,Nicolò Barella,1.3,0.5,1.4,-,0.4,1.1,0.2,-
105,Amir Rrahmani,1.4,0.8,1.4,0.2,4,0.6,0.9,-
106,Tomás Rincón,1.8,1.1,2.1,0.1,1.9,1.3,0.1,-
107,Piotr Zielinski,0.7,0.6,0.7,-,0.4,0.5,0.1,-
108,Marash Kumbulla,1.6,2,1.9,0.7,3.3,0.7,1,-
109,Marco Silvestri,-,0.1,-,-,0.7,-,-,-
110,Nikola Maksimovic,1.5,1.3,1.1,0.3,2.7,0.5,0.5,-
111,Matthijs de Ligt,0.9,0.9,1,0.4,3.3,0.3,0.8,-
112,Cristian Ansaldi,1.4,0.5,1,0.1,0.6,0.6,0.1,-
113,Lasse Schöne,1.3,1.2,1.1,-,0.8,1,0.2,-
114,Mattia Zaccagni,0.6,0.6,1,-,0.4,0.4,0.1,-
115,Simone Verdi,0.6,0.2,0.7,-,-,0.9,-,-
116,Gianluca Mancini,1.5,1.8,2.1,0.6,2.9,0.7,0.5,-
117,Andrea Petagna,0.3,-,1.5,-,0.8,0.4,0.1,-
118,Germán Pezzella,1.1,1.6,1.1,0.8,3.8,0.5,0.6,-
119,Ola Aina,1.4,1.3,0.8,0.1,1.2,0.6,0.2,-
120,Danilo D'Ambrosio,1.4,0.6,1.6,0.1,1,0.8,0.2,-
121,Sofyan Amrabat,1.7,0.9,1.9,-,0.5,0.9,0.3,-
122,Karol Linetty,2.2,0.9,1.5,-,0.6,1.6,0.1,-
123,Cristiano Biraghi,0.8,0.5,0.8,0.1,1.3,0.5,0.3,-
124,Ernesto Torregrossa,0.7,0.2,2,-,0.9,0.6,0.1,-
125,Mattia Bani,1.7,1.9,1.6,0.5,3.2,0.4,0.6,-
126,Alessandro Bastoni,1.3,1,1.5,-,1.8,0.4,0.4,-
127,Luiz Felipe,1.6,1.6,0.7,0.1,2.3,0.5,1.2,-
128,Jasmin Kurtic,1.6,0.8,0.9,-,1.2,1.1,0.3,-
129,Douglas Costa,0.1,0.2,0.4,-,0.2,0.5,-,-
130,Armando Izzo,1.4,2.3,1.5,0.4,3.8,0.6,0.9,-
131,José Callejón,0.4,0.3,0.4,-,0.3,0.5,0.1,-
132,Franck Kessié,1.5,1,1.7,0.1,0.8,1,0.1,-
133,Stefano Sabelli,2.3,1.6,0.9,0.2,2.3,1.6,0.4,1
134,Koray Günter,1.2,1.7,1.3,0.3,4.1,0.3,1.2,-
135,Nikola Milenkovic,1.2,0.8,1.6,0.4,3.3,0.5,0.5,-
136,Samir Handanovic,-,-,-,-,0.5,-,-,-
137,Jordan Veretout,1.1,0.5,1,0.1,0.8,0.9,0.2,-
138,Matteo Pessina,1,0.7,1,-,0.9,0.6,0.2,-
139,Omar Colley,1.4,1.9,1.3,0.9,4.8,0.4,0.7,-
140,Luca Cigarini,1.7,0.9,1.7,-,1.2,1.1,0.5,-
141,Justin Kluivert,0.8,0.3,1.4,-,0.2,0.4,-,-
142,Gabriel Vasconcelos,0.1,-,-,-,0.9,-,-,1
143,Mattia Valoti,1.8,0.6,1.4,-,0.7,1,0.2,-
144,Stefano Okaka,0.6,0.2,2.1,-,0.8,0.6,0.1,-
145,Andrea Consigli,-,0.1,-,-,0.9,-,-,-
146,Kalidou Koulibaly,2,1.2,1.4,0.4,2.4,0.4,0.6,1
147,Giovanni Simeone,0.6,0.3,1.5,-,0.4,0.7,0.2,-
148,Antonio Sanabria,0.6,0.2,1,-,0.5,0.5,-,-
149,Rafael Leão,0.2,-,0.5,-,0.1,0.2,-,-
150,Timothy Castagne,1.1,0.6,0.7,0.2,0.6,0.4,0.2,-
151,Mario Balotelli,0.1,0.4,1.7,0.1,1.2,0.1,0.1,-
152,Giacomo Bonaventura,0.6,0.2,0.7,-,0.3,0.4,0.1,-
153,Konstantinos Manolas,0.9,1,0.9,0.7,2.8,0.3,0.5,-
154,Amadou Diawara,1.8,1.5,1.3,-,0.6,1,-,-
155,Dimitri Bisoli,2.6,1,1.5,-,1.6,0.8,0.3,-
156,Nicola Sansone,1,0.3,1.1,-,0.2,1.3,-,-
157,Leonardo Bonucci,0.8,0.9,0.7,0.4,2.4,0.1,0.8,-
158,Elseid Hysaj,0.9,1.2,0.4,0.2,1,0.7,0.2,-
159,Bartlomiej Dragowski,-,0.1,-,-,0.6,-,-,-
160,Bram Nuytinck,1.8,1,0.8,-,3.5,0.4,1.2,-
161,Paolo Faragò,2,0.5,1,0.2,2.4,1.1,0.4,1
162,Albin Ekdal,1.6,1,1.3,-,1.3,1.4,0.4,-
163,Diego Perotti,0.8,0.2,0.4,-,0.2,0.7,-,-
164,Felipe Caicedo,0.6,0.1,0.9,-,0.1,0.3,-,-
165,Matías Vecino,1.6,0.8,1,-,1.3,1.4,0.2,-
166,Leonardo Spinazzola,1,0.8,0.6,0.3,1.5,0.4,0.2,-
167,Soualiho Meïté,1,0.7,1,-,1.1,0.7,0.2,-
168,Gervinho,0.4,0.2,0.3,-,-,0.4,-,-
169,Nicolas Nkoulou,1.1,2.3,1.2,0.4,4.3,0.2,0.6,-
170,Davide Biraschi,1.3,1.4,1.2,0.5,2.7,0.5,0.5,1
171,Rolando Mandragora,1.8,1,1.5,-,0.7,1.5,0.2,-
172,Dalbert,1.7,0.6,1.7,0.1,1.6,1.1,0.1,-
173,Simone Zaza,0.6,0.4,2.4,-,0.5,0.3,-,-
174,Hans Hateboer,1.1,0.3,1.4,0.1,0.8,0.6,0.2,-
175,Federico Mattiello,1.7,1,0.9,0.2,1.2,0.9,0.4,-
176,Allan,2.2,0.7,1.3,-,0.4,1.6,0.1,-
177,Danilo,1.4,1.2,0.9,0.2,1.7,0.5,0.1,-
178,Morten Thorsby,2.2,0.7,1.9,0.1,1.3,1,0.3,1
179,Rodrigo Becão,1.9,1.6,1.5,0.2,2.4,0.7,0.7,-
180,Simone Missiroli,1.2,1.6,0.8,-,1.8,0.9,0.8,-
181,Lukasz Skorupski,-,0.1,-,-,0.8,-,-,-
182,Nahitan Nández,1.7,0.7,1.3,-,0.6,1.3,-,-
183,Cristián Zapata,1.2,1.2,0.8,0.3,3.7,0.4,0.9,1
184,Mert Müldür,2,0.9,0.8,0.1,1.4,0.6,-,-
185,Milan Badelj,1.3,2,0.8,-,1.5,1.6,0.1,-
186,Aaron Ramsey,0.8,0.5,0.9,-,0.5,0.8,0.1,-
187,Marco Mancosu,1,0.5,0.7,-,0.5,1.1,0.3,-
188,Federico Bonazzoli,0.4,0.3,0.9,-,0.1,0.4,-,-
189,Giulio Donati,1.6,1.3,0.9,0.4,1.7,0.7,0.5,1
190,Davide Calabria,2.1,0.8,0.6,0.2,1.4,1,0.2,-
191,Jhon Chancellor,1.2,1.3,0.8,0.5,5.4,0.4,1.1,1
192,Marlon,1.7,1.5,1,0.8,2.7,0.4,0.5,-
193,Milan Skriniar,1.2,0.9,1.6,0.1,2.6,0.6,0.3,1
194,Sebastien De Maio,0.9,1.5,0.5,0.3,3.9,0.2,1,-
195,Thiago Cionek,1.9,1.6,1.9,0.2,2.9,1.1,0.4,-
196,Andrea Poli,1.6,1.4,1,0.1,0.3,1.3,0.1,-
197,Pol Lirola,1,0.7,0.5,0.1,1.3,0.5,0.1,-
198,Kevin Lasagna,0.8,0.3,1.3,-,0.5,0.7,-,-
199,Hamed Traorè,1,0.4,0.9,-,0.2,0.8,-,-
200,Pau López,-,-,-,-,0.4,0.1,-,-
201,Pedro Obiang,1.8,0.8,1.4,-,1.2,0.8,0.4,1
202,Gastón Brugman,2,1.2,1.2,0.1,0.8,1.2,0.7,-
203,Samir,1.7,1.6,1,0.2,2.9,0.5,0.3,-
204,Andrea Conti,1.8,1.9,1.6,0.3,1.6,1.2,0.3,-
205,Matteo Darmian,2.5,0.8,1.2,0.1,2,1.3,0.5,-
206,Emil Audero,-,-,-,-,1,0.1,-,1
207,Martín Cáceres,1.7,1.1,0.9,0.4,2.3,0.7,0.5,-
208,Manuel Lazzari,0.6,0.3,0.7,0.2,0.8,0.7,-,-
209,Bruno Alves,0.5,0.8,0.7,0.5,4.5,0.2,0.6,-
210,Walace,1.4,1.7,1.2,-,0.9,1.5,0.3,-
211,Andrea Pinamonti,0.6,0.3,1.2,-,0.8,0.6,0.1,-
212,Gary Medel,1.9,1.5,1.7,0.1,1.3,1.2,0.3,-
213,Mirko Valdifiori,1.4,0.2,0.7,-,1,0.8,0.1,-
214,Charalampos Lykogiannis,0.7,1.2,1.1,0.4,3,0.6,0.5,-
215,Danilo,1.1,1,1.4,0.2,3.1,0.4,1.3,-
216,Marco Parolo,1.9,0.9,1.5,-,1.6,1,0.5,-
217,Jens Stryger Larsen,0.8,0.6,0.3,0.1,1.4,0.4,0.2,-
218,Rachid Ghezzal,1.4,0.6,1.2,-,0.5,1.2,-,-
219,Patric,1.6,0.7,0.6,0.2,1.8,0.3,0.4,-
220,Pierluigi Gollini,-,-,-,-,0.6,0.1,-,-
221,Borja Valero,0.9,0.4,0.6,-,0.4,0.9,0.2,-
222,Mateo Musacchio,0.8,1.2,1.1,0.7,2.7,0.7,0.4,-
223,Jacopo Petriccione,1.2,0.9,0.9,-,0.6,1.4,0.2,-
224,Luca Pellegrini,1.3,0.9,1.3,0.3,1.6,0.9,0.1,-
225,Bartosz Bereszynski,1.9,1.3,1.2,0.4,2.5,0.9,0.6,1
226,Fabio Depaoli,1.4,0.6,2,0.1,0.9,0.5,0.1,-
227,Andrea Cistana,1,1.6,1.1,0.4,4.5,0.5,1.6,-
228,Gian Marco Ferrari,0.4,1.1,0.8,0.5,1.7,0.2,1,-
229,Simone Iacoponi,1.4,1,1,0.3,3.7,0.4,0.8,-
230,Lucas Paquetá,1.4,0.3,1,-,0.3,1,0.1,-
231,Jeremy Toljan,1.3,0.6,0.9,0.1,1.6,0.6,0.4,-
232,Blaise Matuidi,1.4,0.6,1.1,-,0.3,0.6,0.2,-
233,William Troost-Ekong,1.2,1,0.6,0.2,4.3,0.3,1,-
234,Bryan Cristante,1,0.8,1.2,-,0.8,0.7,0.2,-
235,Jakub Jankto,0.9,0.7,0.8,-,0.6,1.1,0.1,-
236,Panagiotis Tachtsidis,1.9,1.3,1.5,-,1.1,1.3,0.4,-
237,Federico Bernardeschi,0.4,0.4,1.1,-,0.3,0.7,-,-
238,Hirving Lozano,0.2,0.2,0.8,-,0.1,0.5,-,-
239,Samuel Di Carmine,0.1,-,1.5,-,0.4,0.4,-,-
240,Marco Calderoni,1.5,1.4,1.1,0.2,1.5,0.7,0.4,-
241,Antonino Barillà,1.7,0.7,1.5,-,1,1.1,0.3,-
242,Mato Jajalo,1.7,0.7,1.1,-,0.7,0.9,0.3,-
243,Filippo Romagna,0.4,0.6,0.3,0.6,3.7,0.1,0.9,-
244,Krzysztof Piatek,0.5,0.2,1.3,-,0.6,0.4,0.1,-
245,Mattia Perin,-,-,-,-,0.6,-,-,-
246,Valerio Verre,0.8,0.4,1,-,0.3,0.4,-,-
247,Ivan Radovanovic,1.4,0.4,0.8,-,2.1,0.8,0.2,-
248,Francesco Magnanelli,1.1,0.9,0.9,0.1,0.8,1.1,0.3,-
249,Patrick Cutrone,0.2,0.1,0.4,-,0.3,0.7,0.1,-
250,Jerdy Schouten,1.4,1.4,1.3,0.1,1.2,0.8,0.4,-
251,Giorgos Kyriakopoulos,1.3,0.7,0.8,0.3,1.3,0.5,0.2,-
252,Goran Pandev,0.4,-,0.5,-,0.1,0.6,-,-
253,Ronaldo Vieira,1.2,0.8,1.5,-,1.1,0.8,0.1,-
254,Arkadiusz Reca,1.5,1.3,1,0.2,1.8,1,0.1,-
255,Fabio Pisacane,1.1,0.9,1.1,0.7,3.5,0.5,0.9,-
256,Khouma Babacar,0.5,0.1,1.4,-,1.4,0.2,0.1,-
257,Diego Farias,0.5,0.2,0.9,-,0.2,0.7,-,-
258,Dusan Vlahovic,0.2,0.2,0.6,-,0.2,0.3,0.1,-
259,Ibrahima Mbaye,1,0.8,1.2,0.4,1.8,0.5,0.6,-
260,Gabriel Strefezza,2,0.7,1.6,0.1,0.3,1,0.1,-
261,Lorenzo De Silvestri,0.5,0.7,1.2,0.1,2.2,0.6,0.2,-
262,Ales Mateju,1.5,1.2,1.5,0.3,3.1,0.7,0.8,1
263,Lukas Lerager,1.4,0.4,1.3,-,0.7,1.1,0.2,-
264,Stefano Denswil,1.9,1.2,1.1,0.2,2.3,0.7,0.3,1
265,Marco Benassi,1,0.2,1.3,-,0.3,0.8,0.1,-
266,Danilo Cataldi,0.8,0.6,0.2,-,0.4,0.5,-,-
267,Luca Rossettini,1,1.3,0.7,0.5,4.7,0.7,0.8,-
268,Žan Majer,1.4,1,1,-,0.6,1.4,0.2,-
269,Rômulo,1.4,0.4,1.2,-,0.3,1,-,-
270,Paolo Ghiglione,1.2,0.4,1,-,1.4,0.7,0.1,-
271,Yevhen Shakhov,1.2,0.6,0.9,-,0.4,0.8,0.1,-
272,Eljif Elmas,0.6,0.4,1.2,-,0.2,0.6,-,-
273,Federico Di Francesco,0.6,0.2,1,-,0.1,0.6,0.1,-
274,Francesco Vicari,0.8,1.1,0.9,0.6,4.1,0.4,1.1,2
275,Jony,0.5,0.6,0.5,0.1,0.5,0.8,0.1,-
276,Ragnar Klavan,0.9,0.8,0.8,0.6,3.7,0.5,0.6,1
277,Alessandro Murgia,1.1,0.7,1,-,0.5,0.8,0.1,-
278,Federico Peluso,0.8,1,0.9,0.3,2.1,-,0.4,-
279,Alfredo Donnarumma,0.5,0.2,0.6,-,-,0.4,-,-
280,Ilija Nestorovski,0.4,0.1,1.3,-,0.4,0.5,0.1,-
281,Fabio Lucioni,0.8,1,0.6,0.6,4.6,0.5,1.1,1
282,Artur Ionita,1.1,0.5,1.3,-,0.6,0.7,0.3,-
283,Alex Meret,-,-,-,-,0.4,0.1,-,-
284,Andrea Rispoli,0.9,1.1,0.8,0.2,1.7,0.5,0.3,-
285,Mattias Svanberg,0.5,0.5,0.7,-,0.4,1,0.2,-
286,Nicola Murru,1.4,1,0.9,0.4,1.6,0.7,0.1,1
287,Federico Santander,0.5,0.3,1,-,0.5,0.1,-,-
288,Florian Ayé,0.8,0.2,0.9,-,0.8,0.3,0.1,-
289,Sasa Lukic,1,1,1.5,-,0.5,0.8,0.2,-
290,Bruno Martella,0.8,0.7,0.3,0.1,1.8,0.3,0.3,-
291,Peter Ankersen,0.8,0.5,0.5,0.1,1.2,0.5,0.3,-
292,Daniele Dessena,0.9,0.5,1.1,-,0.8,0.8,-,-
293,Hidde ter Avest,0.9,0.5,0.3,-,1.2,0.2,0.1,-
294,Nenad Tomovic,1.1,1.3,1.1,0.5,2.7,0.5,1,1
295,Riccardo Sottil,0.3,-,0.6,-,-,0.4,-,-
296,Giuseppe Pezzella,0.9,0.3,0.8,0.1,1.2,0.4,0.4,-
297,Sergio Floccari,0.3,0.2,0.9,-,-,0.5,-,-
298,Francesco Cassata,0.8,0.5,1.9,0.1,0.3,0.9,0.1,-
299,Andrea Favilli,0.4,-,1.4,-,0.4,0.4,0.1,-
300,Jaromír Zmrhal,0.5,0.2,0.5,-,0.5,0.6,-,-
301,Mattia Sprocati,0.2,0.1,0.2,-,0.1,0.1,0.1,-
302,Andreas Skov Olsen,0.4,0.3,0.5,-,0.1,0.3,-,-
303,Antonio Barreca,0.6,0.1,0.7,0.1,1,0.1,0.4,-
304,Emanuele Ndoj,0.5,0.3,1.2,-,0.3,0.6,-,-
305,Nikolas Spalek,1,0.2,1,-,0.4,1,-,-
306,Gianluca Caprari,0.5,0.4,0.6,-,0.1,0.5,-,-
307,Mariusz Stepinski,0.2,-,1.1,-,0.3,-,-,-
