,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
26,Yunis Abdelhamid,1.6,1.7,0.8,0.3,3.4,0.4,0.5,-
27,Fabien Centonze,2.7,2.1,0.7,-,3,0.8,0.4,-
28,Lucas Deaux,2.9,0.9,1.5,-,1,1.7,0.2,-
29,Jordan Amavi,2.1,2.2,1.6,0.2,3.3,1.3,0.2,-
30,Valentin Rongier,3.3,1.6,1.5,-,0.6,1.8,0.2,-
31,Angelo Fulgini,1.4,1,1.4,-,0.5,0.6,0.1,-
32,Wylan Cyprien,0.9,0.9,0.7,-,0.8,1,0.1,-
33,Xavier Chavalerin,3,1.5,1.7,-,1.2,1.3,0.3,-
34,Moussa Dembélé,0.4,0.2,1.6,-,1.1,0.4,0.1,-
35,Gaëtan Laborde,0.8,0.3,1.5,-,1.1,1,-,-
36,Tiémoué Bakayoko,2.4,1.5,1.7,-,0.9,1.3,0.2,-
37,Juan Bernat,2.3,0.6,0.9,0.1,1.2,1.7,0.1,-
38,Gil Dias,3.8,0.9,0.9,-,1.2,2.1,0.1,-
39,Dénis Bouanga,1.7,0.4,2,-,0.5,1.3,-,-
40,Gerónimo Rulli,0.1,0.1,0.1,-,0.7,-,-,-
41,Predrag Rajkovic,-,-,-,-,0.7,-,-,-
42,Pablo,1.1,1.6,1,0.3,5.2,0.6,0.6,-
43,Houssem Aouar,1.1,0.5,1,-,0.3,1,-,-
44,Gautier Larsonneur,0.1,0.1,0.1,-,0.9,0.1,-,-
45,Ludovic Ajorque,0.6,0.1,1.5,0.1,0.7,0.4,-,-
46,Bouna Sarr,2.2,1.2,0.9,0.1,1.3,0.9,-,1
47,Nicolas Pallois,2.2,1.9,1,0.3,3.6,1.1,0.6,-
48,Presnel Kimpembe,2.1,1.3,1,0.4,2,0.4,0.2,-
49,Habib Maïga,3.3,1.3,1.8,-,1.5,1.5,0.2,-
50,Stanley Nsoki,2.4,1.9,0.9,0.1,1.9,1.1,0.4,-
51,Andrei Girotto,3,1.4,1.2,0.7,4.2,1.3,0.7,-
52,Boubacar Kamara,2.8,1.4,1,0.4,2.1,1.3,0.6,-
53,Dimitri Liénard,1.7,0.8,0.7,-,1,1,0.2,-
54,Faitout Maouassa,2.2,1,0.6,-,1.9,0.5,0.2,-
55,Marcelo,1.6,1.3,0.8,0.6,4.4,0.4,0.6,-
56,Hamari Traoré,2,1.8,1.6,0.1,1.8,1.2,0.2,-
57,Maxwel Cornet,1.4,1,0.7,-,0.8,0.5,-,-
58,Habib Diallo,0.1,0.2,1.3,-,1.7,0.2,0.2,-
59,Thiago Silva,1.3,1.2,0.4,0.1,2.5,0.1,0.7,-
60,Morgan Sanson,2.2,0.9,2.1,-,0.2,1.4,0.2,-
61,Darío Benedetto,0.5,0.1,1,-,0.8,0.6,0.1,-
62,Alexandre Oukidja,-,-,-,-,0.9,-,-,-
63,Ghislain Konan,2.7,1.5,1.1,0.1,2,0.6,0.2,-
64,Adama Traoré,0.2,0.2,0.5,-,0.3,0.6,0.1,-
65,Édouard Mendy,-,-,-,-,0.6,-,-,-
66,Hilton,1,1.8,0.6,0.4,4.3,0.5,0.6,-
67,Bertrand Traoré,1.2,0.9,0.9,-,0.6,0.5,0.1,-
68,Thomas Meunier,1.7,1.1,1.3,0.1,0.9,0.6,0.3,-
69,Adrien Thomasson,1.4,0.4,1.1,-,0.3,1.3,-,-
70,Kasper Dolberg,0.4,0.4,1.1,-,1,0.6,0.1,-
71,M'Baye Niang,0.7,0.2,1.8,0.1,0.7,0.6,-,-
72,Enock Kwateng,2.6,1.6,1.4,0.1,2.5,1.8,0.4,-
73,Damien Da Silva,1.1,1,1,0.1,5.5,0.4,0.5,1
74,Walter Benítez,-,-,-,-,0.5,0.1,-,-
75,Gabriel Magalhães,1.7,0.9,0.8,0.7,3.3,0.3,0.8,1
76,Ludovic Blas,1.1,0.6,1.1,-,0.3,0.9,-,-
77,Serhou Guirassy,0.3,0.2,1.8,-,0.9,0.2,0.3,-
78,Alexander Djiku,1.8,2.2,1.5,0.2,3.1,0.3,0.3,-
79,Opa Nguette,1.7,0.4,0.7,-,0.4,1.1,0.1,-
80,Charles Traoré,2.4,2,1.1,0.2,2.7,1.3,0.2,-
81,Otávio,3.2,1.6,1.8,-,1.5,1.9,0.4,-
82,Toma Basic,1.7,0.6,0.9,0.1,0.8,1,0.1,-
83,Romain Del Castillo,1,0.3,1,-,0.2,1,0.1,-
84,Alfred Gomis,0.1,-,-,-,1.1,0.1,-,-
85,Lucas Tousart,2.4,1.3,1.5,0.1,1,1.6,0.3,-
86,Issiaga Sylla,2.6,2.4,1.3,0.3,2.7,1,0.3,-
87,Kenny Lala,1.2,0.8,0.6,0.1,1.2,0.6,0.2,-
88,Mohamed Simakan,2.8,1.6,1.3,0.4,1.1,0.6,0.2,-
89,Renaud Ripart,1.6,0.5,0.9,-,1.4,1.2,0.1,-
90,Abdou Diallo,1.3,0.6,1.5,0.6,1.6,0.4,0.3,-
91,Samuel Kalu,1.7,1.2,1.5,-,0.4,1,0.1,-
92,Zaydou Youssouf,2.5,1,1,-,0.7,1.3,0.1,-
93,Gaëtan Charbonnier,1.4,0.3,1.5,-,1.2,1,0.2,-
94,Dénys Bain,1.4,1.9,0.5,0.4,4.3,-,0.7,-
95,Gelson Martins,1.4,0.9,0.7,-,0.4,1.2,0.1,-
96,Thiago Mendes,2,2.1,1,-,1.4,1.1,0.3,-
97,Dante,1.6,1.2,0.8,0.5,3.6,0.4,0.8,1
98,Alexis Claude-Maurice,1.2,0.5,0.6,-,0.2,1,0.2,-
99,Mathieu Debuchy,2.1,2,1.5,0.2,2.4,1,0.5,-
100,Romain Thomas,0.9,1.4,0.8,0.4,4.1,0.4,0.7,-
101,Jonathan Ikoné,0.5,0.2,0.6,-,0.1,0.6,0.1,-
102,Axel Disasi,1.2,1,1.4,0.3,3.6,0.4,0.9,-
103,Benoît Badiashile,1.1,1.7,1.2,0.6,3.4,0.4,0.7,-
104,Abdoul Kader Bamba,0.7,0.6,0.7,-,0.1,0.8,0.1,-
105,Florent Mollet,0.5,0.4,0.9,-,-,0.8,-,-
106,Jeff Reine-Adélaïde,0.7,0.5,0.9,-,0.2,0.6,0.1,-
107,Imrân Louza,2.2,0.7,1.9,-,0.3,1.1,0.1,-
108,Aurélien Tchouaméni,2,0.9,1.5,0.1,1.1,1.1,0.2,-
109,Thomas Foket,2.3,1.4,1,-,2,0.7,0.1,-
110,Thomas Mangani,1.4,0.5,1,-,0.8,1.4,0.1,-
111,Benjamin Bourigeaud,1.6,0.8,1.2,-,0.9,2,0.3,-
112,Jonathan Bamba,0.5,0.6,0.6,-,0.2,0.8,0.1,-
113,Arnaud Souquet,2.6,0.7,1.4,-,1.7,1.5,0.3,-
114,Abdoulaye Touré,1.2,1.1,1.1,-,0.7,0.7,0.4,-
115,Hiroki Sakai,2.7,1.1,1.1,0.3,1.5,0.7,0.2,-
116,Wesley Fofana,1.8,2.6,1,0.6,3.7,0.4,0.4,-
117,Duje Caleta-Car,1.3,1.2,1,0.6,4.1,0.3,0.3,-
118,Kalifa Coulibaly,0.5,0.3,1.6,-,1.5,0.1,-,-
119,Julien Faussurier,1.6,1.5,0.8,0.1,1.9,1.5,0.3,-
120,Léo Dubois,2,1.1,1.1,0.3,1.8,0.6,0.3,-
121,Remi Oudin,0.8,1,0.8,-,0.7,0.7,0.1,-
122,Layvin Kurzawa,1.6,1.3,1.4,0.1,1.1,0.9,0.1,-
123,Wesley Lautoa,2.3,1.8,1.1,-,1.9,1.5,0.7,-
124,Ibrahim Sangaré,3.4,1.6,1.9,-,1.9,1.6,0.4,-
125,Jason Denayer,0.7,0.8,0.4,0.4,3.2,0.2,1.2,-
126,Joris Gnagnon,0.8,0.9,0.8,0.2,2.9,0.1,0.9,-
127,Yoann Court,2.1,0.7,1,-,0.5,1.9,-,-
128,Max Gradel,1.7,0.5,1.2,-,0.8,1.7,-,-
129,Romain Hamouma,0.9,-,1,-,0.2,0.6,-,-
130,Pablo Martinez,1.6,2.2,0.9,0.5,3.7,0.7,0.8,-
131,Dennis Appiah,3.1,1.2,1.4,0.4,1.7,1.3,0.2,-
132,Jhonder Cádiz,0.9,0.1,0.8,-,0.5,0.2,0.1,-
133,Damien Le Tallec,1.9,1.4,1.4,0.2,2.1,1.6,0.6,-
134,Sada Thioub,0.9,0.2,1,-,0.2,0.6,-,-
135,Kévin N'Doram,2.2,1.3,1.2,-,1,1.2,0.4,-
136,Rayan Aït-Nouri,1.7,1.1,0.7,0.1,1.5,0.6,0.1,-
137,Boulaye Dia,0.6,0.3,1,-,0.7,0.3,0.1,-
138,John Boye,1.3,1.3,0.9,0.3,4.5,0.5,0.8,-
139,Hamza Mendyl,2.8,1.3,1.3,0.1,2.1,0.9,0.2,-
140,Didier Ndong,2.3,1.8,1.3,-,1.1,1.1,0.2,-
141,Guillermo Maripán,2.1,1.3,0.7,0.5,3.3,0.9,0.7,-
142,Loic Perrin,1.3,1.8,1.1,0.5,2.8,0.1,0.8,-
143,Zeki Çelik,2.3,1.1,1.7,0.1,1.4,1.4,0.2,1
144,Danilo Barbosa,1.8,1.3,1,0.3,2.3,1,0.4,-
145,Mickaël Alphonse,2.3,1,0.9,0.2,3.1,0.8,0.2,1
146,Yacine Adli,1,0.4,0.6,-,0.1,1.1,-,-
147,Kamil Glik,1.1,1.2,1.1,0.8,5,0.3,0.7,-
148,Pablo Sarabia,0.6,0.5,0.7,-,0.2,1,-,-
149,Arturo Calabresi,2.5,1.4,1.3,-,2.6,2,0.5,-
150,Moses Simon,0.6,0.3,0.4,-,0.1,0.6,-,-
151,Steven Mendoza,0.8,0.6,1.4,-,0.1,1.2,0.1,-
152,Matz Sels,-,-,-,-,0.5,-,-,-
153,Fouad Chafik,1.6,1.3,0.9,0.1,1.5,1,0.3,-
154,Gaël Kakuta,1.9,0.7,1.3,-,0.3,1.3,-,-
155,Ryad Boudebouz,1,0.3,0.4,-,0.2,0.7,-,-
156,Anthony Lopes,-,-,-,-,0.5,-,-,1
157,Mehdi Abeid,2.2,0.9,2.2,-,0.2,1.3,0.1,-
158,Jimmy Briand,0.5,0.3,0.4,-,0.5,0.4,0.2,-
159,Pierrick Capelle,1.8,0.9,1.1,-,1.1,1.4,0.1,-
160,Kenny Tete,1.8,1.1,0.7,0.2,1.8,0.4,0.2,-
161,Joachim Andersen,0.9,0.6,0.9,0.5,4.1,0.7,0.7,-
162,Arnaud Lusamba,1.3,0.3,0.7,-,0.3,1.1,-,-
163,Keylor Navas,-,-,-,-,0.4,-,-,-
164,Domagoj Bradaric,1.6,1.2,0.6,0.1,1.3,0.8,0.2,-
165,Bruno Ecuele Manga,0.8,1.3,0.4,0.4,4,0.4,0.9,-
166,Daniel Congré,1.5,2,0.7,0.3,2.5,0.8,0.3,1
167,Sidy Sarr,1.6,0.7,1.5,0.1,0.8,1,0.1,-
168,José Fonte,0.8,1.1,0.7,0.3,3.5,0.4,0.4,-
169,Laurent Koscielny,1.1,1,0.7,0.2,4,0.4,0.8,-
170,Mama Baldé,1,0.3,1.2,-,0.8,1,-,-
171,Irvin Cardona,0.6,-,1.2,-,0.3,1.1,-,-
172,Lamine Koné,1.7,1.4,0.9,0.2,2.6,0.3,0.3,-
173,Benjamin Lecomte,-,-,-,-,0.9,-,-,-
174,William Vainqueur,3.2,1.4,2,-,1,1.8,0.2,-
175,Haris Belkebla,1.9,2.3,1.3,-,0.8,0.8,0.2,-
176,Marshall Munetsi,1.6,0.7,1.1,-,1.2,0.4,0.4,-
177,Jean-Charles Castelletto,0.8,1.5,1.2,0.4,3.9,0.4,0.7,-
178,Steve Mandanda,0.1,-,-,-,0.4,-,-,-
179,Ibrahima Diallo,2,1.2,0.9,0.1,0.8,0.9,0.1,-
180,Benoît Costil,-,0.1,-,-,0.5,0.1,-,-
181,Jean-Ricner Bellegarde,1.7,0.9,1.3,-,0.3,0.3,0.1,-
182,Bafodé Diakité,1.4,1.3,0.3,0.3,4.6,0.4,0.6,-
183,Adrien Hunou,0.9,0.2,0.8,-,0.2,0.7,-,-
184,Ismaël Traoré,1,1.2,0.3,0.4,3.7,0.3,0.6,-
185,Jérémy Morel,0.7,0.8,0.5,-,2.5,0.5,0.8,-
186,Nemanja Radonjic,0.5,0.1,0.8,0.1,0.3,0.5,-,-
187,Alban Lafont,-,-,0.1,-,1.1,-,-,1
188,Pedro Mendes,1.8,1.7,1.6,0.1,2.4,0.6,0.8,-
189,Adrien Silva,1.7,0.5,1,-,0.5,1.2,0.3,-
190,Ruben Aguilar,1.9,0.6,0.5,0.3,1.1,0.5,0.1,-
191,Mathieu Dossevi,1.2,0.5,0.8,-,0.1,0.6,-,-
192,Álvaro González,1,0.9,0.8,0.9,3.2,0.2,0.2,1
193,Cristian Battocchio,1.3,0.8,0.4,-,0.8,0.9,0.2,-
194,Patrick Burner,1.8,1.5,0.9,0.4,1.6,0.6,0.1,-
195,Yaya Sanogo,0.4,0.5,1.9,-,0.9,0.1,0.1,-
196,Jean-Kévin Duverne,0.9,1.4,0.7,0.4,3.1,0.3,0.6,-
197,Paul Bernardoni,-,-,-,-,0.9,-,-,-
198,Flavien Tait,1.2,0.5,0.6,-,0.3,1.1,-,-
199,Leandro Paredes,1.3,0.9,1.2,-,0.4,0.9,0.1,1
200,Aurélien Chedjou,1.2,1.8,0.6,0.2,5.4,0.5,0.5,-
201,Jordan Ferri,1.4,0.6,1.3,-,0.6,1.9,-,-
202,Loris Benito,1.7,1.3,1.6,0.3,2.4,1.2,0.2,1
203,Jacques-Alaixys Romao,2.1,1.2,2.1,-,1.7,1.8,0.1,-
204,Rachid Alioui,0.3,0.1,0.9,-,0.3,0.4,-,-
205,Mamadou Fofana I,2.9,1.2,1.1,0.1,3,1,0.5,-
206,Romain Amalfitano,1.7,1.4,1,-,0.5,1.5,0.3,-
207,Mike Maignan,-,0.1,-,-,0.4,-,-,-
208,Anthony Briançon,1.3,1.8,0.5,0.4,3.6,0.8,0.7,-
209,Mexer,0.8,0.8,0.7,0.5,2.4,1.1,0.7,-
210,Ambroise Oyongo,1.2,0.8,0.7,0.1,1.3,0.6,-,-
211,Loïc Rémy,0.2,-,0.8,-,0.4,0.2,0.1,-
212,Martin Terrier,0.9,0.4,1,-,0.4,0.5,-,-
213,Kevin Strootman,1.6,0.7,1.3,-,0.8,1.2,-,-
214,Romain Perraud,1.5,1.4,1.1,0.2,2.1,0.7,0.5,-
215,Mathias Pereira Lage,1.2,0.7,1.5,-,0.2,1,-,-
216,Jérémy Gélin,1,1.1,0.5,0.2,2.3,0.4,0.5,-
217,Romain Philippoteaux,0.9,0.5,0.6,-,0.2,1.3,-,-
218,Fodé Ballo-Touré,1.7,1.1,0.8,0.2,1.7,0.7,-,1
219,Reinildo,2.3,1.2,1.3,0.2,0.9,1,0.1,1
220,Moussa Doumbia,0.6,0.4,0.8,-,0.2,0.7,-,-
221,Quentin Boisgard,1.6,0.6,0.9,-,0.2,1.1,-,-
222,Edinson Cavani,0.4,0.1,0.6,-,0.1,0.2,-,-
223,Florian Miguel,2.1,1.4,1.9,0.4,1.2,0.9,0.2,-
224,Ibrahima Sissoko,2,0.9,1.8,-,0.9,1.4,0.2,-
225,Malang Sarr,1,1.9,0.4,0.3,1.4,0.7,0.2,-
226,Efthymios Koulouris,0.5,0.1,0.6,-,0.6,0.4,0.2,-
227,Haitam Aleesami,1.6,1.5,1.4,0.1,2.3,1.1,0.5,-
228,Théo Valls,1.7,0.6,0.6,-,0.3,1.5,-,-
229,Sofiane Alakouch,2.6,1.4,0.8,0.2,2.1,1.4,0.1,1
230,Christophe Hérelle,0.9,1.1,1.1,0.5,1.5,0.3,0.5,-
231,Samuel Grandsir,1.4,0.6,0.8,-,0.2,0.8,-,-
232,Lamine Fomba,3.3,1.3,2.2,-,0.6,1.1,0.2,-
233,Miguel Trauco,1.7,1.2,1.3,0.1,1.2,1.3,0.1,-
234,Nuno da Costa,1.1,0.3,0.9,-,0.2,0.4,-,-
235,Ibrahima Niané,0.4,0.5,0.4,-,0.4,0.5,-,-
236,Stefan Mitrovic,0.7,1,0.8,0.3,3.7,0.3,0.4,-
237,Luiz Araújo,1,0.2,0.6,-,0.2,1.2,-,-
238,Nicolas Isimat-Mirin,1,1.6,1.1,0.4,5.1,0.4,0.9,-
239,Wahbi Khazri,1.1,0.3,1.3,-,-,1.1,-,-
240,Yann M'Vila,1.3,1.7,0.6,0.1,1.9,1.3,0.2,-
241,James Léa Siliki,1.4,0.6,1.7,-,0.5,0.7,0.2,-
242,Mathias Autret,1,0.4,0.6,-,0.1,0.7,-,-
243,Hwang Ui-Jo,0.4,0.2,0.5,-,0.1,0.7,-,-
244,Alexis Blin,1.6,0.7,1.3,-,2,1.7,0.3,-
245,Lionel Carole,1.3,1.1,0.6,0.1,1.1,0.2,0.1,-
246,Juan Otero,0.9,1.1,1.1,-,0.4,0.9,0.1,-
247,Josh Maja,0.2,-,0.8,-,0.1,0.4,0.2,-
248,Farid Boulaya,0.7,0.3,0.3,-,0.1,0.6,-,-
249,Régis Gurtner,-,-,-,-,0.8,-,-,-
250,Valère Germain,0.8,0.3,0.6,-,0.9,1,0.1,-
251,Bakaye Dibassy,1.2,1.7,1,0.5,3.4,0.2,0.8,1
252,Paul Lasne,1.3,0.4,0.8,-,0.3,0.7,0.1,-
253,Stephy Mavididi,0.8,0.3,0.9,-,0.2,0.7,-,-
254,Yohan Cabaye,1.9,1.5,1.4,-,0.5,0.7,-,-
255,Thomas Delaine,1.6,0.9,1.4,0.3,1.4,0.6,0.1,-
256,Wesley Saïd,0.9,0.4,0.5,-,0.3,0.5,-,-
257,Vincent Manceau,1.5,1,0.6,0.1,2,0.9,0.1,-
258,Lebo Mothiba,0.2,0.1,1.1,-,-,0.2,-,-
259,Keita Baldé,0.3,0.1,0.6,-,0.3,0.3,-,-
260,Cesc Fàbregas,0.6,0.4,0.6,-,0.2,1.3,0.1,-
261,Yusuf Yazici,0.9,0.3,0.6,-,0.1,0.4,0.1,-
262,Haris Duljevic,0.8,0.1,0.3,-,0.1,0.6,-,-
263,Ignatius Ganago,0.4,0.2,0.6,-,0.5,0.6,-,-
264,Alexandre Mendy,0.3,-,1.1,-,0.5,0.2,0.1,-
265,Joris Chotard,1.5,1,1.4,-,0.6,1,0.3,-
266,Baptiste Reynet,-,-,-,-,0.7,0.1,-,-
267,Arnaud Nordin,0.4,0.2,0.7,0.1,0.2,0.5,0.1,-
268,Khéphren Thuram,1.6,0.5,0.8,-,0.9,0.8,0.1,-
269,Stoppila Sunzu,0.9,1.4,1,0.3,3.6,0.3,0.9,-
270,Myziane Maolida,0.8,0.2,0.6,-,0.1,0.4,-,-
271,Thierry Ambrose,0.4,0.2,0.4,-,0.2,0.3,-,-
272,Thomas Monconduit,1.4,0.6,1.7,-,1.3,0.9,0.2,-
273,Charles Abi,0.6,0.3,1.1,-,0.3,0.3,-,-
274,Victorien Angban,1.2,0.4,0.9,-,0.3,0.7,0.1,-
275,Gaëtan Paquiez,1.7,1.6,1.1,0.1,1.8,1.4,0.2,-
276,Kévin Zohi,0.5,0.2,0.5,-,0.1,0.2,-,-
277,Fousseni Diabaté,0.8,0.4,0.6,-,0.2,0.6,-,-
278,Timothée Kolodziejczak,1.1,2,1.1,0.5,2.6,0.7,0.2,-
279,Casimir Ninga,0.3,0.2,0.9,-,0.1,0.3,-,-
280,Steven Moreira,2.2,0.9,1.6,0.1,1.5,0.7,0.2,-
281,Kelvin Amian,1.4,0.9,1.2,0.3,2.6,0.6,0.4,-
282,Boubakary Soumaré,1,0.8,0.8,-,0.4,0.5,-,-
283,Maxime Lopez,0.7,0.3,0.4,-,-,1,0.1,-
284,Stéphane Ruffier,-,-,-,-,0.4,-,-,-
285,Stéphane Bahoken,0.4,0.1,1.2,-,0.1,0.3,0.1,-
286,Ludovic Butelle,-,-,-,-,0.7,-,-,-
287,Xeka,1.1,0.2,0.9,-,0.4,1.2,0.1,-
288,Anastasios Donis,0.2,0.1,1.2,-,0.2,0.5,-,-
289,Chadrac Akolo,1.1,0.3,0.6,-,0.2,0.5,0.1,-
290,Kévin Denkey,0.6,0.1,1.4,-,0.1,0.2,-,-
291,Mihailo Ristic,1,0.4,0.8,-,0.8,0.6,0.1,-
292,Tristan Dingomé,0.6,0.4,1.3,-,0.1,0.7,-,-
293,Jean-Victor Makengo,0.7,0.2,1.1,-,0.2,0.5,0.1,-
294,Junior Sambia,0.5,0.5,0.8,0.1,0.4,0.6,-,1
295,Bongani Zungu,1.3,0.8,1.1,-,1,0.6,0.1,-
296,Jordan Siebatcheu,0.5,0.1,0.8,-,0.1,0.1,-,-
297,Eddy Gnahoré,1.4,0.5,1.7,0.1,1.3,1.2,0.2,-
298,Dereck Kutesa,0.4,0.1,0.4,-,-,0.4,-,-
299,Aaron Leya Iseka,0.1,-,0.9,-,0.3,0.1,-,-
300,Samuel Moutoussamy,0.2,0.2,0.1,-,0.3,0.3,-,-
