,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
97,Sofiane Alakouch,3.2,1.8,1.2,0.2,1.8,1.1,0.2,-
98,Malang Sarr,1.7,1.9,0.9,0.4,2.7,0.7,0.3,1
99,Félix Eboa Eboa,1.7,1.4,1,0.4,4.8,0.2,0.9,-
100,Otávio,3.8,1.3,1.7,-,1.5,1.8,0.3,-
101,Juan Bernat,1.9,0.8,1.3,0.1,1.2,1,0.2,-
102,Pablo,1,1.3,0.7,0.4,6.7,0.4,0.9,-
103,Édouard Mendy,-,0.1,0.1,-,0.8,-,-,-
104,Thomas Monconduit,2.3,1.1,1.6,0.1,2.2,1.1,0.5,-
105,Björn Engels,0.3,1.3,0.6,0.4,5.4,0.3,0.7,1
106,Enock Kwateng,2.2,2.6,0.9,0.3,1.6,1.2,0.1,-
107,Clément Grenier,1.3,0.9,1,-,1,1.2,0.1,-
108,Andrei Girotto,2.9,1.5,1.8,0.1,2,1.2,0.3,-
109,Ibrahima Sissoko,1.9,1.1,2.3,-,1.2,1,0.1,-
110,Hilton,0.9,1.8,0.6,0.4,5.3,0.5,0.4,1
111,Jonathan Ikoné,0.7,0.2,0.9,-,0.1,0.6,0.1,-
112,Júlio Tavares,0.4,0.4,1.2,-,1.4,0.2,0.1,-
113,Dimitri Payet,0.4,0.3,0.4,-,0.2,0.5,-,-
114,Brice Samba,-,-,-,-,0.4,-,-,-
115,Romain Thomas,1.3,1.1,1,0.2,4.6,0.2,0.9,1
116,Kamil Glik,1,1.8,0.9,0.7,6,0.5,0.5,-
117,Jonathan Gradit,2.2,1.9,0.9,0.6,3.1,1,0.6,1
118,Alphonse Areola,-,-,-,-,0.3,-,-,-
119,Daniel Congré,2,1.8,1,0.2,2.7,0.8,0.4,-
120,Ludovic Butelle,-,-,0.1,-,1.1,-,-,-
121,Nuno da Costa,1.1,0.4,1.2,-,0.1,0.8,-,-
122,Valère Germain,1.1,0.2,0.6,-,0.8,0.7,0.1,-
123,Boubacar Kamara,2.2,1.5,0.8,0.5,2.9,0.5,0.4,-
124,Adrien Tameze,2,1.5,1.2,-,1.5,1.4,0.3,-
125,Mike Maignan,-,-,-,-,0.5,-,-,-
126,Baptiste Santamaría,3.1,1.6,1.3,0.1,1.4,1.4,0.1,-
127,Mathieu Cafaro,1.7,0.6,1,-,0.2,1.3,-,-
128,Dénis Bouanga,1.5,0.6,1.2,-,0.3,1.4,0.1,-
129,Mexer,0.8,1,0.3,0.4,4.3,0.2,0.6,-
130,Hamari Traoré,1.8,1.3,1.5,0.1,2.2,1,0.3,-
131,Ambroise Oyongo,1.7,1.5,0.9,-,1.7,0.7,0.2,1
132,Fouad Chafik,2.1,1.2,0.7,0.2,3,0.6,0.1,-
133,Jordan Lefort,1.4,2,0.7,0.4,4.5,0.4,0.3,-
134,Kevin Strootman,2.7,0.9,1.3,-,0.9,1.1,0.2,-
135,Benjamin Henrichs,2.6,1.6,1.6,0.2,1.8,1,-,-
136,Anthony Gonçalves,1.2,0.6,1.7,-,0.9,0.8,0.1,-
137,Paul Bernardoni,-,-,-,-,0.9,-,-,-
138,Jason Denayer,1.1,0.8,0.4,0.4,3.8,0.3,1,-
139,Jules Koundé,1.3,1.4,0.7,0.4,4.9,0.4,0.6,-
140,Benoît Costil,0.1,-,-,-,0.6,-,-,-
141,Jordan Ferri,2.2,0.6,1.7,-,0.4,1.5,0.1,-
142,Lima,1.6,0.9,1.5,0.2,1.7,1.1,0.1,-
143,Nicolas Benezet,1.3,0.8,0.9,-,0.1,0.6,-,-
144,Valentin Rosier,2.4,1.8,2,0.1,1.8,0.8,0.2,-
145,Remi Oudin,1.4,1.1,0.9,-,0.8,0.7,0.1,-
146,Robert Beric,0.5,0.2,1.4,-,0.1,0.4,0.1,-
147,Adama Soumaoro,0.7,1.1,1.3,0.8,4.4,0.1,0.9,-
148,Sada Thioub,0.8,0.4,1,-,0.3,0.7,-,-
149,Mehdi Abeid,2,1.1,2.2,-,0.8,1.2,0.3,-
150,Thomas Foket,2.8,1.5,1.5,0.1,2.2,0.8,0.1,-
151,Rafael Leão,0.2,0.2,1,-,0.4,0.5,0.2,-
152,Timothée Kolodziejczak,0.9,1.5,0.9,0.3,3.1,0.7,0.3,-
153,Maxime Poundjé,1.6,1,0.8,0.1,2.2,1,0.2,-
154,Kalifa Coulibaly,0.5,0.1,1.7,-,0.7,0.2,-,-
155,Romain Hamouma,1.1,0.3,0.9,-,0.1,0.7,-,-
156,Luiz Gustavo,2.4,1.1,1.2,0.3,2,1.2,0.4,-
157,Wesley Lautoa,2.4,2.6,1.5,0.3,3.1,1.2,0.4,1
158,Maxwel Cornet,0.5,0.2,0.3,-,0.3,0.4,-,-
159,Lionel Carole,1.1,1.4,0.5,0.2,2,0.2,0.2,-
160,Abdoulaye Bamba,1.7,1.2,0.7,0.2,2.4,0.7,0.1,-
161,Mathieu Dossevi,1.2,0.9,0.8,-,0.1,0.8,-,-
162,Maxime Lopez,1.5,0.6,1,-,0.2,1.1,0.1,-
163,Mateo Pavlovic,0.9,0.7,0.9,0.6,5.4,0.4,1,-
164,Matz Sels,-,-,-,-,1.1,-,-,-
165,Benjamin Bourigeaud,1.6,0.9,1,-,0.7,1.4,0.1,-
166,Youssouf Sabaly,2,1.1,1.4,0.3,1.5,0.9,0.1,-
167,Sergi Palencia,3,0.7,1.1,0.2,2.3,1.1,0.1,-
168,Ciprian Tatarusanu,-,0.1,-,-,1.2,-,-,-
169,Adrien Thomasson,1.6,0.5,0.7,-,0.2,1.3,0.1,-
170,Martin Terrier,0.7,0.2,0.4,-,0.3,0.4,0.1,-
171,Alexis Blin,2.9,1.2,1.1,-,1.7,2,0.5,-
172,Dimitri Liénard,1.5,0.8,0.2,-,0.8,1.1,0.1,-
173,Loïck Landre,1.4,1.7,1,0.5,3.5,0.4,0.5,-
174,Jemerson,2.2,1,1.7,0.6,4.7,0.7,0.7,-
175,Ludovic Blas,1.8,0.7,1.1,-,0.2,0.7,0.2,-
176,Lucas Deaux,2.3,0.6,1.8,-,0.4,1.2,-,-
177,Presnel Kimpembe,2.3,1.3,1.2,0.3,1.9,0.7,0.4,1
178,Paul Baysse,1.3,1.6,0.8,0.4,5.6,0.3,1,1
179,Saman Ghoddos,1.2,0.3,1,-,0.4,0.7,0.1,-
180,Anthony Caci,1.9,1.6,0.9,0.2,1.9,0.8,0.3,-
181,Anthony Lopes,-,0.1,-,-,0.6,0.1,-,-
182,Angelo Fulgini,1.2,0.9,0.7,0.1,0.4,0.6,0.1,-
183,Antonin Bobichon,1.1,0.5,1.2,-,0.4,1.4,0.1,-
184,Lukas Lerager,2.1,1.8,1.1,-,1.4,1.4,0.6,-
185,Layvin Kurzawa,1,0.5,1.5,0.1,0.8,0.5,0.1,-
186,Kelvin Amian,2.1,1.1,1.2,0.5,3.2,0.3,0.4,-
187,François Moubandje,1.7,1.2,1,0.4,3.1,0.2,0.2,-
188,Duje Caleta-Car,1.1,1,0.7,0.6,4.2,0.2,0.5,-
189,Yann Karamoh,0.3,0.3,0.5,-,0.1,0.5,-,-
190,Xeka,2.2,0.8,2.1,-,1,1.4,0.1,-
191,Benjamin Jeannot,0.8,0.6,1.6,-,0.6,0.6,0.1,-
192,Faitout Maouassa,2,0.9,0.4,0.5,2.4,0.6,0.2,-
193,Cédric Yambéré,1.4,1.6,1,0.4,4,0.5,1,-
194,Oussama Haddadi,1.6,1.4,0.9,0.1,2.2,0.6,0.3,-
195,Kévin Monnet-Paquet,2,0.6,1,-,1.1,0.7,0.2,-
196,François Kamano,0.8,0.5,1.3,-,0.1,0.5,-,-
197,Moussa Doumbia,1,0.3,1,-,0.2,1,0.1,-
198,Pierre-Yves Polomat,1,1.2,0.7,0.2,0.9,0.4,0.1,-
199,Aleksandr Golovin,1.2,0.7,1.5,-,0.2,1.1,0.1,-
200,Steven Mendoza,1.2,0.6,1,-,0.3,1,-,-
201,Moussa Diaby,0.6,0.5,0.6,-,0.2,0.4,-,-
202,Loïc Rémy,0.1,0.1,0.7,-,0.7,0.1,-,-
203,Adrien Hunou,0.6,0.3,0.7,-,0.4,0.4,-,-
204,Régis Gurtner,-,-,-,-,0.3,-,-,-
205,Danilo Barbosa,1.4,0.7,0.8,-,1,0.5,0.1,-
206,Neven Subotic,1.7,1.5,0.5,0.5,4.1,0.7,0.2,-
207,Arnaud Nordin,0.6,0.2,0.5,-,0.3,0.3,0.1,-
208,Rachid Alioui,0.6,0.4,0.4,-,0.4,0.2,-,-
209,Diego Benaglio,-,-,-,-,1.1,-,-,-
210,Baptiste Reynet,-,-,-,-,0.8,0.1,-,1
211,Fábio,2.7,0.9,0.9,-,1.2,1.4,0.2,-
212,Andreas Cornelius,0.2,0.1,2,-,1.1,0.2,0.1,-
213,Younousse Sankharé,1.1,0.4,1.6,-,0.2,0.6,-,-
214,Nicolas de Préville,1.2,0.4,1.8,-,0.8,0.9,-,-
215,Toma Basic,1.4,0.4,1,-,1,0.9,-,-
216,Gabriel Silva,1,0.7,0.9,0.5,2.7,0.6,0.2,-
217,Lucas Tousart,2.5,0.9,0.9,-,0.7,1.1,0.4,1
218,Tristan Dingomé,1.4,0.6,1.5,-,0.2,0.9,0.2,-
219,Djibril Sidibé,1.9,1.2,1.5,0.2,1.9,0.8,0.3,-
220,Casimir Ninga,1.6,0.7,1.9,-,0.3,0.9,-,-
221,Stefan Mitrovic,0.7,1.4,0.5,0.4,4.2,0.4,0.9,1
222,Jimmy Durmaz,0.9,0.3,0.8,-,0.3,0.6,0.1,-
223,Boschilia,1.1,0.3,0.6,-,0.2,0.9,0.1,-
224,Moussa Konaté,0.4,0.2,1.6,-,0.5,0.4,0.1,-
225,Juan Otero,0.9,0.7,0.9,-,0.5,1,0.1,-
226,Prince Oniangué,1.9,0.9,0.8,-,1.3,1.1,0.3,-
227,Stéphane Bahoken,0.5,0.3,1.7,-,0.2,0.6,0.1,-
228,Marc-Aurèle Caillard,-,0.1,-,-,1,0.1,-,-
229,Jordan Marié,2,1.5,0.8,0.1,1.2,1.4,0.2,-
230,Boulaye Dia,0.7,0.2,0.5,-,0.5,0.3,0.1,-
231,Gen Shoji,1.3,1.2,0.5,0.3,2.9,0.7,0.8,-
232,Lebogang Phiri,2.5,1.2,1.1,-,0.7,0.8,0.1,-
233,Prince-Désir Gouano,1.1,1.5,1.1,0.3,4.1,0.3,0.9,1
234,Bakaye Dibassy,1.1,1.3,1.1,0.4,2.7,0.3,0.6,-
235,Lebo Mothiba,0.3,-,1.5,-,0.2,0.3,-,-
236,Ismaël Traoré,0.9,1.4,0.5,0.7,3.8,0.5,0.5,-
237,Jimmy Briand,0.4,0.1,1.1,-,0.7,0.6,0.2,-
238,Yannis Salibur,0.4,0.4,1,-,0.1,0.3,-,-
239,Kalidou Sidibé,1.2,0.9,2,0.1,1.3,0.4,0.2,-
240,Claudio Beauvue,0.7,0.4,0.8,-,0.8,0.5,0.1,-
241,Abdul Waris,0.7,0.2,0.5,-,0.2,0.6,-,-
242,Pablo Chavarría,0.7,0.1,1.6,-,0.6,0.4,-,-
243,Yaya Sanogo,0.2,0.1,2,-,0.7,0.1,-,-
244,Tomás Koubek,-,-,-,-,1,-,-,-
245,Rafael,1.7,0.8,1.2,0.1,1.2,0.4,0.1,1
246,Romain Del Castillo,1.2,0.7,1.1,-,0.2,0.8,-,-
247,Baptiste Guillaume,0.5,0.1,1,-,0.2,0.3,-,-
248,Paul Lasne,1.5,0.6,0.9,-,0.5,0.5,0.1,-
249,Wesley Saïd,0.7,0.3,1.4,-,0.3,0.4,-,-
250,Gaëtan Paquiez,2.2,1.1,0.9,0.3,2.2,1.3,0.3,-
251,Lamine Koné,0.8,1.2,0.8,0.2,2.3,0.1,0.5,-
252,Khaled Adénon,1.3,1.3,1.4,0.7,4.3,0.5,0.5,1
253,Enzo Crivelli,0.6,0.1,1.4,-,0.8,0.2,-,-
254,Jérémy Sorbon,1,1,0.8,0.5,3.1,0.2,0.7,-
255,Jaroslav Plasil,1.5,0.8,0.8,-,1.1,1.1,0.2,-
256,Anthony Limbombe,0.4,0.3,0.2,-,0.3,0.3,-,-
257,Lois Diony,0.6,-,1,-,0.3,0.2,-,-
258,Boubakary Soumaré,1.1,0.4,0.3,-,0.3,0.4,0.2,-
259,Emil Krafth,1.6,0.6,1.1,0.1,2.3,0.9,0.3,-
260,Romain Amalfitano,1.6,1.5,1.3,-,1.1,1.3,0.4,-
261,Steve Mandanda,-,-,0.1,-,0.6,0.1,-,-
262,Cheick Traoré,1.9,1.2,1.3,0.1,1.7,0.5,0.2,-
263,Christophe Kerbrat,1.6,2,0.3,0.2,5.2,0.6,0.4,-
264,Suk Hyun-Jun,0.5,0.1,1.1,-,0.2,0.4,-,-
265,Rui Fonte,1.4,0.1,1.2,-,0.4,0.3,-,-
266,Eddy Gnahoré,1.2,0.7,1,-,0.5,0.9,0.1,-
267,Jessy Deminguet,1.9,0.9,1.1,-,1.3,1.3,0.2,-
268,Thomas Mangani,1.4,0.8,0.4,-,0.8,1.5,0.1,-
269,Malik Tchokounté,0.7,0.2,1.7,-,0.8,0.2,-,-
270,Ignatius Ganago,0.2,0.1,0.5,-,0.3,0.4,-,-
271,Samuel Moutoussamy,1.3,0.3,0.6,-,0.6,0.8,0.1,-
272,Saîf-Eddine Khaoui,0.8,0.8,0.8,-,0.2,0.8,-,-
273,Benoît Badiashile,1.3,1.1,0.7,0.4,3.9,0.4,0.3,1
274,Eric Choupo-Moting,0.4,0.1,0.7,0.1,0.2,0.3,-,-
275,Nolan Roux,0.4,0.2,1,-,0.8,0.4,0.1,-
276,Étienne Didot,1.3,1.2,1.4,-,1.1,0.9,0.3,-
277,Mehdi Zeffane,1,0.9,0.6,0.1,1.7,0.8,0.3,-
278,Marcus Coco,1.2,0.7,1.5,-,0.3,0.5,-,-
279,Luiz Araújo,0.9,0.1,0.9,-,0.2,0.6,-,-
280,Yannick Cahuzac,1.4,1.1,1,0.1,2.3,0.7,0.2,-
281,Manu García,1.2,0.5,0.9,-,0.1,1.1,-,-
282,Umut Bozok,0.4,0.2,0.6,-,-,0.1,-,-
283,Jérémy Gélin,1.4,0.9,0.8,0.2,1.3,0.7,0.3,-
284,James Léa Siliki,1.1,0.4,1,-,0.3,1,-,-
285,Junior Sambia,0.5,0.2,0.6,-,0.1,0.3,0.1,-
286,Kévin Zohi,0.7,0.4,0.4,0.1,0.2,0.2,-,-
287,Bassem Srarfi,0.9,0.2,0.6,-,0.2,0.5,-,-
288,Kwon Chang-Hoon,0.4,0.4,0.4,-,0.4,0.6,-,-
289,Théo Valls,1.2,0.7,0.6,-,0.4,0.9,0.1,-
290,Thiago Maia,1.3,1,0.8,-,0.8,0.8,0.2,-
291,Yoël Armougom,1.1,0.7,0.7,0.1,2,0.5,0.1,-
292,Rémi Walter,1.1,0.3,0.5,-,0.5,0.5,0.1,-
293,Jean-Victor Makengo,0.4,0.4,0.5,-,0.1,0.2,-,-
294,Cheick Timité,0.7,0.4,1.5,-,0.4,0.5,0.1,-
295,Petar Skuletic,0.3,0.1,0.6,-,0.5,0.5,-,-
296,Ismaël Diomandé,1.6,0.6,1.5,0.1,2,0.5,0.4,-
297,Jordan Ikoko,1.9,1.2,0.9,0.1,1.2,0.6,0.3,-
298,Mathieu Bodmer,0.6,0.1,0.5,-,0.3,0.3,-,-
299,Florent Balmont,1.5,0.3,1.1,-,0.4,1.4,0.1,-
300,Corentin Jean,0.5,0.1,0.4,0.1,0.2,0.3,-,-
301,Aaron Leya Iseka,0.2,-,0.8,-,0.4,0.1,0.1,-
302,Wilfried Kanga,-,-,0.6,-,0.1,0.1,-,-
303,Rúnar Rúnarsson,0.1,-,-,-,0.6,0.2,-,-
304,Cristian López,0.3,0.1,0.6,-,0.1,0.4,-,-
305,Moussa Sylla,0.3,0.1,0.4,-,0.3,0.2,0.1,-
306,Farid El Melali,0.4,0.3,0.3,-,-,0.5,-,-
