,Name,AvgP,PSp,Crosses,LonB,ThrB
84,Koen Casteels,41.2,74,-,10.6,-
85,Christopher Trimmel,25.3,66.8,1.7,1.2,-
86,Serhou Guirassy,20,74.3,-,0.4,-
87,Benjamin Henrichs,43.4,78.2,0.5,1.6,0.1
88,Ermedin Demirovic,16.8,51,0.2,0.1,0.1
89,Stefan Bell,40.8,77,-,3.3,-
90,Ko Itakura,65,91,-,1.9,-
91,Leandro Barreiro,17.7,69,-,0.4,-
92,Ridle Baku,37.6,78.9,0.6,2,-
93,Angeliño,32.5,68.2,1.6,2.4,-
94,Marius Bülter,18.7,64.2,0.8,0.5,0.1
95,Tuta,59.1,80.4,0.1,2.7,-
96,Ivan Ordets,33.1,72.9,-,2.1,-
97,Junior Dina Ebimbe,23.3,72.7,0.1,0.7,-
98,Dayot Upamecano,79.5,90.8,-,4.7,-
99,Jakub Kaminski,19,76.4,0.3,0.6,0.1
100,Marco Richter,20,67.3,0.5,1.2,-
101,Kevin Akpoguma,35.3,79.8,0.1,1.9,-
102,Oliver Baumann,36.6,72.3,-,7.4,-
103,Anthony Losilla,30.6,68.3,0.1,1.2,-
104,Xaver Schlager,41.7,83.8,-,2.6,0.1
105,Kerem Demirbay,38.7,82.5,0.9,1.7,0.1
106,Hiroki Ito,66,83,0.5,6.1,-
107,Anthony Caci,29.4,74.2,0.8,3.2,-
108,Amine Adli,20.6,78.1,0.2,0.3,-
109,Mërgim Berisha,11.4,54,0.8,0.3,-
110,Marco Reus,21.8,81.1,0.2,0.1,-
111,Nico Elvedi,67,91.7,-,2.4,-
112,Eric Martel,29.8,79.7,0.2,0.8,-
113,Ozan Kabak,42.1,83.4,-,2,-
114,Maximilian Eggestein,27.4,77.5,0.1,0.7,0.1
115,Jonas Wind,15.3,67.2,-,-,-
116,Evan Ndicka,60.1,86.4,-,2.5,-
117,Josko Gvardiol,71.3,89.3,0.1,4.8,-
118,Marco Friedl,55.9,82.3,0.3,6.1,-
119,Piero Hincapié,55.7,83.2,0.1,1.9,0.1
120,Jesper Lindstrøm,17,67.9,0.4,0.1,0.1
121,Aarón Martín,24.4,80.5,1.3,1.3,-
122,Tom Krauß,24.5,73.3,0.1,0.8,-
123,Micky van de Ven,50.5,88.3,0.1,2,-
124,Suat Serdar,19,70.6,0.1,1,-
125,Maxence Lacroix,45.2,87.3,-,3.1,-
126,Christopher Lenz,26.1,82.5,0.9,1.2,-
127,Rani Khedira,31.1,75.4,0.2,1.4,-
128,Mario Götze,43.8,78.2,0.7,1.3,0.2
129,Robin Zentner,27.7,55,-,6.8,-
130,Chris Führich,19.1,82.3,0.4,0.7,-
131,Christian Günter,29.4,76.3,1.8,1.8,-
132,Andrej Kramaric,28.9,82.8,0.3,1.5,-
133,Mohamed Simakan,41.3,81,0.2,1.8,0.1
134,Roland Sallai,15.7,74.5,0.6,0.3,-
135,Leonardo Bittencourt,28.4,76.1,0.3,1,-
136,Janik Haberer,20.3,73.8,0.1,0.7,-
137,Edmond Tapsoba,66.4,85.8,-,3.9,0.2
138,David Raum,31.2,80.7,1.3,1.1,0.1
139,Maya Yoshida,47.9,76.7,0.1,4.1,-
140,Mattias Svanberg,16.4,71.8,0.4,0.6,0.1
141,André Silva,15.1,73.7,-,0.3,0.1
142,Manuel Riemann,49,58.9,-,18.4,-
143,Janis Blaswich,39,84.9,-,3.2,-
144,Niklas Schmidt,23.4,76.5,0.4,2.6,-
145,Dominik Kohr,38.9,73.6,-,2,0.1
146,Jeffrey Gouweleeuw,45.5,70.7,0.1,4.3,0.1
147,Yannick Gerhardt,22.3,76,0.2,0.7,-
148,Silas Katompa Mvumpa,11.8,79.2,0.2,0.2,-
149,Jirí Pavlenka,30.9,66.9,-,7.6,-
150,Dennis Geiger,29.5,84.8,0.7,1.9,-
151,Djibril Sow,48.1,85.7,-,1.7,-
152,Edimilson Fernandes,33.2,73.4,0.6,3.5,-
153,Atakan Karazor,38.3,85,-,1.7,-
154,Youssoufa Moukoko,7.5,71.3,0.1,0.1,-
155,Christopher Antwi-Adjei,16,71.2,0.6,0.4,-
156,Sebastiaan Bornauw,47,86.2,-,2,-
157,Philipp Förster,18.2,78.9,1,0.8,0.1
158,Alassane Pléa,24.2,72.8,0.3,1.3,0.2
159,Steffen Tigges,10.9,58.9,0.1,0.2,-
160,Niklas Stark,45.8,82.6,-,3.7,-
161,Jonathan Tah,49.4,89.1,-,2,-
162,Diogo Leite,48.3,78.6,0.1,3.9,-
163,Grischa Prömel,25.4,77.9,0.1,0.9,-
164,Giovanni Reyna,13,81.1,0.3,0.4,-
165,Chidera Ejuke,13.5,81.5,0.2,0.6,0.1
166,Amos Pieper,40.3,79,0.2,2.6,-
167,Julian Weigl,52,89.3,-,2,0.1
168,Rubén Vargas,13.2,63.8,0.3,0.3,-
169,Dion Beljo,13.4,65.1,0.1,0.3,-
170,Robert Skov,22,71.6,0.8,1.3,-
171,Waldemar Anton,55.5,80,0.2,3.1,-
172,Anthony Jung,34.2,76.6,0.3,1.5,-
173,Jordan Siebatcheu,9.5,55.6,-,0.1,-
174,Jonjoe Kenny,31.4,74.9,0.4,2.3,-
175,Dejan Ljubicic,20.9,77.1,0.3,1,0.1
176,Danilo Soares,34.4,74.1,0.3,2.3,-
177,Erhan Masovic,28.1,81,-,1.6,-
178,Mu'nas Dabbur,13.2,72.2,-,0.2,-
179,Felix Uduokhai,38.3,76.3,-,2.2,-
180,Lukás Hrádecky,28.9,67.9,-,5.4,-
181,Emil Forsberg,16.5,83.7,0.2,0.4,0.1
182,Cédric Brunner,30.1,70.3,0.6,1.8,-
183,Konstantinos Stafylidis,18.3,72.3,0.5,1.5,-
184,Sebastian Rode,31.2,84.1,-,1.1,-
185,Silvan Widmer,23.9,72.2,0.2,0.9,-
186,Omar Marmoush,13.1,68.5,0.1,0.4,-
187,Ansgar Knauff,20.8,66.7,0.3,0.6,-
188,Christian Groß,32.7,81.2,0.1,1.2,-
189,Milos Veljkovic,48.3,81.6,-,5,-
190,Kristijan Jakic,37,79.3,0.1,1.5,-
191,Marcel Halstenberg,31.3,79.3,0.5,1,-
192,Niko Gießelmann,18.8,70.6,1,1.3,-
193,Adam Hlozek,10.9,74.4,0.2,0.3,-
194,Odilon Kossounou,38.7,82.8,-,1.2,-
195,Tiago Tomás,10.6,63.1,0.5,0.2,0.1
196,Simon Terodde,9.7,67.8,-,0.2,-
197,Salih Özcan,38,88.5,-,1.7,-
198,Christoph Kramer,41.6,83.5,0.1,0.7,-
199,Linton Maina,17.6,77.3,0.4,0.2,-
200,Josuha Guilavogui,34.7,84.6,-,2,-
201,Jens Stage,18.8,68.1,0.1,0.5,-
202,Arne Engels,28.3,72.1,1.4,1.7,0.1
203,Jan Thielmann,8.6,67.5,0.5,0.2,-
204,Joe Scally,33,77.4,0.6,1.2,-
205,Amadou Haidara,26.2,83.6,-,1.1,0.1
206,Pavel Kaderábek,23.3,68.4,0.9,0.6,-
207,Benno Schmitz,35.5,63.6,0.7,1.8,-
208,Arne Maier,19.4,69.4,0.5,0.9,-
209,Marvin Plattenhardt,25.4,74.7,1.1,1.3,-
210,Josha Vagnoman,20.5,79.7,0.1,0.6,-
211,Florian Neuhaus,27.4,80.3,0.1,1,0.1
212,Anthony Modeste,6.4,59.5,0.1,-,-
213,Sardar Azmoun,10.6,66,-,0.5,0.1
214,Kevin Trapp,22.9,65,-,3.3,-
215,Kiliann Sildillia,32.9,74.1,0.2,1.2,-
216,Kevin Vogt,54.2,86.3,0.1,4.7,-
217,Henning Matriciani,32.1,75.2,0.2,1.9,-
218,Wilfried Kanga,10.5,62.8,0.1,0.1,-
219,Enzo Millot,15.9,82.2,0.2,0.1,-
220,Takuma Asano,12.4,72.9,0.4,0.1,-
221,Iago,21.9,64.3,0.5,1.4,-
222,Nadiem Amiri,19.4,85.3,0.3,1,0.1
223,Marcus Ingvartsen,12.2,67.2,-,0.1,-
224,Yussuf Poulsen,6.2,55.1,0.1,0.1,0.1
225,Mads Pedersen,17.3,73.8,0.3,0.9,-
226,Dominick Drexler,16.1,69.2,0.4,0.6,-
227,Alexander Hack,30.4,74,0.1,3.6,-
228,Paul Seguin,15.3,70.3,0.4,0.6,0.2
229,Tobias Mohr,18.9,67.4,1.1,2,0.1
230,Kevin Kampl,29.7,88.6,-,1.1,0.1
231,Elvis Rexhbeçaj,28.6,69.8,-,1,-
232,Filip Uremovic,28.7,79.4,-,0.9,-
233,Oliver Christensen,31.7,58.8,-,7.2,-
234,Danny da Costa,17.8,64.3,0.3,0.6,-
235,Marvin Friedrich,41.6,86.4,-,1.6,-
236,Makoto Hasebe,55.7,88,-,3.4,0.1
237,Mitchel Bakker,27.8,78.3,0.1,1.1,-
238,Stanley Nsoki,41,81.8,-,2.1,-
239,Kevin Paredes,7.9,79.9,0.3,0.3,-
240,Alex Král,28,71.2,0.2,1.3,-
241,Angelo Stiller,16.8,78.1,-,0.8,-
242,Robert Gumny,20.7,66.7,0.1,1.2,-
243,Yann Sommer,35.1,85.3,-,4.3,-
244,Romano Schmid,26.3,76.8,0.1,1,0.1
245,Mathys Tel,7,80.4,0.1,-,-
246,Luca Netz,14.7,79.5,0.1,0.3,-
247,Alexander Schwolow,33.5,63.3,-,9.3,-
248,Sebastian Polter,8.1,54.2,0.1,0.1,-
249,Cristian Gamboa,27.9,68.4,0.6,3.3,-
250,Sebastian Rudy,18.1,78.9,0.7,0.9,-
251,Gerrit Holtmann,9.2,68.2,0.2,0.1,-
252,Kenan Karaman,8.8,68.1,0.1,0.1,-
253,Marvin Schwäbe,37.4,76.7,-,5.8,-
254,Maximilian Bauer,27.7,73.1,-,2,-
255,Jessic Ngankam,6.1,62.7,-,0.2,-
256,Fredrik Jensen,12.3,58.8,0.3,0.8,-
257,Jean-Paul Boëtius,19.6,73.2,0.1,1.3,-
258,Ivan Sunjic,20,75,-,1,0.1
259,Noah Weißhaupt,7.9,73.4,0.2,0.2,0.1
260,Ilia Gruev,24.7,86.9,0.2,0.8,-
261,Lee Buchanan,10,68.2,0.1,0.9,-
262,Denis Huseinbasic,11.2,79.5,-,0.3,-
263,Ryan Gravenberch,15.1,89.3,-,0.4,-
264,Kingsley Schindler,13.8,70.8,0.2,0.5,-
265,Rafael Borré,12.3,73,0.1,0.3,-
266,Yannik Keitel,11,78.4,-,0.6,-
267,Sven Michel,7.7,60.2,0.1,0.2,-
268,Aymen Barkok,10.5,71.9,0.1,0.3,0.1
269,Morten Thorsby,7.8,62.9,0.1,0.1,-
270,Jordi Osei-Tutu,8.3,71.1,0.2,0.3,-
271,Sargis Adamyan,6.6,71.7,0.2,0.2,-
272,Hannes Wolf,9.4,82.2,-,0.2,-
273,Agustín Rogel,28.4,74.8,-,1.9,-
274,Patrick Osterhage,13.9,71.5,0.2,0.2,-
275,Simon Zoller,11.4,65.3,-,0.5,-
276,Nathan Ngoumou,9.5,76.8,0.3,0.1,-
277,Florian Müller,33.3,78.7,-,6.3,-
278,Luca Waldschmidt,8.3,77.9,-,0.1,-
279,Saidy Janko,16.5,73,0.1,1,-
280,Jeong Woo-Yeong,9,80.8,0.1,0.2,-
281,Lucas Alario,4.3,65.9,-,0.1,-
282,Luca Pfeiffer,10.5,64.3,0.1,0.4,0.1
283,Danny Latza,18.6,81.7,0.3,0.7,-
284,Nils Petersen,2.7,44.6,-,-,-
285,Patrick Herrmann,4.4,73.9,0.1,0.1,-
