,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
11,Toni Kroos,Real Madrid,34, M(C),31(4),2656,4,5,2,-,1.6,93.5,0.3,2,7.2,1.6,0.7,0.8,-,0.4,1.5,-,-,0.9,1.2,0.1,0.4,0.4,66.7,93.5,1,6.9,-
12,Dani Carvajal,Real Madrid,32, D(R),31,2741,1,5,11,-,0.6,86.6,0.9,3,7.18,2.1,1.2,1.4,0.2,1.1,0.6,0.5,-,0.8,1,0.1,0.8,0.8,64.4,86.6,0.7,2.9,-
13,Santi Cazorla,Villarreal,39, M(CLR),29(6),2461,11,9,3,-,1.4,86.4,0.3,2,7.17,1.4,0.5,0.8,-,0.3,1.1,-,-,1.4,1.1,0.1,0.9,0.9,44.9,86.4,1.2,4,0.1
14,Chimy Ávila,Osasuna,30," AM(LR),FW",18(2),1593,9,2,6,-,3.5,57.2,3.1,5,7.16,0.9,0.2,2.3,-,0.3,0.6,-,-,0.8,2.2,1.2,1.5,1.5,14.5,57.2,0.2,0.8,-
15,Rafinha,Celta Vigo,32, M(CLR),25(4),2121,4,1,5,-,1.1,87.1,0.9,4,7.13,2.4,1.1,1.2,-,0.7,1.4,0.1,-,2.1,3.4,0.1,1.7,1.7,44.1,87.1,0.1,1.8,0.2
16,Martin Ødegaard,Real Sociedad,25, AM(CR),29(2),2533,4,6,3,-,1.6,84.7,0.3,4,7.1,0.9,0.5,0.8,-,0.1,0.9,-,-,2,1.2,-,1.2,1.2,48.2,84.7,1.1,1.8,0.2
17,Éver Banega,Sevilla,35, M(C),28(5),2483,3,7,10,-,1.2,86.0,0.5,4,7.1,1.3,0.5,0.9,-,0.1,1.5,-,-,1.8,1.7,0.1,1.2,1.2,67.0,86.0,1.5,7.3,0.2
18,Sergio Reguilón,Sevilla,27," D(L),M(L)",29(2),2509,2,4,8,-,0.9,81.4,1.3,2,7.1,1.8,1.1,1.8,0.4,1.4,1.2,0.2,-,1.6,1.5,0.1,0.8,0.8,47.4,81.4,0.9,2.3,-
19,Thomas Partey,Atletico,30," D(R),M(CR)",29(6),2553,3,-,13,-,0.9,83.4,1.9,4,7.08,2,1.4,1.4,-,1.1,0.9,0.2,-,1.6,0.9,-,0.4,0.4,46.8,83.4,0.1,2.9,-
20,Sergio Ramos,Real Madrid,38, D(CR),35,3017,11,-,10,-,1.1,91.0,2.0,1,7.07,1.3,1.4,1.5,0.4,2.8,0.6,0.3,-,0.3,0.8,0.2,0.1,0.1,61.4,91.0,-,6.8,-
21,Sergio Busquets,Barcelona,35, DMC,29(4),2491,2,2,10,-,0.3,89.9,1.2,1,7.07,2.4,1.3,1.4,-,0.6,0.9,0.2,-,0.7,1.5,-,0.4,0.4,78.0,89.9,-,3.3,0.2
22,Frank Anguissa,Villarreal,28, M(C),28(8),2582,2,-,6,-,0.8,87.8,2.3,5,7.06,2.1,1.2,1.2,-,0.8,1.4,0.2,-,2.4,1.1,-,1.3,1.3,40.6,87.8,0.1,1.6,-
23,Mikel Oyarzabal,Real Sociedad,27," AM(CLR),FW",36(1),3063,10,11,4,-,1.7,77.5,1.3,5,7.05,1,0.4,0.9,-,0.4,0.8,0.1,-,1.8,1.5,0.4,1.4,1.4,28.0,77.5,0.6,1.2,0.1
24,Gerard Piqué,Barcelona,37, D(C),35,3096,1,-,15,-,0.4,91.8,3.7,1,7.03,0.9,1,0.9,0.7,4.3,0.3,0.7,-,0.2,0.5,-,0.3,0.3,76.6,91.8,-,4.3,-
25,Koke,Atletico,32, M(CLR),30(2),2699,4,5,5,-,0.7,85.2,0.9,1,7.02,2.2,0.9,0.7,0.1,0.7,1.9,0.3,-,0.4,1,-,1.1,1.1,51.4,85.2,0.6,1.3,0.1
26,Dani Parejo,Valencia,35, M(C),35,3030,8,3,4,1,1,86.3,0.5,6,7.01,1.9,0.6,0.7,-,0.5,2,0.3,-,1.1,2.6,0.1,0.9,0.9,64.1,86.3,1.4,6,0.1
27,Luka Modric,Real Madrid,38, M(C),22(9),1998,3,7,7,1,1,88.6,0.4,4,7.01,1.2,0.7,1,-,0.3,0.8,0.1,-,1.4,0.9,-,0.9,0.9,44.8,88.6,0.5,3.7,0.1
28,Ferland Mendy,Real Madrid,28," D(L),M(L)",19(6),1806,1,2,6,1,0.3,87.9,1.0,-,7.01,1.3,0.9,1,0.2,1,0.2,0.2,-,2,1.2,-,0.7,0.7,40.4,87.9,0.5,2,-
29,José Campaña,Levante,30, M(CLR),35(2),3160,2,7,2,1,1.2,81.4,1.2,1,7.0,1,1.2,0.8,-,1,1.1,0.1,-,1.7,1.6,0.1,0.9,0.9,52.7,81.4,1.1,2.8,0.1
30,Yeray Álvarez,Athletic Club,29, D(C),32,2811,-,-,2,-,0.4,78.3,3.4,1,6.99,1.1,1.9,0.6,0.5,4.2,0.4,0.7,-,0.4,1,-,0.2,0.2,45.9,78.3,0.1,3.6,-
31,Kieran Trippier,Atletico,33," D(LR),M(R)",23(2),1981,-,4,2,-,0.1,76.7,1.1,-,6.99,2.1,1,0.8,0.2,1.5,0.8,0.3,-,0.5,0.5,0.1,0.4,0.4,37.6,76.7,1.3,1.8,0.1
32,Iago Aspas,Celta Vigo,36," AM(CR),FW",37,3268,14,3,9,-,2.3,77.0,0.8,2,6.99,0.8,0.6,0.7,-,0.1,0.9,-,-,1.4,1.8,0.5,1.2,1.2,34.1,77.0,0.1,1.1,-
33,Raphaël Varane,Real Madrid,31, D(C),32,2823,2,1,2,-,0.3,87.3,2.5,1,6.98,0.9,1,0.7,0.6,3.7,0.3,0.5,-,0.3,0.4,-,0.1,0.1,52.2,87.3,-,5,-
34,Aitor Fernández,Levante,33, GK,36,3240,-,-,2,-,-,61.5,0.4,2,6.97,-,0.1,-,-,1,-,-,-,-,0.1,-,0.1,0.1,25.3,61.5,-,5.9,-
35,Antoine Griezmann,Barcelona,33," AM(CLR),FW",31(4),2562,9,4,2,-,1.6,81.8,0.9,1,6.97,0.9,0.3,0.3,-,0.5,0.7,0.1,-,0.6,0.6,0.5,0.6,0.6,31.9,81.8,0.1,0.9,0.1
36,Felipe,Atletico,34, D(C),23(2),2099,1,-,7,-,0.8,76.8,3.8,1,6.97,1.1,1.6,1.2,0.2,5,0.4,0.5,-,0.2,0.6,-,0.1,0.1,36.8,76.8,-,2.4,-
37,Fernando,Sevilla,36," D(C),DMC",30(4),2658,2,3,13,-,0.4,87.6,2.2,1,6.96,1.8,2,1.1,0.1,2,0.7,0.4,-,0.4,0.6,0.1,0.2,0.2,46.0,87.6,-,3.2,-
38,Yangel Herrera,Granada,26, M(C),28(2),2376,2,3,14,-,1.1,75.2,2.7,1,6.95,2.9,1.1,3,-,0.8,1.5,0.3,-,0.6,1.9,0.1,1.2,1.2,30.5,75.2,0.1,1.5,0.1
39,Munir El Haddadi,Sevilla,28," AM(CLR),FW",14(7),1256,5,2,1,-,2.1,79.0,1.1,3,6.95,0.9,0.3,0.7,-,0.4,0.8,-,-,0.9,2.1,0.4,1.4,1.4,20.4,79.0,0.3,0.6,-
40,Joan Jordán,Sevilla,29, M(C),27(7),2267,2,2,8,-,0.9,87.3,1.0,2,6.94,1.9,0.8,1.9,-,0.6,1.6,0.1,-,1.2,1.1,0.1,0.6,0.6,48.8,87.3,0.8,4.1,-
41,Yuri Berchiche,Athletic Club,34," D(L),M(L)",32(1),2853,2,1,7,-,1.1,81.8,1.6,1,6.94,1.5,0.9,1,0.4,1.6,0.6,0.1,-,1.3,1.5,0.1,0.7,0.7,38.9,81.8,0.6,2.6,-
42,Ante Budimir,Mallorca,32, FW,33(2),2782,13,2,12,-,1.6,64.0,4.7,3,6.92,0.9,0.2,1.9,-,0.8,0.6,0.1,-,0.6,1.7,0.5,1,1,16.5,64.0,-,0.1,-
43,Fabián Orellana,Eibar,38, AM(CLR),28(1),2398,8,7,9,1,1.4,76.9,0.6,2,6.91,1,0.7,0.7,-,-,1.3,-,-,2.4,1.9,0.3,3.2,3.2,30.5,76.9,1.3,1.4,0.1
44,Pervis Estupiñán,Osasuna,26," D(L),M(L)",32(4),2978,1,5,9,-,0.5,74.6,1.2,4,6.91,2.3,1.6,1.2,0.3,1.3,1,0.2,-,1.6,1.1,0.1,0.9,0.9,35.5,74.6,1.1,1.5,-
45,Diego Carlos,Sevilla,31, D(C),35,3135,2,-,7,-,0.6,84.2,2.8,1,6.9,1,1.1,1.3,0.7,5,0.3,0.7,1,0.2,0.3,0.1,0.1,0.1,54.3,84.2,0.1,4.8,-
46,Darwin Machís,Granada,31, AM(LR),20(16),2130,7,5,5,-,2,72.4,0.6,2,6.9,0.6,0.9,1.2,-,0.1,0.4,0.1,-,1.5,1.2,0.3,0.8,0.8,12.1,72.4,0.8,0.4,-
47,Iñigo Martínez,Athletic Club,32, D(C),33,2970,1,1,10,-,0.8,77.9,3.6,-,6.9,1.5,1.2,0.9,0.4,4.1,0.6,0.4,1,0.2,1.1,0.1,0.1,0.1,45.8,77.9,0.2,5.8,-
48,Marc Bartra,Real Betis,33," D(CR),DMC",29(1),2527,3,1,8,-,0.8,85.3,3.4,2,6.9,2.1,1.2,1.1,1.2,4.1,0.9,0.8,-,0.5,0.9,-,0.3,0.3,55.7,85.3,-,3.5,-
49,Clément Lenglet,Barcelona,28, D(C),28,2428,2,1,7,2,0.4,92.3,2.3,-,6.9,1.6,1.3,1.1,0.6,2.6,0.6,0.5,-,0.2,0.9,0.1,0.2,0.2,76.4,92.3,-,3.8,-
50,Rubén García,Osasuna,30," AM(CLR),FW",25(5),2197,8,2,6,-,1.9,75.4,0.9,2,6.9,1.8,0.4,1.5,-,0.6,0.9,0.2,-,1,0.9,0.2,1.1,1.1,29.0,75.4,1.3,1.7,-
51,Cote,Eibar,34, D(L),27(1),2362,1,1,4,-,0.9,70.0,1.8,2,6.89,1.9,1.2,0.8,0.2,1.9,0.6,0.3,-,1,0.5,-,0.4,0.4,36.6,70.0,1.4,3.2,-
52,Joaquín,Real Betis,42," M(CLR),FW",25(9),2071,8,3,4,-,1,84.1,0.5,2,6.89,0.4,0.4,0.3,-,0.4,0.2,0.1,-,1.6,0.8,0.2,0.8,0.8,30.8,84.1,0.7,1,-
53,Álvaro Morata,Atletico,31," AM(L),FW",25(9),2105,12,2,4,1,2,64.4,3.9,4,6.88,0.5,0.1,1.6,-,0.7,0.4,0.1,-,0.6,1.7,1.1,1.4,1.4,14.6,64.4,-,0.1,0.1
54,Jesús Navas,Sevilla,38," D(R),M(R)",37(1),3371,-,7,4,-,0.3,80.2,0.5,2,6.88,0.7,0.8,0.5,0.1,1.6,0.4,0.2,-,1,0.7,0.1,0.4,0.4,53.5,80.2,1.4,3.4,0.1
55,Sergio Canales,Real Betis,33, M(CLR),36,3167,6,6,5,-,1.4,88.4,0.2,2,6.88,0.7,0.4,0.8,0.1,0.4,0.6,-,-,1.4,1.3,0.1,1.4,1.4,57.4,88.4,1.3,3.5,0.1
56,Ander Capa,Athletic Club,32," D(R),M(R)",32(3),2875,3,4,10,-,0.5,75.1,1.3,2,6.88,1.8,0.8,1.3,0.1,1.5,1,0.2,-,1.6,0.4,0.2,0.6,0.6,32.7,75.1,0.5,1,-
57,Jordi Alba,Barcelona,35," D(L),M(L)",25(2),2190,2,5,7,-,0.3,88.6,0.2,-,6.87,0.7,1.4,0.7,0.2,1,0.8,0.1,-,0.4,0.7,0.2,0.2,0.2,70.7,88.6,0.5,2.4,0.1
58,Jules Koundé,Sevilla,25, D(CR),25(4),2307,1,1,6,-,0.8,85.9,3.2,-,6.87,0.8,0.8,0.7,0.3,3,0.3,0.4,-,0.6,0.4,-,0.2,0.2,49.9,85.9,0.1,3,-
59,Rubén Rochina,Levante,33, M(CLR),22(6),1887,4,4,5,-,2.1,76.1,0.8,4,6.86,1.5,0.4,1,-,0.6,1.2,-,-,1.8,1.7,0.1,1.4,1.4,31.4,76.1,0.5,3.3,0.1
60,Cucho Hernández,Mallorca,25," AM(CLR),FW",17(5),1494,5,1,3,1,2,68.2,2.6,2,6.86,0.7,0.5,0.7,-,0.6,0.7,-,-,1.4,1.7,0.2,1.5,1.5,19.0,68.2,0.3,0.5,-
61,Víctor Díaz,Granada,35, D(CLR),33(3),2887,1,5,4,-,0.4,67.1,1.9,2,6.86,2.1,1.3,0.6,0.2,2.4,0.8,0.6,-,0.3,0.3,-,0.1,0.1,31.0,67.1,0.7,3.1,-
62,Luuk de Jong,Sevilla,33," AM(C),FW",24(11),2063,6,1,2,-,1.6,69.3,4.2,2,6.86,0.6,0.2,0.8,-,0.6,0.3,-,-,0.2,1.1,0.4,0.6,0.6,15.1,69.3,-,0.4,-
63,Denis Suárez,Celta Vigo,30, M(CLR),20(6),1636,1,5,3,-,0.7,80.9,0.2,1,6.86,0.8,0.5,0.8,-,0.3,1,-,-,2.3,1.2,-,1.7,1.7,29.3,80.9,1,0.9,-
64,Sergi Roberto,Barcelona,32," D(R),M(CR)",27(3),2342,1,2,7,-,0.2,91.8,1.0,-,6.85,1.2,1.1,0.6,-,1.1,0.3,0.1,-,0.6,1.3,0.1,0.7,0.7,67.1,91.8,0.3,1.1,-
65,Rubén Alcaraz,Real Valladolid,33, DMC,20(7),1926,2,2,10,-,1.2,79.4,1.9,2,6.85,2.3,0.6,1.4,-,1.5,1.2,0.6,-,0.9,2.1,-,0.6,0.6,38.3,79.4,0.3,4.4,-
66,Frenkie de Jong,Barcelona,26," D(C),DMC",24(5),2121,2,2,1,1,0.1,91.8,0.5,2,6.85,0.9,0.7,0.8,-,0.3,0.5,0.2,-,1.6,1.1,-,1,1,56.4,91.8,-,2.1,0.1
67,Thibaut Courtois,Real Madrid,31, GK,34,3060,-,-,1,-,-,75.1,0.1,-,6.84,-,0.1,-,-,0.6,0.1,-,-,-,0.1,-,-,-,25.9,75.1,-,2.9,-
68,Damián Suárez,Getafe,36," D(R),M(R)",31,2599,1,4,15,1,0.7,64.9,1.3,3,6.84,2,0.9,1.8,0.5,1.1,1.1,0.1,-,0.8,1.5,-,0.2,0.2,33.7,64.9,1.1,2.6,-
69,Carlos Fernández,Granada,27," AM(C),FW",21(13),2195,10,3,8,-,1.4,59.7,3.1,4,6.84,0.7,0.3,1.8,-,0.9,0.9,0.1,-,0.9,1.3,0.2,1,1,17.8,59.7,-,0.5,0.1
70,Arthur,Barcelona,27, DMC,14(7),1185,3,3,1,-,0.4,91.5,0.1,-,6.84,0.7,0.2,0.5,-,0.2,0.4,-,-,1.5,2.1,-,0.9,0.9,48.4,91.5,0.1,1.9,0.1
71,Joaquín Fernández,Real Valladolid,27," D(C),DMC",19(1),1661,2,-,9,-,0.5,78.8,2.8,2,6.84,1.5,1.6,1.6,0.2,2.7,1.1,0.5,-,0.4,0.4,0.3,0.3,0.3,38.8,78.8,-,2.7,-
72,Roberto Torres,Osasuna,35, AM(CLR),31(5),2723,7,8,1,-,2.2,70.5,0.8,4,6.83,0.9,0.9,0.5,0.1,1,0.8,0.1,-,0.6,0.9,-,0.6,0.6,26.0,70.5,1,1.6,-
73,Arturo Vidal,Barcelona,36, M(CR),16(17),1663,8,2,4,-,0.8,88.4,1.0,1,6.83,1.9,0.5,1.3,-,0.4,1,0.2,-,0.2,0.7,0.2,0.5,0.5,37.0,88.4,0.1,1.3,-
74,Sergio Asenjo,Villarreal,34, GK,34,3060,-,-,2,-,-,67.5,0.2,1,6.83,-,-,0.1,-,0.7,0.1,-,-,-,0.2,-,-,-,25.7,67.5,-,5.1,-
75,Jason,Getafe,29, M(LR),14(6),1184,1,4,5,-,1.4,63.6,0.9,2,6.83,1.5,0.9,1.2,-,0.5,0.9,0.2,-,1.2,1.6,0.1,0.9,0.9,15.3,63.6,1,0.6,-
76,Marc Cucurella,Getafe,25," D(CL),M(L)",37,3250,1,5,9,-,0.8,67.9,1.5,1,6.82,2,1,2.1,0.1,0.6,1.4,0.2,-,0.6,1.7,0.2,0.9,0.9,30.4,67.9,0.8,1.1,-
77,Pedro Bigas,Eibar,33, D(CL),21(2),1779,3,-,2,-,0.3,67.9,2.9,-,6.82,0.8,1.6,0.4,0.9,3.3,0.4,0.4,-,-,0.8,0.1,-,-,29.8,67.9,0.1,3.4,-
78,Kévin Rodrigues,Leganes,30," D(L),M(L)",22(4),1934,1,2,4,1,0.9,73.2,0.8,2,6.82,2.2,1.2,1.6,-,0.9,0.8,0.1,-,1.4,1.1,0.1,1.1,1.1,21.5,73.2,1.4,0.8,-
79,Emerson Royal,Real Betis,25," D(CR),M(R)",32(1),2841,3,6,11,-,0.8,79.1,2.0,-,6.82,2.2,0.9,1.4,0.5,1.4,1.3,0.3,-,0.4,2.9,-,0.8,0.8,38.3,79.1,0.5,2,0.1
80,Okay Yokuslu,Celta Vigo,30," D(C),DMC",24(2),1979,-,2,6,-,0.5,81.3,3.2,1,6.82,1.6,1.1,1.8,0.1,2.6,0.8,0.2,-,0.8,0.7,-,1.2,1.2,40.7,81.3,-,1.1,-
81,José Giménez,Atletico,29, D(CR),19(2),1753,-,-,2,-,0.5,85.7,2.6,1,6.82,1,1.1,0.7,0.1,3.4,0.2,0.3,-,0.1,0.7,0.1,0.1,0.1,43.5,85.7,-,3.6,-
82,Joseba Zaldúa,Real Sociedad,31, D(R),29(1),2551,-,2,6,1,0.2,77.3,2.5,-,6.81,2.1,1.2,1.4,0.4,2.1,0.9,0.2,1,0.6,2,-,0.3,0.3,39.3,77.3,0.7,1,-
83,Óscar Rodríguez,Leganes,25," AM(CLR),FW",22(8),1925,9,2,6,1,2.1,73.7,0.7,4,6.81,0.8,0.5,1.1,-,0.4,0.9,-,-,1.4,1.3,-,0.6,0.6,23.5,73.7,0.9,1.2,-
84,Maxime Gonalons,Granada,35," D(C),M(C)",17(2),1509,-,-,7,-,0.3,81.1,1.9,-,6.81,3.3,1.1,1.9,0.1,1.1,1.7,0.2,-,0.7,1.3,-,0.4,0.4,30.7,81.1,-,2.5,0.1
85,Iker Muniain,Athletic Club,31, AM(CLR),26(5),2394,5,2,4,1,0.9,86.6,0.4,1,6.8,0.8,0.4,0.9,-,0.2,0.6,-,-,1.8,1.8,0.1,1.5,1.5,32.7,86.6,0.4,1.3,-
86,Rúben Vezo,Levante,30, D(CR),29,2610,1,-,4,-,0.4,80.7,2.9,1,6.8,1.4,1.4,1,0.9,4.8,0.6,1,-,0.2,0.9,-,0.1,0.1,41.3,80.7,-,4.1,-
87,Unai López,Athletic Club,28, M(CR),24(2),1804,1,4,6,-,1.1,87.3,0.8,-,6.8,1.2,0.7,1.4,-,0.4,1.2,0.1,-,0.5,0.7,-,0.8,0.8,42.8,87.3,1.2,3.8,-
88,Nélson Semedo,Barcelona,30," D(LR),M(R)",24(8),2097,1,2,2,-,0.3,89.5,0.4,-,6.79,1.6,0.7,0.7,0.1,0.7,0.5,0.1,-,1.5,0.9,0.1,0.8,0.8,46.3,89.5,0.1,1.6,-
89,Aridane Hernández,Osasuna,35, D(C),29,2610,3,-,8,-,0.4,76.3,3.3,-,6.79,1.2,1.2,0.7,1.1,4.7,0.1,0.5,-,0.1,0.4,-,0.1,0.1,34.0,76.3,-,3.2,-
90,Mathías Olivera,Getafe,26," D(L),M(L)",21(3),1872,-,1,5,1,0.3,53.6,3.0,2,6.79,2.7,1,1.3,0.3,1.6,0.8,0.1,-,1,0.7,0.1,0.5,0.5,25.1,53.6,0.4,0.9,-
91,Mohammed Salisu,Real Valladolid,25, D(CL),30(1),2726,1,1,4,-,0.2,80.7,2.5,1,6.79,1.3,1.1,0.7,0.5,5,0.4,0.8,-,0.3,0.4,-,0.2,0.2,35.6,80.7,-,2.2,-
92,Enis Bardhi,Levante,28," M(CLR),FW",23(7),2114,7,2,5,-,1.9,76.9,0.2,3,6.77,0.8,0.5,1.5,-,0.5,0.9,0.1,-,1.2,1.5,0.1,0.9,0.9,26.3,76.9,0.4,1.2,-
93,Iborra,Villarreal,36, M(C),33(1),2663,1,2,10,1,0.6,85.6,2.8,-,6.77,1.8,1.2,1.7,0.1,1.9,1.1,0.5,-,0.2,1.4,-,0.3,0.3,42.1,85.6,-,3.4,-
94,Jaime Mata,Getafe,35," AM(L),FW",33(1),2759,11,3,14,-,1.7,66.3,3.1,3,6.77,0.6,0.2,2.5,-,0.4,0.5,-,-,0.4,1.6,1.1,1.4,1.4,20.7,66.3,0.4,0.3,-
95,Dani Rodríguez,Mallorca,35, AM(CLR),36(1),3048,5,2,7,-,1.4,82.8,0.9,2,6.77,1.6,1,1.7,0.1,0.6,1.2,0.1,-,1.3,2,0.2,1.4,1.4,29.8,82.8,0.4,1.8,-
96,Antonio Puertas,Granada,32, M(LR),27(9),2565,7,3,7,-,1.2,72.0,1.8,1,6.76,1,0.3,1.1,-,0.5,1,0.1,-,1.3,1,0.1,1.5,1.5,18.7,72.0,0.3,0.5,-
97,Renan Lodi,Atletico,26," D(L),M(L)",28(4),2399,1,2,4,1,0.6,79.0,0.9,1,6.76,2.3,1.2,1.3,0.1,1.4,0.8,0.2,-,0.5,1.4,0.3,0.7,0.7,26.8,79.0,0.5,1.3,0.1
98,Néstor Araújo,Celta Vigo,32, D(C),32(2),2892,1,2,10,-,0.4,84.9,2.5,-,6.76,1.3,1.5,0.8,0.4,4.1,0.4,0.5,-,-,0.3,-,0.1,0.1,45.6,84.9,-,2.4,-
99,Rodrigo,Valencia,33," M(CLR),FW",23(4),1889,4,7,2,1,1.5,76.7,1.1,-,6.76,0.4,0.3,0.7,-,0.5,0.8,-,-,0.8,1,0.3,0.9,0.9,22.2,76.7,0.3,1.1,0.1
100,Stefan Savic,Atletico,33, D(C),22,1980,-,-,6,-,0.1,81.4,3.0,2,6.76,1,1.1,0.7,0.3,4,0.3,0.4,1,0.1,0.5,-,-,-,48.6,81.4,-,3.4,-
101,Rubén Peña,Villarreal,32," D(LR),M(LR),FW",21(5),1906,2,2,5,-,0.2,80.6,0.8,4,6.76,1.6,1.3,1.5,0.3,1.8,1.3,0.3,1,1,0.8,-,0.7,0.7,39.2,80.6,0.5,2.3,-
102,Héctor Herrera,Atletico,34, M(C),12(9),1120,-,2,1,-,0.7,87.7,1.3,-,6.75,1.5,0.8,0.9,-,0.6,0.9,0.3,1,0.7,0.6,0.1,0.7,0.7,35.7,87.7,0.6,1.8,-
103,Geoffrey Kondogbia,Valencia,31," D(C),DMC",21(6),1807,1,1,6,-,0.7,84.1,1.5,2,6.75,2.3,2.1,1.3,-,1.2,1.2,0.2,1,0.8,1.1,0.1,0.5,0.5,41.1,84.1,-,3.4,-
104,David García,Osasuna,30, D(C),31(1),2792,-,-,7,-,0.6,70.5,5.1,2,6.75,0.9,1.5,1.6,0.9,3.7,0.5,0.5,-,-,0.4,-,0.1,0.1,39.2,70.5,-,4,-
105,Takefusa Kubo,Mallorca,22," AM(CLR),FW",23(12),2309,4,4,4,-,1.6,75.3,0.3,1,6.75,1,0.7,1,-,0.2,0.8,-,-,1.8,1.8,0.1,1.3,1.3,19.4,75.3,0.4,0.2,-
106,Raúl Albiol,Villarreal,38, D(C),36,3238,1,-,9,-,0.4,84.0,2.3,-,6.74,1.2,1.2,0.8,0.8,4.8,0.3,0.6,-,0.1,0.7,0.1,0.1,0.1,54.0,84.0,-,5.4,-
107,Oier Sanjurjo,Osasuna,37," D(CR),M(C)",27(2),2329,2,1,12,1,0.6,70.5,2.8,1,6.74,2.2,1.2,1.4,0.1,1.3,1.2,0.3,-,0.3,1.4,0.1,0.4,0.4,33.9,70.5,0.1,1.8,-
108,Nacho Vidal,Osasuna,29, D(R),26(4),2332,-,-,5,-,0.6,69.9,1.6,1,6.74,1.5,1.5,0.9,0.2,1.7,0.6,0.2,-,0.9,1.2,-,0.2,0.2,32.0,69.9,0.4,2.6,0.1
109,Mauro Arambarri,Getafe,28, DMC,34(1),3072,1,1,9,1,1.3,67.9,2.1,-,6.73,2.1,1.2,2.3,0.1,0.9,1.1,0.1,-,0.9,1.8,-,1,1,25.6,67.9,0.4,2.5,-
110,Ansu Fati,Barcelona,21," AM(L),FW",11(13),1027,7,1,2,1,1.4,85.7,0.3,-,6.73,0.7,0.3,0.8,-,0.1,0.4,-,-,1,0.8,0.2,1,1,20.9,85.7,0.2,0.2,-
111,Martin Braithwaite,Leganes,32," AM(CLR),FW",21(3),1936,6,2,3,-,1.8,68.1,2.1,1,6.73,0.5,0.2,1.3,-,0.3,0.3,0.1,-,1.5,1.3,0.4,1.1,1.1,15.0,68.1,-,0.3,-
