,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
61,Guillermo Ochoa,-,-,-,-,0.1,-,-,-
62,Davide Zappacosta,4,2,1.2,0.8,0.6,0.1,0.7,0.7
63,Davide Frattesi,7,-,1.8,0.9,1.6,-,1.2,1.2
64,Lukasz Skorupski,-,-,-,-,0.2,-,-,-
65,Brahim Díaz,6,7,1.1,1.2,1.5,0.1,1.5,1.5
66,Christian Kouamé,4,4,1.5,0.8,2,0.3,1.5,1.5
67,Francesco Acerbi,-,2,0.6,0.2,0.4,0.1,0.2,0.2
68,Nicolás González,6,1,2.5,1,2.3,0.2,0.6,0.6
69,Stephan El Shaarawy,7,2,1.4,0.9,0.6,0.3,0.4,0.4
70,Michele Di Gregorio,-,1,-,0.1,0.1,-,-,-
71,Jérémie Boga,2,5,0.6,2.1,0.7,-,0.5,0.5
72,Marcelo Brozovic,3,5,0.9,0.6,0.5,-,0.2,0.2
73,Nicolò Rovella,1,2,0.8,0.2,0.8,0.1,0.3,0.3
74,Emil Audero,-,-,-,-,0.1,-,-,-
75,Filip Kostic,3,8,1,0.6,0.3,0.1,0.5,0.5
76,Marten de Roon,3,1,0.5,0.1,0.7,-,0.4,0.4
77,Nikola Milenkovic,2,1,0.7,-,0.8,-,-,-
78,Davide Calabria,1,4,0.6,0.1,0.6,-,0.3,0.3
79,Roberto Pereyra,5,7,1.2,1.1,1.4,0.1,1.1,1.1
80,Wojciech Szczesny,-,-,-,-,-,-,-,-
81,Hirving Lozano,3,3,1.3,1.2,1,0.1,0.4,0.4
82,Riccardo Orsolini,11,4,2.9,1.1,1.3,0.6,1.1,1.1
83,Alessandro Buongiorno,1,2,0.6,0.2,1.1,-,0.2,0.2
84,Gabriel Strefezza,8,4,2,1,2,-,2,2
85,Malick Thiaw,-,-,0.4,0.1,0.4,0.1,0.2,0.2
86,Edin Dzeko,9,3,2.2,0.3,0.7,0.3,0.5,0.5
87,Dusan Vlahovic,10,2,2.5,0.5,1,0.8,1.4,1.4
88,Tammy Abraham,8,3,1.6,0.6,1.3,0.3,0.8,0.8
89,Rodrigo Becão,2,1,0.7,0.2,1.1,0.2,0.1,0.1
90,Razvan Marin,2,4,1,0.7,0.6,-,0.7,0.7
91,Marco Carnesecchi,-,1,-,-,0.2,-,-,-
92,Patrick Ciurria,6,5,1.4,0.5,1.1,0.2,0.4,0.4
93,Pasquale Mazzocchi,2,3,0.7,2.1,0.6,0.2,1.3,1.3
94,Nikola Vlasic,5,6,1.6,0.9,1.1,0.4,1.4,1.4
95,Milan Djuric,1,1,0.6,0.1,1,0.2,0.5,0.5
96,Lewis Ferguson,7,-,1.3,0.3,1.3,0.2,0.5,0.5
97,André Onana,-,-,-,-,0.1,-,-,-
98,Lassana Coulibaly,3,3,0.5,1.4,1.4,-,0.9,0.9
99,Federico Baschirotto,3,-,0.6,0.1,0.3,-,0.1,0.1
100,Rolando Mandragora,2,4,1.3,0.2,0.6,-,0.3,0.3
101,Berat Djimsiti,-,1,0.2,0.2,0.3,-,0.2,0.2
102,Norbert Gyömbér,-,1,0.3,0.1,0.3,-,-,-
103,Éderson,1,1,1,1.1,1.2,-,0.9,0.9
104,Alex Sandro,-,1,0.2,0.8,1,-,0.7,0.7
105,Lazar Samardzic,5,4,1.4,0.8,0.4,-,0.5,0.5
106,Marko Arnautovic,10,-,1.5,0.6,1,0.5,0.9,0.9
107,Jerdy Schouten,-,2,0.2,0.8,0.9,0.1,0.8,0.8
108,Nicolò Casale,1,1,0.3,-,0.2,-,-,-
109,Giacomo Bonaventura,5,1,1.6,0.8,1.3,0.1,1,1
110,Alex Meret,-,-,-,-,-,-,-,-
111,Denzel Dumfries,1,4,1,0.6,1.1,0.1,0.6,0.6
112,Arkadiusz Milik,7,1,1.6,0.4,1.1,0.3,0.6,0.6
113,Henrikh Mkhitaryan,3,2,1.1,0.5,0.9,-,0.6,0.6
114,Alessandro Bastoni,-,2,0.4,0.3,0.5,-,0.2,0.2
115,Adam Marusic,-,2,0.5,0.3,0.4,-,0.4,0.4
116,Antonio Candreva,7,4,1.3,0.2,1,0.3,0.4,0.4
117,Ola Aina,1,1,0.4,1.2,0.8,0.1,0.4,0.4
118,Perr Schuurs,-,2,0.5,0.3,0.1,0.1,0.2,0.2
119,Bram Nuytinck,-,1,0.2,-,0.4,-,0.1,0.1
120,Rasmus Højlund,9,2,1.7,0.9,1,0.2,1.8,1.8
121,Gianluca Mancini,1,2,0.6,0.3,0.7,0.1,0.2,0.2
122,Darko Lazovic,4,5,1.4,0.6,0.1,0.3,0.5,0.5
123,Sandi Lovric,5,6,1.9,0.4,0.9,-,0.6,0.6
124,Mathías Olivera,2,2,0.3,0.3,0.8,0.1,0.8,0.8
125,Beto,10,1,1.8,1,0.8,0.3,1.3,1.3
126,Johan Vásquez,1,-,0.5,0.4,0.8,-,0.2,0.2
127,Walace,-,1,0.9,0.3,1.1,-,0.8,0.8
128,Nehuén Pérez,2,-,0.5,0.1,0.3,-,0.3,0.3
129,Simone Bastoni,2,4,1.2,0.4,0.6,0.1,0.7,0.7
130,Leonardo Sernicola,2,2,0.8,0.8,1.3,0.1,0.7,0.7
131,Sebastiano Luperto,2,-,0.5,0.1,0.6,-,0.1,0.1
132,Wladimiro Falcone,-,-,-,-,0.1,-,-,-
133,Ricardo Rodríguez,-,-,0.3,0.2,0.2,-,0.3,0.3
134,Nemanja Matic,2,2,0.3,0.7,0.5,-,0.5,0.5
135,Mike Maignan,-,1,-,-,0.1,-,-,-
136,Aleksey Miranchuk,4,5,1.4,0.5,0.8,-,0.9,0.9
137,M'Bala Nzola,13,2,2,1,1.3,0.3,2.2,2.2
138,Stefano Sensi,3,1,0.6,0.4,1.8,0.1,0.5,0.5
139,Eljif Elmas,6,3,0.9,0.6,0.4,0.1,0.6,0.6
140,Emil Holm,1,1,0.8,0.9,0.8,0.1,1.1,1.1
141,Nikola Moro,1,5,0.8,0.7,0.4,-,0.3,0.3
142,Tyronne Ebuehi,2,4,0.7,0.4,0.7,0.1,0.5,0.5
143,Wilfried Singo,2,1,1.1,1,1.1,-,0.5,0.5
144,Dany Mota,5,1,1,1.2,1.1,0.4,1.2,1.2
145,Dodô,1,3,0.3,1,1.2,-,0.5,0.5
146,Giorgio Scalvini,2,2,0.5,0.4,0.2,0.2,0.3,0.3
147,Ethan Ampadu,-,1,0.5,0.3,0.6,-,0.2,0.2
148,Lorenzo Montipò,-,-,-,-,0.1,-,-,-
149,Pedro,4,3,1.2,0.9,0.8,0.1,0.8,0.8
150,Matteo Darmian,1,2,0.2,0.3,0.6,0.1,0.3,0.3
151,Samuel Umtiti,-,-,0.5,0.2,1.1,-,0.2,0.2
152,Mehdi Léris,1,1,0.9,0.9,1.5,0.3,1.5,1.5
153,Musa Barrow,3,8,2,0.8,0.6,0.2,1,1
154,Valentin Gendrey,-,2,0.3,0.4,0.7,-,0.3,0.3
155,Simone Verdi,5,-,1.3,1.5,1.1,-,1.3,1.3
156,Samuele Ricci,2,1,0.8,0.3,2.1,-,0.6,0.6
157,Nicolò Cambiaghi,6,1,1.3,0.8,2.1,-,0.8,0.8
158,Pablo Marí,1,-,0.3,0.1,0.3,-,0.2,0.2
159,Arthur Cabral,8,1,1.9,0.5,0.6,0.1,0.9,0.9
160,Alexis Blin,1,-,0.6,0.1,0.9,-,0.4,0.4
161,Danilo Cataldi,-,1,0.2,0.2,0.7,-,0.3,0.3
162,David Okereke,7,-,1.8,1.2,1,0.3,1.1,1.1
163,Matteo Politano,3,3,1.2,0.9,0.8,-,0.4,0.4
164,Jhon Lucumí,-,1,0.3,0.1,0.5,-,0.2,0.2
165,Isak Hien,-,-,0.1,0.5,0.7,-,0.3,0.3
166,Martin Erlic,-,-,0.1,-,0.4,-,-,-
167,Krzysztof Piatek,4,5,1.8,0.3,1.3,0.7,1.1,1.1
168,Nicola Zalewski,2,1,0.9,0.9,1.5,-,0.4,0.4
169,Alessandro Zanoli,2,2,0.7,1.2,0.5,-,0.4,0.4
170,Federico Chiesa,2,5,1.2,1.1,0.6,0.1,0.9,0.9
171,Alexis Saelemaekers,2,3,1.2,1,0.7,0.1,0.7,0.7
172,Pierre Kalulu,1,-,0.3,0.3,0.7,0.1,0.1,0.1
173,Andrea Cambiaso,-,3,0.5,1,0.9,0.2,0.6,0.6
174,Juan Musso,-,-,-,-,0.2,-,-,-
175,Bartlomiej Dragowski,-,1,-,-,0.2,-,-,-
176,Jonathan Ikoné,4,4,1.5,1.5,0.8,0.2,1.4,1.4
177,Jean-Daniel Akpa Akpro,1,1,0.6,1.3,0.8,-,0.6,0.6
178,Vanja Milinkovic-Savic,-,-,-,-,0.1,-,-,-
179,Frank Tsadjout,3,1,1.3,0.6,0.9,0.2,0.5,0.5
180,Remi Oudin,3,-,1.2,0.3,0.5,0.1,0.4,0.4
181,Aleksa Terzic,1,1,0.5,0.7,0.5,0.1,0.3,0.3
182,Merih Demiral,1,-,0.2,0.1,0.5,-,0.1,0.1
183,Pawel Dawidowicz,1,1,0.5,-,0.6,-,0.2,0.2
184,Matheus Henrique,4,1,0.8,1.1,1.1,-,0.5,0.5
185,Lorenzo Pirola,2,-,0.5,0.2,0.3,-,0.1,0.1
186,Manolo Gabbiadini,7,2,2.1,0.2,1.9,0.4,0.9,0.9
187,Manuel Lazzari,-,-,0.2,0.6,1.3,-,0.1,0.1
188,Marco Silvestri,-,-,-,-,0.1,-,-,-
189,Luka Lochoshvili,1,2,0.3,0.2,0.4,-,0.2,0.2
190,Rogério,-,3,0.4,0.6,1.1,-,0.2,0.2
191,Leonardo Spinazzola,1,4,0.4,1,0.5,-,0.4,0.4
192,Filippo Bandinelli,2,-,0.7,0.4,1.1,-,0.9,0.9
193,Tommaso Baldanzi,4,-,1.3,0.9,1.4,-,0.6,0.6
194,Isaac Success,1,6,1.2,1,2.6,0.4,1.5,1.5
195,Andrea Colpani,4,1,0.9,0.7,1,-,0.6,0.6
196,Matías Vecino,2,-,0.8,0.1,0.3,0.1,0.1,0.1
197,Francesco Caputo,5,4,2,-,1,1.1,1.1,1.1
198,Charalampos Lykogiannis,2,-,0.9,0.2,0.5,-,-,-
199,Flavius Daniliuc,-,2,0.4,0.1,0.1,-,0.1,0.1
200,Kevin Agudelo,-,1,0.8,1.5,1,0.1,1.6,1.6
201,Elseid Hysaj,1,1,0.1,0.2,0.4,0.1,0.4,0.4
202,Antonino Gallo,-,1,0.3,0.5,0.5,0.1,0.2,0.2
203,Luka Jovic,6,3,1.8,0.5,0.3,0.4,0.5,0.5
204,Nicolò Fagioli,3,3,0.5,0.3,0.9,-,1.1,1.1
205,Mehdi Bourabia,1,3,0.9,0.8,0.5,-,0.7,0.7
206,Tommaso Augello,2,5,0.3,0.9,0.7,-,0.5,0.5
207,Soualiho Meïté,-,2,0.5,0.9,1.5,-,1,1
208,Valentino Lazaro,-,3,0.3,0.7,0.1,-,0.2,0.2
209,Mario Pasalic,5,2,1,0.3,0.5,0.1,0.8,0.8
210,Andrea Petagna,4,5,1.2,0.6,1,0.3,1.4,1.4
211,Pietro Terracciano,-,-,-,-,-,-,-,-
212,Arkadiusz Reca,1,1,0.7,0.6,0.5,0.1,0.3,0.3
213,Alberto Grassi,-,-,0.4,0.2,0.5,-,0.5,0.5
214,Matteo Bianchetti,1,-,0.3,0.1,0.4,-,0.1,0.1
215,Maxime Lopez,-,-,0.5,0.4,0.4,-,0.4,0.4
216,Duván Zapata,2,2,1.6,0.8,1.5,0.3,1.8,1.8
217,Joakim Mæhle,3,3,0.8,0.5,0.6,0.2,0.7,0.7
218,Emanuel Aiwu,-,-,0.1,0.1,0.7,-,0.2,0.2
219,Luis Muriel,3,3,1.2,1.2,0.5,0.1,0.9,0.9
220,Giangiacomo Magnani,-,1,0.3,0.1,0.3,-,0.1,0.1
221,Koffi Djidji,1,-,0.2,0.1,0.1,-,0.2,0.2
222,Gianluca Caprari,5,2,1.4,1.1,1.4,0.2,0.9,0.9
223,Josh Doig,2,3,0.8,1,0.3,0.1,0.7,0.7
224,Nemanja Radonjic,2,2,1.9,1.8,0.6,0.4,1.2,1.2
225,Adama Soumaoro,-,-,0.1,0.1,0.5,-,-,-
226,Bruno Amione,1,1,0.5,0.1,0.6,-,-,-
227,Grigoris Kastanos,2,1,1.1,0.5,1.5,-,0.7,0.7
228,Roberto Soriano,1,3,0.5,0.2,1.2,0.1,0.6,0.6
229,Zeki Çelik,-,1,0.2,0.3,0.3,0.1,0.5,0.5
230,Federico Ceccherini,2,-,0.3,0.1,0.9,-,0.4,0.4
231,Mërgim Vojvoda,-,5,0.8,0.4,0.2,0.1,0.6,0.6
232,Luca Caldirola,2,-,0.3,-,0.8,-,-,-
233,Riccardo Saponara,4,3,1.3,0.6,0.8,0.2,0.7,0.7
234,Emanuele Valeri,2,3,1.1,0.5,1,0.1,0.7,0.7
235,Igor Julio,-,-,0.3,0.3,0.5,-,0.4,0.4
236,Kingsley Ehizibue,2,-,0.5,0.5,0.7,-,0.4,0.4
237,Tonny Vilhena,4,1,0.9,0.5,1,-,0.7,0.7
238,Ante Rebic,3,2,1.2,0.7,0.7,0.3,0.7,0.7
239,Sofyan Amrabat,-,1,0.4,0.4,1,-,0.6,0.6
240,Harry Winks,-,-,0.7,0.9,0.7,0.1,0.8,0.8
241,Rui Patrício,-,-,-,-,-,-,-,-
242,Michele Castagnetti,-,1,0.4,0.3,0.4,-,0.1,0.1
243,Kelvin Amian,-,1,0.9,0.5,0.2,-,0.6,0.6
244,Joshua Zirkzee,2,2,1.5,0.8,0.5,0.1,1.3,1.3
245,Milan Skriniar,-,-,0.4,0.1,0.7,-,0.1,0.1
246,Filip Djuricic,3,-,0.8,1,1.5,-,1.5,1.5
247,Robin Gosens,3,-,0.8,0.2,0.1,0.1,0.1,0.1
248,Giacomo Raspadori,2,2,1.6,0.3,0.5,-,0.6,0.6
249,Sam Lammers,1,1,1.2,0.7,1.2,0.1,0.9,0.9
250,Assan Ceesay,6,-,1.2,0.6,0.8,0.6,0.7,0.7
251,Davide Faraoni,2,3,0.9,0.3,0.5,0.2,0.2,0.2
252,Karol Linetty,1,-,0.5,0.3,0.7,0.1,0.3,0.3
253,Petar Stojanovic,-,1,0.4,0.5,0.6,-,0.5,0.5
254,Tommaso Pobega,2,-,1.1,0.1,0.3,-,0.3,0.3
255,Yann Karamoh,4,-,1,1.2,0.6,0.6,0.6,0.6
256,Leandro Paredes,1,-,0.6,0.2,0.4,-,0.2,0.2
257,Adrien Tameze,-,-,0.3,0.7,0.8,-,0.9,0.9
258,Dylan Bronn,-,-,0.3,0.3,0.4,-,0.1,0.1
259,Alfred Duncan,1,-,0.4,0.5,0.5,-,0.6,0.6
260,Mattia Caldara,-,-,0.6,0.1,0.5,0.1,0.2,0.2
261,Gary Medel,-,1,0.1,0.1,0.6,-,0.1,0.1
262,Tomás Rincón,-,2,0.3,0.8,0.8,-,0.9,0.9
263,Miguel Veloso,-,-,0.7,0.2,0.4,-,0.3,0.3
264,Fabio Miretti,-,2,0.7,0.7,1,0.1,1,1
265,Joan González,1,3,0.5,0.5,1.3,0.1,0.7,0.7
266,Domagoj Bradaric,-,3,0.2,0.5,0.6,0.1,0.3,0.3
267,Filippo Terracciano,-,1,0.3,0.3,0.9,-,0.2,0.2
268,Joaquín Correa,3,1,0.8,0.5,0.7,0.1,0.6,0.6
269,Antonín Barák,2,-,1.1,0.6,0.6,0.1,0.9,0.9
270,Cyriel Dessers,6,2,1.9,0.5,0.5,0.9,0.8,0.8
271,Andrea Pinamonti,5,-,2.1,0.3,1,0.3,1.8,1.8
272,Charles De Ketelaere,-,1,0.6,1.1,0.5,0.1,0.9,0.9
273,Emil Bohinen,-,-,0.2,0.3,0.5,-,0.4,0.4
274,Fabio Depaoli,2,2,0.6,0.4,1,0.1,0.6,0.6
275,Jeremy Toljan,-,1,0.2,0.2,0.5,-,0.5,0.5
276,Federico Di Francesco,2,2,1.1,0.5,0.9,0.4,0.8,0.8
277,Albin Ekdal,-,2,0.6,0.4,0.9,-,0.5,0.5
278,Lameck Banda,2,1,1,1.3,1,0.3,1,1
279,Diego Coppola,-,-,0.2,0.1,-,-,0.1,0.1
280,Dimitrios Nikolaou,1,-,0.3,0.3,0.6,-,0.3,0.3
281,José Machín,-,2,0.4,0.3,0.5,-,0.5,0.5
282,Cristian Buonaiuto,1,-,1.5,0.7,0.8,-,1,1
283,Jacopo Fazzini,-,-,0.7,0.6,0.6,-,1.1,1.1
284,Daniel Ciofani,8,-,1,-,0.5,0.2,0.3,0.3
285,Marlon,-,-,0.2,0.1,0.2,-,-,-
286,Nedim Bajrami,1,1,1.1,0.6,0.3,0.2,0.9,0.9
287,Edoardo Bove,1,-,0.3,0.2,1,-,0.8,0.8
288,Daniele Verde,3,-,1.3,0.2,0.6,0.1,0.5,0.5
289,Martín Satriano,2,1,1.2,0.6,0.9,0.2,1.5,1.5
290,Charles Pickel,1,-,0.7,0.1,0.5,0.1,0.5,0.5
291,Samuele Birindelli,-,1,0.5,0.4,0.5,0.1,0.5,0.5
292,Moise Kean,6,-,1.4,0.5,0.6,0.3,1,1
293,Junior Sambia,-,1,0.6,0.5,0.8,-,0.4,0.4
294,Divock Origi,2,1,1.1,0.6,0.6,0.2,0.9,0.9
295,Ruan Tressoldi,-,-,0.2,0.1,0.6,-,0.2,0.2
296,Andrea Consigli,-,-,-,-,0.1,-,-,-
297,Enzo Ebosse,-,-,0.2,0.2,0.2,0.1,0.2,0.2
298,Abdou Harroui,2,-,0.6,0.5,0.1,-,0.6,0.6
299,Ilija Nestorovski,2,1,0.7,0.1,1,0.2,0.1,0.1
300,Gian Marco Ferrari,1,-,0.2,-,0.9,-,0.1,0.1
301,Lorenzo Colombo,5,2,1.4,0.3,0.5,0.2,1.2,1.2
302,Kristian Thorstvedt,2,1,0.6,0.2,0.7,-,0.4,0.4
303,Yayah Kallon,1,1,0.9,0.4,1,0.2,0.7,0.7
304,Giovanni Simeone,4,1,0.6,0.3,0.4,-,0.5,0.5
305,Tolgay Arslan,1,-,0.7,0.4,1,-,0.5,0.5
306,Nicolas Haas,1,1,0.3,-,0.5,-,0.4,0.4
307,Federico Bonazzoli,2,1,1.3,0.5,1.3,0.3,0.5,0.5
308,Roberto Gagliardini,-,-,0.8,-,0.5,-,0.1,0.1
309,Emmanuel Gyasi,2,-,1,0.2,1.1,0.7,1.2,1.2
310,Kristjan Asllani,-,-,0.6,0.1,0.4,-,0.1,0.1
311,Andrea Belotti,-,2,0.6,0.2,1.2,0.2,0.5,0.5
312,Tanguy Ndombélé,1,-,0.5,0.6,0.8,-,0.6,0.6
313,Jeison Murillo,-,-,0.2,0.1,1,-,0.1,0.1
314,Kevin Lasagna,1,2,2,0.5,0.8,0.6,1.3,1.3
315,Demba Seck,-,-,0.5,0.8,0.9,0.3,0.7,0.7
316,Toma Basic,1,-,0.4,0.1,0.7,-,0.2,0.2
317,Liam Henderson,-,1,0.5,-,0.5,0.1,0.2,0.2
318,Kristoffer Askildsen,-,-,0.5,0.1,0.3,-,0.1,0.1
319,Giacomo Quagliata,-,1,0.5,0.5,0.6,-,0.3,0.3
320,Emil Ceïde,-,1,0.5,0.4,0.4,0.1,0.4,0.4
321,Grégoire Defrel,2,1,0.6,0.3,0.5,0.2,0.6,0.6
322,Erik Botheim,1,3,0.3,0.1,0.4,0.1,0.4,0.4
323,Michel Aebischer,1,-,0.5,0.2,0.7,0.2,0.5,0.5
324,Agustín Álvarez,1,1,0.6,0.3,0.2,0.1,0.5,0.5
325,Fabio Quagliarella,1,1,1.6,0.2,0.8,0.3,0.2,0.2
326,Nicola Murru,-,-,0.1,-,0.3,0.1,0.1,0.1
327,Matteo Cancellieri,-,-,0.3,0.2,0.5,0.3,0.2,0.2
328,Christian Gytkjær,1,-,0.6,0.1,0.3,0.5,0.2,0.2
329,Felix Afena-Gyan,-,-,0.9,0.3,0.5,0.3,0.9,0.9
