,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
112,Giorgos Kyriakopoulos,-,5,1,1.2,1.3,0.1,0.7,0.7
113,Alberto Grassi,-,2,0.8,0.6,2,-,0.5,0.5
114,Stanislav Lobotka,1,-,0.1,0.6,1.5,-,0.5,0.5
115,Darko Lazovic,1,7,1.4,0.8,0.2,0.3,0.2,0.2
116,Mërgim Vojvoda,-,3,0.6,0.6,0.3,-,0.4,0.4
117,Remo Freuler,1,3,0.7,0.7,1,-,0.8,0.8
118,Johan Vásquez,1,-,0.5,0.1,0.9,-,0.4,0.4
119,Piotr Zielinski,6,5,1.2,0.5,0.8,-,0.5,0.5
120,Andrea Belotti,8,1,2.6,0.7,2.3,0.7,1.3,1.3
121,Manolo Gabbiadini,6,2,2.4,0.2,0.9,0.3,0.9,0.9
122,Sebastiano Luperto,-,2,0.4,-,0.2,-,0.1,0.1
123,Leonardo Bonucci,5,1,0.7,0.2,0.3,-,-,-
124,Daniele Verde,8,6,1.6,0.5,0.5,0.4,0.4,0.4
125,Joaquín Correa,6,1,1.3,0.7,0.6,-,0.5,0.5
126,Aaron Hickey,5,1,0.6,0.8,2,0.1,0.8,0.8
127,Walace,1,-,1.3,0.7,1,-,1,1
128,Danilo D'Ambrosio,1,1,0.7,0.2,0.3,0.1,0.3,0.3
129,Tommaso Pobega,4,3,1.5,0.4,1.2,0.1,0.5,0.5
130,Nedim Bajrami,6,5,1.5,1.2,0.4,0.2,1,1
131,Alexis Saelemaekers,1,3,1.1,1.4,1,-,0.8,0.8
132,Mattia Aramu,7,5,1.8,0.5,2.5,0.2,0.8,0.8
133,Mattia Viti,-,-,0.2,0.7,0.7,0.1,0.2,0.2
134,Nahuel Molina,7,2,1.3,0.6,0.5,-,0.3,0.3
135,Simone Romagnoli,2,-,0.3,0.1,0.3,-,0.1,0.1
136,Francesco Caputo,11,4,1.5,0.4,1.1,1,0.4,0.4
137,Ola Aina,-,-,0.5,0.9,1.3,-,0.5,0.5
138,Bartosz Bereszynski,-,3,0.2,0.8,1.1,-,0.5,0.5
139,Nicolò Zaniolo,2,2,2.5,2,2.3,0.4,1.9,1.9
140,Lucas Torreira,5,1,0.9,0.2,1.4,0.1,0.3,0.3
141,Riccardo Orsolini,6,3,1.8,0.9,1.5,0.4,1,1
142,Jakub Kiwior,-,-,0.4,0.4,0.2,0.1,0.4,0.4
143,Emil Audero,-,-,-,-,0.2,-,-,-
144,Morten Thorsby,3,1,0.7,0.4,1.1,-,0.6,0.6
145,Omar Colley,-,-,0.3,0.1,1,-,-,-
146,Luiz Felipe,-,-,0.2,0.2,0.5,-,0.2,0.2
147,Mattias Svanberg,3,3,1.1,0.8,1.8,-,0.6,0.6
148,Koray Günter,-,-,0.2,0.1,0.5,-,0.1,0.1
149,Mattia Caldara,1,-,0.5,0.1,0.7,0.1,0.1,0.1
150,Rodrigo Bentancur,-,2,0.4,0.4,0.4,-,0.7,0.7
151,Antonio Sanabria,6,2,1.7,0.4,1.2,0.7,1.3,1.3
152,Rodrigo Becão,2,1,0.5,0.1,1.3,0.1,0.2,0.2
153,Ivan Ilic,1,4,0.7,0.8,1,-,0.7,0.7
154,Nahitan Nández,-,2,1,1.3,1.6,0.6,1.2,1.2
155,Alessandro Florenzi,2,-,0.9,0.3,0.3,0.1,-,-
156,Bram Nuytinck,1,-,0.4,-,0.1,-,0.1,0.1
157,Davide Zappacosta,1,5,1.1,0.7,0.9,0.2,0.7,0.7
158,Brahim Díaz,3,3,1,1.5,1.1,0.1,1.3,1.3
159,Alexis Sánchez,5,2,1.2,0.8,0.8,0.3,0.5,0.5
160,Igor Julio,-,-,0.2,0.4,0.2,-,0.1,0.1
161,Alex Ferrari,1,-,0.2,0.2,1,-,0.1,0.1
162,Matteo Pessina,1,1,1,0.9,1.3,0.1,0.6,0.6
163,Koffi Djidji,-,-,0.4,0.3,0.3,-,0.4,0.4
164,Andrea Consigli,-,-,-,-,0.2,-,-,-
165,Rolando Mandragora,-,2,1.1,0.1,1,-,0.4,0.4
166,Arthur Theate,2,1,0.7,0.6,0.3,-,0.3,0.3
167,Roberto Soriano,-,4,0.7,0.6,1.3,0.1,0.4,0.4
168,Mattia De Sciglio,1,2,0.3,0.5,0.4,-,0.2,0.2
169,Pietro Terracciano,-,-,-,-,0.2,-,-,-
170,Berat Djimsiti,1,1,0.6,0.1,0.5,-,0.1,0.1
171,Rui Patrício,-,-,-,-,-,-,-,-
172,Rick Karsdorp,-,2,0.1,0.4,0.4,-,0.2,0.2
173,Luca Pellegrini,-,1,0.3,0.5,1.2,-,0.3,0.3
174,Aleksey Miranchuk,2,5,0.7,0.8,1,0.2,0.9,0.9
175,Gianluca Mancini,-,-,0.7,0.1,0.5,-,0.1,0.1
176,Salvatore Sirigu,-,-,-,-,0.1,-,-,-
177,Nicolò Casale,-,2,0.3,0.3,0.7,-,0.2,0.2
178,Kevin Agudelo,3,1,0.9,1.2,1,-,1.6,1.6
179,Adam Marusic,1,1,0.2,0.4,0.4,-,0.5,0.5
180,Ricardo Rodríguez,-,1,0.3,0.1,0.3,-,0.1,0.1
181,Alessandro Buongiorno,-,2,0.3,0.1,0.7,-,0.2,0.2
182,Juan Musso,-,-,-,-,-,-,-,-
183,Matteo Darmian,2,1,0.3,0.2,0.7,-,0.1,0.1
184,Raoul Bellanova,1,2,0.7,1.3,1.1,0.1,0.7,0.7
185,Alex Sandro,-,1,0.3,0.5,1.2,-,0.7,0.7
186,Danilo Cataldi,1,2,0.4,0.3,0.6,-,0.2,0.2
187,Federico Bernardeschi,1,2,1.2,1.1,1,0.1,0.5,0.5
188,Dennis Praet,2,2,1,0.5,0.7,0.1,0.7,0.7
189,Thomas Henry,9,3,1.5,0.4,2.1,0.4,1.1,1.1
190,Samuele Ricci,1,1,0.4,0.4,2,-,0.6,0.6
191,Alessio Cragno,-,-,-,-,0.2,-,-,-
192,Riccardo Saponara,3,3,1.3,0.7,0.8,0.1,0.7,0.7
193,Grigoris Kastanos,1,1,1,0.8,1.3,0.1,0.5,0.5
194,Matías Viña,-,1,0.5,0.5,0.8,0.1,0.2,0.2
195,Matteo Politano,3,4,1.3,0.6,0.8,0.1,0.6,0.6
196,Jean-Victor Makengo,1,3,1,1.2,1.2,-,0.6,0.6
197,Rogério,-,1,0.6,0.6,1.5,-,0.7,0.7
198,Ridgeciano Haps,1,1,0.4,0.6,1.7,0.1,0.2,0.2
199,Stephan El Shaarawy,3,-,1.4,0.7,0.4,0.1,0.5,0.5
200,Kelvin Amian,1,1,0.8,0.7,0.4,-,0.6,0.6
201,Andrea Cambiaso,1,4,0.5,1,0.6,-,0.8,0.8
202,Lorenzo De Silvestri,3,2,0.5,0.2,0.9,0.1,0.5,0.5
203,Marco Silvestri,-,-,-,-,0.2,-,-,-
204,Thomas Strakosha,-,-,-,-,-,-,-,-
205,Isaac Success,2,7,1.1,0.9,1.8,0.2,1.2,1.2
206,Nehuén Pérez,-,1,0.5,0.4,0.5,-,0.2,0.2
207,David Zima,-,1,0.3,0.3,0.3,0.1,0.3,0.3
208,Eljif Elmas,3,5,0.9,0.6,0.8,0.1,0.6,0.6
209,Rade Krunic,-,2,0.4,0.4,1,-,0.3,0.3
210,Emmanuel Gyasi,6,-,1.1,0.9,1.4,0.6,1.4,1.4
211,Manolo Portanova,1,-,1.2,1,1.1,0.2,1,1
212,Gian Marco Ferrari,1,-,0.7,0.2,1,-,0.1,0.1
213,Albin Ekdal,1,-,0.5,0.6,1.5,-,0.4,0.4
214,Mattia Destro,9,1,2,0.4,1.1,0.7,0.9,0.9
215,Roberto Pereyra,3,5,1.3,0.9,1.4,-,1.1,1.1
216,Antonio Vacca,-,1,-,0.7,0.4,-,0.4,0.4
217,Maya Yoshida,2,3,0.3,0.1,0.3,-,0.2,0.2
218,Martin Erlic,2,-,0.5,0.1,0.7,-,0.1,0.1
219,Gaetano Castrovilli,1,1,0.7,1.1,1.6,-,0.8,0.8
220,Miguel Veloso,-,3,0.8,0.3,0.3,-,0.3,0.3
221,Gary Medel,-,1,0.1,0.3,0.9,-,0.1,0.1
222,Fabiano Parisi,-,1,0.6,1.2,1.2,-,0.7,0.7
223,Elseid Hysaj,1,-,0.1,0.6,0.6,0.1,0.3,0.3
224,Manuel Lazzari,3,3,0.4,0.9,1.4,0.1,0.2,0.2
225,Juan Jesus,1,-,0.2,-,0.1,0.1,-,-
226,Tolgay Arslan,1,1,0.8,0.7,1.2,-,0.5,0.5
227,Razvan Marin,-,5,1.1,0.6,0.9,-,0.9,0.9
228,Adama Soumaoro,-,-,0.3,0.3,0.6,-,0.2,0.2
229,Gianluca Busio,1,2,0.5,0.4,0.6,-,0.5,0.5
230,Lucas Leiva,-,1,0.1,0.1,0.5,-,0.2,0.2
231,Tommaso Augello,1,1,0.2,0.6,0.6,-,0.4,0.4
232,Sofian Kiyine,1,-,0.8,2.1,0.4,-,1.2,1.2
233,David Okereke,7,-,1.3,0.8,1,0.3,0.9,0.9
234,Lorenzo Montipò,-,-,-,-,0.1,-,-,-
235,Marko Pjaca,3,-,0.9,1,0.6,0.1,1.3,1.3
236,Alessandro Deiola,4,1,0.8,0.2,0.6,-,0.3,0.3
237,Lazar Samardzic,2,2,0.8,0.7,0.1,-,0.4,0.4
238,Leonardo Pavoletti,5,1,1.1,0.2,0.9,0.1,0.4,0.4
239,Arthur,-,-,0.1,0.5,1.6,-,0.2,0.2
240,Cristian Ansaldi,-,3,0.4,0.4,0.2,0.1,0.2,0.2
241,Ignacio Pussetto,4,4,1.1,0.9,1,0.3,0.8,0.8
242,Pietro Ceccaroni,2,1,0.5,0.1,0.7,-,0.1,0.1
243,Arkadiusz Reca,-,2,0.3,0.5,0.5,-,0.3,0.3
244,Roberto Gagliardini,2,2,0.4,0.2,0.9,-,0.4,0.4
245,Ante Rebic,2,2,1.3,0.7,0.4,0.3,0.7,0.7
246,Lassana Coulibaly,-,-,0.7,1.1,1.6,-,0.6,0.6
247,Riccardo Sottil,3,2,0.9,1.1,1.7,0.3,0.6,0.6
248,Federico Bonazzoli,10,-,1.8,0.5,2.1,0.2,0.8,0.8
249,Vid Belec,-,-,-,-,-,-,-,-
250,Rey Manaj,5,-,1.8,0.7,2.1,0.4,2,2
251,Giuseppe Pezzella,-,2,0.4,0.4,1.4,0.1,0.6,0.6
252,Kevin Bonifazi,-,-,0.4,0.8,0.5,-,0.2,0.2
253,Giulio Maggiore,2,3,1.2,0.5,1.9,-,0.8,0.8
254,Norbert Gyömbér,-,-,0.3,0.1,0.5,-,0.2,0.2
255,Salvador Ferrer,-,2,0.2,0.3,0.4,-,0.4,0.4
256,Federico Di Francesco,5,-,1,0.5,1,0.5,1.2,1.2
257,Luca Ceppitelli,1,1,0.3,0.1,0.5,-,0.1,0.1
258,Hans Hateboer,-,-,0.8,0.2,0.3,0.1,0.4,0.4
259,Dejan Kulusevski,1,3,0.9,0.9,0.5,0.2,1.2,1.2
260,Nicola Sansone,2,3,0.9,0.5,0.8,0.2,0.6,0.6
261,Joakim Mæhle,1,1,0.8,0.5,1,-,0.7,0.7
262,Kristjan Asllani,1,1,0.7,0.3,1,-,0.3,0.3
263,Alfred Duncan,2,2,0.3,0.4,0.4,-,0.5,0.5
264,Luca Ranieri,1,-,0.3,0.6,0.4,0.1,0.4,0.4
265,Dalbert,-,2,0.4,0.4,1,0.1,0.7,0.7
266,Dimitrios Nikolaou,-,-,0.1,0.5,0.6,-,0.3,0.3
267,Giorgio Scalvini,1,-,0.9,0.2,0.4,-,0.3,0.3
268,Mert Müldür,-,1,0.3,0.6,0.5,-,0.3,0.3
269,Arturo Vidal,1,2,0.6,0.2,0.4,-,0.2,0.2
270,Jeremy Toljan,-,-,0.2,0.2,0.4,-,0.3,0.3
271,Gastón Pereiro,4,2,0.7,0.3,0.1,0.1,0.6,0.6
272,Charalampos Lykogiannis,1,-,0.8,0.3,0.5,-,0.3,0.3
273,Liam Henderson,2,3,1.1,0.1,0.6,0.1,0.4,0.4
274,Filippo Bandinelli,2,3,1,0.5,0.5,0.1,0.7,0.7
275,Federico Ceccherini,1,-,0.3,0.4,0.7,0.1,0.4,0.4
276,Carles Pérez,1,1,1.4,0.6,0.4,-,0.6,0.6
277,Vlad Chiriches,-,-,0.3,0.1,0.4,-,0.3,0.3
278,Domen Crnigoj,3,1,0.9,0.5,0.4,-,0.5,0.5
279,Diego Demme,1,-,0.1,0.2,0.4,-,0.3,0.3
280,Andrea Carboni,-,-,0.3,0.1,0.3,-,0.2,0.2
281,Nadir Zortea,1,2,0.6,0.9,0.2,-,0.4,0.4
282,Patric,1,1,0.2,0.1,0.3,-,-,-
283,Franck Ribéry,-,3,0.5,1.2,1.6,0.1,2.2,2.2
284,Kaan Ayhan,1,-,0.2,-,0.2,-,-,-
285,Ardian Ismajli,-,-,0.3,0.1,0.7,-,-,-
286,Eldor Shomurodov,3,4,1.1,0.1,0.2,0.1,0.6,0.6
287,Kevin Lasagna,2,4,1.5,0.4,0.4,0.4,1,1
288,Sofyan Amrabat,1,-,0.2,0.4,0.6,-,0.3,0.3
289,Youssef Maleh,2,3,0.8,0.1,0.7,-,0.3,0.3
290,Andrea La Mantia,2,1,0.9,-,0.3,0.2,0.4,0.4
291,Fabio Quagliarella,4,3,1.8,0.3,0.8,0.5,0.8,0.8
292,Álvaro Odriozola,1,1,0.2,0.5,0.5,-,0.5,0.5
293,Jacopo Sala,1,-,0.2,0.3,0.7,0.1,0.2,0.2
294,Lorenzo Venuti,-,-,0.3,0.2,1.4,-,0.4,0.4
295,Andrea Petagna,3,1,0.5,0.4,0.6,0.1,0.6,0.6
296,Fabio Depaoli,1,1,0.6,0.4,0.6,0.2,0.3,0.3
297,Tyronne Ebuehi,-,-,0.4,0.6,0.2,0.1,0.3,0.3
298,Moise Kean,5,1,0.9,0.6,0.5,0.4,0.7,0.7
299,Caleb Ekuban,1,2,1.3,0.9,1.1,0.1,1.3,1.3
300,Stefano Sturaro,-,-,0.3,0.2,1.4,0.2,1,1
301,M'Bala Nzola,2,1,1,0.8,0.3,0.7,1,1
302,Leo Stulac,2,2,0.4,0.1,0.7,-,0.2,0.2
303,Bosko Sutalo,-,-,0.2,0.4,0.4,-,0.3,0.3
304,Andreas Skov Olsen,-,2,0.4,0.3,0.8,-,0.3,0.3
305,Mato Jajalo,-,1,0.2,0.1,0.3,-,0.2,0.2
306,Pasquale Mazzocchi,-,-,0.3,0.9,0.3,-,0.7,0.7
307,José Callejón,1,2,0.6,0.2,0.6,0.1,0.4,0.4
308,Kristoffer Askildsen,-,-,0.4,0.2,0.7,-,0.3,0.3
309,Keita Baldé,3,1,1,0.2,1.2,0.3,0.4,0.4
310,Pablo Galdames,-,-,0.6,0.4,0.6,0.2,0.9,0.9
311,Viktor Kovalenko,1,4,0.3,0.2,0.8,-,0.7,0.7
312,Matheus Henrique,-,1,0.3,0.8,0.5,-,0.7,0.7
313,Filippo Melegoni,1,-,0.5,0.3,0.8,0.1,0.5,0.5
314,Francesco Di Tacchio,-,-,0.8,0.3,1.3,-,0.4,0.4
315,Patrick Cutrone,3,-,1.8,0.3,0.6,0.7,0.6,0.6
316,Grégoire Defrel,2,2,0.7,0.5,0.5,0.1,0.8,0.8
317,Toma Basic,-,2,0.6,0.2,0.2,-,0.2,0.2
318,Riccardo Marchizza,-,1,0.4,0.6,0.2,0.1,0.4,0.4
319,Joel Obi,-,1,0.5,0.2,1,-,0.8,0.8
320,Dor Peretz,-,1,0.3,0.1,0.4,-,0.4,0.4
321,Emanuel Vignato,-,1,0.2,0.5,0.1,-,0.4,0.4
322,Dennis Johnsen,1,2,0.6,0.7,0.4,0.5,0.9,0.9
323,Daniel Bessa,1,1,0.4,0.5,0.5,0.1,0.6,0.6
324,Janis Antiste,1,-,0.6,0.4,0.3,0.3,0.4,0.4
325,Brandon Soppy,-,-,0.2,0.6,1.2,-,0.3,0.3
326,Tanner Tessmann,-,-,0.4,0.6,0.4,-,0.4,0.4
327,Vanja Milinkovic-Savic,-,-,-,0.1,0.1,-,-,-
328,Simy,1,1,1.1,0.4,0.7,0.5,1.2,1.2
329,Martin Hongla,1,-,0.5,0.1,0.3,0.1,0.4,0.4
330,Michael Svoboda,-,-,0.4,0.1,0.2,-,0.3,0.3
331,Goran Pandev,-,1,0.3,0.5,1.9,0.3,1.3,1.3
332,Nicola Murru,1,-,0.1,0.2,0.3,0.1,0.5,0.5
333,Gabriele Zappa,-,-,0.2,0.4,0.4,-,0.4,0.4
334,Hernani,-,-,0.6,0.3,0.6,0.1,0.6,0.6
335,Abdou Harroui,-,-,0.6,0.1,0.1,-,0.2,0.2
