,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
27,Alexis Mac Allister,2,0.6,1,0.1,0.3,1.1,0.1,1
28,Fabian Schär,1.3,1.4,0.6,0.4,3.8,0.4,0.5,1
29,Declan Rice,2.1,1.7,0.6,0.1,1.5,0.5,0.4,-
30,Pierre-Emile Højbjerg,1.6,1.4,1.1,-,1.7,1.2,0.5,-
31,Eberechi Eze,1.1,0.3,0.7,-,0.2,0.5,-,-
32,Riyad Mahrez,1,0.3,0.5,-,0.1,0.9,-,-
33,Bryan Mbeumo,0.7,0.3,0.7,-,0.4,0.9,-,-
34,Kaoru Mitoma,1.3,0.5,0.9,-,0.2,0.6,-,-
35,Pascal Groß,1.6,0.4,0.9,-,0.5,0.8,0.3,1
36,Michael Olise,1.6,0.7,0.8,-,0.4,0.9,-,-
37,Dwight McNeil,1.8,0.9,0.6,-,0.9,1.1,0.2,-
38,Willian,0.5,0.3,0.4,-,0.3,0.7,-,-
39,Ben Mee,1.2,1.3,0.4,0.3,3.1,0.5,1.1,-
40,Kenny Tete,2.7,1.7,1.4,0.2,2.4,0.4,0.5,-
41,Granit Xhaka,0.9,0.4,0.7,0.1,1.1,0.7,0.3,-
42,Lucas Paquetá,2.5,0.6,1.8,-,1.1,1.5,0.1,-
43,James Tarkowski,1.3,1.3,1.1,0.3,5.2,0.5,2.1,-
44,Ollie Watkins,0.5,0.3,0.7,-,1.1,0.5,0.1,-
45,Diogo Dalot,2.1,1.4,0.8,0.1,2,0.5,0.3,-
46,Marcus Tavernier,1.4,0.4,0.9,0.1,0.7,1,0.2,-
47,Rúben Neves,2.3,1.4,1.1,-,2.3,1.3,0.6,-
48,James Ward-Prowse,1.7,1.4,0.9,-,1.2,1.1,0.3,1
49,Thiago Silva,1.5,1.3,0.4,0.5,4,0.4,1.1,-
50,David Raya,-,-,-,-,0.5,0.1,-,1
51,Son Heung-Min,0.7,0.4,0.4,-,0.1,0.6,0.1,-
52,Virgil van Dijk,0.8,1,0.4,0.7,4.2,0.3,0.5,-
53,João Palhinha,4.2,1.3,1.4,-,1.7,1.8,0.1,1
54,Aaron Wan-Bissaka,2.1,1.2,0.6,0.3,1.8,0.1,0.4,-
55,Douglas Luiz,1.9,1.1,1.3,-,0.6,0.9,0.2,-
56,Alisson Becker,-,-,-,-,1,0.1,-,-
57,Bernd Leno,-,-,-,-,0.7,0.1,-,-
58,Callum Wilson,0.3,-,0.7,-,0.2,0.1,-,-
59,Moisés Caicedo,2.7,1.5,1.8,-,0.7,0.8,0.2,-
60,Miguel Almirón,1.4,0.3,0.6,-,0.4,0.7,0.1,-
61,Christian Nørgaard,2.4,1.5,1.6,-,1.8,1.4,0.4,-
62,Luke Shaw,1.8,1.2,1.5,0.2,1.7,0.5,0.5,-
63,Joe Willock,1.5,0.7,1,-,0.4,0.9,0.2,-
64,Emiliano Martínez,-,-,-,-,0.8,0.1,-,1
65,Oleksandr Zinchenko,1.5,0.8,0.2,0.4,1.1,0.7,0.1,-
66,Jacob Ramsey,2,0.7,1,-,0.8,1.1,0.2,1
67,Roberto Firmino,0.7,0.3,0.4,-,0.1,0.7,-,-
68,Sèrge Aurier,2.7,1.2,0.8,0.1,2.7,0.4,0.5,-
69,Leandro Trossard,0.6,0.3,0.5,-,0.1,0.6,-,-
70,Gabriel Magalhães,1.3,0.8,0.7,0.7,3.2,0.2,0.7,-
71,Lisandro Martínez,2,1.2,0.8,0.4,3.6,0.5,1,-
72,Morgan Gibbs-White,0.7,0.4,0.9,-,0.3,0.6,0.1,-
73,Kalidou Koulibaly,2,1.3,1,0.4,3.1,0.6,0.6,-
74,Jadon Sancho,0.6,0.3,0.3,-,0.2,0.8,0.1,-
75,Philip Billing,1.8,0.9,0.8,0.1,1.4,0.9,0.2,-
76,Antony,0.9,0.4,0.6,-,0.1,0.8,-,-
77,Alex Iwobi,1.8,0.7,0.5,-,0.7,0.8,0.1,-
78,Wilfried Zaha,1.2,0.6,1.3,-,0.2,0.5,-,-
79,Mathias Jensen,1.9,0.9,0.9,-,0.6,1.7,0.1,-
80,John McGinn,1.9,0.7,1.2,-,0.4,1.1,0.1,-
81,Kepa,0.1,-,-,-,1.1,-,-,-
82,Jarrod Bowen,1,0.9,0.7,0.1,0.5,1.1,0.2,-
83,Tomás Soucek,2.1,1.5,1.4,-,1.9,0.8,0.5,-
84,Bernardo Silva,1.3,0.5,0.9,-,0.2,0.9,0.2,-
85,Allan Saint-Maximin,0.4,0.2,0.2,-,-,0.4,-,-
86,Jordan Ayew,1.7,0.4,1.3,0.1,0.8,0.8,0.1,-
87,John Stones,1,0.4,0.4,0.3,1.7,0.1,0.4,1
88,Cristian Romero,2.5,1.6,1.6,0.3,3.6,0.6,0.7,-
89,Youri Tielemans,2.1,0.9,1.1,-,0.8,1.3,0.3,-
90,Rúben Dias,0.8,0.7,0.7,0.5,2.1,0.3,0.5,-
91,Joachim Andersen,1.3,0.8,0.8,0.7,5.8,0.5,0.4,2
92,Darwin Núñez,0.4,0.1,0.9,-,0.4,0.4,-,-
93,Pervis Estupiñán,1.7,1.1,1.2,0.1,1,0.7,0.2,-
94,Dominic Solanke,0.5,0.2,1.2,0.1,1.3,0.5,0.2,-
95,Mohammed Salisu,2.3,1.4,1.2,0.5,5.4,0.5,1.1,1
96,Ben White,1.6,0.6,0.7,0.4,2,0.7,0.3,-
97,Andy Robertson,1.1,0.5,0.6,0.4,1.3,0.6,0.1,-
98,Julio Enciso,0.7,0.2,0.7,-,0.1,0.3,-,-
99,Dejan Kulusevski,1.3,0.4,1.2,-,0.2,0.9,-,-
100,William Saliba,1.3,0.7,0.7,0.5,3,0.1,0.4,1
101,Emerson Royal,2.1,0.7,0.8,0.1,2.5,0.5,0.1,-
102,Dan Burn,1.6,0.8,0.9,0.2,2.7,0.9,0.4,-
103,Neto,0.1,-,-,-,0.9,-,-,-
104,Vicente Guaita,-,-,-,-,1,-,-,-
105,Danny Welbeck,0.5,0.2,0.8,0.1,0.6,0.2,0.1,-
106,Kai Havertz,1,0.2,1.7,-,1.1,0.6,-,-
107,Nathan Aké,1,0.8,0.5,0.5,1.8,0.2,0.4,-
108,Antonee Robinson,1.8,1.5,0.9,0.3,2.2,0.6,0.4,-
109,Tyrone Mings,0.4,1.5,0.5,1,4.5,0.3,0.6,1
110,Sven Botman,1.1,0.9,0.4,0.5,3.3,0.2,0.7,-
111,Ivan Perisic,1.2,0.6,0.9,-,1.2,0.6,0.2,-
112,Tosin Adarabioyo,1.2,1,0.7,1,5.5,0.3,0.6,-
113,Dango Ouattara,1.5,0.7,0.3,0.1,1.5,1,0.2,-
114,Raheem Sterling,0.6,0.1,0.8,-,0.1,0.2,-,-
115,Diogo Jota,1,0.1,0.9,-,0.4,1.1,-,-
116,Tyler Adams,3.7,1.5,1.5,-,1,1.2,0.3,-
117,Andreas Pereira,0.5,0.2,1.2,-,0.2,0.8,0.1,-
118,Jack Harrison,1.1,0.6,1.1,-,0.6,1.1,0.1,-
119,Cheick Doucouré,2.3,1.6,1.1,-,1.4,0.7,0.4,-
120,Timothy Castagne,2.4,1.2,0.7,0.2,2.5,1.2,0.4,-
121,Armel Bella-Kotchap,1.5,1.8,0.4,0.3,4.5,0.2,0.5,-
122,Kiernan Dewsbury-Hall,1.7,0.9,1.2,-,0.7,0.9,0.4,-
123,Álex Moreno,1.2,0.4,0.9,0.3,1.6,1.2,0.2,-
124,Fabinho,1.8,1,1.5,0.1,1.1,1.1,0.3,-
125,Amadou Onana,2.2,1.1,1.3,-,1.1,0.4,0.2,-
126,Victor Lindelöf,1.1,1.1,0.5,0.4,3.2,0.4,0.5,-
127,Julián Álvarez,0.8,0.1,0.7,-,0.2,0.7,-,-
128,Nick Pope,-,-,-,-,1.2,0.1,-,-
129,Saïd Benrahma,0.7,0.3,0.5,-,0.3,0.5,-,-
130,Emiliano Buendía,1.3,0.5,1.1,-,0.3,1.5,0.1,-
131,Mason Mount,1.4,0.3,1.2,-,0.3,0.5,0.3,-
132,Christian Eriksen,0.8,0.4,0.5,-,0.7,0.8,0.3,-
133,Jordan Pickford,-,0.1,-,-,0.9,-,-,-
134,Joe Gomez,1.3,1.1,0.6,0.3,2.2,0.4,0.5,-
135,Kurt Zouma,0.4,1.2,0.6,0.3,4.7,0.1,0.6,-
136,Marc Guéhi,1.4,1.2,0.6,0.6,3.6,0.4,0.6,1
137,Rodrigo,0.8,0.2,0.9,-,0.7,0.4,0.1,-
138,Lukasz Fabianski,0.1,-,-,-,0.7,-,-,-
139,Evan Ferguson,0.3,0.1,0.5,-,0.3,0.3,0.1,-
140,David de Gea,-,-,-,-,0.7,-,-,-
141,Jan Bednarek,1.4,2.5,0.8,0.4,4.4,0.2,1.4,1
142,Pascal Struijk,2.9,1.1,1,0.3,2.2,0.9,0.4,-
143,Eric Dier,0.9,1.1,0.8,0.2,3.3,0.3,0.7,-
144,Tim Ream,0.9,1.2,0.5,0.7,3.4,0.4,0.7,-
145,Issa Diop,1.1,1.4,0.6,0.6,3.4,0.6,0.7,-
146,Jeffrey Schlupp,1.9,0.7,1.5,-,1,0.6,0.2,-
147,Harvey Barnes,0.8,0.2,1.1,-,0.3,0.8,-,-
148,Wout Faes,1.8,1.3,0.7,0.6,3.6,0.5,1.2,2
149,Idrissa Gueye,2.9,1.7,1.3,-,0.9,0.9,0.4,-
150,Jefferson Lerma,1.4,1.3,1,0.1,2.4,0.7,0.4,1
151,Marc Cucurella,2.8,0.7,0.7,0.1,1.5,1.3,0.3,-
152,Joel Ward,1.8,0.9,1,0.3,2.8,0.4,0.6,-
153,Raphaël Varane,1,0.5,0.5,0.3,3.7,0.4,0.7,1
154,Rico Henry,1.5,0.8,0.9,0.2,1.9,0.5,0.2,-
155,Sean Longstaff,1.3,0.5,0.9,-,0.7,1,0.2,-
156,Tyrell Malacia,2.1,1.1,1.8,0.1,2,0.5,0.1,-
157,Vladimír Coufal,2.1,1.4,1.1,0.1,2.3,0.6,0.2,-
158,Vitaly Janelt,1.5,0.8,0.6,0.1,0.7,0.8,0.3,-
159,Ben Davies,0.9,0.6,1,0.2,2.2,0.4,0.3,-
160,Maximilian Kilman,1,0.5,0.5,0.5,4.4,0.4,1.1,-
161,Aaron Ramsdale,-,-,-,-,0.9,-,-,-
162,Rasmus Kristensen,2.4,1.3,0.7,0.2,2.1,1.3,0.5,-
163,Demarai Gray,1,0.4,0.7,-,0.5,0.4,0.1,-
164,Lewis Dunk,0.8,0.9,0.5,0.4,2.3,0.6,0.8,1
165,Ben Chilwell,0.9,0.8,0.6,0.2,1,0.5,0.1,-
166,Leon Bailey,0.4,0.2,0.9,-,0.3,0.5,-,-
167,Aaron Cresswell,0.8,1,0.3,-,1.9,0.7,0.4,-
168,Matheus Nunes,1.9,0.5,1.1,-,0.9,0.9,0.1,-
169,Neco Williams,2.3,1.1,1.1,0.1,1.2,1.1,0.3,-
170,Ché Adams,0.6,0.1,1.4,0.1,0.8,0.2,0.1,-
171,Lloyd Kelly,1.4,1.1,0.7,0.6,4.3,0.3,0.7,-
172,Joël Veltman,2,0.6,0.9,0.3,1.6,0.6,0.3,-
173,Anthony Martial,0.2,-,0.4,-,0.2,0.1,0.1,-
174,Manuel Akanji,1.2,0.6,0.8,0.6,1,0.4,0.3,-
175,Vitalii Mykolenko,1.7,1.4,0.9,0.2,2.6,0.7,0.5,-
176,Kyle Walker-Peters,2,0.9,0.8,0.1,1.3,0.7,0.3,-
177,Chris Mepham,1.7,1.2,0.6,0.5,5.6,0.4,1,2
178,Luis Sinisterra,1.1,0.4,0.7,0.1,0.1,0.4,0.1,-
179,Joe Worrall,1.8,0.9,0.9,0.3,3.6,0.3,0.8,-
180,Ashley Young,1.7,0.7,0.8,0.4,2.1,0.4,0.4,-
181,Ezri Konsa,1.1,0.7,0.3,1,3,0.2,0.6,-
182,Jordan Henderson,0.9,0.6,0.5,-,0.3,0.6,0.1,-
183,Séamus Coleman,1.5,1,0.4,0.1,2,0.4,0.3,-
184,Ryan Christie,1.1,0.8,1.1,-,0.5,1.1,0.1,-
185,Matty Cash,2.1,1,0.8,0.5,1.4,0.4,0.2,-
186,Roméo Lavia,2.1,1.1,1,-,0.8,1.1,0.4,-
187,Ruben Loftus-Cheek,1,0.5,0.4,-,0.9,0.4,0.1,1
188,Boubacar Kamara,2.4,0.8,1.4,-,1,1.2,0.5,-
189,Luke Ayling,2.3,0.9,0.5,0.3,1.6,1.5,0.4,-
190,Hugo Lloris,-,-,-,-,0.8,0.1,-,1
191,Joe Aribo,1.5,0.5,0.5,-,0.5,0.4,-,-
192,Clément Lenglet,1.5,0.7,0.9,0.4,2.6,0.7,0.4,-
193,Conor Gallagher,1.3,0.7,1,-,0.4,0.8,0.3,-
194,Renan Lodi,1.9,1.2,1,0.2,2.1,1.2,0.2,-
195,Kyle Walker,0.5,0.7,0.6,0.4,0.8,0.7,0.1,-
196,Daniel Amartey,1,0.4,0.4,0.7,3.5,0.1,0.9,-
197,Tyrick Mitchell,2,1.2,0.9,0.2,1.8,0.6,0.3,-
198,José Sá,-,-,-,-,0.5,-,-,-
199,Harvey Elliott,0.8,0.5,0.4,-,0.2,0.9,-,-
200,Marcos Senesi,1.6,1.4,0.9,0.3,4.5,0.7,0.6,-
201,Adam Webster,0.8,0.7,0.4,0.2,1.9,0.3,0.7,1
202,Manor Solomon,1.1,0.3,0.3,-,0.1,0.4,-,-
203,Robin Koch,1.5,1.2,1,0.7,4.1,0.9,0.6,1
204,Scott McTominay,1.3,0.6,1.2,-,1.9,0.4,0.3,-
205,Adama Traoré,0.4,0.1,0.6,-,0.5,0.1,-,-
206,César Azpilicueta,1.7,0.8,1.1,0.1,1.8,0.6,0.2,1
207,Yoane Wissa,0.4,0.2,0.6,-,0.4,0.2,-,-
208,Rayan Aït-Nouri,1.6,0.4,0.7,0.1,1.1,0.3,-,1
209,Nathan Patterson,2.6,0.8,0.7,0.2,1.9,1.3,0.2,-
210,João Moutinho,1.6,0.6,1,-,0.6,0.9,0.2,-
211,Taiwo Awoniyi,0.6,0.1,0.9,-,0.7,0.2,0.1,-
212,Daniel Podence,0.8,0.2,0.8,-,0.2,0.8,-,-
213,Thilo Kehrer,1.6,1.3,1.1,0.2,2.7,0.9,0.2,1
214,Marc Roca,2.1,0.7,1.3,0.1,0.7,1.4,0.3,-
215,Nélson Semedo,2,0.8,1.3,-,2.1,0.9,0.4,-
216,Ainsley Maitland-Niles,2,1,0.6,0.2,1.8,0.7,0.3,-
217,Harrison Reed,1.2,0.5,1,-,0.8,0.9,0.3,1
218,Wilfred Ndidi,2.3,1.4,1.1,-,1.6,1,0.5,-
219,Michail Antonio,0.4,0.2,0.8,-,0.3,0.3,0.2,-
220,Boubakary Soumaré,2.2,1.3,1.2,-,1,0.8,0.2,-
221,Jordan Zemura,2.1,0.8,0.9,0.2,1.4,1.1,0.5,-
222,Brennan Johnson,0.9,0.1,1,-,0.1,0.6,-,-
223,Mohamed Elyounoussi,1.4,0.8,1.2,-,1,0.8,0.1,-
224,Nathan Collins,1,0.8,0.7,0.1,3.2,0.3,1.1,-
225,Fred,1.3,0.5,0.9,-,0.4,0.7,0.1,-
226,Abdoulaye Doucouré,1.2,0.5,0.8,-,0.4,1,0.1,-
227,Kostas Tsimikas,0.7,0.6,0.7,0.1,0.7,0.3,0.1,-
228,Mateo Kovacic,1.3,0.7,0.7,-,0.6,0.8,-,-
229,Wilfried Gnonto,1.1,0.2,1.2,-,0.1,0.8,-,-
230,Orel Mangala,1,0.9,0.8,-,0.5,0.6,0.3,-
231,Lyanco,1.1,1,0.8,0.3,2.9,0.3,1.2,-
232,Kelechi Iheanacho,0.3,-,0.6,-,0.3,0.3,-,-
233,Trevoh Chalobah,1.2,1,0.4,0.1,2.2,0.4,0.3,1
234,Bobby De Cordova-Reid,1.2,0.6,0.9,0.1,0.7,0.6,0.1,-
235,Romain Perraud,1.9,0.7,1.1,-,1.2,0.8,0.2,1
236,Danny Ward,-,-,-,-,0.7,0.1,-,-
237,Richarlison,0.8,0.2,0.5,-,0.3,0.6,-,-
238,Crysencio Summerville,1.1,0.5,0.8,-,0.3,0.4,0.1,-
239,Ryan Yates,1.5,0.4,1.9,0.1,1.7,0.3,0.3,-
240,Mario Lemina,2,0.7,0.9,0.1,1.2,0.9,0.4,-
241,Aaron Hickey,1.5,0.7,0.8,0.2,0.8,0.5,0.3,-
242,Patson Daka,0.5,0.2,0.8,-,0.2,0.3,0.1,-
243,Conor Coady,0.6,0.6,0.5,0.3,3.5,0.3,0.7,-
244,Josh Dasilva,0.5,0.1,0.4,-,0.2,0.3,0.2,-
245,Joe Rothwell,1,0.5,0.9,-,0.4,0.7,0.2,-
246,Ederson,0.1,-,-,-,0.6,-,-,-
247,Jacob Murphy,0.4,0.2,0.2,-,0.1,0.3,-,-
248,Eddie Nketiah,0.4,-,1,-,0.2,0.3,-,-
249,Gavin Bazunu,-,-,-,-,1.2,-,-,-
250,Hugo Bueno,1.6,0.5,0.3,-,1.4,0.8,-,-
251,Emmanuel Dennis,0.9,0.1,0.8,-,0.2,0.5,0.1,-
252,Harry Wilson,0.7,0.2,0.4,-,0.4,0.3,0.1,-
253,Mads Roerslev,1.1,0.5,0.2,0.1,1.6,0.9,0.3,-
254,Odsonne Édouard,0.7,0.1,0.8,-,0.6,0.2,0.1,-
255,Illan Meslier,0.1,-,-,-,1.5,0.1,-,-
256,Robert Sánchez,-,0.1,-,-,0.6,-,-,-
257,Weston McKennie,1.6,1.2,1.1,-,1.4,1,0.2,-
258,Oliver Skipp,1.5,0.7,1,-,0.8,0.7,0.3,-
259,Emerson,1.2,0.7,0.6,0.1,1.3,0.5,0.2,-
260,Junior Firpo,2.5,1.3,1.3,0.3,1.5,1.2,0.4,-
261,Brenden Aaronson,1.3,0.1,0.4,-,0.2,0.9,0.1,-
262,Lewis Cook,1.3,0.8,0.5,-,1,0.9,0.4,-
263,Pablo Fornals,0.9,0.4,0.4,-,0.3,0.7,0.1,-
264,Lucas Digne,1.1,0.6,0.7,0.2,1.4,0.5,0.2,1
265,Frank Onyeka,0.9,0.5,0.7,-,0.8,0.7,0.1,-
266,Scott McKenna,0.6,0.6,0.4,0.4,4.2,0.2,0.7,-
267,Cheikhou Kouyaté,1.4,0.5,1,-,1.1,0.2,0.1,-
268,Remo Freuler,1.5,1,0.9,-,1.5,0.9,0.3,-
269,Pedro Neto,0.6,0.2,0.4,-,0.2,0.5,0.1,-
270,Theo Walcott,0.7,0.5,0.4,-,0.4,1,0.1,1
271,Philippe Coutinho,1,0.2,0.8,-,0.1,0.3,0.1,-
272,Patrick Bamford,0.3,0.2,0.9,-,0.5,0.6,0.2,-
273,Alejandro Garnacho,0.3,0.3,0.4,-,0.1,0.5,-,-
274,Kieffer Moore,0.5,-,1,0.1,1,0.4,0.2,-
275,Jaidon Anthony,1,0.3,0.3,-,0.5,0.5,0.1,-
276,Mikkel Damsgaard,1.2,0.4,0.5,-,0.4,1,0.1,-
277,Deniz Undav,0.3,-,0.7,-,-,0.3,-,1
278,James Milner,0.8,0.4,0.5,0.1,0.4,0.6,0.1,-
279,Takehiro Tomiyasu,1.3,0.7,0.3,0.2,0.7,0.2,-,-
280,Jamie Vardy,0.2,0.1,0.6,-,0.8,0.2,0.1,-
281,Hwang Hee-Chan,0.7,0.2,0.7,-,0.1,0.5,0.1,-
282,Carlos Vinícius,0.1,-,0.8,-,0.3,0.1,-,-
283,Adam Smith,1.3,0.7,0.8,0.1,1.8,0.8,0.4,-
284,Nampalys Mendy,0.7,0.7,0.5,0.1,0.1,0.4,0.2,-
285,Fábio Vieira,0.3,0.2,0.1,-,0.1,0.1,-,-
286,Leander Dendoncker,1,0.5,0.1,-,0.6,0.6,0.2,-
287,Stuart Armstrong,1,0.3,0.5,-,0.3,0.8,-,-
288,Tom Cairney,0.5,0.2,0.2,-,0.1,0.1,0.1,-
289,Elliot Anderson,0.5,0.3,0.3,-,-,0.3,0.1,-
290,Nathaniel Clyne,1.2,0.9,0.5,0.1,1.2,0.4,0.2,-
291,Yves Bissouma,0.7,0.5,0.7,-,0.4,0.2,0.3,-
292,Harry Toffolo,0.9,0.5,0.5,0.1,1.6,0.2,0.4,-
293,Sékou Mara,0.6,-,0.9,-,0.2,0.3,-,-
294,Adam Armstrong,0.5,0.2,0.6,-,0.2,0.2,0.1,-
295,Daniel James,0.5,0.1,0.1,-,0.2,0.3,0.1,-
296,Christian Pulisic,0.5,0.2,0.4,-,0.2,0.1,-,-
297,Will Hughes,1.1,0.6,0.7,-,0.3,0.3,0.3,-
298,Kieran Tierney,0.7,0.4,0.2,0.1,0.7,0.1,0.1,-
299,Diego Costa,0.1,0.1,1.3,-,0.7,0.3,-,-
300,Shandon Baptiste,0.7,0.3,0.5,-,0.4,0.4,0.1,-
301,Tariq Lamptey,0.6,0.4,0.3,-,0.1,0.1,0.2,-
302,Neal Maupay,0.4,0.2,0.5,-,-,0.1,-,-
303,Dennis Praet,0.5,0.2,0.4,-,0.2,0.2,0.1,-
304,Jean-Philippe Mateta,0.2,0.1,0.6,-,0.6,0.1,-,-
305,Flynn Downes,0.8,0.3,0.4,-,0.2,0.3,0.1,-
306,Tom Davies,0.8,0.2,0.5,-,0.4,0.4,0.1,-
307,Sam Surridge,0.3,-,0.6,-,0.4,0.2,0.1,-
