,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
84,Davinson Sánchez,1.8,1.3,0.7,0.3,2.3,0.4,0.7,-
85,Josh Brownhill,2.1,1.9,1.1,-,1.1,0.9,0.3,-
86,Gabriel Martinelli,0.9,0.7,0.8,-,0.4,0.7,-,-
87,Diogo Dalot,2.3,1.2,0.8,0.2,2.3,1.1,0.5,-
88,Liam Cooper,2,2,0.9,0.2,3.4,0.5,0.9,-
89,Emerson Royal,2.2,0.7,0.9,0.1,2.5,1,0.1,-
90,Antonio Rüdiger,1.4,0.8,1,0.4,2.6,0.4,0.3,-
91,Kai Havertz,0.6,0.1,1.4,-,1,0.3,-,-
92,Roberto Firmino,1.2,0.2,0.4,-,0.2,0.7,-,-
93,Rúben Neves,2.1,1.2,0.8,0.1,1.4,1.9,0.2,-
94,James McArthur,1.6,1.4,1.1,-,1.2,1.3,0.4,-
95,Romain Saïss,1.3,1.9,1,0.2,4.8,0.5,0.7,-
96,Mohammed Salisu,2.4,2.3,1.1,0.6,4.4,0.7,0.8,1
97,Kyle Walker-Peters,1.8,1.2,0.8,0.3,1.3,0.4,0.3,-
98,Takehiro Tomiyasu,1.7,1.1,0.8,0.1,2.6,0.5,0.1,-
99,Romelu Lukaku,0.1,-,0.3,-,0.8,0.2,-,-
100,Joelinton,2,1,1.7,-,1.3,0.9,0.3,-
101,Nélson Semedo,2.3,0.8,0.9,0.1,2.1,1,0.2,-
102,Charlie Taylor,1.5,1.9,0.5,0.5,2.3,0.6,0.6,-
103,César Azpilicueta,1.9,0.9,0.9,0.1,2.3,0.7,0.3,-
104,José Sá,0.1,0.1,0.1,-,1.1,0.1,-,1
105,Nick Pope,-,0.1,-,-,1.3,0.1,-,-
106,Jan Bednarek,1,2.3,1,0.3,4.5,0.5,0.9,1
107,Lucas Moura,0.7,0.5,0.6,-,0.5,0.8,-,-
108,Pablo Fornals,1.5,0.8,0.7,-,0.4,1.7,0.1,-
109,David Raya,-,-,-,-,0.7,-,-,-
110,Joël Veltman,2.2,1.3,1.1,0.1,2.5,0.9,0.5,-
111,Hugo Lloris,-,-,-,-,0.9,-,-,-
112,Pascal Groß,1,0.6,0.5,-,0.7,0.7,0.3,-
113,Harvey Barnes,1,0.2,0.6,-,0.2,0.5,-,-
114,Naby Keïta,2,0.6,0.9,-,0.1,0.7,0.1,-
115,Raphaël Varane,1.3,0.8,0.2,0.7,3.5,0.5,0.4,-
116,Demarai Gray,0.9,0.4,0.4,-,0.4,0.4,0.1,-
117,Stuart Dallas,2.7,1.7,1,0.3,1.6,1.4,0.4,-
118,João Pedro,0.7,0.5,0.5,-,0.6,0.6,0.1,-
119,Daniel Podence,0.7,0.4,0.3,-,-,0.5,-,-
120,Ben White,1.4,1.3,0.6,0.6,3.2,0.5,0.8,1
121,Douglas Luiz,1.7,1,1.1,0.1,0.6,1.5,0.2,-
122,Ben Davies,1.2,1,1.1,0.3,2.5,0.4,0.7,-
123,Eric Dier,0.4,0.8,0.3,0.3,4,0.2,0.9,-
124,Jacob Ramsey,2,0.7,0.9,-,0.7,1.1,0.2,-
125,Kieran Tierney,0.8,0.7,0.2,0.2,2.2,-,0.2,-
126,Marc Guéhi,1,0.8,0.4,0.5,3.5,-,0.7,-
127,Pontus Jansson,1.1,1.4,0.4,0.6,5,0.3,0.7,-
128,Lukasz Fabianski,-,-,-,-,0.6,-,-,-
129,Tyrick Mitchell,2.9,1.1,0.4,0.2,2.3,0.6,0.1,-
130,Alexis Mac Allister,2,0.4,0.9,-,0.5,1.2,0.2,-
131,Aaron Cresswell,0.9,1.1,0.5,0.1,2.1,0.4,0.6,-
132,Emiliano Buendía,1.1,0.3,0.5,-,0.3,0.9,0.1,-
133,Gabriel Magalhães,1.4,0.4,0.7,0.6,3.1,0.3,0.7,-
134,Kurt Zouma,0.5,1.4,0.5,0.3,5.5,0.1,1.1,1
135,Luke Thomas,2.3,1.8,0.7,0.2,2.1,1.7,0.6,-
136,Emile Smith Rowe,0.4,0.5,0.2,-,0.3,0.5,-,-
137,Bryan Mbeumo,0.8,0.3,0.6,-,0.4,0.4,0.2,-
138,Çaglar Söyüncü,1.7,1.1,0.9,0.7,4,0.6,1,-
139,Kasper Schmeichel,-,-,-,-,0.7,0.1,-,-
140,Tyrone Mings,0.6,1.3,0.8,0.3,4.2,0.2,0.8,-
141,Alexandre Lacazette,0.9,0.2,1.1,-,0.2,0.5,-,-
142,Tino Livramento,1.9,1.7,0.4,0.1,1.7,0.6,0.3,-
143,Lewis Dunk,0.3,0.9,0.3,0.2,3.8,0.2,1,-
144,Kyle Walker,0.8,0.7,0.4,0.4,0.8,0.5,0.2,-
145,Kristoffer Ajer,1.2,1.1,0.5,0.4,3,0.3,0.5,-
146,Vitaly Janelt,2,0.9,0.8,-,1,0.8,0.2,-
147,Cheikhou Kouyaté,1.9,1.4,1.1,-,1.2,0.8,0.5,-
148,Grant Hanley,1.3,1.7,0.7,0.4,5.2,0.5,1.4,-
149,Abdoulaye Doucouré,2.5,0.9,1.3,-,1,1.3,0.3,-
150,Jeffrey Schlupp,1.4,0.6,0.8,0.1,1,0.8,0.3,-
151,Ché Adams,0.4,0.3,1,-,0.5,0.5,0.1,-
152,Michael Keane,1.4,1.9,0.5,0.3,4,0.5,0.9,2
153,Joel Ward,1.6,1.1,0.8,0.3,3.4,1,0.4,-
154,Adam Webster,1.2,0.8,0.7,0.5,2.8,0.3,0.8,-
155,Timothy Castagne,2.5,1.1,0.6,0.2,1.7,0.6,0.3,-
156,Andros Townsend,1.5,0.7,0.5,-,0.2,1.2,0.1,-
157,Ederson,0.1,-,-,-,0.6,0.1,-,-
158,Craig Dawson,0.9,0.9,1.1,0.4,4.1,0.3,1.5,-
159,Fraser Forster,0.1,-,-,-,1.8,0.1,-,-
160,Fernandinho,1.1,0.4,0.7,0.2,0.7,0.9,0.1,-
161,Fabian Schär,0.6,1.3,1,0.4,3.8,0.3,0.7,-
162,Anthony Gordon,1.5,0.6,0.7,-,0.2,1.1,0.1,-
163,Joshua King,0.6,0.3,1.3,-,0.9,0.4,0.1,-
164,Danny Welbeck,0.6,0.2,0.7,0.1,0.7,0.3,0.1,-
165,João Moutinho,2.1,1,1,-,0.9,2.2,0.2,-
166,Maxwel Cornet,0.6,0.4,0.8,-,0.5,0.3,0.2,-
167,Moussa Sissoko,1.5,0.8,1,-,1.7,0.4,0.4,-
168,Vicente Guaita,-,-,-,-,0.7,-,-,-
169,Kiernan Dewsbury-Hall,1.4,0.8,0.7,-,0.8,0.8,0.3,-
170,Christian Pulisic,0.5,0.2,0.7,-,0.4,0.6,-,-
171,Jordan Ayew,1.5,0.5,1.2,-,0.4,0.5,0.1,-
172,Granit Xhaka,1.2,0.8,1.1,0.1,1,0.9,0.2,-
173,Jack Harrison,1.6,0.6,0.8,0.1,0.5,1.3,-,-
174,Joachim Andersen,0.9,1.1,0.6,0.2,3.6,0.3,0.6,1
175,Raúl Jiménez,0.9,0.4,1.3,-,0.8,0.7,0.1,-
176,Michael Olise,0.8,0.2,0.6,-,0.2,0.7,-,-
177,Odsonne Édouard,0.6,-,0.9,-,0.6,0.5,0.2,-
178,Jadon Sancho,0.5,0.5,0.1,-,0.2,0.5,-,-
179,Christian Benteke,0.1,0.1,0.6,-,1.3,0.2,0.1,-
180,Édouard Mendy,-,-,-,-,0.7,0.1,-,-
181,Ben Johnson,1.7,1.1,0.5,0.1,2.5,0.4,0.4,-
182,Martin Dúbravka,-,-,-,-,0.5,-,-,-
183,Aaron Ramsdale,0.1,-,-,-,1.1,-,-,-
184,Jonjo Shelvey,1.3,1,0.7,-,0.8,0.8,0.3,-
185,Manuel Lanzini,0.9,0.6,0.4,-,0.3,0.8,-,-
186,Harry Maguire,1.1,1.1,0.7,0.4,3.3,0.4,1,1
187,Danny Ings,0.8,0.2,0.5,-,0.7,0.8,0.1,-
188,Jean-Philippe Mateta,0.4,0.2,0.7,-,0.6,0.7,0.1,-
189,David de Gea,-,-,-,-,0.6,-,-,-
190,Ademola Lookman,1.2,0.4,1,-,0.1,0.7,-,-
191,Conor Coady,0.8,0.7,0.5,0.9,3.7,0.3,1.1,-
192,Luke Shaw,1.1,0.5,1.6,0.2,0.9,0.5,0.6,-
193,Robert Sánchez,0.1,-,-,-,0.6,-,-,-
194,Nemanja Matic,1.3,1.3,1.1,0.1,0.8,0.7,0.3,-
195,Emiliano Martínez,-,-,-,-,0.3,0.1,-,-
196,Juraj Kucka,2.3,1,1.8,-,1.7,1.8,0.3,1
197,Wout Weghorst,0.9,0.3,1.5,-,0.7,0.7,0.3,-
198,Mohamed Elyounoussi,1.2,0.4,0.9,-,0.9,0.9,0.1,-
199,Séamus Coleman,2,1.1,0.5,0.2,2.5,0.6,0.4,1
200,Illan Meslier,-,-,-,-,1.2,-,-,-
201,Connor Roberts,1,1,0.3,0.2,2.5,0.2,0.2,-
202,Jordan Pickford,-,-,-,-,1,-,-,-
203,Eddie Nketiah,0.4,0.2,0.8,-,0.2,0.1,0.1,-
204,James Milner,1.2,0.7,0.7,-,0.8,0.7,0.2,-
205,Nathan Redmond,0.8,0.3,0.6,-,0.5,0.9,0.1,-
206,Armando Broja,0.4,0.1,0.9,-,0.3,0.2,-,-
207,Joe Willock,2.2,0.7,1.2,-,0.2,1.3,0.2,-
208,Solly March,1,0.5,1,-,0.7,0.5,0.1,-
209,Emil Krafth,1.9,1.3,1.1,0.4,2.5,0.5,0.5,-
210,Matthew Lowton,1.5,1,0.5,0.1,2.5,0.7,0.4,-
211,Diego Llorente,1.9,1.4,0.8,0.3,2.7,0.5,0.6,-
212,Ismaïla Sarr,0.5,0.4,0.8,-,0.4,0.6,-,-
213,Alex Iwobi,1.4,0.7,0.6,-,0.9,1.1,0.1,-
214,Trincão,1,0.4,0.5,-,-,0.6,-,-
215,Rodrigo,0.6,0.4,0.7,-,0.8,0.9,-,-
216,Vladimír Coufal,1.6,0.8,1,-,2,0.6,0.3,1
217,Kalvin Phillips,2.7,1.2,1.7,0.2,0.9,1.7,0.5,-
218,Anthony Elanga,1.2,0.4,0.4,-,0.2,0.7,-,-
219,Mathias Normann,1.5,0.8,1.6,-,1.7,1.3,0.3,-
220,Imrân Louza,2.1,2.1,1.2,-,1,1.1,0.3,-
221,Brandon Williams,2.1,1.7,0.9,0.2,1.7,1.1,0.2,-
222,Rico Henry,0.8,0.8,0.6,0.1,1.6,0.6,0.3,-
223,Tariq Lamptey,1.2,0.7,0.9,-,0.7,0.3,0.1,-
224,Timo Werner,0.4,0.1,0.5,-,0.2,0.9,-,-
225,Mason Holgate,1.4,1,1,0.2,3.7,0.6,0.7,1
226,Samir,1.3,2.3,0.9,0.4,4.3,0.6,0.6,-
227,Hwang Hee-Chan,0.9,0.4,1,-,0.2,1,-,-
228,Cédric Soares,1.8,0.8,0.7,-,1.4,0.4,0.3,-
229,Yoane Wissa,0.4,0.3,0.3,-,0.2,0.5,0.2,-
230,Kelechi Iheanacho,0.4,0.2,0.7,-,0.4,0.4,-,-
231,Cucho Hernández,0.5,0.2,0.5,-,0.4,0.9,-,1
232,Stuart Armstrong,1.1,0.3,0.4,-,0.5,0.6,-,-
233,Ben Godfrey,2,0.7,0.7,0.3,4,0.7,0.8,-
234,Albert Sambi Lokonga,1.2,0.7,0.6,0.1,0.6,0.1,0.4,-
235,Adam Lallana,1.4,0.7,0.5,-,0.5,1.2,0.3,-
236,Allan,2.6,0.8,1.1,-,1.3,2.5,0.3,-
237,Victor Lindelöf,0.6,0.9,0.7,0.4,3.4,0.2,0.6,-
238,Junior Firpo,2.5,1,1.6,0.1,1.3,1.2,0.3,1
239,Sergi Canós,1.8,0.7,0.9,0.1,1.1,0.9,0.1,1
240,Neal Maupay,0.5,0.1,1,-,-,0.4,0.1,-
241,Luke Ayling,2.8,1.1,0.8,0.2,1.9,1.8,1,-
242,Pierre Lees-Melou,1.8,0.8,1.1,-,0.6,2,0.3,-
243,Ryan Fraser,0.4,0.4,0.4,-,0.3,0.3,-,-
244,Teemu Pukki,0.6,0.1,0.8,-,0.1,0.6,-,-
245,Daniel Amartey,0.9,0.8,0.5,0.5,3.3,0.4,0.8,-
246,Patson Daka,0.7,0.1,0.7,-,0.3,0.7,-,-
247,Jakub Moder,1.5,0.4,0.7,0.1,0.7,0.7,0.1,-
248,Kiko Femenía,1.3,1.4,0.4,0.2,1.9,0.6,0.3,-
249,Jamaal Lascelles,0.6,0.8,0.7,0.6,4.3,0.3,1,2
250,Kenny McLean,1.4,1.1,0.5,0.1,1.6,1.4,0.2,-
251,Miguel Almirón,1.6,0.7,0.6,-,0.3,1.1,-,-
252,Leander Dendoncker,1.4,0.3,0.4,-,1.1,0.9,0.3,-
253,Jay Rodríguez,0.7,0.1,1.1,0.1,0.4,0.3,-,-
254,Daniel James,0.8,0.3,0.9,-,0.3,0.4,-,-
255,Nicolas Pépé,0.4,0.4,0.4,-,0.1,0.3,0.1,-
256,Max Aarons,1.9,0.8,0.8,0.4,2.1,0.5,0.6,1
257,Javier Manquillo,1.8,0.5,0.5,0.3,1.4,0.7,0.3,-
258,Ezri Konsa,0.9,0.5,0.6,0.2,2.8,0.1,0.8,-
259,Ashley Young,0.8,0.5,0.7,-,1,0.2,0.2,1
260,Harry Winks,0.8,0.8,0.6,-,0.4,0.7,0.2,-
261,Boubakary Soumaré,1,0.7,0.8,-,0.9,0.5,0.1,-
262,Ashley Westwood,0.8,1.1,1.1,-,0.6,0.8,0.3,-
263,Nuno Tavares,1,0.4,1,0.1,1.4,0.5,0.2,-
264,Tim Krul,-,-,-,-,0.9,0.1,-,1
265,Mathias Jensen,1.1,0.7,0.6,-,0.4,1.3,0.1,-
266,Milot Rashica,1,0.5,0.7,-,0.7,0.6,0.1,-
267,Romain Perraud,1.7,0.9,1.6,0.1,1.9,0.7,0.3,-
268,Billy Gilmour,1.7,0.7,1.2,-,1.2,1.6,0.2,-
269,Jacob Murphy,1.5,0.7,0.5,0.1,0.5,0.5,0.1,-
270,Adam Armstrong,0.4,0.1,0.6,-,0.3,0.3,-,-
271,Ibrahima Diallo,1,0.4,0.3,-,0.4,0.6,-,-
272,Sean Longstaff,2.2,0.4,0.6,-,0.8,1.7,0.3,-
273,Jack Cork,1,0.9,1.6,0.1,1.4,0.7,0.2,-
274,Mateusz Klich,1.4,0.3,1.2,-,0.5,1.2,0.1,-
275,Frank Onyeka,1.3,0.7,1.7,-,0.7,1,0.1,-
276,Craig Cathcart,1,0.9,0.4,0.4,4.2,0.5,0.9,-
277,Pascal Struijk,2.1,1.1,0.9,0.2,1.9,0.7,0.8,-
278,Robin Koch,1.1,1,1.1,0.1,2.2,1.3,0.5,-
279,Ben Gibson,0.8,1,0.4,0.1,4.9,0.2,1.1,-
280,Marcus Rashford,0.2,0.2,0.5,-,0.2,0.4,-,-
281,Adam Forshaw,2.4,0.9,1.2,0.1,0.5,1.5,-,-
282,Matej Vydra,0.5,-,0.4,-,0.4,0.2,-,-
283,Tyler Roberts,0.7,0.2,0.6,-,0.4,0.3,-,-
284,Shandon Baptiste,0.6,0.5,0.3,-,0.5,0.4,-,-
285,Josh Sargent,1,0.4,0.3,-,0.7,1,0.1,-
286,Tom Cleverley,1.3,0.6,1,-,0.6,0.5,0.2,-
287,Joe Gelhardt,0.2,-,0.9,-,0.2,0.4,-,-
288,Aaron Lennon,1.2,0.3,0.7,-,0.3,0.9,0.1,-
289,Ben Foster,-,-,-,-,0.6,0.1,-,-
290,Mads Roerslev,1.1,0.8,0.9,0.1,1.2,0.9,0.2,-
291,Steven Bergwijn,0.1,-,0.4,-,0.3,0.4,-,-
292,Lukas Rupp,0.5,0.5,0.4,-,0.3,0.6,0.1,-
293,Kieran Dowell,0.9,0.4,1,-,0.2,1.2,0.1,-
294,Nikola Vlasic,0.6,0.1,0.4,-,0.1,0.8,-,-
295,Ashley Barnes,0.5,0.1,0.9,-,0.2,0.3,-,-
296,Salomón Rondón,0.3,-,0.6,-,0.5,0.5,-,-
297,Andrii Yarmolenko,0.2,-,0.1,-,0.1,0.3,0.1,-
298,Fábio Silva,0.1,-,0.6,-,-,0.4,-,-
