,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
38,Guido Rodríguez,Real Betis,30, DMC,29(3),2533,1,2,7,1,0.7,85.5,1,-,6.92,3,1,1.5,0.2,1.6,1.4,0.4,-,0.6,1.6,0.1,0.5,0.5,45.3,85.5,-,3.1,-
39,Lucas Torró,Osasuna,29, DMC,32(1),2734,1,-,10,-,1,77.8,4,1,6.92,2.2,1.4,1.7,0.1,1.6,0.8,0.3,1,0.7,1.5,-,0.7,0.7,38.5,77.8,-,1.5,-
40,Álex Moreno,Real Betis,30," D(L),M(L)",28(2),2408,5,3,4,1,0.9,76.2,0.8,2,6.92,2.5,1.1,1.1,0.5,2.3,0.9,0.2,-,0.8,1.3,0.1,0.6,0.6,34.9,76.2,0.4,1,-
41,Jules Koundé,Sevilla,25, D(CR),31(1),2738,2,1,2,2,0.4,88.9,2.4,3,6.92,1.3,0.7,0.5,0.4,3.1,0.3,0.6,-,0.8,0.9,0.1,0.4,0.4,65.6,88.9,0.2,3.9,-
42,Arnaut Danjuma,Villarreal,27," AM(L),FW",17(6),1478,10,3,2,-,2.7,77.0,0.1,3,6.91,0.3,0.1,0.1,-,0.1,0.1,-,-,1.4,0.8,0.7,0.8,0.8,15.1,77.0,0.3,0.3,-
43,Frenkie de Jong,Barcelona,26," D(C),DMC",30(2),2486,3,3,5,1,0.5,91.3,0.8,5,6.91,1.1,0.6,0.8,0.1,0.5,0.3,0.2,-,1.6,1.1,0.2,0.9,0.9,51.2,91.3,0.2,2.3,0.2
44,João Félix,Atletico,24," AM(CL),FW",13(11),1267,8,4,1,1,1.6,75.0,0.8,2,6.91,0.2,0.3,0.6,-,0.3,0.2,-,-,1.3,2.4,0.4,0.8,0.8,17.5,75.0,0.1,1,0.2
45,Lucas Boyé,Elche,28," AM(L),FW",22(2),1724,7,3,3,-,2,73.4,1.3,3,6.91,1.1,0.1,1.6,-,1,0.6,-,-,2.4,1.7,0.5,3.3,3.3,17.3,73.4,-,0.5,-
46,Mikel Oyarzabal,Real Sociedad,27," AM(CLR),FW",19(3),1674,9,3,-,1,1.9,74.8,1,4,6.9,0.8,0.5,0.6,-,0.6,0.6,0.1,-,1,1.2,0.2,1.3,1.3,23.2,74.8,1.2,0.6,-
47,David Silva,Real Sociedad,38," M(CLR),FW",22(3),1734,2,4,4,1,0.8,88.1,0.6,3,6.9,1.1,0.3,0.9,-,0.5,0.7,0.1,-,1.2,1,0.1,1.1,1.1,40.6,88.1,0.6,1.1,0.1
48,Marco Asensio,Real Madrid,28," AM(CLR),FW",19(12),1729,10,-,2,-,2.1,87.7,-,1,6.89,0.4,0.4,0.3,-,0.2,0.5,-,-,0.9,0.6,0.1,0.8,0.8,25.9,87.7,0.4,0.9,-
49,Germán Pezzella,Real Betis,32, D(C),22(1),1991,1,-,5,1,0.8,87.4,2.5,-,6.87,0.9,1.7,1.1,1,4.4,0.6,0.8,1,0.1,0.3,0.1,-,-,44.5,87.4,-,1,-
50,Héctor Bellerín,Real Betis,29," D(R),M(R)",22(1),1979,-,2,2,1,0.4,77.8,1.2,1,6.87,2.3,1,1,0.4,2.4,0.6,0.1,1,1,0.6,0.1,0.3,0.3,35.7,77.8,0.5,1.1,-
51,Alfonso Pedraza,Villarreal,28," D(L),M(L)",19(9),1706,4,4,2,-,0.8,77.2,0.5,4,6.86,1.2,1.1,1.3,0.1,1,0.6,0.1,-,1.1,0.9,0.1,0.7,0.7,26.1,77.2,0.6,0.7,-
52,Robin Le Normand,Real Sociedad,27, D(C),37,3330,1,1,7,-,0.5,88.0,2.9,1,6.86,1.3,1.3,1,0.5,3.2,0.2,0.6,-,-,0.6,0.1,0.1,0.1,58.2,88.0,-,3.4,-
53,Érik Lamela,Sevilla,32," AM(CLR),FW",10(10),1016,5,2,5,-,1.1,86.3,0.5,3,6.86,1.6,0.3,1.1,-,0.1,1,-,-,0.9,0.7,0.3,1.5,1.5,23.4,86.3,0.2,0.6,0.2
54,Pau Torres,Villarreal,27, D(C),33,2858,5,1,5,-,0.7,85.8,1.8,1,6.86,1,0.6,0.4,1.1,3.1,0.2,0.7,-,0.8,0.5,-,0.2,0.2,60.0,85.8,-,4.2,-
55,Santi Comesaña,Rayo Vallecano,27, M(C),32(3),2698,1,2,10,1,0.9,82.7,1.7,-,6.86,2.5,0.9,1.7,0.1,0.8,1.8,0.2,-,1.4,1.6,-,1,1,41.8,82.7,0.1,2.5,0.1
56,Dani Carvajal,Real Madrid,32, D(R),17(7),1553,1,3,1,-,0.4,87.4,0.6,2,6.85,1.8,0.8,0.8,-,1.3,0.5,0.3,-,0.4,0.5,-,0.4,0.4,42.0,87.4,0.4,1.8,-
57,Sergi Darder,Espanyol,30, M(CLR),36,3136,3,9,4,-,1.2,85.4,0.3,-,6.85,1.3,0.7,0.8,-,0.8,1,-,-,1.5,1.1,-,0.9,0.9,45.8,85.4,0.4,3.8,0.1
58,Ronald Araujo,Barcelona,25, D(CR),25(5),2271,4,-,6,-,0.6,90.2,2,3,6.84,1.4,0.8,0.8,0.5,2,0.1,0.7,-,0.2,0.4,-,0.2,0.2,53.6,90.2,0.1,2.8,-
59,Luis Milla,Granada,29, DMC,33(1),2785,3,3,4,-,0.6,83.6,0.9,1,6.84,1.7,0.7,0.8,-,0.9,1.1,0.1,-,0.8,1.9,-,0.7,0.7,38.9,83.6,1.2,2.7,0.1
60,Brais Méndez,Celta Vigo,27," AM(CR),FW",36(1),3036,4,5,8,-,1.5,80.3,1.2,2,6.83,1.8,1,2,-,0.8,1.6,0.2,-,0.9,1.5,0.2,1.3,1.3,39.5,80.3,0.2,2,0.1
61,Ivan Rakitic,Sevilla,36, M(CL),26(9),2188,4,6,5,-,0.9,85.9,1.1,4,6.83,1.1,0.7,1,-,1,0.8,0.2,-,0.2,1,-,0.3,0.3,44.5,85.9,0.8,3.3,-
62,José Giménez,Atletico,29, D(CR),24,2047,1,1,8,-,0.8,88.6,1.8,-,6.82,0.8,1,0.5,0.3,3.9,0.3,0.8,-,0.3,0.9,0.1,-,-,38.5,88.6,-,3.1,-
63,Eduardo Camavinga,Real Madrid,21," D(L),DMC",13(13),1233,2,1,9,-,0.5,90.0,1.1,1,6.82,2,0.7,1.3,-,0.5,0.7,0.1,-,0.8,1.1,-,0.4,0.4,32.4,90.0,-,2,0.1
64,Yeray Álvarez,Athletic Club,29, D(C),21(1),1860,-,-,6,-,0.3,82.0,2.6,1,6.82,1.1,2,1,0.4,4.3,0.4,0.7,-,0.1,0.6,-,0.1,0.1,46.0,82.0,-,3.6,-
65,Alfonso Espino,Cadiz,32, D(L),37,3330,2,2,6,-,0.7,64.4,1.2,-,6.82,2.9,1.5,1.4,0.2,2.1,1.8,0.3,-,0.6,1.2,0.2,0.6,0.6,34.4,64.4,0.8,2.2,0.1
66,Santi Mina,Celta Vigo,28," AM(LR),FW",30(3),2380,7,3,4,-,1.8,66.7,3.9,2,6.82,0.8,0.2,1.6,-,0.6,0.8,0.1,-,0.4,1.2,0.3,1,1,19.2,66.7,-,0.8,0.1
67,Geoffrey Kondogbia,Atletico,31," D(C),DMC",21(7),1885,1,2,9,2,0.5,86.0,1.4,-,6.81,2.6,1.6,1.4,-,0.8,1,0.2,-,1,1.3,-,0.9,0.9,35.5,86.0,-,2.6,-
68,Álvaro García,Rayo Vallecano,31, AM(CL),34(2),3006,7,4,6,-,1.9,70.2,0.1,1,6.81,1.2,1.2,0.6,-,0.4,0.8,0.1,-,0.6,0.7,0.3,0.4,0.4,22.9,70.2,1.2,0.8,-
69,Thomas Lemar,Atletico,28, AM(CLR),17(7),1450,4,5,2,-,1.2,85.3,0.5,2,6.8,1,0.3,0.5,-,0.4,0.6,-,-,1.4,0.9,0.1,1.4,1.4,28.3,85.3,1,1.2,-
70,Rodrigo De Paul,Atletico,29," AM(CLR),FW",24(12),2155,3,1,7,-,0.7,81.9,0.5,5,6.8,1.5,0.6,1.3,-,0.4,0.8,0.1,-,0.7,1.6,-,0.9,0.9,35.8,81.9,0.9,2.8,0.3
71,Conan Ledesma,Cadiz,31, GK,38,3420,-,-,4,-,-,47.4,0.4,3,6.8,0.1,-,0.1,-,1.3,-,-,-,0.1,0.2,-,-,-,27.2,47.4,-,7.7,-
72,Dani Vivian,Athletic Club,24, D(C),22(2),1985,2,1,2,-,0.7,83.4,1.3,1,6.8,1.3,1.1,0.8,0.9,4.5,0.3,0.6,-,0.2,0.8,-,0.3,0.3,39.3,83.4,-,3.8,-
73,Antoine Griezmann,Atletico,33," AM(CLR),FW",21(5),1709,3,4,3,-,1.7,80.7,1.2,-,6.8,1.2,0.3,0.7,-,0.6,0.8,-,-,0.7,1,0.4,0.9,0.9,25.3,80.7,0.2,0.7,0.1
74,Stefan Savic,Atletico,33, D(C),28,2440,-,-,12,-,0.5,82.3,2.6,-,6.8,1.6,1.3,1.1,0.2,3.5,0.5,0.4,1,0.3,0.8,0.1,0.1,0.1,49.1,82.3,-,3.8,-
75,William Carvalho,Real Betis,32, M(C),20(13),1806,2,3,6,-,1,88.0,1,1,6.8,1.5,0.5,0.9,-,0.6,0.8,0.2,-,1.5,0.8,-,0.8,0.8,39.8,88.0,-,2.3,0.1
76,Alejandro Catena,Rayo Vallecano,29, D(C),36,3240,2,2,8,-,0.6,81.3,3.4,1,6.8,1.1,0.8,0.7,0.3,4.6,0.5,0.5,-,0.1,0.4,0.1,0.2,0.2,47.6,81.3,-,6.1,-
77,Thibaut Courtois,Real Madrid,31, GK,36,3240,-,-,1,-,-,79.2,0.2,-,6.79,-,-,-,-,0.4,-,-,-,-,-,-,-,-,26.3,79.2,-,3.1,-
78,Omar Alderete,Valencia,27, D(C),28(1),2412,2,-,15,-,0.6,60.8,2.4,1,6.79,1.8,1.2,1.4,0.4,5.2,0.7,0.6,-,0.4,0.2,-,0.1,0.1,32.8,60.8,-,4.1,-
79,Gavi,Barcelona,19, AM(CL),28(6),2331,2,5,9,1,0.9,89.3,0.9,1,6.79,1.1,0.7,1.9,-,0.3,0.7,-,-,1.6,2,0.4,1.4,1.4,35.2,89.3,0.2,1,0.2
80,Samuel Chukwueze,Villarreal,24, AM(CR),12(15),1330,3,3,4,-,1.2,75.2,0.3,1,6.78,0.5,0.2,0.4,0.1,0.1,0.1,-,-,2.5,0.6,0.4,0.7,0.7,16.3,75.2,0.1,0.4,0.1
81,Nacho Vidal,Osasuna,29, D(R),33(2),2906,-,1,9,-,0.6,71.0,2,-,6.78,2.4,1.7,1.4,0.1,2,1.1,0.4,-,0.7,0.9,0.1,0.3,0.3,31.1,71.0,0.3,2.1,-
82,Denis Suárez,Celta Vigo,30, M(CLR),33(5),2839,4,6,4,-,0.6,83.6,0.4,1,6.78,1.6,0.4,1.2,-,0.2,1.5,0.1,-,1.1,1,-,0.4,0.4,50.2,83.6,0.8,2.4,0.2
83,Diego López,Espanyol,42, GK,36,3179,-,-,4,-,-,68.6,0.4,1,6.78,-,-,-,-,1.1,0.1,-,-,-,0.2,-,-,-,26.4,68.6,-,5.3,-
84,Alex Berenguer,Athletic Club,28," D(LR),M(CLR),FW",24(10),2174,3,6,8,-,1.4,71.5,1.5,3,6.78,1.3,0.5,1.3,-,0.4,1.2,0.1,-,1,1.4,0.4,1.1,1.1,21.1,71.5,0.9,0.5,0.1
85,Edgar Badia,Elche,32, GK,24,2160,-,-,2,-,-,63.9,0.4,2,6.77,-,-,-,-,1.3,-,-,-,-,-,-,-,-,30.1,63.9,-,8.5,-
86,Aritz Elustondo,Real Sociedad,30, D(CR),22(8),2102,4,1,3,1,0.5,83.8,1.9,3,6.77,0.7,1,0.6,0.4,2.8,0.3,0.4,-,0.2,0.7,0.1,-,-,37.9,83.8,-,2.3,-
87,Lucas Ocampos,Sevilla,29," M(CLR),FW",23(7),2128,6,4,7,-,1.7,82.3,0.9,2,6.76,1.5,0.3,1.5,-,0.7,1.1,-,-,1.2,1.4,0.1,1.4,1.4,24.1,82.3,0.5,1,-
88,Óscar De Marcos,Athletic Club,35," D(LR),M(CR)",19(3),1685,1,2,4,-,0.1,74.2,1,-,6.76,2.3,0.9,1.1,0.2,1.2,0.7,0.1,-,0.2,0.4,0.1,0.3,0.3,39.4,74.2,0.4,1.6,-
89,Yassine Bounou,Sevilla,33, GK,31,2790,-,2,2,-,-,74.0,0.2,2,6.76,-,-,-,-,0.7,-,-,-,-,0.1,-,-,-,30.8,74.0,-,6,-
90,Sergiño Dest,Barcelona,23," D(LR),M(R)",17(4),1516,-,3,2,-,0.6,92.4,0.3,-,6.76,1.5,0.1,0.8,0.1,0.8,0.2,0.2,-,1.8,0.9,-,1.1,1.1,38.9,92.4,0.3,0.7,-
91,Federico Valverde,Real Madrid,25, M(CLR),19(12),1832,-,1,2,-,1.1,89.7,0.5,-,6.76,1.2,0.8,0.5,-,0.3,0.6,0.2,-,1,0.3,0.2,0.3,0.3,37.0,89.7,-,1.5,0.1
92,Ante Budimir,Osasuna,32, FW,20(8),1741,8,2,3,-,1.6,58.0,3.9,2,6.76,0.9,0.1,1.3,-,0.6,0.5,0.1,-,0.4,1.1,0.6,1,1,12.3,58.0,0.1,0.1,-
93,Martín Zubimendi,Real Sociedad,25, DMC,26(10),2587,2,1,4,-,0.6,85.7,1.8,1,6.76,1.4,1.4,0.9,0.1,1.3,0.6,0.4,-,0.5,0.6,0.1,0.3,0.3,40.3,85.7,-,2.1,-
94,José Campaña,Levante,30, M(CLR),16(4),1429,2,2,6,1,0.7,85.9,0.9,1,6.75,1.4,1.1,0.9,0.2,1,1,0.1,-,1.1,1.1,0.1,0.5,0.5,40.9,85.9,0.5,2,0.1
95,David Alaba,Real Madrid,31," D(CL),M(CL)",30,2645,2,3,2,-,0.7,92.6,0.5,1,6.75,0.8,0.7,0.5,0.3,2.2,0.3,0.5,-,0.1,0.2,0.1,0.1,0.1,62.9,92.6,0.2,1.8,0.1
96,Diego Carlos,Sevilla,31, D(C),34,2961,3,-,2,1,0.9,87.6,2.4,1,6.75,1,0.7,1,0.4,3.5,0.2,1,-,0.1,0.6,-,0.1,0.1,64.1,87.6,-,5.6,0.1
97,Edgar González,Real Betis,27," D(C),DMC",14(7),1457,1,1,6,-,0.2,88.0,1.5,-,6.74,1.2,1.1,1,0.6,3.9,0.3,0.5,-,0.2,0.4,-,-,-,43.0,88.0,-,1.9,-
98,Diego Rico,Real Sociedad,31," D(CL),M(L)",19(2),1647,-,-,4,-,0.5,75.6,1.2,-,6.74,2,1.4,0.8,0.6,1.9,1.1,0.2,-,0.6,0.8,0.2,0.3,0.3,40.9,75.6,0.7,0.9,-
99,Leandro Cabrera,Espanyol,32, D(CL),37,3330,2,-,7,-,0.5,76.6,2.3,1,6.74,1,1.2,0.9,0.6,5.8,0.4,0.6,1,-,0.6,0.1,0.1,0.1,49.4,76.6,-,4.4,0.1
100,Álvaro Negredo,Cadiz,38, FW,24(10),2157,7,2,3,-,2,60.0,3.4,3,6.74,0.1,0.1,0.5,-,0.7,0.1,0.1,-,0.6,1,0.3,0.5,0.5,15.4,60.0,0.1,1,-
101,Darwin Machís,Granada,31, AM(LR),16(9),1381,4,2,2,-,1.5,71.4,0.5,1,6.73,0.9,0.6,0.8,-,0.5,0.6,-,-,1.4,1.2,0.2,0.9,0.9,14.1,71.4,0.6,0.7,-
102,Luís Maximiano,Granada,25, GK,35,3137,-,-,2,-,-,48.1,0.2,2,6.73,0.1,-,-,-,0.6,0.1,-,1,0.1,0.1,-,0.1,0.1,29.3,48.1,-,7.3,-
103,Dani Rodríguez,Mallorca,35, AM(CLR),33(3),2841,3,3,7,-,1.2,78.6,1.1,1,6.73,1.5,0.6,1.8,-,0.5,0.9,0.1,-,1.7,1.9,0.1,2.3,2.3,24.6,78.6,0.3,0.8,0.1
104,Lucas Vázquez,Real Madrid,32," D(R),M(R)",20(9),1835,3,-,3,-,0.6,89.3,0.1,-,6.73,1.5,0.7,0.9,0.1,1.1,0.6,0.2,-,0.6,1.2,0.2,0.7,0.7,46.3,89.3,0.6,1.7,-
105,Papu Gómez,Sevilla,36," M(CLR),FW",19(10),1792,5,1,4,-,1.2,89.0,0.3,2,6.73,0.7,0.2,0.7,-,0.3,0.9,0.1,-,1,1.7,-,1,1,30.9,89.0,0.7,1.9,-
106,Alexander Isak,Real Sociedad,24," AM(L),FW",26(6),2157,6,2,6,-,2.3,74.3,0.9,-,6.73,0.2,0.1,1,-,0.2,0.3,0.1,-,1.4,0.9,0.5,1.1,1.1,13.0,74.3,0.1,0.2,0.1
107,Carlos Akapo,Cadiz,31," D(LR),M(R)",21(4),1847,-,-,4,-,0.4,75.2,1.5,1,6.72,1.7,2,0.9,0.2,2.2,0.6,0.3,-,0.5,1,0.1,0.4,0.4,25.8,75.2,0.6,0.8,-
108,Stole Dimitrievski,Rayo Vallecano,30, GK,30(1),2771,-,-,-,-,-,50.3,0.4,1,6.72,-,-,-,-,1.1,-,-,-,-,0.2,-,-,-,25.5,50.3,-,6.3,-
109,Jorge Cuenca,Getafe,24, D(CL),31(1),2686,1,-,6,2,0.5,68.0,2.5,1,6.72,1.4,1.2,1,1,4.6,0.2,0.4,-,0.1,0.4,-,0.1,0.1,33.6,68.0,-,2.7,-
110,Manu Trigueros,Villarreal,32," M(CLR),FW",27(8),2191,6,4,3,-,1.2,80.3,0.5,-,6.72,1.3,0.4,1.4,0.1,0.4,1.2,0.1,-,0.2,1.2,-,0.8,0.8,34.0,80.3,0.1,1.4,0.3
111,Iñaki Williams,Athletic Club,29," AM(CLR),FW",32(6),2787,8,5,4,-,2.5,67.7,1.3,1,6.71,0.4,0.1,0.6,-,0.5,0.3,0.1,-,0.7,1.1,0.8,1.1,1.1,16.0,67.7,0.2,0.4,0.1
112,Sergio Herrera,Osasuna,30, GK,36,3240,-,-,3,-,-,54.8,0.3,2,6.71,0.1,-,-,-,0.8,0.1,-,-,0.1,0.3,-,-,-,30.0,54.8,-,11.4,-
