,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
111,Darwin Machís,Granada,31, AM(LR),21(11),2035,5,5,1,-,1.5,69.3,0.4,1,6.73,0.9,0.7,1,-,0.3,0.4,0.1,-,1.4,1.4,0.3,1.3,1.3,13.6,69.3,0.7,0.7,-
112,Yuri Berchiche,Athletic Club,34," D(L),M(L)",21(2),1685,1,3,3,-,0.7,82.9,1,-,6.73,1,0.5,0.7,0.3,1.1,0.6,-,-,0.7,1.3,-,0.6,0.6,37.1,82.9,0.8,2.1,-
113,Rafa Mir,SD Huesca,26, FW,32(6),2880,13,1,2,-,3.2,57.4,2.8,5,6.73,0.4,0.4,1.6,0.1,0.6,0.4,0.1,-,0.4,0.5,0.9,0.5,0.5,11.1,57.4,0.1,0.2,-
114,Felipe,Atletico,34, D(C),23(8),2053,-,-,8,-,0.4,84.8,2.5,-,6.73,0.9,1.2,0.9,0.3,4.1,0.2,0.5,1,0.1,0.5,-,-,-,33.7,84.8,-,2.1,-
115,Mathías Olivera,Getafe,26," D(L),M(L)",30(1),2619,-,-,6,-,0.6,65.7,2.5,2,6.72,2,1,0.9,0.2,1.6,0.8,0.1,-,0.8,0.8,0.1,0.8,0.8,26.8,65.7,0.5,1,-
116,Edu Expósito,Eibar,27, M(C),27(4),2461,-,3,4,-,1.4,77.5,1.1,-,6.72,1.6,0.7,0.9,-,0.4,1.5,0.1,-,1.3,0.9,-,1.1,1.1,34.4,77.5,0.8,2.4,-
117,José Gayà,Valencia,28," D(L),M(L)",32(1),2848,1,7,6,-,0.7,82.1,0.8,2,6.72,1.8,1.2,0.9,0.3,1.5,1.1,0.1,-,1,0.9,0.4,0.5,0.5,35.5,82.1,0.5,2.2,-
118,Jaume Domènech,Valencia,33, GK,28,2520,-,-,1,-,-,64.9,0.1,1,6.71,-,-,-,-,1.1,-,-,-,-,-,-,-,-,28.1,64.9,-,9.4,-
119,Rubén Duarte,Deportivo Alaves,28, D(CL),29(2),2551,1,1,5,1,0.5,71.4,1.5,-,6.71,1.8,2.1,1.3,0.4,1.9,0.9,0.2,-,0.2,1.3,-,0.3,0.3,32.1,71.4,1.1,2.7,-
120,Yassine Bounou,Sevilla,33, GK,33,2970,1,-,3,-,-,75.7,0.2,-,6.71,-,-,-,-,0.8,0.1,-,1,-,0.1,-,-,-,28.7,75.7,-,6.1,-
121,Renan Lodi,Atletico,26," D(L),M(L)",11(12),1126,1,2,3,-,0.5,83.0,0.4,-,6.71,1.3,0.7,0.8,0.1,0.7,0.4,-,-,1,1.2,0.1,0.4,0.4,25.0,83.0,0.7,1.2,-
122,Alfonso Espino,Cadiz,32, D(L),31(1),2609,-,3,6,-,0.3,64.1,1.1,-,6.71,2.9,1.3,1,0.4,1.8,1.3,0.2,-,0.5,0.7,0.1,0.5,0.5,22.3,64.1,0.5,1.9,-
123,Andoni Gorosabel,Real Sociedad,27," D(R),M(R)",28(4),2391,-,1,3,-,0.3,80.8,0.7,-,6.71,2.4,0.7,1.1,0.2,1.1,1.2,0.1,-,0.3,0.9,-,0.4,0.4,34.4,80.8,0.6,1.1,-
124,Thierry Correia,Valencia,25," D(R),M(R)",25(4),2140,1,1,4,1,0.3,74.7,1.1,1,6.7,1.6,1.4,1.2,0.1,1.9,0.8,0.2,-,0.9,1.3,0.1,0.4,0.4,32.3,74.7,0.4,2,-
125,Marc Cucurella,Getafe,25," D(CL),M(L)",37,3250,3,2,8,-,0.7,73.0,1.9,1,6.7,1.7,1.1,1.9,-,0.5,1.1,0.1,-,0.6,1.6,0.2,1.1,1.1,29.8,73.0,0.7,0.8,-
126,Javier Ontiveros,SD Huesca,26, AM(LR),10(10),915,2,1,5,-,1.8,79.2,0.4,2,6.69,1.1,0.5,1.4,0.1,0.3,0.9,-,-,1.8,1.6,-,0.7,0.7,21.4,79.2,0.5,0.9,0.1
127,Diego Carlos,Sevilla,31, D(C),32(1),2791,1,-,9,1,0.5,89.9,1.8,1,6.69,0.7,0.9,1.5,0.2,3.2,0.2,0.8,1,0.2,0.6,-,-,-,56.9,89.9,-,4.6,-
128,Jorge de Frutos,Levante,27, AM(LR),22(15),2187,4,9,3,-,0.7,74.1,0.4,6,6.69,1.3,0.4,1,-,0.3,0.8,0.1,-,1.2,0.8,0.1,0.7,0.7,15.9,74.1,0.5,0.6,-
129,José Luís Morales,Levante,36," D(R),M(CLR),FW",30(8),2455,13,3,3,-,1.5,74.7,0.3,5,6.68,0.5,0.3,0.4,-,0.2,0.7,-,-,0.8,0.5,0.5,1,1,16.4,74.7,0.5,0.8,0.1
130,Robin Le Normand,Real Sociedad,27, D(C),30(3),2748,-,1,5,1,0.5,85.1,3.6,-,6.68,1,1.1,1.2,0.8,2.5,0.3,0.7,-,0.2,0.5,0.1,0.3,0.3,51.5,85.1,0.1,2.4,-
131,Uros Racic,Valencia,26, DMC,25(6),2191,1,1,6,-,1.1,79.5,2.3,-,6.68,1.2,0.8,1.4,-,1.7,1.2,0.4,-,0.8,0.8,-,0.5,0.5,33.8,79.5,-,3.4,-
132,Marco Asensio,Real Madrid,28," AM(CLR),FW",21(14),1876,5,2,1,-,1.1,85.1,0.3,1,6.67,0.3,0.3,0.2,-,0.2,0.6,-,-,0.8,0.8,0.2,0.7,0.7,25.5,85.1,0.6,0.9,-
133,Aïssa Mandi,Real Betis,32, D(CLR),27(1),2394,3,1,5,2,0.3,91.0,1.5,-,6.67,1.1,1.4,0.7,0.8,3.1,0.2,0.5,-,0.1,0.5,0.1,0.1,0.1,54.3,91.0,-,3,-
134,José Mari Martín,Cadiz,36, DMC,18(4),1462,1,-,5,-,0.8,69.9,1.4,-,6.67,1.5,1.2,1.2,-,1.5,0.8,0.3,-,0.7,0.8,-,0.6,0.6,20.8,69.9,-,2.4,-
135,Djené Dakonam,Getafe,32," D(CR),DMC",34,2945,-,1,6,2,0.1,73.3,2.1,-,6.67,1.8,1.2,1,0.7,2.8,0.2,0.3,-,0.4,1.1,-,0.4,0.4,29.6,73.3,-,2.5,-
136,Lucas Boyé,Elche,28," AM(L),FW",32(2),2713,7,2,7,1,1.7,77.5,1.3,3,6.66,1.4,0.6,2.8,-,0.6,1.1,0.1,-,1.9,1,0.3,2.3,2.3,18.6,77.5,0.1,0.7,-
137,Nacho Monreal,Real Sociedad,38," D(CL),M(L)",23(3),2082,1,1,1,-,0.5,81.6,1.2,2,6.66,1.2,1.2,1,0.2,1.3,0.5,0.1,-,0.3,0.6,0.1,0.3,0.3,37.6,81.6,0.2,1.3,-
138,Manu Trigueros,Villarreal,32," M(CLR),FW",30(5),2540,1,7,6,1,0.9,86.6,0.4,2,6.66,1.5,0.5,1.7,-,0.5,1.6,0.1,-,0.8,1.1,0.1,1,1,45.1,86.6,0.2,1.8,0.1
139,Rubén Peña,Villarreal,32," D(LR),M(LR),FW",12(7),1113,1,1,1,-,0.3,78.9,0.8,1,6.66,1.3,0.7,1.2,0.1,0.7,0.7,0.1,-,1.6,0.9,-,0.9,0.9,24.9,78.9,0.4,0.7,-
140,Guido Carrillo,Elche,32, FW,11(10),1001,3,2,3,-,1.2,71.7,4,1,6.66,0.4,0.2,1.3,-,0.7,0.3,-,-,0.4,0.7,0.1,0.5,0.5,14.3,71.7,-,0.4,-
141,Iñaki Williams,Athletic Club,29," AM(CLR),FW",27(11),2393,6,6,1,-,1.4,69.0,1,1,6.65,0.3,0.1,0.4,-,0.6,0.3,-,-,0.9,0.9,0.3,1.4,1.4,13.6,69.0,0.3,0.2,-
142,Gonzalo Melero,Levante,30," M(C),FW",21(8),1857,7,1,4,-,0.9,88.4,1.4,1,6.65,0.8,0.6,0.9,-,0.8,1,0.2,-,0.5,1.1,-,0.4,0.4,35.6,88.4,-,1,-
143,Anaitz Arbilla,Eibar,36, D(CLR),30(4),2803,-,1,8,-,0.8,75.8,2,1,6.65,1.3,2,1.1,0.9,2,0.8,0.3,-,0.7,0.4,-,0.3,0.3,49.9,75.8,0.3,6.4,-
144,Edgar Badia,Elche,32, GK,30,2700,-,-,-,-,-,72.0,0.2,2,6.65,-,-,-,-,0.9,0.1,-,-,-,0.1,-,-,-,33.5,72.0,-,8.7,-
145,Kenedy,Granada,28," D(L),M(LR)",18(10),1479,4,3,3,-,1.3,73.0,0.4,-,6.65,0.8,0.9,1.1,-,0.4,0.7,0.1,-,1.3,0.8,-,1.4,1.4,8.9,73.0,0.5,0.4,-
146,Joaquín,Real Betis,42," M(CLR),FW",16(11),1298,2,5,2,-,0.4,84.9,0.5,2,6.65,0.3,0.6,0.4,-,0.3,0.3,-,-,0.7,0.4,0.1,0.6,0.6,25.0,84.9,0.7,0.4,-
147,Alfonso Pedraza,Villarreal,28," D(L),M(L)",24(5),2102,1,2,8,-,0.8,80.3,1.1,1,6.64,1.2,1.2,1.4,0.2,1.1,0.7,0.2,1,0.8,0.8,-,0.8,0.8,32.1,80.3,0.9,0.6,-
148,Álvaro Fernández,SD Huesca,26, GK,22,1980,-,-,-,-,-,72.6,0.3,1,6.64,-,0.1,-,-,0.7,0.1,-,-,-,0.1,-,-,-,31.5,72.6,-,6.7,-
149,Ander Capa,Athletic Club,32," D(R),M(R)",25(3),2141,2,1,5,-,0.4,76.0,0.8,-,6.64,1.3,0.9,0.9,0.3,1.6,0.7,0.3,-,1,0.3,-,0.5,0.5,30.5,76.0,0.3,1,-
150,Rodrygo,Real Madrid,23," AM(CLR),FW",10(12),979,1,6,-,-,1.1,83.2,0.2,-,6.64,0.7,0.3,0.7,-,-,0.7,-,-,0.8,1,-,0.7,0.7,17.6,83.2,0.2,0.2,-
151,Marc Bartra,Real Betis,33," D(CR),DMC",19,1695,-,1,3,-,0.5,80.6,3.1,1,6.64,1.4,2.1,1.5,1.4,3.8,0.5,0.3,-,0.4,0.8,0.1,0.1,0.1,50.4,80.6,-,3.2,-
152,Jonathan Calleri,Osasuna,30, FW,20(5),1559,5,2,4,-,1.9,61.5,3.6,3,6.64,0.6,-,1.7,-,0.4,0.6,0.1,-,0.7,1.6,0.7,1.2,1.2,13.7,61.5,-,0.1,-
153,Carlos Clerc,Levante,32," D(CL),M(L)",30(5),2777,-,3,5,-,0.2,77.8,1.2,-,6.64,1.6,1.1,1.1,0.5,1.2,0.5,0.1,-,1,1,0.1,0.5,0.5,38.1,77.8,0.5,1.7,-
154,Rubén Rochina,Levante,33, M(CLR),17(8),1407,-,1,5,-,1.4,75.6,0.6,-,6.64,1.5,0.9,1.6,-,0.2,0.9,0.1,-,1.2,1.2,-,1.4,1.4,31.4,75.6,0.6,3.4,-
155,Lucas Pérez,Deportivo Alaves,35," AM(CR),FW",19(9),1769,4,4,1,-,1.1,70.3,0.1,3,6.63,0.2,0.1,0.4,-,0.1,0.3,-,-,1,1,0.5,0.8,0.8,18.4,70.3,1.8,0.9,0.1
156,Sergiño Dest,Barcelona,23," D(LR),M(R)",23(7),1919,2,1,1,-,0.5,90.0,0.2,-,6.63,1,0.3,0.5,-,0.6,0.5,0.1,-,1,0.4,0.1,0.9,0.9,37.2,90.0,0.2,0.2,-
157,Juan Miranda,Real Betis,24, D(L),18(4),1653,1,2,4,-,0.5,76.1,1.2,-,6.63,1.2,1.3,1.1,0.5,2.1,0.7,0.1,-,0.2,1,-,0.4,0.4,32.5,76.1,0.4,0.9,-
158,Gonzalo Verdú,Elche,35, D(C),33,2945,-,2,11,-,0.3,84.2,1.9,1,6.63,1,1.6,0.9,0.5,3.3,0.4,0.9,-,0.3,1.2,0.1,0.1,0.1,48.0,84.2,-,4.2,-
159,Marc-André ter Stegen,Barcelona,32, GK,31,2790,-,-,1,-,-,86.9,0.2,1,6.63,-,-,-,-,0.7,0.1,-,-,-,-,-,-,-,28.6,86.9,-,4.6,-
160,Víctor Ruiz,Real Betis,35, D(C),24(3),2158,2,-,9,-,0.1,86.3,2.4,1,6.63,0.4,1.6,0.9,0.7,3,0.3,0.5,2,0.2,0.2,0.1,0.1,0.1,48.0,86.3,-,2.4,-
161,Vinícius Júnior,Real Madrid,23," AM(L),FW",22(13),1975,3,3,3,-,1.1,86.1,0.1,-,6.62,0.9,0.2,0.7,-,0.1,0.9,-,-,1.3,1.5,0.2,1.2,1.2,21.1,86.1,0.2,0.3,-
162,Roque Mesa,Real Valladolid,34, DMC,21(4),1772,1,-,4,1,1,80.9,0.6,1,6.62,1.8,0.6,1.2,-,0.8,1.1,0.1,-,1.4,1.4,0.2,1.6,1.6,34.7,80.9,0.4,2.2,0.1
163,Martín Zubimendi,Real Sociedad,25, DMC,17(14),1873,-,-,6,-,0.2,88.4,1.5,-,6.62,1.3,1.3,1.2,-,1.2,0.5,0.3,-,0.4,0.5,-,0.3,0.3,35.8,88.4,-,2.1,-
164,Óscar Plano,Real Valladolid,33," AM(CLR),FW",30(6),2530,5,5,1,1,1.1,75.7,1.5,2,6.61,1.2,0.9,1.2,-,1.1,0.9,0.2,-,0.4,1.7,0.1,0.6,0.6,21.8,75.7,0.2,0.7,0.1
165,Lee Kang-In,Valencia,23," M(CLR),FW",15(9),1267,-,4,1,-,1,86.2,0.2,1,6.61,0.6,0.1,0.6,-,-,1.2,-,-,1.6,1.8,0.1,1.1,1.1,20.8,86.2,0.3,1.8,0.2
166,Nemanja Maksimovic,Getafe,29, M(C),34(1),2745,1,-,5,-,0.5,74.8,1.4,-,6.61,1.4,1.7,0.7,0.1,1.2,0.8,0.3,-,0.4,0.3,-,0.5,0.5,21.7,74.8,0.3,0.9,-
167,Moi Gómez,Villarreal,29, M(CLR),29(6),2573,4,-,1,-,0.7,86.5,0.2,-,6.6,0.6,0.3,0.6,-,0.4,0.6,0.1,-,1,0.9,0.3,0.9,0.9,35.5,86.5,0.3,1.5,-
168,Álex Fernández,Cadiz,31," M(CL),FW",21(4),1950,4,1,1,-,0.4,82.0,0.8,-,6.6,0.8,0.9,0.4,0.1,0.6,0.9,-,-,0.6,1.2,-,0.6,0.6,31.8,82.0,1.1,1.8,-
169,Nacho Vidal,Osasuna,29, D(R),25(9),2343,-,-,10,-,0.3,71.2,1.6,-,6.6,1.6,1.3,1.3,0.4,1.7,0.3,0.3,-,0.4,1,-,0.4,0.4,22.4,71.2,0.3,1.2,-
170,Joaquín Fernández,Real Valladolid,27," D(C),DMC",24(1),2076,1,-,8,-,0.3,79.1,2,-,6.6,1.2,1.7,1.1,0.5,4.4,0.4,0.6,-,-,0.5,0.1,0.2,0.2,31.0,79.1,-,2.9,-
171,Tete Morente,Elche,27, M(CLR),23(7),2027,2,5,5,-,0.6,80.3,0.7,-,6.6,1,0.4,0.9,-,0.9,1,-,-,1.5,1.1,0.2,1.1,1.1,21.4,80.3,0.7,0.8,-
172,Cucho Hernández,Getafe,25," AM(CLR),FW",18(5),1475,2,3,5,-,1.2,69.7,2,2,6.6,0.8,0.3,1.5,-,0.3,0.9,-,-,1.3,1.4,0.4,1.9,1.9,20.3,69.7,0.3,0.7,-
173,Saidy Janko,Real Valladolid,28," D(R),M(R)",14(5),1224,-,1,4,-,0.2,76.9,1.5,-,6.6,1,0.9,0.7,0.2,2.1,0.3,0.1,-,1.1,0.1,0.2,0.6,0.6,22.4,76.9,0.6,0.9,-
174,Jeison Murillo,Celta Vigo,31, D(C),31,2700,2,-,9,1,0.3,88.1,2.9,2,6.59,1.5,1.2,1.5,0.4,3,0.6,0.5,-,0.1,1,-,0.3,0.3,52.5,88.1,-,3.4,-
175,Ivan Rakitic,Sevilla,36, M(CL),25(12),2243,4,2,5,-,1.1,87.2,0.8,2,6.59,0.9,0.7,0.9,-,0.8,0.8,0.1,-,0.3,0.6,0.1,0.4,0.4,45.3,87.2,0.2,2.9,-
176,Roger Martí,Levante,33, FW,26(7),2209,12,4,4,-,1.4,70.5,0.6,1,6.59,0.3,0.1,1.3,-,0.2,0.5,0.1,-,0.4,0.8,0.4,0.8,0.8,15.2,70.5,0.1,0.5,0.1
177,Raúl García,Athletic Club,37," M(CLR),FW",21(13),1744,5,1,6,2,1.4,62.2,3.5,2,6.59,1,0.4,1.5,-,0.5,0.4,-,-,0.2,1.5,0.4,0.4,0.4,16.4,62.2,-,0.6,0.1
178,Iñigo Martínez,Athletic Club,32, D(C),28,2520,1,-,9,1,0.6,82.8,2.6,-,6.59,0.8,1,1.1,0.6,3.4,0.6,0.3,-,0.3,1.3,0.1,0.2,0.2,51.6,82.8,0.1,5.3,-
179,Clément Lenglet,Barcelona,28, D(C),29(4),2478,1,-,7,2,0.3,92.1,1.8,-,6.59,1.1,1,1.5,0.2,2,0.3,0.4,1,0.2,0.9,0.2,0.2,0.2,69.7,92.1,-,2.8,-
180,Borja Iglesias,Real Betis,31, FW,15(13),1414,11,-,2,-,1.4,70.5,1.2,1,6.58,-,0.1,0.7,-,0.3,0.3,0.1,-,0.4,0.8,0.2,0.6,0.6,9.7,70.5,0.1,0.3,-
181,Ximo Navarro,Deportivo Alaves,34, D(CLR),28(3),2381,1,1,6,-,0.4,75.9,0.7,-,6.58,1.7,1.5,1.1,0.2,2.1,0.5,0.1,-,0.5,1.1,-,0.6,0.6,25.5,75.9,0.4,1.5,-
182,Hugo Guillamón,Valencia,24," D(C),DMC",21(4),1991,1,-,8,-,0.3,87.6,2.1,-,6.58,0.9,1.1,1.3,0.5,4.1,0.5,0.6,1,-,1.1,-,0.2,0.2,47.0,87.6,-,4.2,-
183,Aarón Martín,Celta Vigo,27," D(L),M(L)",17(2),1540,-,3,1,-,0.3,82.3,0.8,-,6.58,1.8,0.7,1.3,0.1,1.8,1.2,0.2,-,0.9,0.8,0.2,0.4,0.4,35.4,82.3,0.2,1.1,-
184,Sergi Enrich,Eibar,34, FW,13(14),1402,3,-,1,-,1.7,76.9,3.2,1,6.58,0.8,0.2,1.1,0.1,0.2,0.5,-,-,0.3,0.7,0.3,0.7,0.7,16.2,76.9,0.1,0.6,-
185,Jorge Pulido,SD Huesca,33, D(CR),32(1),2886,1,-,5,1,0.5,83.6,1.9,-,6.57,1.2,1.6,1.1,0.5,2.8,0.4,0.5,-,0.2,0.8,0.1,0.3,0.3,48.5,83.6,0.1,2.8,-
186,Kike Barja,Osasuna,27, AM(LR),17(16),1435,2,3,2,-,0.7,76.1,0.6,2,6.57,0.3,0.5,0.5,-,0.2,0.6,-,-,1.6,0.7,0.1,1.2,1.2,12.9,76.1,0.4,0.5,-
187,Raúl Albiol,Villarreal,38, D(C),35,3119,-,-,7,-,0.2,88.8,1.9,-,6.57,0.6,0.6,0.4,0.7,4,0.1,0.6,-,0.1,0.5,-,0.2,0.2,58.6,88.8,0.1,4,-
188,Pablo Hervías,Real Valladolid,31," D(R),M(R)",10(17),1193,-,5,1,-,0.5,83.8,0.3,-,6.57,0.7,0.4,0.3,0.1,0.3,0.6,-,-,0.8,0.6,-,0.6,0.6,19.4,83.8,1.1,0.7,-
189,Igor Zubeldia,Real Sociedad,27," D(C),DMC",21(3),1958,1,1,5,-,0.4,86.9,2.2,-,6.57,1,0.5,1.3,0.5,1.8,0.3,0.5,-,0.3,0.5,0.1,0.3,0.3,50.0,86.9,0.1,2.6,-
190,Josema,Elche,27, D(CL),21(8),1968,-,1,4,-,0.2,80.4,1.2,-,6.57,1.5,1.3,0.8,0.3,2.9,0.3,0.2,-,0.3,0.6,-,0.2,0.2,30.2,80.4,0.2,1.9,-
191,Sergio Asenjo,Villarreal,34, GK,36,3240,-,-,2,-,-,75.0,0.2,-,6.57,-,-,-,-,0.6,-,-,-,-,0.1,-,-,-,31.0,75.0,-,5.6,-
192,Jorge Miramón,Levante,34," D(R),M(R)",19(7),1734,-,3,1,-,0.4,78.2,0.8,-,6.57,1.2,1,0.6,0.2,1.7,0.5,0.1,-,0.6,0.4,-,0.2,0.2,30.7,78.2,0.6,1.6,-
193,Óscar Duarte,Levante,34," D(C),DMC",23(6),2063,1,-,2,-,0.2,83.4,2.5,-,6.56,0.8,1.2,1.2,0.9,3.3,0.3,0.5,-,0.1,0.2,0.1,0.1,0.1,42.4,83.4,-,3.5,-
194,Samuel Chukwueze,Villarreal,24, AM(CR),13(15),1363,4,2,-,-,1.1,77.3,0.4,1,6.56,0.4,0.4,0.5,-,0.1,0.5,-,-,1.4,1.1,0.6,0.8,0.8,17.8,77.3,0.2,0.3,0.1
195,Enis Bardhi,Levante,28," M(CLR),FW",19(7),1686,1,2,4,-,1.4,78.7,0.2,-,6.56,1.1,0.8,1,-,0.5,1,0.1,-,1.3,0.9,0.2,1.4,1.4,30.8,78.7,0.7,2,-
196,Josan,Elche,34," D(R),M(R)",24(9),1935,4,2,3,-,0.5,82.3,0.2,3,6.56,1,0.6,0.7,0.2,0.6,0.8,-,-,1.2,0.9,-,0.7,0.7,18.9,82.3,0.6,0.6,-
197,Mickaël Malsa,Levante,28, DMC,25(10),2342,1,-,5,-,0.7,84.6,0.7,-,6.56,1.6,1.2,1.1,0.1,1,0.8,0.3,-,0.6,1,-,0.7,0.7,39.4,84.6,-,2.5,-
198,Juan Cala,Cadiz,34, D(C),26(2),2275,3,-,8,-,0.5,69.9,2.1,-,6.56,0.8,1.3,1.1,0.7,3.1,0.4,0.3,-,0.1,1.1,-,0.1,0.1,26.7,69.9,-,3.3,-
199,Rúben Vezo,Levante,30, D(CR),25(7),2312,1,-,7,-,0.2,83.5,1.6,1,6.56,1.1,1.4,0.8,0.6,3.1,0.5,0.3,1,0.3,0.6,-,0.1,0.1,42.0,83.5,-,3.7,-
200,Jorge Molina,Granada,42, FW,17(16),1614,8,2,3,-,0.7,61.6,2.6,-,6.55,0.3,0.1,0.8,-,0.6,0.4,-,-,0.2,0.8,0.3,0.7,0.7,14.1,61.6,-,0.4,0.1
201,Óliver Torres,Sevilla,29, M(CLR),15(18),1397,-,3,2,-,0.3,86.3,0.1,-,6.55,1,0.5,0.6,-,0.2,1,-,-,1,0.5,-,0.8,0.8,29.3,86.3,0.3,3.5,-
202,Carles Aleñá,Getafe,26, AM(CLR),15(7),1369,2,2,1,-,1.4,70.8,0.6,1,6.55,0.7,0.1,0.9,-,-,0.8,-,-,1,1.2,-,0.8,0.8,23.6,70.8,0.8,1.3,-
203,Toni Villa,Real Valladolid,29, AM(CLR),10(11),970,2,-,2,-,0.7,75.4,0.3,-,6.55,1.5,0.2,0.8,-,0.1,1.3,-,-,1.1,1.5,0.1,0.9,0.9,16.2,75.4,0.3,0.8,-
204,Iván Villar,Celta Vigo,26, GK,19(2),1774,-,-,1,-,-,55.8,0.2,-,6.55,-,-,-,-,1.7,-,-,-,-,-,-,-,-,28.6,55.8,-,5.7,-
205,Enes Ünal,Getafe,26, FW,15(13),1322,4,2,4,-,1.4,59.3,3.7,1,6.55,0.4,0.1,1.4,-,0.5,0.4,-,-,0.6,1.3,0.2,1.3,1.3,12.1,59.3,-,0.2,-
206,Paco Alcácer,Villarreal,30," AM(R),FW",19(8),1557,6,4,-,-,1.4,73.3,0.5,1,6.55,0.2,0.3,0.3,-,0.2,0.1,-,-,0.3,0.3,0.6,0.3,0.3,9.7,73.3,-,0.3,-
207,Unai López,Athletic Club,28, M(CR),15(11),1425,3,-,7,-,1,85.7,0.3,1,6.55,1,0.7,0.8,-,0.3,0.7,0.2,1,0.6,0.8,-,0.5,0.5,37.7,85.7,0.3,3.9,-
208,Aitor Ruibal,Real Betis,28," D(R),M(LR)",21(7),1606,2,2,2,-,1.2,75.9,0.5,-,6.54,1.1,0.4,1.3,-,0.2,0.9,-,-,1.3,0.6,0.2,1.3,1.3,18.8,75.9,0.1,0.5,-
209,Raúl Guti,Elche,27, DMC,33(3),2876,3,1,3,1,0.8,83.9,0.4,-,6.54,1.3,1.4,0.9,-,0.6,1,0.1,-,0.8,1.5,-,0.9,0.9,35.5,83.9,0.1,2.1,-
210,Luis Rioja,Deportivo Alaves,30, AM(LR),25(10),2100,4,2,4,-,0.7,72.1,0.5,1,6.54,0.6,0.6,0.5,-,0.8,0.9,-,-,1.1,0.8,0.2,0.7,0.7,14.6,72.1,0.6,0.5,-
211,Jaime Seoane,SD Huesca,27, M(C),23(6),2066,1,1,5,-,0.8,77.6,0.9,1,6.54,1.7,0.6,1.5,0.1,0.4,1.4,0.2,-,0.7,1.1,-,0.7,0.7,29.1,77.6,0.2,2.3,-
212,Fabián Orellana,Real Valladolid,38, AM(CLR),27(3),2153,6,2,5,-,1,78.8,0.3,1,6.54,1.1,0.5,0.9,-,0.2,1.4,-,-,1,1.9,0.2,2,2,22.5,78.8,0.6,1.4,-
213,Rubén Alcaraz,Real Valladolid,33, DMC,25(5),2170,1,-,10,-,0.9,83.0,1.8,1,6.53,1.8,1,1.6,-,0.8,1.7,0.3,-,0.5,1.5,-,0.5,0.5,37.0,83.0,0.1,3.9,-
214,Pervis Estupiñán,Villarreal,26," D(L),M(L)",12(13),1164,-,-,1,-,0.4,80.5,0.5,1,6.53,1.5,1.4,1,-,0.5,0.4,0.1,-,0.4,0.8,0.2,0.7,0.7,20.1,80.5,0.8,0.8,-
215,Jens Jønsson,Cadiz,31," D(C),DMC",33(2),2629,-,-,6,-,0.4,76.2,1.1,-,6.53,1.6,1.5,1,-,1.3,0.9,0.2,-,0.4,0.7,-,0.3,0.3,19.7,76.2,-,1,-
216,Antonio Barragán,Elche,36," D(CR),M(R)",26(1),2239,-,3,8,-,0.2,85.7,1.2,-,6.53,1,1.2,1.3,0.3,2.2,0.3,0.3,-,0.4,0.9,0.1,0.3,0.3,41.1,85.7,0.4,2.6,-
217,Yeremy Pino,Villarreal,21, AM(LR),6(18),786,3,1,4,-,0.5,81.6,0.3,-,6.53,0.8,0.4,0.9,-,0.2,0.8,-,-,1.2,0.6,0.1,0.4,0.4,12.3,81.6,-,0.3,0.1
218,Cristian Tello,Real Betis,32, M(LR),12(17),1282,5,3,-,1,1.2,80.4,0.2,1,6.53,0.6,0.4,0.2,-,0.1,0.6,-,-,0.8,0.3,0.1,0.3,0.3,16.2,80.4,0.2,0.5,-
219,Pablo Insua,SD Huesca,30, D(C),17(3),1588,-,-,9,-,0.2,85.5,2.1,-,6.53,1.9,1.2,1.4,0.6,3.2,0.9,0.4,-,0.2,0.3,0.1,0.1,0.1,37.2,85.5,-,2.8,-
220,Pape Diop,Eibar,38, M(C),28(5),2336,1,1,7,2,0.8,69.4,2.7,1,6.53,1.3,1.2,1.2,-,1,0.9,0.2,-,0.2,0.6,0.1,0.4,0.4,26.2,69.4,0.1,2.2,-
221,Munir El Haddadi,Sevilla,28," AM(CLR),FW",9(15),839,4,2,2,-,1.3,82.4,0.4,-,6.53,0.5,0.2,0.9,-,0.3,0.4,-,-,0.5,1.2,0.3,0.9,0.9,13.5,82.4,0.2,0.5,-
222,Dani García,Athletic Club,33, DMC,21(6),1922,-,1,8,-,0.2,83.8,1.6,-,6.53,1.4,1.2,1.1,-,1.3,1.1,0.3,-,0.2,0.8,-,0.4,0.4,38.0,83.8,-,3.2,-
223,Rafa Soares,Eibar,28, D(L),12(7),1131,-,1,2,-,0.1,71.5,0.9,1,6.52,1.5,1.1,0.4,0.5,1.5,0.3,0.2,-,0.2,0.1,0.1,0.3,0.3,24.9,71.5,0.9,2.5,-
224,Édgar Méndez,Deportivo Alaves,34," M(LR),FW",26(7),2105,5,1,10,1,1.1,60.6,1.8,-,6.52,1.2,0.6,1.6,-,0.4,1,0.1,-,0.5,1.5,0.2,0.8,0.8,11.7,60.6,0.4,0.5,-
225,Maxime Gonalons,Granada,35," D(C),M(C)",18(7),1483,-,1,7,1,0.2,82.9,1.4,1,6.52,2.1,1,1.2,-,0.8,0.9,-,-,0.7,1.1,0.1,0.7,0.7,28.3,82.9,-,2.4,-
