,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
25,Gylfi Sigurdsson,Everton,34," M(CLR),FW",36(2),3134,13,6,3,-,2.3,76.2,0.5,6,7.16,1.5,0.7,0.9,-,0.6,0.8,0.1,-,1,1,0.1,0.8,0.8,26.1,76.2,1.3,0.7,0.3
26,Sol Bamba,Cardiff,39," D(C),DMC",28,2477,4,1,7,-,0.8,69.1,3.4,3,7.15,2.6,2.9,1.3,0.2,6.3,0.9,1.1,-,0.5,0.4,0.1,0.4,0.4,19.6,69.1,-,1.6,-
27,Idrissa Gueye,Everton,34, M(C),32(1),2826,-,2,6,-,0.6,84.3,1.0,2,7.14,4.3,2.2,1.6,-,1.3,1.2,0.2,-,0.7,1.2,-,0.9,0.9,52.8,84.3,0.1,3.2,0.1
28,Michael Keane,Everton,31, D(CR),33,2970,1,2,2,-,0.9,80.8,5.8,2,7.13,1.2,1.3,0.7,0.8,5.5,0.4,0.7,-,0.2,0.2,-,0.1,0.1,48.3,80.8,-,3.1,-
29,Étienne Capoue,Watford,35," D(C),M(CL)",33,2947,1,3,14,1,0.5,84.4,2.0,2,7.13,2.8,2.6,1.4,0.1,2.8,1.6,0.4,-,1,1.8,-,0.6,0.6,53.0,84.4,-,3.5,0.1
30,Matt Doherty,Wolves,32," D(LR),M(LR)",35(3),3147,4,5,5,-,1.2,71.6,3.8,2,7.12,1.8,1.6,0.8,0.1,2.2,0.6,0.2,1,0.5,0.6,0.1,0.6,0.6,36.8,71.6,0.4,1.4,0.1
31,Willy-Arnaud Boly,Wolves,33, D(C),36,3169,4,-,2,1,0.7,81.0,3.8,2,7.12,2.4,2,0.8,0.1,4.8,0.6,0.9,-,0.4,0.4,0.1,0.4,0.4,47.6,81.0,-,2.4,-
32,Andy Robertson,Liverpool,30," D(L),M(L)",36,3219,-,11,4,-,0.4,83.2,0.7,1,7.12,2.2,0.8,0.5,0.5,1.3,0.9,0.2,-,0.8,0.4,-,0.6,0.6,66.6,83.2,0.6,2.2,-
33,James Tarkowski,Burnley,31, D(C),35,3087,3,1,8,-,0.6,69.5,4.8,3,7.11,2,1.2,1,0.3,6.7,0.6,1.6,-,0.2,0.9,0.1,0.3,0.3,32.4,69.5,-,3.1,-
34,Shane Duffy,Brighton,32, D(C),35,3088,5,1,4,1,1.1,75.2,5.3,6,7.11,1,1,0.6,0.1,6.9,0.3,1.3,-,0.1,0.3,0.1,0.1,0.1,37.3,75.2,-,3.1,-
35,Troy Deeney,Watford,35, FW,28(4),2548,9,5,4,1,2,60.7,6.5,4,7.11,0.8,0.2,1.3,-,0.9,0.8,0.1,-,0.2,1.1,0.4,1.1,1.1,25.8,60.7,0.1,0.4,0.1
36,Joël Matip,Liverpool,32, D(C),17(5),1535,1,-,3,-,0.4,86.9,3.0,2,7.11,1.8,1.5,0.5,0.8,3.5,0.5,0.3,-,0.3,0.8,-,-,-,61.0,86.9,-,2.1,-
37,Kieran Trippier,Tottenham,33," D(LR),M(R)",26(1),2278,1,3,2,-,0.3,78.9,1.1,1,7.1,2.5,0.9,0.7,0.6,2.3,0.9,0.2,1,0.3,0.9,0.2,0.5,0.5,57.1,78.9,2,2.6,0.1
38,Pierre-Emerick Aubameyang,Arsenal,34," M(CLR),FW",30(6),2733,22,5,-,-,2.6,74.0,0.9,4,7.1,0.6,0.2,0.4,-,0.5,0.6,-,-,0.8,0.6,0.6,0.9,0.9,19.2,74.0,0.3,0.3,-
39,Son Heung-Min,Tottenham,31," M(CLR),FW",23(8),2049,12,6,2,1,2.4,85.6,0.1,4,7.1,0.7,0.3,0.4,-,0.1,0.8,0.1,-,1.5,0.6,0.7,1.4,1.4,24.3,85.6,0.2,0.4,0.1
40,Ilkay Gündogan,Man City,33, M(C),23(8),2136,6,3,3,-,1.4,90.8,0.8,2,7.1,0.6,0.9,0.4,-,0.6,0.8,0.1,-,0.6,0.7,-,0.5,0.5,64.4,90.8,0.9,2.4,0.1
41,Ryan Fraser,Bournemouth,30," M(CLR),FW",35(3),3173,7,14,2,-,1.3,76.9,0.3,5,7.08,0.5,0.6,0.2,-,0.5,0.6,0.2,-,0.6,1.8,0.3,0.7,0.7,31.4,76.9,2,0.7,0.1
42,Christian Eriksen,Tottenham,32," M(CLR),FW",30(5),2772,8,12,3,-,2.4,81.0,0.4,2,7.08,1.2,0.4,0.5,-,0.2,1.2,0.1,-,0.5,0.5,0.1,0.8,0.8,53.5,81.0,0.9,2.3,0.3
43,David Luiz,Chelsea,37," D(C),DMC",36,3239,3,2,3,-,0.9,88.0,2.3,-,7.08,1.1,1,0.9,0.7,4,0.2,0.5,-,0.3,0.8,-,0.1,0.1,72.8,88.0,-,6,0.3
44,Philip Billing,Huddersfield,27," M(C),FW",25(2),2192,2,-,7,-,1.6,78.6,3.3,3,7.08,2.7,2,1.4,0.2,1.5,0.9,0.6,-,0.7,1.1,0.1,1,1,39.8,78.6,0.3,2.9,-
45,Raúl Jiménez,Wolves,32, FW,36(2),3125,13,7,4,-,2.9,72.8,2.1,4,7.07,0.8,0.7,1.1,-,1,0.4,0.1,-,0.9,1,0.9,1.8,1.8,27.9,72.8,0.2,0.9,0.1
46,Jannik Vestergaard,Southampton,31, D(C),23,2030,-,-,2,-,0.6,76.9,3.7,-,7.07,2.3,1.5,0.7,0.9,7.4,0.7,0.9,-,0.4,0.6,-,0.2,0.2,36.7,76.9,-,2.3,0.1
47,João Moutinho,Wolves,37, M(C),35(3),3040,1,8,4,-,0.5,84.8,0.6,1,7.06,3,1.1,1.4,-,1.1,2.2,0.3,-,0.3,1,-,0.7,0.7,49.0,84.8,1.7,3.3,-
48,Willian,Chelsea,35, AM(CLR),26(6),2109,3,6,2,-,1.9,85.7,0.3,2,7.06,1.1,0.4,0.4,-,0.3,0.5,-,-,1.2,1,0.3,1.2,1.2,38.4,85.7,1.2,1.2,0.1
49,Shkodran Mustafi,Arsenal,32, D(CR),31,2617,2,-,9,-,0.6,81.9,4.0,2,7.05,2,1.9,1.4,0.7,5.2,0.3,0.5,-,0.3,0.3,0.1,0.2,0.2,56.9,81.9,-,3.2,0.1
50,Aymeric Laporte,Man City,29, D(CL),34(1),3057,3,3,3,-,0.7,92.3,2.2,1,7.05,1.2,1.1,0.6,0.4,2.7,0.3,0.3,-,0.1,0.5,0.1,0.1,0.1,85.6,92.3,-,4.9,-
51,Salomón Rondón,Newcastle,34, FW,30(2),2609,11,7,1,-,2.8,69.9,4.6,1,7.05,0.3,0.2,0.7,-,1.2,0.6,0.1,-,0.6,0.8,0.6,2.4,2.4,23.0,69.9,0.1,0.3,0.1
52,Ben Chilwell,Leicester,27," D(L),M(L)",36,3240,-,4,4,-,0.6,72.3,3.1,4,7.04,1.5,1.1,0.9,0.3,3.6,0.9,0.2,-,1.4,1.2,0.1,1.3,1.3,46.8,72.3,0.6,1.2,-
53,Jan Bednarek,Southampton,28, D(C),24(1),2151,-,1,7,-,0.2,70.5,3.2,3,7.04,1.6,2.8,0.9,0.8,6.7,0.6,1.1,-,-,0.2,-,0.2,0.2,32.8,70.5,-,1.7,0.1
54,Dwight McNeil,Burnley,24, M(CLR),19(2),1599,3,5,2,-,1.3,75.7,1.0,2,7.03,1.7,0.6,0.7,-,1.5,1.5,0.1,-,1.5,0.5,-,1.1,1.1,21.6,75.7,1.6,0.9,-
55,Granit Xhaka,Arsenal,31," D(L),M(C)",29,2502,4,2,10,-,1,85.3,1.8,4,7.03,1.8,1.2,1.6,0.2,1.9,1.2,0.3,-,0.2,1.8,-,0.6,0.6,77.4,85.3,1.1,5.5,0.1
56,Aleksandar Mitrovic,Fulham,29, FW,37,3282,11,3,7,-,3.5,72.0,6.5,4,7.03,0.5,0.2,1.6,-,1.4,0.3,0.2,-,0.6,1.6,0.9,2.6,2.6,27.7,72.0,-,0.4,0.1
57,Lukasz Fabianski,West Ham,39, GK,38,3420,-,-,-,-,-,49.7,0.3,1,7.02,-,-,-,-,0.7,0.1,-,-,0.1,0.2,-,-,-,28.2,49.7,-,8.5,-
58,César Azpilicueta,Chelsea,34," D(CLR),M(R)",38,3403,1,5,4,-,0.4,87.0,1.8,1,7.01,2.8,1.1,1,0.4,2,0.8,0.4,-,0.3,0.4,0.1,0.2,0.2,65.3,87.0,0.6,1.3,0.1
59,Harry Maguire,Leicester,31, D(C),31,2599,3,-,6,1,1,85.6,3.8,2,7.01,1,1.2,0.6,0.8,4.9,0.2,0.6,-,0.5,0.5,0.1,0.2,0.2,56.4,85.6,-,6.2,-
60,José Holebas,Watford,39," D(CL),M(L)",27(1),2394,3,6,12,1,0.6,68.5,2.2,-,7.0,2.4,0.8,1.2,0.4,2.9,0.9,0.3,-,0.8,0.5,0.1,0.9,0.9,29.8,68.5,1.5,1.6,-
61,Callum Wilson,Bournemouth,32, FW,29(1),2535,14,9,3,-,2.2,67.1,1.5,4,6.99,0.3,0.1,1.4,-,0.5,0.3,0.1,-,0.6,1.1,0.6,1.5,1.5,14.7,67.1,0.2,0.1,-
62,Fabián Balbuena,West Ham,32, D(C),23,2014,1,-,2,-,0.8,79.4,3.0,1,6.98,1.7,2.3,0.8,0.6,7.5,1.1,0.6,-,-,0.2,-,0.1,0.1,36.2,79.4,-,2.2,-
63,Andros Townsend,Crystal Palace,32," AM(CLR),FW",34(4),3018,6,4,1,-,1.7,78.8,0.1,2,6.98,1.6,1,0.3,-,0.4,1.4,0.1,-,1.5,1.5,0.2,2,2,27.0,78.8,1,0.8,-
64,Pedro,Chelsea,36," M(CLR),FW",21(10),1781,8,2,2,-,1.8,86.5,0.3,5,6.97,0.9,0.6,0.5,-,0.3,0.8,0.1,-,1.4,0.8,0.3,1.1,1.1,34.4,86.5,0.3,1.2,0.1
65,Nacho Monreal,Arsenal,38," D(CL),M(L)",21(1),1861,1,3,5,-,0.3,87.6,1.6,-,6.97,1.6,1.4,0.8,0.5,2.5,0.5,0.5,-,0.3,1,-,0.1,0.1,53.1,87.6,0.2,1.4,-
66,Jefferson Lerma,Bournemouth,29," D(CR),DMC",29(1),2511,2,-,12,-,1,83.2,2.5,-,6.97,1.5,1.8,1.4,-,2.8,1.3,0.6,1,0.7,1.7,0.1,0.7,0.7,52.0,83.2,0.1,2.3,0.1
67,Steve Cook,Bournemouth,33, D(C),31,2787,1,1,3,-,0.7,79.3,4.1,1,6.96,1.2,1.6,0.6,0.7,6.4,0.2,0.7,1,0.2,0.9,-,-,-,48.4,79.3,0.1,3.4,-
68,Sean Morrison,Cardiff,33, D(C),34,3040,1,3,6,-,1,62.8,6.6,1,6.96,1,1.5,0.9,0.3,5.9,0.4,0.9,-,0.2,0.6,0.3,0.3,0.3,21.7,62.8,-,1.1,-
69,Kyle Walker,Man City,33," D(CR),M(R)",30(3),2777,1,1,3,-,0.6,90.1,1.4,-,6.96,1.2,1.1,0.5,0.2,1.5,0.4,0.2,-,0.5,0.4,0.1,0.4,0.4,72.4,90.1,0.1,3.5,-
70,Ander Herrera,Man Utd,34, M(C),16(6),1405,2,3,4,-,1,87.8,0.2,2,6.96,2.5,1.7,1,-,1,1.8,0.3,-,0.5,0.9,-,0.4,0.4,44.5,87.8,-,1.5,0.1
71,Joshua King,Bournemouth,32," AM(CLR),FW",34(1),2974,12,3,3,-,2.1,72.0,2.5,5,6.96,0.9,0.2,1.5,-,0.4,0.6,0.1,-,1.9,1.3,0.2,2.7,2.7,23.0,72.0,0.2,0.3,0.1
72,Riyad Mahrez,Man City,33," AM(CLR),FW",14(13),1338,7,4,-,-,2,84.7,0.7,3,6.96,0.5,0.3,0.4,-,0.1,0.4,-,-,0.9,0.6,0.3,1,1,29.5,84.7,0.6,1.4,0.2
73,Hugo Lloris,Tottenham,37, GK,33,2970,-,-,-,-,-,73.6,0.3,2,6.96,-,-,-,-,1,0.1,-,-,-,0.1,-,-,-,31.7,73.6,-,6.7,-
74,Lucas Moura,Tottenham,31," AM(CLR),FW",25(7),2128,10,-,3,-,1.4,76.1,1.1,3,6.96,1.1,0.8,0.8,-,0.8,0.6,-,-,1.4,1.5,0.4,1.1,1.1,22.6,76.1,-,0.4,-
75,Isaac Hayden,Newcastle,29," D(C),DMC",21(4),1864,1,4,3,1,0.9,79.4,2.2,2,6.96,2.9,1.6,1.3,0.1,1.1,0.7,0.2,-,0.5,0.6,-,1,1,28.8,79.4,0.2,1,0.1
76,Fabinho,Liverpool,30," D(CR),DMC",21(7),2013,1,2,6,-,0.6,85.3,2.0,-,6.95,2.1,1,1,0.2,0.9,1.3,0.2,-,0.4,1.1,-,0.6,0.6,57.5,85.3,0.1,2.6,-
77,Marcus Rashford,Man Utd,26," AM(CLR),FW",26(7),2345,10,6,3,1,2.5,78.1,0.9,3,6.95,0.7,0.1,0.8,-,0.7,0.7,-,-,1.3,1.6,0.5,1.4,1.4,20.2,78.1,0.3,0.5,-
78,Matt Ritchie,Newcastle,34," D(L),M(CLR)",35(1),2940,2,8,9,-,1.1,73.1,1.0,1,6.95,1.9,1.4,1.5,0.1,1.7,0.8,0.3,-,0.4,1.1,-,0.5,0.5,30.5,73.1,1.9,1.6,-
79,Ayoze Pérez,Newcastle,30," AM(CLR),FW",34(3),2928,12,2,2,-,1.5,75.9,0.7,3,6.95,1.6,1.1,1.2,-,0.8,1.2,0.1,-,1.2,1.1,0.2,2.1,2.1,21.1,75.9,0.1,0.7,0.1
80,Dele Alli,Tottenham,28," M(CL),FW",22(3),1835,5,3,4,-,1.6,80.3,0.8,1,6.95,1.3,0.8,0.9,-,0.7,0.8,0.2,-,1.2,0.8,0.1,1.2,1.2,41.1,80.3,0.1,1,0.1
81,Jamie Vardy,Leicester,37," AM(L),FW",30(4),2733,18,4,3,1,2.3,65.6,2.0,3,6.94,0.4,0.2,0.6,-,0.8,0.4,-,-,0.4,0.6,1.1,0.6,0.6,12.2,65.6,0.2,0.2,-
82,Declan Rice,West Ham,25," D(C),DMC",34,3005,2,-,4,-,0.6,86.4,1.6,2,6.93,2.9,1.5,0.5,-,1.6,1.5,0.4,-,0.8,0.2,-,0.6,0.6,44.6,86.4,-,2.9,-
83,N'Golo Kanté,Chelsea,33, M(C),36,3096,4,4,3,-,0.8,87.9,0.8,1,6.93,2.1,1.2,1,-,0.7,1.2,0.2,-,0.9,0.4,0.2,1.5,1.5,56.2,87.9,0.2,1,0.1
84,Michail Antonio,West Ham,34," D(R),M(CLR),FW",22(11),2101,6,4,3,-,2,68.1,2.4,2,6.92,0.7,0.5,1,0.1,0.6,0.2,0.1,-,1.8,1.3,0.3,2.1,2.1,20.2,68.1,0.2,0.8,0.1
85,James Milner,Liverpool,38," D(LR),M(CLR)",19(12),1787,5,4,5,1,0.8,84.6,0.6,1,6.91,1.4,0.6,0.9,0.2,0.7,0.8,0.2,-,0.5,0.9,-,0.3,0.3,45.2,84.6,1.2,2.6,0.1
86,Luke Shaw,Man Utd,28," D(CL),M(L)",29,2592,1,4,11,-,0.7,83.3,1.7,2,6.91,1.9,0.7,1.4,0.1,2.8,0.7,0.4,-,0.9,0.6,-,0.5,0.5,57.2,83.3,0.5,1.6,0.1
87,Nathan Redmond,Southampton,30," AM(CLR),FW",36(2),3278,6,4,3,-,1.9,75.4,0.7,3,6.91,1.2,0.5,0.8,-,0.6,0.7,0.1,-,2.4,0.7,0.4,2.1,2.1,29.6,75.4,0.6,1.3,-
88,Bernardo,Brighton,28," D(CLR),M(L)",19(3),1751,-,1,4,-,0.4,72.7,2.0,-,6.9,2.8,1.5,0.8,0.2,3,0.6,0.6,-,0.6,1,0.1,0.5,0.5,35.7,72.7,0.3,1,-
89,Anthony Martial,Man Utd,28," AM(LR),FW",18(9),1624,10,2,2,-,1.4,79.3,0.7,2,6.9,0.3,0.1,0.5,-,0.3,0.4,-,-,1.2,1,0.2,1.2,1.2,26.2,79.3,0.1,0.1,0.1
90,Arthur Masuaku,West Ham,30," D(L),M(L)",19(4),1758,-,1,2,-,0.2,83.3,0.9,1,6.9,2.5,1.6,0.7,0.7,2.4,1.1,0.3,-,1.6,0.2,-,1.2,1.2,38.3,83.3,0.2,2.2,-
91,Diogo Jota,Wolves,27," AM(CLR),FW",29(4),2372,9,5,11,-,1.8,75.6,0.8,3,6.89,0.8,0.4,1.3,-,0.3,0.8,-,-,1.7,1.7,0.2,1.5,1.5,22.6,75.6,0.2,0.5,0.1
92,Jan Vertonghen,Tottenham,37, D(CL),22,1915,1,-,3,1,0.7,87.5,2.3,1,6.89,1.8,1.5,0.5,0.9,3.3,0.5,0.5,-,0.4,0.5,-,0.1,0.1,69.6,87.5,0.2,3.1,-
93,Richarlison,Everton,26," AM(CLR),FW",32(3),2679,13,1,5,1,2.4,68.5,2.0,3,6.89,1.4,0.5,0.9,-,1.1,0.5,0.1,-,1.1,2.1,0.5,2.6,2.6,22.7,68.5,0.1,0.6,-
94,Issa Diop,West Ham,27, D(C),33,2970,1,-,4,-,0.4,86.0,2.3,1,6.89,2.1,1.9,0.5,1.1,4.7,0.6,1.1,1,0.2,0.5,0.1,-,-,34.4,86.0,-,1.6,-
95,Georginio Wijnaldum,Liverpool,33, M(CLR),32(3),2736,3,-,3,-,0.9,91.1,0.9,1,6.89,1.2,0.6,0.5,-,0.7,0.4,0.2,-,0.8,0.9,0.1,1.1,1.1,50.5,91.1,0.1,1.6,-
96,Jorginho,Chelsea,32, DMC,37,3165,2,-,8,-,0.5,89.3,0.4,-,6.88,2.1,1.7,0.9,-,0.9,1.4,0.2,-,0.4,0.6,-,0.8,0.8,84.3,89.3,-,2.5,0.4
97,Nathaniel Méndez-Laing,Cardiff,32," M(CLR),FW",11(9),987,4,1,-,-,1,62.0,1.2,-,6.88,1.7,0.7,0.4,-,0.7,0.7,0.1,-,1.5,0.2,0.2,1,1,12.8,62.0,0.5,0.3,0.1
98,Henrikh Mkhitaryan,Arsenal,35," M(CLR),FW",19(6),1645,6,4,1,-,2,79.9,0.8,1,6.88,1.1,0.6,1.1,-,0.4,0.6,0.1,-,0.8,0.4,0.1,1,1,31.8,79.9,0.3,0.8,0.2
99,Jonny Evans,Leicester,36, D(CL),21(3),1995,1,-,2,-,0.5,84.7,3.0,-,6.88,1,1.4,0.9,0.8,6.1,0.2,0.4,-,-,0.7,-,0.2,0.2,42.9,84.7,-,2.8,-
100,Séamus Coleman,Everton,35," D(CR),M(R)",29,2560,2,2,1,-,0.5,78.1,1.6,-,6.88,1.5,0.9,0.8,0.2,2.6,0.4,0.2,1,0.7,0.7,0.1,0.8,0.8,41.2,78.1,0.6,1.4,-
101,Pierre-Emile Højbjerg,Southampton,28, M(C),31,2764,4,3,7,2,1.7,82.9,1.5,2,6.87,2.3,1.9,1.5,0.1,0.9,1.6,0.3,-,0.7,1.5,-,1.5,1.5,57.8,82.9,0.3,3.5,0.1
102,James Ward-Prowse,Southampton,29, M(CR),21(5),1942,7,-,4,-,1.2,76.5,0.8,-,6.87,1.4,1,0.8,-,2,1.1,0.2,1,0.2,0.4,0.1,0.6,0.6,27.7,76.5,1.5,1,-
103,Ashley Young,Man Utd,38," D(LR),M(LR)",28(2),2569,2,2,8,1,0.4,77.5,0.8,-,6.87,1.7,1.8,1.2,0.3,1.9,0.6,0.3,-,0.6,1.1,0.1,0.6,0.6,45.9,77.5,1.4,3.7,-
104,Wes Morgan,Leicester,40, D(C),21(1),1926,3,-,1,2,0.6,80.8,4.2,1,6.87,1.2,1.5,0.8,0.7,4.7,-,0.5,-,0.1,0.3,0.1,-,-,40.5,80.8,-,1.6,-
105,John Stones,Man City,29," D(CR),DMC",20(4),1763,-,-,1,-,0.2,94.2,2.5,-,6.87,0.7,0.6,0.3,0.3,2.5,0.2,0.4,-,0.3,0.3,-,0.1,0.1,73.0,94.2,-,4.3,-
106,Rúben Neves,Wolves,27, DMC,34(1),3009,4,3,8,-,2.1,81.2,0.9,-,6.86,2.1,2.1,1.1,-,1.3,1.6,0.5,-,0.3,0.5,-,0.8,0.8,55.4,81.2,0.1,6.1,-
107,Nathan Aké,Bournemouth,29," D(CL),DMC",38,3412,4,-,3,-,0.7,86.0,2.3,1,6.86,1.7,0.8,0.7,0.8,6.1,0.3,0.9,-,0.1,0.6,0.1,0.2,0.2,44.6,86.0,0.1,1.9,-
108,Ben Mee,Burnley,34, D(CL),38,3420,-,2,9,-,0.6,74.9,3.9,1,6.86,1.4,1.3,0.7,0.5,6.1,0.2,1.3,2,0.2,0.5,-,0.1,0.1,39.5,74.9,0.1,4.7,-
109,Mario Lemina,Southampton,30, M(C),18(3),1616,1,1,5,-,1.2,86.0,1.4,-,6.85,2.3,2,1.5,-,1.4,0.9,0.1,-,1.1,1.1,-,1.5,1.5,38.6,86.0,0.1,2.1,-
110,Jonny Otto,Wolves,30," D(CLR),M(LR)",32(1),2780,1,1,6,-,0.8,77.8,1.2,1,6.85,2.4,1.8,0.7,0.2,1.6,0.9,0.2,-,0.9,1,0.2,1.2,1.2,32.6,77.8,0.3,1,-
111,James Tomkins,Crystal Palace,35, D(CR),29,2563,1,1,6,-,0.8,83.0,3.1,-,6.85,1.2,1.2,0.6,0.6,6.2,0.4,0.3,-,0.1,0.4,-,0.1,0.1,38.3,83.0,-,4.3,-
