,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
78,Philip Billing,Bournemouth,27," M(C),FW",29(5),2536,1,1,8,-,1,74.8,3.3,1,6.9,2.1,1.9,1.1,-,2.8,1.4,0.5,-,0.6,0.7,0.1,0.8,0.8,33.9,74.8,-,1.3,-
79,Dan Burn,Brighton,31," D(CL),M(L)",33(1),2881,-,-,5,-,0.4,74.1,4.1,2,6.9,2,1.2,0.9,0.3,3.6,0.8,0.6,-,0.6,0.4,0.1,0.7,0.7,46.1,74.1,0.3,1.3,-
80,Lewis Dunk,Brighton,32, D(C),36,3231,3,3,9,-,0.9,87.0,2.8,1,6.89,1.1,1.5,0.5,0.7,3.4,0.5,0.9,-,0.1,0.5,-,0.2,0.2,62.5,87.0,-,4.6,-
81,Frédéric Guilbert,Aston Villa,29," D(CLR),M(R)",22(3),2041,-,2,7,-,0.3,68.9,1.9,1,6.89,3,2,1.4,0.2,2.4,1.2,0.4,-,0.9,0.8,0.1,0.6,0.6,30.0,68.9,0.6,1.6,-
82,Oliver McBurnie,Sheff Utd,27," AM(CL),FW",24(12),2121,6,-,4,-,1.4,60.5,5.6,2,6.89,1,0.4,0.8,-,1.1,0.8,0.1,-,0.6,0.8,0.1,0.9,0.9,17.1,60.5,-,0.3,-
83,Fabinho,Liverpool,30," D(CR),DMC",22(6),2075,2,3,6,-,0.4,87.0,1.5,1,6.89,2.2,1.2,1.1,-,0.6,1.5,0.1,-,0.3,0.7,-,0.3,0.3,56.4,87.0,0.1,2.9,-
84,Romain Saïss,Wolves,34," D(C),DMC",31(2),2706,2,1,10,1,0.7,78.4,3.6,1,6.88,1.7,1.7,1.3,0.3,3.7,0.4,0.5,-,0.2,0.7,0.1,0.2,0.2,49.3,78.4,-,4.1,-
85,Charlie Taylor,Burnley,30," D(CL),M(L)",22(2),1946,-,1,3,-,-,68.7,1.9,-,6.88,1.6,1.2,0.7,0.1,2.6,0.8,0.4,-,0.8,1.2,0.1,0.5,0.5,29.7,68.7,0.8,1.4,-
86,Bernd Leno,Arsenal,32, GK,30,2650,-,-,2,-,-,72.3,0.3,1,6.88,-,-,-,-,0.9,0.1,-,-,-,0.1,-,-,-,26.7,72.3,-,2.5,-
87,Youri Tielemans,Leicester,26, M(C),32(5),2834,3,6,2,-,1.5,83.0,0.7,1,6.88,1.4,0.6,0.9,-,0.3,1.4,0.1,-,0.8,1.3,-,0.7,0.7,48.1,83.0,0.4,2.7,0.1
88,Ben Mee,Burnley,34, D(CL),32,2880,1,1,7,-,0.5,71.4,4.1,1,6.88,1.3,1.3,0.8,0.5,5,0.4,1,-,0.2,0.7,0.1,0.1,0.1,39.3,71.4,-,3.2,-
89,Fred,Man Utd,31, M(C),23(6),2190,-,-,8,-,1.4,87.5,0.3,-,6.87,2.1,1.3,1.4,-,0.9,2.6,0.3,-,1.4,1.2,-,0.9,0.9,57.5,87.5,0.5,3.8,-
90,Dele Alli,Tottenham,28," M(CL),FW",21(4),1854,8,4,2,-,1.7,76.3,0.8,1,6.87,1.4,0.7,0.5,-,0.6,1,0.1,-,1.2,1.3,0.2,1.6,1.6,32.4,76.3,-,0.7,0.2
91,Dominic Calvert-Lewin,Everton,27," AM(L),FW",30(6),2661,13,1,9,-,2.4,64.0,5,2,6.87,0.2,0.2,1.6,-,1,0.3,0.1,-,0.4,1.2,0.4,0.6,0.6,15.4,64.0,0.1,0.3,-
92,John Fleck,Sheff Utd,32, DMC,28(2),2518,5,2,8,-,1,80.3,0.5,2,6.86,1.2,0.8,0.8,-,0.7,1.4,0.1,-,1.5,0.7,-,0.6,0.6,33.3,80.3,1.1,1.3,0.1
93,Phil Foden,Man City,23," AM(CLR),FW",9(14),893,5,2,-,-,1.5,88.5,0.4,2,6.86,0.6,0.3,0.5,-,0.1,0.6,-,-,1.1,0.6,-,0.7,0.7,21.5,88.5,0.3,0.7,-
94,Matt Targett,Aston Villa,28," D(L),M(L)",27(1),2298,1,2,4,-,0.3,72.6,1.3,1,6.86,1.9,2,1,0.1,2.4,1.1,0.3,-,0.3,0.6,-,0.5,0.5,33.8,72.6,0.8,1.8,0.1
95,Fernandinho,Man City,38," D(CR),M(C)",26(4),2399,-,1,7,2,0.6,89.8,2.5,-,6.86,1.7,0.8,0.9,0.6,2.7,0.6,0.5,1,0.4,0.6,-,0.2,0.2,74.1,89.8,-,4.4,-
96,Luke Shaw,Man Utd,28," D(CL),M(L)",20(4),1765,-,-,7,-,0.5,87.4,1.3,-,6.85,1.4,1,1,0.2,2.1,0.6,0.3,-,0.9,0.4,0.2,0.1,0.1,47.6,87.4,0.4,0.5,-
97,Jorginho,Chelsea,32, DMC,27(4),2384,4,2,10,-,0.4,88.4,0.5,2,6.85,2.1,2.1,0.9,-,0.8,1.8,0.2,-,0.4,1,-,0.7,0.7,72.8,88.4,-,4.3,0.2
98,Ross Barkley,Chelsea,30, M(CLR),13(8),1104,1,4,-,-,1.9,89.0,0.6,2,6.84,0.8,0.3,0.4,-,0.3,0.6,0.1,-,1.3,0.7,-,1.6,1.6,29.4,89.0,0.1,1.9,0.2
99,Dani Ceballos,Arsenal,27, M(CL),18(6),1699,-,2,1,-,0.5,87.9,0.4,1,6.84,1.9,1.3,0.8,-,0.5,1.8,0.1,-,1.1,1.5,-,1.3,1.3,52.1,87.9,0.4,3.2,0.1
100,Michael Keane,Everton,31, D(CR),28(3),2587,2,-,3,-,0.5,82.8,4.2,3,6.83,1,1.4,0.6,0.6,4.8,0.3,0.9,1,-,0.3,-,0.1,0.1,46.7,82.8,-,2.9,-
101,Pierre-Emile Højbjerg,Southampton,28, M(C),30(3),2751,-,1,5,-,1.4,78.1,1.7,1,6.83,2.4,1.4,1.4,0.1,1.5,1.6,0.2,-,1.2,1.1,-,0.8,0.8,55.2,78.1,0.3,3.2,0.1
102,Jan Bednarek,Southampton,28, D(C),34,3058,1,1,4,-,0.2,75.3,3.7,-,6.83,1.9,2.3,1,0.6,5.7,0.9,0.7,1,0.1,0.4,-,-,-,45.2,75.3,-,2.5,-
103,Yerry Mina,Everton,29, D(C),25(4),2282,2,1,3,-,1,83.8,3.9,1,6.83,1.3,1,0.7,1,3.4,0.2,0.5,1,0.2,0.4,0.1,-,-,46.9,83.8,-,3.7,-
104,Toby Alderweireld,Tottenham,35, D(CR),33,2958,2,2,7,-,0.5,81.7,2.2,-,6.82,1.2,0.9,0.5,0.2,5.2,0.4,1,1,-,0.1,-,0.2,0.2,59.9,81.7,0.1,4.3,0.1
105,Enda Stevens,Sheff Utd,33," D(CL),M(L)",38,3347,2,4,7,-,0.6,74.9,0.8,-,6.82,2.1,0.9,1,0.1,1.6,1.4,0.2,-,1.6,0.5,0.1,1.1,1.1,38.7,74.9,0.5,1.8,0.1
106,Rúben Neves,Wolves,27, DMC,35(3),3060,2,2,9,-,1.6,80.1,0.8,1,6.82,1.6,1.5,0.8,-,0.8,1.4,0.2,-,0.6,0.4,-,0.3,0.3,53.2,80.1,0.2,5.8,0.1
107,Oliver Norwood,Sheff Utd,33, M(C),37(1),3101,1,1,8,-,0.4,82.3,1.2,2,6.82,1.7,1.2,0.8,-,1,1.8,0.3,-,0.2,0.4,-,0.1,0.1,52.8,82.3,1.4,6.1,-
108,Christian Benteke,Crystal Palace,33, FW,13(11),1259,2,1,4,1,1.7,54.3,6,-,6.81,0.4,0.2,1,-,1.2,0.4,0.2,-,0.8,0.8,0.5,1,1,14.0,54.3,-,0.3,0.1
109,Georginio Wijnaldum,Liverpool,33, M(CLR),35(2),2948,4,-,-,-,1,90.8,0.8,-,6.81,1,0.5,0.4,0.1,0.9,0.8,0.1,-,1.1,0.9,-,0.8,0.8,43.9,90.8,-,1.1,-
110,James McArthur,Crystal Palace,36, M(CLR),37,3105,-,3,6,-,0.8,78.5,1.2,-,6.81,2.4,1.6,1.5,-,1.3,1.9,0.5,-,0.8,0.9,0.1,1.1,1.1,38.6,78.5,0.2,1.7,-
111,Jonny Otto,Wolves,30," D(CLR),M(LR)",33(2),2891,2,2,4,-,0.5,81.3,1,1,6.81,2.6,1.5,1,-,0.8,1.5,0.3,-,0.9,0.8,0.1,1,1,31.1,81.3,0.3,0.6,-
112,David McGoldrick,Sheff Utd,36," AM(CLR),FW",22(6),1825,2,2,2,-,1.6,74.9,3,1,6.81,1.5,0.1,1.1,-,0.8,0.5,0.1,-,1.1,0.6,0.4,1,1,21.8,74.9,0.1,0.6,-
113,Nicolás Otamendi,Man City,36, D(C),18(6),1711,2,-,3,-,0.6,92.4,2.5,-,6.8,1.2,0.9,0.9,0.5,3,0.7,0.4,-,0.1,0.1,-,0.1,0.1,63.9,92.4,-,2.5,-
114,Ryan Fredericks,West Ham,31," D(R),M(R)",25(2),2237,-,3,7,-,0.1,74.1,1.3,1,6.8,3,0.9,0.9,0.3,2.4,0.9,0.4,-,0.4,0.8,-,0.4,0.4,31.7,74.1,0.6,1.1,-
115,Adam Webster,Brighton,29, D(C),31,2670,3,1,4,-,0.5,83.1,3.6,-,6.79,1,1.5,0.4,0.4,3.5,0.6,0.8,1,0.5,0.6,-,0.2,0.2,60.6,83.1,0.1,3.7,-
116,Robert Snodgrass,West Ham,36, M(CLR),17(7),1513,5,5,4,-,0.9,77.8,0.6,1,6.79,1.2,0.2,0.8,-,0.5,1.3,-,-,0.8,1.3,0.2,1,1,21.0,77.8,1.6,0.7,-
117,Jan Vertonghen,Tottenham,37, D(CL),19(4),1647,1,1,2,-,0.2,82.8,2.6,1,6.79,1.7,1.4,0.3,0.3,2.9,0.5,0.4,-,0.2,0.7,-,0.3,0.3,47.9,82.8,-,1.7,-
118,Ashley Westwood,Burnley,34, DMC,35,3150,2,6,9,-,0.4,78.7,0.5,1,6.79,1.5,0.9,0.9,-,0.7,0.9,0.3,-,0.2,0.9,-,0.3,0.3,49.7,78.7,1.1,3.3,0.1
119,George Baldock,Sheff Utd,31," D(CR),M(R)",38,3420,2,3,7,-,0.3,75.9,1,-,6.79,1.6,0.9,1.2,0.1,1.8,0.5,0.1,-,1.1,1.2,0.3,0.6,0.6,29.4,75.9,1,0.6,-
120,Granit Xhaka,Arsenal,31," D(L),M(C)",30(1),2591,1,2,10,-,0.4,88.1,1.5,-,6.78,1.5,0.7,1.8,0.1,1.8,1,0.5,-,0.8,1,-,0.4,0.4,61.4,88.1,0.1,4.1,-
121,Joe Gomez,Liverpool,26, D(CLR),22(6),2000,-,-,7,-,-,88.0,2.5,-,6.78,0.8,1.4,0.8,0.6,2.1,0.4,0.3,-,0.3,0.5,-,0.1,0.1,71.0,88.0,0.1,3.7,-
122,Antonio Rüdiger,Chelsea,31, D(CLR),19(1),1711,2,-,3,-,0.6,86.8,2.9,1,6.77,1.4,0.8,1,0.3,2.8,0.5,0.5,1,0.2,0.4,-,0.2,0.2,74.6,86.8,0.1,5.7,-
123,Nick Pope,Burnley,32, GK,38,3420,-,-,1,-,-,37.6,0.6,4,6.77,-,0.1,-,-,0.7,-,-,-,-,0.2,-,-,-,26.5,37.6,-,7.3,-
124,Ayoze Pérez,Leicester,30," AM(CLR),FW",26(7),2020,8,4,-,-,1.4,79.7,0.8,-,6.77,1.4,0.4,0.9,-,0.2,1.4,-,-,1.1,0.9,0.2,1.8,1.8,22.2,79.7,0.2,0.3,0.1
125,Mason Holgate,Everton,27," D(CR),DMC,M(R)",24(3),2085,-,3,5,-,0.4,84.2,1.6,2,6.77,1.6,1.3,0.6,0.3,3.5,0.4,0.5,-,0.4,0.9,-,0.2,0.2,39.2,84.2,-,4.2,0.1
126,Joshua King,Bournemouth,32," AM(CLR),FW",24(2),2020,6,4,-,-,1,72.3,2.3,1,6.76,0.6,0.3,1.4,-,0.3,0.5,0.1,-,2,1,0.3,2.1,2.1,19.2,72.3,0.2,0.2,-
127,Harvey Barnes,Leicester,26, AM(CL),24(12),2094,6,8,-,-,1.7,79.5,0.8,1,6.76,0.4,0.2,0.6,-,0.1,0.5,0.1,-,1.2,0.8,0.1,0.6,0.6,19.4,79.5,0.1,0.3,0.1
128,Diogo Jota,Wolves,27," AM(CLR),FW",27(7),2298,7,1,4,-,2,79.8,0.9,3,6.76,0.8,0.3,1.2,-,0.3,1.1,-,-,1.9,1.8,0.1,1.6,1.6,24.8,79.8,0.3,0.7,-
129,Wesley,Aston Villa,27, FW,21,1790,5,1,3,-,1.7,71.8,3.3,1,6.76,0.7,0.2,2,-,1.1,0.2,0.1,-,0.6,0.7,0.7,0.9,0.9,17.6,71.8,-,0.6,-
130,Patrick van Aanholt,Crystal Palace,33," D(L),M(L)",29,2511,3,2,-,-,0.9,81.2,0.6,2,6.76,1.5,1.6,0.3,0.1,1.5,0.9,0.3,1,0.6,0.3,0.1,0.5,0.5,41.9,81.2,1.1,1,-
131,Fabian Schär,Newcastle,32, D(C),18(4),1634,2,-,5,-,0.9,74.8,1.5,1,6.75,1.8,2.1,1.3,0.3,3.3,1,0.8,-,0.7,1.1,0.1,0.2,0.2,34.6,74.8,-,4.3,-
132,Nathan Aké,Bournemouth,29," D(CL),DMC",29,2505,2,2,2,-,0.9,87.6,2.1,-,6.75,1.1,1.2,0.3,0.7,5.1,0.3,1,-,0.1,0.4,0.1,0.2,0.2,41.7,87.6,-,1.8,-
133,Andreas Christensen,Chelsea,28," D(C),DMC",21,1754,-,-,5,-,0.3,91.4,3.3,-,6.75,1.8,1.4,0.8,0.4,2.7,0.3,0.4,-,0.2,0.5,-,-,-,62.2,91.4,-,2.5,0.1
134,Angelo Ogbonna,West Ham,35, D(C),31,2787,2,-,4,-,0.4,76.2,3.3,-,6.74,1.2,0.9,0.7,0.8,4.2,0.5,1,1,0.2,0.5,-,0.1,0.1,31.5,76.2,-,2.5,-
135,Mason Greenwood,Man Utd,22," AM(LR),FW",12(19),1313,10,1,-,-,1.3,86.3,0.2,1,6.73,0.5,0.2,0.4,-,0.2,0.5,-,-,0.7,0.3,0.1,0.5,0.5,16.0,86.3,-,0.6,-
136,Moussa Sissoko,Tottenham,34, M(CR),28(1),2455,2,1,8,-,0.5,87.5,0.9,-,6.73,1.3,0.9,1.5,0.1,1.2,1,0.1,-,1.4,0.6,0.1,0.7,0.7,43.0,87.5,0.1,1.2,-
137,Federico Fernández,Newcastle,35, D(C),29(3),2618,2,2,8,-,0.5,77.0,1.9,2,6.73,1.3,0.8,0.5,0.3,5.8,0.7,0.9,1,0.3,0.6,0.1,0.1,0.1,34.7,77.0,0.2,3.1,-
138,Kasper Schmeichel,Leicester,37, GK,38,3420,-,-,2,-,-,75.4,0.3,2,6.72,-,-,-,-,0.3,-,-,-,-,0.2,-,-,-,27.2,75.4,-,6.5,-
139,Chris Wood,Burnley,32, FW,29(3),2446,14,1,1,-,2,63.0,3.8,2,6.72,0.2,0.1,1.1,-,0.6,0.3,0.1,1,0.2,0.9,1.1,0.9,0.9,14.4,63.0,-,0.1,-
140,Martin Dúbravka,Newcastle,35, GK,38,3420,-,-,-,-,-,50.6,0.3,1,6.72,-,-,-,-,0.9,-,-,-,-,0.1,-,-,-,25.5,50.6,-,7.9,-
141,Steve Cook,Bournemouth,33, D(C),28(1),2430,1,-,6,1,0.4,79.2,4,1,6.72,0.8,1.5,0.6,0.7,5.2,0.4,0.8,-,0.1,0.5,-,0.1,0.1,43.8,79.2,-,2.7,-
142,Dean Henderson,Sheff Utd,27, GK,36,3240,-,-,2,-,-,36.8,0.5,1,6.72,-,-,-,-,0.8,-,-,-,-,0.1,-,-,-,25.9,36.8,-,7.4,-
143,Isaac Hayden,Newcastle,29," D(C),DMC",26(3),2226,1,2,4,1,0.6,79.0,1.7,-,6.72,1.9,1.3,0.9,-,1.1,1,0.2,-,0.9,0.7,0.1,0.6,0.6,27.6,79.0,0.2,0.6,-
144,Craig Dawson,Watford,33, D(CR),26(3),2361,2,-,6,-,0.9,77.5,3.5,1,6.72,1,1.2,1.1,0.6,3.8,0.5,1.1,-,0.1,0.4,-,0.1,0.1,32.3,77.5,-,3,-
145,Ismaïla Sarr,Watford,26," AM(CLR),FW",22(6),2030,5,4,1,-,1.6,81.5,0.7,2,6.71,0.4,0.6,0.8,-,0.2,0.6,-,-,1.7,1.7,0.5,2,2,17.6,81.5,0.6,0.3,-
146,Yves Bissouma,Brighton,27, M(C),15(7),1263,1,-,4,-,0.7,85.0,0.8,1,6.71,2.2,1,1.4,-,1,1,0.1,-,1.5,0.7,-,1.1,1.1,28.1,85.0,-,1.6,-
147,Alex McCarthy,Southampton,34, GK,28,2520,-,-,-,-,-,51.5,0.6,2,6.71,-,-,-,-,0.9,-,-,-,0.1,0.1,-,-,-,26.6,51.5,-,7.2,-
148,Victor Lindelöf,Man Utd,29, D(CLR),35,3125,1,-,6,-,0.2,86.5,2.7,-,6.71,0.8,0.7,0.6,0.6,3.5,0.1,0.5,1,0.1,0.2,-,0.1,0.1,59.8,86.5,-,2.1,-
149,Tanguy Ndombélé,Tottenham,27, M(C),12(9),1011,2,2,3,-,0.4,85.6,0.3,1,6.71,1.1,0.7,0.7,-,0.3,0.6,0.1,-,1.8,1.4,-,1.1,1.1,30.1,85.6,0.1,0.9,-
150,Jefferson Lerma,Bournemouth,29," D(CR),DMC",31(2),2709,1,2,11,1,0.9,78.7,1.7,-,6.7,1.6,1.7,1.3,-,1.5,0.8,0.4,-,0.8,1.1,-,0.5,0.5,42.4,78.7,-,2.9,-
151,Ilkay Gündogan,Man City,33, M(C),21(10),2017,2,1,7,-,1.1,91.9,0.4,-,6.7,0.9,1,0.5,-,0.4,1,0.2,-,0.6,0.5,0.1,0.4,0.4,63.0,91.9,0.3,3.4,-
152,John Lundstram,Sheff Utd,30," D(C),DMC",26(8),2456,5,3,5,-,1.3,82.7,0.7,1,6.7,1.4,1,0.8,0.1,1.3,1.3,0.1,-,0.5,0.4,0.2,0.4,0.4,34.6,82.7,0.3,2.5,0.1
153,Christian Kabasele,Watford,33, D(C),26(1),2253,-,2,1,2,0.3,72.7,2.3,1,6.7,1.4,1.3,0.8,0.8,4.6,0.6,0.9,-,0.3,0.5,-,0.2,0.2,24.8,72.7,-,2.2,-
154,Miguel Almirón,Newcastle,30," AM(CLR),FW",35(1),3034,4,2,5,-,1.6,80.2,0.3,2,6.7,1.7,0.9,0.8,-,0.4,0.9,-,-,1.3,1.6,0.7,1,1,23.0,80.2,0.2,0.6,0.1
155,Jamaal Lascelles,Newcastle,30, D(C),24,2079,1,-,5,-,0.4,79.8,3.1,1,6.7,0.6,1.2,0.9,0.4,4.8,0.2,0.8,-,0.2,0.8,0.1,0.2,0.2,35.3,79.8,-,2.2,-
156,Conor Hourihane,Aston Villa,33, M(C),18(9),1539,3,5,4,-,1.1,82.7,0.5,2,6.69,0.6,0.3,0.5,-,1,0.6,0.1,-,0.1,0.8,0.1,0.3,0.3,22.7,82.7,1,0.7,-
157,Aaron Ramsdale,Bournemouth,25, GK,37,3330,-,1,-,-,-,52.0,0.3,1,6.69,0.1,-,-,-,1.1,-,-,-,-,0.1,-,-,-,25.5,52.0,-,5.5,-
158,Mattéo Guendouzi,Arsenal,25, M(C),19(5),1748,-,1,6,-,0.5,88.4,0.5,-,6.69,1.3,1.2,0.7,-,1.4,1.2,0.3,-,1,2,-,0.9,0.9,48.0,88.4,-,2.9,0.1
159,Gary Cahill,Crystal Palace,38, D(C),25,2168,-,1,1,-,0.8,84.9,3.5,-,6.69,0.6,0.7,0.6,0.2,4.4,0.3,1,-,0.2,0.5,-,0.2,0.2,40.2,84.9,-,2.9,-
160,Vicente Guaita,Crystal Palace,37, GK,35,3150,-,-,1,-,-,49.5,0.5,2,6.69,-,-,-,-,1.1,-,-,1,-,0.1,-,-,-,25.3,49.5,-,6.3,-
161,Leander Dendoncker,Wolves,29," D(C),M(C)",32(6),2795,4,-,5,-,0.5,83.3,2.5,1,6.68,1.8,1,0.8,0.1,1.6,1,0.3,1,0.4,0.2,-,0.3,0.3,34.8,83.3,0.1,1.7,-
162,Luka Milivojevic,Crystal Palace,33, DMC,28(3),2514,3,1,12,-,1,82.0,1.1,2,6.67,2,1.4,1.6,-,1.2,1.6,0.2,-,0.2,0.9,-,0.4,0.4,46.2,82.0,1,3.4,-
163,Joelinton,Newcastle,27," AM(CLR),FW",32(6),2699,2,2,7,-,1.3,76.7,4.6,-,6.67,0.9,0.3,0.8,-,0.8,0.6,0.2,-,1.1,1.1,0.5,1.6,1.6,21.6,76.7,0.1,0.3,0.1
164,Mark Noble,West Ham,36, M(C),32(1),2686,4,3,5,-,0.5,82.8,0.5,1,6.67,1.6,0.6,0.8,-,0.3,1.3,0.2,-,0.8,0.9,-,0.9,0.9,45.6,82.8,0.4,3.4,0.1
165,Abdoulaye Doucouré,Watford,31, M(C),36(1),3167,4,2,9,-,1.6,78.4,1.5,1,6.67,1.7,0.8,1.4,-,0.8,1.1,0.2,1,1.1,0.4,0.2,0.8,0.8,45.4,78.4,0.1,1.1,-
166,Cheikhou Kouyaté,Crystal Palace,34," D(CR),DMC",29(6),2538,1,1,4,-,0.7,73.9,2.6,-,6.67,1.9,1.2,0.9,-,1.6,0.6,0.3,-,0.5,0.8,0.1,0.7,0.7,24.3,73.9,0.1,0.7,-
167,Shane Long,Southampton,37," AM(LR),FW",15(11),1399,2,2,-,-,1.3,54.1,4.3,-,6.67,0.7,0.2,1.2,0.1,0.6,0.5,-,-,0.2,1,0.5,0.8,0.8,14.7,54.1,0.1,0.1,-
168,Aaron Mooy,Brighton,33, M(CLR),25(6),2090,2,2,1,1,1.1,81.4,0.5,4,6.67,1.2,0.7,0.4,-,0.9,1.1,0.2,-,1.2,0.4,-,1.4,1.4,31.3,81.4,0.7,1.4,0.1
169,Mathew Ryan,Brighton,32, GK,38,3420,-,-,-,-,-,79.2,0.3,-,6.67,-,0.1,-,-,0.6,0.1,-,-,-,0.1,-,-,-,32.1,79.2,-,6.8,-
170,Davinson Sánchez,Tottenham,27, D(C),27(2),2432,-,-,6,-,0.2,85.9,1.8,-,6.66,1.5,1.2,0.9,0.3,4.2,0.8,1,-,0.3,0.4,-,0.2,0.2,53.2,85.9,-,2.2,-
171,Joel Ward,Crystal Palace,34," D(CLR),DMC,M(R)",27(2),2383,-,-,4,-,0.2,71.2,1.8,-,6.66,2.4,1.7,0.8,0.2,2.8,0.6,0.2,-,0.3,1,-,0.4,0.4,33.1,71.2,0.2,1.5,-
172,Stuart Armstrong,Southampton,32, AM(CLR),19(11),1716,5,3,4,-,1.5,77.0,0.5,1,6.66,1.1,0.4,0.8,-,0.7,1,0.1,-,1,0.7,0.1,0.8,0.8,19.3,77.0,0.2,0.4,0.1
173,Neal Maupay,Brighton,27," AM(C),FW",30(7),2770,10,3,3,-,2.6,79.6,0.7,1,6.66,0.5,0.1,1,-,0.2,0.5,-,-,0.6,1.2,0.4,1.5,1.5,18.1,79.6,0.1,0.4,-
174,Adam Masina,Watford,30," D(CL),M(L)",20(6),1819,1,-,3,-,0.6,63.3,2.6,-,6.66,1.5,1.1,1,0.2,2.3,0.9,0.5,-,0.3,0.5,0.1,0.5,0.5,26.8,63.3,0.5,1.8,-
175,Gylfi Sigurdsson,Everton,34," M(CLR),FW",28(7),2596,2,3,3,-,1.3,83.4,0.4,-,6.65,1.4,1.1,1,-,0.4,1.5,0.1,-,0.5,0.7,0.1,0.7,0.7,29.1,83.4,1.1,1.3,-
176,Pascal Groß,Brighton,32," D(LR),M(CR),FW",22(7),1804,2,4,4,-,1,79.5,0.6,-,6.65,1.2,0.3,0.8,-,0.2,0.9,0.1,1,0.2,0.4,0.3,0.7,0.7,31.0,79.5,1.6,1.4,0.1
177,Bukayo Saka,Arsenal,22," D(L),M(CLR)",19(7),1755,1,5,6,-,0.5,81.5,0.3,-,6.65,1.4,0.5,0.8,0.3,0.4,0.7,0.1,-,1.2,1.1,0.4,0.8,0.8,26.0,81.5,0.3,0.7,0.1
178,Davy Pröpper,Brighton,32, M(C),32(3),2830,1,2,4,-,0.8,84.2,0.8,1,6.65,1.8,1.1,0.9,-,0.9,1.5,0.2,-,1.3,0.5,-,0.7,0.7,51.0,84.2,0.1,2,-
179,Dale Stephens,Brighton,34, M(C),28(5),2529,-,1,8,-,0.6,85.7,0.6,-,6.65,2.2,1.8,1.3,-,1.2,1.5,0.3,-,0.3,0.2,-,0.4,0.4,50.8,85.7,-,3.3,0.1
180,Erik Pieters,Burnley,35," D(CL),M(L)",21(3),1880,-,4,2,-,0.6,72.1,1.4,-,6.65,2.3,1.2,0.9,0.1,2,1.7,0.2,-,0.2,0.8,-,0.3,0.3,31.0,72.1,0.5,1.2,0.1
181,Kenny McLean,Norwich,32," D(C),M(C)",32(5),2966,1,1,5,-,0.8,79.4,2.6,-,6.64,1.2,1,0.6,0.1,1.7,0.8,0.2,-,0.8,1.6,-,1,1,45.4,79.4,0.3,2.2,0.1
182,Érik Lamela,Tottenham,32," AM(CLR),FW",12(13),1212,2,1,3,-,1.2,83.7,0.2,-,6.64,1,0.3,1.2,-,0.4,0.8,0.1,-,1.2,1,-,1.7,1.7,21.6,83.7,0.3,0.7,0.1
183,Craig Cathcart,Watford,35, D(CR),28(1),2490,-,-,7,-,0.1,80.6,2.3,-,6.63,1.4,0.9,0.4,0.6,4.6,0.5,0.6,-,0.1,0.1,-,0.1,0.1,31.5,80.6,-,2.3,-
184,Ainsley Maitland-Niles,Arsenal,26," D(LR),M(CLR)",15(5),1383,-,2,4,1,0.2,81.9,0.9,1,6.63,2.1,1.4,0.8,0.2,1.6,1.1,0.2,-,1,0.7,-,0.9,0.9,42.0,81.9,0.3,1.8,-
185,Kelechi Iheanacho,Leicester,27," AM(C),FW",12(8),963,5,3,1,-,1.8,80.9,0.2,-,6.63,0.2,0.2,1.2,-,0.4,0.4,0.1,-,0.8,0.7,0.5,1.1,1.1,13.4,80.9,-,0.3,0.1
186,Alex Oxlade Chamberlain,Liverpool,30, M(CLR),17(13),1493,4,1,1,-,1.3,83.2,0.5,1,6.63,0.6,0.7,0.6,-,0.3,0.5,-,1,1,0.5,0.1,0.8,0.8,23.4,83.2,0.2,1.4,-
187,Tyrone Mings,Aston Villa,31, D(CL),33,2903,2,2,7,-,0.2,78.0,2,-,6.63,0.5,0.9,0.6,0.5,5.7,0.1,1.5,-,0.4,0.3,0.1,0.2,0.2,41.9,78.0,-,3.5,-
188,Douglas Luiz,Aston Villa,25, M(C),28(8),2608,3,2,8,-,1.1,82.6,0.8,-,6.63,1.3,1,1.4,-,1.3,1.3,0.4,-,0.9,1,-,0.6,0.6,33.6,82.6,0.2,2.6,-
189,Rui Patrício,Wolves,36, GK,38,3420,-,-,-,-,-,59.9,0.3,-,6.63,-,0.1,-,-,0.3,0.1,-,-,-,0.2,-,-,-,19.4,59.9,-,7.3,-
190,Will Hughes,Watford,29, M(CLR),27(3),2263,1,1,9,-,0.9,78.3,0.8,1,6.63,2.5,1.2,1.8,-,0.9,1.4,0.3,-,0.8,1.5,-,1.1,1.1,28.0,78.3,0.7,0.4,-
191,Issa Diop,West Ham,27, D(C),31(1),2766,3,1,8,-,0.5,78.0,2.5,-,6.62,0.8,1.5,1,1,5.1,0.3,0.7,-,0.2,0.3,-,0.2,0.2,30.4,78.0,-,1.5,-
192,Giovani Lo Celso,Tottenham,28," M(CR),FW",15(13),1489,-,2,6,-,0.6,85.0,0.3,-,6.62,1.8,0.3,1,-,0.6,1.7,0.1,-,1.1,1.6,-,1.1,1.1,34.5,85.0,0.4,1.5,0.1
193,Alisson Becker,Liverpool,31, GK,29,2545,-,1,-,1,-,84.6,0.2,1,6.62,-,-,-,-,0.8,0.1,-,-,-,-,-,-,-,27.8,84.6,-,4,-
