,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
13,Joelinton,Newcastle,27," AM(CLR),FW",30(2),2664,6,1,12,-,1.6,82.3,2.1,3,7.25,2.2,1.5,2,0.1,1.2,1.1,0.2,-,1.7,1.1,-,1.6,1.6,38.4,82.3,0.1,1.1,-
14,James Maddison,Leicester,27, AM(CLR),28(2),2486,10,9,10,-,2.8,79.5,0.1,2,7.24,1.7,0.4,1,-,0.1,1,-,-,1.5,2.6,0.2,1,1,33.8,79.5,1.2,1.7,0.2
15,Bruno Guimarães,Newcastle,26, DMC,32,2735,4,5,7,-,0.9,84.6,0.6,1,7.21,2.4,1.1,1.4,-,0.6,0.8,0.1,-,1.4,2.6,-,1.9,1.9,51.0,84.6,0.1,3.2,0.3
16,Casemiro,Man Utd,32," D(C),DMC",24(4),2126,4,3,7,2,1.2,78.5,2,5,7.17,3.1,1.2,1.7,-,2.1,1.6,0.4,-,0.3,0.9,-,0.5,0.5,50.4,78.5,0.1,3.4,0.3
17,Mohamed Salah,Liverpool,31," AM(CLR),FW",37(1),3297,19,12,2,-,3.3,78.1,0.2,3,7.17,0.6,0.2,0.5,-,0.1,0.4,-,-,1.4,0.9,0.6,2.1,2.1,29.5,78.1,0.3,0.6,0.2
18,Phil Foden,Man City,23," AM(CLR),FW",22(10),1844,11,5,1,-,1.4,86.1,0.6,3,7.13,0.5,0.2,0.3,-,0.3,0.3,0.1,-,1.3,0.9,0.2,0.9,0.9,31.3,86.1,0.8,0.8,0.1
19,Ilkay Gündogan,Man City,33, M(C),27(4),2359,8,4,-,-,1.7,88.2,0.6,2,7.11,1,0.6,0.7,-,0.4,0.7,0.1,-,0.5,0.8,0.2,0.9,0.9,49.7,88.2,0.3,1.9,0.3
20,Trent Alexander-Arnold,Liverpool,25," D(R),DMC,M(R)",34(3),2932,2,9,5,-,1.1,78.7,0.5,2,7.11,1.5,1.2,0.6,0.3,1,1,0.2,-,0.8,0.2,0.1,0.6,0.6,62.4,78.7,2.1,5.2,0.3
21,Ethan Pinnock,Brentford,30, D(C),30,2700,3,-,-,-,0.5,80.2,3.5,2,7.11,1.7,1.2,0.2,0.7,7.1,0.2,1,1,0.1,0.3,-,0.2,0.2,36.4,80.2,0.1,1.6,-
22,Aleksandar Mitrovic,Fulham,29, FW,23(1),2015,14,1,7,-,3.9,60.5,4.2,4,7.08,0.6,0.1,1.4,-,0.8,0.3,0.2,-,1,1.7,0.6,2.4,2.4,20.4,60.5,-,1,0.1
23,Marcus Rashford,Man Utd,26," AM(CLR),FW",32(3),2890,17,5,2,-,3.1,78.7,0.6,6,7.08,0.6,0.2,0.4,-,0.4,0.4,0.1,-,1.5,0.7,0.4,1.3,1.3,22.3,78.7,0.1,0.8,0.1
24,Thomas Partey,Arsenal,30," D(R),M(CR)",28(5),2487,3,-,5,-,0.8,88.0,1.1,1,7.06,2.1,0.8,1.1,0.1,1.2,0.8,0.2,-,1.1,0.7,-,0.6,0.6,59.0,88.0,0.1,3.2,0.2
25,Cody Gakpo,Liverpool,24," AM(CLR),FW",17(4),1465,7,2,-,-,1.9,78.4,1.2,-,7.06,1.2,0.2,1.2,-,0.1,1.2,-,-,1.1,1.6,0.4,1.7,1.7,17.7,78.4,-,0.3,-
26,Alexander Isak,Newcastle,24," AM(L),FW",17(5),1527,10,1,3,-,2.3,77.8,1,1,7.06,0.8,0.2,0.9,-,0.4,0.8,0.1,-,1.5,0.7,0.2,1.1,1.1,16.0,77.8,-,0.7,0.1
27,Alexis Mac Allister,Brighton,25," M(CL),FW",31(4),2886,10,2,8,-,2.5,87.2,0.7,4,7.05,2,0.6,1,0.1,0.3,1.1,0.1,1,1.2,1.6,-,1,1,51.5,87.2,0.2,1.9,0.2
28,Fabian Schär,Newcastle,32, D(C),36,3209,1,3,7,-,1.6,77.7,3.1,2,7.05,1.3,1.4,0.6,0.4,3.8,0.4,0.5,1,0.1,0.8,0.2,0.2,0.2,50.4,77.7,0.1,4.3,0.1
29,Declan Rice,West Ham,25," D(C),DMC",36(1),3272,4,2,5,-,1,88.0,1,1,7.02,2.1,1.7,0.6,0.1,1.5,0.5,0.4,-,1,0.3,-,0.7,0.7,56.3,88.0,0.3,4.1,-
30,Pierre-Emile Højbjerg,Tottenham,28, M(C),35,3133,4,5,5,-,0.9,88.6,0.8,3,7.02,1.6,1.4,1.1,-,1.7,1.2,0.5,-,0.9,1,-,1,1,64.5,88.6,0.2,4.5,0.2
31,Eberechi Eze,Crystal Palace,25, AM(CLR),30(8),2644,10,4,3,-,1.9,82.4,0.5,4,7.02,1.1,0.3,0.7,-,0.2,0.5,-,-,1.9,1.5,0.1,1.4,1.4,28.5,82.4,0.6,0.9,0.1
32,Riyad Mahrez,Man City,33," AM(CLR),FW",22(8),1924,5,10,2,-,1.4,86.8,0.3,2,7.01,1,0.3,0.5,-,0.1,0.9,-,-,0.8,1.4,0.2,0.9,0.9,34.4,86.8,0.9,1.2,0.2
33,Bryan Mbeumo,Brentford,24," AM(LR),FW",36(2),2931,9,8,5,-,1.9,73.7,0.9,4,7.01,0.7,0.3,0.7,-,0.4,0.9,-,-,1.2,0.6,0.2,1.4,1.4,21.3,73.7,1.1,0.8,0.1
34,Kaoru Mitoma,Brighton,26, M(L),24(9),2318,7,5,-,-,1.6,83.3,0.5,4,7.0,1.3,0.5,0.9,-,0.2,0.6,-,-,1.8,0.8,0.2,1,1,27.7,83.3,0.1,0.6,0.1
35,Pascal Groß,Brighton,32," D(LR),M(CR),FW",37,3246,9,8,7,-,1.1,86.0,0.3,2,7.0,1.6,0.4,0.9,-,0.5,0.8,0.3,1,0.5,0.5,0.3,0.5,0.5,54.8,86.0,1.4,2,0.1
36,Michael Olise,Crystal Palace,22, AM(CLR),31(6),2757,2,11,2,-,1.4,78.4,0.5,5,6.99,1.6,0.7,0.8,-,0.4,0.9,-,-,1.5,1.9,0.2,1.3,1.3,31.3,78.4,1.6,1.3,0.1
37,Dwight McNeil,Everton,24, M(CLR),28(8),2502,7,3,5,-,1.3,76.4,0.4,4,6.99,1.8,0.9,0.6,-,0.9,1.1,0.2,-,1.5,0.6,-,1.3,1.3,21.0,76.4,1.4,1,-
38,Willian,Fulham,35, AM(CLR),25(2),2144,5,5,2,-,1.5,82.3,0.3,3,6.99,0.5,0.3,0.4,-,0.3,0.7,-,-,1.4,0.9,0.1,0.9,0.9,31.3,82.3,0.5,2,0.1
39,Ben Mee,Brentford,34, D(CL),37,3272,3,2,2,-,0.8,77.1,3.6,2,6.98,1.2,1.3,0.4,0.3,3.1,0.5,1.1,-,0.3,0.4,-,0.1,0.1,44.8,77.1,-,2.9,-
40,Kenny Tete,Fulham,28," D(CR),M(R)",29(2),2575,1,5,8,-,0.4,76.0,1.1,-,6.98,2.7,1.7,1.4,0.2,2.4,0.4,0.5,-,0.7,1.7,-,0.8,0.8,35.9,76.0,0.7,1.5,-
41,Granit Xhaka,Arsenal,31," D(L),M(C)",36(1),3004,7,7,5,-,1.1,86.5,1,1,6.98,0.9,0.4,0.7,0.1,1.1,0.7,0.3,-,0.4,1.1,0.1,0.7,0.7,42.5,86.5,0.1,1.9,0.1
42,Lucas Paquetá,West Ham,26," M(CLR),FW",27(1),2171,4,3,5,-,1.9,80.2,1.3,4,6.98,2.5,0.6,1.8,-,1.1,1.5,0.1,-,1.3,1.1,-,1.6,1.6,40.2,80.2,0.1,1.6,0.1
43,James Tarkowski,Everton,31, D(C),38,3420,1,1,6,-,0.8,81.2,3.2,2,6.97,1.3,1.3,1.1,0.3,5.2,0.5,2.1,-,0.2,0.6,0.1,0.1,0.1,42.6,81.2,-,3.2,0.1
44,Ollie Watkins,Aston Villa,28," AM(LR),FW",36(1),3136,15,6,4,-,2.3,69.9,1.9,3,6.96,0.5,0.3,0.7,-,1.1,0.5,0.1,-,0.5,1.1,0.5,1.1,1.1,14.9,69.9,0.1,0.1,-
45,Diogo Dalot,Man Utd,25," D(LR),M(R)",24(2),2155,1,2,6,-,0.8,80.5,1.5,2,6.96,2.1,1.4,0.8,0.1,2,0.5,0.3,-,0.8,0.1,-,0.2,0.2,45.7,80.5,0.5,2.7,-
46,Marcus Tavernier,Bournemouth,25, M(CLR),19(4),1749,5,4,1,-,1.6,77.3,0.7,3,6.95,1.4,0.4,0.9,0.1,0.7,1,0.2,-,2,1.2,0.2,1.7,1.7,25.9,77.3,0.9,0.8,-
47,Rúben Neves,Wolves,27, DMC,33(2),3022,6,1,12,-,1.9,84.0,0.7,5,6.95,2.3,1.4,1.1,-,2.3,1.3,0.6,-,0.6,0.5,-,0.4,0.4,58.1,84.0,0.3,6.1,0.1
48,James Ward-Prowse,Southampton,29, M(CR),38,3373,9,4,6,-,1.2,85.3,1.2,2,6.95,1.7,1.4,0.9,-,1.2,1.1,0.3,1,0.2,0.5,-,0.6,0.6,50.5,85.3,1.8,1.7,-
49,Thiago Silva,Chelsea,39, D(C),26(1),2352,-,2,2,-,0.6,91.3,2.3,1,6.95,1.5,1.3,0.4,0.5,4,0.4,1.1,-,0.1,0.5,-,-,-,75.2,91.3,-,4.3,-
50,David Raya,Brentford,28, GK,38,3420,-,-,1,-,-,60.7,0.3,3,6.95,-,-,-,-,0.5,0.1,-,1,-,0.2,-,-,-,38.8,60.7,-,10.8,-
51,Son Heung-Min,Tottenham,31," M(CLR),FW",33(3),2899,10,6,2,-,2.3,82.0,0.3,2,6.95,0.7,0.4,0.4,-,0.1,0.6,0.1,-,0.9,1,0.5,1.5,1.5,21.8,82.0,0.9,0.4,0.1
52,Virgil van Dijk,Liverpool,32, D(C),32,2836,3,1,3,-,0.9,90.5,3.1,2,6.94,0.8,1,0.4,0.7,4.2,0.3,0.5,-,0.1,0.1,0.1,-,-,80.7,90.5,-,4.7,-
53,João Palhinha,Fulham,28, DMC,35,3113,3,-,14,-,1.1,83.0,2.1,2,6.93,4.2,1.3,1.4,-,1.7,1.8,0.1,1,0.4,1.4,-,0.8,0.8,36.2,83.0,-,2.5,-
54,Aaron Wan-Bissaka,Man Utd,26," D(LR),M(R)",16(3),1436,-,-,2,-,0.5,83.5,0.7,-,6.93,2.1,1.2,0.6,0.3,1.8,0.1,0.4,-,0.9,0.1,-,0.5,0.5,37.1,83.5,0.2,0.9,0.1
55,Douglas Luiz,Aston Villa,25, M(C),33(4),2933,6,6,6,1,0.9,86.4,0.7,3,6.93,1.9,1.1,1.3,-,0.6,0.9,0.2,-,0.6,1.1,0.1,0.9,0.9,45.9,86.4,0.6,2.2,0.1
56,Alisson Becker,Liverpool,31, GK,37,3330,-,1,1,-,-,83.4,0.3,2,6.92,-,-,-,-,1,0.1,-,-,0.1,0.1,-,-,-,33.5,83.4,-,4.5,-
57,Bernd Leno,Fulham,32, GK,36,3240,-,-,3,-,-,76.3,0.3,3,6.92,-,-,-,-,0.7,0.1,-,-,-,0.1,-,-,-,33.5,76.3,-,4.4,-
58,Callum Wilson,Newcastle,32, FW,21(10),1887,18,5,4,-,2.4,67.7,0.6,4,6.92,0.3,-,0.7,-,0.2,0.1,-,-,0.4,1,0.5,1.2,1.2,7.6,67.7,-,0.1,-
59,Moisés Caicedo,Brighton,22, DMC,34(3),3141,1,1,10,-,0.8,88.8,1,-,6.92,2.7,1.5,1.8,-,0.7,0.8,0.2,-,0.8,1.5,-,0.6,0.6,59.7,88.8,0.2,2.4,0.1
60,Miguel Almirón,Newcastle,30," AM(CLR),FW",29(5),2508,11,2,2,-,2,84.5,0.2,2,6.91,1.4,0.3,0.6,-,0.4,0.7,0.1,-,1,1,0.3,0.8,0.8,27.4,84.5,0.1,0.4,-
61,Christian Nørgaard,Brentford,30," D(C),DMC",21(1),1771,1,3,6,-,0.9,76.3,0.8,-,6.9,2.4,1.5,1.6,-,1.8,1.4,0.4,-,0.4,0.9,-,0.5,0.5,36.0,76.3,0.1,1.4,-
62,Luke Shaw,Man Utd,28," D(CL),M(L)",30(1),2558,1,2,8,-,0.5,86.0,1.5,1,6.9,1.8,1.2,1.5,0.2,1.7,0.5,0.5,-,0.5,0.9,-,0.3,0.3,58.2,86.0,0.8,2,-
63,Joe Willock,Newcastle,24, M(C),31(4),2578,3,6,1,-,1.7,85.1,0.5,2,6.88,1.5,0.7,1,-,0.4,0.9,0.2,-,1.1,0.7,0.1,0.8,0.8,25.4,85.1,0.4,1,0.1
64,Emiliano Martínez,Aston Villa,31, GK,36,3141,-,-,7,-,-,71.6,0.4,3,6.87,-,-,-,-,0.8,0.1,-,1,-,0.2,-,-,-,34.7,71.6,-,6.6,-
65,Oleksandr Zinchenko,Arsenal,27," D(L),M(CLR)",26(1),2135,1,2,3,-,1,87.8,1.9,1,6.86,1.5,0.8,0.2,0.4,1.1,0.7,0.1,-,0.6,0.4,-,0.6,0.6,63.6,87.8,0.3,2.3,0.1
66,Jacob Ramsey,Aston Villa,22, AM(CLR),31(4),2647,6,7,5,-,0.9,83.7,0.5,1,6.86,2,0.7,1,-,0.8,1.1,0.2,1,0.9,1.3,0.1,1.1,1.1,24.7,83.7,0.1,0.5,-
67,Roberto Firmino,Liverpool,32," M(CLR),FW",13(12),1213,11,4,-,-,1.6,79.9,0.6,2,6.85,0.7,0.3,0.4,-,0.1,0.7,-,-,0.5,0.2,0.2,0.9,0.9,21.8,79.9,0.1,0.3,0.2
68,Sèrge Aurier,Nottingham Forest,31," D(CLR),M(R)",22(2),1949,1,-,2,-,0.4,72.8,1.9,1,6.85,2.7,1.2,0.8,0.1,2.7,0.4,0.5,-,0.7,0.8,-,0.8,0.8,30.6,72.8,0.3,0.9,-
69,Leandro Trossard,Arsenal,29," M(CLR),FW",10(10),930,1,10,-,-,0.9,84.3,0.1,2,6.84,0.6,0.3,0.5,-,0.1,0.6,-,-,0.8,0.9,0.2,1.2,1.2,19.5,84.3,0.8,0.8,0.2
70,Gabriel Magalhães,Arsenal,26, D(C),38,3411,3,-,5,-,0.8,89.7,2.6,2,6.84,1.3,0.8,0.7,0.7,3.2,0.2,0.7,-,0.1,1.1,-,0.1,0.1,63.1,89.7,-,2.2,-
71,Lisandro Martínez,Man Utd,26," D(CL),DMC",24(3),2117,1,-,6,-,0.4,87.3,1.2,-,6.84,2,1.2,0.8,0.4,3.6,0.5,1,-,0.5,0.4,-,0.3,0.3,56.2,87.3,-,2.5,0.1
72,Morgan Gibbs-White,Nottingham Forest,24," AM(CLR),FW",34(1),2978,5,8,5,-,1.7,69.0,1.6,5,6.84,0.7,0.4,0.9,-,0.3,0.6,0.1,-,1.4,0.8,0.2,1.3,1.3,25.6,69.0,1,1.1,0.3
73,Kalidou Koulibaly,Chelsea,32, D(C),20(3),1801,2,1,5,1,0.5,87.1,1.4,-,6.83,2,1.3,1,0.4,3.1,0.6,0.6,-,0.2,0.4,-,0.1,0.1,63.0,87.1,-,2.9,-
74,Jadon Sancho,Man Utd,24, AM(CLR),21(5),1699,6,3,-,-,0.8,85.0,0.1,-,6.82,0.6,0.3,0.3,-,0.2,0.8,0.1,-,1.3,0.4,0.3,0.8,0.8,28.8,85.0,0.1,0.4,0.1
75,Philip Billing,Bournemouth,27," M(C),FW",34(2),2787,7,1,5,-,1.1,79.4,1.4,3,6.82,1.8,0.9,0.8,0.1,1.4,0.9,0.2,-,0.8,1,0.1,1,1,28.0,79.4,0.2,0.7,0.1
76,Antony,Man Utd,24, AM(R),23(2),1819,4,2,5,-,2.9,82.2,0.2,1,6.82,0.9,0.4,0.6,-,0.1,0.8,-,-,1.2,1,0.1,0.5,0.5,31.0,82.2,0.1,0.7,-
77,Alex Iwobi,Everton,28, M(CLR),38,3382,2,7,2,-,1.1,78.8,0.3,-,6.82,1.8,0.7,0.5,-,0.7,0.8,0.1,-,1.4,0.4,0.1,1.1,1.1,36.6,78.8,0.8,1.9,0.2
78,Wilfried Zaha,Crystal Palace,31," AM(LR),FW",27,2295,7,2,5,-,2.4,81.3,0.2,2,6.82,1.2,0.6,1.3,-,0.2,0.5,-,-,2,2.9,0.5,3,3,22.4,81.3,0.2,0.3,0.1
79,Mathias Jensen,Brentford,28, M(C),37,2830,5,6,5,-,0.6,75.7,0.3,3,6.81,1.9,0.9,0.9,-,0.6,1.7,0.1,-,0.7,0.7,-,0.9,0.9,32.9,75.7,1.4,3,-
80,John McGinn,Aston Villa,29, M(CLR),30(4),2698,1,3,7,-,1.2,81.5,0.6,2,6.81,1.9,0.7,1.2,-,0.4,1.1,0.1,-,1.3,1.9,-,1,1,28.5,81.5,0.4,1.9,0.1
81,Kepa,Chelsea,29, GK,29,2566,-,-,1,-,-,80.7,0.4,2,6.81,0.1,-,-,-,1.1,-,-,-,-,0.3,-,-,-,30.9,80.7,-,4.1,-
82,Jarrod Bowen,West Ham,27," AM(CLR),FW",36(2),3237,6,5,2,-,2,72.7,0.9,3,6.8,1,0.9,0.7,0.1,0.5,1.1,0.2,-,0.9,1.8,0.3,1.4,1.4,18.8,72.7,0.8,0.6,-
83,Tomás Soucek,West Ham,29, M(C),32(4),2820,2,3,3,-,0.9,72.1,3.2,1,6.8,2.1,1.5,1.4,-,1.9,0.8,0.5,-,0.1,0.4,0.1,0.5,0.5,27.1,72.1,0.2,1.1,-
84,Bernardo Silva,Man City,29," M(CLR),FW",24(10),2203,4,5,5,-,0.7,89.1,0.1,-,6.8,1.3,0.5,0.9,-,0.2,0.9,0.2,-,0.8,0.4,0.1,0.9,0.9,41.7,89.1,0.4,1.7,0.1
85,Allan Saint-Maximin,Newcastle,27," AM(CLR),FW",12(13),1119,1,5,1,-,1.1,75.1,0.1,2,6.8,0.4,0.2,0.2,-,-,0.4,-,-,2.3,0.6,0.1,1.2,1.2,16.2,75.1,0.2,0.8,-
86,Jordan Ayew,Crystal Palace,32," AM(CLR),FW",31(7),2721,4,3,5,-,0.8,80.5,1.3,1,6.8,1.7,0.4,1.3,0.1,0.8,0.8,0.1,-,1.7,2.4,0.1,2.2,2.2,21.6,80.5,0.3,0.2,-
87,John Stones,Man City,29," D(CR),DMC",21(2),1849,2,2,2,-,0.5,93.2,1.4,-,6.8,1,0.4,0.4,0.3,1.7,0.1,0.4,1,0.3,0.3,-,0.2,0.2,65.7,93.2,-,2.8,-
88,Cristian Romero,Tottenham,26, D(C),26(1),2365,-,1,9,1,0.4,87.7,2.1,1,6.8,2.5,1.6,1.6,0.3,3.6,0.6,0.7,-,0.5,0.4,-,0.4,0.4,58.7,87.7,-,3,0.1
89,Youri Tielemans,Leicester,26, M(C),27(4),2351,3,2,4,-,1,82.1,0.8,1,6.8,2.1,0.9,1.1,-,0.8,1.3,0.3,-,0.8,0.8,-,0.5,0.5,50.2,82.1,0.4,2.1,0.2
90,Rúben Dias,Man City,26, D(C),22(4),1999,-,-,3,-,0.4,92.7,1.7,-,6.79,0.8,0.7,0.7,0.5,2.1,0.3,0.5,-,0.3,0.3,-,0.2,0.2,79.7,92.7,-,2.6,-
91,Joachim Andersen,Crystal Palace,27, D(C),32,2784,1,-,8,-,0.7,79.7,2.7,-,6.79,1.3,0.8,0.8,0.7,5.8,0.5,0.4,2,0.2,0.5,0.1,0.1,0.1,60.6,79.7,-,6.3,0.1
92,Darwin Núñez,Liverpool,24," AM(CL),FW",19(10),1701,9,3,1,1,2.9,67.1,1.2,2,6.79,0.4,0.1,0.9,-,0.4,0.4,-,-,0.6,0.6,0.6,0.9,0.9,12.8,67.1,-,0.6,-
93,Pervis Estupiñán,Brighton,26," D(L),M(L)",31(4),2683,1,5,4,-,0.8,84.0,1,2,6.79,1.7,1.1,1.2,0.1,1,0.7,0.2,-,0.5,0.7,0.3,0.8,0.8,46.3,84.0,0.8,0.9,-
94,Dominic Solanke,Bournemouth,26, FW,32(1),2873,6,7,2,-,2.3,69.8,1.6,3,6.79,0.5,0.2,1.2,0.1,1.3,0.5,0.2,-,1.4,1.6,0.3,2.2,2.2,15.6,69.8,-,0.2,-
95,Mohammed Salisu,Southampton,25, D(CL),21(1),1973,-,1,5,-,0.9,76.8,2.5,-,6.79,2.3,1.4,1.2,0.5,5.4,0.5,1.1,1,0.4,0.1,-,0.4,0.4,49.5,76.8,0.2,3.3,-
96,Ben White,Arsenal,26," D(CR),DMC",36(2),3068,2,5,5,-,0.3,86.6,0.9,-,6.78,1.6,0.6,0.7,0.4,2,0.7,0.3,-,0.2,0.8,-,0.2,0.2,51.3,86.6,0.4,1.5,0.1
97,Andy Robertson,Liverpool,30," D(L),M(L)",29(5),2588,-,8,3,-,0.4,84.2,0.6,-,6.78,1.1,0.5,0.6,0.4,1.3,0.6,0.1,-,0.5,0.3,0.2,0.2,0.2,53.9,84.2,1.6,1.6,-
98,Julio Enciso,Brighton,20, AM(CL),7(13),802,4,2,1,-,1.9,72.7,0.3,1,6.78,0.7,0.2,0.7,-,0.1,0.3,-,-,1.6,0.8,0.2,1,1,12.1,72.7,-,0.1,0.2
99,Dejan Kulusevski,Tottenham,24," AM(CR),FW",23(7),2079,2,7,2,-,1.4,82.5,0.1,1,6.78,1.3,0.4,1.2,-,0.2,0.9,-,-,1.7,0.8,0.1,1.7,1.7,22.5,82.5,0.6,0.3,0.1
100,William Saliba,Arsenal,23, D(C),27,2416,2,1,4,-,0.2,91.0,2,1,6.77,1.3,0.7,0.7,0.5,3,0.1,0.4,1,0.3,0.5,-,0.2,0.2,69.0,91.0,-,2.4,-
101,Emerson Royal,Tottenham,25," D(CR),M(R)",20(6),1737,2,1,2,1,0.7,83.1,1.1,1,6.77,2.1,0.7,0.8,0.1,2.5,0.5,0.1,-,0.6,1.3,-,0.7,0.7,33.2,83.1,0.2,1.3,-
102,Dan Burn,Newcastle,31," D(CL),M(L)",35(3),3117,1,-,6,-,0.6,78.6,2.2,1,6.77,1.6,0.8,0.9,0.2,2.7,0.9,0.4,-,0.3,0.1,0.2,0.2,0.2,37.8,78.6,0.1,1.4,-
103,Neto,Bournemouth,34, GK,27,2386,-,-,4,-,-,56.0,0.2,2,6.76,0.1,-,-,-,0.9,-,-,-,-,0.1,-,-,-,25.8,56.0,-,6.4,-
104,Vicente Guaita,Crystal Palace,37, GK,27,2430,-,-,1,-,-,67.5,0.4,2,6.76,-,-,-,-,1,-,-,-,-,0.1,-,-,-,26.0,67.5,-,5.6,-
105,Danny Welbeck,Brighton,33," AM(CLR),FW",21(10),1859,6,3,-,-,2,84.7,1,2,6.76,0.5,0.2,0.8,0.1,0.6,0.2,0.1,-,0.7,0.6,0.2,0.7,0.7,14.2,84.7,-,0.1,0.1
106,Kai Havertz,Chelsea,24," M(CR),FW",30(5),2580,7,1,5,-,2,82.4,2.3,2,6.75,1,0.2,1.7,-,1.1,0.6,-,-,0.5,0.7,0.8,1,1,24.8,82.4,0.1,0.4,0.1
107,Nathan Aké,Man City,29," D(CL),DMC",22(4),1876,1,-,2,-,0.3,91.1,1.4,-,6.75,1,0.8,0.5,0.5,1.8,0.2,0.4,-,0.1,0.5,-,-,-,65.6,91.1,-,1.3,-
108,Antonee Robinson,Fulham,26," D(L),M(L)",35,3089,-,1,8,-,0.1,76.9,1.1,-,6.75,1.8,1.5,0.9,0.3,2.2,0.6,0.4,-,1.1,0.7,0.1,0.6,0.6,41.9,76.9,0.9,2.3,-
109,Tyrone Mings,Aston Villa,31, D(CL),35,3150,1,2,7,-,0.2,85.3,1.8,1,6.75,0.4,1.5,0.5,1,4.5,0.3,0.6,1,0.2,0.6,0.1,0.2,0.2,53.9,85.3,-,3,-
110,Sven Botman,Newcastle,24, D(C),35(1),3129,-,-,2,-,0.6,86.8,2.1,-,6.74,1.1,0.9,0.4,0.5,3.3,0.2,0.7,-,-,0.3,0.1,0.1,0.1,48.7,86.8,-,2.8,-
111,Ivan Perisic,Tottenham,35," M(CLR),FW",23(11),2112,1,8,6,-,0.9,72.3,1,1,6.74,1.2,0.6,0.9,-,1.2,0.6,0.2,-,0.5,0.2,0.2,0.4,0.4,23.0,72.3,1.4,1.1,-
112,Tosin Adarabioyo,Fulham,26, D(CR),23(2),2084,1,-,4,-,0.6,82.4,2.4,-,6.74,1.2,1,0.7,1,5.5,0.3,0.6,-,0.4,0.2,0.1,0.2,0.2,51.4,82.4,-,3.6,0.1
