,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
44,Luke Shaw,Man Utd,28," D(CL),M(L)",30(2),2657,1,5,8,-,0.3,85.0,1.2,2,7.03,1.4,0.6,1.3,0.1,1.2,0.5,0.3,1,1.1,0.9,0.1,0.7,0.7,50.3,85.0,1.8,0.9,-
45,Patrick Bamford,Leeds,30," AM(CLR),FW",37(1),3066,17,7,3,-,2.8,77.3,1.2,3,7.03,0.6,0.3,0.9,-,1,0.5,0.1,-,0.5,0.6,0.5,0.6,0.6,13.3,77.3,-,0.1,0.1
46,James Tarkowski,Burnley,31, D(C),36,3240,1,-,6,-,0.6,70.1,4.6,3,7.02,1.8,1.2,0.8,0.6,4.4,0.7,1.2,-,0.3,0.8,0.1,0.1,0.1,35.0,70.1,0.1,3.6,-
47,Antonio Rüdiger,Chelsea,31, D(CLR),19,1710,1,-,-,-,0.7,89.4,2.2,-,7.02,1.6,0.9,0.8,0.5,2.7,0.2,0.5,1,0.2,0.6,0.1,0.1,0.1,80.2,89.4,0.1,4,-
48,Trent Alexander-Arnold,Liverpool,25," D(R),DMC,M(R)",34(2),3033,2,7,2,-,1.5,79.4,0.2,2,7.02,1.6,1.4,0.6,0.4,1.2,0.6,0.1,-,0.9,0.3,0.1,0.6,0.6,66.1,79.4,1.9,4.2,0.1
49,Wesley Fofana,Leicester,23, D(C),27(1),2265,-,-,7,-,0.4,86.4,3.3,-,7.01,1.8,2.2,1.3,0.5,3.3,0.5,0.6,-,0.5,1,0.1,0.4,0.4,60.3,86.4,-,2.7,-
50,Declan Rice,West Ham,25," D(C),DMC",32,2880,2,1,2,-,0.8,88.0,1.4,1,7.01,1.8,1.8,0.7,-,1.1,0.9,0.3,-,0.9,0.4,0.1,0.6,0.6,47.7,88.0,0.3,2.3,-
51,Kalvin Phillips,Leeds,28," D(C),DMC",28(1),2431,1,2,10,-,0.5,84.7,1,1,7.01,2.6,1.6,1.6,0.1,1.7,1.2,0.5,-,0.7,1.1,-,0.6,0.6,48.4,84.7,1,4.7,0.1
52,James Maddison,Leicester,27, AM(CLR),24(7),2105,8,5,4,-,2.4,83.3,0.1,2,7.0,1,0.3,0.6,-,0.1,0.9,-,-,0.9,1.8,0.2,1.1,1.1,32.9,83.3,0.8,1.1,0.1
53,Ben Chilwell,Chelsea,27," D(L),M(L)",27,2290,3,5,3,-,1,82.0,1.4,2,7.0,1.6,0.9,0.9,0.1,1.7,0.7,0.1,-,0.6,1.5,0.3,0.7,0.7,54.4,82.0,1,1.9,-
54,Emiliano Martínez,Aston Villa,31, GK,38,3420,-,-,1,-,-,62.5,0.3,3,7.0,0.1,0.1,-,-,0.4,-,-,-,-,0.2,-,-,-,29.8,62.5,-,7,-
55,Frank Anguissa,Fulham,28, M(C),29(7),2587,-,3,6,-,0.9,84.2,1.8,4,6.99,2.2,1.6,1.2,-,0.4,1.1,0.2,-,2.7,0.8,-,1.4,1.4,39.3,84.2,0.1,1.1,0.1
56,Yves Bissouma,Brighton,27, M(C),35(1),3114,1,-,8,1,1.2,87.4,1.1,-,6.98,2.9,1.8,1.5,-,1.8,0.9,0.2,-,1.5,0.9,-,0.8,0.8,46.8,87.4,-,2.1,-
57,Richarlison,Everton,26," AM(CLR),FW",33(1),2872,7,3,4,1,2.4,70.0,1.2,4,6.98,1.4,0.4,1,-,1,1,0.1,-,1.8,2.1,0.7,1.6,1.6,22.0,70.0,0.1,0.4,0.1
58,Harvey Barnes,Leicester,26, AM(CL),22(3),1950,9,4,-,-,2.2,75.2,1,2,6.98,0.8,0.3,0.6,-,0.4,0.7,0.1,-,1.6,1.3,-,1.2,1.2,24.2,75.2,0.1,0.7,-
59,Jack Harrison,Leeds,27," AM(CLR),FW",34(2),2858,8,8,2,-,1.3,74.0,0.7,4,6.96,1.8,0.4,0.8,-,0.5,0.9,0.1,-,1.2,0.6,0.3,1.8,1.8,27.5,74.0,0.9,0.9,-
60,Matheus Pereira,WBA,27," AM(CLR),FW",30(3),2582,11,6,2,1,2,79.6,0.4,2,6.96,0.8,0.9,1,-,0.4,1.3,-,-,1.2,1.6,0.4,1.4,1.4,28.5,79.6,1.1,1.5,0.2
61,Vladimír Coufal,West Ham,31," D(R),M(R)",34,3055,-,7,3,-,0.4,71.2,1.6,1,6.95,2.1,1.2,0.9,0.3,2.6,1.1,0.2,-,0.4,1,-,0.5,0.5,37.6,71.2,1,1,-
62,Pierre-Emile Højbjerg,Tottenham,28, M(C),38,3420,2,4,9,-,0.4,88.5,1.2,1,6.95,2.6,1.3,1.8,-,1.7,2,0.2,-,0.6,1.4,-,0.5,0.5,72.8,88.5,-,2.8,-
63,Luke Ayling,Leeds,32," D(CR),M(R)",38,3400,-,-,7,-,0.6,79.0,1.7,-,6.94,2.8,0.9,0.8,0.4,2,1,0.9,-,1.1,1.4,0.1,0.6,0.6,62.7,79.0,0.4,4.6,0.1
64,Reece James,Chelsea,24," D(CR),DMC,M(R)",25(7),2367,1,2,3,-,1.1,88.4,1.3,1,6.94,1.7,0.5,1,0.1,1.3,0.7,0.2,-,1.1,0.5,-,0.7,0.7,53.0,88.4,1.1,2.3,-
65,Oriol Romeu,Southampton,32, DMC,20(1),1768,1,1,6,-,0.7,82.6,1.5,2,6.93,3.3,1.4,1.4,-,0.7,2,0.3,-,0.7,1.1,-,0.9,0.9,60.7,82.6,0.1,1.8,-
66,Matty Cash,Aston Villa,26," D(R),M(CLR)",28,2380,-,2,6,1,0.3,75.7,1.3,1,6.93,2.5,2.1,1.3,0.1,2.9,1.2,0.4,-,0.4,0.8,0.1,0.5,0.5,36.0,75.7,0.8,2,-
67,Scott McTominay,Man Utd,27," D(C),M(C)",24(8),2128,4,1,3,-,0.8,87.0,1.5,-,6.93,1.6,0.9,1.5,-,1.3,0.4,0.3,-,0.8,1.3,-,0.5,0.5,40.6,87.0,0.1,2.1,-
68,Ben Mee,Burnley,34, D(CL),30,2694,2,-,3,-,0.7,71.1,3.7,2,6.93,1.1,1.4,0.5,0.7,4.9,0.5,1.5,-,0.1,0.6,-,0.1,0.1,37.4,71.1,-,3.7,-
69,Fred,Man Utd,31, M(C),27(3),2397,1,-,5,-,0.8,87.7,0.3,-,6.92,2.7,1.5,1.5,-,0.7,2,0.3,-,0.8,1,-,1,1,60.2,87.7,-,3.3,0.1
70,César Azpilicueta,Chelsea,34," D(CLR),M(R)",24(2),2191,1,2,5,1,0.4,86.9,2.1,1,6.92,2,1.1,1.2,0.1,2.3,0.7,0.2,-,0.2,0.5,0.2,0.2,0.2,72.6,86.9,0.3,1.5,0.1
71,Ademola Lookman,Fulham,26," AM(CLR),FW",31(3),2756,4,4,5,-,2,80.9,0.2,2,6.92,1,0.6,1.4,-,0.2,0.9,-,-,2.4,1.7,0.4,2.1,2.1,30.9,80.9,0.9,0.6,0.1
72,Michael Keane,Everton,31, D(CR),33(2),2990,3,1,4,-,0.5,87.2,3.2,2,6.92,0.8,1.5,0.4,0.3,4.5,0.5,0.9,-,0.1,0.2,-,0.1,0.1,55.4,87.2,-,3.7,-
73,Rúben Dias,Man City,26, D(C),32,2845,1,-,4,-,0.4,93.2,1.9,-,6.91,0.8,1.1,0.7,0.3,2.8,0.3,0.7,1,0.2,0.6,-,0.1,0.1,83.5,93.2,-,3.4,-
74,Thiago Silva,Chelsea,39, D(C),23,1938,2,-,3,1,0.6,93.0,2,-,6.91,0.9,1.4,0.6,0.6,3.6,0.3,0.6,-,0.1,0.7,-,0.1,0.1,84.3,93.0,-,5,-
75,Illan Meslier,Leeds,24, GK,35,3150,-,-,-,-,-,77.1,0.6,3,6.91,-,-,-,-,1.2,-,-,1,-,0.3,-,-,-,30.9,77.1,-,4.8,-
76,Matt Targett,Aston Villa,28," D(L),M(L)",38,3405,-,2,7,-,0.2,78.0,1.9,-,6.9,2.2,1.4,0.7,0.2,2.3,0.8,0.4,-,0.4,0.6,-,0.2,0.2,44.3,78.0,0.7,3.1,-
77,Diogo Jota,Liverpool,27," AM(CLR),FW",12(7),1113,9,-,2,-,2.4,74.9,0.7,-,6.89,0.6,0.3,1.3,-,0.2,1.4,-,-,1.1,1.1,0.1,1.1,1.1,22.4,74.9,0.1,0.4,0.1
78,Nélson Semedo,Wolves,30," D(LR),M(R)",34,2988,1,1,5,-,0.7,81.0,1.2,1,6.89,2.4,1.2,1.2,0.2,2,0.9,0.3,1,1.8,1,0.1,0.8,0.8,45.8,81.0,0.5,1.6,-
79,Jannik Vestergaard,Southampton,31, D(C),29(1),2575,3,-,3,1,0.8,83.6,3.3,1,6.89,1.7,1.4,0.6,0.5,4,0.6,0.5,-,0.2,0.4,-,0.2,0.2,58.8,83.6,-,3.6,-
80,Alexandre Lacazette,Arsenal,32," M(CLR),FW",22(9),1931,13,2,3,-,1.5,78.8,0.9,3,6.89,0.6,0.4,1.2,-,0.4,0.6,-,-,0.7,1.7,0.3,1,1,16.6,78.8,-,0.4,0.1
81,Andros Townsend,Crystal Palace,32," AM(CLR),FW",25(9),2259,1,5,-,-,1.1,73.7,0.1,1,6.88,2.3,1.2,0.8,-,0.4,1.4,0.1,-,1.3,1.6,0.1,1.6,1.6,20.7,73.7,1.6,0.5,-
82,John McGinn,Aston Villa,29, M(CLR),37,3330,3,5,12,-,1.2,79.4,0.6,-,6.88,1.6,1.2,1.2,0.1,0.6,1.5,0.2,-,1.4,2.1,-,0.9,0.9,36.9,79.4,0.3,3.3,0.1
83,Wilfried Zaha,Crystal Palace,31," AM(LR),FW",29(1),2614,11,2,6,-,2,78.3,0.3,2,6.88,0.9,0.3,1.1,-,-,0.6,-,-,1.8,2.9,0.7,2.6,2.6,24.5,78.3,0.2,0.3,0.1
84,Andy Robertson,Liverpool,30," D(L),M(L)",38,3386,1,7,2,-,0.5,84.4,0.8,-,6.88,1.2,0.6,0.6,0.3,1.8,0.8,0.2,-,0.7,0.3,0.2,0.3,0.3,70.5,84.4,1.6,2.1,-
85,Bukayo Saka,Arsenal,22," D(L),M(CLR)",30(2),2562,5,3,1,-,1.9,81.8,0.4,2,6.88,0.8,0.8,0.9,-,0.6,0.9,0.1,1,1.4,2,0.5,1.3,1.3,30.6,81.8,1,0.4,-
86,Jorginho,Chelsea,32, DMC,23(5),2014,7,1,2,-,0.5,89.2,0.6,4,6.88,2,1.4,1.1,-,0.7,1.6,0.2,-,0.6,1,-,0.5,0.5,63.7,89.2,0.1,2.7,0.1
87,Jonny Evans,Leicester,36, D(CL),28,2476,2,2,7,-,0.3,85.9,3.3,1,6.87,0.9,1.6,0.6,0.6,3.4,0.2,0.1,1,0.3,0.4,-,0.1,0.1,66.1,85.9,-,3.9,-
88,Stuart Dallas,Leeds,33," D(LR),M(CLR)",38,3411,8,2,7,-,1.3,83.7,0.9,3,6.87,1.9,1.2,1.1,0.1,1.2,1.5,0.1,-,0.6,1.3,-,0.9,0.9,51.6,83.7,0.3,2,-
89,Dwight McNeil,Burnley,24, M(CLR),34(2),3071,2,5,1,-,0.7,78.9,0.5,1,6.87,1.3,0.9,0.3,-,0.5,1.1,0.2,-,1.8,1.1,0.1,1.7,1.7,30.7,78.9,1.4,1.8,-
90,Nick Pope,Burnley,32, GK,32,2880,-,-,1,-,-,44.6,0.3,6,6.86,-,0.1,0.1,-,1.3,-,-,-,-,0.2,-,-,-,26.2,44.6,-,8.7,-
91,Romain Saïss,Wolves,34," D(C),DMC",27,2408,3,-,2,-,1,81.1,2.6,2,6.86,1.2,1.9,1.1,0.5,4,0.5,0.5,-,0.3,0.4,-,0.1,0.1,52.2,81.1,0.1,3.9,-
92,Tanguy Ndombélé,Tottenham,27, M(C),28(5),2108,3,2,3,-,0.5,85.6,0.3,2,6.86,1.2,0.6,0.8,-,0.3,0.8,0.1,-,2.2,1.8,-,1,1,35.5,85.6,0.1,0.6,0.1
93,Yerry Mina,Everton,29, D(C),23(1),1939,2,-,2,-,0.7,90.1,2.8,1,6.86,0.9,1,0.9,0.3,4.5,0.2,1,-,-,0.5,-,-,-,52.4,90.1,-,2.2,-
94,N'Golo Kanté,Chelsea,33, M(C),24(6),2146,-,2,7,-,0.3,86.5,0.6,1,6.86,2.6,2,1.2,-,0.9,1,0.1,-,0.9,0.2,-,0.5,0.5,51.0,86.5,-,2.3,-
95,Toby Alderweireld,Tottenham,35, D(CR),25,2241,1,-,2,-,0.4,82.5,1.8,-,6.86,1.4,0.4,0.7,0.7,4.6,0.5,1.1,1,0.2,0.1,-,0.1,0.1,57.5,82.5,-,4.4,0.1
96,Dani Ceballos,Arsenal,27, M(CL),17(8),1616,-,3,4,-,0.5,87.2,0.3,2,6.85,1.5,1.4,0.9,0.1,0.6,1.2,0.2,-,1,1,-,0.6,0.6,50.9,87.2,0.4,2.8,0.1
97,Bertrand Traoré,Aston Villa,28," AM(R),FW",29(7),2338,7,6,1,-,1.8,77.7,0.9,3,6.85,0.7,0.4,0.9,-,0.3,0.7,-,-,1.4,1.1,0.2,0.7,0.7,19.4,77.7,0.6,1.2,0.1
98,Mateo Kovacic,Chelsea,29, M(CL),21(6),1820,-,1,4,-,0.9,90.8,0.4,2,6.84,1.7,0.6,0.6,-,0.3,0.6,-,-,2,1.1,-,0.9,0.9,65.3,90.8,-,3.5,0.1
99,Joël Veltman,Brighton,32," D(CR),M(R)",25(3),2283,1,1,3,-,0.5,77.7,1.5,-,6.84,2.4,1.2,1.2,0.2,2.1,1,0.2,-,0.6,1.4,-,0.3,0.3,44.6,77.7,0.7,2.5,-
100,Oleksandr Zinchenko,Man City,27," D(L),M(CLR)",15(5),1474,-,-,-,-,0.8,89.8,1.5,-,6.84,1.3,1.2,0.5,0.2,1.3,0.5,0.2,-,0.3,0.2,0.1,0.3,0.3,68.4,89.8,0.3,1.5,-
101,Antonee Robinson,Fulham,26," D(L),M(L)",24(4),2162,-,-,4,1,0.4,74.9,1.3,1,6.84,1.6,1.3,0.7,0.1,1.9,0.6,0.1,-,1.8,0.3,-,0.8,0.8,37.4,74.9,1,1.2,-
102,Kelechi Iheanacho,Leicester,27," AM(C),FW",16(9),1458,12,2,1,-,2.4,79.8,0.3,2,6.84,0.5,0.1,1,-,-,0.5,-,-,1.3,0.5,0.4,1.4,1.4,20.2,79.8,0.2,0.4,0.2
103,Anthony Martial,Man Utd,28," AM(LR),FW",17(5),1488,4,3,-,1,2,84.4,0.8,1,6.84,0.1,-,0.7,-,0.4,0.5,0.1,-,1.6,1.2,0.7,1.7,1.7,21.9,84.4,-,0.2,-
104,Lewis Dunk,Brighton,32, D(C),33,2933,5,-,5,2,1,89.4,2.4,-,6.84,0.9,1,0.7,0.7,3.2,0.2,0.6,1,0.2,0.6,0.1,-,-,67.4,89.4,-,5.5,-
105,Kyle Walker-Peters,Southampton,27," D(LR),M(R)",30,2649,-,2,4,-,0.6,80.9,0.5,-,6.84,2.8,1.3,1.1,0.2,1.7,0.8,0.3,-,1.5,1.4,0.2,1.6,1.6,44.1,80.9,0.2,1.1,-
106,Danny Ings,Southampton,31," AM(C),FW",26(3),2185,12,4,1,-,2,66.3,0.8,2,6.84,0.8,0.1,0.7,-,0.7,0.6,0.1,-,1,0.6,0.6,0.6,0.6,17.3,66.3,0.1,0.4,-
107,Callum Wilson,Newcastle,32, FW,23(3),2086,12,5,2,-,1.9,69.5,1.7,4,6.84,0.5,0.3,1.5,-,0.5,0.4,0.1,-,1,1.6,0.8,1.5,1.5,13.1,69.5,-,0.1,-
108,Trézéguet,Aston Villa,29, AM(LR),12(9),1166,2,1,-,-,1.7,75.7,1.3,1,6.83,1.6,0.9,1.9,-,0.6,1.5,-,-,0.8,0.9,0.2,0.6,0.6,13.7,75.7,0.2,0.6,-
109,Timothy Castagne,Leicester,28," D(CLR),M(LR)",27,2346,2,3,1,-,0.3,84.3,1.6,2,6.82,1.9,1.1,0.7,0.2,1.9,0.7,0.2,-,0.4,0.5,-,0.4,0.4,49.0,84.3,0.3,0.9,-
110,Pascal Groß,Brighton,32," D(LR),M(CR),FW",27(7),2482,3,8,3,-,0.9,81.6,0.6,1,6.82,1.3,0.7,0.6,-,0.4,0.9,0.1,-,0.3,0.5,0.1,0.5,0.5,41.9,81.6,2,2.7,-
111,Fabinho,Liverpool,30," D(CR),DMC",28(2),2565,-,-,6,-,0.3,90.3,1.8,-,6.82,1.9,1.5,1,0.5,2.2,0.9,0.3,-,0.2,0.9,-,0.2,0.2,70.3,90.3,-,3.3,-
112,Stuart Armstrong,Southampton,32, AM(CLR),32(1),2774,4,5,3,-,1.7,80.7,0.2,2,6.82,1.8,0.7,1,0.1,0.6,1.5,-,-,2.1,1.1,0.1,2.1,2.1,37.5,80.7,0.2,1,0.1
