,player_name,team_number,Team,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
34,Ademola Lookman,300,Atalanta,25,AM,20(11),1737,6,1.3,19.3,78.6,0.4,0.2,0.1,6.91,13,3,0,1.7,0.1,1,1.1,1.2,0.4,1.5,1.5,0.4,0.1,0.8,0.0,0.0,0.4,0.0,0
40,Boulaye Dia,143,Salernitana,26,AM,27(6),2527,6,1.1,17.5,77.3,0.1,0.5,0.1,6.88,16,4,0,1.5,0.6,4,1.1,1.3,0.4,1.8,2.2,0.4,0.2,0.8,0.0,0.8,0.2,0.0,0
49,Matteo Pessina,269,Monza,26,AM,34(1),2938,3,0.6,56.2,86.5,0.2,2.3,0.0,6.86,5,6,0,0.8,1.1,0,1.0,1.5,0.0,1.0,1.8,1.6,1.1,1.2,0.1,0.9,1.0,0.4,0
65,Brahim Díaz,80,AC Milan,23,AM,27(6),1947,7,1.2,20.8,82.2,0.1,0.5,0.2,6.79,6,3,0,1.1,0.1,2,1.2,1.5,0.1,1.5,2.2,1.0,0.2,0.9,0.0,0.1,0.3,0.0,0
66,Christian Kouamé,73,Fiorentina,25,AM,22(6),1871,4,1.4,21.0,73.3,0.5,0.5,0.0,6.79,4,5,0,1.5,2.2,3,0.8,2.0,0.3,1.5,2.9,1.0,0.4,1.1,0.0,0.2,0.3,0.1,0
71,Jérémie Boga,300,Atalanta,26,AM,5(18),770,5,1.5,18.0,85.0,1.0,0.9,0.0,6.78,2,0,0,0.6,0.2,1,2.1,0.7,0.0,0.5,1.3,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0
81,Hirving Lozano,276,Napoli,27,AM,20(12),1614,3,0.9,15.8,81.7,0.7,0.2,0.0,6.77,3,3,0,1.3,0.3,1,1.2,1.0,0.1,0.4,1.2,0.8,0.5,0.8,0.0,0.1,0.4,0.0,0
94,Nikola Vlasic,72,Torino,25,AM,29(5),2732,6,1.9,27.2,81.7,0.4,0.5,0.0,6.74,5,1,0,1.6,0.8,1,0.9,1.1,0.4,1.4,2.8,0.9,0.3,0.9,0.0,0.3,0.6,0.1,0
105,Lazar Samardzic,86,Udinese,21,AM,19(18),1848,4,1.3,21.4,85.4,0.9,2.3,0.0,6.7,5,1,0,1.4,0.3,2,0.8,0.4,0.0,0.5,0.8,0.9,0.3,0.7,0.0,0.4,0.7,0.0,0
106,Marko Arnautovic,71,Bologna,34,AM,18(3),1540,0,1.0,21.3,72.3,0.0,0.5,0.0,6.7,10,5,0,1.5,0.5,1,0.6,1.0,0.5,0.9,2.0,0.4,0.1,1.0,0.0,0.5,0.2,0.0,0
112,Arkadiusz Milik,87,Juventus,29,AM,17(10),1583,1,0.6,16.3,78.6,0.0,0.4,0.0,6.69,7,1,1,1.6,1.3,1,0.4,1.1,0.3,0.6,1.9,0.4,0.0,1.0,0.0,0.5,0.2,0.0,0
123,Sandi Lovric,86,Udinese,25,AM,28(9),2351,6,1.3,23.7,83.9,0.7,1.4,0.0,6.66,5,4,0,1.9,0.2,1,0.4,0.9,0.0,0.6,1.4,1.1,0.7,0.8,0.0,0.5,0.5,0.1,0
138,Stefano Sensi,269,Monza,27,AM,21(7),1629,1,0.9,43.7,87.4,0.5,3.1,0.1,6.64,3,8,0,0.6,0.3,1,0.4,1.8,0.1,0.5,1.1,1.5,0.7,0.6,0.0,0.1,1.1,0.1,0
144,Dany Mota,269,Monza,25,AM,21(8),1925,1,0.9,19.2,74.2,0.2,0.6,0.0,6.64,5,2,0,1.0,1.1,0,1.2,1.1,0.4,1.2,2.6,0.3,0.2,0.7,0.0,0.9,0.3,0.0,0
153,Musa Barrow,71,Bologna,24,AM,26(6),1971,8,1.3,21.2,79.8,0.9,0.9,0.0,6.62,3,3,0,2.0,0.4,0,0.8,0.6,0.2,1.0,1.6,0.7,0.0,0.6,0.0,0.2,0.2,0.0,0
155,Simone Verdi,76,Verona,30,AM,12(12),1093,0,0.8,13.7,75.6,0.8,1.1,0.1,6.62,5,3,0,1.3,0.4,3,1.5,1.1,0.0,1.3,1.5,0.6,0.0,0.6,0.0,0.1,0.5,0.0,0
157,Nicolò Cambiaghi,272,Empoli,22,AM,12(16),1282,1,0.5,13.6,80.6,0.3,0.3,0.0,6.61,6,3,1,1.3,0.1,1,0.8,2.1,0.0,0.8,1.6,1.1,0.3,0.9,0.0,0.2,0.7,0.0,0
162,David Okereke,2731,Cremonese,25,AM,25(8),2277,0,0.6,14.2,72.6,0.2,0.5,0.0,6.6,7,4,0,1.8,1.5,0,1.2,1.0,0.3,1.1,1.9,0.4,0.3,0.6,0.0,0.4,0.4,0.1,0
163,Matteo Politano,276,Napoli,29,AM,14(13),1168,3,1.3,19.8,81.8,0.6,0.9,0.1,6.6,3,1,0,1.2,0.1,0,0.9,0.8,0.0,0.4,1.1,0.7,0.3,0.4,0.0,0.2,0.5,0.0,0
176,Jonathan Ikoné,73,Fiorentina,25,AM,24(9),2012,4,0.9,18.8,84.1,0.1,1.2,0.1,6.58,4,4,0,1.5,0.4,1,1.5,0.8,0.2,1.4,1.8,0.5,0.1,0.8,0.0,0.0,0.3,0.0,0
186,Manolo Gabbiadini,271,Sampdoria,31,AM,27(8),2369,2,0.8,16.9,70.9,0.1,0.3,0.2,6.56,7,6,0,2.1,1.3,2,0.2,1.9,0.4,0.9,1.5,0.7,0.2,1.2,0.0,0.7,0.4,0.1,0
193,Tommaso Baldanzi,272,Empoli,20,AM,24(2),1789,0,0.9,23.8,85.5,0.0,0.5,0.1,6.55,4,2,0,1.3,0.1,1,0.9,1.4,0.0,0.6,1.3,1.0,0.1,0.5,0.0,0.2,1.0,0.0,0
194,Isaac Success,86,Udinese,27,AM,21(9),1821,6,1.0,18.3,67.5,0.0,0.7,0.0,6.54,1,4,0,1.2,1.3,0,1.0,2.6,0.4,1.5,3.2,0.3,0.1,1.1,0.0,0.6,0.2,0.1,0
195,Andrea Colpani,269,Monza,24,AM,10(17),944,1,0.6,13.6,83.2,0.4,0.6,0.1,6.54,4,1,0,0.9,0.2,0,0.7,1.0,0.0,0.6,0.8,0.5,0.1,0.8,0.0,0.2,0.1,0.1,0
200,Kevin Agudelo,1501,Spezia,24,AM,23(11),2140,1,0.8,20.2,75.5,0.2,0.5,0.1,6.53,0,5,0,0.8,0.5,1,1.5,1.0,0.1,1.6,1.7,2.1,0.3,1.0,0.0,0.2,1.0,0.1,0
219,Luis Muriel,300,Atalanta,32,AM,10(19),1071,3,1.3,15.3,72.0,0.8,0.9,0.1,6.5,3,0,2,1.2,0.4,2,1.2,0.5,0.1,0.9,1.7,0.3,0.1,0.6,0.0,0.1,0.4,0.0,0
222,Gianluca Caprari,269,Monza,29,AM,32(5),2466,2,0.8,26.8,83.2,0.5,1.0,0.1,6.5,5,7,0,1.4,0.2,1,1.1,1.4,0.2,0.9,2.1,0.4,0.2,0.9,0.0,0.1,0.5,0.0,0
228,Roberto Soriano,71,Bologna,32,AM,15(12),1326,3,0.7,21.8,81.1,0.1,0.7,0.1,6.48,1,1,0,0.5,0.4,0,0.2,1.2,0.1,0.6,0.8,1.1,0.2,0.7,0.0,0.5,0.5,0.1,0
233,Riccardo Saponara,73,Fiorentina,31,AM,14(15),1207,3,0.7,14.4,75.7,0.3,0.3,0.0,6.47,4,4,0,1.3,0.3,2,0.6,0.8,0.2,0.7,1.0,0.3,0.2,0.5,0.0,0.3,0.1,0.0,0
238,Ante Rebic,80,AC Milan,29,AM,10(13),977,2,0.6,12.5,62.2,0.2,0.3,0.1,6.46,3,4,0,1.2,0.5,1,0.7,0.7,0.3,0.7,1.1,0.4,0.0,0.8,0.0,0.2,0.3,0.0,0
246,Filip Djuricic,271,Sampdoria,31,AM,27(5),2186,0,1.1,22.1,79.9,0.5,0.8,0.0,6.44,3,9,0,0.8,0.5,0,1.0,1.5,0.0,1.5,1.8,1.3,0.2,1.2,0.0,0.2,0.6,0.2,0
248,Giacomo Raspadori,276,Napoli,23,AM,10(15),903,2,0.7,16.8,80.9,0.3,0.8,0.0,6.44,2,1,0,1.6,0.1,0,0.3,0.5,0.0,0.6,1.2,0.4,0.2,0.3,0.0,0.1,0.2,0.0,0
255,Yann Karamoh,72,Torino,24,AM,7(14),710,0,0.5,9.5,79.4,0.2,0.2,0.0,6.42,4,2,0,1.0,0.3,1,1.2,0.6,0.6,0.6,1.6,0.2,0.0,0.5,0.0,0.0,0.2,0.0,0
264,Fabio Miretti,87,Juventus,19,AM,14(13),1233,2,0.6,17.6,73.5,0.3,0.5,0.0,6.39,0,2,0,0.7,0.4,0,0.7,1.0,0.1,1.0,1.5,0.9,0.1,0.9,0.0,0.3,0.6,0.0,0
268,Joaquín Correa,75,Inter,28,AM,12(14),947,1,0.6,10.6,80.4,0.0,0.3,0.1,6.39,3,1,0,0.8,0.2,0,0.5,0.7,0.1,0.6,1.1,0.5,0.1,0.5,0.0,0.0,0.4,0.0,0
269,Antonín Barák,73,Fiorentina,28,AM,21(9),1807,0,0.7,23.2,83.5,0.1,1.0,0.0,6.38,2,4,0,1.1,0.6,0,0.6,0.6,0.1,0.9,1.1,0.7,0.1,0.4,0.0,0.4,0.3,0.1,0
278,Lameck Banda,79,Lecce,22,AM,19(17),1637,1,0.4,10.3,73.0,0.1,0.1,0.0,6.36,2,6,0,1.0,0.2,1,1.3,1.0,0.3,1.0,1.9,0.8,0.2,0.9,0.0,0.1,0.7,0.1,0
283,Jacopo Fazzini,272,Empoli,20,AM,8(13),818,0,0.4,14.8,81.0,0.1,0.2,0.0,6.34,0,4,0,0.7,0.7,0,0.6,0.6,0.0,1.1,1.1,1.5,0.3,1.0,0.0,0.6,0.8,0.1,0
286,Nedim Bajrami,272,Empoli,24,AM,8(11),931,1,0.8,16.1,80.0,0.4,0.5,0.0,6.34,1,1,0,1.1,0.1,0,0.6,0.3,0.2,0.9,1.3,0.4,0.4,0.3,0.0,0.2,0.1,0.0,0
288,Daniele Verde,1501,Spezia,27,AM,11(14),997,0,0.7,14.2,76.9,0.8,0.6,0.0,6.33,3,1,0,1.3,0.0,0,0.2,0.6,0.1,0.5,0.7,0.2,0.3,0.1,0.0,0.1,0.2,0.0,0
292,Moise Kean,87,Juventus,23,AM,11(17),990,0,0.3,6.4,71.5,0.0,0.1,0.0,6.33,6,5,1,1.4,0.3,1,0.5,0.6,0.3,1.0,1.0,0.3,0.2,0.5,0.0,0.1,0.1,0.0,0
294,Divock Origi,80,AC Milan,28,AM,10(17),1015,1,0.4,6.7,70.2,0.0,0.1,0.0,6.32,2,1,0,1.1,0.6,1,0.6,0.6,0.2,0.9,1.4,0.4,0.0,0.5,0.0,0.5,0.2,0.1,0
303,Yayah Kallon,76,Verona,21,AM,8(14),856,1,0.6,9.0,68.7,0.4,0.1,0.0,6.28,1,1,0,0.9,0.4,0,0.4,1.0,0.2,0.7,1.3,0.6,0.4,0.6,0.0,0.1,0.2,0.0,0
304,Giovanni Simeone,276,Napoli,27,AM,1(24),389,1,0.2,4.2,73.1,0.0,0.1,0.0,6.28,4,1,0,0.6,0.2,0,0.3,0.4,0.0,0.5,1.1,0.5,0.0,0.3,0.0,0.2,0.2,0.0,0
307,Federico Bonazzoli,143,Salernitana,26,AM,12(12),1119,1,0.3,14.5,75.4,0.0,1.0,0.0,6.27,2,1,0,1.3,0.3,0,0.5,1.3,0.3,0.5,1.8,0.2,0.1,0.8,0.0,0.0,0.4,0.0,0
314,Kevin Lasagna,76,Verona,30,AM,17(9),1575,2,0.7,9.1,64.4,0.1,0.1,0.0,6.23,1,2,0,2.0,0.8,0,0.5,0.8,0.6,1.3,2.0,0.5,0.2,0.9,0.0,0.4,0.3,0.0,0
317,Liam Henderson,272,Empoli,27,AM,11(14),1004,1,0.7,20.1,83.3,0.4,0.7,0.0,6.22,0,9,0,0.5,0.2,0,0.0,0.5,0.1,0.2,0.4,0.5,0.4,1.4,0.0,0.4,0.7,0.1,0
321,Gregoire Defrel,2889,Sassuolo,32,AM,13(14),1168,1,0.3,9.2,84.7,0.0,0.1,0.0,6.2,2,3,0,0.6,0.2,1,0.3,0.5,0.2,0.6,1.0,0.3,0.1,0.5,0.0,0.2,0.3,0.0,0
322,Erik Botheim,143,Salernitana,23,AM,9(19),858,3,0.3,8.0,72.8,0.0,0.1,0.0,6.19,1,2,0,0.3,0.8,0,0.1,0.4,0.1,0.4,0.7,0.4,0.0,0.4,0.0,0.1,0.3,0.0,0
