,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
20,Eduardo Camavinga,Rennes,21," D(L),DMC",24(1),2112,1,2,4,-,0.6,87.7,1.3,3,7.12
21,Nicolas de Préville,Bordeaux,33," AM(CLR),FW",23(1),2002,6,4,4,-,1.9,78.2,1.9,3,7.12
22,Aleksandr Golovin,Monaco,27, M(CLR),24(1),2069,3,4,4,1,1.5,81.7,0.2,3,7.11
23,Benjamin André,Lille,33," D(R),M(CLR)",23(3),2055,2,1,7,-,0.5,79,3.3,4,7.11
24,Adam Ounas,Nice,27," AM(CLR),FW",14(2),1139,2,4,2,1,1.3,82,0.2,1,7.10
25,Baptiste Santamaría,Angers,29, DMC,28,2506,1,1,1,-,1.3,81.5,1.9,4,7.10
26,Yunis Abdelhamid,Reims,36, D(C),28,2520,3,-,-,-,0.7,84.5,3.1,1,7.10
27,Fabien Centonze,Metz,28," D(R),M(R)",28,2520,-,3,3,-,0.3,75.2,1.4,3,7.08
28,Lucas Deaux,Nimes,35," D(C),DMC",15(2),1338,2,1,2,-,0.9,76.6,4.2,1,7.07
29,Jordan Amavi,Marseille,30," D(L),M(L)",24(2),2164,1,1,9,-,0.6,79,2.4,2,7.07
30,Valentin Rongier,Marseille,29," D(R),M(C)",20(3),1793,-,2,3,-,1.6,86.6,1.1,-,7.07
31,Angelo Fulgini,Angers,27," AM(CLR),FW",19(1),1585,1,1,1,1,1.8,80.7,1.1,3,7.06
32,Wylan Cyprien,Nice,29, M(C),20,1774,7,3,1,1,2.9,87.6,0.8,2,7.06
33,Xavier Chavalerin,Reims,33," DMC,M(L)",24,2148,1,3,6,-,0.9,81.5,0.5,3,7.06
34,Moussa Dembélé,Lyon,27, FW,24(3),2189,16,2,3,-,2.1,70.1,2.6,1,7.06
35,Gaëtan Laborde,Montpellier,30," AM(CLR),FW",27(1),2250,6,5,1,-,2.3,68.8,4.2,2,7.06
36,Tiémoué Bakayoko,Monaco,29, DMC,20,1722,1,2,4,1,1.2,86,1.5,-,7.05
37,Juan Bernat,PSG,31," D(L),M(CL)",16(2),1390,-,4,5,-,0.3,91,0.5,-,7.05
38,Gil Dias,Monaco,27," D(L),M(LR)",12(2),1057,-,-,3,-,1.2,82,1.1,-,7.05
39,Dénis Bouanga,Saint-Etienne,29," M(CLR),FW",23(3),2047,10,3,4,-,3,72.4,1.5,6,7.04
40,Gerónimo Rulli,Montpellier,31, GK,25,2250,-,-,-,-,-,74.1,0.2,-,7.04
41,Predrag Rajkovic,Reims,28, GK,27,2430,-,-,1,-,-,69.8,0.4,3,7.03
42,Pablo,Bordeaux,32, D(C),25,2173,4,-,2,-,0.7,87.1,4.6,1,7.02
43,Houssem Aouar,Lyon,25, M(CL),23(2),1963,3,4,3,-,1.8,85.7,0.7,1,7.02
44,Gautier Larsonneur,Brest,27, GK,27,2398,-,-,2,-,-,68.8,0.3,3,7.02
45,Ludovic Ajorque,Strasbourg,30, FW,24(2),2068,8,4,3,-,1.9,70.3,4.4,3,7.01
46,Bouna Sarr,Marseille,32," D(R),M(CLR)",25(2),2170,1,3,3,-,1,84.7,1.6,-,7.01
47,Nicolas Pallois,Nantes,36, D(C),21,1890,-,-,10,-,0.7,83.3,2.2,-,7.01
48,Presnel Kimpembe,PSG,28, D(C),14(2),1224,-,-,6,-,0.4,95,1.4,-,7.00
49,Habib Maïga,Metz,28," DMC,M(R)",26,2271,1,2,7,-,1.1,83.5,1.5,1,7.00
50,Stanley Nsoki,Nice,25, D(CL),14(3),1272,-,1,3,-,0.2,90,1.4,1,7.00
51,Andrei Girotto,Nantes,32," D(C),DMC",25,2179,1,-,4,1,0.9,84.8,2.6,1,6.99
52,Boubacar Kamara,Marseille,24," D(CL),DMC",24,2141,1,2,7,1,0.6,85.7,2.3,1,6.99
53,Dimitri Liénard,Strasbourg,36," D(L),M(CL)",16(6),1490,2,3,3,-,1.5,83.5,0.7,2,6.98
54,Faitout Maouassa,Rennes,25," D(L),M(LR)",23,1813,3,1,3,-,0.5,76.7,0.7,1,6.98
55,Marcelo,Lyon,36, D(C),17,1505,-,-,4,-,0.5,85.3,4.1,-,6.98
56,Hamari Traoré,Rennes,32," D(R),M(R)",27,2413,-,5,7,-,0.8,81.2,1.4,-,6.98
57,Maxwel Cornet,Lyon,27," D(L),M(LR),FW",14(8),1330,4,3,1,-,1.1,75.8,0.8,2,6.98
58,Habib Diallo,Metz,28," AM(R),FW",26,2199,12,3,2,1,2.9,66.7,4.3,3,6.97
59,Thiago Silva,PSG,39, D(C),20(1),1576,-,-,1,-,0.3,95.5,1.5,-,6.97
60,Morgan Sanson,Marseille,29, M(CLR),26(1),2186,5,4,5,-,1.4,86,0.5,2,6.97
61,Darío Benedetto,Marseille,33, FW,25(1),2115,11,-,4,-,2.3,66.3,2,4,6.97
62,Alexandre Oukidja,Metz,35, GK,27,2386,-,-,3,-,-,46,0.8,2,6.96
63,Ghislain Konan,Reims,28," D(L),M(L)",15(1),1333,-,1,-,1,0.1,79.3,1.4,1,6.96
64,Adama Traoré,Metz,28," M(CLR),FW",12(3),1011,1,4,1,-,1.1,86.6,0.8,1,6.96
65,Édouard Mendy,Rennes,32, GK,24,2160,-,-,1,-,-,70.1,0.7,2,6.95
66,Hilton,Montpellier,46, D(C),28,2511,-,2,2,-,0.5,80.3,3.2,-,6.95
67,Bertrand Traoré,Lyon,28," AM(R),FW",14(9),1254,1,3,6,-,1.6,82.2,0.7,1,6.95
68,Thomas Meunier,PSG,32," D(R),M(R)",14(2),1244,-,2,3,-,0.3,85.3,1.1,-,6.95
69,Adrien Thomasson,Strasbourg,30, M(CLR),24(1),2082,8,1,4,-,2,79.4,0.8,3,6.95
70,Kasper Dolberg,Nice,26, FW,22(1),1895,11,3,2,-,1.8,77.2,0.9,3,6.94
71,M'Baye Niang,Rennes,29," AM(LR),FW",24(2),2134,10,-,2,-,2.5,68.6,3.4,5,6.94
72,Enock Kwateng,Bordeaux,27," D(CR),M(R)",13(1),987,-,1,4,-,0.3,78,2.2,2,6.94
73,Damien Da Silva,Rennes,35, D(C),25,2245,1,2,3,-,0.2,85.1,3.3,1,6.94
74,Walter Benítez,Nice,31, GK,26,2340,-,-,-,-,-,82.4,0.4,1,6.94
75,Gabriel Magalhães,Lille,26, D(C),23(1),2087,1,-,3,-,0.7,82.2,3.5,-,6.93
76,Ludovic Blas,Nantes,26," M(CLR),FW",22(2),1858,5,1,-,-,1.9,79.2,0.7,3,6.93
77,Serhou Guirassy,Amiens,28," AM(L),FW",23,1927,9,1,6,-,2,71.3,4.2,1,6.93
78,Alexander Djiku,Strasbourg,29," D(CR),DMC",23(2),2063,1,1,6,-,0.8,86.1,2.5,-,6.93
79,Opa Nguette,Metz,29," AM(LR),FW",23(3),1843,5,2,1,-,1,81.2,0.7,3,6.93
80,Charles Traoré,Nantes,32," D(L),M(L)",20,1742,-,1,3,-,0.3,74.7,2.1,-,6.92
81,Otávio,Bordeaux,30, DMC,25,2213,2,3,6,-,0.9,89.5,0.8,-,6.92
82,Toma Basic,Bordeaux,27, M(C),11(4),995,1,3,4,-,1.1,81.5,1.2,-,6.92
83,Romain Del Castillo,Rennes,28," AM(CLR),FW",14(7),1244,2,5,2,-,1.3,79.2,1,1,6.91
84,Alfred Gomis,Dijon,30, GK,19,1627,-,-,-,-,-,65.5,0.3,2,6.90
85,Lucas Tousart,Lyon,27, DMC,19(5),1762,2,2,5,-,1.2,84.9,1.9,1,6.90
86,Issiaga Sylla,Toulouse,30," D(LR),M(L)",28,2520,-,2,2,-,0.8,75.5,3,-,6.89
87,Kenny Lala,Strasbourg,32," D(LR),M(R)",22(3),2040,2,1,1,-,0.8,78.6,0.6,1,6.88
88,Mohamed Simakan,Strasbourg,24, D(CR),17(2),1503,-,-,4,-,0.5,76.9,2.1,1,6.88
89,Renaud Ripart,Nimes,31," D(R),M(CLR),FW",23(1),2031,4,2,-,-,2,69.1,3.5,2,6.88
90,Abdou Diallo,PSG,28, D(CL),14(2),1203,-,1,4,-,0.3,92.6,1,-,6.88
91,Samuel Kalu,Bordeaux,26, M(CLR),15(5),1358,1,1,4,-,2,75.9,1,1,6.88
92,Zaydou Youssouf,Saint-Etienne,24, M(CR),9(7),1074,-,-,4,-,0.5,81.4,0.6,-,6.87
93,Gaëtan Charbonnier,Brest,35," AM(C),FW",23(3),2068,4,5,5,-,2,78.5,1.9,3,6.87
94,Dénys Bain,Brest,30, D(C),13(2),1268,1,-,3,1,0.2,91.2,2.4,-,6.87
95,Gelson Martins,Monaco,28, M(LR),20(1),1682,4,1,3,1,1.3,83.7,0.4,-,6.86
96,Thiago Mendes,Lyon,32," D(CR),M(CR)",21(1),1817,-,6,2,1,1.2,85.8,0.6,-,6.86
97,Dante,Nice,40, D(C),21,1890,1,-,7,-,0.9,91.2,2.4,1,6.86
98,Alexis Claude-Maurice,Nice,25, AM(CL),19(3),1633,1,1,2,-,1.7,87.2,0.5,-,6.86
99,Mathieu Debuchy,Saint-Etienne,38," D(CR),M(R)",20(1),1770,1,1,2,-,0.6,73.2,4.4,-,6.85
100,Romain Thomas,Angers,35, D(C),27,2342,1,2,4,-,0.3,85.5,2.9,3,6.85
101,Jonathan Ikoné,Lille,26," AM(CLR),FW",26(2),2075,3,6,6,-,1.3,78.2,0.3,-,6.85
102,Axel Disasi,Reims,26, D(CR),27,2430,1,-,3,-,0.6,84.6,2.8,-,6.84
103,Benoît Badiashile,Monaco,23, D(C),16,1413,-,-,-,-,0.6,85.3,3.5,-,6.84
104,Abdoul Kader Bamba,Nantes,30, AM(LR),16(11),1469,1,3,5,-,0.7,81.2,0.4,2,6.84
105,Florent Mollet,Montpellier,32, AM(CLR),19(6),1688,6,3,5,-,1.8,85.5,0.5,2,6.83
106,Jeff Reine-Adélaïde,Lyon,26," AM(CLR),FW",11(3),790,2,1,3,-,0.3,87.3,0.4,-,6.83
107,Imrân Louza,Nantes,25, M(CLR),22(2),2012,2,2,4,-,1.5,80.7,1,1,6.83
108,Aurélien Tchouaméni,Bordeaux,24," D(C),DMC",13(2),1113,-,1,3,-,0.8,85,1.3,-,6.83
109,Thomas Foket,Reims,29," D(CLR),M(R)",27,2430,-,1,3,-,0.3,78.8,0.9,1,6.83
110,Thomas Mangani,Angers,37, M(C),21(3),1875,2,2,-,-,1.3,83.4,1.2,1,6.82
111,Benjamin Bourigeaud,Rennes,30, M(CLR),21(4),1904,2,2,5,-,1.7,79.6,0.6,-,6.82
112,Jonathan Bamba,Lille,28," AM(CLR),FW",22(4),1942,1,4,1,-,1.8,82.8,0.3,-,6.82
113,Arnaud Souquet,Montpellier,32," D(CR),M(R)",22(2),2015,2,-,6,-,0.6,75.9,1.4,2,6.81
114,Abdoulaye Touré,Nantes,30, DMC,24(3),2220,3,-,3,-,1.3,84.3,1.5,2,6.81
115,Hiroki Sakai,Marseille,34," D(CLR),M(R)",19(2),1622,-,-,3,-,0.1,84.2,1.6,-,6.81
116,Wesley Fofana,Saint-Etienne,23, D(C),13(1),1215,1,-,4,-,0.5,81.8,4.5,-,6.80
117,Duje Caleta-Car,Marseille,27, D(C),20(3),1884,1,1,6,-,0.7,86.7,2.4,1,6.80
118,Kalifa Coulibaly,Nantes,32, FW,18(3),1616,4,-,1,-,2.3,55.7,4.9,-,6.80
119,Julien Faussurier,Brest,37," D(LR),M(R)",22,1980,2,3,1,-,0.5,71.9,0.8,-,6.79
120,Léo Dubois,Lyon,29," D(LR),M(R)",15(1),1339,-,-,3,-,0.3,82.7,1.3,-,6.79
121,Remi Oudin,Reims,27," M(CLR),FW",16(2),1403,3,2,1,-,2,68.4,1,-,6.79
122,Layvin Kurzawa,PSG,31," D(L),M(L)",9(5),856,1,-,4,-,0.4,90.8,1.2,-,6.78
123,Wesley Lautoa,Dijon,36," D(C),DMC",21(2),1872,-,1,3,-,0.4,86.4,1.3,-,6.78
124,Ibrahim Sangaré,Toulouse,26, DMC,25,2177,-,1,8,-,0.9,78.7,1.8,1,6.77
125,Jason Denayer,Lyon,28," D(CR),DMC",24(1),2133,-,1,-,-,0.2,94,1.6,-,6.77
126,Joris Gnagnon,Rennes,27, D(C),14(5),1275,-,1,2,-,0.5,90,2.8,-,6.77
127,Yoann Court,Brest,34, AM(LR),18(5),1474,3,7,6,-,1.5,75.3,0.5,1,6.77
128,Max Gradel,Toulouse,36," M(CLR),FW",19(2),1642,3,2,4,-,1.9,70.2,1,2,6.77
129,Romain Hamouma,Saint-Etienne,37," M(CLR),FW",9(5),867,6,1,1,1,1.4,76.7,1.1,-,6.77
130,Pablo Martinez,Nimes,35, D(CL),26,2340,2,1,3,1,0.5,77.7,2.1,1,6.76
131,Dennis Appiah,Nantes,31," D(CLR),M(R)",18(1),1606,-,-,2,-,0.1,76.6,1,-,6.76
132,Jhonder Cádiz,Dijon,28, FW,7(10),793,2,2,3,-,1.8,60.6,2.7,-,6.75
133,Damien Le Tallec,Montpellier,34," D(C),DMC",28,2462,2,-,3,-,0.5,80.2,2.4,-,6.75
134,Sada Thioub,Angers,28," D(R),M(LR)",15(8),1508,1,2,3,-,0.6,82.9,0.4,2,6.75
135,Kévin N'Doram,Metz,28, DMC,19(1),1646,-,-,2,-,0.5,88.7,1.5,1,6.74
136,Rayan Aït-Nouri,Angers,22," D(L),M(L)",16(1),1286,-,2,3,-,0.2,78.2,1.1,-,6.74
137,Boulaye Dia,Reims,27," AM(CR),FW",21(3),1818,7,1,-,-,1.6,74.1,1.2,1,6.74
138,John Boye,Metz,37, D(C),24,2116,2,-,6,-,0.3,85.5,2,-,6.74
139,Hamza Mendyl,Dijon,26," D(L),M(L)",16(2),1442,1,1,7,1,0.6,79.5,0.2,-,6.74
140,Didier Ndong,Dijon,29, DMC,27,2389,-,2,5,-,0.7,89,0.7,-,6.73
141,Guillermo Maripán,Monaco,29, D(C),20,1755,2,-,2,-,0.6,88,2,1,6.73
142,Loic Perrin,Saint-Etienne,38, D(C),20(1),1715,-,-,5,-,0.2,87.6,2.9,-,6.73
143,Zeki Çelik,Lille,27," D(R),M(R)",23,2070,-,2,4,-,0.2,79.4,1,-,6.73
144,Danilo Barbosa,Nice,28," D(C),DMC",12(4),1120,-,-,4,-,0.3,91.7,1.2,-,6.73
145,Mickaël Alphonse,Dijon,34, D(LR),15(2),1377,-,1,2,-,0.4,70.3,2.1,-,6.73
146,Yacine Adli,Bordeaux,23, M(C),11(10),1017,3,3,3,-,0.8,83.1,0.5,2,6.73
147,Kamil Glik,Monaco,36, D(C),23,2070,1,-,5,-,0.5,88.2,2.7,-,6.73
148,Pablo Sarabia,PSG,31," D(L),M(CLR),FW",13(8),1165,4,3,1,-,1.6,82.7,0.1,-,6.73
149,Arturo Calabresi,Amiens,28, D(CR),21,1879,1,1,5,-,0.3,72.5,1.5,1,6.72
150,Moses Simon,Nantes,28," M(CLR),FW",25(1),2182,5,5,2,-,1.7,78.3,0.3,1,6.72
151,Steven Mendoza,Amiens,31," AM(CLR),FW",12(3),1103,5,-,2,-,1.5,71.7,0.8,-,6.71
152,Matz Sels,Strasbourg,32, GK,27,2430,-,-,-,-,-,63.4,0.4,1,6.71
153,Fouad Chafik,Dijon,37," D(LR),M(R)",18(2),1531,-,2,1,-,0.4,77.9,0.8,-,6.71
154,Gaël Kakuta,Amiens,32," M(CLR),FW",23(1),2010,2,5,4,-,1.8,73.8,1.2,1,6.71
155,Ryad Boudebouz,Saint-Etienne,34," M(CLR),FW",20(4),1605,1,4,-,-,1.1,77.9,0.5,1,6.71
156,Anthony Lopes,Lyon,33, GK,26,2340,-,-,1,-,-,80.2,0.2,2,6.71
157,Mehdi Abeid,Nantes,31, DMC,20(5),1818,1,2,5,-,1.3,86.4,0.6,-,6.70
158,Jimmy Briand,Bordeaux,38," M(LR),FW",18(4),1527,7,1,1,-,1.3,78.5,1.6,1,6.70
159,Pierrick Capelle,Angers,37," D(L),M(CLR)",20(4),1748,1,2,7,-,1.5,82.3,1.3,-,6.70
160,Kenny Tete,Lyon,28," D(CR),M(R)",9(9),1064,-,1,1,-,0.4,83.1,0.6,-,6.69
161,Joachim Andersen,Lyon,27, D(C),17(1),1531,1,-,3,-,0.6,89.9,2.8,-,6.69
162,Arnaud Lusamba,Nice,27, M(C),11(4),984,1,2,1,-,0.4,84.8,0.3,-,6.69
163,Keylor Navas,PSG,37, GK,21,1890,-,-,-,-,-,84.5,-,-,6.69
164,Domagoj Bradaric,Lille,24," D(L),M(L)",16(2),1420,-,1,1,-,0.3,83,0.7,-,6.69
165,Bruno Ecuele Manga,Dijon,35, D(CR),28,2520,-,-,2,-,0.6,84.5,3.1,-,6.68
166,Daniel Congré,Montpellier,39, D(CLR),23(1),1943,-,1,4,-,0.4,82.7,2.2,-,6.68
167,Sidy Sarr,Nimes,27, DMC,12(10),1159,-,2,6,-,1,70.5,4.3,1,6.68
168,José Fonte,Lille,40, D(C),25,2206,1,1,4,-,0.6,86.7,2.6,-,6.68
169,Laurent Koscielny,Bordeaux,38, D(C),25,2184,-,-,3,-,0.1,87.9,2.1,-,6.68
170,Mama Baldé,Dijon,28," D(R),M(CLR),FW",20(4),1683,6,2,2,-,2.1,70.8,1.2,1,6.67
171,Irvin Cardona,Brest,26," AM(L),FW",15(6),1450,6,3,3,-,2.4,65.6,1,-,6.67
172,Lamine Koné,Strasbourg,35, D(C),17(1),1474,1,-,4,-,0.4,80.9,1.9,-,6.67
173,Benjamin Lecomte,Monaco,33, GK,28,2520,-,-,1,-,-,70.5,0.4,-,6.67
174,William Vainqueur,Toulouse,35, DMC,21,1724,-,-,8,-,0.8,89.6,1,-,6.67
175,Haris Belkebla,Brest,30, DMC,20(3),1816,-,-,4,-,0.3,86.2,0.6,-,6.66
176,Marshall Munetsi,Reims,27," D(C),M(C)",8(9),832,-,2,3,-,0.2,77.5,1.9,1,6.66
177,Jean-Charles Castelletto,Brest,29, D(CR),22,1841,1,-,3,1,0.1,84.8,2.8,1,6.66
178,Steve Mandanda,Marseille,39, GK,27,2371,-,-,1,-,-,62.7,0.2,1,6.66
179,Ibrahima Diallo,Brest,25, DMC,18(1),1563,-,1,2,-,0.3,86,0.8,-,6.66
180,Benoît Costil,Bordeaux,36, GK,28,2520,-,-,1,-,-,66.8,0.2,-,6.64
181,Jean-Ricner Bellegarde,Strasbourg,25, M(CLR),16(8),1499,-,-,2,-,0.8,86.6,0.4,-,6.64
182,Bafodé Diakité,Toulouse,23, D(CR),16,1368,2,-,1,1,0.6,87.1,1.5,-,6.64
183,Adrien Hunou,Rennes,30," AM(CLR),FW",13(10),1209,8,1,2,-,1.2,75.9,0.4,-,6.64
184,Ismaël Traoré,Angers,37, D(CR),23,2053,-,-,4,-,0.4,83.8,1.8,-,6.64
185,Jérémy Morel,Rennes,40, D(CL),20(1),1806,1,-,2,-,0.6,82.9,1.9,-,6.63
186,Nemanja Radonjic,Marseille,28," M(CLR),FW",8(13),876,5,1,3,-,1.4,72.8,0.2,-,6.63
187,Alban Lafont,Nantes,25, GK,27,2430,-,-,3,-,-,56.6,0.4,1,6.63
188,Pedro Mendes,Montpellier,33, D(CR),16,1378,1,-,8,1,0.6,80.7,1.7,-,6.63
189,Adrien Silva,Monaco,35, M(C),13(9),1216,-,2,7,-,0.6,86.7,0.5,-,6.63
190,Ruben Aguilar,Monaco,31," D(R),M(R)",11(8),1068,-,2,2,2,0.3,89.3,0.8,1,6.63
191,Mathieu Dossevi,Toulouse,36," M(CR),FW",20(6),1760,1,2,-,-,0.9,75.5,0.2,1,6.63
192,Álvaro González,Marseille,34, D(C),19(1),1629,-,-,4,1,0.7,85.7,1.8,-,6.62
193,Cristian Battocchio,Brest,32, M(C),16(8),1392,3,1,1,-,0.8,81,0.4,1,6.62
194,Patrick Burner,Nice,28, D(R),15(5),1433,1,1,4,1,0.4,86.4,0.5,-,6.61
195,Yaya Sanogo,Toulouse,31, FW,9(6),908,3,1,1,-,1.7,65.1,3.7,1,6.61
196,Jean-Kévin Duverne,Brest,26, D(CLR),13(1),1177,-,-,-,-,0.1,84.1,1.5,-,6.61
197,Paul Bernardoni,Nimes,27, GK,25,2204,-,-,-,-,-,57.8,0.4,-,6.61
198,Flavien Tait,Rennes,31, M(CLR),9(8),881,2,2,-,1,0.8,76,0.2,1,6.61
199,Leandro Paredes,PSG,29, DMC,8(9),807,-,1,2,-,1.1,93.4,0.4,-,6.61
200,Aurélien Chedjou,Amiens,38," D(C),DMC",22,1972,-,-,2,1,0.4,78.8,1.8,-,6.60
201,Jordan Ferri,Montpellier,32, M(C),13(3),1154,-,-,1,1,0.7,83.8,0.6,-,6.60
202,Loris Benito,Bordeaux,32," D(CL),M(L)",21(2),1896,1,-,5,-,0.5,83.8,1.4,-,6.60
203,Jacques-Alaixys Romao,Reims,40," D(C),M(C)",21(1),1785,-,-,7,2,0.5,83.1,1.2,-,6.60
204,Rachid Alioui,Angers,31, FW,17(11),1565,6,1,1,-,2.1,74.1,1.7,-,6.59
205,Mamadou Fofana I,Metz,26," D(C),DMC",18(2),1587,-,-,4,-,0.5,84.7,1,-,6.59
206,Romain Amalfitano,Dijon,34, M(CR),18(8),1695,1,1,5,-,0.4,79.9,0.4,-,6.59
207,Mike Maignan,Lille,28, GK,28,2520,-,-,-,-,-,57.3,0.1,-,6.58
208,Anthony Briançon,Nimes,29, D(C),20(2),1738,1,-,1,2,0.8,82,1.9,-,6.58
209,Mexer,Bordeaux,35, D(C),16(3),1490,-,2,5,-,0.5,81.2,2.5,-,6.58
210,Ambroise Oyongo,Montpellier,32," D(LR),M(L)",21,1825,-,-,3,-,0.5,77.3,1.1,-,6.58
211,Loïc Rémy,Lille,37," M(LR),FW",11(9),964,7,-,2,-,1.4,80.1,0.6,1,6.58
212,Martin Terrier,Lyon,27," AM(CL),FW",13(10),1197,1,2,-,-,0.7,79.8,0.9,-,6.58
213,Kevin Strootman,Marseille,34, DMC,15(10),1409,2,3,7,-,0.4,85.6,1.2,-,6.57
214,Romain Perraud,Brest,26," D(L),M(L)",19(1),1670,-,1,1,-,1.1,78.1,0.7,-,6.57
215,Mathias Pereira Lage,Angers,27, M(CLR),17(8),1543,1,3,2,-,1.4,75.2,1.3,-,6.57
216,Jérémy Gélin,Rennes,27," D(C),DMC",10(4),923,-,-,1,-,0.2,88.1,1.4,-,6.57
217,Romain Philippoteaux,Nimes,36, AM(LR),23(4),2001,5,2,3,-,1.1,75.6,0.1,-,6.57
218,Fodé Ballo-Touré,Monaco,27," D(L),M(L)",18(3),1678,-,-,4,-,0.2,82.4,0.8,-,6.57
219,Reinildo,Lille,30," D(CL),M(L)",12(4),1108,-,-,4,-,0.1,81.4,1.1,-,6.57
220,Moussa Doumbia,Reims,29," AM(CL),FW",22(4),1733,2,1,5,1,1.7,81,0.2,-,6.56
221,Quentin Boisgard,Toulouse,27, AM(CLR),13(7),1150,1,1,1,-,0.9,80.3,0.8,-,6.56
222,Edinson Cavani,PSG,37," AM(LR),FW",7(7),602,4,1,2,-,2,84.2,0.3,-,6.56
223,Florian Miguel,Nimes,27, D(CL),23(1),2060,1,-,6,1,0.8,70.1,1.8,-,6.56
224,Ibrahima Sissoko,Strasbourg,26," D(C),DMC",18(5),1598,-,1,5,-,0.7,83.8,1.4,-,6.56
225,Malang Sarr,Nice,25, D(CL),16(3),1455,1,-,2,-,0.2,90.4,0.7,-,6.56
226,Efthymios Koulouris,Toulouse,28, FW,17(7),1546,4,2,1,-,1.6,73.5,1.5,-,6.56
227,Haitam Aleesami,Amiens,32," D(L),M(L)",21(1),1916,1,1,4,-,0.1,77.6,1.8,-,6.55
228,Théo Valls,Nimes,28, DMC,20(3),1641,1,1,1,1,1.1,79.7,0.9,-,6.54
229,Sofiane Alakouch,Nimes,25, D(R),17,1406,-,-,3,-,0.5,80.9,0.6,-,6.54
230,Christophe Hérelle,Nice,31, D(CR),13(2),1106,3,-,3,1,0.4,89.6,1.1,-,6.54
231,Samuel Grandsir,Brest,27, AM(LR),17(7),1501,3,1,-,-,1.2,75.5,0.2,-,6.54
232,Lamine Fomba,Nimes,26, DMC,15(5),1376,-,-,6,-,0.8,69.9,2.1,-,6.54
233,Miguel Trauco,Saint-Etienne,31," D(L),M(L)",17(2),1478,1,2,6,-,0.6,74.6,0.8,-,6.53
234,Nuno da Costa,Strasbourg,33," AM(CLR),FW",4(10),521,1,-,4,-,1.3,64.2,1.6,-,6.53
235,Ibrahima Niané,Metz,25," AM(L),FW",9(12),948,3,-,-,-,1.4,73,0.9,1,6.53
236,Stefan Mitrovic,Strasbourg,33, D(C),23,2054,1,1,4,-,0.2,89.4,2.2,-,6.53
237,Luiz Araújo,Lille,27," AM(CLR),FW",7(14),821,2,1,1,-,1.1,76.4,0.2,1,6.53
238,Nicolas Isimat-Mirin,Toulouse,32, D(C),14,1260,1,-,4,-,0.3,82.6,2.7,-,6.53
239,Wahbi Khazri,Saint-Etienne,33," M(CLR),FW",13(3),1152,3,2,4,-,2.8,70.5,0.4,1,6.52
240,Yann M'Vila,Saint-Etienne,33," D(C),M(C)",21(2),1941,-,2,1,-,0.4,85.8,1.5,-,6.52
241,James Léa Siliki,Rennes,27, M(CLR),12(8),1080,-,-,4,-,0.8,78.5,0.6,-,6.52
242,Mathias Autret,Brest,33, M(CLR),14(9),1227,2,3,3,-,1.2,71.9,0.2,1,6.52
