,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
97,Antonio Candreva,5,7,1.3,0.3,0.6,0.4,0.3,0.3
98,Gianluigi Donnarumma,-,-,-,-,0.1,-,-,-
99,Ken Sema,2,1,0.5,1.6,0.5,0.1,0.8,0.8
100,Cristian Romero,1,1,0.5,0.6,0.8,0.1,0.1,0.1
101,Rafael Tolói,2,6,0.8,0.3,0.5,0.1,0.2,0.2
102,Remo Freuler,2,2,0.6,0.5,1.1,-,0.6,0.6
103,Darko Lazovic,3,7,0.9,1,0.4,0.5,0.5,0.5
104,Nicolò Barella,1,4,0.9,1.3,1.4,0.1,0.9,0.9
105,Amir Rrahmani,-,1,1.2,0.3,0.5,-,0.4,0.4
106,Tomás Rincón,1,3,0.5,0.9,1.5,-,0.8,0.8
107,Piotr Zielinski,2,4,2.1,1.2,1.5,-,1,1
108,Marash Kumbulla,1,-,0.4,0.1,1,-,0.2,0.2
109,Marco Silvestri,-,-,-,-,0.1,-,-,-
110,Nikola Maksimovic,1,1,0.2,0.4,0.3,-,0.1,0.1
111,Matthijs de Ligt,4,-,0.6,-,0.6,-,0.1,0.1
112,Cristian Ansaldi,4,4,1.1,1.3,1.1,0.1,1.1,1.1
113,Lasse Schöne,2,3,1.1,0.9,1,-,1.1,1.1
114,Mattia Zaccagni,2,5,0.8,1.8,2.4,0.3,0.9,0.9
115,Simone Verdi,2,6,1.6,1.5,1.4,0.1,0.9,0.9
116,Gianluca Mancini,1,-,0.7,0.3,0.8,0.1,0.3,0.3
117,Andrea Petagna,12,1,3.1,1.5,2,0.4,2.1,2.1
118,Germán Pezzella,3,1,1,-,0.7,-,0.1,0.1
119,Ola Aina,-,2,0.4,1.5,1.1,0.1,0.7,0.7
120,Danilo D'Ambrosio,4,-,0.3,0.4,0.9,0.2,0.3,0.3
121,Sofyan Amrabat,1,1,0.6,2.2,1.8,-,1.6,1.6
122,Karol Linetty,4,3,1.1,1.3,1.2,-,0.9,0.9
123,Cristiano Biraghi,2,6,0.3,0.4,0.8,0.1,0.1,0.1
124,Ernesto Torregrossa,7,3,2.5,1.2,3.3,0.6,1.7,1.7
125,Mattia Bani,4,-,0.6,-,1.3,-,0.1,0.1
126,Alessandro Bastoni,2,-,0.3,0.4,1.1,-,0.3,0.3
127,Luiz Felipe,1,1,0.3,0.2,0.6,0.1,0.2,0.2
128,Jasmin Kurtic,2,1,1.2,0.4,0.9,0.1,0.5,0.5
129,Douglas Costa,1,4,0.8,1.9,0.4,0.1,0.7,0.7
130,Armando Izzo,1,-,0.4,0.3,1.1,-,0.2,0.2
131,José Callejón,4,7,1.3,0.3,1.3,0.3,0.2,0.2
132,Franck Kessié,4,1,1.1,0.7,0.6,-,1,1
133,Stefano Sabelli,-,3,0.4,0.7,2.2,-,0.4,0.4
134,Koray Günter,-,-,0.2,0.2,0.4,-,0.1,0.1
135,Nikola Milenkovic,5,-,0.8,0.2,0.5,-,0.2,0.2
136,Samir Handanovic,-,-,-,-,0.2,-,-,-
137,Jordan Veretout,6,-,0.9,0.9,0.5,-,0.4,0.4
138,Matteo Pessina,7,-,0.9,0.7,1.5,0.2,0.9,0.9
139,Omar Colley,-,1,0.8,0.1,0.5,0.1,0.1,0.1
140,Luca Cigarini,-,4,0.3,0.3,1.3,-,0.4,0.4
141,Justin Kluivert,4,1,1.5,1.5,1.3,-,0.8,0.8
142,Gabriel Vasconcelos,-,-,-,-,0.1,-,-,-
143,Mattia Valoti,3,1,1.1,1.2,1.7,0.1,0.9,0.9
144,Stefano Okaka,8,2,1.7,1.3,2,0.6,2.1,2.1
145,Andrea Consigli,-,-,-,-,0.1,-,-,-
146,Kalidou Koulibaly,-,-,0.6,0.4,0.6,-,0.2,0.2
147,Giovanni Simeone,12,3,2.4,0.9,1.4,0.6,1.4,1.4
148,Antonio Sanabria,6,2,1.7,0.9,1.1,0.2,0.7,0.7
149,Rafael Leão,6,1,1.4,1.3,0.5,0.2,0.7,0.7
150,Timothy Castagne,1,2,0.7,0.5,0.3,0.2,0.4,0.4
151,Mario Balotelli,5,-,3.8,0.5,2.7,0.4,0.5,0.5
152,Giacomo Bonaventura,3,5,1.5,0.8,1.1,0.1,0.6,0.6
153,Konstantinos Manolas,4,-,0.7,-,0.6,-,0.1,0.1
154,Amadou Diawara,1,1,0.5,0.5,0.8,-,0.1,0.1
155,Dimitri Bisoli,1,1,1,0.8,1.8,0.2,1.4,1.4
156,Nicola Sansone,4,3,2.4,1.3,2.3,0.2,1.4,1.4
157,Leonardo Bonucci,3,-,0.6,0.1,0.5,-,0.1,0.1
158,Elseid Hysaj,1,2,0.3,0.7,0.9,-,0.3,0.3
159,Bartlomiej Dragowski,-,-,-,-,0.2,-,-,-
160,Bram Nuytinck,-,-,0.2,0.1,0.3,-,-,-
161,Paolo Faragò,1,1,0.6,0.6,0.7,-,0.5,0.5
162,Albin Ekdal,-,2,0.5,0.8,1.8,-,0.8,0.8
163,Diego Perotti,5,3,0.7,1.4,1.1,-,0.7,0.7
164,Felipe Caicedo,9,2,1,0.4,0.7,0.3,0.7,0.7
165,Matías Vecino,2,2,1.4,0.3,0.6,0.2,0.6,0.6
166,Leonardo Spinazzola,1,2,0.6,1,0.1,-,0.4,0.4
167,Soualiho Meïté,-,2,0.7,1.9,1.1,-,1.1,1.1
168,Gervinho,7,4,1.8,1.6,0.4,0.6,1.3,1.3
169,Nicolas Nkoulou,1,-,0.3,0.3,0.8,-,0.3,0.3
170,Davide Biraschi,-,1,0.3,1.5,1,-,0.9,0.9
171,Rolando Mandragora,-,2,2.1,0.5,0.8,-,0.6,0.6
172,Dalbert,-,5,0.6,0.5,1.1,0.1,0.7,0.7
173,Simone Zaza,6,1,2,0.4,1.4,0.4,1.1,1.1
174,Hans Hateboer,-,4,0.6,0.3,0.6,0.2,0.6,0.6
175,Federico Mattiello,-,1,0.4,0.6,1.3,0.1,0.7,0.7
176,Allan,2,1,0.5,0.8,1,-,0.7,0.7
177,Danilo,2,-,0.6,0.7,0.6,0.1,0.1,0.1
178,Morten Thorsby,1,1,0.8,0.3,0.3,0.1,0.3,0.3
179,Rodrigo Becão,1,1,0.2,-,0.9,-,0.2,0.2
180,Simone Missiroli,1,-,0.4,0.7,0.8,-,0.5,0.5
181,Lukasz Skorupski,-,-,-,-,0.1,-,-,-
182,Nahitan Nández,2,3,0.7,1.1,1.4,0.2,1.1,1.1
183,Cristián Zapata,1,-,0.6,0.3,0.6,-,0.1,0.1
184,Mert Müldür,2,1,0.5,0.7,0.7,-,0.4,0.4
185,Milan Badelj,1,-,0.7,0.9,0.9,-,0.8,0.8
186,Aaron Ramsey,3,1,1.2,0.6,0.8,0.1,0.8,0.8
187,Marco Mancosu,14,2,2.5,0.6,0.5,0.3,0.6,0.6
188,Federico Bonazzoli,6,-,2.3,0.5,1.8,0.2,0.5,0.5
189,Giulio Donati,1,-,0.5,0.5,1.5,-,0.5,0.5
190,Davide Calabria,1,1,0.5,0.4,0.9,-,0.1,0.1
191,Jhon Chancellor,3,-,0.5,0.2,0.3,0.1,0.2,0.2
192,Marlon,-,-,0.2,0.1,0.5,-,0.1,0.1
193,Milan Skriniar,-,-,0.4,0.2,0.8,-,0.3,0.3
194,Sebastien De Maio,-,-,0.4,-,0.4,0.1,0.1,0.1
195,Thiago Cionek,-,1,0.4,0.4,1.9,-,0.4,0.4
196,Andrea Poli,2,-,0.9,0.5,1,-,0.5,0.5
197,Pol Lirola,-,2,0.7,1.3,0.2,-,0.4,0.4
198,Kevin Lasagna,10,1,2.2,0.3,0.9,0.4,0.8,0.8
199,Hamed Traorè,4,1,1.5,0.8,0.7,0.2,0.8,0.8
200,Pau López,-,-,-,-,0.1,-,-,-
201,Pedro Obiang,1,1,0.9,0.8,0.8,-,0.5,0.5
202,Gastón Brugman,-,2,0.4,0.4,0.8,-,0.4,0.4
203,Samir,1,-,0.2,0.2,1.1,-,0.1,0.1
204,Andrea Conti,-,2,-,0.3,1,-,0.3,0.3
205,Matteo Darmian,1,1,0.2,0.3,1.4,0.1,0.4,0.4
206,Emil Audero,-,-,-,-,0.1,-,-,-
207,Martín Cáceres,1,-,0.4,-,0.6,-,0.1,0.1
208,Manuel Lazzari,-,3,0.5,1,1.3,0.2,0.5,0.5
209,Bruno Alves,-,-,0.7,-,0.4,-,0.1,0.1
210,Walace,-,-,0.6,0.7,0.8,0.1,0.9,0.9
211,Andrea Pinamonti,5,1,1.6,0.6,1.6,0.5,1.6,1.6
212,Gary Medel,-,-,0.2,0.6,1.2,-,0.4,0.4
213,Mirko Valdifiori,-,3,0.2,0.4,0.6,-,0.3,0.3
214,Charalampos Lykogiannis,-,1,0.7,0.6,0.7,0.2,0.3,0.3
215,Danilo,2,-,0.3,0.1,0.8,0.1,-,-
216,Marco Parolo,1,-,0.6,0.1,0.2,-,0.2,0.2
217,Jens Stryger Larsen,1,3,0.4,0.5,0.2,-,0.4,0.4
218,Rachid Ghezzal,1,-,0.6,0.7,0.8,0.1,0.9,0.9
219,Patric,-,-,0.3,0.2,0.5,-,-,-
220,Pierluigi Gollini,-,-,-,-,0.3,-,-,-
221,Borja Valero,2,-,0.6,0.4,0.7,0.1,0.4,0.4
222,Mateo Musacchio,-,-,0.3,0.2,0.6,-,0.2,0.2
223,Jacopo Petriccione,-,5,0.6,0.6,0.9,-,0.5,0.5
224,Luca Pellegrini,-,5,0.6,1.3,0.9,-,0.9,0.9
225,Bartosz Bereszynski,-,-,0.6,0.5,0.8,-,0.5,0.5
226,Fabio Depaoli,-,1,0.9,0.7,1,0.1,0.5,0.5
227,Andrea Cistana,1,-,0.3,0.1,0.7,-,-,-
228,Gian Marco Ferrari,-,1,0.5,0.1,0.6,-,0.2,0.2
229,Simone Iacoponi,2,-,0.3,0.1,1,-,0.2,0.2
230,Lucas Paquetá,-,1,1.4,1,1,0.1,1.5,1.5
231,Jeremy Toljan,1,2,0.3,0.6,0.7,0.1,0.6,0.6
232,Blaise Matuidi,-,2,0.4,0.3,0.7,0.1,0.5,0.5
233,William Troost-Ekong,-,-,0.2,0.1,0.3,-,0.2,0.2
234,Bryan Cristante,1,3,1.1,0.4,0.2,-,0.5,0.5
235,Jakub Jankto,2,4,1.4,0.2,0.5,0.1,0.4,0.4
236,Panagiotis Tachtsidis,-,2,1,0.7,1,-,0.6,0.6
237,Federico Bernardeschi,1,1,1.7,0.8,0.8,0.2,0.8,0.8
238,Hirving Lozano,4,1,1.3,0.9,1.4,0.2,0.6,0.6
239,Samuel Di Carmine,8,-,1.5,0.1,1.2,0.8,0.6,0.6
240,Marco Calderoni,3,2,0.9,0.3,1.4,0.1,0.3,0.3
241,Antonino Barillà,1,2,0.7,0.2,0.8,0.1,0.4,0.4
242,Mato Jajalo,-,-,0.6,1.1,1,-,0.6,0.6
243,Filippo Romagna,-,-,0.1,0.1,0.7,-,-,-
244,Krzysztof Piatek,4,-,2.7,0.3,1.5,0.3,1.4,1.4
245,Mattia Perin,-,-,-,-,-,-,-,-
246,Valerio Verre,3,2,1.3,0.4,0.9,0.2,0.9,0.9
247,Ivan Radovanovic,-,1,0.8,0.1,0.8,-,0.3,0.3
248,Francesco Magnanelli,-,-,0.4,0.3,1.6,-,0.2,0.2
249,Patrick Cutrone,4,1,1.1,0.3,0.5,0.6,0.5,0.5
250,Jerdy Schouten,-,-,0.4,0.9,0.2,-,0.7,0.7
251,Giorgos Kyriakopoulos,-,1,0.8,0.6,1.2,0.1,0.5,0.5
252,Goran Pandev,9,1,1.1,0.8,1.4,0.2,1.2,1.2
253,Ronaldo Vieira,-,1,1.1,0.4,0.6,-,1,1
254,Arkadiusz Reca,-,2,0.8,1.1,0.5,0.1,0.8,0.8
255,Fabio Pisacane,1,-,0.2,0.2,0.8,0.1,0.1,0.1
256,Khouma Babacar,3,-,2,0.6,1.3,0.3,1.1,1.1
257,Diego Farias,2,-,1.3,1.1,0.9,0.1,0.9,0.9
258,Dusan Vlahovic,6,-,2.2,0.9,1.6,0.3,1.5,1.5
259,Ibrahima Mbaye,-,3,0.3,0.5,0.9,0.1,0.4,0.4
260,Gabriel Strefezza,1,2,1.7,1.3,1.9,0.1,1.6,1.6
261,Lorenzo De Silvestri,-,-,0.8,0.1,0.5,0.2,0.5,0.5
262,Ales Mateju,-,1,0.2,0.5,0.9,-,0.3,0.3
263,Lukas Lerager,1,1,0.7,0.2,1.1,0.1,0.4,0.4
264,Stefano Denswil,-,1,0.4,0.2,1.1,-,0.1,0.1
265,Marco Benassi,1,1,1.1,0.4,0.3,-,0.4,0.4
266,Danilo Cataldi,1,-,0.4,0.1,0.1,-,0.1,0.1
267,Luca Rossettini,-,2,0.2,0.1,0.3,-,0.1,0.1
268,Žan Majer,1,1,0.7,0.4,0.6,-,0.7,0.7
269,Rômulo,1,3,0.8,1.1,1.1,0.4,0.8,0.8
270,Paolo Ghiglione,-,5,0.9,0.7,0.8,0.1,0.9,0.9
271,Yevhen Shakhov,1,2,0.6,0.5,0.4,0.2,0.6,0.6
272,Eljif Elmas,1,1,0.9,0.9,0.6,-,0.6,0.6
273,Federico Di Francesco,2,-,1.3,0.8,1.5,0.2,0.8,0.8
274,Francesco Vicari,-,-,0.3,-,0.4,-,-,-
275,Jony,-,1,0.5,0.4,0.6,0.2,0.3,0.3
276,Ragnar Klavan,-,-,0.1,0.1,0.2,-,0.1,0.1
277,Alessandro Murgia,-,1,1,0.4,0.9,0.1,0.7,0.7
278,Federico Peluso,-,2,0.3,0.3,0.6,-,0.2,0.2
279,Alfredo Donnarumma,7,2,1.4,0.4,1.1,0.4,0.9,0.9
280,Ilija Nestorovski,3,1,1.3,0.2,1,0.3,0.5,0.5
281,Fabio Lucioni,3,-,0.4,0.2,0.4,-,0.1,0.1
282,Artur Ionita,-,2,0.5,0.4,0.4,-,0.5,0.5
283,Alex Meret,-,-,-,-,0.1,-,-,-
284,Andrea Rispoli,-,-,0.4,0.2,0.5,-,0.1,0.1
285,Mattias Svanberg,1,2,1.5,0.3,1.1,-,0.6,0.6
286,Nicola Murru,-,-,0.3,0.6,0.6,-,0.4,0.4
287,Federico Santander,1,-,1,0.2,0.8,0.3,0.4,0.4
288,Florian Ayé,-,-,1,0.6,1,0.2,1.2,1.2
289,Sasa Lukic,1,1,0.6,0.6,0.7,0.1,0.3,0.3
290,Bruno Martella,-,-,0.4,0.5,0.2,-,0.2,0.2
291,Peter Ankersen,-,1,0.7,0.3,0.6,0.1,0.5,0.5
292,Daniele Dessena,2,-,0.8,0.5,0.8,-,0.8,0.8
293,Hidde ter Avest,-,-,0.1,0.1,0.3,-,0.1,0.1
294,Nenad Tomovic,-,1,0.4,0.2,0.4,-,0.2,0.2
295,Riccardo Sottil,-,-,0.9,0.9,1.4,0.1,0.4,0.4
296,Giuseppe Pezzella,-,-,0.1,0.5,0.7,-,0.3,0.3
297,Sergio Floccari,1,-,0.8,0.7,0.8,0.4,0.9,0.9
298,Francesco Cassata,2,-,0.5,0.9,1.1,-,0.9,0.9
299,Andrea Favilli,-,-,0.7,0.5,0.9,0.2,0.7,0.7
300,Jaromír Zmrhal,2,-,0.7,0.3,0.3,-,0.5,0.5
301,Mattia Sprocati,1,-,0.7,0.3,1,0.1,0.2,0.2
302,Andreas Skov Olsen,1,-,0.8,0.5,0.4,0.1,0.4,0.4
303,Antonio Barreca,-,1,0.3,0.3,0.2,0.2,0.6,0.6
304,Emanuele Ndoj,-,-,0.5,0.7,1.4,0.1,0.5,0.5
305,Nikolas Spalek,2,1,1,0.2,0.6,0.2,1,1
306,Gianluca Caprari,3,-,1.3,0.6,0.7,0.1,1.4,1.4
307,Mariusz Stepinski,3,1,0.8,0.1,1,0.4,0.9,0.9
