,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
90,Okay Yokuslu,2,-,0.6,0.9,1.1,-,0.7,0.7
91,Simon Kjær,-,-,0.5,-,0.5,-,-,-
92,Nacho Martínez,1,3,0.5,0.4,1,0.2,0.3,0.3
93,Alejandro Granell,-,4,1.2,0.7,1.5,-,0.8,0.8
94,Franco Vázquez,3,4,1.3,1.3,2.1,0.1,1.8,1.8
95,Thomas Lemar,3,3,0.8,1.5,1.1,0.2,1.5,1.5
96,Joaquín,6,-,0.8,1.6,1.1,0.1,0.9,0.9
97,Yuri Berchiche,2,2,0.8,0.9,2.2,0.1,0.5,0.5
98,Hugo Mallo,1,4,0.7,0.6,0.8,0.3,0.5,0.5
99,José Luís Morales,12,5,1.8,1.9,1.4,0.6,2.3,2.3
100,Pape Diop,1,1,1.3,0.6,1.7,-,0.4,0.4
101,Iñigo Martínez,-,-,0.8,0.1,1.7,-,0.2,0.2
102,Esteban Granero,3,1,1.1,1.2,1.5,-,1.3,1.3
103,Marc Muniesa,-,-,0.4,0.6,1.1,-,0.3,0.3
104,Cristiano Piccini,1,-,0.5,1.3,0.6,-,0.6,0.6
105,Théo Hernández,1,2,1,1.8,2.9,0.2,1.1,1.1
106,Mikel Oyarzabal,13,2,1.8,1.3,1,0.3,2.1,2.1
107,Karl Toko-Ekambi,10,1,1.7,1.5,0.9,0.6,0.8,0.8
108,Javi López,-,-,0.3,0.8,1.5,-,0.7,0.7
109,Iker Muniain,7,4,0.7,1.9,2.3,-,1.6,1.6
110,Oier Olazábal,-,-,-,-,0.1,-,-,-
111,Djené Dakonam,-,-,0.4,0.5,0.9,-,0.3,0.3
112,Igor Zubeldia,-,1,0.5,1.2,0.4,-,0.8,0.8
113,Marcelo,2,2,1.5,1.4,0.9,0.2,0.6,0.6
114,Toni Villa,2,2,1.3,2.1,1.6,0.1,2.3,2.3
115,Sergi Enrich,7,4,1.9,0.3,0.9,1.1,1.3,1.3
116,Joseba Zaldúa,1,2,0.2,0.8,2.5,-,0.4,0.4
117,Ramiro Funes Mori,2,1,0.8,0.2,0.7,0.1,0.2,0.2
118,Borja García,1,3,1,1.1,3.1,0.1,1.6,1.6
119,Dídac Vilá,-,2,0.9,0.3,1.1,-,0.6,0.6
120,William Carvalho,-,5,0.3,1.4,1.2,0.1,1.2,1.2
121,David Juncà,-,3,0.3,0.6,1,-,0.3,0.3
122,Gerard Moreno,8,1,2,0.9,1.1,0.6,1.4,1.4
123,Abdoulaye Ba,1,-,0.3,0.2,0.5,-,0.1,0.1
124,Nemanja Maksimovic,1,-,0.9,0.3,0.3,-,0.6,0.6
125,Samuel Chukwueze,5,2,2.2,2,0.8,0.7,1.2,1.2
126,Marco Asensio,1,4,1.5,1.4,0.7,0.3,0.5,0.5
127,Kenneth Omeruo,-,-,0.1,0.3,0.4,-,0.1,0.1
128,Sergi Darder,4,2,1.6,1,0.9,-,0.7,0.7
129,Raphaël Varane,2,-,0.6,0.2,0.4,-,0.2,0.2
130,Adri Embarba,5,6,1.4,1.3,1,0.3,1.4,1.4
131,Cristian Tello,4,6,1.2,0.9,0.4,0.2,0.5,0.5
132,Tomás Pina,2,-,0.4,0.4,1.8,-,0.6,0.6
133,Rubén Duarte,-,-,0.7,0.2,1.8,-,0.2,0.2
134,Carlos Soler,2,6,1.3,0.8,1.6,-,1,1
135,Mikel Vesga,1,1,0.5,0.7,0.9,-,1.1,1.1
136,Bernardo Espinosa,1,1,0.5,0.1,0.2,0.1,0.1,0.1
137,Víctor Laguardia,1,2,0.5,-,0.4,0.1,0.1,0.1
138,Dani Ceballos,3,-,1,0.6,1.7,-,1.2,1.2
139,Mauro Arambarri,1,2,0.9,1,1.7,-,0.8,0.8
140,David Soria,-,-,-,-,0.1,-,-,-
141,Jason,2,5,1.1,1,1.7,0.1,1.1,1.1
142,Juanpe,-,-,0.6,0.3,0.3,0.1,-,-
143,Jorge Pulido,3,3,0.6,0.2,1,0.2,0.3,0.3
144,Asier Illarramendi,1,1,0.6,0.3,1.5,-,0.6,0.6
145,Diego Llorente,-,-,0.3,0.1,0.6,-,0.1,0.1
146,Willian José,11,5,1.8,0.6,1,0.6,1.7,1.7
147,Christian Rivera,2,-,0.6,0.8,0.5,-,0.7,0.7
148,Denis Cheryshev,2,2,1.2,0.7,0.7,0.4,0.6,0.6
149,Unai Bustinza,-,1,0.2,0.1,1.2,-,0.3,0.3
150,Fernando Pacheco,-,-,-,-,0.1,-,-,-
151,Daniel Wass,1,3,0.9,0.3,1.3,0.1,0.4,0.4
152,Álex Moreno,1,1,0.7,1.6,1.2,0.2,1.2,1.2
153,Néstor Araújo,3,-,0.4,0.1,0.1,-,0.1,0.1
154,Fernando Calero,1,-,0.3,0.3,0.3,-,0.1,0.1
155,Enis Bardhi,3,4,1.8,1.2,1.3,0.1,1.6,1.6
156,Yassine Bounou,-,-,-,-,0.1,-,-,-
157,Alfonso Pedraza,3,3,1.1,0.9,0.4,0.2,0.4,0.4
158,Gabriel Mercado,2,1,0.5,-,0.8,0.1,0.1,0.1
159,Roberto Santamaría,-,-,-,-,0.2,-,-,-
160,David López,-,-,0.4,0.3,0.8,-,0.1,0.1
161,Diego López,-,-,-,-,0.1,-,-,-
162,Iván Ramis,-,-,0.8,0.2,0.5,0.1,-,-
163,Pablo Fornals,2,3,1.7,1.1,1.2,0.1,1.5,1.5
164,Thibaut Courtois,-,-,-,-,0.2,-,-,-
165,Santi Mina,7,5,1.4,0.4,1.4,0.4,1.6,1.6
166,Míchel Herrero,1,2,0.6,0.6,0.6,0.1,0.7,0.7
167,Mario Gaspar,1,2,0.8,0.4,0.4,-,0.4,0.4
168,Kiko Olivas,-,-,0.2,0.5,1.1,-,0.2,0.2
169,Sidnei,1,-,0.4,0.5,0.7,-,0.3,0.3
170,Sergi Gómez,-,-,0.3,-,0.2,0.1,0.1,0.1
171,Santi Comesaña,1,1,0.3,1,1.1,-,1.2,1.2
172,Anaitz Arbilla,1,2,0.7,0.2,0.2,-,0.2,0.2
173,Charles,14,1,1.9,-,0.9,0.4,0.5,0.5
174,Moi Gómez,2,7,0.7,0.9,0.7,-,1,1
175,Paulo Oliveira,-,-,0.3,-,0.4,-,0.1,0.1
176,Neto,-,-,-,-,-,-,-,-
177,Juanfran,-,2,-,0.5,0.5,0.1,0.5,0.5
178,Óscar Plano,3,4,1.4,0.8,2,0.2,1,1
179,Xabier Etxeita,4,-,0.8,-,0.4,-,-,-
180,Marc-André ter Stegen,-,-,-,-,0.1,-,-,-
181,Manu García,1,1,0.8,0.4,1.6,0.1,0.8,0.8
182,Nélson Semedo,1,-,0.2,0.7,1,0.2,0.9,0.9
183,Toño,1,2,0.7,1.6,0.9,0.4,0.8,0.8
184,Beñat Etxebarria,1,2,0.6,0.3,0.6,-,0.9,0.9
185,Chimy Ávila,10,2,2.6,0.6,1.4,0.3,0.8,0.8
186,Ángel Correa,3,2,0.9,1.8,1,0.3,1.7,1.7
187,Martin Braithwaite,4,5,1.5,0.9,0.8,0.7,1.3,1.3
188,Dani García,-,-,0.1,0.1,0.9,-,0.4,0.4
189,Luis Advíncula,1,3,0.6,1.4,1.6,-,1.2,1.2
190,Aïssa Mandi,1,1,0.2,0.2,0.6,-,0.1,0.1
191,Giannelli Imbula,1,1,1,2.6,1.8,-,1.8,1.8
192,Víctor Ruiz,-,-,0.4,0.4,0.5,-,-,-
193,Iñigo Córdoba,-,5,1,1.4,0.9,0.1,1.3,1.3
194,Cucho Hernández,4,3,2.4,1.1,1.2,0.4,1.4,1.4
195,Jaume Costa,1,-,0.6,0.5,1.1,-,0.2,0.2
196,Isco,3,2,0.9,1.3,1.3,0.1,1.1,1.1
197,Pere Pons,1,2,0.6,0.8,1.4,-,1.1,1.1
198,Rubén Pérez,-,-,0.4,0.4,1.3,-,0.2,0.2
199,Álvaro González,1,2,0.4,-,0.9,-,0.1,0.1
200,Sergio Escudero,-,1,1.3,0.6,1,-,0.5,0.5
201,Bruno González,-,1,0.3,0.1,0.6,-,0.1,0.1
202,Allan Nyom,1,1,0.2,0.4,0.9,0.2,0.4,0.4
203,Iván Cuéllar,-,-,-,-,0.2,-,-,-
204,Mouctar Diakhaby,2,-,0.5,0.2,0.4,-,0.1,0.1
205,Nacho,-,1,0.3,0.5,0.6,-,0.3,0.3
206,Chema Rodríguez,2,-,0.3,0.1,0.3,-,0.1,0.1
207,Óscar Trejo,1,4,0.8,1.3,1.7,0.1,1.8,1.8
208,Pau López,-,-,-,-,0.2,-,-,-
209,Juanfran,1,1,0.4,0.6,0.8,-,0.4,0.4
210,Rubén Pardo,1,2,0.9,0.3,0.4,-,0.5,0.5
211,Lucas Vázquez,1,3,0.8,1.1,1.2,0.1,1.1,1.1
212,Roger Martí,13,-,2.3,0.4,1,0.3,0.6,0.6
213,Francis Guerrero,-,1,0.5,0.7,1.8,-,0.9,0.9
214,David Zurutuza,2,-,0.5,0.2,1.7,0.1,1.2,1.2
215,Coke,4,-,0.4,0.4,1.1,-,0.5,0.5
216,Pedro Porro,-,4,0.7,0.9,1.1,-,0.6,0.6
217,Léo Baptistão,2,1,2.1,1.1,1.1,0.2,0.8,0.8
218,Portu,9,2,1.1,0.9,1.2,0.3,1.9,1.9
219,Ander Capa,-,-,0.4,0.8,0.6,0.3,0.8,0.8
220,Óscar Melendo,-,5,0.3,1.1,1.8,-,1,1
221,Santiago Cáseres,-,1,0.2,0.5,0.6,-,0.2,0.2
222,Gonzalo Escalante,4,1,0.7,0.7,0.6,-,0.6,0.6
223,Dimitri Foulquier,3,2,0.5,1,1,0.1,1.4,1.4
224,Rober Pier,1,-,0.2,0.3,0.4,-,0.2,0.2
225,Quincy Promes,2,3,0.9,0.8,0.4,0.3,0.5,0.5
226,Enes Ünal,6,3,1.6,0.5,1.2,0.5,1.1,1.1
227,Marc Cucurella,1,2,0.7,0.5,0.5,0.3,0.8,0.8
228,Douglas Luiz,-,-,0.7,1,1.3,-,0.7,0.7
229,Gustavo Cabral,-,-,0.7,-,0.3,0.2,0.3,0.3
230,Tomás Vaclík,-,-,-,-,0.1,-,-,-
231,Óscar De Marcos,1,2,0.3,0.3,0.4,0.3,0.5,0.5
232,Sergio Álvarez,-,-,0.1,0.1,0.3,0.1,0.3,0.3
233,Jordi Masip,-,-,-,-,-,-,-,-
234,Gerónimo Rulli,-,-,-,-,0.1,-,-,-
235,Markel Susaeta,1,2,0.7,0.7,0.6,0.1,0.9,0.9
236,Aleix García,2,1,0.6,0.4,0.6,-,0.6,0.6
237,Martín Aguirregabiria,-,-,-,1,1,-,0.4,0.4
238,Andrés Guardado,-,4,0.8,0.8,1.2,0.1,0.7,0.7
239,Héctor Moreno,1,-,0.2,0.1,0.5,0.1,0.1,0.1
240,José Pozo,3,-,0.8,2.2,0.8,0.1,1.7,1.7
241,Vitolo,-,1,0.4,1.4,2,0.1,1.1,1.1
242,Rubén Blanco,-,-,-,-,-,-,-,-
243,Álvaro Medrán Just,3,-,1.1,1,0.9,0.1,0.8,0.8
244,Keko,2,1,0.8,1.2,0.8,0.5,0.8,0.8
245,Javi Moyano,-,-,0.2,0.3,0.8,-,0.4,0.4
246,Ferran Torres,2,1,0.7,0.6,0.4,-,0.7,0.7
247,Hernán Pérez,1,2,0.8,1.1,0.8,0.3,0.8,0.8
248,Damián Musto,-,-,0.5,-,0.7,-,0.5,0.5
249,Stanislav Lobotka,-,1,0.4,1,1.5,-,0.7,0.7
250,Bebé,1,1,2.2,1.3,0.3,0.3,1.1,1.1
251,Manu Trigueros,-,-,0.8,0.3,0.9,-,0.7,0.7
252,Stole Dimitrievski,-,-,-,-,0.2,-,-,-
253,Borja Mayoral,3,2,0.8,0.8,1.1,0.6,1.7,1.7
254,David Ferreiro,1,3,1,0.7,1,0.7,0.8,0.8
255,Jordi Amat,-,-,0.2,0.8,0.3,-,0.2,0.2
256,Arthur,-,1,0.2,0.4,1.5,-,0.4,0.4
257,Mubarak Wakaso,1,1,1.1,0.7,1.1,-,0.6,0.6
258,Roque Mesa,2,2,0.9,0.7,0.8,0.1,1.1,1.1
259,Loren Morón,6,-,1.8,0.5,1.4,0.8,1.3,1.3
260,Juanmi,5,2,1.4,0.5,0.9,0.8,1.3,1.3
261,Rubén Sobrino,3,1,1,0.8,0.7,0.2,0.9,0.9
262,Francisco Portillo,1,4,0.3,1.2,1.1,0.1,1.5,1.5
263,Álex Gallar,4,1,1.1,0.8,0.6,0.1,0.9,0.9
264,Iago Herrerín,-,1,-,-,0.1,-,-,-
265,Víctor Sánchez,-,2,0.5,0.3,1.5,0.1,0.5,0.5
266,Ángel Rodríguez,8,3,1.8,0.3,0.9,0.9,0.8,0.8
267,Gonzalo Melero,2,1,1,0.6,0.8,-,0.5,0.5
268,Pablo De Blasis,2,-,0.5,0.3,0.5,-,0.7,0.7
269,Sergio Postigo,1,1,0.3,-,0.2,-,0.1,0.1
270,Pione Sisto,2,1,0.7,1,0.8,0.1,0.7,0.7
271,Marko Dmitrovic,-,-,-,-,-,-,-,-
272,Darko Brasanac,-,1,0.4,0.5,0.6,-,0.6,0.6
273,Mikel San José,-,-,0.4,0.2,0.2,0.1,0.5,0.5
274,Sergio García,2,1,1.2,0.6,1.3,0.1,1.3,1.3
275,Kevin Gameiro,6,1,1.1,0.4,0.4,0.5,0.8,0.8
276,Moses Simon,1,1,0.8,1.1,0.3,-,1,1
277,Anuar Tuhami,1,-,0.5,0.2,0.8,0.2,0.6,0.6
278,Antoñito,2,1,0.3,0.7,0.4,0.2,0.6,0.6
279,Nabil El Zhar,4,-,1,1,0.4,0.1,0.9,0.9
280,Pablo Piatti,1,-,0.8,0.6,1.3,0.1,1,1
281,Jonás Ramalho,1,-,0.3,0.2,0.5,-,0.4,0.4
282,Carlos Bacca,6,1,0.9,0.4,0.3,0.5,0.8,0.8
283,Kike García,3,-,1.4,0.2,0.8,0.3,0.9,0.9
284,Erick Cabaco,2,-,0.5,-,0.6,-,0.1,0.1
285,Álvaro García,4,2,0.8,0.3,0.5,0.1,0.7,0.7
286,Sandro Ramírez,-,-,1.8,0.5,1,0.4,0.5,0.5
287,Borja Bastón,5,1,1.2,0.2,0.5,0.4,0.7,0.7
288,Fran Beltrán,1,-,0.6,0.4,0.5,-,0.7,0.7
289,Patrick Roberts,-,-,0.4,1.4,0.5,0.1,0.9,0.9
290,Borja Fernández,-,-,0.3,0.1,0.3,0.1,0.2,0.2
291,Jozabed,-,-,0.6,0.3,0.6,0.1,0.3,0.3
292,Daniele Verde,2,-,1.1,0.4,0.5,0.4,0.7,0.7
293,Aritz Aduriz,2,-,1,0.1,0.4,0.6,0.4,0.4
294,John Guidetti,2,1,0.5,-,0.2,-,0.3,0.3
295,Anthony Lozano,-,-,1.2,0.3,0.5,0.3,0.8,0.8
