,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
42,Omar Marmoush,3,5,2.3,2.1,2.7,0.3,2,2
43,Jamal Musiala,5,5,1.4,1.9,0.7,0.1,1.3,1.3
44,Jonathan Tah,2,3,0.5,0.5,0.3,-,0.3,0.3
45,Lucas Hernández,-,1,0.2,0.7,1.4,-,0.2,0.2
46,Anton Stach,1,6,1.7,1,1.5,-,0.7,0.7
47,Wataru Endo,4,2,1.4,1,1.8,-,1.3,1.3
48,Patrick Wimmer,3,6,1.8,2.3,1.2,0.2,1.5,1.5
49,Alassane Pléa,9,6,1.9,1,0.8,0.4,0.7,0.7
50,Breel Embolo,8,3,1.6,1.5,2.4,0.7,2.1,2.1
51,Donyell Malen,5,3,1.7,1.3,1.1,0.3,1,1
52,Andrej Kramaric,6,9,2.9,0.9,0.9,0.3,1.2,1.2
53,Thomas Meunier,2,4,1.1,0.6,0.4,0.1,0.6,0.6
54,Mohamed Simakan,1,-,0.4,0.6,1.2,-,0.3,0.3
55,Jeremie Frimpong,1,6,0.4,1.9,1.8,-,1,1
56,Maximilian Mittelstädt,-,5,0.4,1.3,1.5,-,0.8,0.8
57,Mats Hummels,1,2,0.5,0.3,0.5,-,0.1,0.1
58,Florian Kainz,4,4,1.2,0.9,1.4,-,0.7,0.7
59,Florian Grillitsch,-,-,0.4,0.3,1.3,-,0.3,0.3
60,Benjamin Pavard,-,1,0.7,0.1,0.4,0.1,0.2,0.2
61,Philipp Lienhart,5,-,0.6,0.1,0.8,-,0.1,0.1
62,Emre Can,5,1,0.5,0.8,0.9,-,0.4,0.4
63,Reece Oxford,2,1,0.5,0.1,0.7,-,-,-
64,Ramy Bensebaïni,4,1,1.4,0.7,1.9,0.2,0.6,0.6
65,Mahmoud Dahoud,2,3,1,1.2,0.6,-,0.6,0.6
66,Karim Onisiwo,5,8,2.1,1.6,1,0.9,1.5,1.5
67,Edmond Tapsoba,1,-,0.3,0.5,0.3,-,0.1,0.1
68,Taiwo Awoniyi,15,1,2.2,1.1,0.7,0.7,1.3,1.3
69,Aarón Martín,1,1,0.6,1,0.6,-,0.5,0.5
70,Maxence Lacroix,-,-,0.6,1.1,0.9,-,0.4,0.4
71,Paul Jaeckel,-,-,0.1,0.8,0.5,-,0.2,0.2
72,Chris Führich,3,2,1.2,1.6,0.8,0.1,0.9,0.9
73,Jonathan Burkardt,11,3,2.3,1.2,1.2,0.3,1.8,1.8
74,Dominik Szoboszlai,6,8,1.3,0.6,0.7,0.2,0.9,0.9
75,Amadou Haidara,3,1,0.7,1,0.7,-,0.8,0.8
76,Raphaël Guerreiro,4,2,1.4,1.1,0.3,-,0.6,0.6
77,Ridle Baku,3,5,1.1,1.1,1.1,0.3,0.7,0.7
78,Niklas Süle,1,2,0.6,0.3,-,-,0.1,0.1
79,Daniel Caligiuri,4,2,1.3,1.4,1.5,-,1.3,1.3
80,Manuel Riemann,-,1,-,-,0.2,-,-,-
81,Lukas Kübler,2,-,0.4,0.3,0.7,0.1,0.2,0.2
82,Sheraldo Becker,4,6,1.3,0.9,0.9,0.4,0.7,0.7
83,Lukás Hrádecky,-,-,-,-,0.1,-,-,-
84,Silvan Widmer,4,5,0.7,0.6,0.6,-,0.4,0.4
85,Amos Pieper,-,-,0.5,0.2,0.6,-,-,-
86,Rafael Borré,8,4,1.7,0.9,0.8,0.5,1,1
87,Salih Özcan,2,-,0.9,0.8,1.7,-,0.9,0.9
88,Michael Gregoritsch,9,-,1.7,0.2,0.5,0.2,0.6,0.6
89,Marvin Schwäbe,-,-,-,-,0.1,-,-,-
90,Robert Andrich,4,2,1.2,0.5,0.6,0.1,0.3,0.3
91,Christian Günter,2,9,0.7,0.6,0.4,0.1,0.2,0.2
92,Florian Neuhaus,4,4,1.6,1.3,1,-,0.9,0.9
93,Cédric Brunner,-,1,0.4,0.6,0.9,-,0.4,0.4
94,Matthias Ginter,1,-,1.1,0.2,1,0.1,0.1,0.1
95,Wout Weghorst,6,1,2.1,0.4,1.7,0.8,1,1
96,Jesper Lindstrøm,5,4,1.9,1.1,0.6,0.1,1.1,1.1
97,Iago,2,5,0.4,0.4,0.6,0.1,0.7,0.7
98,Robin Knoche,-,-,0.3,0.4,0.4,-,0.2,0.2
99,Marvin Plattenhardt,-,3,0.3,0.4,1,-,0.3,0.3
100,Nordi Mukiele,1,3,0.8,0.7,0.9,0.3,0.8,0.8
101,Tuta,4,-,0.6,0.6,0.5,-,0.3,0.3
102,Grischa Prömel,8,1,1.3,0.6,2,0.1,1,1
103,Yann Sommer,-,1,-,-,0.2,-,-,-
104,André Silva,11,3,1.8,0.7,0.8,0.5,1.4,1.4
105,Niklas Dorsch,1,-,0.4,1.1,1.6,-,0.8,0.8
106,Manuel Neuer,-,-,-,-,-,-,-,-
107,Stefan Bell,2,-,0.7,0.2,0.2,0.2,0.1,0.1
108,Thorgan Hazard,4,1,1,1,0.8,0.5,0.7,0.7
109,Atakan Karazor,-,1,0.4,0.5,1.6,-,0.6,0.6
110,Joakim Nilsson,2,-,0.2,0.1,0.5,0.1,-,-
111,John Anthony Brooks,1,-,0.4,0.3,0.5,-,0.2,0.2
112,Stefan Ortega,-,-,-,-,0.1,-,-,-
113,Cristian Gamboa,1,-,0.2,0.6,0.5,0.1,0.3,0.3
114,Moussa Niakhaté,4,-,0.4,0.4,0.8,0.1,0.4,0.4
115,Dani Olmo,3,3,1.2,1.3,1.2,0.1,0.8,0.8
116,Mark Flekken,-,-,-,0.1,-,-,-,-
117,Manuel Akanji,1,-,0.5,0.3,0.9,-,-,-
118,Paulinho,4,2,1.1,1.1,0.7,0.1,0.8,0.8
119,Timo Baumgartl,1,2,0.5,0.2,0.5,-,0.3,0.3
120,Koen Casteels,-,-,-,0.1,0.1,-,-,-
121,Suat Serdar,3,-,1.1,2,1.6,0.1,1.6,1.6
122,Jeffrey Gouweleeuw,2,-,0.4,0.5,0.3,-,0.2,0.2
123,Ihlas Bebou,7,2,1.6,0.6,0.8,0.4,1.1,1.1
124,Lukas Klostermann,-,1,0.3,0.1,0.2,-,0.2,0.2
125,Piero Hincapié,1,2,0.3,0.6,0.6,0.1,0.5,0.5
126,Benjamin Henrichs,3,3,0.7,0.5,0.6,-,0.6,0.6
127,Niko Gießelmann,3,6,1,0.1,1.2,-,0.3,0.3
128,Diadié Samassékou,2,-,0.6,0.3,1,-,0.2,0.2
129,Waldemar Anton,2,1,0.8,0.6,0.6,-,0.4,0.4
130,Rani Khedira,-,1,0.4,0.3,1.1,-,0.4,0.4
131,Gregor Kobel,-,-,-,-,0.2,-,-,-
132,Djibril Sow,2,3,0.5,0.4,1.2,-,0.5,0.5
133,Kevin Trapp,-,-,-,-,0.1,-,-,-
134,Konrad Laimer,4,4,0.6,0.8,0.3,-,0.8,0.8
135,Charles Aránguiz,1,3,0.4,0.3,0.5,-,0.3,0.3
136,Santiago Ascacíbar,-,1,0.5,0.4,1.1,0.1,0.5,0.5
137,Chris Richards,1,1,0.5,0.2,0.1,-,0.1,0.1
138,Lukas Nmecha,8,-,2.1,0.9,1.2,0.2,1.1,1.1
139,Sebastian Polter,10,1,1.7,0.1,1.1,0.2,1.1,1.1
140,Georginio Rutter,8,2,1.6,1.1,1.1,0.6,0.7,0.7
141,Oliver Baumann,-,-,-,-,0.1,-,-,-
142,Gerrit Holtmann,5,4,1.5,1.4,0.5,0.2,1.4,1.4
143,Lee Jae-Sung,4,3,1,0.4,0.5,0.1,1,1
144,Mitchel Bakker,1,4,0.4,1.1,0.8,-,0.6,0.6
145,Lars Stindl,4,5,1.7,0.3,0.6,0.2,0.7,0.7
146,Hiroki Ito,1,1,0.4,0.2,0.3,-,0.1,0.1
147,Kevin Mbabu,-,-,0.2,1.4,0.9,0.1,0.5,0.5
148,Stevan Jovetic,6,1,2.4,0.7,0.9,0.4,1.2,1.2
149,Robin Zentner,-,-,-,-,0.1,-,-,-
150,Max Christiansen,-,-,0.4,0.2,0.7,-,0.3,0.3
151,Bastian Oczipka,-,1,0.3,0.8,0.7,0.1,0.3,0.3
152,Daichi Kamada,4,3,1.1,0.9,0.8,0.2,0.7,0.7
153,Axel Witsel,2,-,0.3,0.2,1,-,0.5,0.5
154,Erhan Masovic,-,-,0.2,0.1,0.4,-,-,-
155,Christoph Baumgartner,7,2,1.4,0.7,1.1,-,0.9,0.9
156,André Hahn,5,2,1.4,0.4,0.6,0.5,0.7,0.7
157,Exequiel Palacios,2,2,0.4,0.3,0.7,-,0.6,0.6
158,Maximilian Eggestein,1,2,0.7,0.2,0.8,-,0.7,0.7
159,Dennis Geiger,2,2,0.7,0.3,1,-,0.5,0.5
160,Amine Adli,3,2,1.5,0.8,1.1,0.3,0.7,0.7
161,Maxim Leitsch,1,-,0.3,0.2,-,0.1,0.1,0.1
162,Eduard Löwen,2,2,1.4,0.7,0.4,-,0.8,0.8
163,Leandro Barreiro,1,2,1,0.2,0.9,-,0.4,0.4
164,Genki Haraguchi,2,6,1,0.4,1,-,0.5,0.5
165,Martin Hinteregger,1,-,0.6,0.1,1.1,-,0.1,0.1
166,Konstantinos Stafylidis,-,1,0.7,0.2,0.7,-,0.4,0.4
167,Sebastiaan Bornauw,1,-,0.5,0.1,0.2,0.1,0.1,0.1
168,Dejan Ljubicic,3,1,1,1.1,0.7,0.1,0.8,0.8
169,Niklas Stark,1,-,0.4,0.3,0.8,-,0.1,0.1
170,Emil Forsberg,6,2,1.4,0.7,0.7,0.1,0.8,0.8
171,Yannick Gerhardt,1,3,0.5,0.5,0.9,0.1,0.6,0.6
172,Kevin Kampl,-,1,0.3,0.4,0.4,-,0.5,0.5
173,Pavel Kaderábek,1,2,0.6,0.1,0.4,0.1,-,-
174,Kevin Schade,4,1,0.9,0.7,1.2,0.2,1,1
175,Benno Schmitz,-,5,0.4,0.1,0.8,-,0.1,0.1
176,Dominik Kohr,-,3,0.8,0.4,0.9,-,0.6,0.6
177,Péter Gulácsi,-,-,-,-,0.1,-,-,-
178,Makoto Hasebe,-,-,-,0.3,0.7,-,0.2,0.2
179,Arne Maier,1,6,0.6,0.6,0.5,-,0.6,0.6
180,Branimir Hrgota,9,5,1.9,1,1.9,0.4,1.6,1.6
181,Fabian Klos,3,1,1.6,0.4,0.7,0.1,0.6,0.6
182,Stefan Posch,2,-,0.5,0.1,0.5,-,0.2,0.2
183,Armel Bella-Kotchap,-,-,0.4,0.1,1.2,0.1,0.2,0.2
184,Ishak Belfodil,5,2,1.2,0.7,0.4,1,1.1,1.1
185,Nico Elvedi,1,-,0.5,0.2,0.8,-,0.2,0.2
186,Vladimír Darida,2,5,1,0.7,1.3,0.2,0.9,0.9
187,Luca Kilian,1,-,0.2,-,0.4,-,0.1,0.1
188,Marco Meyerhöfer,1,-,0.4,0.7,1,-,0.4,0.4
189,Odilon Kossounou,-,1,0.1,0.4,0.3,-,0.4,0.4
190,Yussuf Poulsen,6,-,1.1,0.5,1.2,0.3,1.3,1.3
191,Mu'nas Dabbur,3,3,1.2,0.6,0.7,0.1,1.3,1.3
192,Jean-Paul Boëtius,2,2,0.7,0.7,1.2,-,0.8,0.8
193,Rafal Gikiewicz,-,-,-,-,0.2,-,-,-
194,Rafael Czichos,-,1,0.1,0.2,0.6,-,-,-
195,Marcus Thuram,3,-,1.6,1.2,1.2,0.4,1.3,1.3
196,Alessandro Schöpf,1,-,1.1,1,1.3,-,1,1
197,Orel Mangala,1,3,0.6,1.5,1,-,1.3,1.3
198,Andrés Andrade,-,-,0.4,0.5,0.1,0.1,0.4,0.4
199,Roland Sallai,4,4,1.5,0.5,1.4,0.1,0.5,0.5
200,Timothy Tillman,1,2,0.8,1.3,1.4,-,1,1
201,Masaya Okugawa,8,1,1,0.6,0.7,0.4,0.8,0.8
202,Tanguy Nianzou,1,1,0.4,0.3,0.5,-,0.2,0.2
203,Dedryck Boyata,-,-,0.4,0.1,0.3,0.1,-,-
204,Julian Ryerson,2,-,0.6,0.7,0.5,-,0.6,0.6
205,Milos Pantovic,4,3,0.8,0.2,1.1,0.3,0.4,0.4
206,Aster Vranckx,2,-,1,0.7,0.7,-,0.7,0.7
207,Jeong Woo-Yeong,5,2,1.6,0.5,0.5,0.4,0.3,0.3
208,Jérôme Roussillon,1,-,0.5,1.2,0.9,0.2,0.7,0.7
209,Marco Richter,5,1,1.5,0.5,1.5,0.2,1.2,1.2
210,Ondrej Duda,2,-,1.4,1.2,1.1,-,0.8,0.8
211,Eric Choupo-Moting,4,2,0.8,0.7,0.4,0.1,0.3,0.3
212,Lucas Tousart,2,-,0.8,0.7,0.8,-,0.6,0.6
213,Angelo Stiller,2,1,0.6,0.6,0.5,-,0.3,0.3
214,Dodi Lukébakio,1,2,0.9,1.4,0.7,0.6,1.1,1.1
215,Joe Scally,1,2,0.6,0.7,1.2,0.1,0.4,0.4
216,Rubén Vargas,1,3,1.4,1.5,0.9,0.4,1.3,1.3
217,Kevin Akpoguma,2,2,0.5,0.8,0.9,0.2,0.3,0.3
218,Andreas Luthe,-,-,-,-,0.1,-,-,-
219,Marius Wolf,3,1,0.7,0.5,0.6,0.1,0.8,0.8
220,Takuma Asano,3,4,1.2,0.7,1,0.7,0.7,0.7
221,Jacob Laursen,2,-,0.3,0.5,0.3,-,0.2,0.2
222,Manuel Prietl,-,1,0.7,0.6,0.4,-,0.7,0.7
223,Jan Thielmann,3,3,0.5,0.6,0.4,0.1,0.4,0.4
224,Peter Pekarík,-,-,0.4,0.2,0.7,-,0.2,0.2
225,Gian-Luca Itter,-,1,0.2,0.6,0.2,-,0.3,0.3
226,Sebastian Vasiliadis,-,-,0.6,0.6,0.3,0.1,0.8,0.8
227,Jamie Leweling,5,1,1.3,1.4,1.5,0.5,1.7,1.7
228,Luca Netz,-,3,0.6,0.4,0.5,-,0.5,0.5
229,Kristijan Jakic,1,-,1.2,0.5,0.7,-,1,1
230,Elvis Rexhbeçaj,-,-,1,0.5,1.8,0.1,1,1
231,Florian Niederlechner,5,3,1.1,0.3,1,0.3,0.6,0.6
232,Alexander Schwolow,-,-,-,-,-,-,-,-
233,Sebastian Rode,1,-,0.4,0.2,0.5,-,0.4,0.4
234,Nils Petersen,5,1,0.6,0.2,0.1,-,0.1,0.1
235,Sebastian Griesbeck,1,-,0.2,0.1,0.6,-,0.3,0.3
236,Tyler Adams,-,1,0.1,0.5,0.6,-,0.4,0.4
237,Stefan Lainer,1,1,0.6,0.3,0.7,0.2,0.4,0.4
238,Manuel Gulde,-,-,-,0.1,0.5,-,0.1,0.1
239,Philipp Förster,2,1,1.5,0.5,0.5,0.1,0.5,0.5
240,Lucas Alario,6,-,0.9,0.4,0.3,0.3,0.5,0.5
241,Fabian Kunze,-,-,0.5,0.4,1,-,0.6,0.6
242,Maximilian Philipp,1,4,0.7,0.6,0.8,0.1,0.7,0.7
243,Paul Seguin,-,3,0.4,0.5,1,-,0.7,0.7
244,Florian Müller,-,-,-,-,0.1,-,-,-
245,Mads Pedersen,2,1,0.7,0.6,1,0.1,0.5,0.5
246,Renato Steffen,-,1,0.7,0.5,0.8,-,0.3,0.3
247,Nick Viergever,-,-,0.1,-,0.3,-,0.3,0.3
248,Robert Gumny,-,-,0.3,0.4,1,-,0.6,0.6
249,Herbert Bockhorn,-,-,0.4,0.9,1.2,-,0.5,0.5
250,Marin Pongracic,-,-,-,0.4,-,-,-,-
251,Sebastian Andersson,3,1,1.3,0.2,0.7,0.2,0.7,0.7
252,Patrick Herrmann,-,4,0.6,0.4,0.3,0.2,0.3,0.3
253,Marcel Sabitzer,1,1,0.8,0.2,0.6,-,0.4,0.4
254,Jeremy Dudziak,2,-,0.7,0.6,1.1,0.1,1,1
255,Roberto Massimo,2,-,1.1,0.8,0.2,0.2,0.5,0.5
256,Ajdin Hrustic,2,-,1.3,0.5,0.3,-,0.8,0.8
257,Andreas Voglsammer,2,1,1,0.3,0.5,0.4,0.3,0.3
258,Timothy Chandler,-,-,0.8,0.2,0.4,0.2,0.4,0.4
259,Marcus Ingvartsen,6,-,1,0.3,0.5,0.2,0.4,0.4
260,Sebastian Rudy,3,1,0.7,0.1,0.3,-,0.4,0.4
261,Jetro Willems,1,-,0.5,0.6,0.5,-,0.5,0.5
262,Kevin Behrens,2,2,0.7,0.2,0.2,-,0.3,0.3
263,Davie Selke,4,-,1,0.1,0.8,0.2,0.5,0.5
264,Bryan Lasme,2,-,0.6,0.5,0.5,0.4,0.7,0.7
265,Havard Nielsen,2,-,1.1,0.6,0.9,0.4,0.7,0.7
266,Janni Serra,3,2,0.9,0.2,0.5,0.2,1,1
267,Jens Petter Hauge,2,2,0.7,1,0.4,-,0.9,0.9
268,Kevin Vogt,-,2,0.1,0.1,0.6,-,0.1,0.1
269,Gonçalo Paciência,3,-,1.6,0.7,0.7,0.2,0.8,0.8
270,Christoph Kramer,-,-,0.2,0.5,0.3,-,0.6,0.6
271,Kevin Stöger,1,1,0.7,0.3,0.4,-,0.2,0.2
272,Janik Haberer,3,-,0.5,0.1,0.4,-,0.2,0.2
273,Ermedin Demirovic,2,3,0.8,0.3,0.2,0.4,0.5,0.5
274,Raphael Framberger,-,-,-,0.3,0.3,-,0.1,0.1
275,Louis Schaub,1,2,0.5,0.7,0.3,0.1,0.5,0.5
276,Andi Zeqiri,2,1,1.4,0.4,0.7,0.5,0.9,0.9
277,Maximilian Bauer,-,-,0.2,-,0.4,-,0.1,0.1
278,Jacob Bruun Larsen,4,1,0.7,0.4,0.1,0.2,0.2,0.2
279,Tanguy Coulibaly,-,1,0.6,1,0.7,0.3,0.7,0.7
280,Kevin-Prince Boateng,-,-,0.5,0.3,1.1,0.1,0.7,0.7
281,Christopher Antwi-Adjei,1,1,1.1,0.5,1.1,0.4,0.8,0.8
282,Jurgen Ekkelenkamp,3,-,0.7,0.3,0.2,-,0.5,0.5
283,Kingsley Schindler,1,2,0.2,-,0.3,0.1,0.2,0.2
284,Carlos Gruezo,-,-,0.6,0.2,0.2,-,0.5,0.5
285,Robin Hack,-,2,1,0.9,0.7,0.1,1.2,1.2
286,Levin Öztunali,-,-,0.4,0.2,0.4,0.2,0.5,0.5
287,Florian Krüger,1,2,0.7,0.3,0.3,0.1,0.3,0.3
288,Jan Morávek,-,-,0.1,0.3,0.1,-,0.4,0.4
289,Dickson Abiama,-,1,0.8,0.3,0.5,0.6,0.4,0.4
290,Julian Green,-,-,0.8,0.3,1.6,-,0.2,0.2
291,Nathan De Medina,-,-,0.3,-,0.5,-,0.3,0.3
