,Name,AvgP,PSp,Crosses,LonB,ThrB
187,Iván Fresneda,31.3,80.7,0.5,1.6,-
188,Martin Braithwaite,13.7,68.9,0.1,0.4,-
189,Saúl Ñíguez,15.5,80.7,-,0.5,-
190,Nemanja Maksimovic,19.1,78.7,0.1,0.6,-
191,Youssef En-Nesyri,7.5,65.7,-,0.1,-
192,Samú Costa,33.7,79.9,-,2.5,-
193,Geoffrey Kondogbia,30.1,89.4,-,1,-
194,Óliver Torres,31.9,81.6,0.5,2.3,-
195,Lázaro,10.9,80.3,0.1,0.4,-
196,Iván Martín,26.9,85.1,0.3,0.5,-
197,Ansu Fati,16.4,84.8,0.1,0.3,-
198,Axel Witsel,40.1,92.7,-,1,-
199,Íñigo Lekue,32.2,81,0.5,1.8,-
200,Asier Illarramendi,26,86.2,-,0.7,-
201,Damián Suárez,24.2,67,0.7,1.7,-
202,Sergio Camello,13.5,78.6,-,0.3,-
203,Javi Sánchez,36.3,82.5,-,2.6,-
204,Giorgi Mamardashvili,24.7,59.9,-,5.2,-
205,Ivan Rakitic,37.2,83.6,0.8,2.5,-
206,Manu Sánchez,28.5,81.5,0.8,1,-
207,Érik Lamela,22.6,79.8,0.2,0.4,-
208,Rubén Peña,22.8,73.2,0.4,1,-
209,Djené Dakonam,33.4,77.5,0.3,2,-
210,Srdjan Babic,40,85.8,-,2.4,-
211,Marcos Alonso,40.2,90.9,0.3,2.1,-
212,Antonio Rüdiger,48.2,92.1,-,1.9,0.1
213,Rodrigo Ely,40.7,81.5,-,3.1,0.1
214,Monchu,28.5,83.2,0.8,2.8,0.1
215,Joaquín Fernández,36.3,83.2,-,2.7,-
216,Jaume Costa,27.6,74.7,0.8,1.2,-
217,Yan Couto,18.7,78.8,0.6,0.7,-
218,Alex Telles,20.2,81.1,0.9,0.9,-
219,Agustín Marchesín,29.3,67.4,-,6.6,-
220,Gorka Guruzeta,12.8,73.4,-,0.6,-
221,Javi Puado,14.7,79.9,0.2,0.5,-
222,Andrés Guardado,32.7,85.2,0.2,2.6,0.1
223,Óscar Plano,18.5,75.4,0.2,0.6,0.1
224,Juan Iglesias,18.9,61.4,0.6,1.1,-
225,Ángel Correa,14.1,81.1,0.1,0.3,0.1
226,Domingos Duarte,30.9,77.1,-,2.7,-
227,Borja Mayoral,21,78.1,0.2,1,-
228,Rubén Alcaraz,32.2,81.3,0.5,3.2,-
229,Gastón Álvarez,18.8,62.6,0.2,0.6,-
230,Fran Beltrán,48.8,90.1,0.4,2.7,-
231,Andoni Gorosabel,30.4,86.7,0.5,1.1,-
232,Leandro Cabrera,38.5,73.3,0.2,2.7,-
233,Óscar Rodríguez,29.4,84.3,0.5,1.4,0.1
234,Ferran Torres,15.3,81.2,0.5,0.5,-
235,Álex Pozo,28.5,73,0.6,1.7,-
236,José Luís Morales,8.2,73.5,0.1,0.2,-
237,Jørgen Strand Larsen,10.4,69.4,-,0.3,-
238,Unai Simón,25.6,68.4,-,5.4,-
239,Stefan Mitrovic,23.2,79,-,1.9,-
240,Edu Expósito,17.1,79.1,0.3,0.8,0.1
241,Toni Villa,12.4,81.9,0.3,0.2,-
242,Dani García,28.5,79.9,0.1,1.6,-
243,Mohamed-Ali Cho,7.1,73.9,0.5,0.1,-
244,Hugo Guillamón,39.5,84.4,0.7,3.1,-
245,Lucas Olaza,24.8,80.4,0.5,1.4,-
246,Luis Hernández,36.6,79.5,0.1,3.4,-
247,Álvaro Aguado,31.6,85.2,0.3,3.4,0.1
248,Unai García,37.7,80,0.1,3.4,-
249,Óscar Mingueza,35.6,83.3,0.3,2,0.1
250,Jesús Navas,31.7,81.2,0.7,2.1,-
251,Nacho Vidal,22.8,75.9,0.2,1.1,0.1
252,Yangel Herrera,19.8,82.8,0.2,0.7,0.1
253,Javi Hernández,26,82.1,0.2,0.8,-
254,Fernando Calero,26.6,81.8,-,1.9,-
255,Raúl de Tomás,7.7,76.7,0.1,0.5,0.1
256,Fali,23.6,77.1,-,3.2,0.1
257,Stole Dimitrievski,24.8,53.7,-,4.3,-
258,Kiko Femenía,32.4,89.5,0.2,0.8,-
259,Jon Moncayola,35.5,81.6,0.4,3.3,0.1
260,Rubén García,16.6,79.7,0.8,1,0.1
261,Dani Carvajal,42.6,87.1,0.3,1.9,-
262,Iván Balliu,35.8,79.8,0.6,1.4,-
263,Gabriel Paulista,36.2,84.1,-,2.6,-
264,Munir El Haddadi,12.4,69.4,0.8,0.1,-
265,Josan,15.8,84.7,0.4,0.6,-
266,Sergi Gómez,38.6,86,-,2.9,-
267,Alberto Moreno,25.1,85.4,0.4,0.7,-
268,Papu Gómez,25.3,88.6,0.6,1.4,0.1
269,Edinson Cavani,13.9,75.6,-,0.7,0.1
270,Pere Milla,17.6,71.6,0.1,0.8,0.1
271,Sergio Akieme,26.9,80.6,0.7,1.2,-
272,Yassine Bounou,32.9,73.3,-,6.2,-
273,Yunus Musah,21.8,81.8,0.2,0.9,0.1
274,Mikel Oyarzabal,15.6,76.9,0.3,0.4,-
275,Iván Villar,26.1,64.1,-,4.9,-
276,Aritz Elustondo,27.4,82.6,0.1,1.3,-
277,Pedro Bigas,36.6,80.9,-,2.5,-
278,Óscar Gil,21.7,77.8,0.2,1,-
279,César de la Hoz,21.9,79,0.1,1.5,-
280,Roque Mesa,31.4,83.4,0.1,3,0.1
281,Fidel,30.6,74.3,0.5,1.6,0.1
282,Dimitri Foulquier,21.6,73.2,0.6,1,-
283,Rafa Mir,9.8,69.3,-,0.1,-
284,Iddrisu Baba,20,81.9,-,1.5,-
285,Bernardo Espinosa,45.5,89.1,-,1.4,-
286,Renato Tapia,28.3,86,0.1,2.8,-
287,Tanguy Nianzou,40.4,88,-,1.4,-
288,Pablo Ibáñez,15.1,74.1,-,0.8,-
289,Helibelton Palacios,28,77.1,0.2,1,-
290,Nico Melamed,12.6,84.1,0.3,0.3,-
291,Juan Cruz,28.7,80.5,0.4,1.1,-
292,Gonzalo Montiel,24.2,80.8,0.3,0.8,0.1
293,Unai López,25.3,84.5,0.4,2.3,-
294,Joan Jordán,47.1,88.5,-,3.7,-
295,Pathé Ciss,21.7,82.8,-,1.5,-
296,Juanpe,45.9,86.1,-,2.6,-
297,Álvaro Negredo,8.1,61.4,-,0.5,0.1
298,Álex Fernández,24.3,86.6,0.4,1.4,0.1
299,Darko Brasanac,14.6,82.7,0.1,0.3,-
300,Chumi,34.3,82.4,0.1,1.6,-
301,Reinier,12.8,80.7,-,-,0.1
302,Raúl García,8.5,64.5,0.1,0.4,-
303,Cristhian Stuani,5.1,74.4,-,0.1,-
304,Toni Lato,17,83,0.3,0.5,-
305,Juanmi,10.9,84.6,-,0.3,-
306,Largie Ramazani,7.8,71,0.1,0.4,-
307,Luca de la Torre,20.8,86.6,0.1,0.4,-
308,Anthony Lozano,10.1,68.7,0.1,0.1,-
309,Ilaix Moriba,20.5,80.9,0.1,1,-
310,Portu,15.4,71.7,0.6,0.4,-
311,Valery Fernández,12.2,86.6,0.2,0.3,-
312,Pablo Barrios,20.9,83.4,-,0.7,-
313,Joaquín,13.1,85.1,0.4,0.2,0.1
314,Fede San Emeterio,19.6,79.8,-,1,-
315,Franck Kessié,15.9,86.8,-,0.5,-
316,Amath Ndiaye,9.8,74.1,0.1,0.3,-
317,Sergio León,6.6,70.3,-,0.3,-
318,Dyego Sousa,7.9,68.2,-,0.1,0.1
319,Manu Trigueros,22.9,89.6,-,0.7,-
320,Enzo Roco,32.2,82.2,-,2.7,-
321,Francisco Portillo,16.1,81,0.1,0.5,0.1
322,Carles Aleñá,21.7,78.6,0.3,1.4,-
323,Aleix Vidal,12.3,77.9,0.3,0.8,-
324,Carlos Fernández,6.1,65.3,-,-,-
325,Jaime Mata,5.8,57.7,0.2,0.1,-
326,Arnau Puigmal,10.5,72.7,0.2,0.1,-
327,Kike García,6.7,70.9,-,-,-
328,Gonçalo Paciência,6.4,59.4,0.1,0.4,-
329,Iván Alejo,8.7,66.9,0.9,0.2,-
330,Íñigo Eguaras,21.4,85,0.1,1.4,0.2
331,Ángel Algobia,19.5,81.7,0.2,1.2,-
332,Willian José,9.4,78.6,-,0.2,-
333,Oier Zarraga,13.3,82.1,0.3,0.3,-
334,Clément Grenier,15.2,78.1,0.3,0.8,-
335,José Mari Martín,10.1,83.6,-,1.4,-
336,Ezequiel Ponce,8.4,75.6,-,0.2,-
337,Hugo Duro,9.1,73.9,-,0.1,-
338,Antonio Sánchez,12.2,72.5,0.2,0.6,-
339,Abdón Prats,3.5,63.7,-,0.2,-
340,Raúl Guti,14.2,81.9,-,0.6,-
341,Radamel Falcao,6.1,74.1,-,0.1,-
342,Salvi Sánchez,6.3,65.8,0.3,0.2,-
