,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
111,Nico Elvedi,1.4,1.1,0.8,0.8,4.5,0.4,0.5,-
112,Eric Martel,2.3,1.1,1.4,-,1.5,1,0.3,-
113,Ozan Kabak,1.7,1.5,1.8,0.4,2.7,0.4,0.8,1
114,Maximilian Eggestein,1.6,1.2,1,-,0.8,0.6,0.3,-
115,Jonas Wind,0.6,-,0.7,-,0.4,0.2,0.2,-
116,Evan Ndicka,0.8,1,1,0.5,4.8,0.5,0.6,1
117,Josko Gvardiol,0.8,1.1,0.7,0.5,2.3,0.4,0.6,1
118,Marco Friedl,2.1,1.9,0.8,0.7,4.1,0.9,0.6,2
119,Piero Hincapié,1.7,1,1.3,0.4,2.5,0.4,0.7,-
120,Jesper Lindstrøm,1,0.3,0.7,-,0.2,0.6,0.1,-
121,Aarón Martín,1.5,0.5,1,0.1,1,0.7,-,-
122,Tom Krauß,3.5,1.1,1.4,0.1,1.1,1.5,0.2,-
123,Micky van de Ven,1.4,0.8,0.7,0.8,3.1,0.3,0.7,-
124,Suat Serdar,1.6,0.9,1,-,0.7,0.7,0.4,-
125,Maxence Lacroix,0.9,1.1,0.8,0.7,3.4,0.3,0.5,-
126,Christopher Lenz,1.2,0.9,0.8,0.2,1.3,0.9,0.1,-
127,Rani Khedira,1.8,1.2,1.6,-,0.9,0.8,0.3,-
128,Mario Götze,1.3,0.4,0.8,-,0.3,1,-,-
129,Robin Zentner,-,-,-,-,1,0.2,-,-
130,Chris Führich,1.1,0.2,0.2,-,0.3,0.6,0.1,-
131,Christian Günter,0.9,0.5,1,0.2,1,0.9,0.1,-
132,Andrej Kramaric,0.2,0.2,0.3,-,0.3,0.3,0.1,-
133,Mohamed Simakan,0.9,0.7,1,0.2,2.1,0.3,0.2,-
134,Roland Sallai,0.6,0.1,1.5,-,0.6,0.3,0.1,-
135,Leonardo Bittencourt,2.1,0.4,1.7,-,0.5,1.5,-,-
136,Janik Haberer,0.9,0.4,1.1,-,0.8,1,0.1,-
137,Edmond Tapsoba,1.5,1.1,0.8,0.6,3,0.4,0.5,1
138,David Raum,1.4,0.6,0.8,-,0.8,0.4,0.2,-
139,Maya Yoshida,1.2,1.6,0.7,0.5,4.4,0.4,1,-
140,Mattias Svanberg,0.8,0.7,0.8,-,0.7,0.6,0.2,-
141,André Silva,0.4,0.1,1,-,0.1,0.2,-,-
142,Manuel Riemann,0.1,0.1,-,-,1.1,0.1,-,1
143,Janis Blaswich,-,-,-,-,1.1,-,-,-
144,Niklas Schmidt,1,0.2,0.8,-,0.4,0.6,-,-
145,Dominik Kohr,2,1.1,1.5,-,0.8,1.1,0.3,-
146,Jeffrey Gouweleeuw,1.3,1.6,1.1,0.7,4.3,0.8,0.7,1
147,Yannick Gerhardt,1,0.2,0.6,-,0.8,0.6,0.2,-
148,Silas Katompa Mvumpa,0.8,0.3,1.3,0.1,-,0.5,0.1,-
149,Jirí Pavlenka,-,0.1,-,-,1.1,0.1,-,-
150,Dennis Geiger,1.7,0.9,1.6,-,0.6,0.5,0.1,-
151,Djibril Sow,1.3,0.9,1.2,-,0.7,0.7,0.1,-
152,Edimilson Fernandes,1.1,1.7,0.9,0.3,2.6,0.5,0.5,-
153,Atakan Karazor,1.7,1.1,0.8,-,1.5,0.8,0.4,-
154,Youssoufa Moukoko,0.5,0.1,0.3,-,-,0.1,-,-
155,Christopher Antwi-Adjei,0.8,0.2,0.8,-,0.3,0.7,-,-
156,Sebastiaan Bornauw,1.1,1.2,0.9,0.7,3.2,0.2,0.5,-
157,Philipp Förster,1.2,0.2,1.1,-,0.2,1.1,-,-
158,Alassane Pléa,0.6,0.4,0.8,-,0.5,0.6,0.1,-
159,Steffen Tigges,0.4,0.3,0.4,-,0.6,0.3,0.1,-
160,Niklas Stark,2.1,1.4,1.5,0.6,4,0.6,0.5,-
161,Jonathan Tah,0.8,1.2,0.7,0.6,3.5,0.2,0.5,-
162,Diogo Leite,1.3,0.9,1.6,0.1,3.5,0.5,0.5,-
163,Grischa Prömel,1.5,0.4,1.8,0.1,1.2,0.9,0.2,-
164,Giovanni Reyna,0.6,0.1,0.4,-,0.2,0.2,0.1,-
165,Chidera Ejuke,0.3,0.2,0.1,-,0.1,0.2,-,-
166,Amos Pieper,1.6,1,0.8,0.3,3,0.6,0.4,-
167,Julian Weigl,1.9,0.8,0.9,-,1.3,0.8,0.1,-
168,Rubén Vargas,0.7,0.3,0.7,-,0.7,0.3,0.1,-
169,Dion Beljo,0.4,0.1,1.4,0.1,0.8,0.6,0.1,-
170,Robert Skov,1,0.3,0.7,-,0.8,0.7,0.3,-
171,Waldemar Anton,1.4,1.1,0.9,0.2,3.6,0.7,0.5,-
172,Anthony Jung,1.4,0.6,0.7,0.2,1.7,0.8,0.2,-
173,Jordan Siebatcheu,0.5,0.1,1.2,-,0.5,0.5,0.2,-
174,Jonjoe Kenny,1.6,1.6,1,0.3,2.1,0.6,0.3,-
175,Dejan Ljubicic,0.9,0.3,1,-,0.2,1,-,-
176,Danilo Soares,3.1,1.3,1.2,0.2,2.3,1.3,0.3,-
177,Erhan Masovic,1.7,0.9,0.8,0.3,2.7,0.7,0.5,1
178,Mu'nas Dabbur,0.5,0.2,0.6,-,-,0.3,-,-
179,Felix Uduokhai,1.6,1.5,1.1,0.3,3.2,0.7,0.7,-
180,Lukás Hrádecky,-,-,-,-,0.4,-,-,-
181,Emil Forsberg,0.5,0.1,0.7,-,0.2,0.5,0.1,-
182,Cédric Brunner,1.4,1.5,1.2,0.1,2.6,0.5,0.3,-
183,Konstantinos Stafylidis,1.4,1.1,0.8,0.1,1.4,0.7,0.4,-
184,Sebastian Rode,1.4,0.6,0.8,-,0.4,1.1,0.1,-
185,Silvan Widmer,1,1.2,0.4,0.1,0.9,0.7,0.3,-
186,Omar Marmoush,0.5,0.2,0.9,-,0.1,0.4,-,-
187,Ansgar Knauff,1.5,0.6,0.6,-,1,0.8,-,-
188,Christian Groß,2.2,0.9,2,-,1.4,1.2,0.2,-
189,Milos Veljkovic,1,1.1,0.8,0.8,3.4,0.4,0.6,-
190,Kristijan Jakic,1.4,0.6,0.8,0.2,1.9,0.8,0.4,-
191,Marcel Halstenberg,1.3,0.7,0.6,0.1,0.8,0.6,-,-
192,Niko Gießelmann,0.8,0.3,0.6,-,0.9,0.7,0.2,-
193,Adam Hlozek,0.3,0.2,0.7,-,0.3,0.2,0.1,-
194,Odilon Kossounou,0.9,1,0.7,0.1,2.3,0.3,0.5,-
195,Tiago Tomás,0.4,-,0.5,-,0.2,0.2,0.1,-
196,Simon Terodde,0.5,0.2,1.2,-,0.3,0.3,0.1,-
197,Salih Özcan,1.2,1.1,1,-,0.7,0.9,0.1,-
198,Christoph Kramer,1.5,0.6,1.3,0.1,1.3,1.1,0.1,-
199,Linton Maina,0.5,0.2,0.5,-,0.3,0.7,-,-
200,Josuha Guilavogui,0.8,1,1.3,0.3,2.3,0.5,0.6,1
201,Jens Stage,1.1,0.5,1,0.1,1,0.8,0.3,-
202,Arne Engels,1.1,0.8,1.4,-,0.6,0.6,0.3,-
203,Jan Thielmann,0.4,0.4,0.6,-,0.2,0.4,0.1,-
204,Joe Scally,1.1,0.3,0.5,0.3,1.9,0.3,0.2,-
205,Amadou Haidara,0.8,0.8,0.9,-,0.6,0.7,0.2,-
206,Pavel Kaderábek,1,0.5,0.9,-,1.3,0.3,0.1,-
207,Benno Schmitz,2.1,0.8,1,0.1,1.8,1.3,0.1,2
208,Arne Maier,1,0.5,0.4,0.1,0.6,0.3,-,-
209,Marvin Plattenhardt,1.4,0.5,0.7,0.1,2.1,0.6,0.4,-
210,Josha Vagnoman,1.1,0.3,0.8,0.1,1,0.5,0.1,-
211,Florian Neuhaus,0.8,0.5,0.4,-,0.2,0.8,0.1,-
212,Anthony Modeste,0.2,0.1,0.7,-,1.1,0.2,-,-
213,Sardar Azmoun,0.3,0.1,0.7,-,0.6,0.3,-,-
214,Kevin Trapp,-,-,-,-,0.6,0.1,-,-
215,Kiliann Sildillia,1.2,0.8,1.4,0.2,1.6,0.4,0.3,-
216,Kevin Vogt,0.7,1.2,1,0.8,3,0.6,0.5,-
217,Henning Matriciani,2,1,0.9,0.7,2.2,1.5,0.5,-
218,Wilfried Kanga,0.2,0.1,0.8,-,0.5,0.1,0.1,-
219,Enzo Millot,1,0.5,0.7,-,0.3,0.3,0.1,-
220,Takuma Asano,0.6,0.3,0.4,-,0.3,0.4,-,-
221,Iago,1.5,0.8,0.6,0.4,2.2,0.8,0.2,-
222,Nadiem Amiri,0.6,0.2,0.6,-,0.2,0.4,-,-
223,Marcus Ingvartsen,0.1,0.1,1.2,-,0.4,0.3,-,-
224,Yussuf Poulsen,0.3,-,0.5,-,0.3,0.2,0.1,-
225,Mads Pedersen,1.6,0.7,0.8,0.2,1.2,0.4,0.3,-
226,Dominick Drexler,0.9,0.3,1,-,0.4,0.5,0.1,-
227,Alexander Hack,1.6,1.3,1.3,0.3,2.2,0.7,0.3,-
228,Paul Seguin,0.9,0.3,0.7,-,0.4,0.5,-,-
229,Tobias Mohr,0.4,0.4,0.3,0.1,0.9,0.3,0.3,-
230,Kevin Kampl,0.7,0.7,0.7,-,0.4,0.7,0.3,-
231,Elvis Rexhbeçaj,1.6,0.5,0.9,0.1,1,1,0.4,1
232,Filip Uremovic,1.7,1.6,1.2,0.6,3.9,0.4,0.6,-
233,Oliver Christensen,-,-,-,-,0.8,0.1,-,-
234,Danny da Costa,0.9,0.4,0.3,0.1,0.9,0.3,0.1,-
235,Marvin Friedrich,0.7,0.5,0.1,0.3,2.2,0.1,0.3,-
236,Makoto Hasebe,1,0.9,0.4,0.3,2.5,0.8,0.5,-
237,Mitchel Bakker,0.6,0.5,0.6,0.1,0.6,0.3,0.1,-
238,Stanley Nsoki,1.2,1.3,0.7,0.4,1.7,0.5,0.3,-
239,Kevin Paredes,0.6,0.3,0.2,-,0.4,0.1,-,-
240,Alex Král,1.2,0.6,0.7,-,1.8,0.7,0.2,1
241,Angelo Stiller,1.2,0.5,0.5,-,0.6,0.2,0.1,-
242,Robert Gumny,1.2,0.9,1.1,0.2,2,0.6,0.2,-
243,Yann Sommer,-,0.1,0.1,-,0.6,-,-,-
244,Romano Schmid,0.9,0.3,0.6,0.1,0.4,0.4,0.1,-
245,Mathys Tel,0.1,-,0.4,-,0.1,-,-,-
246,Luca Netz,1.3,0.3,0.3,0.2,1.2,0.7,0.1,-
247,Alexander Schwolow,-,-,-,-,0.4,0.1,-,-
248,Sebastian Polter,0.2,0.1,1.2,-,0.3,0.2,-,-
249,Cristian Gamboa,2.2,0.8,0.7,0.2,1.6,0.5,0.4,1
250,Sebastian Rudy,1.2,0.5,1,-,0.5,0.6,0.3,-
251,Gerrit Holtmann,0.6,0.1,0.3,-,0.1,0.4,-,-
252,Kenan Karaman,0.5,0.1,0.6,-,0.4,0.4,-,-
253,Marvin Schwäbe,-,0.1,-,-,0.4,-,-,-
254,Maximilian Bauer,1.1,0.9,0.9,0.5,2.9,0.6,0.3,-
255,Jessic Ngankam,0.8,0.1,1.1,-,0.2,0.4,0.1,-
256,Fredrik Jensen,0.8,0.2,0.8,0.1,0.6,0.3,0.3,-
257,Jean-Paul Boëtius,1.4,0.7,0.7,-,0.4,0.8,0.2,-
258,Ivan Sunjic,2.1,0.7,0.9,-,1,0.4,0.3,-
259,Noah Weißhaupt,0.6,0.3,0.1,-,0.4,0.3,-,-
260,Ilia Gruev,1.4,0.7,0.9,0.2,0.7,0.4,0.2,-
261,Lee Buchanan,0.7,0.6,0.3,-,0.8,0.3,-,-
262,Denis Huseinbasic,1,0.2,0.6,-,0.2,0.6,0.1,-
263,Ryan Gravenberch,0.7,0.4,0.4,-,0.4,0.3,-,-
264,Kingsley Schindler,0.8,0.5,0.4,-,0.8,0.3,0.1,-
265,Rafael Borré,0.8,0.1,0.7,-,0.3,0.4,0.1,-
266,Yannik Keitel,0.5,0.6,1,-,0.4,0.1,0.1,-
267,Sven Michel,0.4,-,0.6,-,0.2,0.2,-,-
268,Aymen Barkok,0.8,0.1,0.7,-,0.3,0.2,-,-
269,Morten Thorsby,0.9,0.1,0.9,-,0.8,0.3,0.2,-
270,Jordi Osei-Tutu,1.2,0.5,0.4,0.1,0.4,0.6,0.3,-
271,Sargis Adamyan,0.6,0.2,0.7,-,0.2,0.4,-,-
272,Hannes Wolf,0.6,0.2,0.4,-,0.5,0.4,-,-
273,Agustín Rogel,0.9,0.6,1.1,0.5,3.7,0.3,0.4,-
274,Patrick Osterhage,0.9,0.5,0.8,-,1,0.2,0.3,-
275,Simon Zoller,0.4,0.2,0.8,-,0.7,0.3,-,-
276,Nathan Ngoumou,0.6,0.1,0.4,-,0.2,0.3,-,-
277,Florian Müller,-,-,-,-,0.7,-,-,-
278,Luca Waldschmidt,0.3,0.2,0.8,-,0.2,0.4,-,-
279,Saidy Janko,1.2,0.6,1,-,1.6,0.4,0.5,-
280,Jeong Woo-Yeong,0.3,-,0.5,-,0.3,0.1,-,-
281,Lucas Alario,0.2,0.1,0.5,-,0.6,0.1,-,-
282,Luca Pfeiffer,0.1,0.1,0.7,-,0.3,0.1,-,-
283,Danny Latza,0.9,0.3,0.7,0.1,0.7,0.6,0.1,-
284,Nils Petersen,0.2,-,0.2,-,0.2,0.1,0.1,-
285,Patrick Herrmann,0.3,0.1,0.2,-,-,0.1,-,-
