,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
137,Josip Brekalo,0.6,0.5,0.6,-,0.1,0.6,-,-
138,Tony Jantschke,1.9,1.6,1,0.4,2.7,0.5,0.6,-
139,Tin Jedvaj,1.4,1.9,0.6,0.7,3.7,0.8,0.6,1
140,Benjamin Hübner,1.7,1.2,1,0.5,3.9,0.9,0.5,-
141,Jamilu Collins,2.3,2.3,1.5,0.3,2.4,0.8,0.6,1
142,Emil Forsberg,0.7,0.2,0.5,-,0.1,0.9,-,-
143,Timothy Chandler,1,0.6,0.7,-,0.9,0.3,0.2,-
144,Daichi Kamada,1,0.4,1,-,0.2,1.2,-,-
145,Noah Katterbach,1.6,1.6,0.6,0.2,1.2,0.9,0.1,-
146,Leon Bailey,0.3,0.4,0.8,-,0.1,0.5,-,-
147,Robert Andrich,1.7,1.6,2.2,0.1,1.1,1.4,0.2,-
148,Kingsley Ehizibue,2.5,1.3,1.8,0.1,2.1,0.6,0.3,-
149,Diego Demme,2.4,0.9,1.1,0.1,0.8,1.5,0.1,-
150,Rouwen Hennings,0.3,0.1,0.8,-,1,0.5,-,-
151,Rubén Vargas,1,0.8,1.2,-,0.9,0.8,-,-
152,Ismail Jakobs,1.7,1.2,0.9,0.1,1.4,0.7,0.2,-
153,Sebastian Rode,2,1.2,1.4,-,0.4,1.4,0.2,-
154,Péter Gulácsi,-,-,-,-,0.7,-,-,-
155,Rune Jarstein,0.1,-,-,-,0.6,-,-,-
156,Marius Bülter,1.2,0.3,1,-,0.6,1.2,0.1,-
157,Sebastiaan Bornauw,1.3,1.5,1.5,0.6,3.3,0.7,0.4,-
158,Daniel Baier,1.4,2.5,1.3,-,1,1.2,0.3,-
159,Christoph Kramer,2,0.6,1.4,-,0.9,1.4,0.1,-
160,Rafal Gikiewicz,-,0.1,0.1,-,1.1,0.1,-,-
161,Pierre Kunde,1.2,0.9,0.9,-,1.9,0.6,0.1,-
162,Levin Öztunali,1,0.3,0.9,-,0.4,0.9,-,-
163,Javairô Dilrosun,0.7,0.8,0.3,-,0.2,0.3,-,-
164,Niklas Moisander,1.2,2.2,1.4,0.5,3.7,0.7,0.9,-
165,Diadié Samassékou,1.8,1.9,0.9,0.1,1.1,1,0.4,-
166,Manuel Akanji,1.3,1,0.4,0.6,1.9,0.3,0.4,1
167,Philipp Lienhart,0.5,1.3,0.4,0.3,3.7,0.3,0.8,-
168,László Bénes,0.7,0.4,0.6,-,0.1,0.6,0.1,-
169,Raphael Framberger,2.4,1.1,0.9,0.2,1.2,0.4,0.5,-
170,Dominik Kohr,1.7,1.2,1.3,-,0.5,1.3,0.4,-
171,Marvin Friedrich,1.5,1.4,1.2,0.5,3.3,0.8,0.8,-
172,David Abraham,1.1,1.2,0.7,0.4,2.9,0.9,0.6,-
173,Rafael Czichos,1.7,1.3,1,0.2,4.1,0.9,0.5,1
174,Lucas Alario,0.3,-,1,-,0.4,0.3,0.1,-
175,Dominick Drexler,1.3,1,1,-,0.4,0.9,0.2,-
176,Sebastian Vasiliadis,2.3,1.1,1.5,-,1.4,1.7,0.2,-
177,Kevin Trapp,-,0.1,-,-,0.6,-,-,-
178,André Hoffmann,1.7,1.9,0.7,0.4,3,1.2,0.3,-
179,Djibril Sow,1.9,1,1.3,-,0.3,1.1,0.1,-
180,Oscar Wendt,1,0.8,0.6,0.1,1.6,0.8,0.2,-
181,Marco Richter,0.7,0.8,1,-,0.5,1.2,-,-
182,Roland Sallai,0.8,0.3,1.4,-,0.1,0.6,0.1,-
183,Julian Baumgartlinger,1.6,0.7,1.1,-,0.5,0.9,0.1,-
184,Niko Gießelmann,1.8,1.1,1,0.3,1.6,0.9,0.2,-
185,Luca Waldschmidt,0.4,0.2,0.7,-,0.2,0.7,0.1,-
186,Jeffrey Gouweleeuw,1.3,1.8,0.6,0.2,4.5,0.4,0.4,-
187,Maximilian Eggestein,1.3,1.1,1.1,0.1,1.5,0.9,0.3,-
188,Moussa Niakhaté,1.1,1.2,1.7,0.4,3.7,0.4,0.8,-
189,Josh Sargent,0.4,0.5,0.8,-,0.8,0.4,-,-
190,Dennis Srbeny,0.6,0.2,1.1,-,0.5,0.8,0.1,-
191,Leopold Zingerle,0.1,-,-,-,0.9,0.1,-,-
192,Zack Steffen,-,-,-,-,0.6,-,-,-
193,Aarón Martín,1.3,1.4,0.8,0.2,1.3,0.6,0.2,-
194,Klaus Gjasula,2.4,1.1,1.7,0.1,1.7,1.1,0.2,-
195,Ermin Bicakcic,0.3,1.2,0.3,0.3,3,0.3,0.4,-
196,Per Skjelbred,2.1,1,0.9,-,0.7,1,0.1,-
197,Kaan Ayhan,1.2,1.4,1.2,0.4,2.3,0.5,0.5,-
198,Lukas Klünter,1.9,1.2,1.5,0.1,2.3,0.4,0.2,-
199,Rani Khedira,1.9,1.5,1.1,0.1,1.8,0.8,0.4,-
200,Leonardo Bittencourt,1.9,0.4,1.9,0.1,0.3,1.5,0.1,-
201,Marcus Ingvartsen,0.7,0.6,1.7,-,0.5,0.7,-,-
202,Danny Latza,1.4,0.7,1.8,-,1,1.4,0.2,-
203,Amadou Haidara,1.4,0.4,0.9,0.1,0.4,0.7,0.1,-
204,Abdelhamid Sabiri,0.8,0.3,1.1,-,0.8,0.8,0.1,-
205,Marius Wolf,0.9,0.8,0.7,-,0.6,0.8,-,-
206,Neven Subotic,1.3,1.5,0.7,0.5,3.8,1,0.3,-
207,Evan Ndicka,1.2,1.3,0.8,0.5,2.3,0.6,0.3,1
208,Koen Casteels,-,-,-,-,0.5,-,-,-
209,Admir Mehmedi,0.7,0.2,1.2,-,0.1,0.5,-,-
210,Janik Haberer,1,1,1.3,-,0.8,1.3,0.2,-
211,Matthias Zimmermann,1.8,1.3,1.1,0.3,1.4,1,0.4,-
212,Benito Raman,0.7,0.3,0.8,-,-,0.7,-,-
213,Vedad Ibisevic,0.2,-,0.8,-,0.6,0.1,-,-
214,Lucas Hernández,0.9,0.8,0.7,0.4,0.8,0.3,0.1,-
215,Florian Kastenmeier,0.1,0.1,0.1,-,0.6,-,-,1
216,Yannick Gerhardt,1.6,0.7,0.6,-,0.4,0.8,0.2,-
217,Jonjoe Kenny,1.6,0.8,0.9,0.2,2.4,0.8,0.3,-
218,Alfredo Morales,1.1,0.7,1,-,1.1,0.9,0.2,-
219,Makoto Hasebe,1.2,1.1,0.3,1.3,1.5,0.9,0.4,-
220,Jirí Pavlenka,-,0.2,-,-,0.8,-,-,1
221,Timo Horn,-,0.1,-,-,1.1,0.1,-,-
222,Mohamed Dräger,1.8,1,0.9,0.2,1.8,1.1,0.3,-
223,Leandro Barreiro,2.1,0.5,1.4,-,0.7,0.8,0.2,-
224,Streli Mamba,0.6,0.3,1.5,-,0.1,0.5,0.1,-
225,Jean-Philippe Mateta,0.1,0.1,0.5,-,0.6,0.3,0.1,-
226,Niklas Stark,1.7,1,1.2,0.7,4.5,0.6,0.6,1
227,Victor Sá,1.1,0.3,0.8,-,0.2,0.9,-,-
228,Daniel Ginczek,0.2,0.1,0.5,-,0.2,0.6,0.1,-
229,Markus Suttner,1,0.6,0.7,0.2,1.2,0.6,0.3,-
230,Anthony Ujah,0.3,0.1,0.8,-,0.4,0.2,-,-
231,Kwon Chang-Hoon,0.3,0.3,0.2,-,0.6,0.4,-,-
232,Edimilson Fernandes,1.4,1.3,0.8,-,1.9,0.8,0.4,-
233,Laurent Jans,1.9,0.9,0.4,0.1,2,1.2,0.5,-
234,Benno Schmitz,1.6,0.9,1.3,0.2,1.3,1.1,0.1,-
235,Alexander Nübel,-,0.1,-,-,0.8,-,-,1
236,Roman Bürki,0.1,0.1,-,-,0.6,-,-,-
237,Sven Michel,0.5,0.2,1,-,0.2,0.6,0.1,-
238,Christopher Antwi-Adjei,0.7,0.4,0.5,-,0.2,0.7,0.1,-
239,Davie Selke,0.3,0.1,1.4,-,0.6,0.2,0.1,-
240,Mijat Gacinovic,0.8,0.7,0.8,-,0.3,0.8,0.1,-
241,Dawid Kownacki,0.7,0.3,1.1,-,0.3,0.5,0.1,-
242,Kevin Akpoguma,1.3,0.7,0.4,0.6,2.6,0.6,0.6,1
243,Anthony Modeste,0.4,-,0.9,-,0.7,0.3,0.1,-
244,Dennis Geiger,0.6,0.3,1.2,-,0.2,0.7,0.1,-
245,Milos Veljkovic,2.3,1.1,0.9,0.5,3.7,0.8,0.5,-
246,Alessandro Schöpf,1.3,1.2,0.9,-,0.3,1,-,-
247,Adam Bodzek,1.5,0.9,1.1,-,1.4,1.1,0.4,-
248,Ádám Szalai,0.3,0.1,0.9,-,0.5,0.4,-,-
249,Alfred Finnbogason,0.5,0.1,0.7,-,0.4,0.2,0.1,-
250,Simon Terodde,0.3,0.1,1.1,-,0.6,0.4,0.1,-
251,Tomás Koubek,0.1,-,-,-,1.3,0.3,-,-
252,Guido Burgstaller,0.3,0.2,1,-,0.5,0.5,0.1,-
253,Ahmed Kutucu,0.4,0.1,0.4,-,0.2,0.4,-,-
254,Rabbi Matondo,0.5,0.3,1.1,-,-,0.5,-,-
255,Ben Zolinski,0.6,0.3,0.9,-,0.1,0.7,-,1
256,Gerrit Holtmann,1,0.3,0.6,-,0.2,0.9,-,-
257,Felix Klaus,1,0.1,0.5,-,0.2,0.5,0.1,-
258,Stephan Lichtsteiner,1.2,0.8,0.7,0.6,1.6,0.6,0.4,1
259,Mike Frantz,0.2,0.1,0.4,-,0.2,0.4,0.2,-
260,Jean Zimmer,0.6,0.2,0.6,-,-,0.3,0.1,-
261,Marcel Sobottka,0.8,0.5,0.9,0.1,0.7,0.5,0.1,-
262,Claudio Pizarro,0.1,0.1,0.1,-,0.1,0.1,-,-
