,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
89,Nordi Mukiele,1.6,0.8,1.4,0.2,1.1,0.6,-,-
90,Sheraldo Becker,0.3,0.3,1.2,-,0.4,0.1,-,-
91,David Alaba,1.2,1.3,0.6,0.7,1.8,0.5,0.4,-
92,André Hahn,1.1,0.5,1.1,-,0.7,1.2,0.1,-
93,Jhon Córdoba,0.4,0.3,1.8,-,0.2,0.1,0.1,-
94,Jeremiah St. Juste,2,2,1.3,0.3,2.4,0.5,0.8,1
95,Yussuf Poulsen,0.4,0.2,0.8,-,0.5,0.6,-,-
96,Mahmoud Dahoud,1.4,0.9,1.3,-,0.4,1.1,0.2,-
97,Amin Younes,1,0.5,1.5,-,0.2,1,-,-
98,Emil Forsberg,0.4,0.4,0.5,-,0.1,0.8,-,-
99,Leandro Barreiro,2,2,2.2,-,1.8,1,0.3,-
100,Maximilian Mittelstädt,2.4,2,0.9,0.1,1.8,1.4,0.2,-
101,Stefan Lainer,1.9,1.1,0.9,0.2,2.2,1,0.2,-
102,Lucas Alario,0.3,0.1,0.7,-,0.4,0.1,-,-
103,Jonathan Tah,1.1,1.2,1.1,0.6,3,0.4,0.4,-
104,Kerem Demirbay,1.6,0.3,1.5,-,0.2,0.7,0.1,-
105,Alexander Sørloth,0.2,0.1,0.9,-,0.4,0.4,0.1,-
106,Yannick Gerhardt,1.8,0.7,1.2,0.1,0.9,1.1,0.1,-
107,Jamal Musiala,0.8,0.5,0.5,-,-,0.6,0.1,-
108,Jérôme Boateng,0.9,1.4,0.8,0.9,2.1,0.6,0.6,-
109,Iago,2.1,1.2,0.6,0.3,2.4,0.7,0.3,-
110,Gregor Kobel,0.1,0.1,-,-,0.6,-,-,-
111,Baptiste Santamaría,1.7,1.7,1.1,-,1,1.1,0.2,1
112,Alexander Hack,1.5,2,0.7,0.3,4.3,0.6,0.8,-
113,Mattéo Guendouzi,1,0.9,1,-,0.8,0.7,0.2,-
114,Josh Sargent,1,0.5,1,-,1.1,0.4,0.1,1
115,Lucas Tousart,1.3,1.5,1.3,-,1.8,0.5,0.2,-
116,Ralf Fährmann,0.1,-,-,-,1,-,-,-
117,Christian Günter,1,0.9,0.9,0.1,0.9,0.8,0.3,-
118,Rafael Czichos,1.7,1.9,0.9,0.4,3.9,0.7,0.3,-
119,Cédric Brunner,1.4,1.4,1.1,0.2,2.7,0.4,0.3,-
120,Koen Casteels,-,0.1,-,-,0.7,-,-,-
121,Lucas Höler,1.1,0.5,0.8,-,0.4,0.6,0.1,-
122,Jude Bellingham,1.7,0.8,1.4,-,0.4,0.9,0.2,-
123,Sebastiaan Bornauw,1.2,1.7,1,0.5,4.2,0.5,1.1,-
124,Theodor Gebre Selassie,1.8,1.7,0.8,0.4,2.4,1.1,0.3,-
125,Roland Sallai,0.6,0.4,1.8,-,0.2,0.3,-,-
126,Tyler Adams,1.3,1.1,1.1,-,1,0.5,0.2,-
127,Thomas Delaney,2,1.1,1.8,-,0.7,1,0.5,-
128,Andreas Luthe,-,-,-,-,0.4,0.1,-,-
129,Phillipp Mwene,1.8,1.2,1.5,0.1,1.4,1,0.2,-
130,Jean-Paul Boëtius,1.4,1.1,0.9,-,0.3,1,0.1,-
131,Maximilian Eggestein,1.7,1.3,0.9,-,1,0.8,0.2,-
132,Grischa Prömel,1.6,1,1.3,-,0.9,0.7,0.1,-
133,Pavel Kaderábek,0.8,0.9,1,0.2,1.3,0.5,0.2,-
134,Ryan Sessegnon,2,1.3,1.5,0.3,1.7,0.8,0.1,-
135,Christoph Kramer,2,1.2,1.1,-,1.3,1.1,0.4,-
136,Robin Knoche,1.3,1.4,1.1,0.5,3.4,0.5,0.8,-
137,Vladimír Darida,1.3,1,1,-,0.6,0.8,0.1,-
138,Waldemar Anton,1,1.5,0.8,0.3,3.5,0.6,0.6,-
139,Kevin Kampl,1.4,1.1,1.7,-,0.5,0.6,0.1,-
140,Erik Durm,0.8,1.4,0.4,-,1,0.6,0.2,-
141,Dedryck Boyata,0.7,1.4,0.4,0.3,3.5,0.4,1.1,-
142,Gonzalo Castro,0.8,0.3,0.6,-,0.4,0.6,0.1,-
143,Jeffrey Gouweleeuw,1.1,2.2,0.8,0.8,4.6,0.5,0.6,1
144,Breel Embolo,0.5,0.3,1.1,-,0.2,0.2,-,-
145,Keven Schlotterbeck,1.3,1.5,0.9,0.4,3.6,0.5,0.8,1
146,Dodi Lukébakio,0.7,0.4,1.2,-,0.2,0.4,-,-
147,Jonathan Schmid,1.2,0.9,0.5,-,1,0.5,0.3,-
148,Thomas Meunier,1.4,0.9,0.8,-,1.2,0.4,0.3,-
149,Rubén Vargas,0.6,0.6,0.9,-,0.6,0.5,0.1,-
150,Joel Pohjanpalo,0.3,0.1,0.4,-,0.6,0.3,-,-
151,Ömer Toprak,0.9,1.4,0.7,0.7,4.4,0.5,0.6,-
152,Nadiem Amiri,0.4,0.4,0.7,-,0.2,0.9,0.1,-
153,Niclas Füllkrug,0.4,0.2,0.8,0.1,0.6,0.6,0.2,-
154,Elvis Rexhbeçaj,1.8,0.9,0.7,-,0.5,1.1,0.2,-
155,Florian Müller,-,0.1,-,-,0.6,0.1,-,-
156,Manuel Gulde,1,1.4,0.6,0.2,2.3,0.6,0.6,-
157,Wendell,2.4,1.1,1.3,0.2,1.7,1.2,0.1,-
158,Daley Sinkgraven,1.5,1,0.6,0.2,0.7,0.8,0.2,-
159,Robin Zentner,-,0.1,-,-,0.7,0.1,-,-
160,Manuel Neuer,-,0.1,-,-,0.5,-,-,-
161,Ermedin Demirovic,0.5,-,1.5,-,0.9,0.5,0.2,-
162,Manuel Prietl,2.3,1.6,1.4,-,0.9,2.2,0.3,-
163,Charles Aránguiz,2,1.6,1.5,-,0.7,1.2,0.2,-
164,Makoto Hasebe,1.5,1.1,0.8,0.6,2.3,0.9,0.4,-
165,Josuha Guilavogui,0.9,1.5,0.8,-,1.3,0.4,0.3,-
166,Anderson Lucoqui,1.9,1.3,1.3,0.3,1.9,1,0.3,-
167,Leonardo Bittencourt,2.1,0.5,1,-,0.3,1.3,0.1,-
168,Alexander Schwolow,-,-,-,-,0.6,-,-,-
169,Peter Pekarík,1,1.2,0.5,0.1,1.5,0.6,0.3,-
170,Aleksandar Dragovic,0.6,0.7,0.7,0.2,1.7,0.2,0.3,-
171,Sebastian Rode,1.6,1.7,1.1,-,0.6,1.2,0.1,-
172,Lukas Klostermann,1,0.8,0.3,0.3,1.7,0.3,0.3,-
173,Philipp Lienhart,0.6,1.2,0.5,0.4,2.7,0.3,0.6,-
174,Stefan Posch,2,1.4,1.5,0.5,2.5,0.8,0.3,-
175,Jérôme Roussillon,1.2,1,0.5,0.2,1.3,0.5,0.1,-
176,Maximilian Philipp,0.6,0.3,0.7,-,0.1,0.7,-,-
177,Oliver Baumann,-,0.1,-,-,0.6,-,-,-
178,Julian Brandt,0.9,0.5,0.2,-,0.2,1,-,-
179,Reece Oxford,1.1,1.2,0.6,0.3,3.6,0.3,0.9,-
180,Moussa Niakhaté,1.3,1.5,1.5,0.3,2.4,0.5,0.5,-
181,Suat Serdar,2.2,0.9,1.1,-,0.8,1.4,0.2,1
182,Karim Onisiwo,1,0.2,1.2,-,0.4,0.3,-,-
183,Milot Rashica,1,0.2,0.6,-,0.2,0.5,-,-
184,Mark Uth,1.3,0.3,1.4,-,0.5,0.9,-,-
185,Niklas Stark,1.5,1.3,1.3,0.2,3,0.5,0.5,-
186,Jirí Pavlenka,0.1,-,0.1,-,0.9,-,-,-
187,Marcel Hartel,1.6,1.2,0.2,-,0.6,0.9,0.2,-
188,Tuta,1.8,1.5,1.6,0.6,2.5,1,0.1,1
189,Kevin Trapp,-,0.1,-,-,1,-,-,-
190,Florian Niederlechner,0.3,0.4,0.9,0.1,0.6,0.4,0.1,-
191,Marco Friedl,1.6,1.7,1,0.6,3.4,1,0.5,-
192,Marius Wolf,1.1,0.9,0.9,-,1.5,0.8,0.1,-
193,Luka Jovic,0.1,0.1,0.7,-,0.4,0.2,-,-
194,Daniel Didavi,0.7,0.1,0.7,-,0.3,0.2,-,-
195,Péter Gulácsi,-,0.1,-,-,0.4,-,-,-
196,Milos Veljkovic,1,1.3,0.3,0.3,3.9,0.7,0.4,-
197,Mu'nas Dabbur,0.3,0.4,0.9,-,0.3,0.5,-,-
198,Raphael Framberger,2,1.7,0.6,0.1,2.1,0.3,0.1,1
199,Robin Quaison,0.5,0.5,0.8,-,0.3,0.3,-,-
200,Aymen Barkok,1.1,0.4,0.9,-,0.3,0.8,-,-
201,Noah Katterbach,0.9,1.1,0.4,-,0.9,0.4,0.1,-
202,Sven Bender,0.9,1.2,0.6,0.7,2.1,0.7,0.5,-
203,Sebastian Rudy,1.4,0.5,1.2,-,0.8,1.2,0.2,-
204,Andreas Voglsammer,0.7,0.2,0.8,-,0.6,0.5,-,-
205,Taiwo Awoniyi,0.2,0.1,1,-,0.2,0.6,-,-
206,Marcus Ingvartsen,0.6,0.6,1.5,-,0.3,0.6,-,-
207,Denis Zakaria,1.2,0.9,0.9,0.1,1.2,0.4,0.3,-
208,Valentino Lazaro,0.8,0.7,0.3,0.1,0.7,0.3,-,-
209,Roman Bürki,-,-,-,-,0.5,-,-,-
210,Dominique Heintz,1,1.7,0.8,0.2,2.3,0.4,0.4,-
211,Kingsley Ehizibue,1.5,0.9,0.9,0.2,1.8,0.3,0.2,-
212,Tanguy Coulibaly,0.8,0.3,1,-,0.3,0.4,-,-
213,Philipp Förster,0.9,0.6,1,-,0.1,0.8,-,-
214,Eric Choupo-Moting,0.4,0.1,0.2,-,0.3,0.1,-,-
215,Benjamin Stambouli,1.9,2,0.9,0.4,1.8,0.9,0.6,-
216,Philipp Klement,0.4,0.3,0.3,-,0.4,0.2,0.1,-
217,Malick Thiaw,2.2,1.7,1.4,0.5,3.7,0.6,0.6,1
218,Justin Kluivert,0.1,0.3,0.7,-,0.1,0.1,-,-
219,Lukás Hrádecky,-,-,-,-,0.8,-,-,1
220,Kevin Möhwald,0.6,1.2,0.7,-,0.6,0.5,0.1,-
221,Robert Skov,0.8,0.7,0.3,-,0.3,0.4,0.1,-
222,Krzysztof Piatek,0.3,0.2,1.4,-,0.4,0.6,-,-
223,Atakan Karazor,1.1,1.1,0.8,0.4,2.5,0.5,0.4,-
224,Danny Latza,1.5,0.9,1.1,-,0.7,1.6,0.1,-
225,Timo Horn,-,-,-,-,0.5,0.1,-,-
226,Lukas Kübler,0.8,1.1,0.9,0.2,1.4,0.3,0.2,-
227,Admir Mehmedi,0.9,0.3,1.1,-,0.1,0.6,-,-
228,Jonathan Burkardt,0.9,0.3,0.9,-,0.4,0.3,0.1,-
229,Rani Khedira,1.1,1.1,0.9,0.1,1.7,0.4,0.2,-
230,Roberto Massimo,1.2,0.6,0.2,0.1,0.6,0.7,0.1,-
231,Omar Mascarell,1.7,1.5,1.1,0.1,1.3,1.4,0.6,-
232,Mateo Klimowicz,0.8,0.1,0.6,-,-,0.5,-,-
233,Yann Sommer,-,0.1,-,-,0.4,-,-,-
234,Deyovaisio Zeefuik,0.6,0.5,0.9,0.2,1.2,0.5,0.1,-
235,Dominick Drexler,1.3,0.5,0.7,-,0.5,0.7,-,-
236,Karim Bellarabi,0.5,0.5,1,-,0.2,0.6,-,-
237,Sargis Adamyan,0.5,0.3,0.3,-,0.1,0.4,-,-
238,Ismail Jakobs,1.1,0.7,1,-,1.2,0.4,-,-
239,Matthew Hoppe,0.3,0.2,1,-,0.6,0.5,0.1,-
240,Steven Zuber,1.2,0.2,0.7,-,0.1,0.4,0.1,-
241,Stefan Ilsanker,1.2,1.1,1.1,0.2,1.9,0.8,0.3,-
242,Mike van der Hoorn,0.4,1.2,0.5,0.4,3.2,0.1,0.4,-
243,Daniel Brosinski,0.9,0.7,0.3,0.2,1.3,0.9,-,-
244,Jeong Woo-Yeong,0.3,0.4,0.4,-,0.4,0.3,-,-
245,Marco Richter,0.6,0.2,0.7,-,0.3,0.6,-,-
246,Christian Groß,1.9,1,1.1,0.3,1.5,1,0.1,-
247,Nils Petersen,0.3,0.3,0.4,-,0.9,0.6,-,-
248,Sergio Córdova,0.7,0.4,0.7,-,0.4,0.6,0.1,-
249,Kevin Stöger,0.6,0.3,0.7,-,0.2,0.6,-,-
250,Javi Martínez,0.5,0.7,0.1,0.2,0.9,0.1,0.2,-
251,Patrick Herrmann,0.3,0.4,0.5,-,0.3,0.4,-,-
252,Kevin Vogt,0.8,0.7,0.9,1,3,0.4,0.5,-
253,Timo Becker,1.7,1.1,0.5,0.5,2.4,0.5,0.2,-
254,Carlos Gruezo,2,1.3,1.3,-,1,1.1,0.2,-
255,Jean-Manuel Mbom,0.9,0.6,1.5,0.1,1.2,0.9,0.3,-
256,Christian Gentner,0.8,0.8,0.4,-,0.7,0.6,-,-
257,Davie Selke,0.1,-,0.9,-,0.3,0.3,0.1,-
258,Romano Schmid,1,0.4,0.8,-,0.2,1.2,-,-
259,Jannes Horn,1.2,0.3,0.5,0.1,1.4,0.3,0.1,-
260,Fabian Kunze,1.5,0.7,1.4,-,0.7,0.9,0.1,-
261,Tobias Strobl,0.7,1,0.6,-,0.8,0.7,0.3,-
262,Pascal Stenzel,1.4,1.1,0.9,0.2,1.6,1.2,0.2,-
263,Hannes Wolf,0.8,0.3,1.1,-,0.1,0.9,-,-
264,Michael Gregoritsch,0.5,0.1,0.5,-,0.7,0.3,-,-
265,Niklas Moisander,0.8,1.2,0.9,0.4,3.2,0.3,0.4,1
266,Marius Bülter,0.6,0.5,0.5,-,0.3,0.5,0.1,-
267,Oscar Wendt,0.5,0.6,0.8,0.1,1,0.4,0.2,-
268,Cedric Teuchert,0.3,0.2,0.6,-,0.2,0.5,-,-
269,Robert Gumny,1,0.8,0.9,0.3,1.1,0.3,0.1,-
270,Salih Özcan,0.8,0.7,1.1,-,0.5,0.8,0.1,-
271,Julian Ryerson,0.9,0.5,0.4,-,0.7,0.1,-,-
272,Mijat Gacinovic,0.8,0.8,0.6,-,0.6,0.7,-,-
273,Yuya Osako,0.5,0.2,0.6,-,0.3,0.3,-,-
274,Victor Sá,0.4,0.4,0.4,-,0.1,0.2,-,-
275,Bastian Oczipka,1.2,0.9,0.5,0.1,1.5,0.5,0.1,-
276,Bartosz Bialek,0.3,0.2,0.4,-,0.2,-,0.1,-
277,Jan Thielmann,0.5,0.4,0.5,-,-,0.2,-,-
278,Ádám Szalai,0.4,0.1,1,-,0.2,0.3,0.1,-
279,Benito Raman,0.8,0.2,0.6,-,0.2,0.9,-,-
280,Sven Schipplock,0.5,0.2,1.2,-,0.2,0.7,0.1,-
281,Christian Gebauer,0.4,0.3,0.3,-,0.5,0.3,-,-
282,Hwang Hee-Chan,0.2,0.1,0.7,-,0.1,0.3,-,-
283,Sebastian Griesbeck,0.8,0.2,0.7,-,0.3,0.5,0.1,-
284,Alessandro Schöpf,0.6,0.3,0.6,0.1,0.2,0.3,0.1,-
