,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
25,Danilo Soares,3.6,2.1,1.1,0.2,2.1,0.9,0.3,-
26,Timo Hübers,2.3,2.6,1.3,0.5,4.6,0.9,1,1
27,Willi Orbán,1.1,1.5,0.4,0.9,4,0.4,0.8,-
28,Konstantinos Mavropanos,1.8,2.2,0.7,0.2,5.4,0.7,0.7,-
29,Josko Gvardiol,1.6,1.8,1.4,0.6,1.9,0.6,0.4,1
30,Borna Sosa,0.8,0.9,0.5,0.1,2,0.5,0.1,-
31,Mark Uth,1.1,0.5,1.1,-,0.4,1.1,-,-
32,Manu Koné,2.3,1.3,1.4,-,0.5,0.7,0.2,-
33,Maximilian Arnold,1.1,1.1,1.4,0.1,1.6,0.9,0.4,-
34,Ellyes Skhiri,2.5,1.7,0.8,-,1.4,0.9,0.3,-
35,Kerem Demirbay,1.8,1.1,1.2,0.1,0.7,0.9,0.3,-
36,Dayot Upamecano,2.4,1.1,1,0.6,2.4,0.4,0.4,-
37,Alexander Hack,1.9,1.8,1,0.4,3.4,0.6,0.5,-
38,Jonas Hector,2.5,1.7,0.9,0.1,2.1,1.5,0.3,-
39,Christopher Trimmel,2,1.4,1.2,0.2,2.7,0.8,0.1,-
40,Anthony Losilla,2,2.2,1.4,0.1,1.6,1.1,0.3,-
41,Angeliño,1,1,0.5,0.2,1.1,0.6,0.1,-
42,Omar Marmoush,1.2,0.3,1.6,-,0.2,0.8,-,-
43,Jamal Musiala,1.3,0.6,0.6,-,-,0.7,-,-
44,Jonathan Tah,0.8,1.3,0.6,0.5,4.7,0.5,0.6,-
45,Lucas Hernández,2,1.1,0.9,0.6,1.8,0.6,0.4,-
46,Anton Stach,1,1.8,1.2,-,0.8,0.8,0.2,-
47,Wataru Endo,2.2,0.9,0.9,-,1.8,1.2,0.4,-
48,Patrick Wimmer,1.7,0.9,1.6,-,0.3,1.3,-,-
49,Alassane Pléa,0.6,0.1,0.6,-,0.3,0.4,-,-
50,Breel Embolo,0.6,0.2,1.4,-,0.3,0.2,0.1,-
51,Donyell Malen,0.5,0.4,0.4,-,0.3,0.2,-,-
52,Andrej Kramaric,0.3,0.3,0.3,-,0.2,0.3,-,-
53,Thomas Meunier,1.7,0.7,1.6,0.4,1.4,1,0.1,-
54,Mohamed Simakan,1.7,1.4,0.9,0.3,1.6,0.5,0.4,-
55,Jeremie Frimpong,1.3,0.7,0.7,0.2,1.3,0.4,0.2,1
56,Maximilian Mittelstädt,2.2,1.9,0.8,-,1.4,1,0.2,-
57,Mats Hummels,1.5,1.4,0.7,0.3,2.8,0.7,0.6,-
58,Florian Kainz,1.3,1,1.1,-,0.6,0.9,0.1,-
59,Florian Grillitsch,2.1,1.6,0.7,1,2,0.8,0.4,-
60,Benjamin Pavard,1.4,1.4,0.7,0.6,2,0.4,0.6,-
61,Philipp Lienhart,0.8,1.6,0.5,0.6,4.9,0.3,0.7,-
62,Emre Can,1.5,1.5,1.3,0.4,1.6,0.6,0.4,-
63,Reece Oxford,0.9,2.4,0.9,0.4,5.6,0.5,1.1,-
64,Ramy Bensebaïni,1.9,1.8,1.5,0.4,3.2,0.8,0.3,-
65,Mahmoud Dahoud,1.9,0.8,1,-,0.7,1.2,0.1,-
66,Karim Onisiwo,0.6,0.2,1.4,-,0.3,0.5,0.1,-
67,Edmond Tapsoba,1.6,1.3,0.9,0.5,3.1,0.5,0.7,-
68,Taiwo Awoniyi,0.4,0.1,0.8,-,0.9,0.3,0.1,1
69,Aarón Martín,1.9,0.7,1.1,0.1,1.2,1.1,0.1,-
70,Maxence Lacroix,2,2.1,1.2,0.4,4.8,0.4,0.6,1
71,Paul Jaeckel,2.1,2.4,1.2,0.3,3.3,0.9,0.4,-
72,Chris Führich,1.1,0.3,0.4,-,0.3,0.8,0.1,-
73,Jonathan Burkardt,0.5,0.2,0.7,-,0.5,0.6,0.1,-
74,Dominik Szoboszlai,0.5,0.3,0.5,-,0.5,0.6,0.1,-
75,Amadou Haidara,1.5,0.8,1,0.1,0.3,1,0.3,-
76,Raphaël Guerreiro,1.5,1.1,0.5,0.3,0.6,0.7,0.1,-
77,Ridle Baku,1.8,0.6,0.8,0.1,1.3,1.2,-,-
78,Niklas Süle,1,1,0.4,0.6,1.7,0.2,0.4,-
79,Daniel Caligiuri,1.6,0.6,1.1,0.1,1.1,1.6,0.2,-
80,Manuel Riemann,-,-,-,-,0.7,0.1,-,-
81,Lukas Kübler,2.1,1.5,0.8,-,2.3,0.7,0.3,-
82,Sheraldo Becker,0.3,0.1,0.9,-,0.1,0.4,-,-
83,Lukás Hrádecky,-,-,-,-,0.7,-,-,-
84,Silvan Widmer,1.8,1.3,1.1,0.1,1.6,0.8,0.5,-
85,Amos Pieper,2.1,1.9,0.4,0.7,4.9,0.7,0.9,-
86,Rafael Borré,1,0.2,1.3,-,0.3,0.8,0.1,-
87,Salih Özcan,1.4,1.6,1.2,-,1.1,0.9,0.2,-
88,Michael Gregoritsch,0.8,0.2,0.7,-,1.2,0.5,0.1,-
89,Marvin Schwäbe,-,-,-,-,0.8,-,-,-
90,Robert Andrich,1.3,1.2,1.5,-,1.7,0.5,0.3,-
91,Christian Günter,1,0.5,1.1,0.1,1.4,0.9,0.2,-
92,Florian Neuhaus,2,1.1,0.6,-,0.6,1.3,0.2,-
93,Cédric Brunner,1.9,1.6,1.3,0.2,2.9,0.9,0.4,-
94,Matthias Ginter,1.3,1.2,0.3,0.7,2.7,0.5,0.4,-
95,Wout Weghorst,0.7,0.1,0.9,-,0.6,0.6,0.2,-
96,Jesper Lindstrøm,1,0.8,0.8,-,0.2,0.8,-,-
97,Iago,1.8,1,0.6,0.1,1.9,0.7,0.2,1
98,Robin Knoche,1.5,1.5,0.8,0.2,4.4,0.7,0.8,-
99,Marvin Plattenhardt,1.2,0.8,0.7,0.4,2,0.6,0.1,-
100,Nordi Mukiele,1.3,1.1,0.7,0.4,1.5,0.5,0.2,-
101,Tuta,1.8,1.6,1.4,0.5,2.5,0.8,0.6,-
102,Grischa Prömel,1.2,0.8,1.3,-,0.7,1,0.1,-
103,Yann Sommer,-,0.1,-,-,0.6,0.1,-,-
104,André Silva,0.4,0.1,0.6,-,0.4,0.3,0.1,-
105,Niklas Dorsch,2.5,1.2,1.8,-,1.1,1,0.4,-
106,Manuel Neuer,0.1,-,-,-,0.5,-,-,-
107,Stefan Bell,1.6,1.2,1.6,0.6,3.4,1,0.5,1
108,Thorgan Hazard,1,0.3,1,-,0.1,1.1,-,-
109,Atakan Karazor,2,1.4,1.6,-,2,0.8,0.6,-
110,Joakim Nilsson,1.2,1.8,1,0.9,4.4,0.2,0.7,-
111,John Anthony Brooks,1.5,1.3,0.3,0.3,3.9,0.8,0.6,-
112,Stefan Ortega,-,-,-,-,0.3,-,-,-
113,Cristian Gamboa,2.6,1.4,0.9,0.1,1.3,1.3,0.3,-
114,Moussa Niakhaté,1.3,1.7,1,0.2,2.2,0.4,0.4,-
115,Dani Olmo,0.7,0.2,0.2,-,0.1,0.7,0.1,-
116,Mark Flekken,-,0.1,-,-,0.6,0.1,-,-
117,Manuel Akanji,1.3,1.3,0.7,0.6,2.1,0.4,0.6,1
118,Paulinho,0.9,0.3,0.4,-,0.2,0.6,-,-
119,Timo Baumgartl,2.4,1.5,1,0.3,2.2,0.6,0.4,2
120,Koen Casteels,-,-,-,-,0.7,-,-,-
121,Suat Serdar,2.1,0.7,1.2,-,0.4,1,0.1,-
122,Jeffrey Gouweleeuw,1.7,1.7,1.1,0.4,4,0.5,0.6,-
123,Ihlas Bebou,0.8,0.4,0.9,-,0.9,0.5,0.1,-
124,Lukas Klostermann,1.3,1.1,0.4,0.3,2.3,0.3,0.1,-
125,Piero Hincapié,1.2,1.2,0.9,0.3,2,0.2,0.6,-
126,Benjamin Henrichs,1.4,0.9,0.6,0.1,0.6,0.5,-,-
127,Niko Gießelmann,0.9,0.6,0.8,-,1,0.8,0.1,-
128,Diadié Samassékou,1.7,1.2,1.3,0.1,1.1,1,0.5,-
129,Waldemar Anton,1.4,1.1,1,0.4,3.9,0.4,0.6,-
130,Rani Khedira,2.3,1.6,1.7,-,0.8,1.1,0.3,-
131,Gregor Kobel,-,-,-,-,1.1,0.1,-,-
132,Djibril Sow,1.8,1.6,1.4,-,0.6,1.2,0.3,-
133,Kevin Trapp,-,-,-,-,0.7,-,-,-
134,Konrad Laimer,1.5,0.2,1.4,-,0.3,1.1,0.1,-
135,Charles Aránguiz,1.7,1.3,1,-,0.7,1.2,0.2,-
136,Santiago Ascacíbar,3.3,1.5,1.3,-,1.4,1.8,0.2,-
137,Chris Richards,1.4,1.2,0.4,0.4,2.5,0.4,0.5,-
138,Lukas Nmecha,0.5,0.2,1.2,-,0.4,0.6,-,-
139,Sebastian Polter,0.3,0.1,2.3,-,0.8,0.3,0.2,-
140,Georginio Rutter,0.5,0.2,1.1,-,0.3,0.3,-,-
141,Oliver Baumann,-,-,-,-,0.8,0.1,-,-
142,Gerrit Holtmann,0.5,0.3,0.8,-,0.1,0.6,0.1,-
143,Lee Jae-Sung,1.1,0.7,0.7,-,0.5,0.8,0.1,-
144,Mitchel Bakker,1.3,0.9,0.6,-,1.6,0.6,0.1,-
145,Lars Stindl,0.9,0.4,1.2,-,0.5,0.9,0.1,-
146,Hiroki Ito,1.5,1.8,0.7,0.2,3,0.6,0.7,1
147,Kevin Mbabu,1.3,1.5,1,0.1,1.3,0.5,0.3,-
148,Stevan Jovetic,0.3,0.1,0.4,-,0.3,0.3,-,-
149,Robin Zentner,0.1,0.1,-,-,1.1,-,-,-
150,Max Christiansen,1.7,2.5,0.7,-,2,0.9,0.6,-
151,Bastian Oczipka,1.3,0.7,0.6,0.1,0.9,0.2,0.1,-
152,Daichi Kamada,1.3,0.3,0.7,-,0.3,0.9,-,-
153,Axel Witsel,1.4,0.9,0.9,0.1,1.2,0.4,0.3,-
154,Erhan Masovic,1.8,1.7,0.7,0.4,3.3,0.6,1,1
155,Christoph Baumgartner,1,0.3,1.3,-,0.5,0.7,0.1,-
156,André Hahn,1.1,0.5,1.8,-,1.3,1,0.2,-
157,Exequiel Palacios,1.3,1.2,0.5,-,0.4,1,-,-
158,Maximilian Eggestein,1.5,1,1,-,1,0.9,0.4,-
159,Dennis Geiger,1.7,0.7,2,-,0.3,0.7,0.1,-
160,Amine Adli,1.1,0.4,1.1,-,0.3,0.3,0.1,-
161,Maxim Leitsch,0.9,1.6,0.5,0.4,3.7,0.3,1,-
162,Eduard Löwen,1.1,0.3,0.8,-,0.6,1.3,0.1,-
163,Leandro Barreiro,2,1,1.3,-,0.7,0.7,0.2,-
164,Genki Haraguchi,1.2,0.9,0.9,-,0.5,1.1,0.1,-
165,Martin Hinteregger,1.7,1.6,1,0.4,2.9,0.6,0.6,-
166,Konstantinos Stafylidis,1.6,1.2,0.5,0.1,1.7,0.3,0.3,-
167,Sebastiaan Bornauw,1.1,1.6,0.8,0.6,3.4,0.3,0.3,-
168,Dejan Ljubicic,1.1,0.5,1,-,0.3,1.2,-,-
169,Niklas Stark,1.1,1.4,0.7,0.6,4.5,0.2,0.7,-
170,Emil Forsberg,0.7,0.1,0.4,-,0.1,0.5,-,-
171,Yannick Gerhardt,1.6,0.9,0.7,-,0.8,0.5,-,-
172,Kevin Kampl,1.5,0.9,1.3,0.1,0.5,1.2,0.2,-
173,Pavel Kaderábek,0.6,0.7,0.8,0.1,1.1,0.6,0.3,-
174,Kevin Schade,0.4,0.1,1,-,0.6,0.3,0.1,-
175,Benno Schmitz,1.8,1.3,1,0.2,1.2,1.4,0.3,-
176,Dominik Kohr,1.8,1.6,2.1,-,1,1.2,0.1,-
177,Péter Gulácsi,-,-,-,-,0.6,-,-,-
178,Makoto Hasebe,1.5,1.2,0.7,0.6,1.8,0.9,0.4,-
179,Arne Maier,0.7,0.5,0.4,-,0.4,0.6,-,-
180,Branimir Hrgota,1.4,0.3,1.6,-,0.1,1.5,-,-
181,Fabian Klos,0.3,-,1.2,-,1.2,0.3,0.2,-
182,Stefan Posch,1.7,1,1.3,0.6,2.4,0.6,0.6,-
183,Armel Bella-Kotchap,1.6,1.9,1.1,0.5,4,0.5,0.8,2
184,Ishak Belfodil,0.3,0.2,0.7,-,0.6,0.2,-,-
185,Nico Elvedi,1.4,1.2,0.8,1.1,2.9,0.5,0.8,-
186,Vladimír Darida,1.3,0.8,0.9,-,0.6,0.8,0.1,-
187,Luca Kilian,1.4,1.5,0.2,0.6,3.5,0.7,0.4,-
188,Marco Meyerhöfer,2,1.8,0.6,0.3,2.2,0.5,0.7,1
189,Odilon Kossounou,0.9,1,0.6,0.1,2.2,0.4,0.5,-
190,Yussuf Poulsen,0.5,0.1,0.9,-,0.4,0.4,-,-
191,Mu'nas Dabbur,0.6,0.2,1.1,-,0.1,0.5,-,-
192,Jean-Paul Boëtius,1.2,0.8,0.6,-,0.2,0.9,0.1,-
193,Rafal Gikiewicz,0.1,0.1,-,-,0.8,0.1,-,-
194,Rafael Czichos,1.7,1.1,0.9,1.1,3,0.8,0.8,1
195,Marcus Thuram,0.3,0.3,0.6,-,0.3,0.2,-,-
196,Alessandro Schöpf,1.3,1,0.9,-,0.6,0.5,0.2,-
197,Orel Mangala,0.6,0.4,0.9,-,0.6,0.4,0.1,-
198,Andrés Andrade,1.6,1.1,0.8,0.5,2.5,1.1,0.4,-
199,Roland Sallai,0.7,0.4,0.9,-,0.4,0.5,-,-
200,Timothy Tillman,1.5,0.4,1.3,-,0.8,0.8,0.1,-
201,Masaya Okugawa,1.4,0.6,0.7,-,0.4,0.8,-,-
202,Tanguy Nianzou,0.6,0.4,0.8,0.1,1,0.2,0.1,-
203,Dedryck Boyata,0.7,0.7,0.5,0.5,5.8,0.1,0.6,-
204,Julian Ryerson,1,0.6,0.4,-,1.1,0.3,0.1,-
205,Milos Pantovic,0.7,0.6,0.9,-,0.3,0.7,0.1,-
206,Aster Vranckx,1.4,0.5,1.7,-,0.6,0.5,0.3,-
207,Jeong Woo-Yeong,0.5,0.2,0.3,-,0.3,0.3,-,-
208,Jérôme Roussillon,0.5,0.5,0.4,0.1,1.2,0.2,0.2,-
209,Marco Richter,1,0.5,1,-,0.7,0.8,0.1,-
210,Ondrej Duda,0.7,0.5,1.3,-,0.3,0.5,0.1,-
211,Eric Choupo-Moting,0.5,0.3,0.4,-,0.1,0.4,-,-
212,Lucas Tousart,1.4,1.2,1.1,-,1.8,0.8,0.2,-
213,Angelo Stiller,1.2,0.3,1,0.1,0.6,0.5,0.2,-
214,Dodi Lukébakio,0.4,0.7,0.8,-,0.1,0.5,-,-
215,Joe Scally,1.3,0.7,0.9,0.2,1.1,0.8,0.1,-
216,Rubén Vargas,1,0.6,1.1,-,0.3,0.7,-,-
217,Kevin Akpoguma,1.3,0.8,1,0.3,0.9,0.5,0.1,-
218,Andreas Luthe,-,-,-,-,0.7,-,-,-
219,Marius Wolf,1,0.5,0.6,0.1,0.2,0.4,-,-
220,Takuma Asano,0.4,0.3,0.6,-,0.3,0.5,-,-
221,Jacob Laursen,0.7,1.2,0.5,0.2,1.7,0.5,0.3,1
222,Manuel Prietl,2.3,1.5,1.5,0.2,1.2,1.4,0.1,-
223,Jan Thielmann,0.8,0.3,0.4,-,0.3,0.5,0.1,-
224,Peter Pekarík,1.7,1.1,0.9,0.3,1.9,0.5,0.4,-
225,Gian-Luca Itter,1.8,0.5,0.8,0.1,2,0.7,0.4,-
226,Sebastian Vasiliadis,1.6,1.3,0.7,0.1,1.6,1.4,0.1,-
227,Jamie Leweling,0.4,0.4,0.5,-,0.2,0.4,-,-
228,Luca Netz,1,0.6,0.3,0.2,1,1.3,0.2,-
229,Kristijan Jakic,1.4,0.8,1.2,-,0.9,1.8,0.1,-
230,Elvis Rexhbeçaj,1.3,0.9,1.1,-,0.5,0.7,0.2,-
231,Florian Niederlechner,0.2,0.2,0.5,-,0.2,0.3,-,1
232,Alexander Schwolow,-,0.1,0.1,-,1,-,-,-
233,Sebastian Rode,0.9,0.8,0.4,-,0.5,0.7,0.1,-
234,Nils Petersen,0.2,0.1,0.1,-,0.8,0.5,-,-
235,Sebastian Griesbeck,2.1,1.5,1.1,0.2,3.2,0.8,0.4,2
236,Tyler Adams,1,0.7,0.8,0.1,0.6,0.8,-,-
237,Stefan Lainer,1,0.7,0.4,0.3,1.2,0.8,0.3,-
238,Manuel Gulde,0.9,0.9,0.9,0.2,1.8,0.2,0.4,-
239,Philipp Förster,1,0.2,0.8,0.1,0.1,0.8,0.1,-
240,Lucas Alario,0.2,-,0.3,-,0.2,0.1,-,-
241,Fabian Kunze,1.6,0.9,1.7,-,1.1,0.8,0.1,-
242,Maximilian Philipp,0.7,0.2,0.4,-,0.2,0.7,-,-
243,Paul Seguin,1.9,0.7,1.6,-,1,1.1,0.1,-
244,Florian Müller,-,-,-,-,0.9,-,-,-
245,Mads Pedersen,1,0.5,0.8,-,0.9,0.5,0.1,-
246,Renato Steffen,1,0.7,1,-,0.7,0.4,-,-
247,Nick Viergever,1.3,1.5,0.6,0.5,4.8,0.4,0.9,-
248,Robert Gumny,1.7,1,1,0.4,1.8,0.6,0.3,-
249,Herbert Bockhorn,1.2,0.8,0.4,0.1,0.9,0.5,0.1,-
250,Marin Pongracic,1,1,0.7,0.3,1.8,0.2,0.3,-
251,Sebastian Andersson,0.4,0.1,0.9,-,0.5,0.2,-,-
252,Patrick Herrmann,0.7,0.3,0.3,-,0.3,0.7,-,-
253,Marcel Sabitzer,0.7,0.4,0.6,-,0.4,0.4,-,-
254,Jeremy Dudziak,0.8,0.5,0.5,-,0.1,0.5,-,-
255,Roberto Massimo,0.7,0.2,0.4,-,0.2,0.6,-,-
256,Ajdin Hrustic,0.7,0.4,0.6,-,0.3,0.9,-,-
257,Andreas Voglsammer,0.4,0.1,0.5,-,0.2,0.3,0.1,-
258,Timothy Chandler,1.1,1.1,1,0.1,1.6,0.8,0.2,-
259,Marcus Ingvartsen,0.1,0.2,0.6,-,0.2,0.2,-,-
260,Sebastian Rudy,1,0.5,0.6,-,0.4,0.5,0.1,-
261,Jetro Willems,1.3,0.6,0.6,0.2,1.6,0.5,0.1,-
262,Kevin Behrens,0.1,0.1,0.6,-,0.3,0.2,-,-
263,Davie Selke,0.2,-,1.2,-,0.4,0.1,-,-
264,Bryan Lasme,0.3,-,0.7,-,0.4,0.1,-,-
265,Havard Nielsen,0.7,0.3,1,-,0.8,0.5,-,-
266,Janni Serra,0.2,0.2,0.6,-,0.7,0.2,0.1,-
267,Jens Petter Hauge,0.5,0.1,0.6,-,0.2,0.6,-,-
268,Kevin Vogt,0.7,0.4,0.9,0.8,3.3,0.3,0.2,-
269,Gonçalo Paciência,0.2,0.1,0.5,-,0.2,0.1,-,-
270,Christoph Kramer,1.6,0.7,0.6,-,0.4,0.9,0.3,-
271,Kevin Stöger,0.4,0.2,0.4,-,-,0.3,-,-
272,Janik Haberer,0.5,0.6,0.8,-,0.4,0.5,0.2,-
273,Ermedin Demirovic,0.4,-,0.9,-,0.2,0.3,-,-
274,Raphael Framberger,1.1,0.4,0.7,0.1,0.9,0.6,0.1,-
275,Louis Schaub,0.6,0.1,0.3,-,0.1,0.3,0.1,-
276,Andi Zeqiri,0.6,0.1,0.9,-,0.5,0.4,-,-
277,Maximilian Bauer,1.1,1.1,1,0.3,3.8,0.7,0.5,1
278,Jacob Bruun Larsen,0.1,0.2,0.2,-,0.2,0.2,0.1,-
279,Tanguy Coulibaly,1.3,0.2,1.1,-,0.5,0.5,0.1,-
280,Kevin-Prince Boateng,0.3,0.3,1.1,0.1,0.6,0.3,0.1,-
281,Christopher Antwi-Adjei,0.9,-,0.6,-,0.3,0.8,-,-
282,Jurgen Ekkelenkamp,0.4,0.2,0.5,-,0.2,0.2,0.1,-
283,Kingsley Schindler,0.1,0.3,0.1,0.1,0.3,0.2,0.1,-
284,Carlos Gruezo,1.3,0.5,1.6,-,0.9,0.8,0.1,-
285,Robin Hack,0.5,0.2,0.6,-,0.1,0.6,-,-
286,Levin Öztunali,0.8,0.2,0.8,-,0.7,0.6,-,-
287,Florian Krüger,0.1,0.1,0.3,-,0.4,0.3,-,-
288,Jan Morávek,0.6,0.4,0.3,-,0.5,0.7,0.1,-
289,Dickson Abiama,0.5,0.2,0.7,-,0.3,0.3,-,-
290,Julian Green,0.4,0.3,0.5,-,0.4,0.3,0.1,-
291,Nathan De Medina,0.9,0.5,0.7,0.2,1.5,0.2,0.2,-
