,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
39,Salif Sané,1.8,2.3,0.9,0.4,4.8,0.6,1,-
40,Theodor Gebre Selassie,1.7,2.2,1,0.6,2.8,0.9,0.3,-
41,Jérôme Roussillon,1.5,1.1,0.7,-,1.5,0.4,0.3,-
42,Emil Forsberg,0.6,0.2,0.4,-,0.3,0.6,0.1,-
43,Raphaël Guerreiro,1.1,0.8,0.4,-,0.4,0.5,-,-
44,Ondrej Duda,1.7,0.5,2.4,-,0.4,1.3,0.1,-
45,Marc Oliver Kempf,1.4,2,1,0.6,5.7,0.5,0.9,-
46,David Alaba,1.1,1,0.4,0.3,1,0.3,0.1,-
47,Lukas Klostermann,1.9,1.1,0.7,0.5,2.4,0.6,0.2,-
48,Charles Aránguiz,2,1,1.1,-,1,1.9,0.1,-
49,Mario Götze,1,0.3,0.8,-,0.2,0.8,-,-
50,Luka Jovic,0.3,0.1,0.9,-,0.9,0.3,-,-
51,Bastian Oczipka,2,1.1,0.8,-,1,0.2,0.2,-
52,Valentino Lazaro,1.5,1.4,0.7,0.2,1.7,1,0.4,-
53,Nordi Mukiele,2,1.3,1,0.4,1.8,0.2,0.2,-
54,Milot Rashica,0.9,0.2,1.3,-,0.2,0.6,0.1,-
55,Michael Esser,0.1,-,-,-,0.9,0.1,-,-
56,Maximilian Eggestein,2,0.9,1.1,0.1,1.9,0.9,0.3,-
57,Aarón Martín,1.7,1.2,0.9,0.1,1.8,0.5,0.3,-
58,Josuha Guilavogui,1.6,2.3,1.3,0.1,2.9,0.6,0.4,-
59,Leon Goretzka,1.4,0.9,0.9,-,0.5,0.8,0.1,1
60,Niklas Süle,0.9,1.3,0.5,0.4,2.6,0.2,0.4,-
61,Julian Baumgartlinger,2.5,1.2,0.9,-,1,1.2,0.3,-
62,Maximilian Mittelstädt,2.4,1.8,0.6,-,2.1,1,0.2,-
63,Admir Mehmedi,1.8,0.5,1.1,-,0.2,1,-,-
64,Lars Bender,2.2,1.1,1.4,-,1.2,0.9,0.2,-
65,Jonathan Tah,1.3,1.4,0.5,1,4.1,0.5,0.8,-
66,Marcel Sabitzer,1.5,1.1,0.9,-,1,0.9,0.1,1
67,Lars Stindl,1,0.6,0.9,-,0.6,0.6,0.1,-
68,Jean-Philippe Mateta,0.4,0.1,0.9,-,0.6,0.3,0.1,-
69,Péter Gulácsi,-,-,-,-,0.5,-,-,-
70,Jonathan Schmid,1.6,1.5,0.8,0.1,2.1,0.4,0.3,1
71,Paco Alcácer,0.1,0.2,0.2,-,0.3,0.2,-,-
72,Dan-Axel Zagadou,0.8,1.5,0.8,0.6,4.1,0.1,0.6,-
73,Diego Demme,2.9,1,1.4,-,0.5,1.3,0.1,-
74,Pavel Kaderábek,1,1.2,1.2,0.1,2.1,0.4,0.3,-
75,Niklas Stark,1.5,1.7,0.9,0.4,6,0.7,1.2,1
76,Nuri Sahin,3,1.9,1.4,0.2,2,1.8,0.2,-
77,Nico Elvedi,1.4,1.6,0.6,0.8,4.3,0.3,0.4,-
78,Wendell,2.7,1,1.3,0.3,2,0.8,0.5,-
79,Jean-Paul Boëtius,1.7,1.2,1.7,-,0.3,0.9,0.1,-
80,Leon Bailey,0.5,0.5,0.6,-,0.3,0.5,-,-
81,Nico Schulz,1.1,0.8,1,-,1,0.7,0.1,-
82,Karim Bellarabi,0.7,0.5,0.8,-,0.3,0.8,-,-
83,Ante Rebic,0.8,0.3,1.7,-,0.1,0.3,-,-
84,Janik Haberer,2.6,1.3,1.7,-,1.8,1.7,0.1,-
85,Davy Klaassen,1.9,1.4,1.4,0.1,1.2,1.1,0.3,-
86,Rani Khedira,1.9,2.7,1.5,0.2,3.1,0.6,0.7,-
87,Abdou Diallo,1.3,0.9,0.8,0.5,3.1,0.1,0.5,-
88,Javi Martínez,1.2,1.5,0.6,0.3,0.6,0.5,0.2,-
89,Yann Sommer,0.1,-,-,-,0.5,-,-,-
90,André Hahn,2.3,1,2.4,-,1,1.1,0.1,-
91,Sven Bender,1.5,1.9,0.8,0.4,3.5,0.4,0.5,1
92,Jérôme Boateng,1.1,1.3,0.8,0.7,2.5,0.6,0.2,-
93,Martin Hinteregger,2.7,1.2,0.9,0.6,3.6,0.6,0.7,-
94,Stefan Bell,1.2,2.2,1.6,0.6,4.8,0.8,0.4,-
95,Makoto Hasebe,1.9,1.4,0.6,1,3.5,0.6,0.8,-
96,Christian Pulisic,0.5,0.3,0.5,-,0.5,0.2,0.1,-
97,Robin Knoche,0.8,1.4,0.4,0.5,4.3,0.4,0.9,-
98,Alfred Finnbogason,0.4,0.2,1.9,-,0.6,0.4,0.1,-
99,Danny da Costa,1.8,0.9,1,0.1,1.6,0.7,0.3,-
100,Ewerton,1.3,1.4,0.9,0.3,5.9,0.3,0.9,1
101,Matthias Zimmermann,2.9,2,1.5,0.1,2.3,1.3,0.5,-
102,Kevin Trapp,-,-,-,-,0.9,0.1,-,-
103,Salomon Kalou,0.7,0.2,1,-,0.7,0.6,-,-
104,Koen Casteels,-,-,-,-,0.9,-,-,-
105,Weston McKennie,1.2,1.5,1.4,-,1.8,1,0.4,-
106,Stefan Posch,2.6,1.2,1.8,0.5,3.2,0.6,0.6,-
107,Dodi Lukébakio,0.8,0.3,0.9,-,0.6,0.2,-,-
108,Kaan Ayhan,1.9,2.1,0.9,0.3,4.1,0.9,0.6,-
109,Karim Onisiwo,0.9,0.3,0.8,-,0.3,0.3,0.1,-
110,Pirmin Schwegler,2.3,1.5,1.7,-,1.9,1,0.2,-
111,Manuel Akanji,1.2,1.1,0.5,0.9,3.5,0.4,0.5,-
112,Jonathan de Guzmán,1.2,0.4,0.6,-,0.4,0.5,0.1,-
113,Philipp Max,1.2,0.7,0.4,-,1.4,0.6,0.1,-
114,John Anthony Brooks,1,1.3,0.5,0.4,4.6,0.5,0.4,-
115,Timo Baumgartl,1.8,1.4,0.7,0.6,5.2,0.4,1.2,-
116,Matheus Pereira,0.8,0.7,1.5,-,0.4,0.6,0.1,-
117,Franck Ribéry,0.6,0.3,0.7,-,-,0.2,-,-
118,Alassane Pléa,0.4,0.1,1,-,0.4,0.5,0.1,-
119,Ludwig Augustinsson,1.6,1.1,1.2,0.1,2.1,0.5,0.3,-
120,Mitchell Weiser,2.1,0.9,1.1,0.2,1.3,0.8,0.1,1
121,Ermin Bicakcic,1.3,2.2,0.7,0.2,3,0.4,0.6,1
122,Luca Waldschmidt,0.7,0.4,1.1,-,0.2,0.6,0.1,-
123,Jonas Hofmann,1.4,0.6,0.7,-,0.5,1,0.1,-
124,David Abraham,1.3,1.4,0.6,0.7,3.6,0.8,0.7,-
125,Niko Gießelmann,1.9,1.2,0.9,0.4,2.2,1.1,0.2,-
126,Evan Ndicka,1.6,1.1,1,0.9,4.2,0.8,0.4,-
127,Breel Embolo,1.1,0.2,1.5,-,0.3,0.4,-,-
128,Nicolás González,0.6,0.4,0.9,-,0.9,0.3,0.1,-
129,Oliver Fink,2.1,0.7,1.4,-,1.1,1.4,0.2,-
130,Benito Raman,1.2,0.5,0.9,-,0.3,1.4,0.1,-
131,Benjamin Pavard,1,1.7,0.7,0.6,6.4,0.2,0.7,1
132,Oliver Baumann,-,0.1,-,-,0.6,-,-,-
133,Hendrik Weydandt,0.6,0.2,1.3,-,1.5,0.8,0.1,-
134,Walace,2,1.7,1.2,-,1.3,1.3,0.2,-
135,Matthias Ginter,0.9,0.6,0.4,0.7,3.6,0.3,0.7,-
136,Nabil Bentaleb,1.3,1.4,1.2,-,0.7,0.6,0.3,-
137,Konrad Laimer,2.5,1.1,1.4,-,0.7,1.8,0.1,-
138,Jeffrey Gouweleeuw,1.7,2.2,0.8,0.6,2.6,0.6,0.8,-
139,Emiliano Insúa,1.9,1.1,0.7,0.2,1.7,0.6,0.1,-
140,Lucas Alario,0.6,-,0.9,-,0.5,0.4,-,-
141,Rune Jarstein,-,-,-,-,0.5,-,-,-
142,Waldemar Anton,1.4,2,0.7,0.6,4.9,0.8,1,1
143,Michael Rensing,0.1,0.1,-,-,1.2,0.1,-,-
144,Christoph Kramer,2.3,1.2,1.3,0.1,1.2,1.4,0.2,-
145,Oscar Wendt,1.4,0.6,0.8,0.2,2,0.7,0.3,-
146,Christian Mathenia,-,-,-,-,1.6,-,-,-
147,Julian Weigl,1.8,0.9,0.8,0.7,2.9,0.9,0.6,-
148,Ralf Fährmann,-,0.1,-,-,1.1,-,-,-
149,Jean-Philippe Gbamin,1.6,1,1.2,0.1,0.9,0.9,0.2,-
150,Jirí Pavlenka,0.1,0.1,-,-,0.8,0.1,-,-
151,Michael Gregoritsch,0.7,0.5,0.8,-,1.8,0.8,0.3,-
152,Aleksandar Dragovic,1,1.4,0.6,0.3,3.4,0.3,0.4,-
153,Marco Richter,0.5,0.5,0.9,-,0.4,0.5,-,-
154,Genki Haraguchi,1.6,0.8,1.1,-,0.9,1.8,0.2,-
155,Dominique Heintz,1.2,1.3,0.9,0.3,6.3,0.4,0.6,-
156,Pierre Kunde,1.7,0.8,0.8,-,1.6,0.4,0.5,-
157,Ádám Szalai,0.6,0.1,1.1,-,0.2,0.2,-,-
158,Tobias Strobl,1.1,1,0.9,0.1,1.1,0.7,0.5,-
159,Davie Selke,0.2,-,0.9,-,0.2,0.2,-,-
160,Yannick Gerhardt,1.7,1,0.9,-,1.1,0.9,0.2,-
161,Danny Latza,1.7,0.8,1,-,1.1,1.7,0.4,-
162,Mathew Leckie,1.1,0.7,1,-,0.7,0.5,0.1,-
163,Vedad Ibisevic,0.4,0.1,1.3,-,0.7,0.3,0.1,1
164,Kevin Danso,1.4,1.1,0.9,0.8,4,0.2,0.9,1
165,Daniel Ginczek,0.4,0.1,0.6,-,0.8,0.6,0.1,-
166,Amine Harit,0.8,0.5,0.5,-,0.1,0.9,0.1,-
167,Benjamin Stambouli,2.4,1.5,1.1,0.1,2.9,1,0.4,-
168,Rouwen Hennings,0.5,0.1,0.8,-,0.7,0.4,-,-
169,Nicolas Höfler,2.5,1.8,1.4,0.1,2.2,1.2,0.2,-
170,Niklas Moisander,1.1,1.3,1.1,0.9,4.6,1,0.6,-
171,Alexander Schwolow,-,-,-,-,0.8,-,-,-
172,Moussa Niakhaté,1.5,1.3,1.1,0.7,4.1,0.4,0.7,-
173,Yuya Osako,1.1,0.3,1,0.1,0.3,0.7,0.1,-
174,Florian Neuhaus,0.7,0.3,0.8,-,0.6,0.8,-,-
175,Robin Quaison,0.7,0.3,1.1,-,0.1,0.3,-,-
176,Arne Maier,1.3,1.2,0.7,-,1.4,0.8,0.4,-
177,Fabian Lustenberger,1.6,1.3,0.6,0.7,3.6,0.6,0.6,-
178,Marvin Plattenhardt,1.2,0.3,1.1,-,2.1,0.3,0.1,-
179,Gelson Fernandes,2.6,1.9,2,-,0.6,1.5,0.3,-
180,Michael Lang,0.8,0.9,0.6,0.1,2.2,0.6,0.2,-
181,Denis Zakaria,1.3,0.8,1,-,0.6,0.6,0.3,-
182,Georg Margreitter,1.4,1,0.4,0.3,5.1,0.3,1,-
183,Daniel Brosinski,1,1,0.5,0.1,1.9,0.6,0.3,-
184,Karim Rekik,1.5,1.4,0.7,0.8,3.6,0.3,0.7,-
185,Eduard Löwen,1.4,0.4,0.8,-,0.8,1,0.1,-
186,Roman Bürki,-,0.1,-,-,0.6,-,-,-
187,Sebastian Langkamp,1.1,1,0.5,0.7,3.7,0.3,0.5,-
188,Lukás Hrádecky,-,-,-,-,0.6,-,-,-
189,Daniel Baier,1.9,1.8,1.5,0.1,1.5,1.3,0.2,-
190,Reiss Nelson,0.7,0.2,0.3,-,0.1,0.5,-,-
191,Robin Koch,1,1.3,0.8,0.1,3.1,0.7,0.8,-
192,Koo Ja-Cheol,1.4,1,1,-,0.7,0.7,0.2,-
193,Manuel Gulde,1.1,1.2,0.5,0.7,4.2,0.2,0.6,-
194,Hanno Behrens,1.5,1.1,1.3,-,1.5,0.9,0.4,-
195,Mario Gomez,0.6,0.2,1,-,1.1,0.3,0.2,-
196,Milos Veljkovic,1.6,1.2,0.9,0.5,4.6,0.7,0.6,-
197,Felipe Trevizan,1.4,2.1,1.1,0.4,4.1,0.5,0.5,-
198,Leonardo Bittencourt,1.8,0.6,0.8,-,0.3,1.1,-,-
199,Kenan Karaman,0.6,0.1,0.7,-,0.4,0.2,-,-
200,Jacob Bruun Larsen,0.6,0.5,0.1,-,0.5,0.4,-,-
201,Christian Günter,1.2,0.4,0.9,0.1,1.2,0.7,0.2,-
202,Josip Brekalo,0.6,0.5,0.6,-,0.2,0.5,-,-
203,Javairô Dilrosun,0.8,0.4,0.5,0.1,0.4,0.2,0.1,-
204,Pascal Stenzel,2,1.4,1,0.2,2.1,0.9,0.1,-
205,Martin Harnik,0.7,0.2,0.9,0.1,0.4,0.6,-,-
206,Alfredo Morales,1.4,1,1.9,-,1.2,0.8,0.4,-
207,Suat Serdar,2,0.9,1.5,-,0.2,1.3,0.2,-
208,Adam Bodzek,2.1,1.2,1.5,0.2,1.9,1.2,0.3,-
209,Jérôme Gondorf,1.3,0.8,1.2,0.1,0.8,0.6,0.2,-
210,Daniel Didavi,1.1,0.2,0.6,-,0.3,0.7,0.1,-
211,Renato Steffen,0.8,0.5,0.6,-,0.4,0.3,0.1,-
212,Matija Nastasic,1.3,1.4,0.6,0.5,4,0.3,0.7,-
213,Patrick Herrmann,0.8,0.3,0.7,-,0.5,0.5,0.1,-
214,Tim Leibold,1.9,1.2,1,0.1,1.6,1.2,0.1,-
215,Christian Gentner,2.1,1.1,1,-,1.2,1.2,0.1,1
216,Alexander Nübel,-,0.1,0.1,-,0.6,0.1,-,-
217,Gonzalo Castro,2,1.2,1.2,-,0.8,1,0.2,-
218,Mike Frantz,1.1,0.7,0.6,-,0.9,0.5,0.1,-
219,Santiago Ascacíbar,2.9,1.6,0.9,-,1.1,1.5,0.4,1
220,Ondrej Petrák,1.6,1.8,1.3,-,1,0.5,0.2,-
221,Linton Maina,1.4,0.7,0.5,-,0.2,0.6,-,-
222,Kevin Vogt,0.9,1.2,0.8,0.4,3.6,0.7,0.4,-
223,Elvis Rexhbeçaj,1.2,0.6,0.5,-,0.7,0.5,0.1,-
224,Oliver Sorg,2.2,2.4,0.6,0.2,2.3,1.2,0.5,-
225,Ron-Robert Zieler,0.1,-,-,-,1,0.1,-,1
226,Florent Muslija,0.9,0.2,0.3,-,0.1,0.2,-,-
227,Lukas Mühl,1.9,1.5,0.8,0.6,4.3,0.6,0.6,1
228,Kevin Möhwald,0.7,0.7,0.7,-,0.6,0.7,-,-
229,Jean Zimmer,0.9,0.6,0.6,-,1.3,0.6,0.1,-
230,Claudio Pizarro,0.3,-,0.7,-,0.3,0.1,-,-
231,Takashi Usami,0.9,0.4,0.4,-,0.5,0.9,0.1,-
232,Mark Uth,1,0.4,1.3,0.1,0.6,1,0.1,-
233,Dominik Kohr,2.3,0.8,1.2,-,0.9,1.2,0.7,-
234,Andreas Beck,1.5,0.9,1,0.1,2,0.7,0.3,-
235,Florian Müller,-,0.1,-,-,0.5,-,-,-
236,Mijat Gacinovic,1.1,0.8,0.7,-,0.3,1.1,-,-
237,Anastasios Donis,0.6,0.2,0.9,-,-,0.3,-,-
238,Stefan Ilsanker,1.4,0.9,1.1,0.5,2.3,0.5,0.1,-
239,Marcin Kaminski,0.7,1.4,0.3,0.5,3.8,0.1,0.4,-
240,Mikael Ishak,0.3,0.1,0.8,-,0.3,0.4,0.1,-
241,Anthony Ujah,0.1,-,0.7,-,0.5,-,0.1,-
242,Patrick Erras,0.8,1.2,0.5,-,2.4,0.6,0.7,-
243,Sebastian Rudy,2.1,0.7,1.4,-,0.6,1.4,0.1,-
244,Johannes Eggestein,0.6,0.2,0.7,-,0.2,0.6,-,-
245,Alexander Esswein,1,0.7,1.1,-,0.8,0.9,-,-
246,Matthias Ostrzolek,1.8,1.4,0.7,0.1,2.1,0.7,0.3,-
247,Maximilian Philipp,0.4,0.2,0.6,-,0.3,0.4,-,-
248,Guido Burgstaller,0.5,0.1,1,-,0.4,0.2,-,-
249,Robert Bauer,2.2,1.3,0.9,0.1,3,0.9,0.2,-
250,Marvin Bakalorz,0.7,1.1,0.9,-,1.8,1.2,0.2,-
251,Kevin Wimmer,1.1,1.9,0.9,0.6,2.7,0.5,1,-
252,Florian Niederlechner,0.3,0.3,1,-,0.4,0.2,0.2,-
253,Sebastian Kerk,0.8,0.1,0.4,-,0.7,0.8,0.2,-
254,Miiko Albornoz,2.1,0.8,1.5,0.1,1.4,1.1,0.1,-
255,Renato Sanches,0.3,0.2,0.6,-,0.1,0.4,-,-
256,Alexandru Maxim,0.7,0.2,0.4,-,0.3,0.4,-,-
257,Matheus Cunha,0.4,0.2,1.4,0.1,0.3,0.4,-,-
258,Virgil Misidjan,0.9,0.4,1.5,-,0.2,0.9,-,-
259,Manuel Neuer,-,-,-,-,0.4,-,-,-
260,Yunus Malli,0.7,0.2,0.3,-,-,0.4,-,-
261,Bobby Wood,0.7,0.2,0.9,-,0.3,0.2,-,-
262,Fabian Johnson,0.7,0.6,0.2,0.1,0.7,0.1,0.2,-
263,Jean-Kévin Augustin,0.1,0.2,0.6,-,-,0.1,-,-
264,Jetro Willems,0.9,0.4,0.3,-,0.4,0.3,0.2,-
265,Federico Palacios,1.2,0.5,0.5,-,0.1,0.6,-,-
266,Yuya Kubo,1,0.5,1,-,0.1,1,-,-
267,Sergio Córdova,0.5,0.2,0.8,-,0.3,0.2,-,-
268,Lucas Höler,0.7,0.1,0.7,-,0.5,0.5,-,-
269,Erik Thommy,0.3,0.7,0.4,-,0.1,0.3,0.1,-
