,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
105,Nadiem Amiri,Leverkusen,27, M(CLR),22(8),1862,1,2,3,-,1.4,84.4,0.3,1,6.8,0.9,0.5,0.9,-,0.2,0.6,0.1,-,1,1.3,0.1,0.6,0.6,32.9,84.4,0.9,1.5,0.1
106,Stefan Posch,Hoffenheim,26, D(CR),27(1),2316,-,-,9,-,0.9,79.8,2.2,1,6.8,2.3,1.4,1.4,0.4,3.1,1,0.9,-,0.3,0.8,-,0.4,0.4,49.6,79.8,0.1,2.4,-
107,Florian Grillitsch,Hoffenheim,28," D(C),M(CL)",28(3),2412,-,3,3,-,0.5,88.8,1.1,1,6.8,1.9,1.6,0.8,0.2,1.1,1,0.2,-,0.9,1.6,-,1,1,56.2,88.8,0.1,3.6,0.1
108,Yann Sommer,Borussia M.Gladbach,35, GK,34,3060,-,-,-,-,-,80.7,0.2,2,6.79,-,-,-,-,0.6,-,-,-,-,0.1,-,-,-,40.5,80.7,-,7.2,-
109,Jean-Paul Boëtius,Mainz,30," AM(CL),FW",26(2),2271,4,5,5,-,1.3,76.0,0.7,1,6.79,2.3,0.9,1.7,-,0.2,1.3,-,-,1.3,2.1,-,1.4,1.4,31.9,76.0,0.1,1.8,0.1
110,Yuya Osako,Werder Bremen,33," AM(CLR),FW",22(6),1860,8,2,2,-,1.6,75.5,2.4,1,6.79,1,0.2,1.1,-,0.4,0.9,-,-,1,1.4,0.2,1.9,1.9,22.3,75.5,0.1,1.0,0.1
111,Karim Onisiwo,Mainz,32," AM(CLR),FW",16(16),1726,4,6,3,-,1.3,64.1,1.8,2,6.79,0.8,0.2,1.1,-,0.3,0.3,0.1,-,1.4,1.7,0.3,1.4,1.4,9.8,64.1,0.1,0.1,-
112,Robin Zentner,Mainz,29, GK,22,1936,-,-,1,-,-,57.2,0.7,4,6.79,-,-,-,-,1.1,-,-,-,-,0.1,-,-,-,29.3,57.2,-,6.0,-
113,Renato Steffen,Wolfsburg,32, M(CLR),19(8),1590,6,3,6,-,1.1,76.3,0.7,1,6.79,0.9,0.9,1.2,0.1,0.3,0.9,0.1,-,1.1,1.1,0.1,0.9,0.9,22.8,76.3,0.1,1.2,-
114,Stefan Lainer,Borussia M.Gladbach,31," D(R),M(R)",31,2714,1,3,9,-,0.5,71.4,1.2,-,6.79,1.6,0.9,1.3,0.1,1.9,1,0.2,-,1.1,0.9,-,1,1,37.9,71.4,0.8,2.2,-
115,Vladimír Darida,Hertha Berlin,33," M(CLR),FW",25(3),2264,3,4,6,1,1.5,75.9,0.6,3,6.79,1.8,1,1.4,-,0.6,1.3,0.3,-,0.9,0.9,0.1,1.6,1.6,37.3,75.9,1.2,2.5,0.1
116,Dominique Heintz,Freiburg,30, D(CL),27(1),2434,-,1,2,-,0.1,82.9,1.3,1,6.79,1.7,1.5,0.5,0.3,4.5,0.9,0.9,-,0.6,0.5,-,0.3,0.3,47.6,82.9,0.1,4.3,0.1
117,Christian Günter,Freiburg,31," D(L),M(L)",34,3032,2,8,2,-,0.9,72.5,0.3,-,6.78,0.7,0.4,0.6,-,1,0.7,0.4,-,0.4,0.7,0.1,0.7,0.7,30.5,72.5,2.6,1.4,0.1
118,Ivan Perisic,Bayern,35," M(CLR),FW",11(11),1204,4,3,1,-,1.8,77.0,0.9,1,6.78,0.7,0.2,0.8,-,0.3,1.1,0.1,-,0.5,0.3,0.4,0.6,0.6,24.3,77.0,0.6,0.7,0.1
119,Ellyes Skhiri,FC Koln,28, DMC,31(1),2676,1,3,4,-,0.8,85.6,1.5,2,6.78,2.3,2.1,1.1,-,0.9,1.5,0.3,-,0.7,0.6,0.1,1.2,1.2,42.9,85.6,0.1,2.7,-
120,Weston McKennie,Schalke,25," D(C),M(CLR)",24(4),2078,3,-,8,-,1.1,80.9,2.3,1,6.78,1.4,1.6,1.3,0.1,1.3,1,0.4,-,1,0.5,-,0.7,0.7,36.7,80.9,-,2.2,-
121,Davy Klaassen,Werder Bremen,31, M(CL),33,2941,7,5,7,-,1.4,76.5,0.9,3,6.77,1.7,1.2,0.8,0.2,1.2,1.2,0.5,1,0.3,1.1,0.1,0.5,0.5,37.4,76.5,0.1,1.6,-
122,Patrick Herrmann,Borussia M.Gladbach,33," M(LR),FW",16(11),1453,6,6,4,-,1.5,76.5,0.4,2,6.77,0.9,0.4,1.2,-,0.3,0.4,0.1,-,0.4,0.8,0.5,0.7,0.7,16.5,76.5,0.4,0.5,-
123,Alexander Schwolow,Freiburg,31, GK,24,2093,-,-,-,-,-,65.1,0.2,2,6.77,-,-,-,-,0.5,-,-,-,-,0.1,-,-,-,35.6,65.1,-,7.6,-
124,Manuel Neuer,Bayern,38, GK,33,2970,-,-,-,-,-,86.4,0.3,-,6.77,0.1,-,-,-,0.5,0.1,-,-,-,0.1,-,-,-,37.7,86.4,-,6.0,-
125,Marco Friedl,Werder Bremen,26," D(CL),M(L)",24(3),2184,1,3,9,-,0.4,77.7,0.9,-,6.77,2.3,1.3,1.2,0.3,2.3,0.9,0.3,-,0.5,1.6,-,0.7,0.7,38.2,77.7,0.8,2.5,-
126,Oliver Baumann,Hoffenheim,33, GK,30,2700,-,-,1,-,-,75.2,0.3,1,6.76,-,0.1,-,-,0.9,-,-,-,-,0.3,-,-,-,36.9,75.2,-,5.5,-
127,Christoph Baumgartner,Hoffenheim,24," AM(CLR),FW",17(9),1496,7,2,3,-,2.1,71.6,1.7,2,6.75,1.2,0.3,1.4,-,0.4,1,-,-,0.9,1.1,0.2,1,1,18.0,71.6,0.1,0.3,-
128,Felix Uduokhai,Augsburg,26, D(C),21(5),1961,-,-,3,-,0.2,80.8,3.1,1,6.75,1.7,1.4,0.5,0.5,4.5,0.4,1.2,-,0.2,0.6,-,0.4,0.4,35.4,80.8,-,2.7,-
129,Charles Aránguiz,Leverkusen,35, M(C),23(4),2126,1,3,2,-,0.6,86.0,0.5,-,6.75,2.1,0.8,0.6,-,0.7,1.7,0.2,-,0.5,1.6,-,0.7,0.7,59.4,86.0,0.1,2.9,-
130,Jeremiah St. Juste,Mainz,27," D(CR),DMC",24(1),2116,2,2,7,-,0.5,86.2,2.1,-,6.75,1.8,2.1,0.9,0.4,3.1,0.8,0.8,-,0.4,0.9,-,0.3,0.3,40.0,86.2,-,2.4,-
131,Josuha Guilavogui,Wolfsburg,33," D(C),M(C)",23(2),2063,-,1,5,1,1,81.5,2.5,-,6.74,1.7,1.8,1.7,0.1,2.4,0.8,0.4,-,0.5,0.6,0.2,0.4,0.4,39.7,81.5,-,3.3,0.1
132,Jérôme Roussillon,Wolfsburg,31," D(L),M(L)",27(2),2367,1,1,4,-,0.7,72.6,0.6,-,6.73,1.6,1,0.6,0.1,1.7,0.5,0.2,-,1.6,0.9,0.1,1,1,26.5,72.6,0.4,0.8,-
133,Lukás Hrádecky,Leverkusen,34, GK,34,3060,-,-,1,-,-,74.3,0.3,1,6.73,-,0.1,-,-,0.9,-,-,-,-,0.1,-,-,-,41.0,74.3,-,8.1,-
134,Robin Knoche,Wolfsburg,31, D(C),17(4),1593,1,-,2,-,0.2,82.4,2,-,6.73,1.4,1.3,0.4,0.3,3.5,0.6,0.5,-,0.3,0.2,0.1,0.1,0.1,46.2,82.4,-,3.4,-
135,Xaver Schlager,Wolfsburg,26, M(C),21(2),1724,1,2,4,-,1.4,76.5,1.1,-,6.73,2,0.7,1.4,-,0.4,1.3,0.1,-,0.9,1,-,2,2,28.3,76.5,0.1,1.2,-
136,Robin Koch,Freiburg,27," D(C),DMC",31(1),2708,1,-,3,-,1.1,83.7,3.6,-,6.73,1.1,1.4,0.8,0.3,2.9,0.5,0.7,-,0.2,0.6,-,0.3,0.3,47.1,83.7,0.1,4.3,0.1
137,Josip Brekalo,Wolfsburg,25," AM(CLR),FW",19(11),1678,3,4,-,-,1.4,72.8,0.4,-,6.73,0.6,0.5,0.6,-,0.1,0.6,-,-,1.3,0.6,0.1,1.5,1.5,23.9,72.8,0.7,1.3,0.1
138,Tony Jantschke,Borussia M.Gladbach,34," D(CR),DMC",11(6),1012,-,-,6,-,0.2,80.3,1.5,-,6.73,1.9,1.6,1,0.4,2.7,0.5,0.6,-,0.1,0.2,-,-,-,37.4,80.3,0.2,2.2,0.1
139,Tin Jedvaj,Augsburg,28, D(CLR),30(1),2642,2,-,6,-,0.5,73.7,2.4,-,6.73,1.4,1.9,0.6,0.7,3.7,0.8,0.6,1,0.2,0.5,-,0.3,0.3,34.2,73.7,0.1,2.5,-
140,Benjamin Hübner,Hoffenheim,34, D(C),25,2075,1,4,4,2,1,86.4,2.5,1,6.71,1.7,1.2,1,0.5,3.9,0.9,0.5,-,0.2,1.1,-,0.5,0.5,62.8,86.4,-,4.0,0.1
141,Jamilu Collins,Paderborn,29, D(CL),30,2669,1,2,7,1,0.6,74.7,1.1,1,6.71,2.3,2.3,1.5,0.3,2.4,0.8,0.6,1,1.4,0.9,-,0.7,0.7,47.2,74.7,0.2,2.2,-
142,Emil Forsberg,RBL,32," AM(CLR),FW",14(8),1142,5,2,1,-,1.2,80.4,0.4,1,6.71,0.7,0.2,0.5,-,0.1,0.9,-,-,1,0.9,0.1,0.6,0.6,22.7,80.4,0.5,0.7,0.1
143,Timothy Chandler,Eintracht Frankfurt,34," D(R),M(LR)",12(10),1214,5,1,4,-,0.9,63.3,1.8,1,6.71,1,0.6,0.7,-,0.9,0.3,0.2,-,0.3,0.5,0.2,0.2,0.2,15.5,63.3,0.7,0.6,-
144,Daichi Kamada,Eintracht Frankfurt,27," AM(CLR),FW",22(6),1973,2,4,5,-,1.6,79.7,0.4,-,6.71,1,0.4,1,-,0.2,1.2,-,-,1.4,1.4,0.3,1.3,1.3,24.1,79.7,0.9,1.0,-
145,Noah Katterbach,FC Koln,23, D(L),16(2),1320,-,-,2,-,0.2,66.4,1.2,-,6.7,1.6,1.6,0.6,0.2,1.2,0.9,0.1,-,1.7,1.3,-,0.7,0.7,32.6,66.4,0.2,2.7,-
146,Leon Bailey,Leverkusen,26," M(CLR),FW",12(10),1095,5,3,-,2,1.3,73.3,0.5,1,6.7,0.3,0.4,0.8,-,0.1,0.5,-,-,1.6,0.8,0.3,1,1,17.7,73.3,1,0.6,-
147,Robert Andrich,Union Berlin,29," D(C),M(C)",30,2579,1,2,11,1,1.6,72.0,1.6,1,6.7,1.7,1.6,2.2,0.1,1.1,1.4,0.2,-,0.9,1.2,-,0.6,0.6,38.9,72.0,0.5,2.3,0.1
148,Kingsley Ehizibue,FC Koln,28," D(R),M(R)",29(2),2338,1,1,6,1,0.4,76.5,1.1,1,6.7,2.5,1.3,1.8,0.1,2.1,0.6,0.3,-,1.2,1.1,0.1,0.5,0.5,27.1,76.5,0.4,1.2,-
149,Diego Demme,RBL,32, DMC,14(3),1213,-,-,3,-,0.2,86.6,0.4,-,6.7,2.4,0.9,1.1,0.1,0.8,1.5,0.1,-,0.6,0.8,-,0.5,0.5,63.9,86.6,0.1,2.3,0.1
150,Rouwen Hennings,Fortuna Duesseldorf,36, FW,27(5),2459,15,-,4,-,2.3,70.7,1.5,1,6.7,0.3,0.1,0.8,-,1,0.5,-,-,0.4,1,0.3,0.6,0.6,18.9,70.7,0.2,0.5,-
151,Rubén Vargas,Augsburg,25," AM(CLR),FW",29(4),2538,6,1,8,-,1.8,63.5,0.6,2,6.69,1,0.8,1.2,-,0.9,0.8,-,-,1.6,1.2,0.2,1.5,1.5,17.7,63.5,0.2,0.5,0.1
152,Ismail Jakobs,FC Koln,24," D(L),M(L)",20,1679,2,2,4,-,0.9,66.7,1.2,-,6.69,1.7,1.2,0.9,0.1,1.4,0.7,0.2,-,0.4,0.3,0.5,0.9,0.9,23.6,66.7,0.8,0.6,0.1
153,Sebastian Rode,Eintracht Frankfurt,33," D(R),M(C)",25(4),1948,3,3,6,-,0.4,84.9,0.8,1,6.69,2,1.2,1.4,-,0.4,1.4,0.2,-,0.4,0.8,-,0.4,0.4,40.1,84.9,0.4,2.2,-
154,Péter Gulácsi,RBL,33, GK,32,2880,-,1,-,-,-,77.2,0.2,1,6.69,-,-,-,-,0.7,-,-,-,-,-,-,-,-,33.5,77.2,-,5.8,-
155,Rune Jarstein,Hertha Berlin,39, GK,29,2548,-,-,1,1,-,62.5,0.4,1,6.69,0.1,-,-,-,0.6,-,-,-,-,0.2,-,-,-,30.8,62.5,-,10.0,-
156,Marius Bülter,Union Berlin,31," D(R),M(CLR),FW",28(4),2332,7,1,1,-,1.3,64.9,0.9,3,6.68,1.2,0.3,1,-,0.6,1.2,0.1,-,1.7,0.8,0.3,1.4,1.4,16.8,64.9,0.4,0.5,-
157,Sebastiaan Bornauw,FC Koln,25, D(C),28,2449,6,-,5,1,0.6,81.4,2.5,2,6.68,1.3,1.5,1.5,0.6,3.3,0.7,0.4,-,0.4,0.3,0.1,0.2,0.2,44.0,81.4,0.1,4.0,-
158,Daniel Baier,Augsburg,39, M(C),22(1),1946,1,-,6,-,0.7,75.1,1.4,-,6.68,1.4,2.5,1.3,-,1,1.2,0.3,-,0.4,1.7,-,0.4,0.4,38.3,75.1,-,2.3,-
159,Christoph Kramer,Borussia M.Gladbach,33, M(C),17(5),1465,-,-,4,-,0.5,85.4,1.3,-,6.68,2,0.6,1.4,-,0.9,1.4,0.1,-,0.6,1,-,0.5,0.5,41.8,85.4,-,2.2,-
160,Rafal Gikiewicz,Union Berlin,36, GK,33,2970,-,-,-,-,0.1,60.8,0.3,2,6.67,-,0.1,0.1,-,1.1,0.1,-,-,-,0.2,-,-,-,37.2,60.8,-,12.5,-
161,Pierre Kunde,Mainz,28, DMC,22(6),1873,4,-,6,-,1.4,79.3,0.7,-,6.67,1.2,0.9,0.9,-,1.9,0.6,0.1,-,1.2,0.4,-,0.6,0.6,34.9,79.3,0.3,2.6,-
162,Levin Öztunali,Mainz,28, M(CLR),19(8),1781,4,3,1,-,1.3,66.0,0.8,-,6.66,1,0.3,0.9,-,0.4,0.9,-,-,1.5,0.6,0.4,0.7,0.7,17.7,66.0,0.4,0.6,0.1
163,Javairô Dilrosun,Hertha Berlin,25, AM(CLR),16(7),1315,4,2,2,-,0.8,75.1,0.2,1,6.66,0.7,0.8,0.3,-,0.2,0.3,-,-,1.7,0.8,0.1,1,1,15.6,75.1,0.3,1.0,-
164,Niklas Moisander,Werder Bremen,38, D(C),22,1980,-,-,3,1,0.6,86.7,1.5,-,6.66,1.2,2.2,1.4,0.5,3.7,0.7,0.9,-,0.7,0.6,-,0.3,0.3,71.0,86.7,-,4.7,-
165,Diadié Samassékou,Hoffenheim,28, DMC,16(5),1311,-,1,4,-,0.3,81.9,0.9,-,6.66,1.8,1.9,0.9,0.1,1.1,1,0.4,-,0.8,0.6,-,0.3,0.3,27.6,81.9,-,1.1,-
166,Manuel Akanji,Borussia Dortmund,28," D(CLR),DMC",25(4),2309,-,1,2,-,0.3,90.7,1.2,1,6.66,1.3,1,0.4,0.6,1.9,0.3,0.4,1,0.2,0.8,-,0.2,0.2,65.9,90.7,-,2.8,0.1
167,Philipp Lienhart,Freiburg,27, D(C),20(2),1816,-,1,3,-,0.3,86.0,1.6,-,6.66,0.5,1.3,0.4,0.3,3.7,0.3,0.8,-,0.1,1.3,-,-,-,46.8,86.0,-,3.0,-
168,László Bénes,Borussia M.Gladbach,26, M(C),10(12),891,-,4,3,-,1,81.1,0.6,1,6.66,0.7,0.4,0.6,-,0.1,0.6,0.1,-,0.6,1.1,-,0.4,0.4,20.5,81.1,0.8,1.3,0.2
169,Raphael Framberger,Augsburg,28," D(R),M(R)",12(6),1173,-,2,3,-,0.1,57.6,1,-,6.65,2.4,1.1,0.9,0.2,1.2,0.4,0.5,-,0.4,0.5,0.1,0.7,0.7,19.1,57.6,0.3,0.9,-
170,Dominik Kohr,Eintracht Frankfurt,30," D(C),DMC",16(10),1453,-,3,5,1,1.1,80.9,0.8,1,6.65,1.7,1.2,1.3,-,0.5,1.3,0.4,-,0.7,0.7,-,0.5,0.5,30.0,80.9,0.1,1.3,-
171,Marvin Friedrich,Union Berlin,28, D(C),31,2790,2,-,9,1,0.9,76.2,3.1,-,6.65,1.5,1.4,1.2,0.5,3.3,0.8,0.8,-,0.4,0.5,-,0.3,0.3,38.7,76.2,0.1,3.4,-
172,David Abraham,Eintracht Frankfurt,37, D(C),19(1),1692,2,-,2,1,0.4,81.6,2.4,1,6.65,1.1,1.2,0.7,0.4,2.9,0.9,0.6,-,0.4,0.6,-,0.2,0.2,43.5,81.6,0.2,3.6,-
173,Rafael Czichos,FC Koln,33, D(C),26,2210,1,1,2,1,0.5,81.9,2.9,-,6.65,1.7,1.3,1,0.2,4.1,0.9,0.5,1,0.3,0.9,-,0.2,0.2,46.7,81.9,-,3.6,-
174,Lucas Alario,Leverkusen,31, FW,11(13),1165,7,1,6,-,2.1,72.0,1.9,2,6.64,0.3,-,1,-,0.4,0.3,0.1,-,0.5,0.5,0.8,0.7,0.7,12.5,72.0,-,0.4,-
175,Dominick Drexler,FC Koln,33, AM(CLR),18(9),1587,3,4,5,-,0.7,74.6,0.6,-,6.63,1.3,1,1,-,0.4,0.9,0.2,-,0.6,1.4,0.3,0.8,0.8,21.7,74.6,0.7,0.9,-
176,Sebastian Vasiliadis,Paderborn,26, M(C),32,2811,1,1,10,-,1.2,76.0,0.7,-,6.62,2.3,1.1,1.5,-,1.4,1.7,0.2,-,1.6,0.8,-,1.2,1.2,32.7,76.0,0.1,2.1,-
177,Kevin Trapp,Eintracht Frankfurt,33, GK,22,1980,-,-,1,-,-,72.6,0.2,-,6.62,-,0.1,-,-,0.6,-,-,-,-,-,-,-,-,38.5,72.6,-,9.0,-
178,André Hoffmann,Fortuna Duesseldorf,31," D(C),DMC",27(2),2430,2,1,7,-,0.5,88.9,2.4,-,6.62,1.7,1.9,0.7,0.4,3,1.2,0.3,-,0.1,0.4,-,-,-,47.1,88.9,-,3.5,-
179,Djibril Sow,Eintracht Frankfurt,27, M(C),18(11),1740,1,3,2,-,0.8,83.3,0.7,-,6.62,1.9,1,1.3,-,0.3,1.1,0.1,-,0.2,1.4,-,0.4,0.4,28.8,83.3,0.4,1.9,-
180,Oscar Wendt,Borussia M.Gladbach,38," D(L),M(L)",18(7),1676,2,2,3,-,0.4,78.9,0.6,-,6.62,1,0.8,0.6,0.1,1.6,0.8,0.2,-,0.2,0.3,-,0.4,0.4,31.5,78.9,0.7,0.8,-
181,Marco Richter,Augsburg,26," M(CLR),FW",26(5),2290,4,3,2,-,2.1,64.1,0.8,-,6.61,0.7,0.8,1,-,0.5,1.2,-,-,1.4,1.3,0.1,1.7,1.7,15.8,64.1,0.4,1.1,0.1
182,Roland Sallai,Freiburg,26," M(CLR),FW",15(6),1170,2,-,2,-,1.6,76.1,1.3,-,6.61,0.8,0.3,1.4,-,0.1,0.6,0.1,-,1.2,2,0.4,0.7,0.7,14.1,76.1,-,0.2,0.1
183,Julian Baumgartlinger,Leverkusen,36, DMC,20(7),1792,2,2,4,-,0.6,90.7,0.8,-,6.61,1.6,0.7,1.1,-,0.5,0.9,0.1,-,0.4,1.2,-,0.6,0.6,41.2,90.7,-,1.9,0.1
184,Niko Gießelmann,Fortuna Duesseldorf,32," D(CL),M(L)",22(3),2056,1,1,6,-,0.6,77.7,1.6,2,6.6,1.8,1.1,1,0.3,1.6,0.9,0.2,-,0.3,1.6,-,0.2,0.2,35.8,77.7,0.9,3.0,-
185,Luca Waldschmidt,Freiburg,27," AM(CLR),FW",14(9),1272,7,1,3,-,1.9,75.3,0.5,2,6.6,0.4,0.2,0.7,-,0.2,0.7,0.1,-,0.6,0.5,0.3,0.7,0.7,16.4,75.3,0.1,0.3,0.1
186,Jeffrey Gouweleeuw,Augsburg,32, D(C),18(3),1644,-,1,5,-,-,76.4,1.5,-,6.6,1.3,1.8,0.6,0.2,4.5,0.4,0.4,-,0.3,0.1,-,0.1,0.1,35.7,76.4,-,3.2,-
187,Maximilian Eggestein,Werder Bremen,27, M(CR),32,2856,1,3,6,-,1.4,78.2,1.2,-,6.6,1.3,1.1,1.1,0.1,1.5,0.9,0.3,-,0.7,1.2,-,0.9,0.9,43.0,78.2,0.1,1.3,0.1
188,Moussa Niakhaté,Mainz,28, D(CL),33,2970,1,2,7,-,0.3,79.5,2.6,-,6.6,1.1,1.2,1.7,0.4,3.7,0.4,0.8,-,0.2,0.8,-,0.2,0.2,44.7,79.5,0.1,3.3,-
189,Josh Sargent,Werder Bremen,24," AM(CLR),FW",15(13),1419,4,2,2,-,1.1,70.5,1.7,-,6.59,0.4,0.5,0.8,-,0.8,0.4,-,-,0.6,1.3,0.2,1.1,1.1,12.0,70.5,0.1,0.1,-
190,Dennis Srbeny,Paderborn,30," AM(C),FW",14(3),1128,5,1,2,-,1.6,63.3,1.5,-,6.59,0.6,0.2,1.1,-,0.5,0.8,0.1,-,0.8,1.4,0.3,0.8,0.8,14.1,63.3,0.1,0.6,-
191,Leopold Zingerle,Paderborn,30, GK,28,2520,-,-,1,-,-,80.6,0.3,1,6.59,0.1,-,-,-,0.9,0.1,-,-,-,0.1,-,-,-,36.5,80.6,-,6.4,-
192,Zack Steffen,Fortuna Duesseldorf,29, GK,17,1530,-,-,-,-,-,65.0,0.4,1,6.58,-,-,-,-,0.6,-,-,-,-,0.1,-,-,-,30.2,65.0,-,9.2,-
193,Aarón Martín,Mainz,27," D(L),M(L)",21(1),1797,-,-,2,-,0.4,79.7,0.6,-,6.58,1.3,1.4,0.8,0.2,1.3,0.6,0.2,-,0.9,0.5,0.1,0.7,0.7,27.3,79.7,1.5,0.9,-
194,Klaus Gjasula,Paderborn,34," D(C),DMC",28(1),2296,2,1,17,-,0.5,77.0,1.7,-,6.58,2.4,1.1,1.7,0.1,1.7,1.1,0.2,-,0.7,0.6,-,0.8,0.8,39.9,77.0,-,3.6,-
195,Ermin Bicakcic,Hoffenheim,34, D(C),13(8),1174,2,-,-,-,0.3,86.1,2.6,-,6.57,0.3,1.2,0.3,0.3,3,0.3,0.4,-,-,0.7,0.1,0.1,0.1,38.1,86.1,-,1.8,-
196,Per Skjelbred,Hertha Berlin,36, M(CR),21(3),1639,-,-,4,-,-,82.7,0.6,-,6.57,2.1,1,0.9,-,0.7,1,0.1,-,0.5,0.4,-,0.2,0.2,29.9,82.7,-,2.0,-
197,Kaan Ayhan,Fortuna Duesseldorf,29," D(CR),DMC",31,2733,2,3,10,-,0.9,83.5,1.4,-,6.57,1.2,1.4,1.2,0.4,2.3,0.5,0.5,-,0.5,0.6,0.1,0.1,0.1,54.9,83.5,0.1,6.2,0.1
198,Lukas Klünter,Hertha Berlin,27," D(CR),M(R)",20(3),1876,-,2,5,-,0.1,70.1,1.1,-,6.56,1.9,1.2,1.5,0.1,2.3,0.4,0.2,-,0.6,1.2,0.1,0.6,0.6,26.7,70.1,0.3,1.1,-
199,Rani Khedira,Augsburg,30," D(C),DMC",32,2658,-,2,8,-,0.3,70.1,1.7,-,6.56,1.9,1.5,1.1,0.1,1.8,0.8,0.4,-,0.1,1.1,-,0.4,0.4,27.3,70.1,-,1.2,-
200,Leonardo Bittencourt,Werder Bremen,30," M(CLR),FW",23(5),1899,4,2,6,-,1.5,76.8,0.7,-,6.56,1.9,0.4,1.9,0.1,0.3,1.5,0.1,-,0.5,1.8,0.4,1,1,26.8,76.8,0.9,0.6,-
201,Marcus Ingvartsen,Union Berlin,28," AM(CR),FW",20(8),1725,5,2,4,-,1.6,67.2,1.8,-,6.56,0.7,0.6,1.7,-,0.5,0.7,-,-,0.5,0.7,0.1,0.7,0.7,17.0,67.2,0.2,0.1,-
202,Danny Latza,Mainz,34, M(C),15(8),1375,-,2,7,-,0.7,80.0,1,-,6.56,1.4,0.7,1.8,-,1,1.4,0.2,-,0.8,1,-,0.8,0.8,26.6,80.0,0.1,1.8,-
203,Amadou Haidara,RBL,26, M(CLR),5(14),745,-,1,1,-,1,85.2,0.8,1,6.55,1.4,0.4,0.9,0.1,0.4,0.7,0.1,-,1,0.2,0.1,0.4,0.4,28.8,85.2,0.2,0.8,0.1
204,Abdelhamid Sabiri,Paderborn,27," AM(CL),FW",9(15),1039,4,1,6,-,1.8,79.6,1.1,2,6.55,0.8,0.3,1.1,-,0.8,0.8,0.1,-,1,1.1,-,1.1,1.1,18.0,79.6,-,1.5,-
205,Marius Wolf,Hertha Berlin,28," D(R),M(CLR)",15(6),1411,1,3,1,1,0.7,65.9,1.1,-,6.54,0.9,0.8,0.7,-,0.6,0.8,-,-,1.3,0.9,-,1.4,1.4,26.8,65.9,0.5,1.7,-
206,Neven Subotic,Union Berlin,35, D(C),23,1972,1,-,1,1,0.5,71.5,3,-,6.54,1.3,1.5,0.7,0.5,3.8,1,0.3,-,0.1,0.2,-,0.2,0.2,33.7,71.5,0.1,3.2,-
207,Evan Ndicka,Eintracht Frankfurt,24, D(CL),20(2),1725,1,1,3,-,0.5,81.3,1.8,-,6.54,1.2,1.3,0.8,0.5,2.3,0.6,0.3,1,0.8,0.4,-,0.3,0.3,42.5,81.3,0.1,1.4,-
208,Koen Casteels,Wolfsburg,31, GK,26,2340,-,-,1,-,-,70.8,0.2,2,6.54,-,-,-,-,0.5,-,-,-,-,0.1,-,-,-,32.6,70.8,-,8.5,-
209,Admir Mehmedi,Wolfsburg,33," M(CLR),FW",14(7),1205,2,2,-,-,1.1,74.9,1,-,6.54,0.7,0.2,1.2,-,0.1,0.5,-,-,0.3,1.2,0.4,0.9,0.9,24.6,74.9,0.6,0.9,-
210,Janik Haberer,Freiburg,30," M(CLR),FW",20(6),1725,2,2,3,1,0.5,82.4,1.4,-,6.53,1,1,1.3,-,0.8,1.3,0.2,-,0.6,1.5,-,0.7,0.7,33.9,82.4,0.1,2.6,-
211,Matthias Zimmermann,Fortuna Duesseldorf,31," D(R),DMC,M(R)",33(1),2925,1,2,4,-,0.5,75.2,0.9,2,6.53,1.8,1.3,1.1,0.3,1.4,1,0.4,-,0.4,0.7,0.2,0.2,0.2,37.2,75.2,0.7,1.7,-
212,Benito Raman,Schalke,29," AM(LR),FW",19(6),1613,4,3,2,-,1.4,66.8,0.3,1,6.52,0.7,0.3,0.8,-,-,0.7,-,-,1,0.4,0.7,0.8,0.8,12.5,66.8,0.1,0.5,-
213,Vedad Ibisevic,Hertha Berlin,39, FW,15(10),1257,7,2,4,-,1.1,70.8,1.2,2,6.52,0.2,-,0.8,-,0.6,0.1,-,-,0.2,0.5,0.5,0.9,0.9,9.3,70.8,-,0.5,-
214,Lucas Hernández,Bayern,28, D(CL),10(9),916,-,1,3,-,0.2,88.1,0.9,-,6.51,0.9,0.8,0.7,0.4,0.8,0.3,0.1,-,0.4,1.2,-,0.4,0.4,40.2,88.1,0.1,1.5,-
215,Florian Kastenmeier,Fortuna Duesseldorf,26, GK,17,1530,-,-,-,-,-,67.6,0.2,-,6.51,0.1,0.1,0.1,-,0.6,-,-,1,0.2,0.1,-,-,-,33.2,67.6,-,8.8,-
216,Yannick Gerhardt,Wolfsburg,30," D(L),M(CL)",7(11),820,2,-,1,-,0.6,78.2,0.7,-,6.51,1.6,0.7,0.6,-,0.4,0.8,0.2,-,0.3,1,0.1,0.4,0.4,20.4,78.2,0.1,1.2,0.1
217,Jonjoe Kenny,Schalke,27," D(LR),M(R)",31,2725,2,3,5,-,0.4,73.5,1,1,6.51,1.6,0.8,0.9,0.2,2.4,0.8,0.3,-,0.4,0.3,0.1,0.6,0.6,37.6,73.5,0.5,2.7,-
