,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
235,Adam Lallana,Brighton,35, M(CLR),18(6),1561,-,1,4,-,0.8,87.1,0.6,-,6.5,1.4,0.7,0.5,-,0.5,1.2,0.3,-,0.6,0.7,-,0.6,0.6,39.9,87.1,-,0.8,-
236,Allan,Everton,33, DMC,25(3),2188,-,2,7,1,0.3,80.0,0.4,-,6.5,2.6,0.8,1.1,-,1.3,2.5,0.3,-,0.8,0.8,-,0.9,0.9,34.2,80.0,0.1,1.4,-
237,Victor Lindelöf,Man Utd,29, D(CLR),26(2),2355,-,2,4,-,0.1,87.8,1.9,-,6.5,0.6,0.9,0.7,0.4,3.4,0.2,0.6,-,0.1,0.2,0.1,-,-,49.2,87.8,-,2.3,0.1
238,Junior Firpo,Leeds,27," D(L),M(L)",19(5),1716,-,2,11,-,0.5,81.4,1.1,-,6.49,2.5,1,1.6,0.1,1.3,1.2,0.3,1,0.7,0.6,-,0.3,0.3,32.4,81.4,0.3,0.9,-
239,Sergi Canós,Brentford,27, M(LR),25(6),2094,3,2,6,1,1.1,62.9,0.3,1,6.49,1.8,0.7,0.9,0.1,1.1,0.9,0.1,1,0.7,0.5,0.2,0.8,0.8,21.5,62.9,0.5,0.9,0.1
240,Neal Maupay,Brighton,27," AM(C),FW",25(7),2276,8,2,7,-,1.9,77.8,0.7,-,6.49,0.5,0.1,1,-,-,0.4,0.1,-,0.7,1,0.2,1.6,1.6,18.8,77.8,0.1,0.3,0.1
241,Luke Ayling,Leeds,32," D(CR),M(R)",26,2275,2,2,4,1,0.7,77.4,1.3,-,6.48,2.8,1.1,0.8,0.2,1.9,1.8,1,-,0.9,0.7,0.1,0.4,0.4,54.5,77.4,0.2,4.1,0.1
242,Pierre Lees-Melou,Norwich,30, M(CLR),27(6),2273,1,-,5,-,1,79.6,0.4,-,6.48,1.8,0.8,1.1,-,0.6,2,0.3,-,0.6,0.7,0.1,0.5,0.5,30.0,79.6,0.3,2.6,0.1
243,Ryan Fraser,Newcastle,30," M(CLR),FW",18(8),1458,2,3,3,-,0.9,77.0,0.2,-,6.47,0.4,0.4,0.4,-,0.3,0.3,-,-,-,0.9,0.1,0.4,0.4,14.6,77.0,1.3,0.5,-
244,Teemu Pukki,Norwich,34," AM(C),FW",37,3261,11,3,4,-,1.9,75.2,0.4,1,6.47,0.6,0.1,0.8,-,0.1,0.6,-,-,0.7,0.7,0.3,1.1,1.1,14.2,75.2,0.1,0.4,-
245,Daniel Amartey,Leicester,29," D(CR),DMC",23(5),2120,-,-,4,-,0.1,90.7,1.2,-,6.46,0.9,0.8,0.5,0.5,3.3,0.4,0.8,-,0.2,0.3,-,-,-,54.8,90.7,-,1.8,-
246,Patson Daka,Leicester,25, FW,13(10),1163,5,3,2,-,1.1,74.5,0.7,-,6.45,0.7,0.1,0.7,-,0.3,0.7,-,-,0.1,0.6,0.3,0.8,0.8,9.6,74.5,-,0.1,-
247,Jakub Moder,Brighton,25, M(CL),19(9),1702,-,3,2,-,1,74.6,0.9,-,6.45,1.5,0.4,0.7,0.1,0.7,0.7,0.1,-,0.4,0.4,-,0.7,0.7,27.1,74.6,0.3,0.4,0.1
248,Kiko Femenía,Watford,33," D(LR),M(R)",26(1),2150,-,5,2,-,0.1,73.7,0.4,-,6.45,1.3,1.4,0.4,0.2,1.9,0.6,0.3,-,0.3,0.5,0.1,0.3,0.3,32.5,73.7,0.9,1.2,-
249,Jamaal Lascelles,Newcastle,30, D(C),22(4),2010,1,-,5,-,0.7,74.4,3.3,-,6.45,0.6,0.8,0.7,0.6,4.3,0.3,1,2,-,0.2,-,0.1,0.1,25.7,74.4,-,1.2,-
250,Kenny McLean,Norwich,32," D(C),M(C)",29(2),2707,1,-,3,-,1.1,74.5,2.2,-,6.44,1.4,1.1,0.5,0.1,1.6,1.4,0.2,-,0.6,1.2,0.1,0.5,0.5,33.4,74.5,0.1,1.5,-
251,Miguel Almirón,Newcastle,30," AM(CLR),FW",19(11),1721,1,-,2,-,1.1,81.6,0.2,-,6.44,1.6,0.7,0.6,-,0.3,1.1,-,-,0.9,0.8,0.3,0.8,0.8,16.2,81.6,0.1,0.4,-
252,Leander Dendoncker,Wolves,29," D(C),M(C)",21(9),1948,2,2,4,-,0.8,86.9,1.0,-,6.44,1.4,0.3,0.4,-,1.1,0.9,0.3,-,0.2,0.2,-,0.3,0.3,27.1,86.9,-,0.6,-
253,Jay Rodríguez,Burnley,34," AM(CLR),FW",13(16),1375,2,2,3,-,1.4,59.9,1.9,-,6.44,0.7,0.1,1.1,0.1,0.4,0.3,-,-,0.3,0.6,0.6,0.4,0.4,10.4,59.9,0.1,0.1,-
254,Daniel James,Leeds,26," AM(CLR),FW",29(3),2368,4,4,7,1,1.6,71.7,0.4,-,6.44,0.8,0.3,0.9,-,0.3,0.4,-,-,0.7,1.2,0.4,0.7,0.7,13.8,71.7,0.2,0.3,-
255,Nicolas Pépé,Arsenal,28," AM(CLR),FW",5(15),682,1,2,-,-,1.2,83.7,0.9,1,6.44,0.4,0.4,0.4,-,0.1,0.3,0.1,-,1,0.2,0.2,0.9,0.9,16.0,83.7,0.6,0.2,-
256,Max Aarons,Norwich,24, D(R),32(2),2882,-,2,8,-,0.4,77.2,0.4,-,6.43,1.9,0.8,0.8,0.4,2.1,0.5,0.6,1,1,1.5,-,0.7,0.7,32.3,77.2,0.3,1.1,0.1
257,Javier Manquillo,Newcastle,29," D(LR),M(R)",15(4),1222,1,2,5,-,0.2,72.3,0.8,-,6.43,1.8,0.5,0.5,0.3,1.4,0.7,0.3,-,0.5,0.9,0.1,0.2,0.2,16.2,72.3,0.1,0.4,-
258,Ezri Konsa,Aston Villa,26, D(CR),29,2482,2,-,4,2,0.5,86.4,2.0,-,6.43,0.9,0.5,0.6,0.2,2.8,0.1,0.8,-,0.2,1.2,-,0.2,0.2,34.7,86.4,-,1.1,-
259,Ashley Young,Aston Villa,38," D(LR),M(LR)",10(14),1241,-,2,2,-,0.4,80.0,0.3,1,6.43,0.8,0.5,0.7,-,1,0.2,0.2,1,0.4,1.4,-,0.1,0.1,21.6,80.0,0.3,0.9,-
260,Harry Winks,Tottenham,28, DMC,9(10),908,-,1,2,-,0.2,88.2,0.2,-,6.43,0.8,0.8,0.6,-,0.4,0.7,0.2,-,0.4,0.7,-,0.3,0.3,34.4,88.2,0.4,1.6,0.2
261,Boubakary Soumaré,Leicester,25, DMC,12(7),1102,-,1,-,-,0.3,82.5,1.4,-,6.42,1,0.7,0.8,-,0.9,0.5,0.1,-,0.7,0.9,-,0.7,0.7,28.2,82.5,0.1,0.7,-
262,Ashley Westwood,Burnley,34, DMC,26(1),2290,-,3,7,-,0.5,75.2,0.3,-,6.42,0.8,1.1,1.1,-,0.6,0.8,0.3,-,0.4,0.8,-,0.5,0.5,41.2,75.2,1.1,2.9,0.1
263,Nuno Tavares,Arsenal,24," D(L),M(L)",13(9),1171,1,1,2,-,1,82.1,1.1,-,6.42,1,0.4,1,0.1,1.4,0.5,0.2,-,0.8,0.6,-,0.6,0.6,26.6,82.1,0.4,0.6,-
264,Tim Krul,Norwich,36, GK,29,2610,-,-,1,-,-,65.4,0.2,-,6.42,-,-,-,-,0.9,0.1,-,1,-,-,-,-,-,31.1,65.4,-,6.7,-
265,Mathias Jensen,Brentford,28, M(C),19(12),1602,-,1,-,-,0.6,76.2,0.2,-,6.42,1.1,0.7,0.6,-,0.4,1.3,0.1,-,0.5,0.2,0.1,0.5,0.5,22.8,76.2,1,2.2,0.1
266,Milot Rashica,Norwich,27," AM(CLR),FW",25(6),2240,1,2,-,-,1.4,70.8,0.4,-,6.42,1,0.5,0.7,-,0.7,0.6,0.1,-,0.5,1.5,0.4,1.2,1.2,14.8,70.8,0.9,0.7,-
267,Romain Perraud,Southampton,26," D(L),M(L)",18(2),1625,-,1,3,-,1,70.6,0.8,-,6.41,1.7,0.9,1.6,0.1,1.9,0.7,0.3,-,0.4,0.8,-,0.5,0.5,26.7,70.6,0.3,0.6,-
268,Billy Gilmour,Norwich,22, DMC,21(3),1858,-,1,2,-,0.8,83.7,0.5,-,6.39,1.7,0.7,1.2,-,1.2,1.6,0.2,-,0.6,0.9,-,0.5,0.5,47.3,83.7,1.4,3.4,-
269,Jacob Murphy,Newcastle,29," D(R),M(LR)",13(19),1442,1,2,4,-,0.8,64.4,0.4,-,6.39,1.5,0.7,0.5,0.1,0.5,0.5,0.1,-,0.4,0.4,0.1,0.7,0.7,13.9,64.4,0.3,0.4,-
270,Adam Armstrong,Southampton,27," AM(CLR),FW",17(6),1415,2,2,1,-,2,74.9,0.6,1,6.38,0.4,0.1,0.6,-,0.3,0.3,-,-,0.7,0.3,0.1,0.6,0.6,13.2,74.9,-,0.4,0.1
271,Ibrahima Diallo,Southampton,25, DMC,10(13),1019,-,2,1,-,0.3,80.6,0.5,-,6.38,1,0.4,0.3,-,0.4,0.6,-,-,0.7,0.7,-,0.6,0.6,19.3,80.6,0.1,0.7,-
272,Sean Longstaff,Newcastle,26, DMC,15(9),1446,1,1,1,-,0.6,80.9,0.5,1,6.38,2.2,0.4,0.6,-,0.8,1.7,0.3,-,0.3,0.7,-,0.8,0.8,24.4,80.9,0.1,1.8,-
273,Jack Cork,Burnley,34, DMC,20,1676,1,-,4,-,0.4,74.2,1.3,-,6.38,1,0.9,1.6,0.1,1.4,0.7,0.2,-,0.4,0.5,0.1,1,1,28.3,74.2,0.2,1.3,-
274,Mateusz Klich,Leeds,33, M(CL),26(7),2095,1,2,5,-,1.3,79.9,0.2,-,6.37,1.4,0.3,1.2,-,0.5,1.2,0.1,-,0.6,0.5,0.1,0.7,0.7,29.6,79.9,0.2,0.8,0.1
275,Frank Onyeka,Brentford,26, DMC,12(8),1051,-,-,4,-,0.8,80.2,0.8,-,6.37,1.3,0.7,1.7,-,0.7,1,0.1,-,0.6,1.3,-,0.7,0.7,15.7,80.2,0.1,0.6,-
276,Craig Cathcart,Watford,35, D(CR),27(4),2396,-,1,3,-,0.1,81.3,1.5,-,6.37,1,0.9,0.4,0.4,4.2,0.5,0.9,-,-,0.1,-,0.1,0.1,29.1,81.3,-,2.7,-
277,Pascal Struijk,Leeds,24," D(CL),DMC",22(7),2053,1,-,6,1,0.4,85.2,1.4,-,6.36,2.1,1.1,0.9,0.2,1.9,0.7,0.8,-,0.1,0.3,-,0.2,0.2,43.2,85.2,-,2.1,-
278,Robin Koch,Leeds,27," D(C),DMC",17(3),1575,-,-,3,-,0.7,77.4,2.3,-,6.35,1.1,1,1.1,0.1,2.2,1.3,0.5,-,0.3,0.5,-,0.3,0.3,34.9,77.4,-,1.6,-
279,Ben Gibson,Norwich,31, D(CL),28,2495,-,-,3,1,0.3,81.3,1.9,-,6.35,0.8,1,0.4,0.1,4.9,0.2,1.1,-,0.2,0.3,-,0.1,0.1,48.8,81.3,-,3.4,-
280,Marcus Rashford,Man Utd,26," AM(CLR),FW",13(12),1233,4,2,2,-,0.9,76.1,0.4,-,6.35,0.2,0.2,0.5,-,0.2,0.4,-,-,0.9,0.7,0.6,1,1,15.7,76.1,-,0.2,-
281,Adam Forshaw,Leeds,32, M(C),17(5),1530,-,1,5,-,0.6,83.5,0.5,-,6.33,2.4,0.9,1.2,0.1,0.5,1.5,-,-,0.5,0.7,0.1,0.5,0.5,37.5,83.5,-,2.4,-
282,Matej Vydra,Burnley,32," AM(CL),FW",5(17),668,2,3,1,-,0.9,73.5,0.8,-,6.33,0.5,-,0.4,-,0.4,0.2,-,-,0.3,0.4,0.2,0.4,0.4,4.6,73.5,-,-,-
283,Tyler Roberts,Leeds,25," AM(CR),FW",7(16),979,1,1,5,-,1.3,73.9,0.4,1,6.32,0.7,0.2,0.6,-,0.4,0.3,-,-,0.5,0.9,0.1,0.6,0.6,12.2,73.9,0.1,0.4,-
284,Shandon Baptiste,Brentford,26, AM(C),9(13),905,1,-,-,1,0.5,85.2,0.3,-,6.32,0.6,0.5,0.3,-,0.5,0.4,-,-,0.9,0.5,-,0.5,0.5,13.5,85.2,-,0.4,-
285,Josh Sargent,Norwich,24," AM(CLR),FW",18(8),1579,2,1,1,-,0.9,72.8,1.5,1,6.32,1,0.4,0.3,-,0.7,1,0.1,-,0.6,0.9,0.2,1,1,15.1,72.8,-,0.2,-
286,Tom Cleverley,Watford,34, M(CLR),20(8),1626,-,2,2,-,0.4,76.5,0.5,-,6.31,1.3,0.6,1,-,0.6,0.5,0.2,-,0.1,0.7,0.1,0.6,0.6,21.3,76.5,0.6,0.9,-
287,Joe Gelhardt,Leeds,21, FW,5(15),738,2,2,4,-,1.2,65.0,0.6,-,6.28,0.2,-,0.9,-,0.2,0.4,-,-,0.9,1.2,0.3,1,1,8.0,65.0,0.1,0.1,0.1
288,Aaron Lennon,Burnley,37, M(LR),17(11),1548,2,-,2,-,0.4,73.5,0.3,-,6.28,1.2,0.3,0.7,-,0.3,0.9,0.1,-,0.5,0.7,0.1,0.5,0.5,12.0,73.5,0.1,0.3,-
289,Ben Foster,Watford,41, GK,26,2340,-,1,-,-,-,44.0,0.2,1,6.27,-,-,-,-,0.6,0.1,-,-,-,0.2,-,-,-,30.9,44.0,-,8.2,-
290,Mads Roerslev,Brentford,24," D(R),M(R)",12(9),1235,1,1,1,-,0.2,67.0,0.6,-,6.27,1.1,0.8,0.9,0.1,1.2,0.9,0.2,-,0.2,0.4,0.1,0.2,0.2,14.1,67.0,0.4,0.5,-
291,Steven Bergwijn,Tottenham,26," AM(CLR),FW",4(21),551,3,1,1,-,0.8,84.2,0.2,-,6.25,0.1,-,0.4,-,0.3,0.4,-,-,0.4,0.4,-,0.6,0.6,6.6,84.2,-,-,-
292,Lukas Rupp,Norwich,33, M(CR),7(12),764,-,-,-,-,0.6,83.3,0.3,-,6.23,0.5,0.5,0.4,-,0.3,0.6,0.1,-,0.9,0.4,-,1,1,20.2,83.3,0.1,0.6,0.1
293,Kieran Dowell,Norwich,26, AM(CLR),11(8),913,1,1,-,-,0.4,73.0,0.4,-,6.22,0.9,0.4,1,-,0.2,1.2,0.1,-,0.4,0.2,-,0.8,0.8,15.4,73.0,0.5,0.5,-
294,Nikola Vlasic,West Ham,26," AM(CLR),FW",6(13),555,1,-,-,-,0.4,80.8,0.3,-,6.22,0.6,0.1,0.4,-,0.1,0.8,-,-,0.5,0.8,0.2,0.5,0.5,10.7,80.8,0.1,0.2,-
295,Ashley Barnes,Burnley,34," AM(CL),FW",8(15),803,1,-,4,-,0.7,63.7,2.2,-,6.19,0.5,0.1,0.9,-,0.2,0.3,-,-,0.2,0.5,0.4,1,1,8.3,63.7,-,0.1,-
296,Salomón Rondón,Everton,34, FW,8(12),783,1,1,3,1,1.1,62.4,1.9,-,6.19,0.3,-,0.6,-,0.5,0.5,-,-,0.2,0.2,0.3,0.5,0.5,9.3,62.4,0.1,0.2,-
297,Andrii Yarmolenko,West Ham,34," AM(CR),FW",1(18),304,1,-,1,-,0.6,77.2,0.3,-,6.15,0.2,-,0.1,-,0.1,0.3,0.1,-,0.2,0.2,0.2,0.1,0.1,5.3,77.2,0.1,0.1,-
298,Fábio Silva,Wolves,21," AM(L),FW",6(16),565,-,-,-,-,0.9,68.4,0.4,-,6.09,0.1,-,0.6,-,-,0.4,-,-,0.3,0.3,0.2,0.6,0.6,6.2,68.4,-,0.1,-
