,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
77,Ismaily,1.8,0.9,0.6,0.3,1.4,0.7,0.2,-
78,Corentin Tolisso,1.5,0.8,0.9,-,0.7,1.4,0.2,-
79,Alexis Flips,1.5,0.7,0.7,0.1,0.3,1.1,0.2,-
80,Mory Diaw,-,0.1,-,-,0.5,0.1,-,-
81,Hamari Traoré,1.5,1.2,1.1,0.2,1.9,0.8,0.2,-
82,Sergio Ramos,1,1,1.1,0.5,2.8,0.6,0.4,-
83,Jordan Lotomba,2,1,0.7,0.2,1.4,0.5,0.3,-
84,Chancel Mbemba,1.2,1.2,0.5,0.1,2.4,0.3,0.3,-
85,Stijn Spierings,2.6,1.5,1.5,-,1.2,1.6,0.3,-
86,Pau López,-,-,0.1,-,0.6,-,-,-
87,Alban Lafont,-,-,-,-,1.3,-,-,-
88,Mikkel Desler,2.6,1.3,1,-,1.7,0.9,0.2,-
89,Facundo Medina,1,0.8,1.1,0.2,1.8,0.7,0.3,-
90,Maxime Dupé,-,-,-,-,0.7,-,-,-
91,Adam Ounas,1,0.3,0.7,-,0.1,0.2,-,-
92,Brendan Chardonnet,1.5,2.1,1.3,0.3,2.8,0.6,0.6,1
93,Montassar Talbi,1.4,1.1,0.4,0.4,4.8,0.3,0.9,-
94,Johan Gastien,2,1.2,0.6,0.1,0.7,2.4,0.2,-
95,Alexsandro Ribeiro,1.5,1.2,0.9,1,2.7,0.4,0.1,-
96,Salis Abdul Samed,1.4,1.1,2.2,-,0.7,0.7,0.3,1
97,Emmanuel Agbadou,2.4,1.1,1,0.2,3.6,0.8,0.5,1
98,Kasper Schmeichel,-,-,-,-,0.4,0.1,-,-
99,Jean-Clair Todibo,2.2,1.2,0.6,0.5,3.1,0.4,0.6,-
100,Mohamed Camara,2.9,0.9,1.6,0.1,0.4,1.5,0.2,-
101,Krépin Diatta,1,0.5,0.6,-,0.4,0.6,-,-
102,Himad Abdelli,2.1,0.9,1.4,-,0.4,1.2,-,-
103,Rominigue Kouamé,1.4,1.5,1.6,-,1.4,0.8,0.3,-
104,Brice Samba,-,-,-,-,0.4,-,-,-
105,Arnaud Nordin,0.7,0.4,0.6,-,0.2,0.4,-,-
106,Danilo Pereira,1,1.1,0.5,0.4,1.8,0.2,0.6,-
107,Guillermo Maripán,1.8,1.5,1,0.4,3.2,0.6,1,1
108,Nordi Mukiele,1.6,0.7,0.8,0.1,0.8,0.5,0.5,-
109,Melvin Bard,2.9,1.9,0.9,0.2,1,0.9,0.1,-
110,Sinaly Diomandé,1.8,2,1,0.5,2.9,0.8,0.5,-
111,Alidu Seidu,1.9,1.9,1.2,0.1,1.7,0.7,0.5,-
112,Faitout Maouassa,1.6,0.6,1,-,0.5,0.7,0.1,-
113,Sead Kolasinac,1.6,1.3,1.3,0.1,1.1,0.4,0.1,-
114,Vitinha,1.6,0.7,0.9,-,0.4,1.6,0.1,-
115,Christopher Jullien,1.5,1.4,1.1,0.2,3.7,0.8,0.6,-
116,Saîf-Eddine Khaoui,1.4,1,0.7,-,0.2,0.9,0.1,-
117,Jérémy Le Douaron,0.5,0.3,1,-,0.8,0.8,0.1,-
118,Castello Lukeba,1.1,2.2,1.1,0.8,3,0.3,0.7,1
119,Mama Baldé,1.4,0.3,1.1,-,0.4,0.4,0.1,-
120,Gideon Mensah,3.1,1.5,1.1,0.2,1.5,1.3,0.4,-
121,Sofiane Diop,1,0.7,0.4,-,0.1,0.6,0.1,-
122,Jubal,1.1,1.4,1,0.8,5.1,0.5,0.9,-
123,Leonardo Balerdi,1.6,1.8,1.5,0.2,2.5,0.4,0.8,1
124,Quentin Merlin,1.3,1,0.5,0.1,1,0.8,0.2,-
125,Badredine Bouanani,0.7,0.1,0.5,-,-,0.4,-,-
126,Lovro Majer,1.1,0.7,1.5,-,0.1,0.7,-,-
127,Laurent Abergel,3.2,1.2,1,-,1.2,1.8,0.3,-
128,Deiver Machado,1.4,0.6,1.3,0.1,0.7,0.4,0.1,-
129,Marquinhos,1,0.7,0.4,0.3,2.4,0.2,0.8,1
130,Désiré Doué,1.4,0.5,1.4,-,0.1,0.7,-,-
131,Angel Gomes,1.1,0.4,1.5,-,0.3,0.9,0.1,-
132,Arthur Theate,0.8,0.9,0.7,0.8,3.2,0.4,0.4,1
133,André Gomes,1.4,0.3,1.9,0.1,0.6,1.3,0.2,-
134,Steve Mandanda,-,-,0.1,-,0.4,0.1,-,-
135,Marco Bizot,-,-,-,-,1,-,-,-
136,Zakaria Aboukhlal,0.9,0.6,1.1,-,0.5,0.8,-,-
137,Farès Chaïbi,0.9,0.5,0.9,-,0.8,0.9,0.1,-
138,Jean-Charles Castelletto,1.3,1.8,0.9,0.2,2.7,0.4,0.7,-
139,Aaron Ramsey,1.7,0.6,0.9,-,0.6,0.9,0.1,-
140,Tiago Djaló,1.2,0.9,0.8,0.4,2.1,0.3,0.4,1
141,Gédéon Kalulu,2.2,1,1,0.2,2.4,0.6,0.1,-
142,Nuno da Costa,1.4,0.6,1.1,-,0.4,1.1,-,-
143,Anthony Lopes,-,0.1,0.1,-,0.6,0.1,-,-
144,Alexander Nübel,-,-,-,-,0.4,-,-,-
145,Joris Chotard,1.8,1.1,0.9,0.1,1,1.1,0.3,-
146,Nicolas Pallois,2.7,1.2,0.8,0.7,4.9,1.1,0.7,1
147,Dimitri Payet,0.3,-,0.2,-,0.2,0.3,-,-
148,Bafodé Diakité,1.6,0.5,1.4,0.2,1.6,0.8,0.2,1
149,Lilian Brassier,1.2,1.5,1.2,0.7,3.4,0.3,0.5,-
150,Anthony Rouault,1.8,1.5,0.6,0.5,3.4,0.8,0.7,1
151,Maximiliano Caufriez,1.5,1.3,1.1,0.3,2.4,0.3,0.7,-
152,Maxime Le Marchand,1.5,1.4,1.2,0.4,2.7,0.5,0.5,-
153,Grejohn Kyei,0.4,0.2,1.6,-,0.6,0.2,0.1,-
154,Thijs Dallinga,0.2,0.1,1,-,0.6,0.3,0.1,-
155,Ruslan Malinovskyi,1.1,0.2,1.5,-,0.5,0.8,0.1,-
156,Ismaël Doukouré,1.7,1,1.1,0.7,1.9,0.5,0.3,-
157,Mostafa Mohamed,0.5,0.3,1.2,-,0.9,0.3,-,-
158,Julien Laporte,1.1,0.9,0.5,0.3,5.3,0.3,1.4,1
159,Eliesse Ben Seghir,0.9,0.2,0.9,-,-,0.4,0.1,-
160,Vincent Le Goff,2,1.1,0.5,0.1,2.4,0.5,0.2,-
161,Mahdi Camara,2,1.3,0.7,-,0.5,0.6,0.1,-
162,Mattéo Guendouzi,1.2,0.6,0.8,-,0.5,0.7,0.2,1
163,Hamza Sakhi,1.6,0.9,0.5,-,0.3,0.7,-,-
164,Lucas Chevalier,0.1,0.1,-,-,0.4,-,-,-
165,Flavien Tait,1,0.7,0.8,-,0.3,0.8,0.1,-
166,Arnaud Kalimuendo,0.5,0.1,0.5,-,0.3,0.5,0.1,-
167,Xavier Chavalerin,2.4,1.2,0.9,-,0.6,1.3,0.2,-
168,Matz Sels,0.1,0.1,-,-,0.9,-,-,-
169,Wahbi Khazri,1,0.3,0.7,-,0.7,0.7,-,-
170,Isaak Touré,1.5,1.4,1.1,0.4,2.7,0.2,0.6,-
171,Jens Cajuste,1.5,0.6,1.1,0.1,0.7,0.7,0.2,-
172,Thiago Mendes,1.5,1.5,0.8,0.1,1.6,0.3,0.3,-
173,Saël Kumbedi,2.4,0.5,1.9,0.3,0.7,0.9,0.4,-
174,Mateusz Wieteska,1.2,1.6,0.8,0.5,2.6,0.4,0.8,-
175,Thomas Foket,1.5,1.4,1.1,0.3,0.9,1.2,0.3,-
176,Juan Bernat,1.1,0.3,0.3,0.1,0.7,0.6,0.1,-
177,Gauthier Gallon,0.1,0.1,0.1,-,1.2,0.1,-,-
178,Thibault De Smet,1.1,0.9,1.1,0.1,1.6,1.2,0.2,-
179,Kevin Gameiro,0.6,0.3,0.4,-,-,0.6,-,-
180,Yvon Mvogo,-,0.1,-,-,0.4,-,-,-
181,Jackson Porozo,1.5,1.5,1.3,0.2,3.3,0.8,0.8,-
182,Habib Diarra,0.8,0.4,0.8,-,0.4,0.5,-,-
183,Birama Touré,2.1,1.8,1.3,-,1.2,1.6,0.2,-
184,Lucas Perrin,1.7,1.4,0.9,0.4,1.7,0.9,0.2,-
185,Hugo Ekitike,0.5,0.4,0.6,-,0.1,0.3,-,-
186,José Fonte,0.7,0.8,0.8,0.6,3.5,0.4,0.5,1
187,Yan Valery,1.8,1.1,1.5,0.3,2.6,0.6,0.5,-
188,Elbasan Rashani,1.2,0.7,1.1,-,0.5,0.8,0.1,-
189,Issa Kaboré,1.5,0.5,1.1,0.1,0.9,0.5,-,-
190,Ignatius Ganago,0.3,0.1,0.5,-,0.4,0.1,-,-
191,Mounaïm El Idrissy,1,0.4,2.5,-,0.6,0.8,-,-
192,Alexis Claude-Maurice,0.7,0.1,0.4,-,0.1,0.5,-,-
193,Mathias Autret,1,0.5,0.3,-,0.4,0.4,0.1,-
194,Muhammed Cham,0.8,0.2,0.4,-,0.1,0.6,-,-
195,Jordan Ferri,1.6,0.8,1.4,0.1,0.6,1.7,0.2,-
196,Renaud Ripart,1.5,0.3,1,-,0.2,1.3,0.1,-
197,Moses Simon,0.5,0.3,0.3,-,-,0.2,-,-
198,Maxime Gonalons,2.1,0.8,1,-,0.3,1.1,-,-
199,Jean-Kévin Duverne,2.1,0.8,1.1,0.1,1.7,0.9,0.1,-
200,Ross Barkley,0.6,0.3,0.5,-,0.2,0.2,0.1,-
201,Stephy Mavididi,0.9,0.2,0.8,-,0.4,0.5,-,-
202,David Pereira da Costa,0.4,0.4,0.5,-,0.1,0.4,-,-
203,Maxime Esteve,1,1.5,0.8,0.5,3.7,0.2,0.7,1
204,Timothy Weah,0.8,0.8,0.6,0.2,0.5,0.4,0.1,-
205,Mohamed Youssouf,2.4,2.2,1.3,0.4,2.1,0.8,0.3,1
206,Noah Fadiga,1.4,1.2,1,0.2,0.7,0.6,0.3,-
207,Falaye Sacko,1.3,0.9,0.7,0.2,1.9,0.5,0.4,1
208,Dimitri Liénard,1.6,0.6,0.6,-,0.8,0.8,0.1,-
209,Florent Mollet,0.7,0.5,0.9,-,0.5,0.9,0.1,-
210,Pedro Chirivella,1.3,0.8,0.8,-,0.2,1,-,-
211,Akim Zedadka,1.8,1.2,1.2,0.4,2,0.7,0.2,-
212,Rayan Raveloson,1.1,1.1,0.6,0.3,1.9,0.3,0.4,1
213,Kamory Doumbia,1.2,0.5,0.6,-,0.1,1,-,-
214,Haris Belkebla,2.1,1.4,0.9,0.1,0.4,1.1,0.2,-
215,Evann Guessand,0.8,0.3,1,-,0.2,0.2,-,-
216,Brecht Dejaegere,1.3,0.5,1.3,-,0.3,1.2,0.2,-
217,Jean Onana,1.3,0.9,0.3,-,1,0.6,0.2,-
218,Yohann Magnin,2.3,0.7,1.3,0.1,1,1.4,0.3,-
219,Johann Lepenant,1.9,0.9,1.1,-,0.5,1.7,0.2,-
220,Mickaël Barreto,1.6,0.9,1,-,0.5,1.9,-,-
221,Vincent Marchetti,1.8,0.6,0.9,-,1,1.4,0.1,-
222,Lesley Ugochukwu,1.4,0.8,1.1,-,0.6,0.3,0.4,-
223,Théo Le Bris,1.1,0.7,0.2,-,1,0.7,0.1,-
224,Sanjin Prcic,0.9,0.9,0.6,-,0.7,0.4,0.2,-
225,Massadio Haïdara,0.7,1,0.5,-,0.9,0.3,0.3,-
226,Gaetan Perrin,0.5,0.3,0.5,-,0.2,0.6,-,-
227,Abdu Conté,1.3,0.3,0.6,0.5,1.1,0.5,0.3,-
228,Ibrahima Koné,0.6,0.1,0.8,-,0.5,0.2,-,-
229,Carlos Soler,0.8,0.2,0.7,-,0.2,0.3,0.2,-
230,Hugo Magnetti,1.3,0.8,0.5,-,0.4,1.3,-,-
231,Stéphane Diarra,0.9,0.8,0.3,-,0.3,0.6,-,-
232,Mathias Pereira Lage,0.8,0.6,1,-,0.5,0.8,-,-
233,Jim Allevinah,1.1,0.7,0.6,0.1,0.5,1.2,0.1,-
234,Wesley Saïd,0.2,-,1,-,0.1,0.2,-,-
235,Léo Leroy,2,0.5,1.4,-,0.3,1,0.1,-
236,Yasser Larouci,0.8,0.9,0.5,0.1,1.3,0.3,-,1
237,Colin Dagba,1.5,0.8,0.7,0.2,0.8,0.3,0.1,-
238,Gerzino Nyamsi,1.4,0.5,1.9,0.8,2.9,0.1,0.6,-
239,Renato Sanches,0.3,0.4,1,-,0.2,0.4,0.1,-
240,Jean-Eudes Aholou,1.1,0.8,1.3,-,0.4,0.6,-,-
241,Yoann Salmier,1.6,1.2,0.9,0.4,3.8,0.4,0.6,-
242,Wilson Odobert,0.6,0.5,0.3,-,0.2,0.5,-,-
243,Dion Lopy,1.6,0.8,1.1,-,0.6,1.3,0.1,-
244,Miha Blazic,0.3,0.9,0.5,0.5,3.2,0.3,0.8,1
245,Samuel Moutoussamy,1.8,0.7,0.9,-,0.4,1.4,0.1,-
246,Adil Rami,1,1.3,0.5,0.2,3.7,0.8,0.8,-
247,Ibrahima Sissoko,1.5,0.4,1.6,-,0.7,0.8,0.2,-
248,Paul Bernardoni,0.1,-,-,-,0.8,-,-,-
249,Julian Jeanvier,1.5,1.2,1.1,0.3,4.3,0.4,0.8,-
250,Lassine Sinayoko,1,0.5,0.9,-,0.5,0.6,-,-
251,Pablo Rosario,1.5,0.7,0.6,0.2,1,0.5,0.2,-
252,Julien Ponceau,0.9,0.5,0.7,-,0.4,0.7,0.1,-
253,Souleyman Doumbia,1.9,1.1,1.1,0.4,0.8,0.6,0.1,-
254,Cyrille Bayala,1.6,0.8,0.9,-,0.6,0.7,0.1,-
255,Arbër Zeneli,0.4,0.1,0.3,-,0.1,0.3,-,-
256,Billal Brahimi,0.3,0.2,0.1,-,-,0.2,-,-
257,Oumar Gonzalez,1.7,1.7,1.5,0.5,2.6,0.5,0.4,-
258,Moussa Sissoko,0.9,0.5,0.9,-,0.5,0.2,0.2,-
259,Thierno Baldé,0.9,0.7,0.3,0.2,1.2,0.4,0.1,-
260,Yoann Cathline,0.8,0.3,0.5,-,0.6,0.3,-,-
261,Abdallah Sima,0.6,0.1,0.9,-,0.5,0.4,-,1
262,Birger Meling,0.9,0.9,0.7,0.2,0.8,0.5,0.1,-
263,Adrien Hunou,1.1,0.2,0.4,-,0.2,0.9,-,-
264,Cédric Hountondji,1.4,1.6,1.2,0.6,3.5,0.3,0.6,2
265,Pierrick Capelle,1.4,0.6,1.2,-,0.8,1.3,0.1,-
266,Ismaël Diallo,1.6,1.1,1.5,0.1,1.5,1,0.4,-
267,Batista Mendy,2,0.6,1.9,-,0.7,0.5,0.2,-
268,Amine Salama,0.4,0.4,0.3,-,0.1,0.4,0.1,-
269,Mitchell van Bergen,0.6,0.2,0.4,-,0.3,0.4,0.1,-
270,Mickaël Alphonse,1.3,1.3,0.7,0.2,1.5,0.5,0.2,1
271,Moussa Diarra,0.9,0.8,0.8,0.1,1.1,0.3,0.4,-
272,Denis Genreau,1.8,0.4,0.5,-,0.5,0.9,0.1,-
273,Komnen Andric,0.4,0.2,0.5,-,0.4,0.4,-,-
274,Ruben Aguilar,1,0.9,0.8,-,1.3,0.7,0.1,-
275,Maxime Busi,1,0.7,0.9,0.2,1,0.8,0.3,-
276,Khalil Fayad,1.3,0.4,0.7,-,0.2,0.4,-,-
277,Bonke Innocent,1.1,1,1.5,-,1.2,1,0.2,-
278,Erik Palmer-Brown,1.1,0.7,0.8,0.5,4.1,0.4,0.8,1
279,Florent Ogier,1.3,0.7,0.6,0.3,2.3,0.7,0.5,-
280,Gauthier Hein,0.8,0.2,0.6,-,0.3,0.9,-,-
281,Thomas Mangani,1.2,0.9,0.9,-,0.8,1.1,0.1,-
282,Moussa Dembélé,0.3,0.1,0.7,-,0.3,0.1,-,-
283,Benoît Costil,0.1,-,-,-,0.5,0.1,-,-
284,Enzo Tchato,1.2,0.3,0.6,0.1,1.4,0.4,0.1,-
285,Marcus Coco,0.9,0.5,0.7,-,0.1,0.5,0.1,-
286,Romain Hamouma,0.4,0.1,0.9,-,0.1,0.2,-,-
287,M'Baye Niang,0.4,-,1.4,-,0.6,0.3,-,-
288,Warren Zaïre-Emery,0.7,0.5,0.3,0.1,0.4,0.8,-,-
289,Clément Vidal,1,1,0.8,0.3,2.7,0.8,0.6,-
290,Youssouf M'Changama,0.8,0.6,0.5,-,0.2,0.2,-,-
291,Mohamed Bayo,0.1,-,0.5,-,-,0.4,-,-
292,Eliot Matazo,1.1,0.7,0.8,-,0.4,0.7,0.2,-
293,Jérémie Bela,0.3,0.5,0.4,-,0.4,0.1,0.1,-
294,Ismail Jakobs,0.3,0.3,0.4,0.1,0.5,0.2,-,-
295,Carlos Baleba,0.7,0.1,0.7,0.1,0.2,0.3,0.2,-
296,Sada Thioub,0.7,0.3,0.5,-,0.1,0.3,-,-
297,Andreas Bruus,0.4,0.6,0.4,-,0.8,0.4,0.1,-
298,Kevin Spadanuda,1.3,0.5,0.9,-,0.2,1,-,-
299,Sébastien Corchia,0.7,0.6,0.7,-,0.7,0.5,0.1,-
300,Benjamin Leroy,-,-,-,-,0.9,0.1,-,-
301,Mathieu Coutadeur,0.9,0.7,0.2,-,0.8,0.7,0.1,-
302,Riad Nouri,0.6,0.5,0.5,-,0.2,0.5,-,-
303,Valère Germain,0.4,0.2,0.3,-,0.4,0.3,-,-
304,Matthis Abline,0.2,0.1,0.7,-,0.1,0.3,0.1,-
305,Lebo Mothiba,0.1,-,0.6,-,0.2,0.1,0.1,-
306,Ado Onaiwu,0.3,0.1,0.4,-,0.1,0.2,-,-
307,Abdoulaye Bamba,1,0.9,0.5,0.3,1.7,0.1,0.1,-
308,Iké Ugbo,0.2,0.1,0.5,-,0.2,0.3,0.1,-
309,Cédric Avinel,0.5,0.6,0.5,0.4,3.7,0.2,0.5,-
310,Veljko Birmancevic,0.5,0.3,0.2,-,-,0.6,0.1,-
