,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
13,Leroy Sané,Bayern,28," M(CLR),FW",22(10),1982,7,7,3,-,2.8,84.1,0.1,-,7.17,0.9,0.4,0.8,-,-,0.5,-,-,1.9,0.8,0.2,1.3,1.3,29.5,84.1,0.5,0.7,0.1
14,David Raum,Hoffenheim,26," D(L),M(LR)",31(1),2762,3,11,5,-,0.8,79.5,0.9,4,7.16,1.6,0.8,0.8,0.5,1.1,1.1,0.2,1,1,1,0.2,0.5,0.5,43.5,79.5,3,2,-
15,Kingsley Coman,Bayern,27," M(LR),FW",16(5),1369,6,2,1,1,2.2,84.1,0.4,1,7.13,0.7,0.4,0.4,-,0.1,0.5,-,-,2.3,1,0.2,1.4,1.4,28.8,84.1,1,1.1,0.1
16,Jude Bellingham,Borussia Dortmund,20, M(CLR),32,2795,3,8,9,-,1.4,83.7,0.9,1,7.12,1.6,1.3,1.2,-,0.9,1,0.1,-,1.7,2.8,0.2,1.9,1.9,46.4,83.7,0.1,2,0.2
17,Julian Brandt,Borussia Dortmund,28," M(CLR),FW",22(9),2083,9,8,3,-,1.1,82.6,0.5,4,7.12,1.2,0.8,0.4,-,0.4,1.2,0.1,-,1.2,0.5,0.1,1,1,38.1,82.6,1.2,1.2,0.1
18,Filip Kostic,Eintracht Frankfurt,31," M(LR),FW",28(3),2525,4,9,2,-,1.6,69.7,0.4,6,7.11,1.4,0.5,0.5,0.1,0.6,1.1,-,-,0.8,0.7,0.1,1.1,1.1,33.1,69.7,3.3,1.9,-
19,Anthony Modeste,FC Koln,36, FW,31(1),2620,20,3,4,-,3.3,65.7,3,6,7.11,0.3,0.1,1.2,-,0.9,0.5,0.1,-,0.2,1,1.1,0.7,0.7,13.7,65.7,0.1,0.4,-
20,Vincenzo Grifo,Freiburg,31, AM(CL),33(1),2792,9,7,-,-,2,79.4,0.5,4,7.1,0.8,0.4,0.3,-,0.7,0.5,0.1,-,1.1,0.8,-,0.8,0.8,36.5,79.4,1.5,2.3,0.1
21,Nicolas Höfler,Freiburg,34," D(C),DMC",30,2604,2,4,5,-,1.1,83.7,2.2,1,7.09,2.4,1.5,1.6,0.1,1.4,1.2,0.7,-,0.8,1.3,-,0.4,0.4,39.3,83.7,-,1.4,-
22,Leon Goretzka,Bayern,29, M(CR),19,1407,3,3,-,-,2.4,83.9,1.6,3,7.08,1.3,0.9,0.8,0.1,1.2,0.8,0.1,-,0.5,0.5,0.1,0.7,0.7,43.8,83.9,0.2,1.5,-
23,Lucas Höler,Freiburg,29," AM(CLR),FW",30(4),2598,7,2,2,-,1.8,68.4,3.7,3,7.08,1.2,0.5,1.1,-,1.1,0.4,0.1,-,0.6,1.8,0.4,1.3,1.3,26.0,68.4,0.2,0.3,0.1
24,Evan Ndicka,Eintracht Frankfurt,24, D(CL),32,2858,4,4,3,-,0.8,84.2,3.5,1,7.06,1.9,1.5,1.3,1,4.1,0.5,0.6,1,0.4,0.4,0.1,0.2,0.2,57.9,84.2,0.1,2.1,-
25,Danilo Soares,Bochum,32," D(L),M(L)",30,2568,-,1,4,-,0.4,75.8,1.6,2,7.06,3.6,2.1,1.1,0.2,2.1,0.9,0.3,-,1.2,1.4,-,0.7,0.7,42.2,75.8,0.3,2.6,-
26,Timo Hübers,FC Koln,27, D(C),20,1742,1,-,7,-,0.5,82.9,2.6,1,7.06,2.3,2.6,1.3,0.5,4.6,0.9,1,1,0.3,1.2,-,0.2,0.2,62.8,82.9,-,3.9,-
27,Willi Orbán,RBL,31, D(C),30,2646,2,1,1,-,0.7,89.2,3.3,2,7.06,1.1,1.5,0.4,0.9,4,0.4,0.8,-,0.1,1,0.1,0.1,0.1,67.8,89.2,-,2.1,-
28,Konstantinos Mavropanos,Stuttgart,26, D(CR),31,2711,4,-,3,-,1.1,80.1,2.9,5,7.05,1.8,2.2,0.7,0.2,5.4,0.7,0.7,-,0.6,0.6,0.1,0.3,0.3,54.5,80.1,-,6.1,-
29,Josko Gvardiol,RBL,22, D(CL),28(1),2413,2,2,7,-,0.8,84.0,1.8,-,7.04,1.6,1.8,1.4,0.6,1.9,0.6,0.4,1,1.3,1.2,-,0.7,0.7,70.6,84.0,0.1,3.4,0.3
30,Borna Sosa,Stuttgart,26," D(L),M(L)",28,2500,1,8,4,-,0.9,77.9,0.7,3,7.02,0.8,0.9,0.5,0.1,2,0.5,0.1,-,1.3,0.9,-,0.5,0.5,46.1,77.9,2.5,1.9,-
31,Mark Uth,FC Koln,32," AM(CR),FW",24(6),2041,5,8,3,-,2.3,75.6,0.7,2,7.0,1.1,0.5,1.1,-,0.4,1.1,-,-,0.8,1.5,0.4,1,1,20.7,75.6,1.4,1.4,0.1
32,Manu Koné,Borussia M.Gladbach,22, DMC,25(1),2107,2,-,9,-,1.1,85.5,0.8,1,6.99,2.3,1.3,1.4,-,0.5,0.7,0.2,-,2.6,2.2,-,1.8,1.8,43.9,85.5,-,0.9,-
33,Maximilian Arnold,Wolfsburg,29, M(CR),34,2996,4,2,4,-,1.1,83.2,1,2,6.99,1.1,1.1,1.4,0.1,1.6,0.9,0.4,-,0.4,1.7,-,0.5,0.5,49.1,83.2,1.7,5,0.1
34,Ellyes Skhiri,FC Koln,28, DMC,20(2),1820,4,1,3,-,1,84.6,1.6,2,6.98,2.5,1.7,0.8,-,1.4,0.9,0.3,-,0.5,1,0.1,0.8,0.8,43.0,84.6,-,2.2,-
35,Kerem Demirbay,Leverkusen,30, M(C),23(6),2053,1,4,10,-,1.3,81.6,0.4,2,6.98,1.8,1.1,1.2,0.1,0.7,0.9,0.3,-,1,1,0.1,0.8,0.8,43.0,81.6,1.5,4,0.1
36,Dayot Upamecano,Bayern,25, D(C),25(3),2210,1,6,4,-,0.4,90.1,2.2,2,6.98,2.4,1.1,1,0.6,2.4,0.4,0.4,-,0.4,0.4,-,0.3,0.3,80.7,90.1,-,5.2,0.1
37,Alexander Hack,Mainz,30, D(C),24(4),2078,3,1,6,1,0.8,79.3,2.4,2,6.97,1.9,1.8,1,0.4,3.4,0.6,0.5,-,0.3,1.2,0.1,-,-,40.0,79.3,-,3.3,-
38,Jonas Hector,FC Koln,33," D(L),M(CL)",30,2556,-,6,3,-,0.6,77.7,1.7,1,6.97,2.5,1.7,0.9,0.1,2.1,1.5,0.3,-,0.5,1.8,-,0.4,0.4,44.1,77.7,0.5,3.2,-
39,Christopher Trimmel,Union Berlin,37," D(CR),M(R)",23(2),1996,2,-,5,-,0.8,68.1,1.2,1,6.97,2,1.4,1.2,0.2,2.7,0.8,0.1,-,0.8,0.2,-,0.5,0.5,31.0,68.1,1.4,1.7,0.1
40,Anthony Losilla,Bochum,38," D(C),DMC",32,2847,2,-,5,-,1.1,76.9,3.7,2,6.96,2,2.2,1.4,0.1,1.6,1.1,0.3,-,0.6,0.6,0.1,0.5,0.5,38.8,76.9,0.1,3,-
41,Angeliño,RBL,27," D(L),M(L)",26(3),2299,2,5,3,-,0.4,76.7,0.4,-,6.95,1,1,0.5,0.2,1.1,0.6,0.1,-,0.5,1.2,0.1,0.7,0.7,38.4,76.7,2,2,-
42,Omar Marmoush,Stuttgart,25," AM(CL),FW",19(2),1584,3,5,3,-,2.3,71.2,1.3,1,6.95,1.2,0.3,1.6,-,0.2,0.8,-,-,2.1,2.7,0.3,2,2,18.7,71.2,1,0.4,-
43,Jamal Musiala,Bayern,21, M(CLR),12(18),1458,5,5,2,-,1.4,84.8,0.2,-,6.94,1.3,0.6,0.6,-,-,0.7,-,-,1.9,0.7,0.1,1.3,1.3,23.0,84.8,-,0.3,0.1
44,Jonathan Tah,Leverkusen,28, D(C),33,2882,2,3,4,-,0.5,88.2,2.9,2,6.94,0.8,1.3,0.6,0.5,4.7,0.5,0.6,-,0.5,0.3,-,0.3,0.3,57.8,88.2,-,2.5,0.1
45,Lucas Hernández,Bayern,28, D(CL),25,2041,-,1,7,-,0.2,89.6,1.6,-,6.94,2,1.1,0.9,0.6,1.8,0.6,0.4,-,0.7,1.4,-,0.2,0.2,76.7,89.6,0.1,3.2,-
46,Anton Stach,Mainz,25, M(C),20(9),1864,1,6,6,-,1.7,72.8,1.9,4,6.93,1,1.8,1.2,-,0.8,0.8,0.2,-,1,1.5,-,0.7,0.7,30.9,72.8,0.6,1.4,-
47,Wataru Endo,Stuttgart,31, DMC,33,2902,4,2,4,-,1.4,80.7,2.3,-,6.93,2.2,0.9,0.9,-,1.8,1.2,0.4,-,1,1.8,-,1.3,1.3,47.2,80.7,0.1,1.8,0.1
48,Patrick Wimmer,Arminia Bielefeld,22," AM(LR),FW",27(4),2067,3,6,7,-,1.8,58.6,1.4,4,6.92,1.7,0.9,1.6,-,0.3,1.3,-,-,2.3,1.2,0.2,1.5,1.5,21.4,58.6,0.6,0.5,0.1
49,Alassane Pléa,Borussia M.Gladbach,31," AM(CLR),FW",23(9),1983,9,6,4,-,1.9,75.4,0.5,5,6.91,0.6,0.1,0.6,-,0.3,0.4,-,-,1,0.8,0.4,0.7,0.7,22.8,75.4,0.2,1.2,0.4
50,Breel Embolo,Borussia M.Gladbach,27," AM(CR),FW",23(5),2076,8,3,3,-,1.6,74.2,1.3,1,6.91,0.6,0.2,1.4,-,0.3,0.2,0.1,-,1.5,2.4,0.7,2.1,2.1,19.1,74.2,-,0.5,0.2
51,Donyell Malen,Borussia Dortmund,25," AM(LR),FW",20(7),1696,5,3,2,-,1.7,75.5,0.3,2,6.9,0.5,0.4,0.4,-,0.3,0.2,-,-,1.3,1.1,0.3,1,1,18.7,75.5,0.2,0.4,-
52,Andrej Kramaric,Hoffenheim,32," AM(CLR),FW",30(2),2710,6,9,2,-,2.9,81.2,0.4,3,6.89,0.3,0.3,0.3,-,0.2,0.3,-,-,0.9,0.9,0.3,1.2,1.2,30.2,81.2,0.6,0.8,0.2
53,Thomas Meunier,Borussia Dortmund,32," D(R),M(R)",17,1406,2,4,4,-,1.1,78.0,1.4,-,6.88,1.7,0.7,1.6,0.4,1.4,1,0.1,-,0.6,0.4,0.1,0.6,0.6,56.9,78.0,0.9,2.4,0.1
54,Mohamed Simakan,RBL,24, D(CR),23(5),2013,1,-,5,-,0.4,86.6,2.3,2,6.88,1.7,1.4,0.9,0.3,1.6,0.5,0.4,-,0.6,1.2,-,0.3,0.3,49.5,86.6,-,1.9,-
55,Jeremie Frimpong,Leverkusen,23," D(R),M(R)",25,2062,1,6,6,-,0.4,81.5,0.8,1,6.88,1.3,0.7,0.7,0.2,1.3,0.4,0.2,1,1.9,1.8,-,1,1,37.3,81.5,0.5,1,-
56,Maximilian Mittelstädt,Hertha Berlin,27," D(L),M(CL)",16(8),1494,-,5,3,-,0.4,70.6,1,3,6.88,2.2,1.9,0.8,-,1.4,1,0.2,-,1.3,1.5,-,0.8,0.8,24.2,70.6,0.9,1,-
57,Mats Hummels,Borussia Dortmund,35, D(C),20(3),1768,1,2,4,-,0.5,87.3,2.8,-,6.88,1.5,1.4,0.7,0.3,2.8,0.7,0.6,-,0.3,0.5,-,0.1,0.1,66.1,87.3,-,4.1,0.1
58,Florian Kainz,FC Koln,31, M(CLR),31(1),2347,4,4,2,1,1.2,70.1,0.3,4,6.88,1.3,1,1.1,-,0.6,0.9,0.1,-,0.9,1.4,-,0.7,0.7,24.9,70.1,1.7,1.4,-
59,Florian Grillitsch,Hoffenheim,28," D(C),M(CL)",16(2),1495,-,-,7,-,0.4,89.4,1.3,2,6.87,2.1,1.6,0.7,1,2,0.8,0.4,-,0.3,1.3,-,0.3,0.3,58.1,89.4,0.2,6.6,0.1
60,Benjamin Pavard,Bayern,28," D(CLR),M(R)",24(1),2080,-,1,2,1,0.7,88.1,1.8,1,6.87,1.4,1.4,0.7,0.6,2,0.4,0.6,-,0.1,0.4,0.1,0.2,0.2,77.1,88.1,0.4,3.2,-
61,Philipp Lienhart,Freiburg,27, D(C),32,2871,5,-,2,-,0.6,85.3,2.2,1,6.87,0.8,1.6,0.5,0.6,4.9,0.3,0.7,-,0.1,0.8,-,0.1,0.1,54.3,85.3,0.1,4.2,-
62,Emre Can,Borussia Dortmund,30," D(CLR),DMC",19(5),1691,5,1,5,-,0.5,85.5,1.3,1,6.86,1.5,1.5,1.3,0.4,1.6,0.6,0.4,-,0.8,0.9,-,0.4,0.4,57.9,85.5,-,3,-
63,Reece Oxford,Augsburg,25," D(C),DMC",30,2694,2,1,9,-,0.5,79.7,2.9,3,6.86,0.9,2.4,0.9,0.4,5.6,0.5,1.1,-,0.1,0.7,-,-,-,38.7,79.7,-,3.2,-
64,Ramy Bensebaïni,Borussia M.Gladbach,29," D(CL),DMC,M(L)",21(1),1930,4,1,6,-,1.4,81.6,2.5,-,6.86,1.9,1.8,1.5,0.4,3.2,0.8,0.3,-,0.7,1.9,0.2,0.6,0.6,53.0,81.6,0.2,2.9,-
65,Mahmoud Dahoud,Borussia Dortmund,28, M(C),20(2),1665,2,3,5,1,1,79.8,0.5,1,6.85,1.9,0.8,1,-,0.7,1.2,0.1,-,1.2,0.6,-,0.6,0.6,46.7,79.8,0.5,1.9,0.3
66,Karim Onisiwo,Mainz,32," AM(CLR),FW",28(3),2376,5,8,-,-,2.1,62.4,1.9,2,6.84,0.6,0.2,1.4,-,0.3,0.5,0.1,-,1.6,1,0.9,1.5,1.5,16.5,62.4,0.4,0.3,-
67,Edmond Tapsoba,Leverkusen,25, D(C),19(3),1813,1,-,1,-,0.3,88.4,1.9,-,6.84,1.6,1.3,0.9,0.5,3.1,0.5,0.7,-,0.5,0.3,-,0.1,0.1,64.9,88.4,-,3.5,-
68,Taiwo Awoniyi,Union Berlin,26, FW,29(2),2200,15,1,1,-,2.2,67.2,1.7,5,6.84,0.4,0.1,0.8,-,0.9,0.3,0.1,1,1.1,0.7,0.7,1.3,1.3,14.8,67.2,0.1,0.1,0.1
69,Aarón Martín,Mainz,27," D(L),M(L)",25(3),2296,1,1,7,-,0.6,75.1,0.4,1,6.84,1.9,0.7,1.1,0.1,1.2,1.1,0.1,-,1,0.6,-,0.5,0.5,29.1,75.1,1.6,2,-
70,Maxence Lacroix,Wolfsburg,24, D(C),29,2497,-,-,3,3,0.6,81.4,2.6,1,6.83,2,2.1,1.2,0.4,4.8,0.4,0.6,1,1.1,0.9,-,0.4,0.4,52.4,81.4,-,3.7,0.1
71,Paul Jaeckel,Union Berlin,25," D(C),DMC",22(2),2045,-,-,5,-,0.1,79.5,2,-,6.83,2.1,2.4,1.2,0.3,3.3,0.9,0.4,-,0.8,0.5,-,0.2,0.2,47.0,79.5,-,3.9,-
72,Chris Führich,Stuttgart,26," M(CLR),FW",21(4),1725,3,2,3,-,1.2,83.9,0.1,-,6.83,1.1,0.3,0.4,-,0.3,0.8,0.1,-,1.6,0.8,0.1,0.9,0.9,24.3,83.9,0.8,0.8,0.1
73,Jonathan Burkardt,Mainz,23," AM(CR),FW",32(2),2632,11,3,-,-,2.3,70.3,1.1,3,6.82,0.5,0.2,0.7,-,0.5,0.6,0.1,-,1.2,1.2,0.3,1.8,1.8,16.4,70.3,0.1,0.4,-
74,Dominik Szoboszlai,RBL,23, AM(CLR),15(16),1538,6,8,2,-,1.3,81.0,0.6,4,6.82,0.5,0.3,0.5,-,0.5,0.6,0.1,-,0.6,0.7,0.2,0.9,0.9,27.5,81.0,1.2,1,0.1
75,Amadou Haidara,RBL,26, M(CLR),15(5),1327,3,1,2,-,0.7,84.1,1,-,6.82,1.5,0.8,1,0.1,0.3,1,0.3,-,1,0.7,-,0.8,0.8,38.7,84.1,0.1,1.6,0.1
76,Raphaël Guerreiro,Borussia Dortmund,30," D(L),M(CL)",21(2),1803,4,2,1,-,1.4,85.5,0.2,-,6.82,1.5,1.1,0.5,0.3,0.6,0.7,0.1,-,1.1,0.3,-,0.6,0.6,58.3,85.5,0.6,0.9,-
77,Ridle Baku,Wolfsburg,26," D(R),M(CR)",28(6),2450,3,5,4,-,1.1,76.5,0.8,-,6.81,1.8,0.6,0.8,0.1,1.3,1.2,-,-,1.1,1.1,0.3,0.7,0.7,31.1,76.5,0.6,1.5,-
78,Niklas Süle,Bayern,28, D(CR),19(9),1835,1,2,2,-,0.6,90.1,1.4,-,6.81,1,1,0.4,0.6,1.7,0.2,0.4,-,0.3,-,-,0.1,0.1,61.9,90.1,0.1,3.9,-
79,Daniel Caligiuri,Augsburg,36," D(R),M(CLR),FW",24(4),2014,4,2,4,-,1.3,71.5,1.1,2,6.81,1.6,0.6,1.1,0.1,1.1,1.6,0.2,-,1.4,1.5,-,1.3,1.3,23.8,71.5,0.9,1.3,-
80,Manuel Riemann,Bochum,35, GK,30,2700,-,1,2,-,-,60.6,0.3,3,6.81,-,-,-,-,0.7,0.1,-,-,-,0.2,-,-,-,49.9,60.6,-,18.8,-
81,Lukas Kübler,Freiburg,31," D(CLR),M(R)",27(2),2338,2,-,2,-,0.4,74.9,1.3,-,6.8,2.1,1.5,0.8,-,2.3,0.7,0.3,-,0.3,0.7,0.1,0.2,0.2,33.0,74.9,0.3,2,-
82,Sheraldo Becker,Union Berlin,29," AM(CLR),FW",22(6),1770,4,6,4,-,1.3,71.3,0.4,4,6.8,0.3,0.1,0.9,-,0.1,0.4,-,-,0.9,0.9,0.4,0.7,0.7,17.1,71.3,1.1,0.6,0.1
83,Lukás Hrádecky,Leverkusen,34, GK,32,2880,-,-,1,-,-,73.8,0.3,1,6.8,-,-,-,-,0.7,-,-,-,-,0.1,-,-,-,33.9,73.8,-,6.1,-
84,Silvan Widmer,Mainz,31," D(CR),M(R)",33,2925,4,5,1,-,0.7,74.4,1.1,-,6.79,1.8,1.3,1.1,0.1,1.6,0.8,0.5,-,0.6,0.6,-,0.4,0.4,34.0,74.4,0.3,1.2,-
85,Amos Pieper,Arminia Bielefeld,26, D(C),27,2382,-,-,2,-,0.5,78.1,2.1,1,6.79,2.1,1.9,0.4,0.7,4.9,0.7,0.9,-,0.2,0.6,-,-,-,42.4,78.1,0.1,2.6,-
86,Rafael Borré,Eintracht Frankfurt,28," AM(C),FW",28(3),2391,8,4,5,-,1.7,72.3,1.5,1,6.79,1,0.2,1.3,-,0.3,0.8,0.1,-,0.9,0.8,0.5,1,1,21.5,72.3,0.1,0.5,0.1
87,Salih Özcan,FC Koln,26, M(C),26(5),2310,2,-,5,-,0.9,84.1,1.7,1,6.79,1.4,1.6,1.2,-,1.1,0.9,0.2,-,0.8,1.7,-,0.9,0.9,42.7,84.1,0.2,1.8,-
88,Michael Gregoritsch,Augsburg,30," AM(CR),FW",15(10),1394,9,-,3,-,1.7,59.0,3.2,1,6.78,0.8,0.2,0.7,-,1.2,0.5,0.1,-,0.2,0.5,0.2,0.6,0.6,15.8,59.0,0.1,0.3,-
89,Marvin Schwäbe,FC Koln,29, GK,21,1890,-,-,1,-,-,81.4,0.2,1,6.78,-,-,-,-,0.8,-,-,-,-,0.1,-,-,-,43.3,81.4,-,7,-
90,Robert Andrich,Leverkusen,29," D(C),M(C)",21(5),1821,4,2,5,1,1.2,81.1,1.2,-,6.78,1.3,1.2,1.5,-,1.7,0.5,0.3,-,0.5,0.6,0.1,0.3,0.3,38.3,81.1,-,1.3,0.2
91,Christian Günter,Freiburg,31," D(L),M(L)",34,3060,2,9,2,-,0.7,70.6,0.3,2,6.78,1,0.5,1.1,0.1,1.4,0.9,0.2,-,0.6,0.4,0.1,0.2,0.2,33.4,70.6,1.9,1.3,-
92,Florian Neuhaus,Borussia M.Gladbach,27, M(C),23(5),2038,4,4,2,-,1.6,80.8,0.4,-,6.78,2,1.1,0.6,-,0.6,1.3,0.2,-,1.3,1,-,0.9,0.9,38.5,80.8,0.1,2.2,0.2
93,Cédric Brunner,Arminia Bielefeld,30, D(CR),26(1),2188,-,1,6,-,0.4,70.9,1.7,1,6.77,1.9,1.6,1.3,0.2,2.9,0.9,0.4,-,0.6,0.9,-,0.4,0.4,29.7,70.9,0.6,1.5,-
94,Matthias Ginter,Borussia M.Gladbach,30," D(CR),DMC",26(1),2268,1,-,2,-,1.1,83.6,2.7,1,6.77,1.3,1.2,0.3,0.7,2.7,0.5,0.4,-,0.2,1,0.1,0.1,0.1,63.3,83.6,0.3,3,-
95,Wout Weghorst,Wolfsburg,31, FW,17(1),1552,6,1,2,-,2.1,70.9,2.5,1,6.76,0.7,0.1,0.9,-,0.6,0.6,0.2,-,0.4,1.7,0.8,1,1,23.7,70.9,-,0.6,0.1
96,Jesper Lindstrøm,Eintracht Frankfurt,24," AM(CLR),FW",26(3),1996,5,4,-,-,1.9,74.5,0.2,1,6.76,1,0.8,0.8,-,0.2,0.8,-,-,1.1,0.6,0.1,1.1,1.1,18.1,74.5,0.6,0.4,-
97,Iago,Augsburg,27," D(L),M(L)",26(2),2179,2,5,3,-,0.4,69.1,0.9,-,6.75,1.8,1,0.6,0.1,1.9,0.7,0.2,1,0.4,0.6,0.1,0.7,0.7,30.2,69.1,0.9,1.9,-
98,Robin Knoche,Union Berlin,31, D(C),33,2970,-,-,6,-,0.3,78.6,1.9,1,6.75,1.5,1.5,0.8,0.2,4.4,0.7,0.8,-,0.4,0.4,-,0.2,0.2,51.9,78.6,-,5.3,0.1
99,Marvin Plattenhardt,Hertha Berlin,32," D(L),M(L)",19(2),1638,-,3,3,-,0.3,75.0,0.8,-,6.75,1.2,0.8,0.7,0.4,2,0.6,0.1,-,0.4,1,-,0.3,0.3,30.0,75.0,2.1,1.1,-
100,Nordi Mukiele,RBL,26," D(CR),M(R)",21(7),1846,1,3,3,-,0.8,74.0,1.7,-,6.75,1.3,1.1,0.7,0.4,1.5,0.5,0.2,-,0.7,0.9,0.3,0.8,0.8,34.6,74.0,0.3,1.3,-
101,Tuta,Eintracht Frankfurt,24, D(C),26,2188,4,-,2,1,0.6,79.0,2.1,2,6.75,1.8,1.6,1.4,0.5,2.5,0.8,0.6,-,0.6,0.5,-,0.3,0.3,51.7,79.0,-,3.2,-
102,Grischa Prömel,Union Berlin,29, M(C),28(1),2428,8,1,5,-,1.3,75.9,1.2,2,6.75,1.2,0.8,1.3,-,0.7,1,0.1,-,0.6,2,0.1,1,1,32.2,75.9,-,1.6,-
103,Yann Sommer,Borussia M.Gladbach,35, GK,32,2880,-,1,2,-,-,73.5,0.3,3,6.75,-,0.1,-,-,0.6,0.1,-,-,-,0.2,-,-,-,39.8,73.5,-,7.1,-
104,André Silva,RBL,28, FW,24(9),2081,11,3,1,-,1.8,73.1,1.1,1,6.74,0.4,0.1,0.6,-,0.4,0.3,0.1,-,0.7,0.8,0.5,1.4,1.4,16.7,73.1,0.1,0.1,-
105,Niklas Dorsch,Augsburg,26, DMC,27(3),2328,1,-,8,-,0.4,83.4,0.5,1,6.74,2.5,1.2,1.8,-,1.1,1,0.4,-,1.1,1.6,-,0.8,0.8,35.7,83.4,0.3,3.8,0.1
106,Manuel Neuer,Bayern,38, GK,28,2511,-,-,-,-,-,86.2,0.2,-,6.74,0.1,-,-,-,0.5,-,-,-,-,-,-,-,-,38.9,86.2,-,6.5,-
107,Stefan Bell,Mainz,32, D(CR),33,2869,2,-,9,-,0.7,77.3,3.2,1,6.74,1.6,1.2,1.6,0.6,3.4,1,0.5,1,0.2,0.2,0.2,0.1,0.1,46.0,77.3,0.1,2.3,-
108,Thorgan Hazard,Borussia Dortmund,31," M(CLR),FW",14(9),1337,4,1,2,-,1,78.3,1,2,6.73,1,0.3,1,-,0.1,1.1,-,-,1,0.8,0.5,0.7,0.7,30.2,78.3,0.5,1,-
109,Atakan Karazor,Stuttgart,27," D(C),DMC",23(1),1906,-,1,7,1,0.4,82.1,2.4,-,6.73,2,1.4,1.6,-,2,0.8,0.6,-,0.5,1.6,-,0.6,0.6,42.1,82.1,-,1.5,-
110,Joakim Nilsson,Arminia Bielefeld,30, D(C),31,2739,2,-,5,-,0.2,80.4,2.6,1,6.73,1.2,1.8,1,0.9,4.4,0.2,0.7,-,0.1,0.5,0.1,-,-,38.9,80.4,-,2.5,-
