,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
110,Pirmin Schwegler,Hannover,37, M(C),25(2),2081,-,1,7,-,0.4,82.0,1.2,1,6.8,2.3,1.5,1.7,-,1.9,1,0.2,-,0.6,1.3,-,0.6,0.6,40.4,82.0,1,2.1,-
111,Manuel Akanji,Borussia Dortmund,28," D(CLR),DMC",25,2206,1,-,1,-,0.3,92.9,1.8,-,6.79,1.2,1.1,0.5,0.9,3.5,0.4,0.5,-,0.3,0.7,-,0.2,0.2,73.4,92.9,0.1,5,-
112,Jonathan de Guzmán,Eintracht Frankfurt,36, M(CLR),17(11),1564,3,6,4,-,0.8,79.1,0.9,1,6.79,1.2,0.4,0.6,-,0.4,0.5,0.1,-,0.5,0.6,0.1,0.6,0.6,29.7,79.1,1,1.5,0.1
113,Philipp Max,Augsburg,30," D(L),M(L)",30,2575,4,2,1,-,0.8,71.8,0.8,1,6.78,1.2,0.7,0.4,-,1.4,0.6,0.1,-,0.4,0.7,-,0.5,0.5,27.6,71.8,1.9,1.5,-
114,John Anthony Brooks,Wolfsburg,31, D(C),29,2610,3,2,7,-,0.7,85.9,2.7,1,6.78,1,1.3,0.5,0.4,4.6,0.5,0.4,-,0.1,0.4,-,0.3,0.3,60.1,85.9,-,7,-
115,Timo Baumgartl,Stuttgart,28, D(C),18,1620,1,-,2,-,0.3,81.9,2.5,1,6.78,1.8,1.4,0.7,0.6,5.2,0.4,1.2,-,0.2,0.7,0.1,0.1,0.1,46.7,81.9,0.1,3.3,-
116,Matheus Pereira,Nuernberg,28," AM(CLR),FW",16(3),1237,3,2,3,1,1.5,74.3,0.3,2,6.77,0.8,0.7,1.5,-,0.4,0.6,0.1,-,2.1,2.5,0.1,1.2,1.2,23.3,74.3,0.2,1.6,0.1
117,Franck Ribéry,Bayern,41," AM(CL),FW",10(15),1168,6,3,3,-,1,82.5,-,1,6.77,0.6,0.3,0.7,-,-,0.2,-,-,1.4,0.8,0.4,1.8,1.8,28.1,82.5,0.3,1,-
118,Alassane Pléa,Borussia M.Gladbach,31," AM(CLR),FW",28(6),2509,12,4,2,-,2.4,72.0,1.1,1,6.77,0.4,0.1,1,-,0.4,0.5,0.1,-,0.7,0.9,0.6,1.6,1.6,18.1,72.0,0.1,0.6,-
119,Ludwig Augustinsson,Werder Bremen,30," D(L),M(L)",34,3028,1,4,5,-,0.6,79.9,1.9,-,6.76,1.6,1.1,1.2,0.1,2.1,0.5,0.3,-,0.4,0.8,0.1,0.4,0.4,45.3,79.9,1.1,1.8,-
120,Mitchell Weiser,Leverkusen,30," D(R),M(R)",22(8),2111,1,3,3,-,0.4,82.1,0.7,2,6.76,2.1,0.9,1.1,0.2,1.3,0.8,0.1,1,1,1.3,0.1,1,1,42.9,82.1,0.5,1.4,0.1
121,Ermin Bicakcic,Hoffenheim,34, D(C),20(5),1788,1,2,-,-,0.4,88.6,2.2,1,6.76,1.3,2.2,0.7,0.2,3,0.4,0.6,1,-,0.6,0.1,0.3,0.3,45.9,88.6,-,1.8,-
122,Luca Waldschmidt,Freiburg,27," AM(CLR),FW",16(14),1719,9,1,1,-,2.1,81.0,0.4,2,6.75,0.7,0.4,1.1,-,0.2,0.6,0.1,-,0.7,0.9,0.1,0.7,0.7,19.3,81.0,0.3,1.2,0.1
123,Jonas Hofmann,Borussia M.Gladbach,31," D(R),M(CLR),FW",21(6),1917,5,5,2,-,1.3,84.0,0.3,1,6.75,1.4,0.6,0.7,-,0.5,1,0.1,-,0.4,0.9,0.2,1,1,38.6,84.0,0.6,2.2,0.1
124,David Abraham,Eintracht Frankfurt,37, D(C),17,1422,-,-,2,-,0.3,77.4,2.4,1,6.75,1.3,1.4,0.6,0.7,3.6,0.8,0.7,-,0.4,0.5,-,0.1,0.1,38.7,77.4,0.2,4.2,-
125,Niko Gießelmann,Fortuna Duesseldorf,32," D(CL),M(L)",29(1),2593,-,3,2,-,0.9,74.4,1.8,-,6.75,1.9,1.2,0.9,0.4,2.2,1.1,0.2,-,0.4,1.1,0.1,0.3,0.3,35.9,74.4,0.6,3.2,-
126,Evan Ndicka,Eintracht Frankfurt,24, D(CL),24(3),2302,1,1,3,-,0.5,79.3,2.7,-,6.74,1.6,1.1,1,0.9,4.2,0.8,0.4,-,0.2,0.3,-,0.4,0.4,40.9,79.3,-,3.1,-
127,Breel Embolo,Schalke,27," AM(CR),FW",15(5),1351,5,1,4,-,1.3,64.9,1.6,1,6.74,1.1,0.2,1.5,-,0.3,0.4,-,-,1.3,1.6,0.4,1.8,1.8,12.6,64.9,0.1,0.3,0.2
128,Nicolás González,Stuttgart,26," M(CLR),FW",23(7),2164,2,3,2,1,2,62.1,3.9,1,6.74,0.6,0.4,0.9,-,0.9,0.3,0.1,-,1.5,1.6,0.3,1.4,1.4,18.8,62.1,0.2,0.4,-
129,Oliver Fink,Fortuna Duesseldorf,41, M(CL),13(5),1058,3,-,4,-,0.7,58.6,3.9,-,6.74,2.1,0.7,1.4,-,1.1,1.4,0.2,-,0.5,1.1,0.2,1.3,1.3,21.3,58.6,0.1,0.4,-
130,Benito Raman,Fortuna Duesseldorf,29," AM(LR),FW",19(11),1679,10,4,1,-,1.8,70.3,0.2,3,6.74,1.2,0.5,0.9,-,0.3,1.4,0.1,-,1.2,0.6,-,0.9,0.9,13.6,70.3,0.3,1,-
131,Benjamin Pavard,Stuttgart,28," D(CLR),M(R)",29,2606,-,-,3,-,0.4,84.6,2.8,-,6.73,1,1.7,0.7,0.6,6.4,0.2,0.7,1,0.2,0.5,-,0.1,0.1,49.8,84.6,0.2,3.4,-
132,Oliver Baumann,Hoffenheim,33, GK,33,2970,-,1,-,-,-,76.4,0.3,-,6.73,-,0.1,-,-,0.6,-,-,-,-,0.2,-,-,-,33.1,76.4,-,6,-
133,Hendrik Weydandt,Hannover,28, FW,18(10),1720,6,1,1,-,2.2,58.3,4.5,-,6.73,0.6,0.2,1.3,-,1.5,0.8,0.1,-,0.4,1,0.3,1.3,1.3,15.1,58.3,0.1,0.1,-
134,Walace,Hannover,29, DMC,23(3),1998,1,1,5,-,0.7,84.9,2.1,-,6.73,2,1.7,1.2,-,1.3,1.3,0.2,-,1,1,0.1,1.2,1.2,41.2,84.9,-,1.9,-
135,Matthias Ginter,Borussia M.Gladbach,30," D(CR),DMC",27,2380,2,-,2,-,0.9,86.4,2.6,1,6.73,0.9,0.6,0.4,0.7,3.6,0.3,0.7,-,-,0.6,0.1,0.2,0.2,65.3,86.4,0.1,4.1,-
136,Nabil Bentaleb,Schalke,29, M(C),19(6),1792,3,-,4,-,0.8,79.3,1.5,2,6.73,1.3,1.4,1.2,-,0.7,0.6,0.3,-,0.8,0.6,-,0.5,0.5,36.0,79.3,0.6,2,-
137,Konrad Laimer,RBL,26," D(R),M(CR)",20(9),1878,1,1,7,-,0.5,70.1,0.7,1,6.72,2.5,1.1,1.4,-,0.7,1.8,0.1,-,1.1,0.5,-,1.4,1.4,25.2,70.1,0.2,0.8,-
138,Jeffrey Gouweleeuw,Augsburg,32, D(C),24(1),2093,-,2,4,-,0.3,77.1,1.9,-,6.72,1.7,2.2,0.8,0.6,2.6,0.6,0.8,-,0.4,0.4,-,0.5,0.5,48.2,77.1,-,5.2,-
139,Emiliano Insúa,Stuttgart,35," D(CL),M(L)",24(3),2119,2,2,4,1,0.3,76.8,0.9,-,6.72,1.9,1.1,0.7,0.2,1.7,0.6,0.1,-,1.2,0.4,-,0.7,0.7,36.3,76.8,1.1,1.7,-
140,Lucas Alario,Leverkusen,31, FW,11(16),1256,9,3,1,-,1.6,75.5,1.5,2,6.72,0.6,-,0.9,-,0.5,0.4,-,-,0.2,0.9,0.5,0.9,0.9,15.0,75.5,-,0.3,-
141,Rune Jarstein,Hertha Berlin,39, GK,31,2746,-,-,2,-,-,57.2,0.5,2,6.72,-,-,-,-,0.5,-,-,-,-,0.1,-,-,-,34.1,57.2,-,11.8,-
142,Waldemar Anton,Hannover,27," D(CR),DMC",34,3060,1,-,4,-,0.7,83.6,2.5,-,6.72,1.4,2,0.7,0.6,4.9,0.8,1,1,0.5,0.6,-,0.4,0.4,50.4,83.6,-,3.8,-
143,Michael Rensing,Fortuna Duesseldorf,39, GK,32,2880,-,-,1,-,-,59.0,0.5,1,6.71,0.1,0.1,-,-,1.2,0.1,-,-,-,0.1,-,-,-,26.8,59.0,-,7.8,-
144,Christoph Kramer,Borussia M.Gladbach,33, M(C),13(5),1136,2,1,6,-,0.4,88.9,0.9,1,6.71,2.3,1.2,1.3,0.1,1.2,1.4,0.2,-,0.5,0.8,-,0.9,0.9,40.7,88.9,-,1.4,0.1
145,Oscar Wendt,Borussia M.Gladbach,38," D(L),M(L)",30(2),2730,1,1,2,-,0.3,82.0,0.8,1,6.71,1.4,0.6,0.8,0.2,2,0.7,0.3,-,0.2,0.6,-,0.2,0.2,47.3,82.0,0.7,1.8,-
146,Christian Mathenia,Nuernberg,32, GK,22,1934,-,-,2,-,-,59.9,0.8,1,6.71,-,-,-,-,1.6,-,-,-,-,0.2,-,-,-,36.0,59.9,-,9,-
147,Julian Weigl,Borussia Dortmund,28," D(C),DMC",16(2),1456,1,-,3,-,0.2,93.2,1.1,-,6.71,1.8,0.9,0.8,0.7,2.9,0.9,0.6,-,0.3,0.9,-,0.2,0.2,66.9,93.2,-,4.7,0.1
148,Ralf Fährmann,Schalke,35, GK,16(1),1469,-,-,-,-,-,69.3,0.4,-,6.71,-,0.1,-,-,1.1,-,-,-,-,-,-,-,-,26.1,69.3,-,7.7,-
149,Jean-Philippe Gbamin,Mainz,28," D(CR),DMC",30(1),2674,2,1,3,-,1.2,80.4,1.7,-,6.7,1.6,1,1.2,0.1,0.9,0.9,0.2,-,1.1,0.9,-,1.6,1.6,43.0,80.4,0.1,2.6,-
150,Jirí Pavlenka,Werder Bremen,32, GK,34,2979,-,-,2,-,-,70.1,0.2,-,6.7,0.1,0.1,-,-,0.8,0.1,-,-,-,0.1,-,-,-,31.4,70.1,-,8.9,-
151,Michael Gregoritsch,Augsburg,30," AM(CR),FW",28(4),2494,6,2,4,-,2.7,71.1,2.9,1,6.7,0.7,0.5,0.8,-,1.8,0.8,0.3,-,0.4,0.9,0.5,0.8,0.8,28.4,71.1,0.1,1.2,0.1
152,Aleksandar Dragovic,Leverkusen,33, D(CR),13(5),1333,2,-,4,-,0.2,89.8,1.6,-,6.7,1,1.4,0.6,0.3,3.4,0.3,0.4,-,-,0.3,0.1,0.1,0.1,60.5,89.8,-,5.8,-
153,Marco Richter,Augsburg,26," M(CLR),FW",17(8),1433,4,6,4,-,2.2,70.0,0.9,1,6.7,0.5,0.5,0.9,-,0.4,0.5,-,-,1.4,1,0.3,1.7,1.7,17.3,70.0,0.2,1.2,0.2
154,Genki Haraguchi,Hannover,32, M(CLR),22(6),2127,-,3,1,-,1.1,78.1,1,-,6.7,1.6,0.8,1.1,-,0.9,1.8,0.2,-,1.6,1.3,-,1,1,26.3,78.1,0.4,0.9,-
155,Dominique Heintz,Freiburg,30, D(CL),34,3054,1,1,5,-,0.3,82.1,1.8,-,6.69,1.2,1.3,0.9,0.3,6.3,0.4,0.6,-,0.6,0.3,0.1,0.3,0.3,48.5,82.1,0.1,4.3,0.1
156,Pierre Kunde,Mainz,28, DMC,23(6),1913,-,-,5,-,1,82.5,0.9,-,6.69,1.7,0.8,0.8,-,1.6,0.4,0.5,-,0.8,0.9,-,0.8,0.8,38.9,82.5,0.4,4.6,-
157,Ádám Szalai,Hoffenheim,36, FW,15(15),1621,6,3,3,-,2.2,71.1,1.6,1,6.69,0.6,0.1,1.1,-,0.2,0.2,-,-,0.3,0.8,0.3,0.7,0.7,14.0,71.1,-,0.4,-
158,Tobias Strobl,Borussia M.Gladbach,33," D(CR),DMC",26(3),2295,-,4,4,-,0.3,89.9,1.3,-,6.69,1.1,1,0.9,0.1,1.1,0.7,0.5,-,0.2,0.8,-,0.3,0.3,51.3,89.9,-,5,0.1
159,Davie Selke,Hertha Berlin,29, FW,16(14),1731,3,5,4,-,1.5,59.7,3.5,1,6.69,0.2,-,0.9,-,0.2,0.2,-,-,0.7,0.9,0.4,1,1,15.1,59.7,0.1,0.2,-
160,Yannick Gerhardt,Wolfsburg,30," D(L),M(CL)",28(2),2462,2,2,2,-,1.2,77.8,0.8,1,6.69,1.7,1,0.9,-,1.1,0.9,0.2,-,0.3,1.4,0.2,1.2,1.2,32.1,77.8,0.3,1.2,-
161,Danny Latza,Mainz,34, M(C),22(2),1873,-,3,4,-,1.6,80.7,1.3,1,6.69,1.7,0.8,1,-,1.1,1.7,0.4,-,0.7,1.7,0.1,1,1,42.3,80.7,0.1,2.3,0.2
162,Mathew Leckie,Hertha Berlin,33, M(CLR),10(8),940,2,-,3,-,1.2,68.7,2.7,-,6.68,1.1,0.7,1,-,0.7,0.5,0.1,-,0.6,1,0.2,1,1,18.6,68.7,0.3,0.3,0.1
163,Vedad Ibisevic,Hertha Berlin,39, FW,25(4),1826,10,2,5,1,1.8,72.2,2.4,1,6.68,0.4,0.1,1.3,-,0.7,0.3,0.1,1,0.5,0.5,0.9,0.9,0.9,14.9,72.2,-,0.6,0.1
164,Kevin Danso,Augsburg,25, D(C),13(5),1249,1,1,3,-,0.6,74.4,2.7,1,6.68,1.4,1.1,0.9,0.8,4,0.2,0.9,1,0.1,0.8,-,0.3,0.3,33.2,74.4,-,3.3,-
165,Daniel Ginczek,Wolfsburg,33," AM(R),FW",12(12),1275,6,2,4,-,1.5,58.7,1.1,3,6.68,0.4,0.1,0.6,-,0.8,0.6,0.1,-,0.6,0.6,0.2,1,1,13.9,58.7,0.3,0.7,-
166,Amine Harit,Schalke,26," AM(CLR),FW",12(6),1083,1,1,1,-,0.7,80.0,0.4,1,6.68,0.8,0.5,0.5,-,0.1,0.9,0.1,-,2,2.8,0.1,2.2,2.2,23.6,80.0,0.1,1,-
167,Benjamin Stambouli,Schalke,33," D(CR),M(C)",20(1),1763,-,2,3,-,0.1,76.7,0.9,-,6.68,2.4,1.5,1.1,0.1,2.9,1,0.4,-,0.4,0.7,-,0.4,0.4,46.3,76.7,0.1,2,-
168,Rouwen Hennings,Fortuna Duesseldorf,36, FW,19(10),1832,7,4,3,-,2,66.4,1.9,-,6.68,0.5,0.1,0.8,-,0.7,0.4,-,-,0.1,0.8,0.2,0.4,0.4,15.3,66.4,-,0.5,0.1
169,Nicolas Höfler,Freiburg,34," D(C),DMC",18,1616,-,-,6,-,0.7,86.2,1.2,-,6.67,2.5,1.8,1.4,0.1,2.2,1.2,0.2,-,0.6,1.3,-,0.7,0.7,48.8,86.2,-,1.4,-
170,Niklas Moisander,Werder Bremen,38, D(C),30,2639,-,-,6,1,0.3,86.4,1.6,-,6.67,1.1,1.3,1.1,0.9,4.6,1,0.6,-,0.4,0.4,-,0.2,0.2,64.1,86.4,0.2,5.1,-
171,Alexander Schwolow,Freiburg,31, GK,33,2970,-,1,1,-,-,62.8,0.2,-,6.66,-,-,-,-,0.8,-,-,-,-,0.1,-,-,-,34.2,62.8,-,9.6,-
172,Moussa Niakhaté,Mainz,28, D(CL),32(1),2790,1,1,3,-,0.3,82.5,2.1,-,6.66,1.5,1.3,1.1,0.7,4.1,0.4,0.7,-,0.2,0.6,-,0.2,0.2,45.3,82.5,-,4.3,-
173,Yuya Osako,Werder Bremen,33," AM(CLR),FW",15(6),1351,3,2,2,-,1.3,73.3,1.4,1,6.65,1.1,0.3,1,0.1,0.3,0.7,0.1,-,0.9,1,0.1,2.1,2.1,23.0,73.3,0.1,0.5,0.1
174,Florian Neuhaus,Borussia M.Gladbach,27, M(C),25(7),2072,3,8,5,-,1.6,83.6,0.2,-,6.65,0.7,0.3,0.8,-,0.6,0.8,-,-,0.9,1.3,-,1.1,1.1,27.1,83.6,0.2,1.5,0.1
175,Robin Quaison,Mainz,30," M(CLR),FW",25(3),2204,7,3,1,-,1.8,72.9,0.9,1,6.65,0.7,0.3,1.1,-,0.1,0.3,-,-,0.8,0.8,0.4,2.1,2.1,15.7,72.9,0.1,0.4,-
176,Arne Maier,Hertha Berlin,25, M(CR),23(1),2069,-,-,2,-,0.8,86.7,0.9,-,6.65,1.3,1.2,0.7,-,1.4,0.8,0.4,-,0.9,0.6,-,0.5,0.5,49.0,86.7,0.1,1.8,-
177,Fabian Lustenberger,Hertha Berlin,36," D(C),M(C)",24(5),2171,-,1,2,-,0.1,86.3,1.8,1,6.65,1.6,1.3,0.6,0.7,3.6,0.6,0.6,-,0.1,1.2,-,0.2,0.2,45.8,86.3,-,3.7,-
178,Marvin Plattenhardt,Hertha Berlin,32," D(L),M(L)",22,1926,1,2,4,-,0.5,79.3,0.5,-,6.64,1.2,0.3,1.1,-,2.1,0.3,0.1,-,0.5,1,0.1,0.6,0.6,36.5,79.3,1.5,1.9,-
179,Gelson Fernandes,Eintracht Frankfurt,37, DMC,28,2236,1,-,9,1,0.1,83.4,1.2,-,6.64,2.6,1.9,2,-,0.6,1.5,0.3,-,0.2,0.2,-,0.5,0.5,30.1,83.4,-,0.4,-
180,Michael Lang,Borussia M.Gladbach,33," D(R),M(R)",15(2),1262,1,-,-,-,0.6,83.6,1.2,-,6.64,0.8,0.9,0.6,0.1,2.2,0.6,0.2,-,0.1,0.4,0.1,0.1,0.1,38.5,83.6,0.3,1.5,-
181,Denis Zakaria,Borussia M.Gladbach,27," D(C),DMC",21(10),1959,4,-,7,-,1.2,83.2,0.5,-,6.63,1.3,0.8,1,-,0.6,0.6,0.3,-,0.9,0.6,-,0.7,0.7,24.0,83.2,0.1,1.2,-
182,Georg Margreitter,Nuernberg,35, D(C),22(5),2059,2,-,2,-,0.6,81.7,2.3,3,6.63,1.4,1,0.4,0.3,5.1,0.3,1,-,0.2,0.5,-,0.3,0.3,44.8,81.7,-,4.1,-
183,Daniel Brosinski,Mainz,35," D(LR),M(LR)",26,2206,3,5,2,-,0.7,74.2,0.9,1,6.63,1,1,0.5,0.1,1.9,0.6,0.3,-,0.2,0.5,-,0.4,0.4,36.2,74.2,1.3,3,-
184,Karim Rekik,Hertha Berlin,29, D(CL),24,2070,-,-,4,1,0.3,88.6,2,-,6.62,1.5,1.4,0.7,0.8,3.6,0.3,0.7,-,0.2,1,-,0.3,0.3,48.5,88.6,-,3.1,-
185,Eduard Löwen,Nuernberg,27," D(C),M(C)",17(5),1622,3,2,3,-,1.7,75.3,0.9,1,6.62,1.4,0.4,0.8,-,0.8,1,0.1,-,1.3,1.2,-,1.6,1.6,31.7,75.3,0.2,2.1,-
186,Roman Bürki,Borussia Dortmund,33, GK,32,2880,-,-,1,-,-,65.8,0.3,2,6.62,-,0.1,-,-,0.6,-,-,-,-,0.3,-,-,-,28.2,65.8,-,5.4,-
187,Sebastian Langkamp,Werder Bremen,36, D(C),15(6),1411,-,-,4,-,0.5,88.5,2,-,6.62,1.1,1,0.5,0.7,3.7,0.3,0.5,-,0.1,0.7,-,-,-,46.0,88.5,-,2.5,-
188,Lukás Hrádecky,Leverkusen,34, GK,32,2880,-,-,1,-,-,76.6,0.3,1,6.61,-,-,-,-,0.6,-,-,-,-,0.1,-,-,-,37.2,76.6,-,8.2,-
189,Daniel Baier,Augsburg,39, M(C),33,2824,-,1,7,-,0.8,76.4,0.9,-,6.61,1.9,1.8,1.5,0.1,1.5,1.3,0.2,-,0.5,1.5,-,0.8,0.8,47.7,76.4,0.1,3.6,-
190,Reiss Nelson,Hoffenheim,24, M(LR),5(18),630,7,-,-,-,0.9,86.2,-,1,6.61,0.7,0.2,0.3,-,0.1,0.5,-,-,0.7,0.2,0.1,0.5,0.5,9.8,86.2,0.1,0.3,-
191,Robin Koch,Freiburg,27," D(C),DMC",21(3),1899,1,-,3,-,0.5,82.4,2.7,-,6.61,1,1.3,0.8,0.1,3.1,0.7,0.8,-,0.3,0.8,0.1,0.6,0.6,36.8,82.4,-,2.6,-
192,Koo Ja-Cheol,Augsburg,35, M(CLR),19(7),1644,2,1,3,-,1,80.8,1,-,6.61,1.4,1,1,-,0.7,0.7,0.2,-,0.5,1.4,0.1,1.6,1.6,24.0,80.8,-,1,-
193,Manuel Gulde,Freiburg,33, D(C),20(1),1714,1,-,3,-,0.3,82.1,1.6,1,6.6,1.1,1.2,0.5,0.7,4.2,0.2,0.6,-,-,1,-,-,-,41.6,82.1,-,3.4,-
194,Hanno Behrens,Nuernberg,34," M(C),FW",30,2643,4,1,3,-,1.3,67.6,3.5,1,6.6,1.5,1.1,1.3,-,1.5,0.9,0.4,-,0.3,0.8,0.1,0.5,0.5,30.2,67.6,-,1.1,0.1
195,Mario Gomez,Stuttgart,38, FW,25(6),2216,7,2,3,1,1.7,65.7,3,1,6.6,0.6,0.2,1,-,1.1,0.3,0.2,-,0.3,0.7,0.4,0.7,0.7,15.7,65.7,-,0.3,-
196,Milos Veljkovic,Werder Bremen,28," D(C),DMC",21(2),1878,1,-,5,2,0.4,84.7,2.2,1,6.6,1.6,1.2,0.9,0.5,4.6,0.7,0.6,-,-,0.3,-,0.1,0.1,53.7,84.7,0.1,5.3,-
197,Felipe Trevizan,Hannover,36, D(C),14(3),1098,2,-,4,1,0.6,74.7,1.8,-,6.6,1.4,2.1,1.1,0.4,4.1,0.5,0.5,-,0.1,1,-,0.2,0.2,29.1,74.7,-,2.4,-
198,Leonardo Bittencourt,Hoffenheim,30," M(CLR),FW",13(8),1069,1,3,1,-,1.1,80.2,0.3,-,6.6,1.8,0.6,0.8,-,0.3,1.1,-,-,0.5,1.4,0.1,0.7,0.7,20.2,80.2,0.5,0.4,-
199,Kenan Karaman,Fortuna Duesseldorf,30," AM(CLR),FW",9(12),915,3,1,-,-,1,71.0,1.4,1,6.59,0.6,0.1,0.7,-,0.4,0.2,-,-,0.9,0.7,0.3,0.8,0.8,13.0,71.0,0.2,0.3,-
200,Jacob Bruun Larsen,Borussia Dortmund,25," AM(CLR),FW",16(8),1271,2,2,-,-,1.1,78.1,0.6,-,6.59,0.6,0.5,0.1,-,0.5,0.4,-,-,0.7,0.4,0.2,0.9,0.9,21.3,78.1,0.3,0.7,0.1
201,Christian Günter,Freiburg,31," D(L),M(L)",32,2880,-,5,3,1,0.9,76.6,0.3,-,6.59,1.2,0.4,0.9,0.1,1.2,0.7,0.2,-,1.2,0.8,0.2,0.7,0.7,30.2,76.6,1.6,1.2,-
202,Josip Brekalo,Wolfsburg,25," AM(CLR),FW",15(10),1416,3,3,2,-,1,73.0,0.2,-,6.59,0.6,0.5,0.6,-,0.2,0.5,-,-,1.2,0.8,0.1,1,1,22.0,73.0,0.4,1.8,-
203,Javairô Dilrosun,Hertha Berlin,25, AM(CLR),7(10),892,2,3,2,-,0.6,81.6,0.3,-,6.59,0.8,0.4,0.5,0.1,0.4,0.2,0.1,-,0.5,1.2,-,0.8,0.8,12.2,81.6,0.3,0.4,-
204,Pascal Stenzel,Freiburg,28," D(CR),M(R)",16(5),1453,-,2,4,1,1.2,81.9,1.1,1,6.59,2,1.4,1,0.2,2.1,0.9,0.1,-,0.3,0.5,-,0.3,0.3,35.0,81.9,0.5,5.5,-
205,Martin Harnik,Werder Bremen,36," M(LR),FW",10(8),829,4,2,2,-,1.6,63.0,1.2,-,6.58,0.7,0.2,0.9,0.1,0.4,0.6,-,-,0.3,0.3,0.4,0.5,0.5,14.3,63.0,0.1,0.4,-
206,Alfredo Morales,Fortuna Duesseldorf,33," D(C),M(C)",16(7),1527,1,1,6,-,0.8,74.2,3.6,2,6.58,1.4,1,1.9,-,1.2,0.8,0.4,-,0.2,0.7,-,0.7,0.7,29.1,74.2,-,1.8,-
207,Suat Serdar,Schalke,27, M(CLR),20(6),1737,2,1,3,2,1.2,71.6,0.8,1,6.58,2,0.9,1.5,-,0.2,1.3,0.2,-,1.4,1.1,0.1,1.4,1.4,16.8,71.6,-,0.7,-
208,Adam Bodzek,Fortuna Duesseldorf,38," D(C),DMC",20(1),1604,-,1,5,1,0.1,84.0,1.7,-,6.57,2.1,1.2,1.5,0.2,1.9,1.2,0.3,-,0.1,2,-,0.3,0.3,32.8,84.0,-,3.2,-
209,Jérôme Gondorf,Freiburg,35, M(CR),13(12),1296,2,2,3,-,0.9,72.9,0.8,-,6.57,1.3,0.8,1.2,0.1,0.8,0.6,0.2,-,0.2,1,0.1,0.7,0.7,18.4,72.9,0.5,1,-
210,Daniel Didavi,Stuttgart,34," AM(CR),FW",8(12),951,2,2,-,-,1.2,78.5,0.3,-,6.57,1.1,0.2,0.6,-,0.3,0.7,0.1,-,0.6,1.5,0.3,1.1,1.1,19.1,78.5,1,0.5,0.2
211,Renato Steffen,Wolfsburg,32, M(CLR),18(13),1507,5,1,4,-,0.9,76.0,0.7,-,6.57,0.8,0.5,0.6,-,0.4,0.3,0.1,-,0.6,0.9,0.1,0.5,0.5,16.7,76.0,0.3,1,-
212,Matija Nastasic,Schalke,31, D(C),28,2451,1,-,6,1,0.8,82.2,2.2,-,6.57,1.3,1.4,0.6,0.5,4,0.3,0.7,-,-,0.2,-,0.1,0.1,44.2,82.2,-,3.9,-
213,Patrick Herrmann,Borussia M.Gladbach,33," M(LR),FW",10(14),1075,3,2,1,-,0.8,80.5,0.3,-,6.56,0.8,0.3,0.7,-,0.5,0.5,0.1,-,0.5,0.4,0.1,0.3,0.3,16.9,80.5,0.8,0.7,-
214,Tim Leibold,Nuernberg,30," D(L),M(CL)",32,2768,-,2,6,1,0.9,78.0,1.1,-,6.55,1.9,1.2,1,0.1,1.6,1.2,0.1,-,0.8,1.3,0.1,0.6,0.6,38.8,78.0,0.7,2.7,-
215,Christian Gentner,Stuttgart,38, M(CLR),24(5),2024,-,5,3,-,1,71.6,1.3,1,6.55,2.1,1.1,1,-,1.2,1.2,0.1,1,0.4,1.1,0.1,0.6,0.6,33.7,71.6,0.4,2.3,0.1
216,Alexander Nübel,Schalke,27, GK,18,1589,-,-,1,1,-,63.7,0.6,1,6.55,-,0.1,0.1,-,0.6,0.1,-,-,-,0.2,-,-,-,25.7,63.7,-,6.7,-
217,Gonzalo Castro,Stuttgart,36," D(L),M(CR)",19(6),1694,2,4,4,-,0.5,77.0,0.5,-,6.55,2,1.2,1.2,-,0.8,1,0.2,-,0.2,0.6,-,0.8,0.8,32.0,77.0,1.1,1.8,-
218,Mike Frantz,Freiburg,37," M(CLR),FW",29(2),2233,2,1,2,-,0.6,78.2,1.6,-,6.54,1.1,0.7,0.6,-,0.9,0.5,0.1,-,0.2,1.1,0.2,0.5,0.5,19.2,78.2,0.4,0.9,-
219,Santiago Ascacíbar,Stuttgart,27, DMC,27,2430,-,-,10,1,0.7,80.7,1.2,-,6.54,2.9,1.6,0.9,-,1.1,1.5,0.4,1,0.5,1.2,-,0.7,0.7,40.4,80.7,0.1,1.8,-
220,Ondrej Petrák,Nuernberg,32," D(C),DMC",18(4),1624,-,-,5,-,0.6,85.5,2,-,6.54,1.6,1.8,1.3,-,1,0.5,0.2,-,0.2,0.8,-,0.5,0.5,32.2,85.5,-,1.2,-
221,Linton Maina,Hannover,24," M(CLR),FW",17(3),1425,1,3,1,-,1.1,76.4,0.2,-,6.54,1.4,0.7,0.5,-,0.2,0.6,-,-,1,0.8,0.1,0.9,0.9,21.0,76.4,0.3,0.4,0.1
222,Kevin Vogt,Hoffenheim,32," D(CR),M(C)",28,2395,-,-,5,-,0.1,89.3,1.3,-,6.54,0.9,1.2,0.8,0.4,3.6,0.7,0.4,-,0.1,0.4,-,0.1,0.1,66.1,89.3,-,5.8,-
