,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
280,Agustín Marchesín,Celta Vigo,36,GK,19,1710,0,0,3,0,0.0,67.4,0.2,0,6.52,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,29.3,67.4,0.0,6.6,0.0,0.2857142857142857
281,Iván Villar,Celta Vigo,26,GK,19,1710,0,0,0,0,0.0,64.1,0.1,0,6.42,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,26.1,64.1,0.0,4.9,0.0,0.2857142857142857
282,Yassine Bounou,Sevilla,33,GK,26,2154,0,0,2,0,0.0,73.3,0.2,1,6.42,0.1,0.1,0.0,0.0,0.7,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,32.9,73.3,0.0,6.2,0.0,0.38095238095238093
283,Fernando Martínez,Almeria,33,GK,37,3286,0,0,3,0,0.0,65.1,0.1,1,6.66,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,29.6,65.1,0.0,6.6,0.0,0.25396825396825395
284,Unai Simón,Athletic Club,26,GK,31,2746,0,0,2,0,0.0,68.4,0.0,1,6.48,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.6,68.4,0.0,5.4,0.0,0.4126984126984127
285,Aitor Fernández,Osasuna,33,GK,21,1890,0,0,1,0,0.0,61.4,0.1,2,6.85,0.0,0.1,0.0,0.0,1.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.4,61.4,0.0,10.1,0.0,0.4444444444444444
286,Jordi Masip,Real Valladolid,35,GK,28,2508,0,0,4,0,0.0,66.4,0.3,1,6.83,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,30.0,66.4,0.0,6.3,0.0,0.23809523809523808
287,Edgar Badia,Elche,32,GK,36,3240,0,0,2,0,0.0,69.5,0.3,2,6.73,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,25.1,69.5,0.0,6.6,0.0,0.0
288,Alphonse Areola,Paris Saint-Germain,31,GK,21,1890,0,0,1,0,0.0,83.2,0.1,0,6.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.8,83.2,0.0,2.9,0.0,1.0
289,Paul Bernardoni,Nimes,27,GK,38,3420,0,0,0,0,0.0,49.4,0.4,0,6.75,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,25.1,49.4,0.0,6.6,0.0,0.40625
290,Mike Maignan,Lille,28,GK,38,3420,0,0,1,0,0.0,57.1,0.3,2,6.79,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,24.3,57.1,0.0,5.6,0.0,0.75
291,Walter Benítez,Nice,31,GK,35,3150,0,0,1,0,0.0,75.2,0.4,7,7.05,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.9,75.2,0.0,4.8,0.0,0.453125
292,Tomás Koubek,Rennes,31,GK,33,2925,0,0,1,0,0.0,63.5,0.2,2,6.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.3,63.5,0.0,6.0,0.0,0.390625
293,Anthony Lopes,Lyon,33,GK,34,3060,0,0,0,0,0.0,77.6,0.3,1,6.68,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,26.5,77.6,0.0,5.4,0.0,0.703125
294,Ludovic Butelle,Angers,41,GK,36,3240,0,0,1,1,0.0,56.8,0.2,4,6.8,0.0,0.0,0.1,0.0,1.1,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,22.6,56.8,0.0,7.2,0.0,0.296875
295,Benjamin Lecomte,Montpellier,33,GK,37,3330,0,0,1,0,0.0,63.9,0.6,3,6.86,0.0,0.1,0.0,0.0,1.2,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,29.7,63.9,0.0,9.5,0.0,0.5
296,Stéphane Ruffier,Saint-Etienne,37,GK,37,3330,0,0,1,0,0.0,57.6,0.5,1,6.86,0.1,0.0,0.1,0.0,0.9,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,27.9,57.6,0.0,5.9,0.0,0.609375
297,Steve Mandanda,Marseille,39,GK,31,2737,0,0,1,1,0.0,66.3,0.3,1,6.48,0.0,0.0,0.1,0.0,0.6,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,27.5,66.3,0.0,5.7,0.0,0.53125
298,Baptiste Reynet,Toulouse,33,GK,31,2705,0,0,0,1,0.0,61.6,0.4,3,6.61,0.0,0.0,0.0,0.0,0.8,0.1,0.0,1,0.1,0.3,0.0,0.0,0.0,31.1,61.6,0.0,8.5,0.0,0.171875
299,Matz Sels,Strasbourg,32,GK,37,3330,0,0,2,0,0.0,57.3,0.4,0,6.71,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,25.8,57.3,0.0,7.7,0.0,0.34375
300,Ciprian Tatarusanu,Nantes,38,GK,27,2391,0,0,1,0,0.0,68.5,0.3,0,6.71,0.0,0.1,0.0,0.0,1.2,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.5,68.5,0.0,7.9,0.0,0.328125
301,Édouard Mendy,Reims,32,GK,38,3420,0,0,3,0,0.0,58.0,0.6,5,6.84,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0,0.0,0.4,0.0,0.0,0.0,26.7,58.0,0.0,7.8,0.0,0.4375
302,Rúnar Rúnarsson,Dijon,29,GK,25,2250,0,0,0,0,0.0,67.1,0.4,0,6.23,0.1,0.0,0.0,0.0,0.6,0.2,0.0,0,0.1,0.2,0.0,0.0,0.0,29.7,67.1,0.0,7.9,0.0,0.109375
303,Marc-Aurèle Caillard,Guingamp,29,GK,21,1890,0,0,0,0,0.0,50.5,0.3,2,6.57,0.0,0.1,0.0,0.0,1.0,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,22.9,50.5,0.0,7.5,0.0,0.0
304,Benoît Costil,Bordeaux,36,GK,37,3330,0,0,0,0,0.0,66.8,0.2,3,6.74,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,27.9,66.8,0.0,8.5,0.0,0.21875
305,Brice Samba,Caen,30,GK,38,3420,0,0,1,0,0.0,58.4,0.3,3,6.81,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,27.7,58.4,0.0,10.0,0.0,0.09375
306,Diego Benaglio,Monaco,40,GK,23,2057,0,0,2,0,0.0,70.5,0.3,0,6.61,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,23.3,70.5,0.0,4.4,0.0,0.140625
307,Régis Gurtner,Amiens,37,GK,38,3420,0,0,4,0,0.0,52.2,0.2,4,6.62,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,28.2,52.2,0.0,8.4,0.0,0.171875
308,Keylor Navas,Paris Saint-Germain,37,GK,21,1890,0,0,0,0,0.0,84.5,0.0,0,6.69,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.2,84.5,0.0,2.8,0.0,1.0
309,Steve Mandanda,Marseille,39,GK,27,2371,0,0,1,0,0.0,62.7,0.2,1,6.66,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.2,62.7,0.0,4.7,0.0,0.7818181818181819
310,Gerónimo Rulli,Montpellier,31,GK,25,2250,0,0,0,0,0.0,74.1,0.2,0,7.04,0.1,0.1,0.1,0.0,0.7,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,29.2,74.1,0.0,8.9,0.0,0.4909090909090909
311,Benjamin Lecomte,Monaco,33,GK,28,2520,0,0,1,0,0.0,70.5,0.4,0,6.67,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,25.5,70.5,0.0,6.8,0.0,0.4909090909090909
312,Alfred Gomis,Dijon,30,GK,19,1627,0,0,0,0,0.0,65.5,0.3,2,6.9,0.1,0.0,0.0,0.0,1.1,0.1,0.0,0,0.1,0.1,0.0,0.0,0.0,32.6,65.5,0.0,8.6,0.0,0.3090909090909091
313,Predrag Rajkovic,Reims,28,GK,27,2430,0,0,1,0,0.0,69.8,0.4,3,7.03,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.4,0.0,0.0,0.0,32.3,69.8,0.0,5.7,0.0,0.509090909090909
314,Mike Maignan,Lille,28,GK,28,2520,0,0,0,0,0.0,57.3,0.1,0,6.58,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,22.4,57.3,0.0,5.6,0.0,0.6545454545454545
315,Walter Benítez,Nice,31,GK,26,2340,0,0,0,0,0.0,82.4,0.4,1,6.94,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,82.4,0.0,2.8,0.0,0.509090909090909
316,Édouard Mendy,Rennes,32,GK,24,2160,0,0,1,0,0.0,70.1,0.7,2,6.95,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,28.7,70.1,0.0,7.8,0.0,0.6727272727272727
317,Paul Bernardoni,Nimes,27,GK,25,2204,0,0,0,0,0.0,57.8,0.4,0,6.61,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,25.0,57.8,0.0,5.8,0.0,0.2545454545454545
318,Benoît Costil,Bordeaux,36,GK,28,2520,0,0,1,0,0.0,66.8,0.2,0,6.64,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0,0.1,0.1,0.0,0.0,0.0,28.0,66.8,0.0,7.1,0.0,0.43636363636363634
319,Ludovic Butelle,Angers,41,GK,26,2340,0,0,0,0,0.0,57.8,0.3,0,6.32,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,22.3,57.8,0.0,5.7,0.0,0.4727272727272727
320,Alexandre Oukidja,Metz,35,GK,27,2386,0,0,3,0,0.0,46.0,0.8,2,6.96,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,29.0,46.0,0.0,7.6,0.0,0.38181818181818183
321,Anthony Lopes,Lyon,33,GK,26,2340,0,0,1,0,0.0,80.2,0.2,2,6.71,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.2,0.0,0.0,0.0,25.9,80.2,0.0,4.8,0.0,0.4909090909090909
322,Stéphane Ruffier,Saint-Etienne,37,GK,22,1980,0,0,1,0,0.0,62.9,0.0,0,6.35,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,62.9,0.0,5.3,0.0,0.3090909090909091
323,Gautier Larsonneur,Brest,27,GK,27,2398,0,0,2,0,0.0,68.8,0.3,3,7.02,0.1,0.1,0.1,0.0,0.9,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,32.1,68.8,0.0,6.2,0.0,0.38181818181818183
324,Matz Sels,Strasbourg,32,GK,27,2430,0,0,0,0,0.0,63.4,0.4,1,6.71,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,27.4,63.4,0.0,8.7,0.0,0.45454545454545453
325,Alban Lafont,Nantes,25,GK,27,2430,0,0,3,0,0.0,56.6,0.4,1,6.63,0.0,0.0,0.1,0.0,1.1,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,27.8,56.6,0.0,6.4,0.0,0.43636363636363634
326,Régis Gurtner,Amiens,37,GK,28,2520,0,0,0,0,0.0,60.4,0.4,0,6.51,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,25.9,60.4,0.0,8.1,0.0,0.18181818181818182
327,Baptiste Reynet,Toulouse,33,GK,23,2034,0,0,1,0,0.0,59.8,0.1,0,6.42,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,33.2,59.8,0.0,9.3,0.0,0.0
328,Keylor Navas,Paris Saint-Germain,37,GK,29,2522,0,0,0,0,0.0,85.6,0.1,2,6.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,21.6,85.6,0.0,3.2,0.0,0.9838709677419355
329,Jonas Omlin,Montpellier,30,GK,31,2675,0,0,0,1,0.0,66.0,0.3,2,6.66,0.0,0.0,0.1,0.0,0.5,0.1,0.0,1,0.1,0.1,0.0,0.0,0.0,26.1,66.0,0.0,7.3,0.0,0.532258064516129
330,Anthony Lopes,Lyon,33,GK,38,3420,0,0,2,0,0.0,79.5,0.2,1,6.69,0.0,0.0,0.1,0.0,0.7,0.0,0.0,2,0.0,0.2,0.0,0.0,0.0,26.2,79.5,0.0,5.3,0.0,0.8870967741935484
331,Mike Maignan,Lille,28,GK,38,3420,0,0,1,0,0.0,67.3,0.3,1,6.82,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,22.9,67.3,0.0,4.3,0.0,1.0
332,Alexandre Oukidja,Metz,35,GK,34,3060,0,0,3,1,0.0,59.4,0.5,2,6.68,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.1,0.3,0.0,0.0,0.0,25.1,59.4,0.0,7.6,0.0,0.41935483870967744
333,Eiji Kawashima,Strasbourg,41,GK,24,2160,0,0,1,0,0.0,64.3,0.3,0,6.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.3,64.3,0.0,8.8,0.0,0.3387096774193548
334,Baptiste Reynet,Nimes,33,GK,38,3420,0,0,3,0,0.1,64.6,0.3,1,6.64,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,37.9,64.6,0.0,7.7,0.0,0.22580645161290322
335,Gautier Larsonneur,Brest,27,GK,35,3150,0,0,2,0,0.0,77.1,0.2,0,6.55,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,30.7,77.1,0.0,6.6,0.0,0.3225806451612903
336,Benjamin Lecomte,Monaco,33,GK,28,2520,0,0,1,0,0.0,72.8,0.4,0,6.52,0.0,0.1,0.0,0.0,1.1,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,32.0,72.8,0.0,6.1,0.0,0.9193548387096774
337,Paul Bernardoni,Angers,27,GK,38,3420,0,0,1,0,0.0,56.3,0.3,0,6.44,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0,0.0,0.3,0.0,0.0,0.0,20.2,56.3,0.0,4.4,0.0,0.3709677419354839
338,Walter Benítez,Nice,31,GK,38,3420,0,0,3,0,0.0,78.6,0.3,1,6.69,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,27.3,78.6,0.0,3.8,0.0,0.5
339,Alfred Gomis,Rennes,30,GK,22,1980,0,0,1,0,0.0,75.0,0.4,0,6.58,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,24.9,75.0,0.0,4.0,0.0,0.5967741935483871
340,Alban Lafont,Nantes,25,GK,38,3420,0,0,2,0,0.0,53.6,0.4,0,6.61,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,26.1,53.6,0.0,5.8,0.0,0.3064516129032258
341,Jessy Moulin,Saint-Etienne,38,GK,29,2610,0,0,1,0,0.0,67.0,0.4,1,6.43,0.1,0.1,0.0,0.0,0.6,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,25.2,67.0,0.0,4.9,0.0,0.4032258064516129
342,Steve Mandanda,Marseille,39,GK,37,3330,0,0,1,0,0.0,66.0,0.2,0,6.41,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,30.3,66.0,0.0,5.0,0.0,0.6290322580645161
343,Jean-Louis Leca,Lens,38,GK,37,3315,0,0,2,0,0.0,63.0,0.2,1,6.49,0.1,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.3,0.0,0.0,0.0,23.8,63.0,0.0,5.5,0.0,0.5806451612903226
344,Benoît Costil,Bordeaux,36,GK,38,3420,0,0,0,0,0.0,67.3,0.2,0,6.59,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0,0.1,0.1,0.0,0.0,0.0,31.1,67.3,0.0,8.8,0.0,0.3870967741935484
345,Predrag Rajkovic,Reims,28,GK,37,3286,0,0,2,0,0.0,62.7,0.4,2,6.67,0.1,0.1,0.0,0.0,0.9,0.1,0.0,0,0.1,0.3,0.0,0.0,0.0,34.8,62.7,0.0,6.6,0.0,0.3387096774193548
346,Paul Nardi,Lorient,29,GK,23,2070,0,0,1,0,0.0,53.2,0.1,0,6.33,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.7,53.2,0.0,4.7,0.0,0.3387096774193548
347,Anthony Racioppi,Dijon,25,GK,21,1890,0,0,0,0,0.0,60.1,0.3,1,6.51,0.0,0.1,0.0,0.0,1.0,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,26.0,60.1,0.0,5.3,0.0,0.0
348,Keylor Navas,Paris Saint-Germain,37,GK,21,1858,0,0,0,1,0.0,89.9,0.1,0,6.78,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.3,89.9,0.0,2.2,0.0,1.0
349,Alfred Gomis,Rennes,30,GK,25,2250,0,0,1,0,0.0,72.2,0.2,1,6.54,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.4,72.2,0.0,6.1,0.0,0.6363636363636364
350,Pau López,Marseille,29,GK,29,2610,0,1,4,0,0.0,83.6,0.2,0,6.59,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,41.0,83.6,0.0,4.8,0.0,0.7272727272727273
351,Jonas Omlin,Montpellier,30,GK,29,2589,0,0,0,1,0.0,74.6,0.4,2,6.93,0.1,0.0,0.0,0.0,0.7,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,30.7,74.6,0.0,5.9,0.0,0.21818181818181817
352,Alexander Nübel,Monaco,27,GK,38,3420,0,0,0,0,0.0,70.6,0.1,0,6.61,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,24.9,70.6,0.0,5.6,0.0,0.6909090909090909
353,Anthony Lopes,Lyon,33,GK,34,2984,0,0,1,1,0.0,81.0,0.2,2,6.74,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,28.5,81.0,0.0,4.8,0.0,0.5636363636363636
354,Jean-Louis Leca,Lens,38,GK,27,2315,0,0,3,1,0.0,70.9,0.2,0,6.59,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,22.3,70.9,0.0,4.4,0.0,0.5636363636363636
355,Marco Bizot,Brest,33,GK,38,3420,0,1,1,0,0.0,64.7,0.1,2,6.63,0.1,0.0,0.0,0.0,1.0,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,26.3,64.7,0.0,8.1,0.0,0.3090909090909091
356,Alban Lafont,Nantes,25,GK,38,3420,0,0,3,0,0.0,56.2,0.6,1,6.77,0.1,0.0,0.0,0.0,1.5,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,25.7,56.2,0.0,6.2,0.0,0.43636363636363634
357,Walter Benítez,Nice,31,GK,37,3330,0,0,2,0,0.0,71.0,0.4,3,6.79,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,23.4,71.0,0.0,4.6,0.0,0.6363636363636364
358,Matz Sels,Strasbourg,32,GK,37,3330,0,0,1,0,0.1,68.1,0.3,0,6.62,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,21.9,68.1,0.0,5.6,0.0,0.5818181818181818
359,Marc-Aurèle Caillard,Metz,29,GK,19,1540,0,0,1,0,0.0,49.9,0.2,0,6.54,0.0,0.1,0.0,0.0,0.7,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,19.3,49.9,0.0,5.7,0.0,0.0
360,Alexandre Oukidja,Metz,35,GK,21,1877,0,0,2,1,0.0,54.9,0.8,1,6.47,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1,0.0,0.6,0.0,0.0,0.0,22.0,54.9,0.0,6.4,0.0,0.0
361,Ivo Grbic,Lille,28,GK,21,1890,0,0,3,0,0.0,62.7,0.5,0,6.58,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.3,0.0,0.1,0.1,23.7,62.7,0.0,5.1,0.0,0.43636363636363634
362,Gauthier Gallon,Troyes,31,GK,31,2790,0,0,2,0,0.0,66.1,0.1,0,6.56,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,29.1,66.1,0.0,7.4,0.0,0.12727272727272726
363,Predrag Rajkovic,Reims,28,GK,38,3420,0,0,3,0,0.0,65.6,0.3,1,6.85,0.1,0.0,0.0,0.0,1.2,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,27.4,65.6,0.0,5.6,0.0,0.2727272727272727
364,Paul Bernardoni,Saint-Etienne,27,GK,19,1710,0,0,0,0,0.0,45.9,0.3,0,6.41,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,24.2,45.9,0.0,5.0,0.0,0.01818181818181818
365,Paul Nardi,Lorient,29,GK,22,1980,0,0,1,0,0.0,49.1,0.1,0,6.28,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,20.7,49.1,0.0,3.6,0.0,0.09090909090909091
366,Ouparine Djoco,Clermont Foot,26,GK,24,2113,0,0,1,0,0.0,62.0,0.1,2,6.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,26.3,62.0,0.0,4.8,0.0,0.09090909090909091
367,Benoît Costil,Bordeaux,36,GK,25,2250,0,0,1,0,0.0,67.2,0.3,1,6.16,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,33.0,67.2,0.0,9.5,0.0,0.0
368,Gianluigi Donnarumma,Paris Saint-Germain,25,GK,38,3410,0,0,3,0,0.0,84.0,0.3,3,6.88,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,20.2,84.0,0.0,1.9,0.0,1.0
369,Anthony Lopes,Lyon,33,GK,32,2817,0,0,2,1,0.0,74.3,0.1,0,6.69,0.0,0.1,0.1,0.0,0.6,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,27.7,74.3,0.0,4.8,0.0,0.6567164179104478
370,Lucas Chevalier,Lille,22,GK,32,2880,0,0,1,0,0.0,74.2,0.1,0,6.63,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,27.7,74.2,0.0,3.5,0.0,0.7313432835820896
371,Benjamin Lecomte,Montpellier,33,GK,19,1710,0,0,0,0,0.0,60.0,0.3,1,7.15,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0,0.1,0.0,0.0,0.0,0.0,29.9,60.0,0.0,7.5,0.0,0.47761194029850745
372,Yvon Mvogo,Lorient,29,GK,21,1813,0,0,0,0,0.0,71.5,0.2,0,6.59,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,25.4,71.5,0.0,5.2,0.0,0.5522388059701493
373,Steve Mandanda,Rennes,39,GK,34,3016,0,1,1,0,0.0,71.9,0.2,2,6.7,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,30.8,71.9,0.0,6.4,0.0,0.746268656716418
374,Brice Samba,Lens,30,GK,37,3330,0,0,3,0,0.0,73.0,0.2,1,6.77,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,29.6,73.0,0.0,6.2,0.0,0.9850746268656716
375,Kasper Schmeichel,Nice,37,GK,36,3240,0,0,0,0,0.0,74.9,0.1,2,6.79,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,29.7,74.9,0.0,7.4,0.0,0.5970149253731343
376,Alexander Nübel,Monaco,27,GK,38,3420,0,0,2,0,0.0,69.4,0.2,1,6.68,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,24.7,69.4,0.0,6.8,0.0,0.7014925373134329
377,Alban Lafont,Nantes,25,GK,37,3330,0,0,0,1,0.0,64.6,0.2,5,6.81,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,26.7,64.6,0.0,6.1,0.0,0.26865671641791045
378,Maxime Dupé,Toulouse,31,GK,38,3420,0,0,1,0,0.0,75.2,0.3,4,6.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.1,0.1,0.0,0.0,0.0,28.8,75.2,0.0,4.8,0.0,0.44776119402985076
379,Matz Sels,Strasbourg,32,GK,38,3420,0,0,2,0,0.0,60.1,0.2,2,6.61,0.1,0.1,0.0,0.0,0.9,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,22.1,60.1,0.0,5.1,0.0,0.3283582089552239
380,Marco Bizot,Brest,33,GK,37,3330,0,0,4,0,0.0,68.2,0.1,3,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,25.2,68.2,0.0,6.2,0.0,0.3880597014925373
381,Pau López,Marseille,29,GK,33,2925,0,2,3,0,0.0,76.0,0.3,1,6.81,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,29.7,76.0,0.0,5.4,0.0,0.8208955223880597
382,Paul Bernardoni,Angers,27,GK,27,2430,0,0,0,0,0.0,58.3,0.3,1,6.4,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,20.0,58.3,0.0,4.0,0.0,0.0
383,Yehvann Diouf,Reims,24,GK,31,2790,0,0,2,0,0.0,76.4,0.5,2,6.94,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0,0.1,0.3,0.0,0.0,0.0,28.0,76.4,0.0,6.2,0.0,0.4925373134328358
384,Mory Diaw,Clermont Foot,30,GK,37,3330,0,0,0,0,0.0,66.8,0.1,3,6.82,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,34.9,66.8,0.0,8.4,0.0,0.6119402985074627
385,Gauthier Gallon,Troyes,31,GK,30,2668,0,0,3,1,0.0,61.1,0.5,1,6.6,0.1,0.1,0.1,0.0,1.2,0.1,0.0,0,0.0,0.2,0.0,0.0,0.0,26.8,61.1,0.0,4.6,0.0,0.08955223880597014
