,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
238,Junior Firpo,Leeds,27," D(L),M(L)",19(5),1716,-,2,11,-,0.5,81.4,1.1,-,6.49
239,Sergi Canós,Brentford,27, M(LR),25(6),2094,3,2,6,1,1.1,62.9,0.3,1,6.49
240,Neal Maupay,Brighton,27," AM(C),FW",25(7),2276,8,2,7,-,1.9,77.8,0.7,-,6.49
241,Luke Ayling,Leeds,32," D(CR),M(R)",26,2275,2,2,4,1,0.7,77.4,1.3,-,6.48
242,Pierre Lees-Melou,Norwich,30, M(CLR),27(6),2273,1,-,5,-,1,79.6,0.4,-,6.48
243,Ryan Fraser,Newcastle,30," M(CLR),FW",18(8),1458,2,3,3,-,0.9,77,0.2,-,6.47
244,Teemu Pukki,Norwich,34," AM(C),FW",37,3261,11,3,4,-,1.9,75.2,0.4,1,6.47
245,Daniel Amartey,Leicester,29," D(CR),DMC",23(5),2120,-,-,4,-,0.1,90.7,1.2,-,6.46
246,Patson Daka,Leicester,25, FW,13(10),1163,5,3,2,-,1.1,74.5,0.7,-,6.45
247,Jakub Moder,Brighton,25, M(CL),19(9),1702,-,3,2,-,1,74.6,0.9,-,6.45
248,Kiko Femenía,Watford,33," D(LR),M(R)",26(1),2150,-,5,2,-,0.1,73.7,0.4,-,6.45
249,Jamaal Lascelles,Newcastle,30, D(C),22(4),2010,1,-,5,-,0.7,74.4,3.3,-,6.45
250,Kenny McLean,Norwich,32," D(C),M(C)",29(2),2707,1,-,3,-,1.1,74.5,2.2,-,6.44
251,Miguel Almirón,Newcastle,30," AM(CLR),FW",19(11),1721,1,-,2,-,1.1,81.6,0.2,-,6.44
252,Leander Dendoncker,Wolves,29," D(C),M(C)",21(9),1948,2,2,4,-,0.8,86.9,1,-,6.44
253,Jay Rodríguez,Burnley,34," AM(CLR),FW",13(16),1375,2,2,3,-,1.4,59.9,1.9,-,6.44
254,Daniel James,Leeds,26," AM(CLR),FW",29(3),2368,4,4,7,1,1.6,71.7,0.4,-,6.44
255,Nicolas Pépé,Arsenal,28," AM(CLR),FW",5(15),682,1,2,-,-,1.2,83.7,0.9,1,6.44
256,Max Aarons,Norwich,24, D(R),32(2),2882,-,2,8,-,0.4,77.2,0.4,-,6.43
257,Javier Manquillo,Newcastle,29," D(LR),M(R)",15(4),1222,1,2,5,-,0.2,72.3,0.8,-,6.43
258,Ezri Konsa,Aston Villa,26, D(CR),29,2482,2,-,4,2,0.5,86.4,2,-,6.43
259,Ashley Young,Aston Villa,38," D(LR),M(LR)",10(14),1241,-,2,2,-,0.4,80,0.3,1,6.43
260,Harry Winks,Tottenham,28, DMC,9(10),908,-,1,2,-,0.2,88.2,0.2,-,6.43
261,Boubakary Soumaré,Leicester,25, DMC,12(7),1102,-,1,-,-,0.3,82.5,1.4,-,6.42
262,Ashley Westwood,Burnley,34, DMC,26(1),2290,-,3,7,-,0.5,75.2,0.3,-,6.42
263,Nuno Tavares,Arsenal,24," D(L),M(L)",13(9),1171,1,1,2,-,1,82.1,1.1,-,6.42
264,Tim Krul,Norwich,36, GK,29,2610,-,-,1,-,-,65.4,0.2,-,6.42
265,Mathias Jensen,Brentford,28, M(C),19(12),1602,-,1,-,-,0.6,76.2,0.2,-,6.42
266,Milot Rashica,Norwich,27," AM(CLR),FW",25(6),2240,1,2,-,-,1.4,70.8,0.4,-,6.42
267,Romain Perraud,Southampton,26," D(L),M(L)",18(2),1625,-,1,3,-,1,70.6,0.8,-,6.41
268,Billy Gilmour,Norwich,22, DMC,21(3),1858,-,1,2,-,0.8,83.7,0.5,-,6.39
269,Jacob Murphy,Newcastle,29," D(R),M(LR)",13(19),1442,1,2,4,-,0.8,64.4,0.4,-,6.39
270,Adam Armstrong,Southampton,27," AM(CLR),FW",17(6),1415,2,2,1,-,2,74.9,0.6,1,6.38
271,Ibrahima Diallo,Southampton,25, DMC,10(13),1019,-,2,1,-,0.3,80.6,0.5,-,6.38
272,Sean Longstaff,Newcastle,26, DMC,15(9),1446,1,1,1,-,0.6,80.9,0.5,1,6.38
273,Jack Cork,Burnley,34, DMC,20,1676,1,-,4,-,0.4,74.2,1.3,-,6.38
274,Mateusz Klich,Leeds,33, M(CL),26(7),2095,1,2,5,-,1.3,79.9,0.2,-,6.37
275,Frank Onyeka,Brentford,26, DMC,12(8),1051,-,-,4,-,0.8,80.2,0.8,-,6.37
276,Craig Cathcart,Watford,35, D(CR),27(4),2396,-,1,3,-,0.1,81.3,1.5,-,6.37
277,Pascal Struijk,Leeds,24," D(CL),DMC",22(7),2053,1,-,6,1,0.4,85.2,1.4,-,6.36
278,Robin Koch,Leeds,27," D(C),DMC",17(3),1575,-,-,3,-,0.7,77.4,2.3,-,6.35
279,Ben Gibson,Norwich,31, D(CL),28,2495,-,-,3,1,0.3,81.3,1.9,-,6.35
280,Marcus Rashford,Man Utd,26," AM(CLR),FW",13(12),1233,4,2,2,-,0.9,76.1,0.4,-,6.35
281,Adam Forshaw,Leeds,32, M(C),17(5),1530,-,1,5,-,0.6,83.5,0.5,-,6.33
282,Matej Vydra,Burnley,32," AM(CL),FW",5(17),668,2,3,1,-,0.9,73.5,0.8,-,6.33
283,Tyler Roberts,Leeds,25," AM(CR),FW",7(16),979,1,1,5,-,1.3,73.9,0.4,1,6.32
284,Shandon Baptiste,Brentford,26, AM(C),9(13),905,1,-,-,1,0.5,85.2,0.3,-,6.32
285,Josh Sargent,Norwich,24," AM(CLR),FW",18(8),1579,2,1,1,-,0.9,72.8,1.5,1,6.32
286,Tom Cleverley,Watford,34, M(CLR),20(8),1626,-,2,2,-,0.4,76.5,0.5,-,6.31
287,Joe Gelhardt,Leeds,21, FW,5(15),738,2,2,4,-,1.2,65,0.6,-,6.28
288,Aaron Lennon,Burnley,37, M(LR),17(11),1548,2,-,2,-,0.4,73.5,0.3,-,6.28
289,Ben Foster,Watford,41, GK,26,2340,-,1,-,-,-,44,0.2,1,6.27
290,Mads Roerslev,Brentford,24," D(R),M(R)",12(9),1235,1,1,1,-,0.2,67,0.6,-,6.27
291,Steven Bergwijn,Tottenham,26," AM(CLR),FW",4(21),551,3,1,1,-,0.8,84.2,0.2,-,6.25
292,Lukas Rupp,Norwich,33, M(CR),7(12),764,-,-,-,-,0.6,83.3,0.3,-,6.23
293,Kieran Dowell,Norwich,26, AM(CLR),11(8),913,1,1,-,-,0.4,73,0.4,-,6.22
294,Nikola Vlasic,West Ham,26," AM(CLR),FW",6(13),555,1,-,-,-,0.4,80.8,0.3,-,6.22
295,Ashley Barnes,Burnley,34," AM(CL),FW",8(15),803,1,-,4,-,0.7,63.7,2.2,-,6.19
296,Salomón Rondón,Everton,34, FW,8(12),783,1,1,3,1,1.1,62.4,1.9,-,6.19
297,Andrii Yarmolenko,West Ham,34," AM(CR),FW",1(18),304,1,-,1,-,0.6,77.2,0.3,-,6.15
298,Fábio Silva,Wolves,21," AM(L),FW",6(16),565,-,-,-,-,0.9,68.4,0.4,-,6.09
