,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
31,Mark Uth,FC Koln,32," AM(CR),FW",24(6),2041,5,8,3,-,2.3,75.6,0.7,2,7.00
32,Manu Koné,Borussia M.Gladbach,22, DMC,25(1),2107,2,-,9,-,1.1,85.5,0.8,1,6.99
33,Maximilian Arnold,Wolfsburg,29, M(CR),34,2996,4,2,4,-,1.1,83.2,1,2,6.99
34,Ellyes Skhiri,FC Koln,28, DMC,20(2),1820,4,1,3,-,1,84.6,1.6,2,6.98
35,Kerem Demirbay,Leverkusen,30, M(C),23(6),2053,1,4,10,-,1.3,81.6,0.4,2,6.98
36,Dayot Upamecano,Bayern,25, D(C),25(3),2210,1,6,4,-,0.4,90.1,2.2,2,6.98
37,Alexander Hack,Mainz,30, D(C),24(4),2078,3,1,6,1,0.8,79.3,2.4,2,6.97
38,Jonas Hector,FC Koln,33," D(L),M(CL)",30,2556,-,6,3,-,0.6,77.7,1.7,1,6.97
39,Christopher Trimmel,Union Berlin,37," D(CR),M(R)",23(2),1996,2,-,5,-,0.8,68.1,1.2,1,6.97
40,Anthony Losilla,Bochum,38," D(C),DMC",32,2847,2,-,5,-,1.1,76.9,3.7,2,6.96
41,Angeliño,RBL,27," D(L),M(L)",26(3),2299,2,5,3,-,0.4,76.7,0.4,-,6.95
42,Omar Marmoush,Stuttgart,25," AM(CL),FW",19(2),1584,3,5,3,-,2.3,71.2,1.3,1,6.95
43,Jamal Musiala,Bayern,21, M(CLR),12(18),1458,5,5,2,-,1.4,84.8,0.2,-,6.94
44,Jonathan Tah,Leverkusen,28, D(C),33,2882,2,3,4,-,0.5,88.2,2.9,2,6.94
45,Lucas Hernández,Bayern,28, D(CL),25,2041,-,1,7,-,0.2,89.6,1.6,-,6.94
46,Anton Stach,Mainz,25, M(C),20(9),1864,1,6,6,-,1.7,72.8,1.9,4,6.93
47,Wataru Endo,Stuttgart,31, DMC,33,2902,4,2,4,-,1.4,80.7,2.3,-,6.93
48,Patrick Wimmer,Arminia Bielefeld,22," AM(LR),FW",27(4),2067,3,6,7,-,1.8,58.6,1.4,4,6.92
49,Alassane Pléa,Borussia M.Gladbach,31," AM(CLR),FW",23(9),1983,9,6,4,-,1.9,75.4,0.5,5,6.91
50,Breel Embolo,Borussia M.Gladbach,27," AM(CR),FW",23(5),2076,8,3,3,-,1.6,74.2,1.3,1,6.91
51,Donyell Malen,Borussia Dortmund,25," AM(LR),FW",20(7),1696,5,3,2,-,1.7,75.5,0.3,2,6.90
52,Andrej Kramaric,Hoffenheim,32," AM(CLR),FW",30(2),2710,6,9,2,-,2.9,81.2,0.4,3,6.89
53,Thomas Meunier,Borussia Dortmund,32," D(R),M(R)",17,1406,2,4,4,-,1.1,78,1.4,-,6.88
54,Mohamed Simakan,RBL,24, D(CR),23(5),2013,1,-,5,-,0.4,86.6,2.3,2,6.88
55,Jeremie Frimpong,Leverkusen,23," D(R),M(R)",25,2062,1,6,6,-,0.4,81.5,0.8,1,6.88
56,Maximilian Mittelstädt,Hertha Berlin,27," D(L),M(CL)",16(8),1494,-,5,3,-,0.4,70.6,1,3,6.88
57,Mats Hummels,Borussia Dortmund,35, D(C),20(3),1768,1,2,4,-,0.5,87.3,2.8,-,6.88
58,Florian Kainz,FC Koln,31, M(CLR),31(1),2347,4,4,2,1,1.2,70.1,0.3,4,6.88
59,Florian Grillitsch,Hoffenheim,28," D(C),M(CL)",16(2),1495,-,-,7,-,0.4,89.4,1.3,2,6.87
60,Benjamin Pavard,Bayern,28," D(CLR),M(R)",24(1),2080,-,1,2,1,0.7,88.1,1.8,1,6.87
61,Philipp Lienhart,Freiburg,27, D(C),32,2871,5,-,2,-,0.6,85.3,2.2,1,6.87
62,Emre Can,Borussia Dortmund,30," D(CLR),DMC",19(5),1691,5,1,5,-,0.5,85.5,1.3,1,6.86
63,Reece Oxford,Augsburg,25," D(C),DMC",30,2694,2,1,9,-,0.5,79.7,2.9,3,6.86
64,Ramy Bensebaïni,Borussia M.Gladbach,29," D(CL),DMC,M(L)",21(1),1930,4,1,6,-,1.4,81.6,2.5,-,6.86
65,Mahmoud Dahoud,Borussia Dortmund,28, M(C),20(2),1665,2,3,5,1,1,79.8,0.5,1,6.85
66,Karim Onisiwo,Mainz,32," AM(CLR),FW",28(3),2376,5,8,-,-,2.1,62.4,1.9,2,6.84
67,Edmond Tapsoba,Leverkusen,25, D(C),19(3),1813,1,-,1,-,0.3,88.4,1.9,-,6.84
68,Taiwo Awoniyi,Union Berlin,26, FW,29(2),2200,15,1,1,-,2.2,67.2,1.7,5,6.84
69,Aarón Martín,Mainz,27," D(L),M(L)",25(3),2296,1,1,7,-,0.6,75.1,0.4,1,6.84
70,Maxence Lacroix,Wolfsburg,24, D(C),29,2497,-,-,3,3,0.6,81.4,2.6,1,6.83
71,Paul Jaeckel,Union Berlin,25," D(C),DMC",22(2),2045,-,-,5,-,0.1,79.5,2,-,6.83
72,Chris Führich,Stuttgart,26," M(CLR),FW",21(4),1725,3,2,3,-,1.2,83.9,0.1,-,6.83
73,Jonathan Burkardt,Mainz,23," AM(CR),FW",32(2),2632,11,3,-,-,2.3,70.3,1.1,3,6.82
74,Dominik Szoboszlai,RBL,23, AM(CLR),15(16),1538,6,8,2,-,1.3,81,0.6,4,6.82
75,Amadou Haidara,RBL,26, M(CLR),15(5),1327,3,1,2,-,0.7,84.1,1,-,6.82
76,Raphaël Guerreiro,Borussia Dortmund,30," D(L),M(CL)",21(2),1803,4,2,1,-,1.4,85.5,0.2,-,6.82
77,Ridle Baku,Wolfsburg,26," D(R),M(CR)",28(6),2450,3,5,4,-,1.1,76.5,0.8,-,6.81
78,Niklas Süle,Bayern,28, D(CR),19(9),1835,1,2,2,-,0.6,90.1,1.4,-,6.81
79,Daniel Caligiuri,Augsburg,36," D(R),M(CLR),FW",24(4),2014,4,2,4,-,1.3,71.5,1.1,2,6.81
80,Manuel Riemann,Bochum,35, GK,30,2700,-,1,2,-,-,60.6,0.3,3,6.81
81,Lukas Kübler,Freiburg,31," D(CLR),M(R)",27(2),2338,2,-,2,-,0.4,74.9,1.3,-,6.80
82,Sheraldo Becker,Union Berlin,29," AM(CLR),FW",22(6),1770,4,6,4,-,1.3,71.3,0.4,4,6.80
83,Lukás Hrádecky,Leverkusen,34, GK,32,2880,-,-,1,-,-,73.8,0.3,1,6.80
84,Silvan Widmer,Mainz,31," D(CR),M(R)",33,2925,4,5,1,-,0.7,74.4,1.1,-,6.79
85,Amos Pieper,Arminia Bielefeld,26, D(C),27,2382,-,-,2,-,0.5,78.1,2.1,1,6.79
86,Rafael Borré,Eintracht Frankfurt,28," AM(C),FW",28(3),2391,8,4,5,-,1.7,72.3,1.5,1,6.79
87,Salih Özcan,FC Koln,26, M(C),26(5),2310,2,-,5,-,0.9,84.1,1.7,1,6.79
88,Michael Gregoritsch,Augsburg,30," AM(CR),FW",15(10),1394,9,-,3,-,1.7,59,3.2,1,6.78
89,Marvin Schwäbe,FC Koln,29, GK,21,1890,-,-,1,-,-,81.4,0.2,1,6.78
90,Robert Andrich,Leverkusen,29," D(C),M(C)",21(5),1821,4,2,5,1,1.2,81.1,1.2,-,6.78
91,Christian Günter,Freiburg,31," D(L),M(L)",34,3060,2,9,2,-,0.7,70.6,0.3,2,6.78
92,Florian Neuhaus,Borussia M.Gladbach,27, M(C),23(5),2038,4,4,2,-,1.6,80.8,0.4,-,6.78
93,Cédric Brunner,Arminia Bielefeld,30, D(CR),26(1),2188,-,1,6,-,0.4,70.9,1.7,1,6.77
94,Matthias Ginter,Borussia M.Gladbach,30," D(CR),DMC",26(1),2268,1,-,2,-,1.1,83.6,2.7,1,6.77
95,Wout Weghorst,Wolfsburg,31, FW,17(1),1552,6,1,2,-,2.1,70.9,2.5,1,6.76
96,Jesper Lindstrøm,Eintracht Frankfurt,24," AM(CLR),FW",26(3),1996,5,4,-,-,1.9,74.5,0.2,1,6.76
97,Iago,Augsburg,27," D(L),M(L)",26(2),2179,2,5,3,-,0.4,69.1,0.9,-,6.75
98,Robin Knoche,Union Berlin,31, D(C),33,2970,-,-,6,-,0.3,78.6,1.9,1,6.75
99,Marvin Plattenhardt,Hertha Berlin,32," D(L),M(L)",19(2),1638,-,3,3,-,0.3,75,0.8,-,6.75
100,Nordi Mukiele,RBL,26," D(CR),M(R)",21(7),1846,1,3,3,-,0.8,74,1.7,-,6.75
101,Tuta,Eintracht Frankfurt,24, D(C),26,2188,4,-,2,1,0.6,79,2.1,2,6.75
102,Grischa Prömel,Union Berlin,29, M(C),28(1),2428,8,1,5,-,1.3,75.9,1.2,2,6.75
103,Yann Sommer,Borussia M.Gladbach,35, GK,32,2880,-,1,2,-,-,73.5,0.3,3,6.75
104,André Silva,RBL,28, FW,24(9),2081,11,3,1,-,1.8,73.1,1.1,1,6.74
105,Niklas Dorsch,Augsburg,26, DMC,27(3),2328,1,-,8,-,0.4,83.4,0.5,1,6.74
106,Manuel Neuer,Bayern,38, GK,28,2511,-,-,-,-,-,86.2,0.2,-,6.74
107,Stefan Bell,Mainz,32, D(CR),33,2869,2,-,9,-,0.7,77.3,3.2,1,6.74
108,Thorgan Hazard,Borussia Dortmund,31," M(CLR),FW",14(9),1337,4,1,2,-,1,78.3,1,2,6.73
109,Atakan Karazor,Stuttgart,27," D(C),DMC",23(1),1906,-,1,7,1,0.4,82.1,2.4,-,6.73
110,Joakim Nilsson,Arminia Bielefeld,30, D(C),31,2739,2,-,5,-,0.2,80.4,2.6,1,6.73
111,John Anthony Brooks,Wolfsburg,31, D(C),29(2),2619,1,-,2,-,0.4,83.4,2.2,1,6.73
112,Stefan Ortega,Arminia Bielefeld,31, GK,33,2970,-,-,1,-,-,69,0.1,2,6.73
113,Cristian Gamboa,Bochum,34," D(R),M(R)",20(3),1725,1,-,6,-,0.2,72.3,0.9,1,6.72
114,Moussa Niakhaté,Mainz,28, D(CL),29(1),2567,4,-,1,-,0.4,78.7,1.9,-,6.72
115,Dani Olmo,RBL,25," AM(CLR),FW",7(12),740,3,3,2,-,1.2,78.4,0.2,2,6.71
116,Mark Flekken,Freiburg,30, GK,32,2880,-,-,-,-,-,66.1,0.1,-,6.71
117,Manuel Akanji,Borussia Dortmund,28," D(CLR),DMC",25(1),2263,1,-,3,-,0.5,90.6,2,-,6.71
118,Paulinho,Leverkusen,23," AM(CLR),FW",14(10),1219,4,2,1,-,1.1,82,0.3,1,6.71
119,Timo Baumgartl,Union Berlin,28, D(C),25,2169,1,2,5,-,0.5,79.3,2.2,-,6.71
120,Koen Casteels,Wolfsburg,31, GK,28,2520,-,-,1,-,-,75.4,0.3,2,6.70
121,Suat Serdar,Hertha Berlin,27, M(CLR),27(3),2230,3,-,6,-,1.1,71.4,0.6,3,6.70
122,Jeffrey Gouweleeuw,Augsburg,32, D(C),29,2578,2,-,9,-,0.4,72.3,1.5,1,6.70
123,Ihlas Bebou,Hoffenheim,30," M(CLR),FW",25(3),2106,7,2,-,-,1.6,70.3,1.4,1,6.69
124,Lukas Klostermann,RBL,27," D(CLR),M(R)",17(6),1648,-,1,1,-,0.3,86.2,1,-,6.69
125,Piero Hincapié,Leverkusen,22," D(CL),M(L)",20(7),1752,1,2,5,-,0.3,81.5,2.1,-,6.69
126,Benjamin Henrichs,RBL,27," D(LR),DMC,M(LR)",12(10),1138,3,3,3,-,0.7,79.8,0.3,-,6.69
127,Niko Gießelmann,Union Berlin,32," D(CL),M(L)",25(3),2093,3,6,3,-,1,73.2,0.9,-,6.69
128,Diadié Samassékou,Hoffenheim,28, DMC,21(3),1665,2,-,7,-,0.6,80.3,1.3,1,6.68
129,Waldemar Anton,Stuttgart,27," D(CR),DMC",29,2597,2,1,6,1,0.8,84.8,2.1,1,6.68
130,Rani Khedira,Union Berlin,30," D(C),DMC",32,2765,-,1,6,-,0.4,73.8,1.2,1,6.68
131,Gregor Kobel,Borussia Dortmund,26, GK,29,2566,-,-,-,-,-,79.4,0.1,1,6.68
132,Djibril Sow,Eintracht Frankfurt,27, M(C),28(3),2422,2,3,5,-,0.5,82.9,0.9,-,6.67
133,Kevin Trapp,Eintracht Frankfurt,33, GK,32,2880,-,-,2,-,-,61.5,0.2,1,6.67
134,Konrad Laimer,RBL,26," D(R),M(CR)",15(11),1246,4,4,2,-,0.6,80.3,0.4,-,6.67
135,Charles Aránguiz,Leverkusen,35, M(C),16(10),1576,1,3,2,-,0.4,84.7,0.3,-,6.67
136,Santiago Ascacíbar,Hertha Berlin,27, DMC,27(1),2381,-,1,5,-,0.5,82.5,1.2,-,6.66
137,Chris Richards,Hoffenheim,24," D(C),DMC",13(6),1301,1,1,1,-,0.5,84.2,2.9,-,6.66
138,Lukas Nmecha,Wolfsburg,25," AM(CR),FW",18(7),1633,8,-,5,-,2.1,68.2,1.3,2,6.66
139,Sebastian Polter,Bochum,33," AM(R),FW",26(6),2259,10,1,2,-,1.7,53.9,3.4,-,6.66
140,Georginio Rutter,Hoffenheim,22," AM(C),FW",13(20),1604,8,2,2,-,1.6,65.1,1.2,1,6.66
141,Oliver Baumann,Hoffenheim,33, GK,33,2970,-,-,1,-,-,78.2,0.3,1,6.66
142,Gerrit Holtmann,Bochum,29," D(L),M(LR)",22(6),1765,5,4,-,-,1.5,75.5,0.2,2,6.65
143,Lee Jae-Sung,Mainz,31," AM(CLR),FW",19(8),1449,4,3,3,-,1,74.2,1.3,-,6.65
144,Mitchel Bakker,Leverkusen,23," D(L),M(L)",19(6),1825,1,4,6,-,0.4,80.6,0.5,-,6.65
145,Lars Stindl,Borussia M.Gladbach,35," M(CLR),FW",20(6),1637,4,5,10,-,1.7,82.3,0.5,1,6.64
146,Hiroki Ito,Stuttgart,24, D(CL),26(3),2348,1,1,2,-,0.4,81.8,1.4,1,6.64
147,Kevin Mbabu,Wolfsburg,29," D(R),M(R)",14(10),1389,-,-,4,-,0.2,72.7,1.3,1,6.64
148,Stevan Jovetic,Hertha Berlin,34," AM(CL),FW",13(5),1020,6,1,4,-,2.4,66.1,1.2,1,6.64
149,Robin Zentner,Mainz,29, GK,32,2880,-,-,1,-,-,63.9,0.3,2,6.64
150,Max Christiansen,Greuther Fuerth,27, DMC,22(5),2056,-,-,5,-,0.4,79.3,1.5,-,6.63
151,Bastian Oczipka,Union Berlin,35," D(CL),M(L)",9(9),929,-,1,1,-,0.3,73.7,0.6,1,6.63
152,Daichi Kamada,Eintracht Frankfurt,27," AM(CLR),FW",23(9),2146,4,3,-,-,1.1,79.4,0.5,-,6.63
153,Axel Witsel,Borussia Dortmund,35," D(C),M(C)",22(7),1946,2,-,4,-,0.3,93.2,1.1,1,6.62
154,Erhan Masovic,Bochum,25," D(C),DMC",16(3),1461,-,-,6,-,0.2,77.7,1.3,-,6.62
155,Christoph Baumgartner,Hoffenheim,24," AM(CLR),FW",23(6),1899,7,2,5,-,1.4,72.6,1.3,1,6.61
156,André Hahn,Augsburg,33," AM(CLR),FW",25(7),2112,5,2,5,-,1.4,53.9,1.8,1,6.61
157,Exequiel Palacios,Leverkusen,25, M(C),12(11),1094,2,2,2,-,0.4,86.4,0.3,1,6.61
158,Maximilian Eggestein,Freiburg,27, M(CR),26(5),2205,1,2,2,-,0.7,74.4,1.5,-,6.60
159,Dennis Geiger,Hoffenheim,25, M(C),17(3),1385,2,2,6,-,0.7,85.6,-,-,6.60
160,Amine Adli,Leverkusen,23," AM(CLR),FW",13(12),1256,3,2,3,-,1.5,76,0.5,-,6.60
161,Maxim Leitsch,Bochum,25, D(C),17(2),1537,1,-,2,-,0.3,82.6,1.6,-,6.60
162,Eduard Löwen,Bochum,27," D(C),M(C)",14(11),1346,2,2,-,-,1.4,72.1,0.7,-,6.60
163,Leandro Barreiro,Mainz,24, DMC,20(11),1790,1,2,3,-,1,71.6,0.8,-,6.60
164,Genki Haraguchi,Union Berlin,32, M(CLR),23(7),1770,2,6,2,-,1,73.8,0.5,-,6.60
165,Martin Hinteregger,Eintracht Frankfurt,31, D(C),25(2),2222,1,-,6,-,0.6,76.9,2.2,-,6.60
166,Konstantinos Stafylidis,Bochum,30," D(CLR),DMC,M(L)",14(9),1299,-,1,3,1,0.7,73.4,1,-,6.59
167,Sebastiaan Bornauw,Wolfsburg,25, D(C),23(4),2008,1,-,3,-,0.5,85.9,2.4,-,6.59
168,Dejan Ljubicic,FC Koln,26, M(CLR),22(8),1975,3,1,4,-,1,73.8,0.4,-,6.59
169,Niklas Stark,Hertha Berlin,29," D(C),DMC",22(4),2028,1,-,3,-,0.4,82.4,1.9,-,6.59
170,Emil Forsberg,RBL,32," AM(CLR),FW",20(11),1709,6,2,2,-,1.4,84.3,0.3,-,6.58
171,Yannick Gerhardt,Wolfsburg,30," D(L),M(CL)",17(10),1577,1,3,2,-,0.5,75.1,1,1,6.58
172,Kevin Kampl,RBL,33, M(CLR),25(2),1913,-,1,4,-,0.3,91.4,0.3,-,6.58
173,Pavel Kaderábek,Hoffenheim,32," D(R),M(LR)",14(5),1202,1,2,5,-,0.6,72.3,2.2,-,6.58
174,Kevin Schade,Freiburg,22, AM(LR),7(14),826,4,1,2,-,0.9,56.4,1.9,1,6.58
175,Benno Schmitz,FC Koln,29, D(CLR),29(2),2433,-,5,5,-,0.4,68.5,0.9,1,6.58
176,Dominik Kohr,Mainz,30," D(C),DMC",19(3),1626,-,3,6,2,0.8,74.3,1.2,1,6.58
177,Péter Gulácsi,RBL,33, GK,33,2967,-,-,1,-,-,77.9,0.2,1,6.58
178,Makoto Hasebe,Eintracht Frankfurt,40," D(CR),M(CR)",12(6),1184,-,-,1,-,-,86.6,1.1,-,6.57
179,Arne Maier,Augsburg,25, M(CR),21(8),1871,1,6,-,-,0.6,77.1,0.6,-,6.57
180,Branimir Hrgota,Greuther Fuerth,31," AM(CLR),FW",33(1),2789,9,5,4,-,1.9,75,0.5,3,6.57
181,Fabian Klos,Arminia Bielefeld,36, FW,14(11),1423,3,1,2,1,1.6,51.1,4.6,1,6.57
182,Stefan Posch,Hoffenheim,26, D(CR),26(2),2203,2,-,5,-,0.5,80.9,1.5,-,6.57
183,Armel Bella-Kotchap,Bochum,22, D(C),19(2),1679,-,-,4,-,0.4,76.5,1.7,1,6.56
184,Ishak Belfodil,Hertha Berlin,32," AM(LR),FW",17(9),1643,5,2,1,-,1.2,71.1,1.5,-,6.56
185,Nico Elvedi,Borussia M.Gladbach,27, D(CLR),28,2432,1,-,3,1,0.5,92.1,2.6,-,6.55
186,Vladimír Darida,Hertha Berlin,33," M(CLR),FW",23(2),1799,2,5,6,-,1,75.8,0.6,1,6.55
187,Luca Kilian,FC Koln,24, D(C),25(5),2282,1,-,3,-,0.2,84,1.5,-,6.55
188,Marco Meyerhöfer,Greuther Fuerth,28," D(R),M(LR)",25(1),2281,1,-,-,-,0.4,73.1,0.9,-,6.55
189,Odilon Kossounou,Leverkusen,23, D(CR),20(7),1791,-,1,3,-,0.1,82.4,1.1,-,6.55
190,Yussuf Poulsen,RBL,29," AM(CR),FW",12(13),1078,6,-,2,-,1.1,66.3,1.1,-,6.55
191,Mu'nas Dabbur,Hoffenheim,31," AM(C),FW",17(10),1317,3,3,5,-,1.2,73.5,0.7,-,6.54
192,Jean-Paul Boëtius,Mainz,30," AM(CL),FW",19(14),1802,2,2,3,-,0.7,77.6,0.2,-,6.54
193,Rafal Gikiewicz,Augsburg,36, GK,34,3060,-,-,-,-,-,62.9,0.4,1,6.54
194,Rafael Czichos,FC Koln,33, D(C),16(1),1404,-,1,4,-,0.1,81.8,2.5,-,6.54
195,Marcus Thuram,Borussia M.Gladbach,26," AM(L),FW",8(12),885,3,-,2,-,1.6,72.9,1.6,2,6.54
196,Alessandro Schöpf,Arminia Bielefeld,30, M(CLR),27(4),2407,1,-,1,1,1.1,79.9,0.7,-,6.54
197,Orel Mangala,Stuttgart,26, M(C),22(6),1863,1,3,4,-,0.6,83.6,0.4,-,6.53
198,Andrés Andrade,Arminia Bielefeld,25, D(CL),12(5),1046,-,-,4,-,0.4,69.4,1.6,-,6.53
199,Roland Sallai,Freiburg,26," M(CLR),FW",18(13),1560,4,4,1,-,1.5,70.2,0.7,1,6.53
200,Timothy Tillman,Greuther Fuerth,25, AM(C),23(6),2018,1,2,3,-,0.8,76.7,0.4,-,6.53
201,Masaya Okugawa,Arminia Bielefeld,28," AM(CLR),FW",30(3),2545,8,1,-,-,1,62.6,0.7,-,6.52
202,Tanguy Nianzou,Bayern,21, D(C),6(11),577,1,1,4,-,0.4,91.2,1.2,-,6.52
203,Dedryck Boyata,Hertha Berlin,33, D(C),22(1),1900,-,-,1,1,0.4,84.1,2.3,-,6.52
204,Julian Ryerson,Union Berlin,26," D(LR),M(CLR)",13(15),1421,2,-,3,-,0.6,74.6,0.6,1,6.52
205,Milos Pantovic,Bochum,27, AM(CLR),18(10),1539,4,3,2,-,0.8,68.2,0.4,2,6.51
206,Aster Vranckx,Wolfsburg,21, M(C),12(12),1139,2,-,2,-,1,79.6,0.5,-,6.51
207,Jeong Woo-Yeong,Freiburg,24," AM(CR),FW",23(9),1795,5,2,1,-,1.6,74.5,0.5,1,6.51
208,Jérôme Roussillon,Wolfsburg,31," D(L),M(L)",18(8),1779,1,-,5,-,0.5,75.1,0.5,1,6.50
209,Marco Richter,Hertha Berlin,26," M(CLR),FW",19(11),1716,5,1,6,-,1.5,70.5,0.3,2,6.50
210,Ondrej Duda,FC Koln,29," M(C),FW",20(11),1618,2,-,5,-,1.4,75.2,0.5,1,6.49
211,Eric Choupo-Moting,Bayern,35," M(CLR),FW",1(19),363,4,2,-,-,0.8,75,0.5,-,6.49
212,Lucas Tousart,Hertha Berlin,27, DMC,22(8),1961,2,-,3,-,0.8,72.8,1.3,-,6.49
213,Angelo Stiller,Hoffenheim,23, DMC,18(8),1692,2,1,1,-,0.6,83.8,1.1,-,6.48
214,Dodi Lukébakio,Wolfsburg,26," AM(CLR),FW",7(12),873,1,2,2,-,0.9,79,0.6,-,6.48
215,Joe Scally,Borussia M.Gladbach,21," D(CLR),M(LR)",20(10),1905,1,2,4,-,0.6,78.5,0.6,-,6.48
216,Rubén Vargas,Augsburg,25," AM(CLR),FW",26(3),2005,1,3,4,-,1.4,71.8,0.4,-,6.48
217,Kevin Akpoguma,Hoffenheim,29," D(CR),M(R)",19(7),1535,2,2,5,-,0.5,75.3,0.7,-,6.47
218,Andreas Luthe,Union Berlin,37, GK,27,2430,-,-,3,-,-,61.8,0.3,1,6.45
219,Marius Wolf,Borussia Dortmund,28," D(R),M(CLR)",15(12),1324,3,1,4,-,0.7,78.1,0.3,-,6.45
220,Takuma Asano,Bochum,29," AM(CLR),FW",20(7),1618,3,4,1,-,1.2,68.7,0.6,1,6.45
221,Jacob Laursen,Arminia Bielefeld,29," D(L),M(L)",20(4),1641,2,-,1,-,0.3,71.3,0.8,1,6.45
222,Manuel Prietl,Arminia Bielefeld,32, M(C),23(3),2122,-,1,3,-,0.7,78.8,1,-,6.45
223,Jan Thielmann,FC Koln,21," M(CLR),FW",10(19),1182,3,3,6,-,0.5,62.5,0.7,-,6.45
224,Peter Pekarík,Hertha Berlin,37," D(LR),M(R)",26(1),2239,-,-,1,-,0.4,76.8,1,-,6.44
225,Gian-Luca Itter,Greuther Fuerth,25," D(CL),M(L)",16(8),1453,-,1,3,-,0.2,76.1,0.7,-,6.44
226,Sebastian Vasiliadis,Arminia Bielefeld,26, M(C),16(3),1199,-,-,3,-,0.6,64.8,0.9,-,6.44
227,Jamie Leweling,Greuther Fuerth,23," AM(R),FW",22(11),1959,5,1,3,-,1.3,65.9,0.4,1,6.43
228,Luca Netz,Borussia M.Gladbach,20," D(L),M(L)",16(7),1313,-,3,1,-,0.6,74.6,0.3,-,6.43
229,Kristijan Jakic,Eintracht Frankfurt,26," D(CR),DMC",21(5),1883,1,-,6,-,1.2,74.9,1.3,-,6.43
230,Elvis Rexhbeçaj,Bochum,26, M(C),29(2),2469,-,-,5,-,1,68.2,0.9,-,6.43
