,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
229,Markus Suttner,Fortuna Duesseldorf,37," D(CL),M(L)",16(5),1340,-,1,3,-,0.7,75.7,0.9,-,6.45
230,Anthony Ujah,Union Berlin,33, FW,10(14),947,3,2,-,-,0.8,57.8,2.5,-,6.45
231,Kwon Chang-Hoon,Freiburg,29, AM(CR),6(17),667,2,-,-,-,0.7,74.3,0.8,1,6.44
232,Edimilson Fernandes,Mainz,28," D(CR),M(CR)",18(6),1489,1,-,5,1,1,87,0.6,-,6.43
233,Laurent Jans,Paderborn,31, D(LR),19(3),1579,-,1,2,-,0.4,72.2,1,-,6.42
234,Benno Schmitz,FC Koln,29, D(CLR),13(5),1160,-,-,1,-,0.1,69.8,1.1,-,6.42
235,Alexander Nübel,Schalke,27, GK,26,2316,-,-,1,1,-,68.4,0.6,-,6.42
236,Roman Bürki,Borussia Dortmund,33, GK,31,2771,-,-,-,-,-,75.6,0.1,-,6.42
237,Sven Michel,Paderborn,33," AM(L),FW",13(16),1367,5,1,7,-,1.4,64.9,1.1,-,6.41
238,Christopher Antwi-Adjei,Paderborn,30, AM(CLR),28(6),2473,1,2,2,-,1.4,74.7,0.7,-,6.40
239,Davie Selke,Hertha Berlin,29, FW,10(9),957,1,1,3,-,1,60,3.9,-,6.40
240,Mijat Gacinovic,Eintracht Frankfurt,29, M(CLR),11(12),1049,-,1,2,-,1.1,70.3,0.3,-,6.40
241,Dawid Kownacki,Fortuna Duesseldorf,27," AM(CLR),FW",11(9),1091,-,-,4,-,1.3,68.4,2,-,6.40
242,Kevin Akpoguma,Hoffenheim,29," D(CR),M(R)",12(6),1138,-,-,2,-,0.1,88.3,1.2,-,6.39
243,Anthony Modeste,FC Koln,36, FW,11(16),1132,4,1,1,-,1.3,56.3,2.6,1,6.39
244,Dennis Geiger,Hoffenheim,25, M(C),13(8),1138,-,3,3,-,0.6,87.7,0.4,-,6.38
245,Milos Veljkovic,Werder Bremen,28," D(C),DMC",23(1),2055,-,1,7,-,0.3,78.3,1.3,-,6.38
246,Alessandro Schöpf,Schalke,30, M(CLR),15(7),1427,-,1,3,-,0.7,82.8,0.4,-,6.37
247,Adam Bodzek,Fortuna Duesseldorf,38," D(C),DMC",22(6),2018,-,-,10,-,0.3,80.9,1.3,-,6.36
248,Ádám Szalai,Mainz,36, FW,12(15),1141,1,1,1,-,1.1,61,2.3,-,6.36
249,Alfred Finnbogason,Augsburg,35, FW,10(11),962,3,1,1,-,0.9,61.5,0.9,-,6.35
250,Simon Terodde,FC Koln,36, FW,7(16),804,3,1,4,-,1.5,56.8,1.7,-,6.34
251,Tomás Koubek,Augsburg,31, GK,24,2160,-,-,2,-,-,54.8,0.1,1,6.34
252,Guido Burgstaller,Schalke,35," AM(LR),FW",13(8),1233,-,1,3,-,1.7,70.3,1.4,-,6.34
253,Ahmed Kutucu,Schalke,24, FW,3(22),663,3,2,2,-,0.6,71.6,0.5,-,6.30
254,Rabbi Matondo,Schalke,23," AM(LR),FW",14(6),1170,2,-,1,-,1.2,68,0.4,-,6.30
255,Ben Zolinski,Paderborn,32," M(CLR),FW",14(14),1209,3,2,3,-,0.7,74.6,0.7,-,6.27
256,Gerrit Holtmann,Paderborn,29," D(L),M(LR)",13(11),1066,1,-,1,1,1,75.3,0.1,-,6.27
257,Felix Klaus,Wolfsburg,31, AM(CLR),6(17),662,-,1,-,1,0.8,68.9,0.3,-,6.25
258,Stephan Lichtsteiner,Augsburg,40," D(R),M(R)",17(3),1348,-,1,3,1,0.1,66,1,-,6.25
259,Mike Frantz,Freiburg,37," M(CLR),FW",3(15),345,-,1,2,-,0.2,74.8,0.4,-,6.22
260,Jean Zimmer,Fortuna Duesseldorf,30," D(R),M(R)",8(9),718,-,-,2,-,0.5,67.6,-,-,6.21
261,Marcel Sobottka,Fortuna Duesseldorf,30, DMC,8(10),699,-,1,2,-,0.4,82.5,0.3,-,6.14
262,Claudio Pizarro,Werder Bremen,45," AM(C),FW",0(18),216,-,-,-,-,0.2,67.9,0.8,-,6.08
