,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
78,Rafal Gikiewicz,Augsburg,36, GK,23,2070,-,-,3,-,-,71,0.3,3,6.80
79,Mark Flekken,Freiburg,30, GK,34,3060,-,-,-,-,-,68.5,0.2,2,6.80
80,Niklas Süle,Borussia Dortmund,28, D(CR),23(6),2116,2,3,2,-,1.1,91.3,1.1,-,6.80
81,Nicolas Höfler,Freiburg,34," D(C),DMC",32,2822,-,1,9,1,0.7,83.2,2.2,1,6.79
82,Gregor Kobel,Borussia Dortmund,26, GK,27,2430,-,-,-,-,-,81.1,0.2,1,6.79
83,Lee Jae-Sung,Mainz,31," AM(CLR),FW",24(10),1904,7,4,2,-,1,74.4,1.1,3,6.78
84,Koen Casteels,Wolfsburg,31, GK,34,3060,-,-,-,-,-,74,0.1,2,6.78
85,Christopher Trimmel,Union Berlin,37," D(CR),M(R)",20(5),1811,-,6,1,-,0.6,66.8,0.9,-,6.77
86,Serhou Guirassy,Stuttgart,28," AM(L),FW",20(2),1653,11,-,2,1,2.2,74.3,1.9,1,6.76
87,Benjamin Henrichs,RBL,27," D(LR),DMC,M(LR)",23(7),2188,2,2,8,-,1,78.2,0.8,-,6.76
88,Ermedin Demirovic,Augsburg,26," AM(CL),FW",30,2383,8,4,7,1,2.1,51,2.2,2,6.76
89,Stefan Bell,Mainz,32, D(CR),26(4),2395,-,-,9,-,0.2,77,3.4,1,6.76
90,Ko Itakura,Borussia M.Gladbach,27," D(C),DMC",22(2),1982,-,2,1,2,0.5,91,1.8,-,6.76
91,Leandro Barreiro,Mainz,24, DMC,25(6),2144,4,3,5,-,1,69,1.3,2,6.75
92,Ridle Baku,Wolfsburg,26," D(R),M(CR)",29(4),2582,5,3,6,-,0.8,78.9,0.7,1,6.73
93,Angeliño,Hoffenheim,27," D(L),M(L)",30(3),2622,-,9,2,-,0.6,68.2,0.5,1,6.73
94,Marius Bülter,Schalke,31," D(R),M(CLR),FW",30(3),2605,11,1,5,-,2.1,64.2,1.3,2,6.72
95,Tuta,Eintracht Frankfurt,24, D(C),30(1),2717,2,1,8,-,0.5,80.4,1.6,1,6.72
96,Ivan Ordets,Bochum,31, D(C),28(2),2450,-,-,4,-,0.6,72.9,4.6,-,6.72
97,Junior Dina Ebimbe,Eintracht Frankfurt,23, M(CLR),10(9),1061,3,1,4,-,1.4,72.7,1.2,1,6.71
98,Dayot Upamecano,Bayern,25, D(C),27(2),2348,-,1,6,1,0.2,90.8,1.6,-,6.71
99,Jakub Kaminski,Wolfsburg,21, M(LR),25(6),2074,4,2,-,-,1.3,76.4,0.4,1,6.70
100,Marco Richter,Hertha Berlin,26," M(CLR),FW",21(8),1844,6,5,8,-,1.7,67.3,0.4,2,6.70
101,Kevin Akpoguma,Hoffenheim,29," D(CR),M(R)",21(7),1952,-,-,11,-,0.3,79.8,2,-,6.70
102,Oliver Baumann,Hoffenheim,33, GK,34,3060,-,-,2,-,-,72.3,0.5,2,6.70
103,Anthony Losilla,Bochum,38," D(C),DMC",31,2725,2,2,6,1,0.9,68.3,3,1,6.70
104,Xaver Schlager,RBL,26, M(C),16(6),1505,1,1,2,-,0.2,83.8,0.6,1,6.69
105,Kerem Demirbay,Leverkusen,30, M(C),17(8),1548,4,3,5,-,1.2,82.5,0.4,2,6.69
106,Hiroki Ito,Stuttgart,24, D(CL),29(1),2563,1,1,5,-,0.7,83,1.3,-,6.69
107,Anthony Caci,Mainz,26," D(CLR),M(LR)",23(8),2036,2,1,4,-,0.3,74.2,0.7,-,6.69
108,Amine Adli,Leverkusen,23," AM(CLR),FW",16(10),1443,5,3,2,2,1.4,78.1,1.1,1,6.69
109,Mërgim Berisha,Augsburg,25," AM(C),FW",20(3),1688,9,4,7,1,2.4,54,1.7,4,6.69
110,Marco Reus,Borussia Dortmund,34," M(CLR),FW",14(11),1352,6,4,4,-,1.5,81.1,0.5,1,6.69
111,Nico Elvedi,Borussia M.Gladbach,27, D(CLR),32,2828,3,-,2,-,0.6,91.7,2.3,1,6.69
112,Eric Martel,FC Koln,22, DMC,23(6),2024,1,1,6,-,1,79.7,2,-,6.68
113,Ozan Kabak,Hoffenheim,24, D(C),28(2),2395,2,2,8,2,0.8,83.4,2.7,1,6.68
114,Maximilian Eggestein,Freiburg,27, M(CR),27(4),2459,1,2,6,-,0.5,77.5,1.9,-,6.68
115,Jonas Wind,Wolfsburg,25," AM(C),FW",15(9),1294,6,-,1,-,1.3,67.2,2.5,2,6.68
116,Evan Ndicka,Eintracht Frankfurt,24, D(CL),30,2693,1,-,4,-,0.6,86.4,2.6,1,6.67
117,Josko Gvardiol,RBL,22, D(CL),24(6),2171,1,-,2,-,0.5,89.3,1.4,1,6.67
118,Marco Friedl,Werder Bremen,26," D(CL),M(L)",30,2597,-,-,8,1,0.2,82.3,1.6,-,6.67
119,Piero Hincapié,Leverkusen,22," D(CL),M(L)",27(3),2466,1,1,9,3,0.6,83.2,2,-,6.66
120,Jesper Lindstrøm,Eintracht Frankfurt,24," AM(CLR),FW",22(5),1696,7,2,2,-,1.7,67.9,0.2,2,6.66
121,Aarón Martín,Mainz,27," D(L),M(L)",20(8),1848,5,3,3,-,0.7,80.5,-,1,6.66
122,Tom Krauß,Schalke,22, DMC,31(1),2531,2,-,8,-,0.8,73.3,0.8,-,6.66
123,Micky van de Ven,Wolfsburg,23, D(CL),33,2970,1,1,5,-,0.5,88.3,1.1,1,6.66
124,Suat Serdar,Hertha Berlin,27, M(CLR),24(8),2034,4,2,7,-,0.7,70.6,0.9,1,6.66
125,Maxence Lacroix,Wolfsburg,24, D(C),18(6),1628,1,-,1,-,0.2,87.3,2.1,1,6.66
126,Christopher Lenz,Eintracht Frankfurt,29," D(L),M(L)",13(11),1286,-,2,1,-,0.5,82.5,0.6,-,6.66
127,Rani Khedira,Union Berlin,30," D(C),DMC",33,2887,2,-,8,-,0.7,75.4,1.3,1,6.66
128,Mario Götze,Eintracht Frankfurt,31," M(CLR),FW",32,2749,3,1,6,-,0.8,78.2,0.1,-,6.65
129,Robin Zentner,Mainz,29, GK,26,2340,-,-,1,-,-,55,0.7,-,6.65
130,Chris Führich,Stuttgart,26," M(CLR),FW",21(12),1892,5,2,2,-,1.3,82.3,0.1,1,6.65
131,Christian Günter,Freiburg,31," D(L),M(L)",31(2),2749,1,4,5,-,0.8,76.3,0.4,1,6.65
132,Andrej Kramaric,Hoffenheim,32," AM(CLR),FW",26(6),2394,12,3,3,-,2,82.8,0.3,2,6.65
133,Mohamed Simakan,RBL,24, D(CR),18(6),1461,1,1,2,-,0.5,81,1.6,1,6.65
134,Roland Sallai,Freiburg,26," M(CLR),FW",10(9),1003,1,3,6,-,1.7,74.5,1.1,1,6.64
135,Leonardo Bittencourt,Werder Bremen,30," M(CLR),FW",22(3),1644,3,2,10,-,1,76.1,0.4,-,6.64
136,Janik Haberer,Union Berlin,30," M(CLR),FW",30(2),2213,5,1,1,-,1,73.8,1.2,1,6.63
137,Edmond Tapsoba,Leverkusen,25, D(C),32(1),2872,1,-,5,-,0.5,85.8,1.7,1,6.63
138,David Raum,RBL,26," D(L),M(LR)",19(9),1688,-,2,5,-,0.5,80.7,0.6,-,6.63
139,Maya Yoshida,Schalke,35, D(CR),28(1),2554,-,-,4,-,0.4,76.7,2.9,-,6.63
140,Mattias Svanberg,Wolfsburg,25, M(CLR),21(11),1836,4,6,4,-,0.9,71.8,0.6,1,6.63
141,André Silva,RBL,28, FW,20(11),1741,4,3,3,-,1.9,73.7,0.6,-,6.63
142,Manuel Riemann,Bochum,35, GK,34,3060,-,-,3,-,-,58.9,0.3,3,6.63
143,Janis Blaswich,RBL,33, GK,26,2340,-,-,-,-,-,84.9,0.4,1,6.63
144,Niklas Schmidt,Werder Bremen,26," M(C),FW",11(13),1084,3,-,3,-,0.9,76.5,0.6,1,6.62
145,Dominik Kohr,Mainz,30," D(C),DMC",27(3),2296,3,-,11,-,1.3,73.6,1.2,-,6.62
146,Jeffrey Gouweleeuw,Augsburg,32, D(C),32,2797,-,1,12,-,0.5,70.7,2.5,-,6.62
147,Yannick Gerhardt,Wolfsburg,30," D(L),M(CL)",22(7),1869,6,4,3,-,0.9,76,0.8,2,6.62
148,Silas Katompa Mvumpa,Stuttgart,25," M(CLR),FW",23(7),2004,5,2,4,-,1.4,79.2,0.6,2,6.62
149,Jirí Pavlenka,Werder Bremen,32, GK,33,2909,-,-,1,-,-,66.9,0.2,2,6.62
150,Dennis Geiger,Hoffenheim,25, M(C),27,1973,1,3,9,-,0.2,84.8,0.3,1,6.61
151,Djibril Sow,Eintracht Frankfurt,27, M(C),30(2),2648,4,-,9,-,0.9,85.7,0.8,-,6.61
152,Edimilson Fernandes,Mainz,28," D(CR),M(CR)",28(4),2445,-,3,4,-,0.5,73.4,1.2,-,6.60
153,Atakan Karazor,Stuttgart,27," D(C),DMC",22(7),1961,-,1,10,-,0.2,85,1.7,1,6.60
154,Youssoufa Moukoko,Borussia Dortmund,19, FW,11(15),1135,7,3,-,-,1.3,71.3,0.2,1,6.60
155,Christopher Antwi-Adjei,Bochum,30, AM(CLR),22(7),1990,3,6,2,-,1,71.2,0.6,1,6.60
156,Sebastiaan Bornauw,Wolfsburg,25, D(C),23(3),1930,1,-,8,-,0.2,86.2,2,-,6.60
157,Philipp Förster,Bochum,29," M(CLR),FW",15(10),1313,3,7,4,-,0.7,78.9,0.3,1,6.60
158,Alassane Pléa,Borussia M.Gladbach,31," AM(CLR),FW",20(9),1780,2,9,5,-,1,72.8,0.5,2,6.59
159,Steffen Tigges,FC Koln,25, FW,17(13),1598,6,1,1,-,1.2,58.9,2.2,2,6.59
160,Niklas Stark,Werder Bremen,29," D(C),DMC",23(4),2082,-,-,9,-,0.1,82.6,1.7,-,6.59
161,Jonathan Tah,Leverkusen,28, D(C),28(5),2487,1,-,6,-,0.3,89.1,1.7,1,6.58
162,Diogo Leite,Union Berlin,25, D(C),26(2),2254,-,1,6,1,0.4,78.6,2.5,-,6.58
163,Grischa Prömel,Hoffenheim,29, M(C),17(1),1458,1,1,4,-,1.3,77.9,1.2,-,6.58
164,Giovanni Reyna,Borussia Dortmund,21, AM(CLR),4(18),612,7,2,2,-,1.1,81.1,0.3,-,6.58
165,Chidera Ejuke,Hertha Berlin,26," AM(CLR),FW",9(11),885,-,3,-,-,1.2,81.5,0.3,-,6.58
166,Amos Pieper,Werder Bremen,26, D(C),22(7),1959,2,1,9,-,0.4,79,2.3,-,6.58
167,Julian Weigl,Borussia M.Gladbach,28," D(C),DMC",21(2),1897,1,-,6,-,0.3,89.3,0.8,-,6.57
168,Rubén Vargas,Augsburg,25," AM(CLR),FW",13(10),1137,3,4,4,-,0.9,63.8,0.6,-,6.57
169,Dion Beljo,Augsburg,22, FW,16(2),1140,3,2,2,-,0.7,65.1,2.6,1,6.57
170,Robert Skov,Hoffenheim,27," D(L),M(LR)",16(7),1356,3,2,1,-,1.8,71.6,0.7,1,6.57
171,Waldemar Anton,Stuttgart,27," D(CR),DMC",34,2940,1,2,4,-,0.7,80,1.6,-,6.57
172,Anthony Jung,Werder Bremen,32," D(CL),M(L)",32(2),2637,2,5,2,-,0.5,76.6,1.1,-,6.56
173,Jordan Siebatcheu,Union Berlin,28, FW,16(15),1359,4,3,3,-,1.1,55.6,3.4,2,6.56
174,Jonjoe Kenny,Hertha Berlin,27," D(LR),M(R)",25(4),2243,-,1,3,-,0.2,74.9,0.9,-,6.55
175,Dejan Ljubicic,FC Koln,26, M(CLR),20(7),1724,5,1,3,-,1.3,77.1,0.3,1,6.55
176,Danilo Soares,Bochum,32," D(L),M(L)",23,1777,-,-,6,-,0.1,74.1,1,-,6.55
177,Erhan Masovic,Bochum,25," D(C),DMC",23(6),2174,4,-,3,-,0.6,81,1.6,1,6.54
178,Mu'nas Dabbur,Hoffenheim,31," AM(C),FW",8(13),934,6,2,3,1,1,72.2,0.3,-,6.53
179,Felix Uduokhai,Augsburg,26, D(C),16(3),1449,-,1,3,1,0.2,76.3,2.3,1,6.53
180,Lukás Hrádecky,Leverkusen,34, GK,33,2970,-,-,-,1,-,67.9,0.3,-,6.53
181,Emil Forsberg,RBL,32," AM(CLR),FW",16(14),1487,6,4,2,-,0.8,83.7,0.4,-,6.53
182,Cédric Brunner,Schalke,30, D(CR),28,2325,-,-,5,-,0.4,70.3,1.3,-,6.53
183,Konstantinos Stafylidis,Bochum,30," D(CLR),DMC,M(L)",11(8),1043,-,2,4,-,0.7,72.3,0.8,-,6.52
184,Sebastian Rode,Eintracht Frankfurt,33," D(R),M(C)",19(8),1426,4,1,6,-,0.3,84.1,0.5,-,6.52
185,Silvan Widmer,Mainz,31," D(CR),M(R)",19(7),1690,2,2,-,-,0.7,72.2,0.7,-,6.52
186,Omar Marmoush,Wolfsburg,25," AM(CL),FW",15(18),1480,5,1,2,-,1.5,68.5,1.3,1,6.51
187,Ansgar Knauff,Eintracht Frankfurt,22, M(CLR),14(10),1289,1,1,2,-,0.6,66.7,0.4,-,6.51
188,Christian Groß,Werder Bremen,35," D(C),DMC",23(3),1902,1,1,4,-,0.2,81.2,1,-,6.51
189,Milos Veljkovic,Werder Bremen,28," D(C),DMC",25(4),2265,1,1,2,-,0.1,81.6,2,-,6.51
190,Kristijan Jakic,Eintracht Frankfurt,26," D(CR),DMC",17(7),1460,1,-,4,-,0.3,79.3,1.2,-,6.51
191,Marcel Halstenberg,RBL,32," D(CL),M(L)",17(14),1557,1,1,2,-,0.3,79.3,0.8,-,6.50
192,Niko Gießelmann,Union Berlin,32," D(CL),M(L)",14(12),1298,-,2,4,-,0.8,70.6,0.8,-,6.50
193,Adam Hlozek,Leverkusen,21," AM(CL),FW",16(13),1290,5,3,2,-,1,74.4,0.8,2,6.50
194,Odilon Kossounou,Leverkusen,23, D(CR),17(7),1520,-,1,3,-,0.1,82.8,1.3,-,6.50
195,Tiago Tomás,Stuttgart,21," AM(CLR),FW",16(11),1295,3,3,2,-,1.3,63.1,0.3,1,6.49
196,Simon Terodde,Schalke,36, FW,21(11),1825,5,-,5,-,1.4,67.8,2.3,2,6.49
197,Salih Özcan,Borussia Dortmund,26, M(C),17(9),1574,-,1,6,-,0.1,88.5,0.8,-,6.49
198,Christoph Kramer,Borussia M.Gladbach,33, M(C),27(2),2230,-,-,4,-,0.2,83.5,0.9,-,6.49
199,Linton Maina,FC Koln,24," M(CLR),FW",27(6),2258,3,7,1,-,1.1,77.3,-,1,6.49
200,Josuha Guilavogui,Wolfsburg,33," D(C),M(C)",11(12),1173,1,-,4,-,0.3,84.6,1.9,-,6.48
201,Jens Stage,Werder Bremen,27, M(C),21(11),1858,3,3,5,-,0.6,68.1,1.6,1,6.48
202,Arne Engels,Augsburg,20, M(C),18,1446,-,3,5,-,0.9,72.1,0.6,1,6.48
203,Jan Thielmann,FC Koln,21," M(CLR),FW",6(17),858,2,2,5,-,0.6,67.5,0.6,1,6.48
204,Joe Scally,Borussia M.Gladbach,21," D(CLR),M(LR)",25(3),2215,-,-,2,-,0.3,77.4,0.7,-,6.47
205,Amadou Haidara,RBL,26, M(CLR),15(16),1430,2,1,7,-,0.6,83.6,0.8,-,6.47
206,Pavel Kaderábek,Hoffenheim,32," D(R),M(LR)",17(9),1663,1,1,1,-,0.3,68.4,1.8,-,6.47
207,Benno Schmitz,FC Koln,29, D(CLR),30(1),2431,1,-,6,-,0.3,63.6,1,-,6.46
208,Arne Maier,Augsburg,25, M(CR),24(6),1972,5,1,3,-,0.9,69.4,0.4,1,6.46
209,Marvin Plattenhardt,Hertha Berlin,32," D(L),M(L)",29(2),2408,-,2,3,-,0.3,74.7,0.6,1,6.45
210,Josha Vagnoman,Stuttgart,23," D(LR),M(R)",16(7),1477,2,2,1,1,1.1,79.7,1,-,6.44
211,Florian Neuhaus,Borussia M.Gladbach,27, M(C),16(7),1409,1,-,2,-,1.2,80.3,0.1,-,6.44
212,Anthony Modeste,Borussia Dortmund,36, FW,7(12),807,2,1,4,-,1.2,59.5,1.7,-,6.44
213,Sardar Azmoun,Leverkusen,29," AM(C),FW",8(15),917,4,1,1,-,1.2,66,1,-,6.44
214,Kevin Trapp,Eintracht Frankfurt,33, GK,33,2970,-,-,3,-,-,65,0.2,-,6.44
215,Kiliann Sildillia,Freiburg,21," D(CR),M(R)",23(4),1977,-,2,2,1,0.4,74.1,1.6,-,6.43
216,Kevin Vogt,Hoffenheim,32," D(CR),M(C)",22,1781,-,-,8,-,-,86.3,0.5,-,6.43
217,Henning Matriciani,Schalke,24, D(CLR),22,1868,-,-,1,-,0.1,75.2,1.5,-,6.42
218,Wilfried Kanga,Hertha Berlin,26, FW,15(8),1421,2,-,3,-,1.1,62.8,2.3,-,6.42
219,Enzo Millot,Stuttgart,21, M(C),9(14),885,-,1,3,-,0.7,82.2,0.3,1,6.42
220,Takuma Asano,Bochum,29," AM(CLR),FW",21(4),1730,3,2,1,-,2.1,72.9,0.8,-,6.42
221,Iago,Augsburg,27," D(L),M(L)",19(3),1605,-,2,4,1,0.4,64.3,0.6,-,6.42
222,Nadiem Amiri,Leverkusen,27, M(CLR),9(16),970,4,1,6,-,1,85.3,-,-,6.42
223,Marcus Ingvartsen,Mainz,28," AM(CR),FW",16(12),1318,10,-,2,-,1.3,67.2,1.1,-,6.42
224,Yussuf Poulsen,RBL,29," AM(CR),FW",3(16),400,2,1,1,-,0.7,55.1,1.4,-,6.41
225,Mads Pedersen,Augsburg,27," D(L),M(CL)",20(8),1840,-,-,6,-,0.3,73.8,0.3,-,6.41
226,Dominick Drexler,Schalke,33, AM(CLR),16(11),1370,4,3,3,1,0.6,69.2,0.8,1,6.41
227,Alexander Hack,Mainz,30, D(C),14(5),1134,-,-,2,1,0.2,74,1.7,-,6.41
228,Paul Seguin,Union Berlin,29," D(R),DMC",4(16),677,1,3,4,-,0.8,70.3,0.7,-,6.41
229,Tobias Mohr,Schalke,28," D(L),M(CL)",8(10),835,-,3,-,-,0.7,67.4,0.5,-,6.41
230,Kevin Kampl,RBL,33, M(CLR),16(14),1371,2,2,8,-,0.2,88.6,0.2,-,6.41
231,Elvis Rexhbeçaj,Augsburg,26, M(C),30(1),2536,-,-,6,-,0.5,69.8,1.2,-,6.39
