,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
111,Oriol Romeu,2,-,0.7,0.6,1,-,0.8,0.8
112,Lucas Vázquez,4,1,0.6,0.6,0.7,0.1,0.3,0.3
113,Eray Cömert,1,-,0.4,0.1,0.5,-,-,-
114,Rui Silva,-,-,-,-,0.1,-,-,-
115,El Bilal Touré,7,2,1.4,0.3,0.3,0.6,0.4,0.4
116,Ante Budimir,8,-,1.9,0.5,0.7,0.4,0.9,0.9
117,Paulo Gazzaniga,-,-,-,-,0.2,-,0.1,0.1
118,Predrag Rajkovic,-,-,-,0.1,0.1,-,-,-
119,Luis Suárez,4,4,2,0.9,1,0.2,1.2,1.2
120,Sergio Escudero,1,-,1.2,0.3,0.9,-,0.3,0.3
121,Aitor Ruibal,-,-,0.6,1.3,0.7,0.1,0.5,0.5
122,Vinicius Souza,1,1,0.3,0.3,1.1,-,0.4,0.4
123,Thierry Correia,-,-,0.2,0.5,1.6,-,0.4,0.4
124,Rubén Sobrino,3,2,1,0.9,1.6,0.2,1.3,1.3
125,Jan Oblak,-,-,-,-,0.1,-,-,-
126,Omar Mascarell,-,1,0.3,0.8,0.6,-,0.4,0.4
127,Nemanja Gudelj,3,1,1.1,0.1,0.6,-,0.1,0.1
128,Íñigo Ruíz de Galarreta,-,1,0.3,0.6,1.5,-,0.5,0.5
129,Suso,2,4,1,1,0.8,0.3,0.8,0.8
130,Justin Kluivert,6,-,1.7,1.2,0.7,0.4,0.8,0.8
131,Óscar De Marcos,1,6,0.1,0.3,0.4,0.1,0.5,0.5
132,Fernando Martínez,-,-,-,-,0.2,-,-,-
133,Aridane Hernández,-,1,0.2,0.3,0.5,-,0.1,0.1
134,Alfonso Pedraza,-,3,1,0.8,0.6,0.1,0.5,0.5
135,Abde Ezzalzouli,4,2,1.4,2.1,1.2,0.1,1.4,1.4
136,Raúl Albiol,-,-,0.1,0.2,0.5,-,0.2,0.2
137,Luka Modric,4,3,0.9,0.6,0.5,0.1,0.6,0.6
138,Luiz Felipe,-,-,0.1,0.2,0.4,-,-,-
139,Sergi Roberto,4,1,0.8,0.2,0.5,0.1,0.1,0.1
140,Mouctar Diakhaby,3,-,0.7,0.2,0.4,0.1,0.1,0.1
141,Joseph Aidoo,3,-,0.4,0.2,0.5,-,0.3,0.3
142,Igor Zubeldia,1,1,0.2,0.3,0.3,-,-,-
143,Luiz Henrique,1,3,1.3,1.7,1.2,0.2,1.8,1.8
144,Ander Barrenetxea,3,1,0.8,1.5,0.6,-,0.8,0.8
145,Hugo Mallo,-,1,0.7,0.2,0.9,0.2,0.3,0.3
146,Óscar Trejo,3,4,0.7,1.7,1.9,0.1,2.7,2.7
147,Thomas Lemar,1,3,0.5,0.8,0.6,0.1,0.7,0.7
148,Mikel Vesga,3,3,0.8,0.3,0.6,-,0.4,0.4
149,Carlos Clerc,-,1,0.3,0.8,1,0.1,0.3,0.3
150,Borja Iglesias,15,3,1.8,0.3,1.5,0.6,1.1,1.1
151,Aimar Oroz,3,6,0.7,1,2,0.1,1.6,1.6
152,Rodrigo Riquelme,4,4,1.6,1.7,1.1,0.1,0.9,0.9
153,Luis Milla,-,3,0.3,0.4,0.8,-,0.4,0.4
154,Martin Valjent,-,-,0.2,-,0.4,-,-,-
155,Nacho,1,1,0.3,0.4,0.5,0.1,0.3,0.3
156,Eric García,1,-,0.3,0.1,0.3,-,0.1,0.1
157,Aihen Muñoz,-,1,0.3,0.8,0.7,-,0.8,0.8
158,Kike Barja,1,6,0.6,1.4,0.6,0.3,0.9,0.9
159,Léo Baptistão,5,2,1.6,0.5,0.8,0.4,0.6,0.6
160,Alejandro Catena,1,1,0.4,0.1,0.4,0.1,0.2,0.2
161,Aïssa Mandi,-,-,0.1,-,0.5,0.2,0.1,0.1
162,Brian Oliván,1,7,0.5,0.1,0.5,0.1,0.2,0.2
163,César Montes,3,-,0.7,0.1,0.3,0.1,0.2,0.2
164,Dani Rodríguez,3,6,0.7,0.8,0.9,0.1,1.1,1.1
165,Carles Pérez,3,5,1.5,1.3,1.1,0.3,0.8,0.8
166,Jawad El Yamiq,1,-,0.7,0.4,0.4,-,0.2,0.2
167,Théo Bongonda,4,3,1.4,1.3,1.2,0.2,0.8,0.8
168,Óscar Valentín,-,-,0.4,0.2,1.5,-,0.4,0.4
169,Álex Baena,6,2,1.8,0.8,1.6,0.1,1,1
170,Chimy Ávila,8,2,2.3,0.6,1.2,0.5,0.6,0.6
171,Dani Vivian,1,-,0.4,0.1,0.7,0.1,0.5,0.5
172,Nico González,1,1,0.5,1.1,0.5,-,0.6,0.6
173,David Alaba,1,3,0.6,0.1,0.1,-,0.2,0.2
174,Santiago Bueno,-,1,0.4,0.1,1,0.1,-,-
175,Tete Morente,4,-,1.4,1,0.7,0.4,0.7,0.7
176,Pepe Reina,-,-,-,-,-,-,-,-
177,Gonzalo Melero,4,3,0.9,0.6,1.1,0.1,0.7,0.7
178,Edgar González,-,-,0.4,0.1,0.5,-,-,-
179,Franco Cervi,-,4,0.6,0.6,1.2,0.1,0.4,0.4
180,Fernando,-,1,0.3,0.1,0.4,-,0.5,0.5
181,Samu Castillejo,4,-,1.5,0.9,1.6,0.3,1.1,1.1
182,Kike Pérez,1,2,1.3,0.8,1.6,0.1,0.9,0.9
183,Florian Lejeune,4,-,1.3,0.1,0.3,0.2,-,-
184,Iván Sánchez,1,1,0.7,1.4,1.7,-,0.6,0.6
185,Rodri,2,3,0.5,1,1.3,0.1,0.7,0.7
186,Miguel Gutiérrez,2,3,0.5,1,0.7,0.1,0.7,0.7
187,Iván Fresneda,-,-,0.2,0.7,1.1,-,0.8,0.8
188,Martin Braithwaite,10,2,1.9,0.5,1.4,0.4,0.6,0.6
189,Saúl Ñíguez,3,1,0.7,0.4,0.2,0.1,0.2,0.2
190,Nemanja Maksimovic,-,-,0.6,0.1,0.3,-,0.2,0.2
191,Youssef En-Nesyri,8,1,1.9,0.1,0.4,0.7,0.3,0.3
192,Samú Costa,1,2,0.6,0.3,1.4,0.1,0.4,0.4
193,Geoffrey Kondogbia,-,2,0.5,0.2,0.9,0.1,0.5,0.5
194,Óliver Torres,3,1,0.7,0.5,1.4,0.2,1.5,1.5
195,Lázaro,6,-,1.3,0.8,0.6,0.2,0.6,0.6
196,Iván Martín,3,3,0.8,1.1,0.5,0.1,1.5,1.5
197,Ansu Fati,7,3,1.7,0.6,0.4,0.3,0.8,0.8
198,Axel Witsel,-,-,0.3,0.2,0.5,-,0.1,0.1
199,Íñigo Lekue,-,1,0.5,0.6,0.3,0.1,0.2,0.2
200,Asier Illarramendi,1,-,0.5,0.3,0.5,-,0.3,0.3
201,Damián Suárez,1,1,0.2,0.5,0.6,0.1,0.2,0.2
202,Sergio Camello,6,5,2,0.5,0.5,0.3,0.9,0.9
203,Javi Sánchez,1,-,0.3,0.2,0.3,-,0.1,0.1
204,Giorgi Mamardashvili,-,-,-,-,0.1,-,-,-
205,Ivan Rakitic,1,3,1,0.1,0.9,0.1,0.4,0.4
206,Manu Sánchez,-,2,0.3,0.5,0.3,0.1,0.5,0.5
207,Érik Lamela,6,-,1.5,1,0.7,0.3,1.6,1.6
208,Rubén Peña,-,1,0.6,1,0.7,-,0.7,0.7
209,Djené Dakonam,-,1,0.3,0.5,1.2,-,0.5,0.5
210,Srdjan Babic,3,-,0.3,0.1,0.3,0.1,0.1,0.1
211,Marcos Alonso,1,-,0.3,0.1,0.3,-,-,-
212,Antonio Rüdiger,1,-,0.7,0.1,0.2,0.1,0.1,0.1
213,Rodrigo Ely,-,1,0.5,0.1,0.4,0.1,0.1,0.1
214,Monchu,3,2,1.1,0.3,0.8,-,0.4,0.4
215,Joaquín Fernández,1,-,0.4,-,0.4,0.1,-,-
216,Jaume Costa,-,1,0.3,0.3,1,0.2,0.3,0.3
217,Yan Couto,1,2,0.3,1.1,0.6,0.1,0.5,0.5
218,Alex Telles,-,2,0.4,0.5,0.5,-,-,-
219,Agustín Marchesín,-,-,-,-,0.2,-,-,-
220,Gorka Guruzeta,6,1,1.7,0.3,0.5,0.5,0.7,0.7
221,Javi Puado,7,2,1.5,0.6,0.7,0.1,0.8,0.8
222,Andrés Guardado,1,1,0.3,0.2,0.4,-,0.2,0.2
223,Óscar Plano,1,1,0.9,0.4,1.5,0.2,0.7,0.7
224,Juan Iglesias,1,-,0.7,0.4,0.7,0.1,0.3,0.3
225,Ángel Correa,9,1,1.2,0.7,0.6,0.4,0.9,0.9
226,Domingos Duarte,-,2,0.5,0.2,0.7,0.1,0.1,0.1
227,Borja Mayoral,8,2,1.5,0.8,1.1,0.3,1.5,1.5
228,Rubén Alcaraz,3,-,1.1,0.4,1.1,-,1,1
229,Gastón Álvarez,2,-,0.2,0.4,0.5,-,0.1,0.1
230,Fran Beltrán,-,2,0.7,0.4,0.4,0.1,0.5,0.5
231,Andoni Gorosabel,-,-,0.5,0.3,0.6,-,0.3,0.3
232,Leandro Cabrera,-,1,0.7,0.2,0.6,-,0.2,0.2
233,Óscar Rodríguez,2,-,1.3,0.3,0.8,0.1,0.5,0.5
234,Ferran Torres,4,2,1.2,0.9,0.8,0.2,0.7,0.7
235,Álex Pozo,-,3,0.3,0.4,0.5,-,0.3,0.3
236,José Luís Morales,7,-,1.4,0.6,0.3,0.4,0.4,0.4
237,Jørgen Strand Larsen,4,4,1.3,0.4,1.3,0.4,0.8,0.8
238,Unai Simón,-,-,-,-,-,-,-,-
239,Stefan Mitrovic,-,-,-,-,0.1,-,-,-
240,Edu Expósito,2,2,0.7,0.4,1,-,0.5,0.5
241,Toni Villa,1,3,0.7,1,0.8,0.3,0.9,0.9
242,Dani García,-,2,0.4,0.1,0.6,-,0.2,0.2
243,Mohamed-Ali Cho,1,2,1.2,0.8,0.6,0.2,0.5,0.5
244,Hugo Guillamón,1,4,0.2,-,1.4,-,0.6,0.6
245,Lucas Olaza,-,1,0.2,0.2,0.9,0.1,0.3,0.3
246,Luis Hernández,-,-,0.2,0.1,0.2,0.1,0.1,0.1
247,Álvaro Aguado,1,2,0.6,0.4,1,-,0.3,0.3
248,Unai García,-,1,0.2,0.2,0.2,-,0.2,0.2
249,Óscar Mingueza,-,-,0.2,0.7,0.4,-,0.5,0.5
250,Jesús Navas,-,-,0.3,0.3,1,0.2,0.3,0.3
251,Nacho Vidal,-,-,0.5,0.7,0.9,-,0.7,0.7
252,Yangel Herrera,2,2,1.2,0.6,1.1,0.1,1.1,1.1
253,Javi Hernández,1,2,0.6,0.4,0.8,-,0.3,0.3
254,Fernando Calero,-,1,0.3,-,0.3,-,0.2,0.2
255,Raúl de Tomás,4,-,2.3,0.9,1.2,1.1,1,1
256,Fali,-,-,0.4,0.1,0.7,-,-,-
257,Stole Dimitrievski,-,-,-,-,0.1,-,-,-
258,Kiko Femenía,-,-,0.1,0.3,0.4,-,0.5,0.5
259,Jon Moncayola,1,3,1,0.1,0.5,0.1,0.3,0.3
260,Rubén García,2,2,0.7,0.2,0.6,-,0.3,0.3
261,Dani Carvajal,-,2,0.4,0.3,0.6,0.2,0.3,0.3
262,Iván Balliu,-,-,0.2,0.3,0.9,0.2,0.2,0.2
263,Gabriel Paulista,1,-,0.7,-,0.5,-,-,-
264,Munir El Haddadi,3,1,1.1,0.4,1.2,0.5,0.9,0.9
265,Josan,1,3,0.2,0.8,0.7,0.2,0.8,0.8
266,Sergi Gómez,-,-,0.3,-,0.3,-,-,-
267,Alberto Moreno,-,1,0.6,0.3,0.4,0.1,0.3,0.3
268,Papu Gómez,1,1,1.2,0.8,1.2,0.2,0.7,0.7
269,Edinson Cavani,5,2,1.4,0.2,0.3,0.6,0.4,0.4
270,Pere Milla,6,1,1.1,0.5,1.4,0.4,0.7,0.7
271,Sergio Akieme,1,-,0.8,0.9,0.6,-,0.9,0.9
272,Yassine Bounou,-,-,-,-,-,-,-,-
273,Yunus Musah,-,2,0.7,0.8,1.3,0.1,0.7,0.7
274,Mikel Oyarzabal,4,1,0.8,0.3,0.7,0.5,0.8,0.8
275,Iván Villar,-,-,-,-,0.1,-,-,-
276,Aritz Elustondo,-,1,0.3,0.2,0.4,-,0.3,0.3
277,Pedro Bigas,-,-,0.8,0.2,0.6,-,0.1,0.1
278,Óscar Gil,-,1,0.3,0.7,1.2,-,0.4,0.4
279,César de la Hoz,1,-,0.3,0.2,0.5,-,0.2,0.2
280,Roque Mesa,2,1,0.9,0.5,0.8,-,0.7,0.7
281,Fidel,3,2,0.5,1.2,0.7,0.3,0.9,0.9
282,Dimitri Foulquier,-,2,0.1,0.6,0.5,-,0.3,0.3
283,Rafa Mir,6,-,1.9,-,0.4,0.7,0.5,0.5
284,Iddrisu Baba,-,-,0.4,0.4,1,-,0.5,0.5
285,Bernardo Espinosa,1,1,0.6,0.2,0.5,-,0.2,0.2
286,Renato Tapia,-,-,0.5,0.4,0.6,-,0.5,0.5
287,Tanguy Nianzou,1,-,0.3,0.5,0.7,-,0.2,0.2
288,Pablo Ibáñez,-,1,0.8,0.3,0.6,0.2,0.6,0.6
289,Helibelton Palacios,-,-,0.2,0.6,0.8,-,0.3,0.3
290,Nico Melamed,1,2,1,0.6,1,0.1,0.8,0.8
291,Juan Cruz,-,-,0.1,0.2,0.3,-,0.1,0.1
292,Gonzalo Montiel,-,3,0.3,0.4,0.4,0.4,0.3,0.3
293,Unai López,1,2,0.8,0.4,0.5,0.1,0.6,0.6
294,Joan Jordán,-,1,0.6,0.2,0.5,-,0.2,0.2
295,Pathé Ciss,1,-,0.6,0.2,0.4,-,0.4,0.4
296,Juanpe,1,-,0.3,0.1,0.1,-,0.1,0.1
297,Álvaro Negredo,1,2,1,0.2,0.4,0.3,0.3,0.3
298,Álex Fernández,3,-,0.6,0.2,0.5,-,0.9,0.9
299,Darko Brasanac,1,1,0.4,0.2,0.6,0.1,0.4,0.4
300,Chumi,1,-,0.1,0.3,0.1,-,0.4,0.4
301,Reinier,2,1,0.5,0.5,0.8,0.1,1,1
302,Raúl García,2,3,1.5,0.2,0.5,0.2,0.2,0.2
303,Cristhian Stuani,9,-,1.1,-,0.7,0.2,0.2,0.2
304,Toni Lato,1,-,0.4,0.3,0.4,0.2,0.1,0.1
305,Juanmi,4,-,0.8,0.5,1,0.7,0.6,0.6
306,Largie Ramazani,3,1,1.2,1,0.5,0.4,0.7,0.7
307,Luca de la Torre,-,2,0.6,0.4,0.4,0.1,0.4,0.4
308,Anthony Lozano,1,1,1.1,0.6,1.3,0.3,1.3,1.3
309,Ilaix Moriba,-,2,0.9,0.5,1.4,-,0.5,0.5
310,Portu,-,3,0.4,0.4,0.7,0.3,0.2,0.2
311,Valery Fernández,-,2,0.3,0.5,0.6,0.2,0.4,0.4
312,Pablo Barrios,-,1,0.6,0.7,0.6,-,0.5,0.5
313,Joaquín,-,2,0.4,0.5,0.4,-,0.3,0.3
314,Fede San Emeterio,-,1,0.2,0.1,0.7,-,0.2,0.2
315,Franck Kessié,1,1,0.5,0.3,0.6,0.1,0.4,0.4
316,Amath Ndiaye,2,-,0.8,0.5,0.9,0.3,0.8,0.8
317,Sergio León,6,1,1,0.3,0.8,0.7,0.6,0.6
318,Dyego Sousa,-,1,0.7,0.3,0.6,0.2,0.6,0.6
319,Manu Trigueros,-,1,0.3,0.1,0.4,-,0.4,0.4
320,Enzo Roco,-,-,0.5,0.1,0.5,-,-,-
321,Francisco Portillo,2,1,0.2,0.3,0.1,0.1,0.3,0.3
322,Carles Aleñá,2,2,0.9,0.7,1.4,0.1,0.7,0.7
323,Aleix Vidal,-,3,0.1,0.3,0.7,-,0.3,0.3
324,Carlos Fernández,1,-,0.9,0.5,0.6,0.4,0.5,0.5
325,Jaime Mata,1,1,0.7,0.1,0.4,0.2,0.4,0.4
326,Arnau Puigmal,1,-,0.8,0.5,0.7,0.1,0.4,0.4
327,Kike García,2,-,1.2,0.3,0.7,0.2,0.5,0.5
328,Gonçalo Paciência,2,-,1.2,0.2,0.7,-,0.6,0.6
329,Iván Alejo,-,1,0.7,0.4,1.4,0.1,0.7,0.7
330,Íñigo Eguaras,1,1,0.3,0.2,0.3,-,0.2,0.2
331,Ángel Algobia,-,-,0.3,0.2,0.4,-,0.3,0.3
332,Willian José,2,1,0.8,0.1,0.2,0.1,0.4,0.4
333,Oier Zarraga,-,-,0.7,0.2,0.5,-,0.3,0.3
334,Clément Grenier,-,-,0.1,0.1,0.6,-,0.3,0.3
335,José Mari Martín,-,-,0.3,0.2,0.4,-,0.4,0.4
336,Ezequiel Ponce,4,-,0.9,0.1,0.3,0.2,0.9,0.9
337,Hugo Duro,1,1,1.1,0.1,1.2,0.1,0.6,0.6
338,Antonio Sánchez,-,-,0.4,0.4,0.5,-,0.6,0.6
339,Abdón Prats,1,1,0.2,0.1,0.2,0.1,0.5,0.5
340,Raúl Guti,-,-,0.7,0.2,0.8,-,0.6,0.6
341,Radamel Falcao,2,-,0.8,0.1,0.5,0.4,0.3,0.3
342,Salvi Sánchez,-,-,0.4,0.1,0.4,0.1,0.3,0.3
