,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
85,Iker Muniain,5,2,0.9,1.8,1.8,0.1,1.5,1.5
86,Rúben Vezo,1,-,0.4,0.2,0.9,-,0.1,0.1
87,Unai López,1,4,1.1,0.5,0.7,-,0.8,0.8
88,Nélson Semedo,1,2,0.3,1.5,0.9,0.1,0.8,0.8
89,Aridane Hernández,3,-,0.4,0.1,0.4,-,0.1,0.1
90,Mathías Olivera,-,1,0.3,1,0.7,0.1,0.5,0.5
91,Mohammed Salisu,1,1,0.2,0.3,0.4,-,0.2,0.2
92,Enis Bardhi,7,2,1.9,1.2,1.5,0.1,0.9,0.9
93,Iborra,1,2,0.6,0.2,1.4,-,0.3,0.3
94,Jaime Mata,11,3,1.7,0.4,1.6,1.1,1.4,1.4
95,Dani Rodríguez,5,2,1.4,1.3,2,0.2,1.4,1.4
96,Antonio Puertas,7,3,1.2,1.3,1,0.1,1.5,1.5
97,Renan Lodi,1,2,0.6,0.5,1.4,0.3,0.7,0.7
98,Néstor Araújo,1,2,0.4,-,0.3,-,0.1,0.1
99,Rodrigo,4,7,1.5,0.8,1,0.3,0.9,0.9
100,Stefan Savic,-,-,0.1,0.1,0.5,-,-,-
101,Rubén Peña,2,2,0.2,1,0.8,-,0.7,0.7
102,Héctor Herrera,-,2,0.7,0.7,0.6,0.1,0.7,0.7
103,Geoffrey Kondogbia,1,1,0.7,0.8,1.1,0.1,0.5,0.5
104,David García,-,-,0.6,-,0.4,-,0.1,0.1
105,Takefusa Kubo,4,4,1.6,1.8,1.8,0.1,1.3,1.3
106,Raúl Albiol,1,-,0.4,0.1,0.7,0.1,0.1,0.1
107,Oier Sanjurjo,2,1,0.6,0.3,1.4,0.1,0.4,0.4
108,Nacho Vidal,-,-,0.6,0.9,1.2,-,0.2,0.2
109,Mauro Arambarri,1,1,1.3,0.9,1.8,-,1,1
110,Ansu Fati,7,1,1.4,1,0.8,0.2,1,1
111,Martin Braithwaite,6,2,1.8,1.5,1.3,0.4,1.1,1.1
112,Federico Valverde,2,5,0.7,0.6,0.3,-,0.6,0.6
113,Ferran Torres,4,5,1,1.6,1.1,0.5,0.7,0.7
114,Enes Ünal,6,2,1.7,0.7,1.6,0.5,1.6,1.6
115,Paulo Oliveira,1,-,0.5,0.1,0.6,-,-,-
116,Jasper Cillessen,-,1,-,-,0.2,-,-,-
117,Rodrygo,2,-,0.8,1.4,1,0.3,0.4,0.4
118,Nacho Monreal,2,-,0.7,0.3,0.6,0.1,0.2,0.2
119,Nemanja Maksimovic,2,-,1,0.3,0.3,-,0.2,0.2
120,Germán Sánchez,2,-,0.4,-,0.8,-,-,-
121,Moi Gómez,5,4,1,0.5,0.7,0.2,0.6,0.6
122,Lucas Pérez,11,5,1.4,0.7,0.6,0.7,1.5,1.5
123,Gabriel Paulista,1,1,0.2,0.2,0.8,-,0.1,0.1
124,Rui Silva,-,-,-,-,0.1,-,-,-
125,Isco,1,2,1,1.4,1.3,0.3,0.9,0.9
126,Hugo Mallo,-,1,0.2,0.2,1,0.1,0.3,0.3
127,Maxi Gómez,10,2,1.2,0.2,1.8,1,0.5,0.5
128,Unai Bustinza,-,1,0.2,0.2,1.7,0.1,0.2,0.2
129,Míchel Herrero,1,2,0.4,0.7,0.6,0.1,0.8,0.8
130,Óliver Torres,3,3,0.6,0.8,0.7,-,1.3,1.3
131,Aleix Vidal,2,4,0.8,0.8,1.7,0.1,0.8,0.8
132,Jonathan Calleri,1,3,1.7,0.7,1.9,0.3,1.1,1.1
133,Guido Carrillo,1,2,1.5,0.2,1,0.2,0.6,0.6
134,Iñaki Williams,6,1,1.3,1.2,1.2,0.8,1.2,1.2
135,Gonçalo Guedes,2,2,1.1,1.9,2,0.3,1,1
136,Lucas Olaza,1,3,0.5,0.4,0.7,-,0.5,0.5
137,Dimitrios Siovas,-,-,0.5,0.3,0.4,0.1,0.1,0.1
138,Kenneth Omeruo,1,-,0.2,0.2,0.3,-,-,-
139,Rodrigo Ely,2,-,0.2,0.1,0.5,0.1,0.2,0.2
140,Domingos Duarte,3,1,0.4,0.1,0.6,0.1,-,-
141,Nacho Martínez,-,2,0.4,0.5,0.5,0.1,0.3,0.3
142,Salva Sevilla,5,3,1,0.3,0.6,-,0.5,0.5
143,Ángel Correa,5,6,1.3,1.1,1.2,0.3,1.7,1.7
144,Edu Expósito,4,1,1,0.6,0.5,-,0.6,0.6
145,Pau Torres,2,1,0.3,0.3,0.3,-,0.3,0.3
146,Óscar Plano,4,2,1.1,0.5,1.7,0.1,0.7,0.7
147,Robin Le Normand,1,-,0.4,0.1,0.7,-,0.1,0.1
148,Tomás Pina,1,-,0.1,0.5,1,-,0.5,0.5
149,Manu Trigueros,2,4,0.9,0.6,1.1,-,0.6,0.6
150,Vinícius Júnior,3,1,1.3,1.7,0.9,0.3,0.4,0.4
151,Aritz Elustondo,-,1,0.4,0.1,0.4,-,0.2,0.2
152,Marc-André ter Stegen,-,2,-,-,0.1,-,-,-
153,Portu,7,8,1.2,0.3,0.7,0.6,0.9,0.9
154,Manolo Reina,-,-,-,-,0.2,-,-,-
155,Sergio Postigo,1,1,0.2,0.3,0.5,0.1,-,-
156,Nemanja Radoja,1,-,-,1.1,0.7,0.1,0.9,0.9
157,Diego Costa,5,4,1.5,0.4,0.9,0.8,0.9,0.9
158,Djené Dakonam,-,-,0.1,0.4,0.7,-,0.2,0.2
159,João Félix,6,1,2.4,0.7,1.4,0.2,0.9,0.9
160,Zouhair Feddal,1,2,0.5,0.2,0.5,-,0.1,0.1
161,Aïssa Mandi,-,-,0.4,0.2,0.6,0.2,0.2,0.2
162,Unai Simón,-,-,-,-,0.1,-,-,-
163,Rubén Pérez,1,1,0.8,0.6,1.6,-,0.2,0.2
164,Mario Gaspar,-,2,0.6,0.2,0.4,-,0.2,0.2
165,José Gayà,-,1,0.4,1.2,1.2,0.1,0.6,0.6
166,Fran Gámez,-,1,0.6,0.7,0.3,0.1,0.5,0.5
167,Samuel Chukwueze,3,2,1.3,1.7,1.4,0.3,0.8,0.8
168,Bernardo Espinosa,3,-,0.8,0.1,0.7,0.1,0.1,0.1
169,Rubén Blanco,-,-,-,-,0.1,-,-,-
170,Igor Zubeldia,-,1,0.4,0.6,0.7,-,0.5,0.5
171,Toño,-,2,0.1,1.1,1,0.3,0.6,0.6
172,Roberto Soldado,7,4,1,0.3,1.3,0.6,0.5,0.5
173,Álex Remiro,-,-,-,-,0.2,-,-,-
174,Ximo Navarro,-,-,0.3,0.3,1.4,-,0.5,0.5
175,Loren Morón,10,3,1.4,0.4,1.3,0.7,0.7,0.7
176,Borja Mayoral,8,2,1.4,0.8,0.8,0.4,1.2,1.2
177,Gonzalo Escalante,-,1,0.9,0.7,1.3,0.1,0.7,0.7
178,Adnan Januzaj,3,3,1,1.5,1.6,0.1,1.3,1.3
179,Dani García,-,1,0.4,0.3,1,-,0.5,0.5
180,Jan Oblak,-,-,-,-,0.2,-,-,-
181,Javi Moyano,-,-,0.2,0.7,0.9,-,0.5,0.5
182,Kiko Olivas,2,-,0.3,0.3,0.8,0.1,0.2,0.2
183,Tomás Vaclík,-,-,-,-,0.1,-,-,-
184,Kike García,5,1,2.2,0.3,1.1,0.5,1.3,1.3
185,Roberto Rosales,-,1,0.4,0.4,0.3,0.1,0.4,0.4
186,Jorge Miramón,-,3,0.3,0.6,0.7,-,0.3,0.3
187,Álex Pozo,1,2,0.4,0.9,0.9,0.1,0.3,0.3
188,Joseph Aidoo,-,1,0.3,0.3,0.5,-,0.3,0.3
189,Marcos Llorente,3,3,0.5,0.9,0.4,0.1,0.9,0.9
190,Roque Mesa,1,3,0.9,1.4,1.8,-,1.1,1.1
191,Pedro León,1,2,1.2,0.6,0.6,0.3,1,1
192,David López,4,2,0.5,0.1,0.8,-,0.4,0.4
193,Iddrisu Baba,-,-,0.4,1.5,1.6,-,1.1,1.1
194,Sergi Guardiola,8,2,1.6,1.2,1.9,0.6,1.3,1.3
195,Vitolo,3,2,0.6,1.2,1.5,0.3,0.7,0.7
196,Álex Moreno,-,4,0.8,1.5,1,0.1,0.9,0.9
197,Anaitz Arbilla,1,-,0.6,0.4,0.5,-,0.3,0.3
198,Daniel Wass,1,6,0.5,0.3,0.9,0.1,0.5,0.5
199,Carlos Clerc,-,2,0.2,0.8,0.9,0.1,0.2,0.2
200,Jaume Costa,-,1,0.2,0.6,1,0.1,0.3,0.3
201,Ivan Rakitic,1,3,0.8,0.3,1.2,-,0.5,0.5
202,Rubén Duarte,-,1,0.6,0.1,1.3,-,0.4,0.4
203,Dídac Vilá,-,-,0.5,0.3,0.9,0.1,0.4,0.4
204,Marc Roca,2,1,0.9,0.4,0.7,-,0.7,0.7
205,Francis Coquelin,-,-,0.3,0.8,1.1,0.1,1,1
206,Santi Mina,6,3,1.4,0.4,1.2,0.3,1.1,1.1
207,Unai Núñez,-,-,0.4,0.4,0.5,-,0.1,0.1
208,Sergio Herrera,-,-,-,0.2,0.4,-,-,-
209,Jorge Molina,5,3,0.9,0.7,1.4,0.5,1,1
210,Toni Villa,-,1,0.8,1.8,1.6,0.1,1.4,1.4
211,Diego López,-,-,-,0.1,0.1,-,-,-
212,Iñigo Córdoba,1,4,1.2,0.5,0.6,0.2,0.7,0.7
213,Xavi Quintillá,-,2,0.2,0.2,0.6,-,0.1,0.1
214,Alfonso Pedraza,1,-,0.7,1,1,0.1,0.6,0.6
215,Ángel Rodríguez,10,3,1.7,0.6,0.8,0.9,0.9,0.9
216,Kenedy,1,3,0.7,0.9,0.5,0.1,1.1,1.1
217,Álvaro Vadillo,3,1,0.8,0.9,0.9,0.4,0.9,0.9
218,Javier Ontiveros,2,1,1.6,1,0.7,-,1,1
219,Mouctar Diakhaby,-,-,-,0.3,0.7,0.1,0.2,0.2
220,Fernando Pacheco,-,-,-,-,-,-,-,-
221,Lumor Agbenyenu,1,-,0.6,1.3,0.4,-,0.4,0.4
222,Iván Cuéllar,-,-,-,-,0.2,-,-,-
223,David Timor,3,-,0.9,0.2,0.6,-,0.1,0.1
224,Diego Llorente,1,1,0.3,0.3,0.6,0.1,0.1,0.1
225,Willian José,11,1,1.6,0.2,0.7,0.4,0.7,0.7
226,Pablo Hervías,1,-,0.8,1.1,1,-,0.8,0.8
227,Jonathan Silva,1,2,0.6,0.5,1.1,0.1,0.5,0.5
228,Víctor Sánchez,-,1,0.4,0.5,1.2,-,0.8,0.8
229,Víctor Laguardia,1,2,0.3,0.1,0.2,0.1,0.1,0.1
230,Aleix Febas,-,3,0.3,1.4,1.7,-,1,1
231,David Soria,-,-,-,-,-,-,-,-
232,Pape Diop,1,-,0.9,0.1,1.1,-,0.5,0.5
233,Roger Martí,11,1,1.6,0.4,0.9,0.3,0.6,0.6
234,Andrés Guardado,-,3,0.4,0.6,0.8,-,0.6,0.6
235,Jon Moncayola,1,-,0.5,0.4,0.3,-,0.4,0.4
236,Jordi Masip,-,-,-,-,0.1,-,-,-
237,Sandro Ramírez,3,1,1.8,0.7,1.8,0.4,0.8,0.8
238,Mikel Vesga,-,1,0.7,0.3,0.6,-,0.6,0.6
239,Pablo De Blasis,2,3,0.5,0.4,0.4,-,0.6,0.6
240,Marko Dmitrovic,-,-,-,-,-,-,-,-
241,Sergi Enrich,1,4,0.9,0.3,0.8,0.6,1,1
242,Carlos Neva,-,1,0.3,0.2,1.5,-,0.3,0.3
243,Franco Vázquez,3,-,0.5,0.6,1.3,0.2,0.6,0.6
244,Takashi Inui,2,3,1.4,0.8,0.9,0.1,1.2,1.2
245,José Martínez,-,1,0.1,0.3,0.4,-,0.1,0.1
246,Sergi Darder,2,1,1.4,0.6,0.7,0.1,0.8,0.8
247,Chidozie Awaziem,-,-,0.4,0.2,0.5,0.1,0.2,0.2
248,Adrián López,2,-,0.7,0.9,0.2,0.2,0.9,0.9
249,Pione Sisto,2,-,1.4,1.1,1.2,0.2,1.2,1.2
250,Darko Brasanac,-,1,0.7,0.3,0.7,0.1,0.6,0.6
251,José Luís Morales,4,2,1.1,1,0.4,0.4,1.1,1.1
252,Antonio Raíllo,1,-,0.4,0.2,0.5,0.1,-,-
253,Nemanja Gudelj,-,-,0.3,0.4,0.8,-,0.2,0.2
254,Joel Robles,-,-,-,-,-,-,-,-
255,Martin Valjent,-,-,0.4,0.2,0.3,-,0.1,0.1
256,Alexander Isak,9,1,1.2,0.5,0.4,0.4,1,1
257,Fran Mérida,-,1,0.6,1,0.7,-,0.6,0.6
258,Recio,-,-,1,0.6,1.8,-,0.8,0.8
259,Aitor Ruibal,-,-,0.6,1.3,0.5,0.2,0.9,0.9
260,Iñigo Pérez,2,1,0.9,0.4,0.5,-,0.4,0.4
261,Gonzalo Melero,2,1,0.7,0.4,1.2,0.1,0.5,0.5
262,Lago Junior,4,-,1.2,0.9,1.3,0.3,1.3,1.3
263,Yan Eteki,-,-,0.3,0.6,1.1,-,0.5,0.5
264,Carlos Soler,2,-,0.6,0.5,0.9,-,0.6,0.6
265,Oliver Burke,1,2,0.7,0.9,0.4,-,0.6,0.6
266,Brais Méndez,-,2,0.8,0.7,1.1,0.2,0.6,0.6
267,Kevin Gameiro,6,2,0.7,0.6,0.4,0.4,0.7,0.7
268,Borja Iglesias,3,2,1,0.5,0.6,0.4,0.7,0.7
269,Charles,6,-,0.8,-,0.7,0.2,0.4,0.4
270,Fran Beltrán,1,-,0.5,0.7,0.4,-,0.8,0.8
271,Manu García,-,-,0.6,0.2,1.3,0.1,0.7,0.7
272,Allan Nyom,2,-,0.4,0.4,0.7,0.1,0.5,0.5
273,Wu Lei,4,-,1.4,0.5,0.5,0.5,0.5,0.5
274,Thomas Lemar,-,-,0.5,0.9,0.5,-,0.8,0.8
275,Matías Vargas,-,3,1,1.2,1,0.1,1.9,1.9
276,Carlos Bacca,2,1,0.9,0.3,0.3,0.4,0.3,0.3
277,Fede San Emeterio,-,-,0.1,0.1,1,-,0.2,0.2
278,Nikola Vukcevic,-,2,0.1,0.3,0.9,-,0.2,0.2
279,Martín Aguirregabiria,1,1,0.1,0.5,0.6,-,0.4,0.4
280,Luis Rioja,-,-,0.3,0.9,0.6,0.1,0.8,0.8
281,Adrià Pedrosa,1,-,0.6,0.8,0.9,0.1,0.5,0.5
282,Waldo Rubio,-,2,0.8,0.9,0.2,0.2,0.5,0.5
283,Ramón Azeez,2,-,0.8,0.2,0.8,-,0.4,0.4
284,Joan Sastre,-,2,0.8,0.2,1,-,0.3,0.3
285,Rubén Martínez,-,-,-,0.1,0.1,-,-,-
286,Denis Cheryshev,1,2,0.9,0.5,0.5,0.1,0.3,0.3
287,Hernâni,2,-,1.1,0.4,0.9,0.3,0.4,0.4
288,Asier Villalibre,3,-,0.9,0.3,0.6,0.3,0.3,0.3
289,Borja Sainz,1,-,0.5,0.6,0.4,0.2,0.6,0.6
290,Marc Cardona,1,2,0.6,0.5,0.5,0.4,0.6,0.6
291,Cristian Tello,2,-,0.7,0.5,0.1,-,0.2,0.2
292,Óscar Melendo,-,-,0.1,0.4,1.7,-,0.7,0.7
293,Pere Pons,1,1,0.1,0.1,0.5,-,0.3,0.3
294,Javier Eraso,-,-,0.5,0.1,0.8,0.2,0.9,0.9
295,Sergio León,1,-,1,0.1,0.5,0.6,0.5,0.5
296,Víctor Campuzano,-,-,0.8,0.5,0.9,0.7,0.9,0.9
297,Gabriel Fernández,1,1,0.4,0.4,0.4,0.4,0.7,0.7
298,Abdón Prats,-,-,0.6,0.1,0.1,-,0.2,0.2
