,Name,AvgP,PSp,Crosses,LonB,ThrB
49,Adrien Thomasson,27.1,80.3,0.2,0.9,0.1
50,Alexander Djiku,48,80.8,0.1,4.5,-
51,Caio Henrique,44.2,80.3,1.1,1.7,0.1
52,Karl Toko-Ekambi,30.4,82.3,0.3,1.4,0.1
53,Jonathan Bamba,37.7,83.8,0.4,0.9,0.1
54,Neto Borges,34.9,79.5,0.6,0.8,-
55,Khéphren Thuram,37.7,86.9,0.1,1.2,0.1
56,Folarin Balogun,14.8,72.5,0.2,0.3,-
57,Azor Matusiwa,53.3,85.7,-,3.8,-
58,Youssouf Fofana,47.7,82.5,-,2.6,0.2
59,Fabián Ruiz,64.1,92.3,-,2.1,0.1
60,Junya Ito,25.8,71.3,1.4,0.5,0.1
61,Romain Del Castillo,20.3,72.3,1.2,0.9,0.1
62,Gianluigi Donnarumma,20.2,84,-,1.9,-
63,Marshall Munetsi,25.3,75.3,0.1,1.1,-
64,Cengiz Ünder,24.9,77.1,1,1.3,0.1
65,Elye Wahi,12.6,70.7,0.1,0.2,-
66,Rony Lopes,23.5,75.2,1.1,1.3,0.1
67,Nicolás Tagliafico,45.7,85.8,0.2,1,-
68,Malo Gusto,54,85.1,1.6,2,-
69,Nuno Tavares,33.1,79.1,0.5,1.2,0.1
70,Jordan Veretout,54,87.9,0.6,3.8,0.1
71,Baptiste Santamaría,52.3,85.5,-,3.9,-
72,Rafael Ratão,24.2,77.7,0.3,0.8,0.1
73,Axel Disasi,50.5,83.8,0.1,3.7,-
74,Samuel Gigot,43.1,87.3,-,1.2,-
75,Breel Embolo,13.6,70.1,-,0.3,-
76,Adrien Truffert,40.5,80.8,0.4,1,-
77,Ismaily,42.5,81,0.1,0.5,-
78,Corentin Tolisso,63.6,88.8,0.4,4.6,0.3
79,Alexis Flips,25.2,72.6,1.2,1.6,0.2
80,Mory Diaw,34.9,66.8,-,8.4,-
81,Hamari Traoré,51.2,87,0.5,2.1,0.1
82,Sergio Ramos,75.5,94.8,0.1,4.8,-
83,Jordan Lotomba,34.7,85.2,0.4,0.6,0.1
84,Chancel Mbemba,46.2,84.4,0.2,1.8,-
85,Stijn Spierings,57,86.1,0.1,3.9,-
86,Pau López,29.7,76,-,5.4,-
87,Alban Lafont,26.7,64.6,-,6.1,-
88,Mikkel Desler,48.8,86.2,0.3,1.3,-
89,Facundo Medina,76.8,90.8,0.3,3,0.1
90,Maxime Dupé,28.8,75.2,-,4.8,-
91,Adam Ounas,23,79.7,0.6,1.3,0.1
92,Brendan Chardonnet,43.5,80.8,0.1,4.9,-
93,Montassar Talbi,51.7,89.1,-,1.8,-
94,Johan Gastien,65.3,84.7,0.7,5.3,0.1
95,Alexsandro Ribeiro,60.1,90.8,-,2.5,-
96,Salis Abdul Samed,59.4,92.6,0.1,1.4,0.2
97,Emmanuel Agbadou,51.1,86,-,3.7,0.2
98,Kasper Schmeichel,29.7,74.9,-,7.4,-
99,Jean-Clair Todibo,63.8,88.9,-,3.1,-
100,Mohamed Camara,43.8,87.6,0.1,3.4,0.1
101,Krépin Diatta,22.4,79.4,0.5,0.4,-
102,Himad Abdelli,40.1,85.1,0.4,2.1,0.1
103,Rominigue Kouamé,43.6,89.1,0.1,2.3,0.1
104,Brice Samba,29.6,73,-,6.2,-
105,Arnaud Nordin,16.6,78,0.2,0.5,0.1
106,Danilo Pereira,61.8,94.6,-,2.5,-
107,Guillermo Maripán,44.6,87.5,-,3,-
108,Nordi Mukiele,31.7,88.4,0.1,0.6,-
109,Melvin Bard,37.3,82.3,0.3,1.2,-
110,Sinaly Diomandé,58.8,85.6,-,2.4,-
111,Alidu Seidu,43.7,86.8,0.2,2.2,-
112,Faitout Maouassa,14.3,69.7,0.7,0.5,-
113,Sead Kolasinac,38.3,86.3,0.2,0.8,-
114,Vitinha,53.4,92.4,0.1,1.3,0.1
115,Christopher Jullien,35.3,83.1,-,2.7,-
116,Saîf-Eddine Khaoui,19.1,73.1,0.3,0.7,-
117,Jérémy Le Douaron,11,73,0.2,0.1,-
118,Castello Lukeba,65.9,90.4,0.1,2.1,-
119,Mama Baldé,16.7,68.1,0.1,0.6,-
120,Gideon Mensah,44.2,79.6,0.6,2.5,0.1
121,Sofiane Diop,29.6,82.5,0.5,1.2,-
122,Jubal,36.2,81.9,0.1,3.8,-
123,Leonardo Balerdi,46.9,84.1,-,3.1,-
124,Quentin Merlin,37.3,77.9,1.2,2.6,-
125,Badredine Bouanani,17.1,83.3,0.6,0.9,0.1
126,Lovro Majer,28,82.1,0.5,1.1,0.1
127,Laurent Abergel,50.8,88.7,-,2.3,0.2
128,Deiver Machado,20.3,85.7,0.4,0.4,-
129,Marquinhos,65.2,95.4,-,1.9,-
130,Désiré Doué,16.2,81.2,0.3,0.9,-
131,Angel Gomes,47.6,87.9,0.3,3,0.1
132,Arthur Theate,73,89.6,-,3.7,-
133,André Gomes,50.5,89.2,0.1,2.5,-
134,Steve Mandanda,30.8,71.9,-,6.4,-
135,Marco Bizot,25.2,68.2,-,6.2,-
136,Zakaria Aboukhlal,19.5,76.7,0.1,0.2,-
137,Farès Chaïbi,26.1,76.5,0.3,1.2,0.1
138,Jean-Charles Castelletto,41.4,82.8,0.1,2.2,-
139,Aaron Ramsey,37.7,87.8,0.6,2.5,0.1
140,Tiago Djaló,62.9,93.1,-,2.6,-
141,Gédéon Kalulu,40.2,82,0.2,1.9,-
142,Nuno da Costa,11.1,69.9,0.2,0.6,0.1
143,Anthony Lopes,27.7,74.3,-,4.8,-
144,Alexander Nübel,24.7,69.4,-,6.8,-
145,Joris Chotard,30.1,81.3,0.3,2.1,0.1
146,Nicolas Pallois,44.5,83.8,0.1,3.7,-
147,Dimitri Payet,19,80.3,0.6,1.5,0.1
148,Bafodé Diakité,51.1,89.8,0.1,1.3,-
149,Lilian Brassier,41.5,78.2,0.2,4.4,-
150,Anthony Rouault,55.4,87.5,-,3.5,-
151,Maximiliano Caufriez,43.1,88.7,-,2.5,-
152,Maxime Le Marchand,45.3,79.9,0.2,3.1,-
153,Grejohn Kyei,13.9,72.4,0.1,0.5,-
154,Thijs Dallinga,13.9,65,-,0.3,-
155,Ruslan Malinovskyi,24.7,79.8,0.6,1.1,0.1
156,Ismaël Doukouré,37.3,83.2,0.1,2.5,0.1
157,Mostafa Mohamed,9.4,62.6,-,0.2,-
158,Julien Laporte,39.8,85.4,-,3,-
159,Eliesse Ben Seghir,22.5,79.6,-,0.5,0.1
160,Vincent Le Goff,47,83.9,0.4,1.2,-
161,Mahdi Camara,21.8,84.2,-,0.5,-
162,Mattéo Guendouzi,37.3,87.9,0.1,2.2,0.1
163,Hamza Sakhi,31.5,86.4,0.8,3.7,0.1
164,Lucas Chevalier,27.7,74.2,-,3.5,-
165,Flavien Tait,35.8,86.5,-,2.4,0.1
166,Arnaud Kalimuendo,14.1,84.4,-,0.1,-
167,Xavier Chavalerin,30,83.7,0.3,1.3,0.1
168,Matz Sels,22.1,60.1,-,5.1,-
169,Wahbi Khazri,15.9,74.8,0.4,1,-
170,Isaak Touré,40.9,87.5,-,2.1,-
171,Jens Cajuste,23.5,82.8,-,1.5,-
172,Thiago Mendes,53.3,87,-,3.2,0.1
173,Saël Kumbedi,30.9,83.6,0.3,0.9,-
174,Mateusz Wieteska,45.8,82.8,-,2.2,-
175,Thomas Foket,41.5,82.9,0.5,1.8,-
176,Juan Bernat,33.7,93.3,0.1,0.4,-
177,Gauthier Gallon,26.8,61.1,-,4.6,-
178,Thibault De Smet,40,79,0.5,1.5,-
179,Kevin Gameiro,21.3,80.4,0.2,0.2,0.1
180,Yvon Mvogo,25.4,71.5,-,5.2,-
181,Jackson Porozo,28.2,81.6,-,1.1,-
182,Habib Diarra,20.4,80.6,0.4,0.6,0.1
183,Birama Touré,39.9,81.1,0.1,3.5,-
184,Lucas Perrin,30.5,82.2,0.1,2.2,-
185,Hugo Ekitike,13.1,82.6,-,0.2,-
186,José Fonte,63.5,90.3,-,3.9,-
187,Yan Valery,33.5,78.2,0.6,1.7,-
188,Elbasan Rashani,20.3,80.3,0.2,0.3,-
189,Issa Kaboré,19.2,81.6,0.5,0.5,-
190,Ignatius Ganago,11.6,64.8,-,0.3,-
191,Mounaïm El Idrissy,18.6,69,-,0.3,-
192,Alexis Claude-Maurice,11.6,86.2,0.1,0.2,-
193,Mathias Autret,22.6,81.1,0.9,2.7,0.1
194,Muhammed Cham,25,83.1,0.5,1,0.1
195,Jordan Ferri,57,86.5,0.2,4.4,0.2
196,Renaud Ripart,16.7,70,0.1,0.2,-
197,Moses Simon,16.8,73.9,1,0.3,0.1
198,Maxime Gonalons,33.1,88.6,-,2.3,-
199,Jean-Kévin Duverne,32.9,73.9,0.3,2.5,-
200,Ross Barkley,16.5,83.6,0.5,0.8,-
201,Stephy Mavididi,11.5,75.3,0.1,0.3,-
202,David Pereira da Costa,22.6,86,0.2,0.5,0.1
203,Maxime Esteve,32.3,81.7,-,1.5,-
204,Timothy Weah,29.8,85.1,0.4,0.9,-
205,Mohamed Youssouf,30.6,73.5,0.6,1.6,-
206,Noah Fadiga,23.9,79.9,0.1,0.7,-
207,Falaye Sacko,29.2,81.5,0.2,1.2,0.1
208,Dimitri Liénard,27.1,78.5,1.3,2.2,-
209,Florent Mollet,25.3,87.3,1.1,0.9,-
210,Pedro Chirivella,51.5,86.6,-,4.7,-
211,Akim Zedadka,26.6,78.9,0.6,1,0.1
212,Rayan Raveloson,28.8,83.4,0.2,2.1,-
213,Kamory Doumbia,20,81.9,-,0.7,0.1
214,Haris Belkebla,31.7,85.5,0.1,1.4,-
215,Evann Guessand,9.1,71,0.1,0.2,-
216,Brecht Dejaegere,21.1,81,-,0.8,0.2
217,Jean Onana,22.4,87,-,0.9,-
218,Yohann Magnin,34.4,84.9,0.1,1.7,-
219,Johann Lepenant,41.5,89.9,-,1.8,-
220,Mickaël Barreto,30.1,74.6,1.1,2.6,-
221,Vincent Marchetti,33.5,80,-,2.3,0.2
222,Lesley Ugochukwu,24.8,87.6,-,1.2,-
223,Théo Le Bris,20.3,81.8,0.1,0.2,-
224,Sanjin Prcic,35.4,86.1,0.2,3.3,0.1
225,Massadio Haïdara,24.6,87.1,0.1,1,-
226,Gaetan Perrin,10.8,75.7,0.3,0.7,-
227,Abdu Conté,30.9,79.8,0.5,1.4,0.1
228,Ibrahima Koné,9.6,66.9,-,0.1,-
229,Carlos Soler,23.5,87.4,0.2,0.5,0.1
230,Hugo Magnetti,22.8,84.8,0.2,1.6,-
231,Stéphane Diarra,10.8,75.2,0.1,0.1,-
232,Mathias Pereira Lage,14.5,71.3,0.3,0.7,-
233,Jim Allevinah,20.3,82.4,0.3,0.3,-
234,Wesley Saïd,8.9,81.7,-,0.4,-
235,Léo Leroy,18.7,76.2,0.1,1,-
236,Yasser Larouci,20.8,77,0.3,0.4,0.1
237,Colin Dagba,17.4,85,0.4,0.4,-
238,Gerzino Nyamsi,42,84.5,-,2.9,-
239,Renato Sanches,28.6,91.6,-,1.4,-
240,Jean-Eudes Aholou,19.5,76.1,-,1,0.1
241,Yoann Salmier,44.9,83,-,2.5,-
242,Wilson Odobert,15.4,79.8,0.3,0.4,-
243,Dion Lopy,25.2,85.5,-,2.1,-
244,Miha Blazic,49,87.6,-,3.7,-
245,Samuel Moutoussamy,34.6,86.5,0.1,1.6,0.1
246,Adil Rami,35.9,85.1,0.1,3.7,-
247,Ibrahima Sissoko,23.9,77.5,0.2,1.2,0.1
248,Paul Bernardoni,20,58.3,-,4,-
249,Julian Jeanvier,35.5,83.1,-,2.5,-
250,Lassine Sinayoko,15.8,77.4,0.2,0.4,-
251,Pablo Rosario,33.2,89.4,0.1,1.6,-
252,Julien Ponceau,26.3,83.7,-,0.8,-
253,Souleyman Doumbia,31.3,80.5,0.5,0.9,-
254,Cyrille Bayala,17.3,64.7,0.2,0.5,-
255,Arbër Zeneli,15.8,76.3,0.4,0.4,0.1
256,Billal Brahimi,11.5,83.2,0.7,0.2,-
257,Oumar Gonzalez,36.5,81.8,-,1.6,-
258,Moussa Sissoko,25.1,81,0.2,0.9,-
259,Thierno Baldé,23.8,83.1,0.2,0.5,-
260,Yoann Cathline,12.7,72.9,0.4,0.2,-
261,Abdallah Sima,10.3,76.1,0.1,0.1,-
262,Birger Meling,23.8,86.2,0.1,1,-
263,Adrien Hunou,21.1,78,0.1,0.3,-
264,Cédric Hountondji,39.9,86.8,-,2.2,-
265,Pierrick Capelle,24.9,86.6,0.5,1,-
266,Ismaël Diallo,30.6,76,0.2,2.4,0.1
267,Batista Mendy,40.5,86.7,0.1,1.9,0.1
268,Amine Salama,12.3,75.9,0.1,0.1,-
269,Mitchell van Bergen,8.5,78.7,0.5,0.1,-
270,Mickaël Alphonse,19.5,71.1,0.2,1,-
271,Moussa Diarra,24.3,83.9,0.2,0.8,-
272,Denis Genreau,15.2,78.2,0.2,0.4,-
273,Komnen Andric,12.5,75.3,-,0.5,-
274,Ruben Aguilar,33.8,84.4,0.3,0.9,-
275,Maxime Busi,22.9,75.3,0.4,1.4,-
276,Khalil Fayad,13.7,84.8,0.1,0.5,0.1
277,Bonke Innocent,23,89.2,-,0.7,-
278,Erik Palmer-Brown,37.5,84.7,-,1.9,-
279,Florent Ogier,34.4,79.4,-,2.6,-
280,Gauthier Hein,18.9,84.4,0.5,1.5,-
281,Thomas Mangani,31.7,73.7,0.9,3.2,0.1
282,Moussa Dembélé,8.2,72.9,-,0.1,-
283,Benoît Costil,27.3,66.5,-,8.4,-
284,Enzo Tchato,20,76.4,0.4,0.4,-
285,Marcus Coco,8,75,0.3,0.3,-
286,Romain Hamouma,15.8,81.7,0.6,0.3,-
287,M'Baye Niang,9.5,64,-,0.3,-
288,Warren Zaïre-Emery,22.7,92,-,0.2,-
289,Clément Vidal,29.5,77.4,-,2.8,-
290,Youssouf M'Changama,17.3,82.5,0.4,0.9,0.1
291,Mohamed Bayo,4.7,63.8,-,0.1,-
292,Eliot Matazo,21.2,81.8,-,1.5,-
293,Jérémie Bela,10.2,72.2,0.2,0.1,-
294,Ismail Jakobs,16.1,69.1,0.4,0.2,-
295,Carlos Baleba,15.7,83.6,-,1.3,-
296,Sada Thioub,16.9,82.5,0.6,0.3,-
297,Andreas Bruus,17.4,72.3,0.6,0.6,-
298,Kevin Spadanuda,11.3,81.5,-,0.2,-
299,Sébastien Corchia,12.2,76.9,0.4,0.6,-
300,Benjamin Leroy,24.8,57.6,-,7.3,-
301,Mathieu Coutadeur,43.9,84.6,-,2.9,0.1
302,Riad Nouri,15.9,74,0.8,0.5,-
303,Valère Germain,6.6,69.4,0.1,-,-
304,Matthis Abline,5.2,69.4,0.1,0.1,-
305,Lebo Mothiba,4.9,79.6,-,-,-
306,Ado Onaiwu,9.6,76.2,-,0.1,0.1
307,Abdoulaye Bamba,30.9,88.9,0.1,1.2,-
308,Iké Ugbo,5.4,70.6,-,-,-
309,Cédric Avinel,29.8,85,-,1.6,-
310,Veljko Birmancevic,6,69.8,-,-,-
