,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
17,Gaëtan Laborde,Rennes,30," AM(CLR),FW",32(2),2741,12,8,1,-,2.5,65.7,2.6,4,7.14,0.6,0.2,0.9,-,0.5,0.6,0.1,-,0.3,0.6,0.6,0.6,0.6,18.4,65.7,0.4,0.2,0.1
18,Andrei Girotto,Nantes,32," D(C),DMC",36,3150,6,1,8,-,1.3,81.6,3,4,7.13,2.4,1.9,1.4,0.4,3.9,1.4,0.9,-,0.2,0.8,-,0.1,0.1,46.0,81.6,-,3,-
19,Franck Honorat,Brest,27," M(LR),FW",34,2911,11,4,3,-,1.8,74.5,0.5,4,7.13,1.6,0.4,0.7,-,0.6,0.6,0.1,-,1.1,0.6,0.1,0.9,0.9,28.7,74.5,1.6,1.2,0.1
20,Andy Delort,Nice,32," AM(R),FW",26(6),2449,16,2,3,-,3.1,61.1,3.1,5,7.09,0.5,0.3,1.2,-,0.4,0.2,0.1,-,0.6,1.3,0.5,0.8,0.8,19.8,61.1,0.3,0.4,0.1
21,Lovro Majer,Rennes,26, AM(CR),21(8),1841,6,8,1,-,1.6,81.0,0.1,1,7.06,1.1,0.4,1.2,-,0.3,1.1,0.1,-,1,1.1,-,0.9,0.9,33.0,81.0,0.8,1.6,0.1
22,Ludovic Ajorque,Strasbourg,30, FW,31(5),2743,12,8,5,1,1.6,72.9,3.5,4,7.05,1,0.2,1.1,-,0.9,0.9,0.1,1,0.4,1,0.4,1,1,24.6,72.9,0.2,0.7,0.1
23,Wissam Ben Yedder,Monaco,33," AM(C),FW",29(8),2541,25,5,3,-,1.9,73.5,0.6,1,7.04,0.5,-,0.5,-,-,0.2,-,-,0.7,0.6,0.6,1.2,1.2,18.1,73.5,0.1,0.4,0.1
24,Kiki Kouyaté,Metz,27, D(C),30,2666,1,-,8,1,0.7,81.4,3.1,6,7.04,2.8,2.6,1.2,0.5,7,1,1.1,-,0.2,0.9,0.2,0.2,0.2,38.3,81.4,-,2.5,-
25,Frédéric Guilbert,Strasbourg,29," D(CLR),M(R)",28(5),2521,-,4,4,-,0.7,75.5,0.8,4,7.04,2.1,1.7,0.8,0.2,1.1,0.9,0.3,-,1,0.7,0.1,0.6,0.6,29.9,75.5,2,1.5,-
26,Amine Gouiri,Nice,24," AM(CL),FW",32(6),2765,10,9,3,-,2,80.4,0.3,5,7.01,0.6,0.3,0.8,-,0.4,0.6,0.1,-,1.6,0.9,0.2,1.5,1.5,24.7,80.4,0.7,0.9,0.1
27,Moses Simon,Nantes,28," M(CLR),FW",29(1),2352,6,8,3,-,1.4,75.0,0.5,2,7.01,0.6,0.4,0.5,-,0.1,0.4,0.1,-,1.4,0.9,0.1,1.7,1.7,20.1,75.0,1.7,0.6,-
28,Randal Kolo Muani,Nantes,25," AM(CLR),FW",34(2),2958,12,4,2,-,1.5,70.1,1.9,5,7.01,0.8,0.2,1.6,-,0.8,0.4,0.1,-,1.7,2,0.5,2,2,14.1,70.1,0.2,0.1,-
29,Hamari Traoré,Rennes,32," D(R),M(R)",33,2898,3,10,4,-,0.9,84.9,1.2,1,7.0,1.9,1.1,1.4,0.2,2,0.5,0.2,1,0.3,0.7,0.3,0.2,0.2,54.6,84.9,0.5,2.6,-
30,Kamaldeen Sulemana,Rennes,22," AM(L),FW",11(9),1018,4,2,3,-,1.3,80.3,0.3,4,7.0,1.2,0.2,1,0.1,0.2,0.4,0.1,-,2.7,0.7,0.2,1.3,1.3,16.0,80.3,0.4,1.3,-
31,Benjamin André,Lille,33," D(R),M(CLR)",33,2764,2,1,11,1,0.5,80.4,2.9,2,6.99,3.7,1.5,2,0.1,1.5,1.9,0.3,-,0.6,1.7,0.1,0.8,0.8,52.4,80.4,0.1,2.5,0.1
32,Jimmy Cabot,Angers,30, M(LR),24,2012,-,4,4,-,0.5,80.9,0.5,1,6.99,3.4,1.3,1.4,0.4,1,1.5,-,-,1.9,1.3,-,0.9,0.9,45.6,80.9,0.5,3.1,-
33,Florian Sotoca,Lens,33," M(CR),FW",28(7),2487,6,4,7,-,2,78.2,2.6,4,6.99,0.9,0.7,1.1,-,1.2,1.1,0.1,-,0.9,1,0.2,0.7,0.7,32.5,78.2,0.2,2.2,0.1
34,Florian Tardieu,Troyes,32, M(C),29(1),2631,4,2,6,-,0.8,86.5,1,2,6.98,1.9,1.4,0.6,0.1,1.2,1.3,0.3,-,0.7,1.2,-,0.6,0.6,63.1,86.5,1.2,5,0.1
35,Marshall Munetsi,Reims,27," D(C),M(C)",20(4),1886,5,1,8,-,1.3,79.7,2.5,2,6.95,1.4,1.8,1.6,-,2.9,0.9,0.5,-,0.3,0.9,0.1,0.4,0.4,27.9,79.7,-,2,-
36,Adrien Thomasson,Strasbourg,30, M(CLR),27(4),2397,8,4,2,1,1.5,78.8,0.5,4,6.94,2.1,0.9,1.1,-,0.5,2,0.1,-,1,1.1,0.1,1.1,1.1,39.5,78.8,0.4,1.4,0.2
37,Seko Fofana,Lens,28, M(C),38,3364,8,1,2,-,2.6,89.8,0.5,2,6.94,0.7,0.7,0.7,-,0.4,1.2,0.1,-,2.1,1.2,0.1,1.3,1.3,45.8,89.8,0.2,1.7,-
38,Ludovic Blas,Nantes,26," M(CLR),FW",35,2978,10,5,10,-,2.6,80.9,0.5,3,6.94,0.9,0.9,1.3,-,0.1,0.8,0.1,-,1.7,1.6,0.1,2.3,2.3,28.6,80.9,0.4,2.3,0.1
39,Cheick Doucouré,Lens,24, DMC,33(1),2948,1,4,7,1,0.9,87.5,0.6,2,6.94,2.2,2,1.2,-,0.7,1.3,0.2,-,0.7,0.7,-,0.9,0.9,55.7,87.5,-,2.4,0.2
40,Houssem Aouar,Lyon,25, M(CL),29(7),2508,6,4,1,-,2.1,86.9,0.2,2,6.93,1.3,0.6,0.8,-,0.1,0.8,-,-,1.9,1.1,0.1,1.4,1.4,39.1,86.9,0.1,1.2,0.2
41,Jonas Omlin,Montpellier,30, GK,29,2589,-,-,-,1,-,74.6,0.4,2,6.93,0.1,-,-,-,0.7,-,-,1,-,0.1,-,-,-,30.7,74.6,-,5.9,-
42,Danilo Pereira,PSG,32," D(C),DMC",22(5),2039,5,-,3,-,0.7,94.6,1.1,-,6.93,1.2,1.4,0.8,0.2,1,0.5,0.4,-,0.3,0.9,-,0.2,0.2,57.1,94.6,-,2.4,0.1
43,Achraf Hakimi,PSG,25," D(LR),M(R)",28(4),2486,4,6,3,1,0.6,90.4,0.3,2,6.93,2.3,0.9,0.6,0.3,0.6,1,0.2,-,0.7,0.4,0.2,0.4,0.4,49.9,90.4,0.3,0.9,-
44,Fabien Centonze,Metz,28," D(R),M(R)",18(1),1587,4,1,3,-,0.8,80.1,0.6,1,6.92,1.7,1.7,0.8,0.1,2.4,1,0.4,-,1.5,1.6,-,0.7,0.7,31.2,80.1,0.3,1,-
45,Emerson,Lyon,29," D(L),M(L)",26(3),2267,1,2,3,1,0.6,86.7,1.4,1,6.91,1.6,0.9,0.5,0.2,2.1,0.4,0.3,-,1,0.8,-,0.2,0.2,53.1,86.7,0.8,1.8,-
46,Boubacar Kamara,Marseille,24," D(CL),DMC",31(3),2779,1,-,6,-,0.6,90.6,1.2,-,6.91,2,1.4,1.2,0.5,1.2,0.6,0.3,-,0.5,1.2,-,0.4,0.4,70.1,90.6,-,3.2,0.1
47,Sofiane Diop,Monaco,23, AM(CLR),24(6),1959,6,4,6,-,1.2,77.6,0.4,2,6.9,1.3,0.8,0.9,-,0.1,1.1,-,-,1.5,1.4,0.1,1.1,1.1,28.7,77.6,0.9,1.4,0.2
48,Flavien Tait,Rennes,31, M(CLR),24(4),2131,5,3,3,-,1.5,86.4,0.3,-,6.9,1,0.7,1.1,-,0.3,1,0.1,-,1,1.7,0.1,1.1,1.1,44.0,86.4,0.1,2.8,-
49,Steve Mounié,Brest,29, FW,25(10),2313,9,2,2,-,2.1,60.2,6.4,1,6.89,0.5,0.2,1.2,-,0.3,0.7,-,-,0.2,0.8,0.3,0.6,0.6,20.3,60.2,0.1,0.3,-
50,Melvin Bard,Nice,23," D(L),M(L)",30(3),2593,2,2,4,-,0.2,82.8,1.2,1,6.89,1.8,1.5,0.6,0.2,1.3,0.7,0.3,-,0.7,0.9,-,0.5,0.5,46.1,82.8,0.5,1.9,-
51,Gerson,Marseille,26, M(CLR),29(6),2553,9,4,3,-,1.3,90.4,0.7,2,6.89,1.2,0.5,1.3,0.1,0.4,0.8,0.1,-,0.9,1.9,0.1,0.9,0.9,35.6,90.4,0.1,1,-
52,Nayef Aguerd,Rennes,28, D(C),31,2738,2,2,3,1,0.8,89.0,3.1,3,6.88,0.9,0.8,0.6,0.5,4,0.3,0.5,-,0.2,0.5,-,0.1,0.1,70.8,89.0,-,5.6,-
53,Dénis Bouanga,Saint-Etienne,29," M(CLR),FW",28(6),2449,9,6,4,1,2.5,71.7,2,3,6.88,1.4,0.2,1.5,-,1,1.2,-,-,1.6,1.4,0.1,1.9,1.9,20.2,71.7,0.4,1.3,0.1
54,William Saliba,Marseille,23, D(C),36,3240,-,-,5,-,0.5,93.1,1.3,-,6.87,1.5,1.3,0.5,0.9,2.2,0.2,0.4,-,0.9,0.3,-,0.4,0.4,84.5,93.1,0.1,2.3,-
55,Mattéo Guendouzi,Marseille,25, M(C),35(3),3154,4,6,6,-,1.3,88.4,0.6,3,6.87,1.2,0.4,0.7,-,0.4,0.9,-,-,0.8,1.8,-,1.2,1.2,55.1,88.4,0.2,3.1,0.1
56,Jean-Clair Todibo,Nice,24, D(C),35(1),3116,1,-,6,-,0.5,87.5,1.9,2,6.87,1.6,1.4,0.7,0.6,3.6,0.6,0.6,-,0.4,0.3,-,0.2,0.2,67.3,87.5,0.1,3.5,0.1
57,Brendan Chardonnet,Brest,29, D(C),31(1),2687,3,-,6,1,0.4,81.5,2.3,1,6.87,1.4,1.7,0.8,0.3,4.4,0.3,0.9,-,-,0.8,-,-,-,39.9,81.5,-,5.4,-
58,Idrissa Gueye,PSG,34, M(C),18(8),1641,3,1,4,-,0.9,93.5,0.4,2,6.86,2.3,0.9,1.5,-,0.5,1,0.2,-,0.8,0.6,-,0.6,0.6,53.0,93.5,-,1.4,-
59,Marquinhos,PSG,29," D(CR),DMC",32,2862,5,-,5,-,0.7,93.6,1.3,-,6.86,1.2,0.5,0.2,0.6,3,0.5,0.6,-,0.1,0.3,-,0.1,0.1,74.7,93.6,-,4.3,0.1
60,Valentin Rongier,Marseille,29," D(R),M(C)",25(7),2199,-,1,3,-,0.9,90.1,0.6,-,6.85,2.4,1,1.1,0.1,0.3,1,0.2,-,0.9,0.9,-,0.5,0.5,56.6,90.1,0.1,2,0.1
61,Predrag Rajkovic,Reims,28, GK,38,3420,-,-,3,-,-,65.6,0.3,1,6.85,0.1,-,-,-,1.2,-,-,-,-,0.2,-,-,-,27.4,65.6,-,5.6,-
62,Renato Sanches,Lille,26, M(CR),20(5),1657,2,5,6,1,0.9,85.1,0.4,5,6.85,0.8,0.6,1.2,-,0.3,0.7,0.1,-,1.7,1.1,-,1.2,1.2,44.9,85.1,0.8,4.8,0.1
63,Azor Matusiwa,Reims,26, DMC,29,2469,1,1,6,1,0.3,83.7,0.9,1,6.84,2,2.1,1,-,1.3,1,0.7,-,0.5,1,-,0.3,0.3,40.6,83.7,-,3.4,-
64,Jonathan Gradit,Lens,31, D(CR),35,3073,-,-,7,-,0.1,89.2,1.4,1,6.84,1.7,1.9,1.2,0.3,3,0.6,0.8,-,0.5,1.1,-,0.3,0.3,58.6,89.2,0.1,2.8,0.1
65,Ruben Aguilar,Monaco,31," D(R),M(R)",22(6),2138,-,2,4,-,0.4,84.9,1.2,1,6.84,2.8,1.6,1.1,0.1,1.9,0.9,0.1,1,0.2,1,-,0.2,0.2,50.6,84.9,0.2,2.3,0.1
66,Ander Herrera,PSG,34, M(C),12(7),1093,3,2,2,-,0.7,92.3,0.1,1,6.84,1.5,0.7,0.7,-,0.4,1.3,0.4,-,0.3,0.3,0.2,0.3,0.3,55.2,92.3,0.1,2.5,0.3
67,Hugo Ekitike,Reims,21, FW,15(9),1275,10,3,1,1,1.3,71.1,1.1,3,6.83,0.8,0.3,0.8,-,0.5,0.3,0.1,-,1,1.3,0.5,0.9,0.9,16.2,71.1,-,0.3,-
68,Julien Laporte,Lorient,30, D(C),33,2893,2,-,7,-,0.5,84.7,2.4,4,6.83,1.9,1.6,0.8,0.3,5.2,1,0.7,-,0.2,0.8,-,0.1,0.1,43.7,84.7,-,5.2,-
69,Mohamed Bayo,Clermont Foot,25, FW,27(5),2426,14,5,1,-,2.1,73.1,1.4,4,6.83,0.4,0.2,0.6,-,0.4,0.7,-,-,0.9,0.2,0.4,1.2,1.2,16.4,73.1,0.2,0.3,0.1
70,Ghislain Konan,Reims,28," D(L),M(L)",28,2422,1,3,1,-,0.7,78.4,0.5,1,6.83,1.3,1,0.6,0.1,1.4,0.5,0.3,-,1.4,1.2,0.1,0.7,0.7,33.3,78.4,0.6,1.7,-
71,Sven Botman,Lille,24, D(C),25,2250,3,1,4,-,0.6,88.1,2.3,-,6.83,1,1,0.6,0.4,4.5,0.2,0.8,-,0.2,0.5,-,0.1,0.1,60.7,88.1,-,4.1,-
72,Baptiste Santamaría,Rennes,29, DMC,28(6),2520,2,1,7,-,1,87.0,2.2,-,6.83,1.5,0.9,1,-,1.1,0.6,0.4,-,0.5,0.6,-,0.5,0.5,44.9,87.0,0.1,3.6,-
73,Cengiz Ünder,Marseille,26, M(CLR),25(7),2209,10,2,-,1,1.8,79.7,0.3,3,6.82,0.6,0.4,0.3,-,0.3,0.4,0.1,-,0.8,1,0.4,0.8,0.8,25.2,79.7,0.8,1,0.1
74,Jean Onana,Bordeaux,24, DMC,23,1846,3,2,3,1,0.9,81.8,2,3,6.81,3,1.6,1.7,-,0.9,2.2,0.2,-,0.7,1.6,-,0.9,0.9,45.6,81.8,0.1,3.9,0.3
75,Aleksandr Golovin,Monaco,27, M(CLR),17(10),1505,3,4,4,1,0.9,80.2,0.3,2,6.81,1.5,0.4,0.8,-,0.3,0.9,-,-,0.8,0.8,0.1,0.8,0.8,23.5,80.2,1.2,0.7,0.1
76,Angelo Fulgini,Angers,27," AM(CLR),FW",35(1),2947,5,4,6,-,1.6,83.3,0.9,-,6.81,1,0.6,1,-,0.1,0.8,0.1,-,1.4,2.3,0.1,1.5,1.5,36.1,83.3,0.6,0.9,-
77,Nicolas de Préville,Metz,33," AM(CLR),FW",24(3),1982,5,2,5,-,1.5,71.7,1.7,-,6.8,0.6,0.2,1.7,-,0.4,0.6,0.1,-,1.7,2,0.3,1.9,1.9,19.3,71.7,0.9,0.7,-
78,Rominigue Kouamé,Troyes,27, DMC,34,2977,1,2,5,-,1.1,88.2,0.5,1,6.8,1.4,1.4,1.3,-,0.6,1.1,0.1,-,1.9,1.9,-,0.9,0.9,45.4,88.2,0.1,1.5,0.1
79,Luan Peres,Marseille,29, D(CL),29(5),2677,-,2,7,-,0.1,88.1,1.2,1,6.8,1.9,1.3,0.6,0.5,1.5,0.5,0.4,1,0.4,0.5,-,0.4,0.4,52.2,88.1,0.3,2.4,-
80,Ronaël Pierre-Gabriel,Brest,25," D(CLR),M(R)",29(1),2555,-,1,6,-,0.2,84.0,0.5,-,6.8,2.6,1.6,0.9,0.2,2.2,1,0.2,-,1.1,1,0.1,0.7,0.7,37.0,84.0,0.5,1.4,-
81,Justin Kluivert,Nice,25," AM(CLR),FW",25(3),1883,4,5,7,1,1.1,76.3,0.5,2,6.79,0.7,0.5,1.4,-,0.2,0.6,-,-,1.5,1,0.2,1.3,1.3,17.3,76.3,1.5,0.7,0.1
82,Mario Lemina,Nice,30, M(C),24(8),1972,2,-,6,1,0.5,87.8,0.7,1,6.79,1.9,1.5,1.1,-,1.2,0.3,0.3,-,0.8,0.7,-,0.4,0.4,36.4,87.8,0.1,1.7,-
83,Ryad Boudebouz,Saint-Etienne,34," M(CLR),FW",27(3),2267,3,4,2,-,0.9,81.9,0.4,1,6.79,0.9,0.3,0.5,-,0.1,0.6,0.1,-,1.8,1,-,1.4,1.4,49.1,81.9,0.9,2.9,0.2
84,Kevin Volland,Monaco,31," AM(CLR),FW",29(5),2450,9,9,10,-,1.5,67.9,0.9,1,6.79,0.7,0.1,1.6,-,0.2,0.7,-,1,0.5,0.8,0.5,1,1,17.6,67.9,0.2,0.8,0.2
85,Ibrahima Sissoko,Strasbourg,26," D(C),DMC",26(9),2306,2,5,6,-,0.7,80.9,1.7,2,6.79,1.3,1,1.7,-,0.7,0.8,0.3,-,0.7,0.8,-,0.9,0.9,28.9,80.9,0.1,1.4,-
86,Walter Benítez,Nice,31, GK,37,3330,-,-,2,-,-,71.0,0.4,3,6.79,-,-,-,-,0.6,0.1,-,-,-,0.2,-,-,-,23.4,71.0,-,4.6,-
87,Romain Thomas,Angers,35, D(C),29(1),2566,2,-,10,-,0.5,86.3,2.3,1,6.78,1.6,1.5,1.3,0.4,4.1,0.9,0.7,-,0.1,0.6,-,0.2,0.2,56.6,86.3,-,4.9,-
88,Keylor Navas,PSG,37, GK,21,1858,-,-,-,1,-,89.9,0.1,-,6.78,-,-,-,-,0.6,-,-,-,-,-,-,-,-,21.3,89.9,-,2.2,-
89,Laurent Abergel,Lorient,31, DMC,34,2963,-,3,9,-,0.9,82.4,0.3,-,6.78,3.2,1.6,1.2,-,0.3,2.8,-,-,1.1,2,-,1.2,1.2,47.2,82.4,0.3,2.9,0.1
90,Sanjin Prcic,Strasbourg,30, M(C),27(5),2197,1,-,4,-,1.4,86.3,0.5,-,6.77,1.5,1.5,0.8,-,0.5,0.5,0.1,-,0.3,0.3,-,0.3,0.3,42.0,86.3,0.4,4.1,0.1
91,Mahdi Camara,Saint-Etienne,25," D(CR),M(C)",34(1),3074,3,-,8,-,0.8,83.4,0.9,2,6.77,2.9,1.7,1.3,-,0.9,0.9,0.2,-,1,1.3,-,0.9,0.9,39.7,83.4,0.1,1.3,-
92,Alban Lafont,Nantes,25, GK,38,3420,-,-,3,-,-,56.2,0.6,1,6.77,0.1,-,-,-,1.5,0.1,-,-,-,0.1,-,-,-,25.7,56.2,-,6.2,-
93,Kevin Danso,Lens,25, D(C),32(1),2793,2,2,7,2,0.4,86.3,2.2,2,6.77,1.2,1.2,1.3,0.4,3.3,0.3,0.8,-,0.2,1.1,-,0.1,0.1,56.5,86.3,-,3,-
94,Castello Lukeba,Lyon,21, D(C),24,2097,2,-,1,-,0.3,90.0,1.7,1,6.77,1.4,1.6,0.8,0.6,2.5,0.3,0.4,-,0.5,0.5,-,0.3,0.3,69.3,90.0,-,2.3,-
95,Benoît Badiashile,Monaco,23, D(C),21(3),1837,1,-,4,-,0.6,87.9,2.4,1,6.77,1.5,1.2,1,0.3,2.8,0.4,0.5,-,0.1,0.4,0.1,0.2,0.2,57.3,87.9,-,3.4,-
96,Giulian Biancone,Troyes,24," D(CLR),M(LR)",26(7),2292,1,2,10,-,0.8,76.5,1.5,1,6.77,2.1,1.6,1,0.2,2,0.9,0.2,-,0.4,1,0.1,0.3,0.3,31.7,76.5,0.5,1.7,-
97,Gelson Martins,Monaco,28, M(LR),24(8),1921,4,3,4,-,0.9,80.4,0.7,2,6.77,1.3,0.5,0.7,-,0.1,1.2,-,-,1.9,1,0.5,0.7,0.7,19.4,80.4,0.1,0.3,-
98,Presnel Kimpembe,PSG,28, D(C),29(1),2580,1,-,6,-,0.2,95.5,1.6,-,6.76,1.1,1.3,0.9,0.7,2.4,0.3,0.5,-,0.3,0.9,-,0.2,0.2,74.2,95.5,0.1,1.8,-
99,Quentin Merlin,Nantes,21," D(L),M(L)",21(7),1923,2,3,-,-,0.4,80.7,0.4,-,6.76,1.6,1,0.4,0.1,0.8,0.8,0.1,-,0.6,0.1,-,0.4,0.4,36.1,80.7,1.3,2,-
100,Wout Faes,Reims,26, D(CL),37,3330,4,-,2,-,0.6,85.6,1,3,6.76,1.1,1.4,0.6,0.3,4.5,0.2,1,-,0.2,0.6,-,0.1,0.1,39.5,85.6,-,3,-
101,Yunis Abdelhamid,Reims,36, D(C),34,2984,2,-,5,1,0.5,82.0,1.8,-,6.76,1.4,2,1.1,0.2,2.9,0.5,0.7,-,0.4,0.7,-,0.4,0.4,45.9,82.0,-,2.8,-
102,Dimitri Liénard,Strasbourg,36," D(L),M(CL)",23(10),2047,2,3,8,-,0.7,75.7,0.6,1,6.76,2.2,0.6,1,0.2,0.6,0.9,-,-,0.3,0.8,0.1,0.3,0.3,32.1,75.7,1.8,2.6,-
103,Przemyslaw Frankowski,Lens,29," D(R),M(CLR)",28(9),2452,6,5,5,-,0.9,82.2,0.3,3,6.75,1.5,0.8,1,0.1,1.2,1,-,-,0.4,0.2,0.1,0.5,0.5,31.2,82.2,0.4,0.8,0.1
104,Alexander Djiku,Strasbourg,29," D(CR),DMC",30(1),2697,1,-,8,1,0.5,83.0,2.3,1,6.74,1.6,2,1.4,0.2,2.9,0.5,0.4,-,0.2,0.9,0.1,0.2,0.2,52.3,83.0,0.2,5.4,-
105,Wahbi Khazri,Saint-Etienne,33," M(CLR),FW",26(4),2239,10,-,6,-,2.4,74.8,0.4,1,6.74,1.1,0.4,0.7,-,0.2,0.8,-,-,1.1,1.6,0.7,1.6,1.6,17.8,74.8,0.3,1.4,0.1
106,Enzo Le Fée,Lorient,24, M(CLR),25(11),2202,2,3,2,-,0.9,82.4,0.5,2,6.74,1.9,0.8,0.9,-,0.4,1.4,-,-,1.2,1.4,-,1.3,1.3,30.9,82.4,1,2.2,0.1
107,Anthony Lopes,Lyon,33, GK,34,2984,-,-,1,1,-,81.0,0.2,2,6.74,-,0.1,-,-,0.5,-,-,-,-,0.1,-,-,-,28.5,81.0,-,4.8,-
108,Caio Henrique,Monaco,26," D(L),M(CL)",31(3),2670,2,8,5,-,0.6,78.8,0.4,4,6.74,1.6,0.8,0.6,0.1,1,0.9,0.2,-,0.4,0.6,0.1,0.2,0.2,43.6,78.8,0.8,1.4,-
109,Guillermo Maripán,Monaco,29, D(C),21(5),1828,-,-,5,-,0.3,88.8,1.8,-,6.73,1.4,1,0.8,0.5,2.5,0.8,0.5,-,0.2,0.4,-,-,-,51.8,88.8,-,2.6,-
110,Armand Laurienté,Lorient,25," AM(LR),FW",28(7),2493,6,2,5,-,2.4,80.9,0.3,2,6.73,0.9,0.4,1.3,-,0.1,0.5,0.1,-,1.3,1.2,0.3,1.5,1.5,18.7,80.9,0.5,0.6,0.1
111,Anthony Caci,Strasbourg,26," D(CLR),M(LR)",26(11),2395,1,3,4,-,0.4,80.6,1.1,1,6.73,1.8,0.9,0.9,0.1,1.3,0.6,0.1,-,0.6,0.6,0.1,0.5,0.5,35.7,80.6,0.6,2.7,-
112,Jonathan David,Lille,24," AM(C),FW",32(6),2811,15,-,3,-,1.8,78.4,0.7,1,6.73,0.6,0.1,0.7,-,0.4,0.6,0.1,-,0.7,1.2,0.2,0.9,0.9,16.7,78.4,0.1,0.2,-
