,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
10,Ludovic Ajorque,Strasbourg,30, FW,34(1),2972,16,4,5,-,2,68.3,4.7,4,7.22,0.9,0.3,1.1,-,1.5,0.7,0.1,-,0.3,1.3,0.3,0.9,0.9,25.6,68.3,0.1,1.2,-
11,Farid Boulaya,Metz,31," AM(CLR),FW",32(1),2822,6,8,5,-,2.4,74.4,0.9,3,7.22,0.7,0.4,0.6,-,0.2,1.2,0.1,-,1.8,1.9,-,1.1,1.1,41.4,74.4,1.4,3.5,0.1
12,Lucas Paquetá,Lyon,26," M(CLR),FW",27(3),2285,9,5,4,1,1.8,81.0,1.3,1,7.22,2.3,0.7,2.2,-,0.4,1.4,0.1,-,1.1,2.3,0.2,1.1,1.1,40.9,81.0,0.1,1.6,0.1
13,Zinedine Ferhat,Nimes,31, M(LR),33,2960,6,10,3,-,1.9,71.0,2.2,8,7.21,1.1,1,0.7,0.1,1,0.6,-,-,1.9,2,0.3,1.5,1.5,33.0,71.0,0.8,1.6,0.1
14,Romain Faivre,Brest,25, AM(CLR),33(3),2902,6,5,-,-,1.8,84.8,0.4,5,7.18,1.5,0.8,1,-,0.4,0.9,-,1,2.5,2,-,0.9,0.9,36.6,84.8,1.2,1.5,-
15,Aleksandr Golovin,Monaco,27, M(CLR),12(9),1072,5,9,2,-,1.3,76.5,0.5,3,7.16,1.3,0.5,0.9,-,0.1,1.5,-,-,0.9,0.6,0.1,0.6,0.6,22.5,76.5,1.5,0.5,0.2
16,Steve Mounié,Brest,29, FW,31(4),2696,9,4,6,-,2.3,58.0,7.4,2,7.16,0.4,0.3,1.9,-,1.1,0.7,0.1,-,0.4,0.8,0.6,1.1,1.1,20.9,58.0,0.1,0.5,-
17,Aurélien Tchouaméni,Monaco,24," D(C),DMC",36,3073,2,3,7,1,1.5,82.8,2.4,8,7.16,3.5,1.7,1.6,-,1.2,1.2,0.3,-,0.6,1.7,-,0.9,0.9,50.7,82.8,0.1,2.6,-
18,Burak Yilmaz,Lille,38," AM(L),FW",23(5),2057,16,5,6,-,2.4,77.6,1.4,3,7.14,0.5,0.2,1.2,-,0.8,0.9,-,-,0.5,1.3,1,0.8,0.8,17.9,77.6,-,0.2,-
19,Angelo Fulgini,Angers,27," AM(CLR),FW",33,2739,7,4,4,-,2,83.2,0.7,4,7.13,0.7,0.5,0.9,-,0.3,0.7,-,-,2.5,4,0.1,2.1,2.1,45.7,83.2,0.9,2.1,0.2
20,Amine Gouiri,Nice,24," AM(CL),FW",31(3),2753,12,7,5,-,2.4,79.6,0.6,5,7.13,0.9,0.5,1.3,-,0.5,0.9,0.2,-,1.5,1.1,0.2,1.6,1.6,30.9,79.6,0.5,0.9,0.1
21,Kiki Kouyaté,Metz,27, D(C),21(4),1961,1,-,10,-,0.5,80.8,4,3,7.1,2.4,2.4,1.6,0.4,5.2,1,1.1,-,0.1,1.2,0.2,0.2,0.2,34.9,80.8,-,1.4,-
22,Jérémy Doku,Rennes,21, M(LR),26(4),2318,2,3,1,1,1.2,83.4,0.3,3,7.07,1.5,0.4,1.2,-,-,0.5,-,-,3.7,2.3,0.2,2,2,30.1,83.4,0.5,0.6,-
23,Jonathan Bamba,Lille,28," AM(CLR),FW",34(4),2993,6,9,2,-,1.6,82.6,0.4,3,7.07,1.2,0.6,0.7,-,0.3,1.6,0.1,-,1.4,1.8,0.1,1.9,1.9,38.6,82.6,1.1,1.3,-
24,Kevin Volland,Monaco,31," AM(CLR),FW",34(1),2789,16,7,4,-,1.6,67.8,1.6,2,7.06,0.9,0.1,1.7,-,0.1,0.7,-,-,0.5,1.3,0.4,1.1,1.1,21.6,67.8,0.2,0.5,0.1
25,Wissam Ben Yedder,Monaco,33," AM(C),FW",32(5),2626,20,7,3,-,2.2,74.2,1.1,4,7.06,0.5,0.4,0.3,-,0.1,0.3,-,-,0.8,1.1,0.5,1.2,1.2,23.4,74.2,0.1,0.6,0.1
26,Ludovic Blas,Nantes,26," M(CLR),FW",32(4),2805,10,4,5,-,2,80.7,0.4,6,7.06,1.6,0.6,1.5,-,0.4,0.9,0.1,-,2.6,1.4,0.1,1.8,1.8,25.9,80.7,0.2,1.3,0.1
27,José Fonte,Lille,40, D(C),36,3190,3,-,7,-,0.8,90.4,2.2,-,7.05,1.1,1,0.8,0.3,3.8,0.2,0.6,1,0.2,0.4,-,-,-,65.7,90.4,0.1,4.1,-
28,Reinildo,Lille,30," D(CL),M(L)",24(5),2183,-,-,2,1,0.1,81.3,1.9,3,7.05,2.7,1.6,1.3,0.1,1.5,0.8,0.1,-,1,1.2,0.1,0.4,0.4,44.1,81.3,0.7,1.3,-
29,Marquinhos,PSG,29," D(CR),DMC",24(1),2129,3,1,2,-,0.6,93.0,2,-,7.05,1.1,1.1,0.6,0.4,2.9,0.4,0.4,-,0.1,0.2,-,0.1,0.1,69.2,93.0,-,4.2,-
30,Rafinha,PSG,32, M(CLR),15(8),1368,-,4,2,-,1,90.9,0.3,2,7.02,2.3,0.6,1,-,0.1,0.9,0.1,-,1.3,1.7,-,1.5,1.5,50.1,90.9,0.3,1.3,0.1
31,Mahdi Camara,Saint-Etienne,25," D(CR),M(C)",37,3295,3,2,4,-,0.6,86.4,1.3,2,7.01,2.7,2.1,1.3,0.1,1.4,0.7,0.3,-,0.8,1.1,-,0.6,0.6,42.9,86.4,0.3,1.9,-
32,Léo Dubois,Lyon,29," D(LR),M(R)",35(2),2917,2,4,3,-,0.5,83.0,1,2,7.0,1,0.9,0.6,0.1,1.3,0.5,0.2,-,0.8,0.9,0.1,0.4,0.4,47.2,83.0,1.7,1.9,-
33,Zeki Çelik,Lille,27," D(R),M(R)",28(1),2389,3,2,8,-,0.5,78.6,0.9,3,7.0,2.5,1.3,1.9,-,1.3,1.3,0.2,1,0.7,0.5,0.1,0.5,0.5,45.2,78.6,0.4,2,-
34,Sven Botman,Lille,24, D(C),37,3311,-,-,3,-,0.4,86.5,3.2,1,6.99,0.8,1.5,0.4,0.2,3.2,0.3,0.6,-,0.2,0.7,0.1,0.1,0.1,70.0,86.5,-,3.8,-
35,Florian Thauvin,Marseille,31," M(CLR),FW",33(3),2749,8,8,5,-,2,79.1,0.3,4,6.98,1.1,0.4,0.7,-,0.3,0.9,0.1,-,1.6,1.5,0.2,1.4,1.4,32.8,79.1,1.2,1.6,0.1
36,Mathieu Debuchy,Saint-Etienne,38," D(CR),M(R)",25(1),2108,2,1,5,-,1,72.6,2.7,1,6.97,2.2,1.7,1.5,0.2,2,0.8,0.3,-,0.5,0.7,0.2,0.5,0.5,33.8,72.6,0.8,1.7,-
37,Marcelo,Lyon,36, D(C),34,2912,3,-,5,2,0.7,88.2,3.3,-,6.97,1.3,1.4,1.1,0.3,3.5,0.3,0.7,-,0.1,0.3,-,0.1,0.1,60.6,88.2,-,3.9,-
38,Massadio Haïdara,Lens,31," D(CL),M(L)",24(1),2136,2,1,6,-,0.5,82.2,1.7,2,6.96,1.9,1.4,1.3,0.1,2,0.6,0.2,-,0.6,1.4,0.1,0.3,0.3,41.3,82.2,0.4,2.2,-
39,Moise Kean,PSG,24," AM(LR),FW",22(4),1709,13,-,4,-,2,78.8,0.5,-,6.95,0.4,0.3,1.3,-,0.4,0.3,-,-,1,0.2,0.2,1.2,1.2,11.6,78.8,0.1,0.3,-
40,Sofiane Diop,Monaco,23, AM(CLR),24(8),2036,7,1,4,-,1.4,80.6,0.6,-,6.95,1.5,1,1,-,0.3,1.1,-,-,1.4,1.8,0.1,1.1,1.1,29.2,80.6,0.3,1,-
41,Loïc Badé,Lens,24, D(C),29(2),2610,-,-,9,1,0.4,85.5,3.6,3,6.95,1.8,2.4,1.4,0.3,4.3,0.8,0.5,-,0.7,0.5,-,0.4,0.4,63.0,85.5,0.1,3.6,-
42,Tino Kadewere,Lyon,28," AM(LR),FW",24(9),2022,10,3,4,-,1.8,75.2,1,5,6.94,1.1,0.6,1.1,-,0.8,1,0.1,-,0.9,0.8,0.3,1,1,17.9,75.2,0.2,0.4,-
43,Boubacar Kamara,Marseille,24," D(CL),DMC",35,2905,-,2,6,-,0.5,86.7,1.9,2,6.94,2.5,1,1.4,-,1.3,1,0.4,-,1,1.6,-,0.7,0.7,58.0,86.7,-,3,-
44,Nayef Aguerd,Rennes,28, D(C),35,3148,3,1,6,-,0.8,90.4,3.5,2,6.94,1.1,1.3,0.6,0.4,2.9,0.3,0.6,-,0.3,0.8,0.1,0.3,0.3,77.4,90.4,-,3.7,-
45,Valentin Rongier,Marseille,29," D(R),M(C)",21(5),1895,1,2,8,-,0.7,86.3,1,2,6.93,3.6,1.1,1.7,-,0.8,1.6,0.1,-,1,0.9,-,0.3,0.3,52.7,86.3,0.1,1.7,-
46,Laurent Koscielny,Bordeaux,38, D(C),25(1),2218,-,2,3,-,0.2,90.1,2.1,1,6.92,1.1,2.1,0.5,0.6,4.4,0.3,1.3,-,0.1,0.9,0.1,-,-,51.1,90.1,-,3.8,-
47,Brendan Chardonnet,Brest,29, D(C),30(3),2714,3,1,3,1,0.6,82.6,2.4,2,6.92,1.5,1.9,0.9,0.5,4.5,0.4,1.2,-,0.2,0.7,-,0.1,0.1,50.6,82.6,-,4.9,-
48,Dimitri Payet,Marseille,37," M(CLR),FW",28(5),2429,7,10,4,2,1.4,78.9,0.1,3,6.92,0.8,0.2,0.5,-,0.3,0.7,0.1,-,1.1,1.4,-,0.8,0.8,36.5,78.9,1.4,1.5,0.1
49,Serhou Guirassy,Rennes,28," AM(L),FW",19(8),1766,10,1,3,-,1.9,76.1,2.6,2,6.91,0.1,0.2,1.4,-,0.6,0.1,-,-,0.9,2,0.2,1.1,1.1,18.0,76.1,-,0.8,-
50,Randal Kolo Muani,Nantes,25," AM(CLR),FW",35(2),3042,9,4,3,-,1.6,67.3,2.1,6,6.91,0.6,0.2,1.7,-,0.7,0.5,0.1,-,1.4,2,0.6,1.6,1.6,16.0,67.3,0.1,0.2,0.1
51,Pol Lirola,Marseille,26," D(CR),M(LR)",17(2),1554,2,2,3,-,0.5,78.3,0.9,1,6.9,1.5,1.3,0.7,0.4,1.2,0.6,0.3,-,1.5,0.8,-,0.6,0.6,32.3,78.3,0.7,1.7,-
52,Keylor Navas,PSG,37, GK,29,2522,-,-,-,-,-,85.6,0.1,2,6.9,-,-,-,-,0.6,-,-,-,-,0.1,-,-,-,21.6,85.6,-,3.2,-
53,Yunis Abdelhamid,Reims,36, D(C),33,2890,3,-,4,1,0.5,85.7,2.8,2,6.89,1.8,1.8,1.1,0.3,3.7,0.5,0.5,-,0.2,0.7,-,0.4,0.4,53.2,85.7,-,2.4,-
54,Hatem Ben Arfa,Bordeaux,37," M(CR),FW",19(5),1708,2,4,2,-,1.4,85.6,0.2,3,6.89,0.5,0.1,0.8,-,-,0.3,-,-,3.2,1.5,0.2,2.4,2.4,33.1,85.6,0.9,1.6,0.2
55,Habib Maïga,Metz,28," DMC,M(R)",31,2698,1,3,9,-,0.8,82.7,1.3,1,6.89,2.6,1.6,2.1,-,1,1.4,0.2,-,1.1,1.2,0.1,1.1,1.1,44.7,82.7,0.1,2.4,-
56,Hamari Traoré,Rennes,32," D(R),M(R)",34(1),3004,1,1,4,-,0.7,86.0,1.1,1,6.89,1.6,2.2,1.1,0.3,1.1,1.1,0.1,-,0.7,0.7,0.1,0.3,0.3,56.5,86.0,0.7,2.3,-
57,Alexander Djiku,Strasbourg,29," D(CR),DMC",29(1),2553,-,-,8,-,0.5,84.5,1.8,1,6.88,2,3,1.7,0.3,3.3,0.7,0.3,-,0.2,1.2,0.1,0.2,0.2,44.6,84.5,-,3.8,-
58,Jonathan Clauss,Lens,31," D(R),M(LR)",30(3),2538,3,6,2,-,1,77.2,0.6,5,6.88,1.3,1.4,0.7,0.1,1.1,0.6,-,-,0.7,0.4,0.1,0.4,0.4,28.8,77.2,1.4,1.3,-
59,Gelson Martins,Monaco,28, M(LR),20(3),1562,3,2,3,-,1.1,85.3,0.4,2,6.88,1.8,0.6,1,-,0.1,1,-,-,1.7,1.6,0.2,1.3,1.3,25.8,85.3,0.3,0.4,-
60,Martin Terrier,Rennes,27," AM(CL),FW",30(4),2454,9,7,3,1,1.4,80.1,1.5,2,6.88,1,0.5,1,-,0.2,0.8,-,-,0.8,1.1,0.3,0.7,0.7,22.9,80.1,0.1,0.6,-
61,Armand Laurienté,Lorient,25," AM(LR),FW",16(13),1618,3,5,4,-,2,83.8,0.4,3,6.88,1,0.5,0.8,-,0.1,0.7,-,-,1.9,1.3,0.3,1.2,1.2,16.4,83.8,0.9,0.4,-
62,Cheick Doucouré,Lens,24, DMC,30(3),2633,2,1,8,-,1.1,86.6,0.8,1,6.87,2.6,1.6,1.4,-,0.8,1,0.1,-,1.2,0.5,-,0.7,0.7,43.8,86.6,-,2.8,-
63,Yoane Wissa,Lorient,27," AM(L),FW",30(8),2685,10,4,2,-,1.5,76.4,1.3,3,6.86,0.9,0.5,0.8,-,0.3,0.6,0.1,-,1.4,2.2,0.3,0.8,0.8,18.8,76.4,0.1,0.4,0.1
64,Maxwel Cornet,Lyon,27," D(L),M(LR),FW",29(7),2457,2,5,5,-,0.6,80.8,1.1,2,6.86,1.9,1.2,0.8,0.1,1.2,0.7,0.1,-,0.6,0.9,0.1,0.4,0.4,38.7,80.8,0.4,1.6,-
65,Luiz Araújo,Lille,27," AM(CLR),FW",17(11),1502,4,2,5,-,1.8,78.0,0.4,2,6.86,1.4,0.4,0.9,-,0.1,0.7,-,-,1.8,0.6,-,1,1,20.3,78.0,0.1,1.2,-
66,Benjamin Bourigeaud,Rennes,30, M(CLR),29(8),2559,6,5,8,-,1.7,82.1,0.5,2,6.86,1.1,0.5,0.7,-,0.6,1.4,-,-,0.2,0.3,0.1,0.4,0.4,44.9,82.1,1.8,3.1,-
67,Idrissa Gueye,PSG,34, M(C),20(8),1587,2,1,3,-,0.7,92.6,0.9,-,6.85,2.3,0.7,1.3,-,0.3,0.9,0.3,-,0.9,0.7,-,0.7,0.7,60.1,92.6,0.1,1.6,-
68,Florian Sotoca,Lens,33," M(CR),FW",28(5),2422,8,3,7,-,2.2,73.6,2.8,2,6.85,0.9,0.3,1.5,-,0.7,0.5,-,-,0.6,1.4,0.3,1.1,1.1,26.5,73.6,0.2,1.4,-
69,Franck Honorat,Brest,27," M(LR),FW",28(8),2471,8,5,3,-,1.1,72.1,0.6,2,6.85,0.8,0.3,1,-,0.5,0.6,0.1,-,0.7,0.4,0.1,0.8,0.8,23.1,72.1,1.7,0.8,0.1
70,Ruben Aguilar,Monaco,31," D(R),M(R)",27(6),2233,1,3,6,-,0.2,85.4,1.5,1,6.85,1.9,1.4,1.2,0.1,1.2,0.6,0.1,-,0.4,1.1,-,0.4,0.4,38.7,85.4,1,1.3,-
71,Romain Perraud,Brest,26," D(L),M(L)",35(1),3141,3,7,4,-,1.3,79.9,0.8,2,6.84,1.7,1.3,1.3,-,1.8,0.6,0.1,-,0.9,1.5,0.1,0.5,0.5,43.0,79.9,1.1,2.3,-
72,Gaël Kakuta,Lens,32," M(CLR),FW",30(5),2414,11,5,3,-,1.5,76.5,0.6,-,6.84,1.1,0.5,0.9,-,0.1,1,0.1,-,1.5,1.1,0.1,1.5,1.5,29.4,76.5,0.8,1,0.1
73,Hassane Kamara,Nice,30," D(L),M(LR)",34(2),2966,2,1,3,-,0.8,84.7,1,1,6.83,1.8,1.5,0.6,0.3,1.3,0.6,0.3,-,1,0.9,-,0.6,0.6,44.2,84.7,0.6,1.9,-
74,Mauro Icardi,PSG,31, FW,11(9),1074,7,3,1,-,2,79.2,0.8,1,6.83,0.3,0.2,0.5,-,0.4,0.5,0.1,-,0.2,0.6,0.3,0.4,0.4,8.9,79.2,-,0.2,-
75,Houssem Aouar,Lyon,25, M(CL),23(7),1793,7,3,3,1,2.3,86.0,0.1,-,6.83,0.6,0.6,0.7,-,0.1,0.6,-,-,1.5,0.8,0.1,1.2,1.2,32.0,86.0,-,1,-
76,Alessandro Florenzi,PSG,33," D(LR),M(CLR)",18(3),1543,2,1,1,-,1,83.7,0.6,-,6.83,1.1,0.8,0.5,-,1,0.8,-,-,0.2,0.3,0.1,0.1,0.1,39.7,83.7,1.2,1.5,-
77,Mitchel Bakker,PSG,23," D(L),M(L)",18(8),1691,-,2,1,-,0.1,90.4,0.9,-,6.83,1.5,0.8,0.6,0.1,0.5,0.3,0.1,-,0.6,0.3,0.1,0.4,0.4,45.0,90.4,0.4,0.6,-
78,Jonathan David,Lille,24," AM(C),FW",29(8),2368,13,2,-,-,1.5,77.4,0.4,1,6.83,0.5,0.1,0.9,-,0.2,0.4,-,-,0.6,1.2,0.1,1.3,1.3,15.2,77.4,0.1,0.1,-
79,Damien Da Silva,Rennes,35, D(C),30,2664,4,-,7,1,0.8,88.0,2.5,1,6.83,0.7,1.5,1,0.5,3.3,0.2,0.4,1,0.3,0.7,-,0.1,0.1,67.5,88.0,-,4.7,-
80,Layvin Kurzawa,PSG,31," D(L),M(L)",15(4),1282,1,1,4,1,0.6,87.6,1.6,1,6.83,1.4,1.5,1.7,0.1,1.1,1,0.3,-,0.7,0.4,0.1,0.7,0.7,43.4,87.6,0.4,0.4,-
81,Boulaye Dia,Reims,27," AM(CR),FW",35(1),2947,14,1,2,-,1.8,80.5,0.9,5,6.83,0.6,0.3,0.9,-,1,0.5,0.1,-,1.3,1,0.4,1.5,1.5,16.8,80.5,0.1,0.7,-
82,Yvan Neyou,Saint-Etienne,27, DMC,29(2),2450,1,2,9,-,0.9,86.6,0.8,1,6.82,1.9,1,1.5,-,0.4,1.1,0.2,-,2,1.5,-,0.5,0.5,41.5,86.6,0.1,1.7,-
83,Sébastien Corchia,Nantes,33," D(R),M(R)",23(2),2067,-,1,3,-,0.8,72.1,1,1,6.82,2.2,1.5,0.8,0.2,1.4,1.1,0.4,-,0.7,1.7,-,0.6,0.6,24.9,72.1,1.3,0.8,-
84,Ander Herrera,PSG,34, M(C),18(13),1846,1,3,6,-,0.7,91.1,0.3,-,6.82,1.7,1,1,-,0.6,1.5,0.2,-,0.4,0.5,-,0.3,0.3,55.4,91.1,0.1,1.4,0.2
85,Jean-Eudes Aholou,Strasbourg,30, DMC,26(1),2156,2,2,9,-,1.1,83.1,1.5,1,6.82,1.7,2,1.9,-,1.1,1.1,0.2,-,1,1.2,-,0.7,0.7,31.1,83.1,-,1.3,-
86,Pape Sarr,Metz,21, M(C),18(4),1594,3,-,5,-,1.4,85.3,1.1,1,6.82,2,1.2,1.1,-,0.7,0.8,0.2,-,0.8,1.1,-,0.4,0.4,42.3,85.3,-,2.8,-
87,Mike Maignan,Lille,28, GK,38,3420,-,-,1,-,-,67.3,0.3,1,6.82,-,-,-,-,0.5,-,-,-,-,0.2,-,-,-,22.9,67.3,-,4.3,-
88,Dénis Bouanga,Saint-Etienne,29," M(CLR),FW",30(6),2738,7,4,7,-,2.8,67.3,1.8,3,6.82,1.4,0.6,1.7,-,0.9,1.2,0.1,1,1.6,1,0.3,1.5,1.5,19.6,67.3,0.3,0.8,-
89,Trevoh Chalobah,Lorient,24," D(CR),DMC",24(5),2239,2,2,5,-,0.5,84.8,1.5,2,6.82,1.6,2.4,0.7,-,1.9,0.9,0.2,-,1.3,0.9,-,0.3,0.3,41.1,84.8,-,2,0.1
90,Youssouf Fofana,Monaco,25, DMC,35,2883,-,3,8,1,1,85.5,0.6,1,6.81,2.6,1,1.3,-,0.4,1.1,0.2,-,0.9,0.9,-,0.7,0.7,47.4,85.5,0.4,2.8,-
91,Bruno Guimarães,Lyon,26, DMC,21(12),1760,3,1,6,-,0.8,90.5,0.3,1,6.81,2.3,0.4,1,-,0.4,1,0.1,-,0.8,1.1,-,0.5,0.5,43.3,90.5,0.1,2.3,0.1
92,Jonathan Gradit,Lens,31, D(CR),33,2828,-,1,7,1,0.1,86.9,1.8,1,6.81,1.8,1.7,1.5,0.4,2.4,0.5,0.6,-,1,1.9,-,0.4,0.4,52.1,86.9,0.1,3.9,-
93,Eduardo Camavinga,Rennes,21," D(L),DMC",28(7),2413,1,2,6,-,0.7,89.0,0.5,4,6.8,2.8,0.7,1.6,-,0.4,1.1,0.1,-,1.2,1.5,-,0.7,0.7,45.5,89.0,-,1.7,-
94,Harold Moukoudi,Saint-Etienne,26, D(C),26,2277,3,1,6,-,0.5,88.5,2,-,6.8,1.8,1.6,0.9,0.3,2.9,0.4,0.4,-,0.4,0.5,-,0.4,0.4,44.6,88.5,-,2.3,-
95,Julien Laporte,Lorient,30, D(C),30,2660,-,-,6,1,0.3,82.5,2.7,-,6.8,2.2,2.2,1,0.3,4.2,1.1,0.8,-,0.2,0.6,-,0.1,0.1,50.0,82.5,-,4.1,-
96,Pierre Lees-Melou,Nice,30, M(CLR),23(6),2066,4,2,3,1,1.5,86.3,0.5,2,6.8,2.3,1,1.2,-,0.9,2,0.5,-,0.8,0.8,-,0.7,0.7,40.4,86.3,0.1,2.4,-
97,Birger Meling,Nimes,29," D(LR),DMC",26,2329,2,3,4,-,0.5,79.8,0.8,2,6.8,1.9,1.4,0.6,0.1,2.1,0.7,0.3,-,0.6,1.5,-,0.4,0.4,38.5,79.8,0.3,2.2,-
98,Guillermo Maripán,Monaco,29, D(C),22(6),2088,5,1,7,-,0.5,90.0,1.5,2,6.8,0.9,1,0.7,0.4,2.4,0.4,0.4,-,0.1,0.3,-,-,-,59.4,90.0,-,3.3,-
99,Benoît Badiashile,Monaco,23, D(C),32(3),2873,2,1,5,-,0.7,86.9,3.1,1,6.79,0.7,1.7,0.9,0.3,2.8,0.4,0.3,-,0.1,0.4,0.1,0.1,0.1,69.7,86.9,-,5.1,-
100,Yacine Adli,Bordeaux,23, M(C),25(10),2417,2,5,6,-,0.7,83.7,0.8,2,6.79,2.1,1.1,1.1,-,0.5,1.6,0.1,-,1.4,1.1,-,1.2,1.2,44.7,83.7,0.3,3.3,0.1
101,Romain Thomas,Angers,35, D(C),34,3026,4,-,4,1,0.4,84.6,2.9,2,6.78,1.4,1.5,1,0.5,3.8,0.4,0.6,-,0.1,0.6,0.1,0.1,0.1,49.2,84.6,-,4.9,-
102,Alexis Claude-Maurice,Nice,25, AM(CL),21(9),1909,4,5,2,-,1.1,84.5,0.3,3,6.78,1.3,0.5,0.8,-,0.1,1.1,0.1,-,1.6,1.8,-,1.4,1.4,23.0,84.5,0.6,0.5,-
103,Caio Henrique,Monaco,26," D(L),M(CL)",26(5),2376,-,4,-,-,0.2,84.3,0.6,-,6.78,1.6,0.5,0.3,0.2,0.9,0.6,0.1,-,0.5,0.4,0.1,0.2,0.2,36.9,84.3,0.5,1.1,-
104,Kenny Lala,Strasbourg,32," D(LR),M(R)",21,1837,3,3,1,-,0.5,74.1,0.9,-,6.78,1,1.1,0.9,0.2,1.3,0.5,0.3,-,0.8,0.7,-,1,1,39.0,74.1,1,3.7,-
105,Renato Sanches,Lille,26, M(CR),14(9),1273,1,3,4,-,0.9,85.8,0.3,-,6.78,0.6,0.6,1.2,-,0.3,0.9,0.1,-,1.7,1.2,0.1,0.9,0.9,40.7,85.8,0.5,3.5,0.1
106,Andrei Girotto,Nantes,32," D(C),DMC",29(5),2665,1,1,3,1,0.9,80.1,2.5,1,6.77,1.9,1.7,0.9,0.4,3,0.9,0.4,-,0.1,0.7,-,0.1,0.1,43.2,80.1,0.1,2.1,-
107,Laurent Abergel,Lorient,31, DMC,32(6),2968,3,1,5,-,0.8,83.7,0.2,-,6.77,3.8,1.2,1.2,-,0.3,2.8,0.2,-,0.8,1,-,1.2,1.2,40.2,83.7,0.1,2.6,-
108,Habib Diallo,Strasbourg,28," AM(R),FW",27(5),2332,9,3,2,-,1.7,67.4,3,4,6.77,0.3,0.4,0.8,-,0.3,0.3,0.1,-,0.5,0.8,0.4,1.2,1.2,17.0,67.4,0.1,0.7,-
109,Marshall Munetsi,Reims,27," D(C),M(C)",21(6),1929,1,-,7,1,0.4,83.4,2.1,2,6.76,1.3,2.1,1.1,0.4,3.1,0.7,0.9,-,0.6,0.7,-,0.3,0.3,31.0,83.4,-,2,-
110,Samuel Kalu,Bordeaux,26, M(CLR),14(6),973,4,1,3,-,1.3,77.0,0.8,1,6.76,1.1,0.5,0.8,0.1,0.1,0.5,-,-,1.8,1.8,0.3,1.3,1.3,13.5,77.0,0.3,0.6,-
111,Djibril Sidibé,Monaco,31," D(CLR),M(R)",21(9),1979,-,2,3,-,0.2,85.1,0.8,1,6.76,1.9,1.7,1.1,0.2,1.2,0.5,0.2,-,0.3,0.7,-,0.2,0.2,51.1,85.1,0.8,2.3,0.1
112,Boubakary Soumaré,Lille,25, DMC,21(11),1916,-,1,3,-,0.3,86.9,0.9,-,6.76,1.4,1.2,0.7,-,0.7,0.5,0.2,-,0.9,0.5,-,0.7,0.7,48.5,86.9,-,2.4,-
