,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB
104,Brice Samba,Lens,30, GK,37,3330,-,-,3,-,-,73.0,0.2,1,6.77,-,-,-,-,0.4,-,-,-,-,0.2,-,-,-,29.6,73.0,-,6.2,-
105,Arnaud Nordin,Montpellier,25," AM(CLR),FW",30(6),2419,9,3,4,-,1.6,78.0,0.6,1,6.76,0.7,0.4,0.6,-,0.2,0.4,-,-,1.1,2.3,0.1,1.2,1.2,16.6,78.0,0.2,0.5,0.1
106,Danilo Pereira,PSG,32," D(C),DMC",27(6),2411,2,-,3,-,0.7,94.6,1,-,6.76,1,1.1,0.5,0.4,1.8,0.2,0.6,-,0.3,0.4,-,0.3,0.3,61.8,94.6,-,2.5,-
107,Guillermo Maripán,Monaco,29, D(C),25(1),2160,3,-,4,1,0.6,87.5,1.8,1,6.76,1.8,1.5,1,0.4,3.2,0.6,1,1,-,0.3,-,0.2,0.2,44.6,87.5,-,3,-
108,Nordi Mukiele,PSG,26," D(CR),M(R)",12(7),1133,-,3,-,-,0.6,88.4,1.1,1,6.76,1.6,0.7,0.8,0.1,0.8,0.5,0.5,-,0.3,0.7,0.1,0.6,0.6,31.7,88.4,0.1,0.6,-
109,Melvin Bard,Nice,23," D(L),M(L)",28(5),2460,-,-,6,-,0.2,82.3,1,-,6.75,2.9,1.9,0.9,0.2,1,0.9,0.1,-,0.7,0.6,0.1,0.5,0.5,37.3,82.3,0.3,1.2,-
110,Sinaly Diomandé,Lyon,23, D(CR),22(2),1959,-,-,2,1,0.4,85.6,2.3,-,6.75,1.8,2,1,0.5,2.9,0.8,0.5,-,0.4,0.9,-,0.2,0.2,58.8,85.6,-,2.4,-
111,Alidu Seidu,Clermont Foot,23, D(CR),28,2463,-,-,10,1,0.2,86.8,0.9,-,6.75,1.9,1.9,1.2,0.1,1.7,0.7,0.5,-,1.1,2.5,-,0.5,0.5,43.7,86.8,0.2,2.2,-
112,Faitout Maouassa,Montpellier,25," D(L),M(LR)",23(10),1935,5,5,-,-,1,69.7,0.4,-,6.75,1.6,0.6,1,-,0.5,0.7,0.1,-,0.8,0.9,0.1,0.7,0.7,14.3,69.7,0.7,0.5,-
113,Sead Kolasinac,Marseille,30," D(CL),DMC,M(L)",26(7),2219,4,1,3,-,0.7,86.3,1.2,2,6.74,1.6,1.3,1.3,0.1,1.1,0.4,0.1,-,0.1,0.5,0.1,0.2,0.2,38.3,86.3,0.2,0.8,-
114,Vitinha,PSG,24, M(C),29(7),2461,2,3,3,-,0.9,92.4,0.1,-,6.74,1.6,0.7,0.9,-,0.4,1.6,0.1,-,0.9,0.5,-,0.9,0.9,53.4,92.4,0.1,1.3,0.1
115,Christopher Jullien,Montpellier,31, D(C),30,2696,-,2,5,-,0.6,83.1,2.9,-,6.74,1.5,1.4,1.1,0.2,3.7,0.8,0.6,-,0.2,0.2,0.1,0.1,0.1,35.3,83.1,-,2.7,-
116,Saîf-Eddine Khaoui,Clermont Foot,29, AM(CR),23(11),2036,7,3,4,-,1.4,73.1,0.4,2,6.74,1.4,1,0.7,-,0.2,0.9,0.1,-,0.7,1.1,0.2,0.7,0.7,19.1,73.1,0.3,0.7,-
117,Jérémy Le Douaron,Brest,26," AM(L),FW",24(8),2080,10,3,1,-,1.7,73.0,1.9,2,6.73,0.5,0.3,1,-,0.8,0.8,0.1,-,0.7,1.1,0.3,1.1,1.1,11.0,73.0,0.2,0.1,-
118,Castello Lukeba,Lyon,21, D(C),33(1),2986,2,-,7,1,0.4,90.4,1.1,-,6.73,1.1,2.2,1.1,0.8,3,0.3,0.7,1,0.3,0.6,-,0.2,0.2,65.9,90.4,0.1,2.1,-
119,Mama Baldé,Troyes,28," D(R),M(CLR),FW",30(4),2672,12,3,4,2,2.2,68.1,1.3,3,6.73,1.4,0.3,1.1,-,0.4,0.4,0.1,-,1.6,1.4,0.6,2,2,16.7,68.1,0.1,0.6,-
120,Gideon Mensah,Auxerre,25," D(L),M(L)",26,2263,-,-,5,-,0.2,79.6,0.8,2,6.73,3.1,1.5,1.1,0.2,1.5,1.3,0.4,-,1,0.7,-,0.5,0.5,44.2,79.6,0.6,2.5,0.1
121,Sofiane Diop,Nice,23, AM(CLR),14(8),1231,1,4,1,-,1.3,82.5,0.5,1,6.73,1,0.7,0.4,-,0.1,0.6,0.1,-,1,1.2,0.1,1,1,29.6,82.5,0.5,1.2,-
122,Jubal,Auxerre,30, D(C),35(2),3216,3,1,7,-,0.5,81.9,2.1,2,6.73,1.1,1.4,1,0.8,5.1,0.5,0.9,-,0.1,0.6,0.1,0.1,0.1,36.2,81.9,0.1,3.8,-
123,Leonardo Balerdi,Marseille,25, D(C),30(5),2643,-,1,9,1,0.3,84.1,2,-,6.73,1.6,1.8,1.5,0.2,2.5,0.4,0.8,1,0.3,0.6,-,0.1,0.1,46.9,84.1,-,3.1,-
124,Quentin Merlin,Nantes,21," D(L),M(L)",22(2),1803,1,2,2,-,0.6,77.9,0.7,1,6.73,1.3,1,0.5,0.1,1,0.8,0.2,-,0.9,0.6,-,0.4,0.4,37.3,77.9,1.2,2.6,-
125,Badredine Bouanani,Nice,19, AM(R),9(10),861,-,4,-,-,1.3,83.3,0.1,-,6.72,0.7,0.1,0.5,-,-,0.4,-,-,1.4,1.1,0.1,0.7,0.7,17.1,83.3,0.6,0.9,0.1
126,Lovro Majer,Rennes,26, AM(CR),18(14),1670,2,5,3,-,1.1,82.1,0.2,1,6.72,1.1,0.7,1.5,-,0.1,0.7,-,-,0.9,0.9,0.1,1,1,28.0,82.1,0.5,1.1,0.1
127,Laurent Abergel,Lorient,31, DMC,28(1),2351,-,1,5,1,0.4,88.7,0.3,-,6.72,3.2,1.2,1,-,1.2,1.8,0.3,-,0.8,1,-,0.7,0.7,50.8,88.7,-,2.3,0.2
128,Deiver Machado,Lens,30, M(L),26(7),2206,4,3,5,1,0.5,85.7,0.5,2,6.72,1.4,0.6,1.3,0.1,0.7,0.4,0.1,-,0.5,1.4,0.2,0.3,0.3,20.3,85.7,0.4,0.4,-
129,Marquinhos,PSG,29," D(CR),DMC",30(3),2718,2,-,4,-,0.5,95.4,1.1,-,6.72,1,0.7,0.4,0.3,2.4,0.2,0.8,1,-,0.3,-,0.2,0.2,65.2,95.4,-,1.9,-
130,Désiré Doué,Rennes,18, AM(CLR),11(15),1116,3,1,5,-,0.8,81.2,0.4,1,6.71,1.4,0.5,1.4,-,0.1,0.7,-,-,1.8,1.1,0.2,1.2,1.2,16.2,81.2,0.3,0.9,-
131,Angel Gomes,Lille,23," M(CL),FW",34(2),2836,2,6,9,-,1.6,87.9,0.3,1,6.71,1.1,0.4,1.5,-,0.3,0.9,0.1,-,0.8,1.4,-,0.7,0.7,47.6,87.9,0.3,3,0.1
132,Arthur Theate,Rennes,23, D(CL),35,3129,4,-,5,-,0.9,89.6,2,1,6.71,0.8,0.9,0.7,0.8,3.2,0.4,0.4,1,0.2,0.4,-,0.1,0.1,73.0,89.6,-,3.7,-
133,André Gomes,Lille,30, M(CLR),18(8),1628,3,2,6,-,0.7,89.2,0.7,1,6.71,1.4,0.3,1.9,0.1,0.6,1.3,0.2,-,1.1,0.7,-,1,1,50.5,89.2,0.1,2.5,-
134,Steve Mandanda,Rennes,39, GK,34,3016,-,1,1,-,-,71.9,0.2,2,6.7,-,-,0.1,-,0.4,0.1,-,-,-,0.1,-,-,-,30.8,71.9,-,6.4,-
135,Marco Bizot,Brest,33, GK,37,3330,-,-,4,-,-,68.2,0.1,3,6.7,-,-,-,-,1,-,-,-,-,0.1,-,-,-,25.2,68.2,-,6.2,-
136,Zakaria Aboukhlal,Toulouse,24, AM(LR),28(9),2480,10,5,4,-,2.2,76.7,0.3,3,6.7,0.9,0.6,1.1,-,0.5,0.8,-,-,1.1,1.2,0.5,1,1,19.5,76.7,0.1,0.2,-
137,Farès Chaïbi,Toulouse,21," AM(CL),FW",24(12),2345,5,5,2,-,1.8,76.5,0.9,-,6.7,0.9,0.5,0.9,-,0.8,0.9,0.1,-,0.3,0.6,0.2,0.7,0.7,26.1,76.5,0.3,1.2,0.1
138,Jean-Charles Castelletto,Nantes,29, D(CR),30(2),2569,-,-,3,-,0.3,82.8,2.4,-,6.69,1.3,1.8,0.9,0.2,2.7,0.4,0.7,-,0.3,0.6,-,0.2,0.2,41.4,82.8,0.1,2.2,-
139,Aaron Ramsey,Nice,33, M(CLR),18(9),1588,1,1,3,-,0.8,87.8,0.2,1,6.69,1.7,0.6,0.9,-,0.6,0.9,0.1,-,0.5,0.7,0.1,1.2,1.2,37.7,87.8,0.6,2.5,0.1
140,Tiago Djaló,Lille,24, D(CLR),24(1),2022,2,-,7,-,0.6,93.1,1.1,1,6.69,1.2,0.9,0.8,0.4,2.1,0.3,0.4,1,0.2,0.7,-,0.3,0.3,62.9,93.1,-,2.6,-
141,Gédéon Kalulu,Lorient,26," D(R),M(R)",28(1),2442,-,4,6,-,0.3,82.0,1,1,6.69,2.2,1,1,0.2,2.4,0.6,0.1,-,0.7,0.6,0.1,0.6,0.6,40.2,82.0,0.2,1.9,-
142,Nuno da Costa,Auxerre,33," AM(CLR),FW",23(10),2017,5,4,3,1,1.2,69.9,1.4,3,6.69,1.4,0.6,1.1,-,0.4,1.1,-,-,1.4,1.7,0.2,1.2,1.2,11.1,69.9,0.2,0.6,0.1
143,Anthony Lopes,Lyon,33, GK,32,2817,-,-,2,1,-,74.3,0.1,-,6.69,-,0.1,0.1,-,0.6,0.1,-,-,-,0.2,-,-,-,27.7,74.3,-,4.8,-
144,Alexander Nübel,Monaco,27, GK,38,3420,-,-,2,-,-,69.4,0.2,1,6.68,-,-,-,-,0.4,-,-,-,-,0.1,-,-,-,24.7,69.4,-,6.8,-
145,Joris Chotard,Montpellier,22, DMC,26(9),2461,-,6,4,-,0.3,81.3,0.4,1,6.67,1.8,1.1,0.9,0.1,1,1.1,0.3,-,0.4,0.5,0.1,0.3,0.3,30.1,81.3,0.3,2.1,0.1
146,Nicolas Pallois,Nantes,36, D(C),26,2217,1,-,2,1,0.3,83.8,1.3,1,6.67,2.7,1.2,0.8,0.7,4.9,1.1,0.7,1,0.3,0.2,-,0.3,0.3,44.5,83.8,0.1,3.7,-
147,Dimitri Payet,Marseille,37," M(CLR),FW",9(15),828,4,3,-,-,1.2,80.3,0.2,2,6.67,0.3,-,0.2,-,0.2,0.3,-,-,0.8,0.8,0.1,0.4,0.4,19.0,80.3,0.6,1.5,0.1
148,Bafodé Diakité,Lille,23, D(CR),29(4),2656,3,-,6,-,0.6,89.8,1.2,1,6.66,1.6,0.5,1.4,0.2,1.6,0.8,0.2,1,0.6,0.4,-,0.5,0.5,51.1,89.8,0.1,1.3,-
149,Lilian Brassier,Brest,24, D(CL),35(1),3094,-,-,5,-,0.6,78.2,1.7,-,6.66,1.2,1.5,1.2,0.7,3.4,0.3,0.5,-,0.4,0.4,-,0.4,0.4,41.5,78.2,0.2,4.4,-
150,Anthony Rouault,Toulouse,22, D(C),37,3316,2,-,2,1,0.5,87.5,2.4,2,6.65,1.8,1.5,0.6,0.5,3.4,0.8,0.7,1,0.1,0.5,-,0.1,0.1,55.4,87.5,-,3.5,-
151,Maximiliano Caufriez,Clermont Foot,27, D(CR),25(1),2224,1,-,8,1,0.5,88.7,0.8,1,6.65,1.5,1.3,1.1,0.3,2.4,0.3,0.7,-,0.2,1.3,-,0.3,0.3,43.1,88.7,-,2.5,-
152,Maxime Le Marchand,Strasbourg,34, D(CL),23(3),2018,-,-,4,1,0.3,79.9,2.3,-,6.65,1.5,1.4,1.2,0.4,2.7,0.5,0.5,-,0.6,0.3,-,0.2,0.2,45.3,79.9,0.2,3.1,-
153,Grejohn Kyei,Clermont Foot,28, FW,26(11),2244,10,3,3,-,1.6,72.4,1.3,5,6.65,0.4,0.2,1.6,-,0.6,0.2,0.1,-,1.1,1.1,0.4,1.3,1.3,13.9,72.4,0.1,0.5,-
154,Thijs Dallinga,Toulouse,23, FW,28(8),2363,12,1,4,-,1.7,65.0,1.6,1,6.65,0.2,0.1,1,-,0.6,0.3,0.1,-,0.3,0.5,0.6,0.5,0.5,13.9,65.0,-,0.3,-
155,Ruslan Malinovskyi,Marseille,31," M(CLR),FW",13(7),1232,1,1,4,-,1.8,79.8,0.8,-,6.65,1.1,0.2,1.5,-,0.5,0.8,0.1,-,1.4,0.9,0.1,1,1,24.7,79.8,0.6,1.1,0.1
156,Ismaël Doukouré,Strasbourg,20," D(C),DMC",25(3),2301,1,1,5,-,0.3,83.2,1.1,-,6.65,1.7,1,1.1,0.7,1.9,0.5,0.3,-,1,1,-,0.7,0.7,37.3,83.2,0.1,2.5,0.1
157,Mostafa Mohamed,Nantes,26, FW,18(18),1936,8,2,1,-,1.6,62.6,2.1,1,6.64,0.5,0.3,1.2,-,0.9,0.3,-,-,0.6,0.8,0.4,0.6,0.6,9.4,62.6,-,0.2,-
158,Julien Laporte,Lorient,30, D(C),19(1),1656,-,-,1,-,0.3,85.4,1.6,-,6.64,1.1,0.9,0.5,0.3,5.3,0.3,1.4,1,0.1,0.8,0.1,0.1,0.1,39.8,85.4,-,3,-
159,Eliesse Ben Seghir,Monaco,19, FW,13(6),1060,4,1,1,-,1.1,79.6,0.5,1,6.64,0.9,0.2,0.9,-,-,0.4,0.1,-,0.7,1.8,0.2,1.2,1.2,22.5,79.6,-,0.5,0.1
160,Vincent Le Goff,Lorient,34," D(CL),M(L)",37,3330,-,-,1,-,0.5,83.9,0.8,-,6.63,2,1.1,0.5,0.1,2.4,0.5,0.2,-,0.3,0.5,0.1,0.3,0.3,47.0,83.9,0.4,1.2,-
161,Mahdi Camara,Brest,25," D(CR),M(C)",20(11),1825,2,-,4,1,0.8,84.2,0.6,-,6.63,2,1.3,0.7,-,0.5,0.6,0.1,-,0.8,1,-,0.5,0.5,21.8,84.2,-,0.5,-
162,Mattéo Guendouzi,Marseille,25, M(C),25(8),2113,2,4,3,-,0.8,87.9,0.7,-,6.63,1.2,0.6,0.8,-,0.5,0.7,0.2,1,0.4,1.1,-,0.4,0.4,37.3,87.9,0.1,2.2,0.1
163,Hamza Sakhi,Auxerre,27, AM(C),18(9),1660,1,2,1,-,1.1,86.4,0.2,2,6.63,1.6,0.9,0.5,-,0.3,0.7,-,-,0.6,0.8,0.2,0.5,0.5,31.5,86.4,0.8,3.7,0.1
164,Lucas Chevalier,Lille,22, GK,32,2880,-,-,1,-,-,74.2,0.1,-,6.63,0.1,0.1,-,-,0.4,-,-,-,-,0.2,-,-,-,27.7,74.2,-,3.5,-
165,Flavien Tait,Rennes,31, M(CLR),19(11),1685,2,2,2,-,0.8,86.5,0.2,1,6.62,1,0.7,0.8,-,0.3,0.8,0.1,-,0.7,1,-,1,1,35.8,86.5,-,2.4,0.1
166,Arnaud Kalimuendo,Rennes,22, FW,24(6),1862,7,3,-,-,1.4,84.4,0.4,1,6.62,0.5,0.1,0.5,-,0.3,0.5,0.1,-,0.8,0.8,0.2,1.2,1.2,14.1,84.4,-,0.1,-
167,Xavier Chavalerin,Troyes,33," DMC,M(L)",25(9),2422,4,2,3,-,0.8,83.7,0.5,-,6.62,2.4,1.2,0.9,-,0.6,1.3,0.2,-,0.3,0.4,0.1,0.4,0.4,30.0,83.7,0.3,1.3,0.1
168,Matz Sels,Strasbourg,32, GK,38,3420,-,-,2,-,-,60.1,0.2,2,6.61,0.1,0.1,-,-,0.9,-,-,-,-,0.1,-,-,-,22.1,60.1,-,5.1,-
169,Wahbi Khazri,Montpellier,33," M(CLR),FW",20(7),1644,4,1,5,1,1.4,74.8,0.7,-,6.61,1,0.3,0.7,-,0.7,0.7,-,-,1,1.3,0.5,1.1,1.1,15.9,74.8,0.4,1,-
170,Isaak Touré,Auxerre,21, D(C),18(1),1591,1,-,3,1,0.4,87.5,1.3,1,6.61,1.5,1.4,1.1,0.4,2.7,0.2,0.6,-,0.4,0.7,-,0.1,0.1,40.9,87.5,-,2.1,-
171,Jens Cajuste,Reims,24, DMC,14(17),1529,3,1,7,1,0.9,82.8,0.4,-,6.61,1.5,0.6,1.1,0.1,0.7,0.7,0.2,-,1.3,0.9,-,0.7,0.7,23.5,82.8,-,1.5,-
172,Thiago Mendes,Lyon,32," D(CR),M(CR)",22(9),2065,1,1,3,-,0.5,87.0,1.1,-,6.61,1.5,1.5,0.8,0.1,1.6,0.3,0.3,-,0.2,0.8,-,0.5,0.5,53.3,87.0,-,3.2,0.1
173,Saël Kumbedi,Lyon,19," D(R),M(R)",14(6),1317,-,2,8,-,0.5,83.6,0.4,-,6.61,2.4,0.5,1.9,0.3,0.7,0.9,0.4,-,0.8,1.1,0.2,0.7,0.7,30.9,83.6,0.3,0.9,-
174,Mateusz Wieteska,Clermont Foot,27, D(C),35,3120,-,1,7,1,0.5,82.8,2.2,1,6.61,1.2,1.6,0.8,0.5,2.6,0.4,0.8,-,0.3,0.9,-,0.2,0.2,45.8,82.8,-,2.2,-
175,Thomas Foket,Reims,29," D(CLR),M(R)",23(1),1983,-,1,-,-,0.1,82.9,0.5,-,6.61,1.5,1.4,1.1,0.3,0.9,1.2,0.3,-,0.4,0.9,0.1,0.8,0.8,41.5,82.9,0.5,1.8,-
176,Juan Bernat,PSG,31," D(L),M(CL)",18(10),1648,1,4,1,-,0.3,93.3,0.2,-,6.61,1.1,0.3,0.3,0.1,0.7,0.6,0.1,-,0.8,0.3,-,0.3,0.3,33.7,93.3,0.1,0.4,-
177,Gauthier Gallon,Troyes,31, GK,30,2668,-,-,3,1,-,61.1,0.5,1,6.6,0.1,0.1,0.1,-,1.2,0.1,-,-,-,0.2,-,-,-,26.8,61.1,-,4.6,-
178,Thibault De Smet,Reims,25," D(L),M(L)",20(2),1762,-,1,2,-,-,79.0,1.4,-,6.6,1.1,0.9,1.1,0.1,1.6,1.2,0.2,-,0.2,0.4,0.1,0.4,0.4,40.0,79.0,0.5,1.5,-
179,Kevin Gameiro,Strasbourg,36," AM(C),FW",23(11),2103,10,-,-,1,1.4,80.4,0.4,1,6.6,0.6,0.3,0.4,-,-,0.6,-,-,0.6,0.4,0.1,0.8,0.8,21.3,80.4,0.2,0.2,0.1
180,Yvon Mvogo,Lorient,29, GK,21,1813,-,-,-,-,-,71.5,0.2,-,6.59,-,0.1,-,-,0.4,-,-,-,-,0.1,-,-,-,25.4,71.5,-,5.2,-
181,Jackson Porozo,Troyes,23, D(C),17(5),1616,2,-,3,-,1,81.6,2.1,1,6.59,1.5,1.5,1.3,0.2,3.3,0.8,0.8,-,0.3,0.8,-,0.3,0.3,28.2,81.6,-,1.1,-
182,Habib Diarra,Strasbourg,20, AM(CLR),18(11),1628,3,2,4,-,0.8,80.6,0.4,1,6.59,0.8,0.4,0.8,-,0.4,0.5,-,-,0.9,0.8,-,0.7,0.7,20.4,80.6,0.4,0.6,0.1
183,Birama Touré,Auxerre,31, DMC,38,3405,2,-,3,-,0.7,81.1,1.5,-,6.59,2.1,1.8,1.3,-,1.2,1.6,0.2,-,0.3,0.6,-,0.4,0.4,39.9,81.1,0.1,3.5,-
184,Lucas Perrin,Strasbourg,25, D(C),18(8),1763,-,1,4,-,0.3,82.2,1.4,-,6.59,1.7,1.4,0.9,0.4,1.7,0.9,0.2,-,0.2,0.7,-,0.2,0.2,30.5,82.2,0.1,2.2,-
185,Hugo Ekitike,PSG,21, FW,12(13),1155,3,4,-,-,1.4,82.6,0.3,-,6.59,0.5,0.4,0.6,-,0.1,0.3,-,-,0.6,0.5,0.3,0.7,0.7,13.1,82.6,-,0.2,-
186,José Fonte,Lille,40, D(C),30(1),2593,1,-,7,-,0.5,90.3,2,1,6.58,0.7,0.8,0.8,0.6,3.5,0.4,0.5,1,0.1,0.3,-,0.1,0.1,63.5,90.3,-,3.9,-
187,Yan Valery,Angers,25," D(CR),M(R)",30,2504,-,-,3,-,0.4,78.2,1.2,-,6.57,1.8,1.1,1.5,0.3,2.6,0.6,0.5,-,1.1,0.7,-,1,1,33.5,78.2,0.6,1.7,-
188,Elbasan Rashani,Clermont Foot,30, AM(CLR),26(6),2173,3,3,3,-,1.1,80.3,0.5,1,6.57,1.2,0.7,1.1,-,0.5,0.8,0.1,-,0.7,0.9,0.1,0.8,0.8,20.3,80.3,0.2,0.3,-
189,Issa Kaboré,Marseille,22," D(R),M(R)",9(13),1022,1,-,1,-,0.4,81.6,0.1,-,6.57,1.5,0.5,1.1,0.1,0.9,0.5,-,-,1,0.9,0.1,0.6,0.6,19.2,81.6,0.5,0.5,-
190,Ignatius Ganago,Nantes,25," AM(LR),FW",16(12),1520,5,3,-,-,1.2,64.8,2.2,-,6.56,0.3,0.1,0.5,-,0.4,0.1,-,-,0.4,1.1,0.3,0.7,0.7,11.6,64.8,-,0.3,-
191,Mounaïm El Idrissy,AC Ajaccio,25, FW,30(2),2509,6,-,10,-,1.6,69.0,3.7,2,6.56,1,0.4,2.5,-,0.6,0.8,-,-,0.3,2.5,0.7,1.1,1.1,18.6,69.0,-,0.3,-
192,Alexis Claude-Maurice,Lens,25, AM(CL),5(15),597,5,3,-,-,0.7,86.2,0.2,1,6.56,0.7,0.1,0.4,-,0.1,0.5,-,-,0.6,0.8,-,0.7,0.7,11.6,86.2,0.1,0.2,-
193,Mathias Autret,Auxerre,33, M(CLR),16(7),1302,2,2,-,-,1,81.1,0.2,-,6.56,1,0.5,0.3,-,0.4,0.4,0.1,-,0.4,0.2,0.1,0.2,0.2,22.6,81.1,0.9,2.7,0.1
194,Muhammed Cham,Clermont Foot,23," AM(C),FW",23(15),1976,7,4,2,-,1.4,83.1,0.2,1,6.55,0.8,0.2,0.4,-,0.1,0.6,-,-,0.8,1.1,-,1.5,1.5,25.0,83.1,0.5,1,0.1
195,Jordan Ferri,Montpellier,32, M(C),32(2),2749,1,2,5,1,0.4,86.5,0.5,1,6.55,1.6,0.8,1.4,0.1,0.6,1.7,0.2,-,0.6,1.8,-,1.3,1.3,57.0,86.5,0.2,4.4,0.2
196,Renaud Ripart,Troyes,31," D(R),M(CLR),FW",15(11),1319,4,1,4,-,1.5,70.0,2.2,-,6.55,1.5,0.3,1,-,0.2,1.3,0.1,-,0.4,1,0.2,0.8,0.8,16.7,70.0,0.1,0.2,-
197,Moses Simon,Nantes,28," M(CLR),FW",28(6),2359,5,4,3,-,1,73.9,0.3,1,6.55,0.5,0.3,0.3,-,-,0.2,-,-,1,0.9,0.1,1.1,1.1,16.8,73.9,1,0.3,0.1
198,Maxime Gonalons,Clermont Foot,35," D(C),M(C)",19(6),1457,1,-,3,-,0.2,88.6,0.6,1,6.55,2.1,0.8,1,-,0.3,1.1,-,-,0.6,0.9,-,0.4,0.4,33.1,88.6,-,2.3,-
199,Jean-Kévin Duverne,Brest,26, D(CLR),27(7),2514,-,-,2,-,0.1,73.9,1,-,6.54,2.1,0.8,1.1,0.1,1.7,0.9,0.1,-,0.8,0.6,0.1,0.6,0.6,32.9,73.9,0.3,2.5,-
200,Ross Barkley,Nice,30, M(CLR),9(18),923,4,2,1,-,1.4,83.6,0.1,-,6.54,0.6,0.3,0.5,-,0.2,0.2,0.1,-,0.4,0.6,-,0.9,0.9,16.5,83.6,0.5,0.8,-
201,Stephy Mavididi,Montpellier,25," AM(LR),FW",14(12),1285,4,2,1,1,1.4,75.3,0.4,-,6.54,0.9,0.2,0.8,-,0.4,0.5,-,-,1.2,0.7,0.1,1.2,1.2,11.5,75.3,0.1,0.3,-
202,David Pereira da Costa,Lens,23, AM(CL),16(15),1410,1,3,2,-,0.8,86.0,0.1,-,6.53,0.4,0.4,0.5,-,0.1,0.4,-,-,0.9,0.5,-,0.9,0.9,22.6,86.0,0.2,0.5,0.1
203,Maxime Esteve,Montpellier,21, D(C),18(5),1645,-,-,3,-,0.3,81.7,1.3,2,6.53,1,1.5,0.8,0.5,3.7,0.2,0.7,1,0.2,0.3,-,0.2,0.2,32.3,81.7,-,1.5,-
204,Timothy Weah,Lille,24," D(LR),M(LR),FW",18(11),1748,-,2,2,-,1,85.1,0.4,-,6.53,0.8,0.8,0.6,0.2,0.5,0.4,0.1,-,0.7,0.6,0.1,0.3,0.3,29.8,85.1,0.4,0.9,-
205,Mohamed Youssouf,AC Ajaccio,36, D(R),27(3),2457,-,-,5,1,0.2,73.5,1.6,1,6.53,2.4,2.2,1.3,0.4,2.1,0.8,0.3,1,0.4,1.2,-,0.5,0.5,30.6,73.5,0.6,1.6,-
206,Noah Fadiga,Brest,24," D(R),M(R)",16(5),1312,1,-,2,-,0.5,79.9,0.4,1,6.52,1.4,1.2,1,0.2,0.7,0.6,0.3,-,0.9,0.9,-,0.3,0.3,23.9,79.9,0.1,0.7,-
207,Falaye Sacko,Montpellier,29," D(CLR),M(R)",29(6),2580,1,3,3,-,0.2,81.5,0.5,-,6.52,1.3,0.9,0.7,0.2,1.9,0.5,0.4,1,0.5,0.5,0.1,0.4,0.4,29.2,81.5,0.2,1.2,0.1
208,Dimitri Liénard,Strasbourg,36," D(L),M(CL)",18(10),1546,-,-,4,-,0.5,78.5,0.7,-,6.52,1.6,0.6,0.6,-,0.8,0.8,0.1,-,0.4,0.5,0.1,0.4,0.4,27.1,78.5,1.3,2.2,-
209,Florent Mollet,Nantes,32, AM(CLR),11(8),1090,1,2,3,-,1.2,87.3,0.5,-,6.52,0.7,0.5,0.9,-,0.5,0.9,0.1,-,0.5,1.1,0.2,0.7,0.7,25.3,87.3,1.1,0.9,-
210,Pedro Chirivella,Nantes,26, DMC,25(1),2042,-,1,1,-,0.6,86.6,0.3,-,6.52,1.3,0.8,0.8,-,0.2,1,-,-,0.3,0.7,-,0.2,0.2,51.5,86.6,-,4.7,-
211,Akim Zedadka,Auxerre,28," D(R),M(R)",19(1),1603,-,-,5,-,0.5,78.9,1.2,-,6.51,1.8,1.2,1.2,0.4,2,0.7,0.2,-,0.5,1.4,-,0.9,0.9,26.6,78.9,0.6,1,0.1
212,Rayan Raveloson,Auxerre,27," D(CR),DMC",27(7),2427,2,1,-,-,0.9,83.4,0.9,1,6.51,1.1,1.1,0.6,0.3,1.9,0.3,0.4,1,0.2,1,-,0.5,0.5,28.8,83.4,0.2,2.1,-
213,Kamory Doumbia,Reims,21, AM(C),13(13),1158,2,2,-,-,1,81.9,0.3,-,6.5,1.2,0.5,0.6,-,0.1,1,-,-,0.7,0.3,-,0.8,0.8,20.0,81.9,-,0.7,0.1
214,Haris Belkebla,Brest,30, DMC,30(8),2658,2,-,3,-,0.3,85.5,0.5,-,6.5,2.1,1.4,0.9,0.1,0.4,1.1,0.2,-,0.3,1.3,-,0.7,0.7,31.7,85.5,0.1,1.4,-
215,Evann Guessand,Nantes,22," AM(R),FW",15(15),1257,3,2,2,-,0.7,71.0,0.9,1,6.5,0.8,0.3,1,-,0.2,0.2,-,-,1.2,0.7,0.2,1,1,9.1,71.0,0.1,0.2,-
216,Brecht Dejaegere,Toulouse,32, AM(CL),25(5),1827,4,1,5,-,0.8,81.0,0.3,-,6.5,1.3,0.5,1.3,-,0.3,1.2,0.2,-,0.6,1.2,-,0.6,0.6,21.1,81.0,-,0.8,0.2
217,Jean Onana,Lens,24, DMC,9(12),807,-,-,3,-,0.4,87.0,0.4,-,6.5,1.3,0.9,0.3,-,1,0.6,0.2,-,0.3,0.5,0.1,0.4,0.4,22.4,87.0,-,0.9,-
218,Yohann Magnin,Clermont Foot,26, M(C),25(13),2393,-,-,6,-,0.4,84.9,0.7,-,6.49,2.3,0.7,1.3,0.1,1,1.4,0.3,-,0.2,1.3,0.1,0.3,0.3,34.4,84.9,0.1,1.7,-
