,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
51,Guglielmo Vicario,-,-,-,-,0.8,-,-,-
52,Lukasz Skorupski,-,-,0.1,-,1.1,-,-,-
53,Pierre Kalulu,2.2,0.9,0.6,0.4,1.8,0.2,0.5,-
54,Junior Messias,1.3,0.7,0.8,-,0.6,0.7,-,-
55,Mario Pasalic,0.7,0.5,0.8,-,0.4,0.5,0.2,-
56,Dries Mertens,0.5,0.3,0.9,-,0.1,0.4,0.1,-
57,Marko Arnautovic,0.5,0.2,1.4,-,0.5,0.7,0.1,-
58,Hirving Lozano,0.9,0.3,0.9,-,0.3,0.7,-,-
59,Sasa Lukic,1.5,0.7,2.4,0.1,1.1,0.7,0.2,-
60,Beto,0.8,0.2,1.9,-,0.9,0.4,-,-
61,Adrien Tameze,1.4,1.4,0.9,-,1,1,0.1,-
62,Josip Ilicic,0.4,0.2,0.7,-,0.1,0.7,0.1,-
63,Álvaro Morata,0.5,0.1,1.4,-,0.6,0.7,-,-
64,Nicolás Domínguez,2.7,1.1,0.9,-,1.1,1.6,0.3,-
65,Amir Rrahmani,0.6,0.6,0.7,0.3,2.5,0.1,0.8,-
66,Zlatan Ibrahimovic,-,0.1,0.7,-,0.4,0.1,-,1
67,Gianluca Scamacca,0.5,0.1,1.4,-,0.6,0.4,-,-
68,David Ospina,-,-,-,-,0.5,-,-,-
69,Teun Koopmeiners,1.3,0.5,1.2,-,0.5,1.1,0.1,1
70,Adrien Rabiot,2,0.6,1.4,-,1,0.6,0.3,-
71,Milan Skriniar,1.3,0.7,1.2,0.3,2.5,0.5,0.7,-
72,Denzel Dumfries,1,0.3,1,0.1,0.5,0.5,0.2,-
73,Jordan Veretout,0.9,0.8,0.5,-,0.6,0.7,-,-
74,Manuel Locatelli,1.4,0.7,1.4,-,1.1,0.8,0.7,-
75,Wilfried Singo,1.6,0.7,1.2,-,1.2,0.3,0.2,-
76,Simone Bastoni,1.7,1,1,-,0.9,1.4,0.4,-
77,Szymon Zurkowski,1.7,1,1.2,-,0.8,1.1,0.3,-
78,Giorgio Altare,2.1,1.6,1.8,0.3,3.7,0.3,0.3,-
79,Ibañez,1.6,1.8,1.4,0.6,2.8,0.5,0.2,-
80,Destiny Udogie,1.8,0.8,1,0.2,1,0.8,0.2,-
81,Milan Badelj,1.9,2.5,1.1,0.1,1.2,1.4,0.2,-
82,Samir Handanovic,-,-,-,-,0.5,-,-,-
83,Petar Stojanovic,2.9,0.8,1.4,0.2,1.6,1.7,0.4,-
84,Ismaël Bennacer,1.4,0.8,0.8,-,0.5,0.9,0.1,-
85,Marten de Roon,2.3,1.5,1.7,0.3,1.4,0.9,0.1,-
86,Davide Faraoni,1.9,0.7,0.8,-,1.7,1,0.2,-
87,JP Galvão,0.4,0.2,1.8,-,0.5,0.4,0.1,-
88,Josip Brekalo,0.3,0.1,0.6,-,0.2,0.6,-,-
89,Davide Frattesi,1.3,0.8,1.3,0.1,1.6,0.7,0.3,1
90,Federico Dimarco,0.9,0.6,0.5,-,0.4,0.3,-,-
91,Ivan Provedel,-,0.1,0.1,-,1.1,-,-,1
92,Maxime Lopez,2,1.2,1.1,-,1,1.5,0.2,-
93,Cristiano Biraghi,1,0.5,0.8,0.4,0.7,0.8,0.3,1
94,Merih Demiral,1.1,2.1,1,0.4,2.3,0.5,0.5,-
95,Giacomo Bonaventura,1.1,0.5,1,-,0.3,0.8,0.1,-
96,Musa Barrow,0.4,0.2,0.3,-,0.1,0.4,-,-
97,Nikola Milenkovic,1.6,1.1,1.4,1.3,2.7,0.1,0.4,-
98,Giacomo Raspadori,0.8,0.3,0.8,-,0.3,0.8,0.1,-
99,Chris Smalling,1.3,1,0.3,0.2,3.3,0.3,0.9,1
100,Alessio Romagnoli,1.3,1,0.9,0.3,2.3,0.2,0.6,-
101,Giorgio Chiellini,1,1,0.7,0.2,2.7,0.3,0.9,-
102,Andrea Pinamonti,0.3,0.2,0.9,-,0.6,0.4,0.1,-
103,Francesco Acerbi,0.8,1.1,0.6,0.6,3,0.2,0.9,-
104,Domenico Criscito,1.9,2,1.1,0.3,2.6,0.5,0.6,-
105,Rafael Tolói,1.9,1.3,1.4,0.3,1.8,0.8,0.6,-
106,Nicolò Rovella,1.8,1,1.2,-,0.7,1.2,-,-
107,Wojciech Szczesny,-,-,0.1,-,0.6,-,-,-
108,Lucas Martínez,1.8,1,1.5,0.6,2.3,0.7,0.5,-
109,Ethan Ampadu,2.3,1.8,1.6,-,2.5,1.2,0.7,-
110,Weston McKennie,1,1.1,0.9,-,0.9,0.9,0.4,-
111,Stefan de Vrij,1.3,1.1,0.6,0.4,1.7,0.2,0.3,1
112,Giorgos Kyriakopoulos,1,0.4,1,0.3,1.4,0.7,0.3,-
113,Alberto Grassi,1.6,2.1,0.9,0.1,1,0.7,0.3,-
114,Stanislav Lobotka,1.7,0.5,0.8,-,0.5,1,-,-
115,Darko Lazovic,1.1,0.6,0.4,0.1,1.1,0.5,0.1,-
116,Mërgim Vojvoda,1.3,0.7,0.7,0.1,1.4,0.6,0.3,-
117,Remo Freuler,2.4,1.2,1.5,-,0.8,1.4,0.3,1
118,Johan Vásquez,2.8,1.5,1.1,0.3,2.9,1,0.4,-
119,Piotr Zielinski,0.5,0.2,0.5,-,0.1,0.4,0.1,-
120,Andrea Belotti,0.3,0.1,1.2,-,0.4,0.4,0.2,-
121,Manolo Gabbiadini,0.3,0.2,0.7,-,0.5,0.3,0.1,-
122,Sebastiano Luperto,1.2,1.9,1.3,0.4,5.4,0.4,1.1,-
123,Leonardo Bonucci,0.6,1.1,0.7,0.2,3.4,0.2,0.7,-
124,Daniele Verde,0.3,0.5,0.1,-,0.2,0.3,0.1,-
125,Joaquín Correa,0.4,0.1,0.6,-,0.1,0.5,-,-
126,Aaron Hickey,1.3,0.8,1.1,0.2,1,0.3,0.4,-
127,Walace,2.3,1.5,1.3,-,0.9,1.8,0.1,-
128,Danilo D'Ambrosio,1.5,0.4,0.7,0.1,0.9,0.6,0.5,-
129,Tommaso Pobega,1.5,0.8,2.3,-,1.1,0.6,0.1,-
130,Nedim Bajrami,0.6,0.1,0.5,-,0.2,0.3,-,-
131,Alexis Saelemaekers,1.2,0.4,0.8,0.1,0.2,1,-,-
132,Mattia Aramu,0.6,0.3,0.9,-,0.6,0.8,0.1,-
133,Mattia Viti,1.4,1.5,0.8,0.6,3.3,0.5,1.3,1
134,Nahuel Molina,1.2,0.6,0.9,0.1,1,0.9,0.1,-
135,Simone Romagnoli,1.5,0.5,0.9,0.3,4.5,0.3,1.5,1
136,Francesco Caputo,0.1,0.1,0.6,-,0.3,0.1,-,-
137,Ola Aina,1.3,1.3,0.9,0.1,1.2,0.4,0.1,-
138,Bartosz Bereszynski,1.8,1.2,1,0.3,1.5,1.2,0.3,-
139,Nicolò Zaniolo,0.9,0.3,1.9,-,0.2,0.8,-,-
140,Lucas Torreira,1.2,0.8,1.2,-,0.5,0.7,-,-
141,Riccardo Orsolini,0.7,0.2,0.7,-,0.4,0.6,0.1,-
142,Jakub Kiwior,2.3,1.8,1.2,-,2.2,1.4,0.7,-
143,Emil Audero,0.1,0.1,-,-,0.9,0.1,-,-
144,Morten Thorsby,1.3,0.7,2.3,-,1.1,0.8,0.3,-
145,Omar Colley,1.5,2.5,0.8,0.4,4.2,0.3,0.6,-
146,Luiz Felipe,1.3,1.1,0.9,0.5,3.2,0.5,1.1,-
147,Mattias Svanberg,1.1,0.8,1,-,0.8,1.1,0.3,-
148,Koray Günter,1.1,2.3,1.4,0.2,3.5,0.5,0.7,1
149,Mattia Caldara,1.5,2,0.9,0.4,4.6,0.5,1.2,-
150,Rodrigo Bentancur,1.7,1.4,1.3,-,0.7,0.7,0.1,-
151,Antonio Sanabria,0.1,0.1,0.9,-,0.3,0.1,0.1,-
152,Rodrigo Becão,2.3,1.2,1.6,0.3,2.5,0.7,0.6,-
153,Ivan Ilic,1.2,0.7,1.4,-,1.7,1.1,0.4,1
154,Nahitan Nández,1.9,0.4,1.3,-,0.7,0.7,-,-
155,Alessandro Florenzi,1.2,1.1,0.4,0.1,0.3,0.8,0.1,-
156,Bram Nuytinck,1.4,0.8,0.6,0.4,3.5,0.7,1.1,-
157,Davide Zappacosta,0.9,0.4,0.9,0.1,0.5,0.5,0.1,-
158,Brahim Díaz,0.7,0.3,0.7,-,0.1,0.5,-,-
159,Alexis Sánchez,0.3,0.1,0.4,-,0.1,0.3,-,-
160,Igor Julio,1.8,1,0.9,0.8,1.4,0.3,0.6,-
161,Alex Ferrari,1.7,1.7,1.3,0.3,2.7,0.6,1,-
162,Matteo Pessina,1,0.5,0.6,-,0.2,0.7,0.1,-
163,Koffi Djidji,1.9,1.4,1,0.4,2.3,0.2,0.4,-
164,Andrea Consigli,-,-,0.1,-,0.8,0.1,-,-
165,Rolando Mandragora,1,0.5,1.2,-,0.6,0.4,0.2,-
166,Arthur Theate,1.1,1.4,0.8,0.5,2,0.5,0.5,-
167,Roberto Soriano,1.6,0.6,1.4,-,0.9,1.1,0.1,-
168,Mattia De Sciglio,1.2,0.5,0.8,-,1.3,0.7,-,-
169,Pietro Terracciano,-,0.1,-,-,1.3,0.1,-,-
170,Berat Djimsiti,1.4,1,0.7,0.3,1.7,0.5,0.4,1
171,Rui Patrício,-,-,-,-,0.3,-,-,-
172,Rick Karsdorp,1.5,0.9,0.8,0.2,0.6,0.6,0.1,-
173,Luca Pellegrini,1.3,0.3,1.3,-,0.9,0.4,0.1,-
174,Aleksey Miranchuk,0.6,0.1,0.7,-,0.3,0.4,-,-
175,Gianluca Mancini,1.2,1.2,1.8,0.8,2,0.5,0.6,-
176,Salvatore Sirigu,-,-,-,-,0.6,-,-,1
177,Nicolò Casale,1.3,1.4,1.2,0.1,2.4,0.4,0.3,-
178,Kevin Agudelo,1.9,0.3,1.6,-,0.2,0.6,-,-
179,Adam Marusic,0.9,1.2,0.8,0.2,1.8,0.6,0.2,-
180,Ricardo Rodríguez,1.1,1.2,0.8,0.4,1.4,0.4,0.2,-
181,Alessandro Buongiorno,0.9,1.3,1.2,0.1,1.9,0.2,0.3,-
182,Juan Musso,-,-,0.1,-,0.7,-,-,-
183,Matteo Darmian,1.3,0.8,0.9,0.1,0.9,1,-,-
184,Raoul Bellanova,0.9,0.7,0.3,0.2,1.3,0.7,0.3,-
185,Alex Sandro,1,1,1.1,0.2,1.3,0.5,0.2,1
186,Danilo Cataldi,1.1,0.5,0.6,-,0.5,0.8,0.4,-
187,Federico Bernardeschi,0.6,0.2,0.6,-,0.5,0.3,0.1,-
188,Dennis Praet,0.8,0.1,0.9,-,0.2,0.6,-,-
189,Thomas Henry,0.3,0.1,1.5,-,0.8,0.2,0.2,2
190,Samuele Ricci,1.6,1.5,0.8,-,0.8,0.7,0.2,-
191,Alessio Cragno,0.1,-,-,-,0.7,-,-,-
192,Riccardo Saponara,0.3,-,0.2,-,0.1,0.3,-,-
193,Grigoris Kastanos,1.1,0.8,1,-,0.3,0.6,0.2,-
194,Matías Viña,1.8,1,0.3,0.1,1,1.2,0.1,-
195,Matteo Politano,0.7,0.4,0.4,-,0.1,1.2,0.1,-
196,Jean-Victor Makengo,0.9,0.6,0.8,-,0.4,0.4,0.2,-
197,Rogério,0.9,0.8,0.7,0.7,1.7,0.3,0.3,-
198,Ridgeciano Haps,1.4,1.2,0.9,0.2,1.9,0.4,0.5,-
199,Stephan El Shaarawy,0.5,0.4,0.3,0.1,0.2,0.1,0.1,-
200,Kelvin Amian,2.1,1,1.1,0.2,2,0.3,0.7,-
201,Andrea Cambiaso,1.8,0.9,0.8,0.2,1.1,0.5,0.3,-
202,Lorenzo De Silvestri,0.7,0.8,0.9,0.1,1.5,0.7,0.2,-
203,Marco Silvestri,-,-,-,-,0.5,-,-,-
204,Thomas Strakosha,-,-,0.1,-,0.7,-,-,-
205,Isaac Success,0.2,0.1,1.1,-,0.2,0.2,-,-
206,Nehuén Pérez,2.2,1.1,1.5,0.2,2.2,0.5,0.5,-
207,David Zima,1,1.2,0.8,0.1,2.1,0.6,0.7,-
208,Eljif Elmas,0.7,0.2,0.7,-,0.4,0.4,0.1,-
209,Rade Krunic,1.2,0.6,0.8,-,0.5,0.6,0.1,-
210,Emmanuel Gyasi,1.3,0.4,1.3,-,1.1,0.6,0.1,1
211,Manolo Portanova,1.9,0.7,1.9,-,0.8,0.8,0.1,-
212,Gian Marco Ferrari,0.4,1.2,0.7,0.9,3.1,0.4,0.8,-
213,Albin Ekdal,1.7,1.1,1.2,-,0.9,1.2,0.3,-
214,Mattia Destro,0.3,0.1,1.5,-,0.6,0.2,-,-
215,Roberto Pereyra,0.8,0.5,1.4,-,0.4,0.7,0.2,-
216,Antonio Vacca,1.7,1,1,-,0.6,1,0.4,-
217,Maya Yoshida,0.7,1.1,0.8,0.5,2.7,0.3,0.8,1
218,Martin Erlic,0.9,0.9,0.9,0.3,4,0.3,1.3,-
219,Gaetano Castrovilli,1.1,0.5,0.9,-,0.2,0.5,0.2,-
220,Miguel Veloso,1,0.5,0.8,-,0.7,0.3,0.2,-
221,Gary Medel,1.2,1.3,1,0.9,3.4,0.6,0.6,-
222,Fabiano Parisi,1.4,0.9,0.9,0.2,1.4,0.7,0.4,-
223,Elseid Hysaj,1.6,0.8,0.6,0.2,0.9,0.6,0.2,-
224,Manuel Lazzari,0.9,0.4,0.6,0.2,0.5,0.3,0.1,-
225,Juan Jesus,1.2,0.4,0.7,0.5,1.5,0.3,0.8,1
226,Tolgay Arslan,1.2,0.4,0.9,-,0.7,1,0.1,-
227,Razvan Marin,1.2,0.3,1,-,0.3,0.8,0.1,-
228,Adama Soumaoro,0.5,1.2,0.9,0.4,3.3,0.2,0.6,1
229,Gianluca Busio,1.8,0.7,1.1,-,0.9,1.2,0.4,-
230,Lucas Leiva,1.6,0.8,1.1,-,1,1.1,0.3,-
231,Tommaso Augello,1,0.8,0.3,0.2,1.5,0.3,0.1,-
232,Sofian Kiyine,0.9,0.4,1.9,-,0.3,0.8,-,-
233,David Okereke,0.5,0.3,0.9,-,0.6,0.5,0.1,-
234,Lorenzo Montipò,-,-,-,-,1,-,-,-
235,Marko Pjaca,0.3,0.2,0.5,-,0.1,0.2,0.1,-
236,Alessandro Deiola,1.4,0.8,1.4,-,1.3,1.1,0.3,-
237,Lazar Samardzic,0.6,0.1,0.5,-,-,0.9,-,-
238,Leonardo Pavoletti,0.3,0.1,1.4,-,0.4,0.2,0.2,-
239,Arthur,1.3,0.4,1,-,0.4,0.6,0.1,-
240,Cristian Ansaldi,1.1,0.3,0.7,-,0.5,0.2,0.1,-
241,Ignacio Pussetto,0.6,0.1,1.1,-,0.4,0.3,0.1,-
242,Pietro Ceccaroni,1.6,0.9,0.7,0.5,4,0.3,0.9,-
243,Arkadiusz Reca,1.2,1.3,0.9,0.2,1.7,0.4,0.3,-
244,Roberto Gagliardini,0.7,0.5,1.3,-,0.3,0.7,0.3,-
245,Ante Rebic,0.6,0.1,0.8,-,0.1,0.5,-,-
246,Lassana Coulibaly,1.9,0.7,1.1,-,0.8,1.2,0.4,-
247,Riccardo Sottil,0.4,-,0.6,-,0.1,0.3,-,-
248,Federico Bonazzoli,0.8,0.2,1,-,0.2,0.6,-,-
249,Vid Belec,-,-,-,-,0.7,-,-,-
250,Rey Manaj,0.6,0.1,1.8,-,0.4,0.7,-,-
251,Giuseppe Pezzella,1.3,0.4,0.9,-,0.5,0.5,0.2,-
252,Kevin Bonifazi,1.1,0.7,0.7,0.1,1.6,-,0.3,1
253,Giulio Maggiore,1.7,0.8,1.8,-,0.9,1.3,0.1,-
254,Norbert Gyömbér,1.7,1.4,1.5,0.4,3.9,0.5,0.8,-
255,Salvador Ferrer,1.2,0.7,0.5,0.1,1.6,0.5,0.5,-
256,Federico Di Francesco,0.6,0.3,1.1,-,0.3,0.5,-,-
257,Luca Ceppitelli,1,1,0.8,0.6,2.3,0.5,0.6,-
258,Hans Hateboer,1,0.3,0.9,-,0.9,0.7,-,-
259,Dejan Kulusevski,0.8,0.3,1.5,-,0.3,0.7,-,-
260,Nicola Sansone,0.5,0.1,0.6,-,0.1,0.4,-,-
261,Joakim Mæhle,0.8,0.5,0.4,0.1,0.3,0.6,0.1,-
262,Kristjan Asllani,0.8,0.8,0.6,-,0.5,0.8,0.3,-
263,Alfred Duncan,1,0.3,0.7,-,0.2,0.6,0.1,-
264,Luca Ranieri,1.4,0.8,0.6,0.1,2.2,0.5,0.3,-
265,Dalbert,1.5,0.9,1.4,-,1,0.9,0.2,-
266,Dimitrios Nikolaou,1.1,1.4,0.9,0.6,3.6,0.3,0.7,1
267,Giorgio Scalvini,1.2,1.2,0.8,0.1,0.8,0.6,0.1,-
268,Mert Müldür,1.7,0.8,0.8,0.6,1.2,0.7,0.2,-
269,Arturo Vidal,0.9,0.3,0.6,-,0.2,0.6,0.2,-
270,Jeremy Toljan,0.9,0.6,0.4,0.4,1.6,0.4,0.3,-
271,Gastón Pereiro,0.4,-,0.6,-,0.2,0.4,-,-
272,Charalampos Lykogiannis,0.7,1.1,1,0.2,2.2,0.3,0.3,-
273,Liam Henderson,0.6,0.2,1.6,-,0.3,0.6,0.1,-
274,Filippo Bandinelli,0.9,0.3,1.5,-,1,0.5,0.1,-
275,Federico Ceccherini,0.9,1.5,1.7,0.1,2.1,0.4,0.2,-
276,Carles Pérez,0.4,0.1,0.7,-,0.1,0.5,-,-
277,Vlad Chiriches,1,1.4,1,1.2,2.4,0.4,0.7,-
278,Domen Crnigoj,0.6,0.7,0.8,-,1.2,0.5,0.2,-
279,Diego Demme,1.1,0.5,1.5,-,0.1,0.6,0.1,-
280,Andrea Carboni,1.8,0.9,0.6,0.3,2.8,0.8,0.5,1
281,Nadir Zortea,0.7,0.2,0.5,-,1.1,0.3,0.1,-
282,Patric,0.8,0.5,1,0.7,1.8,0.4,0.4,1
283,Franck Ribéry,0.7,0.1,1.3,-,-,0.2,-,-
284,Kaan Ayhan,0.9,0.6,0.6,0.6,2.4,0.3,0.6,-
285,Ardian Ismajli,0.7,1.2,0.9,0.5,4,0.5,0.6,2
286,Eldor Shomurodov,0.2,0.1,0.6,-,0.2,0.3,-,-
287,Kevin Lasagna,0.5,0.1,0.7,-,0.2,0.4,-,-
288,Sofyan Amrabat,1,0.2,1.1,-,0.2,0.3,0.3,-
289,Youssef Maleh,1,0.2,1.5,-,-,0.5,-,-
290,Andrea La Mantia,0.1,0.1,0.3,-,0.3,0.1,0.1,-
291,Fabio Quagliarella,0.2,0.1,0.6,-,0.3,0.4,-,-
292,Álvaro Odriozola,1,0.3,0.6,0.2,0.8,0.7,0.2,-
293,Jacopo Sala,1.2,0.8,0.6,-,0.6,0.9,-,-
294,Lorenzo Venuti,1.1,0.2,0.7,0.4,1,0.4,0.2,1
295,Andrea Petagna,0.1,-,0.6,-,0.2,0.1,-,-
296,Fabio Depaoli,0.7,0.4,1.1,-,0.7,0.3,0.1,-
297,Tyronne Ebuehi,1.5,0.8,1.2,0.1,1.7,0.4,0.2,-
298,Moise Kean,0.3,0.1,0.6,-,0.3,0.3,-,-
299,Caleb Ekuban,0.6,0.3,0.7,-,0.2,0.5,0.2,-
300,Stefano Sturaro,1.7,0.6,2,-,1,1,-,-
301,M'Bala Nzola,0.1,-,1.4,-,0.6,0.2,-,-
302,Leo Stulac,0.6,0.3,0.3,-,0.6,0.5,0.1,-
303,Bosko Sutalo,0.8,0.7,0.5,0.1,1.4,0.3,0.2,-
304,Andreas Skov Olsen,0.7,0.2,0.2,0.1,0.6,0.3,0.1,-
305,Mato Jajalo,1.1,0.5,0.5,-,0.2,0.5,-,-
306,Pasquale Mazzocchi,1,1.2,1.2,0.1,1.4,0.9,0.4,-
307,José Callejón,0.5,0.1,0.1,-,-,0.6,-,-
308,Kristoffer Askildsen,0.9,0.8,0.9,0.1,0.7,0.5,0.4,1
309,Keita Baldé,0.3,0.2,1,-,0.2,0.3,-,-
310,Pablo Galdames,1.5,0.4,1.1,-,0.5,1.2,0.1,-
311,Viktor Kovalenko,0.6,0.5,0.6,-,0.2,0.5,0.1,-
312,Matheus Henrique,0.4,0.3,0.7,0.1,0.4,0.7,0.1,-
313,Filippo Melegoni,0.8,0.4,0.6,-,0.3,0.3,-,-
314,Francesco Di Tacchio,0.9,1.2,1.3,0.1,1.3,0.9,0.4,1
315,Patrick Cutrone,0.2,0.2,0.5,-,-,0.3,-,-
316,Grégoire Defrel,0.4,0.1,0.4,-,0.3,0.3,-,-
317,Toma Basic,0.4,0.1,0.4,-,0.7,0.4,0.1,-
318,Riccardo Marchizza,1.1,0.5,1,0.3,1.1,0.3,0.3,1
319,Joel Obi,1.1,0.5,1.5,-,0.3,0.3,0.3,-
320,Dor Peretz,1.5,0.4,0.6,-,0.6,0.7,0.2,-
321,Emanuel Vignato,0.5,0.1,0.2,-,0.2,0.3,-,-
322,Dennis Johnsen,0.5,0.2,0.3,-,0.1,0.4,-,-
323,Daniel Bessa,0.3,0.2,0.9,-,0.5,0.5,0.1,-
324,Janis Antiste,1,0.2,0.8,0.1,0.3,0.4,0.1,-
325,Brandon Soppy,0.7,0.2,0.8,-,0.2,0.2,0.1,-
326,Tanner Tessmann,0.6,0.3,0.5,-,1.1,0.5,0.5,-
327,Vanja Milinkovic-Savic,-,-,0.1,-,0.5,-,-,-
328,Simy,0.3,0.2,0.6,-,0.5,0.3,0.2,-
329,Martin Hongla,0.8,0.2,0.8,-,0.9,0.2,0.1,-
330,Michael Svoboda,1.8,0.6,0.5,0.4,3.3,0.8,0.8,-
331,Goran Pandev,0.1,0.1,0.3,-,-,0.5,0.1,-
332,Nicola Murru,1,0.3,1,0.1,0.7,0.2,0.1,-
333,Gabriele Zappa,0.8,0.6,0.6,0.1,1,0.7,0.2,-
334,Hernani,1.1,0.7,0.7,-,0.3,1.1,0.2,-
335,Abdou Harroui,0.5,0.2,0.6,0.1,0.1,0.1,-,-
