,Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
52,Piotr Zielinski,1.1,0.6,0.8,-,0.4,0.6,0.1,-
53,Krzysztof Piatek,0.4,0.1,1.6,-,0.8,0.4,0.1,-
54,Domenico Berardi,1.1,0.7,1.9,-,0.7,1.7,0.1,-
55,Federico Chiesa,1.2,0.3,1.5,-,0.1,0.8,-,-
56,Giorgio Chiellini,1,1.2,0.6,0.2,3.7,0.1,0.6,-
57,Emre Can,2.2,1,1.5,-,1,0.6,0.4,1
58,Salvatore Sirigu,-,0.1,-,-,0.9,0.1,-,-
59,Tomás Rincón,2.2,1.2,2,-,1.9,1.1,0.1,-
60,Ismaël Bennacer,2.6,1.5,1.2,-,0.8,1.2,0.2,-
61,Jordan Veretout,1.9,1.4,1.5,0.1,1.5,0.9,0.2,-
62,Ciro Immobile,0.3,-,0.7,-,0.2,0.1,-,-
63,Roberto Gagliardini,1.2,0.8,1.5,-,0.9,0.9,0.2,-
64,Franck Kessié,1.2,0.8,1.4,0.1,1.5,0.6,0.3,-
65,Francesco Acerbi,1.1,1.6,0.6,0.6,4.4,0.1,0.9,-
66,Timothy Castagne,2.2,1,0.7,0.1,1.6,0.9,0.2,-
67,Nikola Milenkovic,1.7,1.4,1.8,0.3,4,0.5,0.6,-
68,Nicolas Nkoulou,1.3,1.9,1,0.4,4.7,0.3,0.8,-
69,Kwadwo Asamoah,1.4,1.3,0.8,0.3,1.2,0.7,0.1,-
70,Samir,2.2,1.6,1.9,0.1,3.9,0.3,0.4,-
71,Manuel Lazzari,0.9,0.6,0.8,0.2,1.2,0.3,0.2,-
72,Nicola Murru,2.4,1.2,1,0.5,2.1,0.4,0.6,-
73,Federico Santander,0.6,0.3,1.6,-,0.9,0.7,0.1,-
74,Rodrigo Palacio,0.9,0.2,0.8,-,0.5,1.1,-,-
75,Matteo Politano,0.5,0.4,0.4,-,0.2,0.6,-,-
76,Cristiano Biraghi,1.4,1.2,1,0.2,2.5,0.6,0.5,-
77,Rade Krunic,1.2,0.6,1.4,-,0.9,0.8,0.4,-
78,Hans Hateboer,1.3,0.7,0.9,0.2,1.1,0.5,0.1,-
79,Stefano Sensi,1.3,1.2,0.9,-,0.5,0.9,0.3,-
80,Milan Skriniar,1.8,0.8,1.2,0.5,3.8,0.6,0.8,1
81,Alessandro Florenzi,1.3,1.6,0.5,0.5,1.8,0.7,0.2,-
82,Danilo D'Ambrosio,2.3,0.9,1.6,0.3,1,1.1,0.3,-
83,Radja Nainggolan,1.2,0.3,1.1,-,0.2,0.5,0.1,-
84,Konstantinos Manolas,1.2,1.9,1.1,1.2,4.3,0.3,0.9,-
85,Mattia De Sciglio,1.8,1.2,0.7,-,2,0.5,0.3,-
86,Soualiho Meïté,1.3,0.8,1.7,-,0.6,0.7,0.2,-
87,Juan Musso,-,-,-,-,1.4,-,-,-
88,Gervinho,0.6,0.3,0.4,-,-,0.3,-,-
89,Daniele Baselli,1.9,1,1.4,-,0.8,0.8,0.2,-
90,Ola Aina,1.8,1.3,1,0.1,1.2,0.8,0.1,-
91,Luis Muriel,1,0.2,1.1,-,0.1,0.6,-,-
92,Riccardo Orsolini,1.1,0.4,0.7,-,0.5,0.9,0.1,-
93,Vitor Hugo,2.1,2.5,1.4,0.6,4.5,0.3,0.4,-
94,Gianluca Mancini,1.4,1.6,1.2,0.3,2.3,0.4,0.1,-
95,Riccardo Gagliolo,2,1.9,0.9,0.2,5.7,1,1,2
96,Ignacio Pussetto,1.9,0.8,1.5,-,0.9,0.8,0.1,-
97,Alessio Romagnoli,1.1,1.2,0.6,0.6,5.2,0.1,1,1
98,Luigi Sepe,-,0.1,-,-,0.8,-,-,1
99,Juan Cuadrado,1.1,1,0.8,0.1,0.6,1,0.2,-
100,Berat Djimsiti,1.3,1.4,0.9,0.5,3.9,0.7,0.5,1
101,Blaise Matuidi,1.9,0.8,1.1,-,0.5,0.5,0.3,-
102,Stefan de Vrij,0.9,0.9,0.5,0.6,3.4,0.3,0.8,1
103,Gianluigi Donnarumma,-,-,-,-,0.9,-,-,-
104,Lorenzo Tonelli,1.6,1.3,1.3,0.6,4.7,0.2,1.1,1
105,Marco Parolo,2,0.8,1.3,-,1.4,1.1,0.3,-
106,Ricardo Rodríguez,1.6,1.1,0.7,0.2,2.1,0.2,0.1,-
107,Mauro Icardi,0.3,0.1,0.7,-,0.7,0.2,-,-
108,Rodrigo Bentancur,1.7,1.4,1.3,-,1.2,0.7,0.3,-
109,Wojciech Szczesny,0.1,-,-,-,0.6,-,-,-
110,José Palomino,1.6,2.3,1,0.5,2.5,0.5,0.6,-
111,Joachim Andersen,1.3,1.1,1,1,4.5,0.4,0.5,-
112,Davide Calabria,3,1.2,0.5,0.2,2.2,1.2,-,-
113,Thiago Cionek,2.5,1.8,1.7,0.5,4.2,0.9,0.7,-
114,Iago Falque,0.5,0.1,0.6,-,0.1,0.5,-,-
115,Grégoire Defrel,1.1,0.1,1.1,-,0.2,0.3,-,-
116,Danilo,1.1,1.1,0.7,0.5,5.1,0.3,1.1,-
117,Cristian Romero,2.3,1.4,1.4,0.4,4.4,0.5,1,-
118,Raúl Albiol,0.8,1,0.5,0.6,4.5,0.4,0.8,-
119,Andrea Petagna,0.4,0.1,1.2,-,0.4,0.2,0.2,-
120,Bryan Cristante,1.8,0.8,1.8,-,1.3,0.9,0.1,-
121,Rafael Tolói,1.3,1.6,0.4,0.6,2.6,0.4,0.4,1
122,Mohamed Fares,1.8,1.5,1.5,0.2,1.7,0.8,0.1,-
123,Leonardo Bonucci,0.6,1.3,0.5,0.2,2.8,0.1,0.7,-
124,Jérémie Boga,0.3,0.1,0.3,-,0.1,0.4,-,-
125,Daniele De Rossi,0.9,1.4,0.7,-,1.8,0.6,0.7,-
126,Karol Linetty,2.3,0.8,1.4,-,0.4,1.7,0.1,-
127,Simone Missiroli,1.7,1.4,0.9,0.1,1.3,0.7,0.3,-
128,Pol Lirola,1,0.9,0.4,0.3,2.3,0.4,0.1,2
129,Samir Handanovic,-,-,-,-,0.3,-,-,-
130,Roberto Inglese,0.8,0.3,2.2,-,1.1,0.5,0.1,-
131,Kevin Bonifazi,1.5,1.3,0.7,0.6,2.6,0.7,0.8,-
132,Manuel Locatelli,1.5,0.9,1.2,-,1,0.6,0.1,-
133,Gianluca Caprari,0.7,0.2,1,-,-,0.3,-,-
134,Thomas Strakosha,-,-,-,-,0.8,-,-,-
135,Luca Cigarini,2.2,1,1.3,-,1.5,1.4,0.2,-
136,Gastón Ramírez,1.4,0.3,1.6,-,0.9,0.7,0.1,-
137,Mattia Bani,2.2,1.9,1,0.4,5.4,0.4,1.1,1
138,Matías Vecino,1.7,0.6,1.4,-,0.7,0.9,0.3,-
139,Giovanni Di Lorenzo,1.8,1,1.2,0.3,1.8,0.5,0.4,-
140,Omar Colley,0.9,1,0.8,1.5,4.9,-,0.8,-
141,Nicolò Barella,2.8,1.1,1.7,-,0.6,1.5,0.1,-
142,Rolando Mandragora,1.9,1.2,1.3,-,1.5,1.3,0.3,-
143,Mateo Musacchio,1.4,1,0.9,0.5,3.8,0.3,0.7,-
144,Francesco Vicari,1,1.2,0.5,1.1,4.9,0.4,0.9,-
145,Darijo Srna,0.9,0.7,0.9,0.3,2,0.2,0.2,-
146,Elseid Hysaj,1.5,0.9,0.9,0.3,1.6,0.9,0.1,-
147,Gian Marco Ferrari,1.3,1.1,1.2,0.5,2.9,0.1,0.6,-
148,Bruno Alves,0.5,0.9,0.9,0.2,6.3,0.1,0.8,1
149,Valon Behrami,3.4,0.9,2.4,-,1.3,1.4,0.6,-
150,Stefan Radu,1.5,1.5,1.1,-,2.8,0.5,0.5,-
151,Ibrahima Mbaye,2.1,0.8,1.5,0.3,2.4,0.6,0.5,-
152,Francesco Caputo,0.3,0.1,0.7,-,0.3,0.2,-,-
153,Marco Sportiello,-,-,-,-,0.4,-,-,-
154,Andrea Consigli,-,-,-,-,0.8,0.1,-,-
155,Camillo Ciano,1,0.2,2.1,-,0.4,1.3,0.1,-
156,Davide Biraschi,1.7,1.9,1.1,0.4,2.9,0.5,0.4,1
157,Lorenzo De Silvestri,0.5,0.7,1,0.1,2,0.5,0.1,-
158,Nicolò Zaniolo,1.3,0.5,1.7,-,0.2,1.1,-,-
159,Miha Zajc,0.3,0.3,0.9,-,0.4,0.5,0.2,-
160,João Mário,1.4,0.3,0.7,-,0.1,1.1,-,-
161,Lukasz Skorupski,-,0.1,-,-,0.8,-,-,-
162,Seko Fofana,0.8,0.9,0.9,-,0.5,1,0.2,-
163,Stefano Sorrentino,-,0.1,-,-,0.6,-,-,-
164,Bartosz Bereszynski,1.7,1.1,0.9,0.6,1.7,1,0.3,-
165,Mário Rui,1.2,1.1,0.9,0.2,1.5,0.6,0.2,-
166,Gerson,1.2,0.4,1.4,-,0.8,0.7,0.3,1
167,Cengiz Ünder,0.2,0.5,0.3,-,0.1,0.3,-,-
168,William Troost-Ekong,0.9,1.2,0.8,0.4,5.5,0.3,1.2,-
169,Federico Bernardeschi,0.5,0.2,0.7,-,0.3,0.4,-,-
170,Milan Badelj,1.4,1.4,1.1,-,0.8,0.9,0.4,1
171,Felipe Caicedo,0.6,0.2,1,-,0.2,0.3,0.1,-
172,Darko Lazovic,0.8,0.6,0.5,0.1,0.8,0.5,0.2,-
173,Jacopo Sala,1.9,1,1,0.2,1.7,0.9,0.1,-
174,Bram Nuytinck,1.9,1.1,0.9,0.1,4.4,0.3,1,-
175,Hamed Traorè,2.1,1,1.2,-,0.5,1.4,0.1,-
176,Justin Kluivert,1,0.2,0.9,-,0.3,0.4,-,-
177,Alfred Duncan,1.3,0.6,1.4,0.2,0.7,1.1,0.2,-
178,Bartosz Salamon,0.9,1.4,1,0.6,7.1,0.4,1,-
179,JP Galvão,0.5,0.2,1.4,-,0.4,0.2,0.1,-
180,Riccardo Meggiorini,0.8,0.3,1.4,-,1.1,0.4,0.1,-
181,Giovanni Simeone,1.2,0.1,1.3,-,0.3,0.6,0.1,-
182,Arturo Calabresi,2.5,1.8,1,0.3,3.3,0.9,0.2,-
183,Marlon,1.6,1.4,1.1,1.2,2,0.3,0.7,-
184,Mehdi Bourabia,1.6,1,1.3,-,0.9,1,0.2,-
185,Alban Lafont,-,-,-,-,0.9,-,-,1
186,Lautaro Martínez,0.2,0.1,1,-,0.3,0.1,-,-
187,Artur Ionita,1.8,0.7,1.8,-,0.8,1.1,0.1,-
188,Marco D'Alessandro,2.3,0.4,0.9,-,1.2,0.8,0.1,-
189,Luca Ceppitelli,1.7,0.8,0.9,0.8,4.5,0.4,1,1
190,Emiliano Moretti,1.3,1,1.1,0.5,2.4,0.3,0.3,-
191,Andrei Radu,-,-,-,-,1,-,-,-
192,Adam Marusic,1.2,0.9,1.2,-,1,0.3,0.2,-
193,Emil Audero,0.1,-,0.1,-,0.9,-,-,-
194,Lorenzo Ariaudo,1.1,0.7,0.8,0.4,5.4,0.2,1.1,1
195,Antonino Barillà,2.1,1.2,2.2,0.1,1.2,1.1,0.4,-
196,Edoardo Goldaniga,1.5,2,1.6,0.3,3.9,0.4,0.6,-
197,Ignazio Abate,1.8,0.9,0.7,0.1,2.2,0.4,0.3,-
198,Rogério,1.7,1.1,0.8,0.2,2.6,0.8,0.2,-
199,Paolo Faragò,1.7,0.6,1.3,-,1.3,1.2,0.1,-
200,Blerim Dzemaili,1.6,0.6,0.8,-,0.4,1.4,-,-
201,Fabio Borini,0.7,0.6,0.7,-,0.9,0.3,-,-
202,Alex Berenguer,1,0.3,0.9,-,0.3,0.7,-,-
203,Luca Siligardi,1,0.5,0.4,-,0.3,0.5,0.1,-
204,Andrea Masiello,1.2,1.8,0.6,0.5,1.9,0.5,0.3,1
205,Andrea Beghetto,1,0.6,0.9,0.1,1.5,0.4,0.1,-
206,Marco Benassi,0.9,0.3,0.8,-,0.8,0.8,0.1,-
207,Manolo Gabbiadini,0.3,0.2,1,-,0.2,0.4,0.1,-
208,Raffaele Maiello,1.4,1,0.4,-,1.1,0.4,0.3,-
209,Pasquale Schiattarella,1.5,0.8,1.2,-,0.9,0.9,0.2,-
210,Felipe,1.2,0.6,1.1,0.4,2.8,0.5,0.6,-
211,Marco Capuano,2,1.3,0.7,0.3,3.7,0.7,1.1,-
212,Andrea Poli,2.2,1.2,1,-,0.3,1.4,0.2,-
213,Patrik Schick,0.5,0.1,1.1,-,0.5,0.8,0.1,-
214,Matías Silvestre,0.9,0.6,0.6,0.9,4.7,0.3,0.7,1
215,Keita Baldé,0.4,0.1,0.8,-,-,0.3,-,-
216,Mehdi Léris,2.3,1.2,1.8,-,0.7,1.3,-,-
217,Luca Rigoni,1.9,0.9,1,-,1.6,0.7,0.1,-
218,Andrea Pinamonti,0.5,0.2,1.1,-,0.6,0.6,0.1,-
219,Mario Pasalic,1,0.4,0.6,-,0.3,0.7,0.1,-
220,Mitchell Dijks,1.2,0.9,1.8,-,1.6,0.9,-,-
221,Luca Rossettini,1.2,1.7,0.7,0.6,5.4,0.2,0.7,-
222,Pierluigi Gollini,0.1,-,0.1,-,0.4,0.1,-,-
223,Filip Helander,2.1,0.7,1.4,0.4,3.7,0.2,0.8,-
224,Simone Iacoponi,1.6,1,0.9,0.3,3.6,0.5,0.7,-
225,Kevin Lasagna,0.2,0.2,0.9,-,0.9,0.3,0.1,-
226,Fabio Pisacane,1.2,0.8,1,0.7,3.9,0.5,0.9,-
227,Ervin Zukanovic,1.1,0.8,0.8,0.5,3.7,0.5,0.4,-
228,Ivan Radovanovic,1.4,1.3,1.1,0.1,1.9,1.1,0.4,-
229,Robin Olsen,-,-,-,-,0.6,-,-,-
230,Jens Stryger Larsen,1.2,0.7,0.4,0.1,2.3,0.6,0.2,-
231,Leo Stulac,0.7,1.3,0.5,-,1.2,0.5,0.5,-
232,Alessandro Bastoni,1,0.9,0.7,0.4,3.7,0.4,0.8,-
233,Juan Jesus,1.9,0.8,0.9,1.1,1.9,0.7,0.6,1
234,Khouma Babacar,0.2,0.1,1,-,0.9,0.3,0.1,-
235,Adam Ounas,0.3,0.1,0.2,-,-,0.5,-,-
236,Daniel Bessa,1.7,0.6,1.6,-,0.3,0.8,0.1,-
237,Filippo Romagna,0.8,1.1,0.4,0.7,3.7,0.2,0.7,-
238,Pawel Jaroszynski,1.5,1.3,1.1,0.1,1.9,0.8,0.2,-
239,Federico Barba,1,2.1,1.2,0.2,4,0.4,0.5,-
240,Rahman Chibsah,1.4,1,1.4,0.1,0.8,1.2,0.3,-
241,Edimilson Fernandes,1.2,0.9,1.3,-,1,0.8,0.2,-
242,Daniel Ciofani,0.3,0.1,0.8,-,0.3,0.1,-,-
243,Giangiacomo Magnani,0.6,0.8,1.1,0.8,5.2,0.5,0.7,-
244,Alfred Gomis,-,0.1,0.1,-,0.9,0.1,-,-
245,Matteo Scozzarella,0.8,1,1.2,-,1.4,1.1,0.4,-
246,Sergio Floccari,0.7,0.1,0.7,-,0.2,0.3,0.1,-
247,Bastos,1.2,0.4,0.7,0.2,2.3,0.6,0.4,-
248,Emanuele Giaccherini,0.5,0.6,0.7,-,0.3,1,0.1,1
249,Francesco Magnanelli,2,0.9,1.4,-,1.3,1,0.2,-
250,Miguel Veloso,1.5,0.6,1.4,-,0.9,0.8,-,-
251,Simone Zaza,0.7,0.1,1.6,-,0.3,0.2,-,-
252,Simone Verdi,0.7,0.2,0.6,-,0.1,0.4,-,-
253,Fabio Depaoli,2.2,1.1,1.5,0.2,2.1,1,0.5,-
254,Goran Pandev,0.5,-,0.6,-,0.1,0.2,-,-
255,Borja Valero,0.8,0.6,0.7,-,0.7,0.8,-,-
256,Samu Castillejo,0.5,0.3,0.9,-,0.3,0.7,-,-
257,Federico Di Francesco,0.5,0.3,1.3,0.1,0.1,0.2,0.1,-
258,Filip Djuricic,0.7,0.3,1,-,0.2,0.7,-,-
259,Jonathan Biabiany,1.7,0.6,1.2,-,0.6,0.4,0.1,-
260,Riccardo Saponara,0.5,0.2,0.7,-,0.4,0.4,-,-
261,Domenico Maietta,1.6,1.1,0.9,0.5,3.6,1,0.7,-
262,Etrit Berisha,-,-,-,-,0.9,0.1,-,-
263,Antonino La Gumina,0.2,0.3,0.8,-,0.2,0.2,0.1,-
264,Marko Pjaca,0.5,0.4,0.5,-,0.3,0.2,-,-
265,Sasa Lukic,0.9,0.5,1.5,-,0.4,0.5,0.2,-
266,Afriyie Acquah,1,0.4,1,-,0.5,0.3,-,-
267,Filip Bradaric,1,1.4,0.9,-,1.7,0.4,0.1,1
268,Kevin Mirallas,0.6,0.1,0.6,-,0.2,0.3,-,-
269,Esteban Rolón,2.4,0.8,1.5,-,0.4,1.3,0.1,-
270,Sergio Pellissier,0.2,0.1,0.5,-,0.3,0.1,0.1,-
271,Simone Padoin,1.1,0.5,0.6,0.1,1.6,0.6,0.2,-
272,Përparim Hetemaj,1.7,1,1.9,-,0.7,1.6,-,-
273,Mattia Valoti,1.4,0.8,1.4,0.1,0.6,0.7,-,-
274,Mirco Antenucci,0.3,0.1,0.8,-,0.1,0.3,-,-
275,Bryan Dabo,0.4,0.4,0.6,-,0.8,0.2,0.3,-
276,Ladislav Krejcí,0.9,0.3,0.7,-,0.6,0.3,0.1,-
277,Antonio Candreva,0.1,0.2,0.4,-,0.3,0.4,-,-
278,Pedro Pereira,0.8,0.5,0.7,0.1,1.8,0.3,0.2,-
279,Francesco Cassata,1.1,0.3,1.6,0.1,0.6,0.7,0.1,-
280,Manuel Pasqual,1.2,0.5,0.6,0.2,1.1,1.3,-,-
281,Mariusz Stepinski,0.5,0.1,1.7,-,0.6,0.5,0.1,-
282,Diego Laxalt,1.3,0.4,0.8,-,0.6,0.5,0.2,-
283,Sofian Kiyine,1.2,0.5,1.5,-,0.2,0.5,-,-
284,Marcello Gazzola,0.5,0.2,0.6,-,1.2,0.2,0.2,-
285,Mattias Svanberg,1,0.5,1.2,-,0.5,0.6,0.3,-
286,Patrick Cutrone,0.3,0.2,0.8,-,0.4,0.4,0.1,-
287,Musa Barrow,0.4,-,0.3,-,0.1,0.1,-,-
288,Nicola Rigoni,1.8,1,2,-,1.8,1.2,0.2,-
289,Frédéric Veseli,1.1,0.9,1.2,0.3,2.9,0.3,0.5,-
290,Francesco Zampano,1.3,0.5,1.1,0.1,1.3,0.6,0.1,-
291,Alessandro Matri,0.1,0.2,0.3,0.1,0.4,0.2,0.1,-
292,Fabio Ceravolo,0.2,0.1,0.9,-,0.8,0.4,-,-
293,Alberto Paloschi,0.6,-,0.7,-,-,-,-,-
294,Jakub Jankto,0.3,0.4,0.3,-,0.5,0.4,0.1,-
