,player_name,team_number,Team,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
33,Konstantinos Mavropanos,41,VfB Stuttgart,25,D,28,2288,1,0.5,49.7,83.5,0.1,5.7,0.0,7.0,2,7,1,1.7,2.9,2,0.6,0.8,0.0,0.2,1.1,1.8,2.3,0.9,0.5,3.5,0.4,0.6,0
34,Paulo Otávio,33,Wolfsburg,28,D,25,2051,5,0.9,36.8,75.2,0.8,1.6,0.1,7.0,0,7,0,0.8,1.1,1,0.9,1.6,0.0,0.3,1.1,2.9,1.2,1.0,0.4,2.5,0.9,0.2,1
37,Jonas Hector,282,FC Koln,33,D,32,2826,2,1.0,44.7,79.7,0.5,2.0,0.0,6.99,0,3,0,0.8,1.8,1,1.0,2.4,0.0,0.6,1.1,3.5,1.2,0.7,0.3,2.1,1.5,0.3,0
38,Danilho Doekhi,796,Union Berlin,24,D,25,2218,1,0.3,37.7,80.0,0.0,2.0,0.0,6.99,5,0,0,0.7,2.4,4,0.1,0.6,0.0,0.1,0.3,1.5,1.2,0.8,0.2,3.6,0.5,0.5,0
39,Mats Hummels,44,Borussia Dortmund,34,D,30,2022,0,0.4,55.4,87.7,0.2,5.0,0.1,6.98,1,4,0,0.6,2.4,0,0.2,0.6,0.1,0.3,0.1,2.1,1.1,0.6,0.5,3.2,0.8,0.5,0
41,Ramy Bensebaïni,134,Borussia M.Gladbach,28,D,28,2487,1,0.5,44.3,77.8,0.2,2.0,0.2,6.96,6,5,1,1.5,2.5,1,0.4,1.6,0.1,0.6,1.3,1.2,1.3,0.9,0.4,3.2,0.5,0.5,1
42,Matthias Ginter,50,Freiburg,29,D,34,3060,1,0.4,55.4,82.9,0.0,4.3,0.0,6.95,4,3,0,0.6,3.5,1,0.1,0.8,0.0,0.1,0.4,1.3,1.0,0.7,0.3,4.4,0.4,0.7,0
43,Mitchell Weiser,42,Werder Bremen,29,D,30,2520,9,1.3,33.0,70.0,0.9,1.8,0.2,6.93,2,7,0,0.9,0.8,2,1.4,1.9,0.2,1.4,2.7,2.4,0.9,1.2,0.1,1.0,1.2,0.2,0
44,Matthijs de Ligt,37,Bayern Munich,23,D,31,2405,1,0.2,66.9,91.3,0.0,3.2,0.0,6.93,3,4,0,0.7,3.1,0,0.0,0.5,0.1,0.1,0.4,1.0,0.7,0.6,0.6,2.6,0.3,0.6,0
50,Timo Hübers,282,FC Koln,26,D,29,2558,0,0.1,58.4,82.4,0.0,3.2,0.0,6.89,3,8,0,0.5,3.3,1,0.2,0.8,0.0,0.1,0.3,1.5,2.0,1.1,0.6,5.1,1.0,0.4,1
52,Emre Can,44,Borussia Dortmund,29,D,27,1896,1,0.7,47.3,89.7,0.0,2.6,0.1,6.88,2,8,0,0.6,1.1,1,0.5,1.0,0.0,0.4,0.6,2.1,0.9,1.1,0.1,1.4,0.8,0.2,0
54,Robin Knoche,796,Union Berlin,31,D,32,2874,3,0.2,50.9,81.3,0.2,4.6,0.0,6.87,2,4,0,0.3,1.8,1,0.3,0.7,0.0,0.2,0.5,1.4,1.2,0.4,0.4,4.3,0.7,0.6,0
56,Marc Oliver Kempf,47,Hertha Berlin,28,D,31,2713,0,0.3,41.8,78.0,0.0,2.2,0.1,6.87,1,5,0,0.5,4.3,1,0.4,0.8,0.0,0.2,0.5,1.4,1.6,0.9,0.9,4.5,0.2,1.0,0
57,Noussair Mazraoui,37,Bayern Munich,25,D,19,1072,4,1.0,38.9,86.9,0.2,0.5,0.1,6.86,1,0,0,0.4,0.9,0,0.9,0.6,0.2,0.3,0.6,1.5,0.5,0.8,0.2,1.1,0.5,0.1,0
58,Konrad Laimer,7614,RB Leipzig,26,D,21,1474,0,0.8,34.6,80.5,0.1,1.2,0.1,6.86,3,8,0,1.0,0.1,1,1.5,1.0,0.1,1.0,1.7,2.9,0.9,1.4,0.0,0.3,1.1,0.2,0
71,Marius Wolf,44,Borussia Dortmund,28,D,25,1570,1,0.9,34.0,80.0,0.6,2.1,0.1,6.81,1,2,0,0.9,0.2,3,1.4,0.9,0.1,0.5,1.1,1.0,0.7,0.5,0.2,0.8,0.5,0.4,0
72,Aurélio Buta,45,Eintracht Frankfurt,26,D,18,1325,2,1.0,29.9,77.9,0.7,0.9,0.0,6.81,3,3,0,0.5,1.2,0,0.6,0.9,0.1,0.5,1.3,1.8,0.5,1.7,0.2,1.7,0.7,0.1,0
74,Philipp Lienhart,50,Freiburg,26,D,29,2498,0,0.1,54.9,85.4,0.0,4.1,0.0,6.81,1,3,0,0.6,2.2,1,0.1,1.1,0.0,0.0,0.7,1.0,1.2,0.6,0.3,3.2,0.5,0.5,0
75,Lukas Kübler,50,Freiburg,30,D,22,1648,1,0.3,30.7,70.1,0.3,1.8,0.0,6.81,2,1,0,0.4,1.1,0,0.2,0.7,0.0,0.1,0.6,1.7,1.3,0.8,0.1,2.1,0.5,0.5,0
80,Niklas Süle,44,Borussia Dortmund,27,D,29,2116,3,0.6,61.4,91.3,0.1,4.4,0.0,6.8,2,2,0,1.1,1.1,0,0.3,0.2,0.0,0.3,0.3,0.9,0.6,0.3,0.7,1.8,0.3,0.7,0
81,Nicolas Höfler,50,Freiburg,33,D,32,2822,1,0.2,43.1,83.2,0.0,1.5,0.0,6.79,0,9,1,0.7,2.2,1,0.5,1.6,0.0,0.4,1.0,2.1,1.8,2.1,0.1,1.4,1.1,0.4,0
85,Christopher Trimmel,796,Union Berlin,36,D,25,1811,6,1.4,25.3,66.8,1.7,1.2,0.0,6.77,0,1,0,0.6,0.9,0,0.3,0.3,0.0,0.3,0.5,1.2,1.0,0.7,0.1,1.8,0.4,0.0,0
87,Benjamin Henrichs,7614,RB Leipzig,26,D,30,2188,2,0.7,43.4,78.2,0.5,1.6,0.1,6.76,2,8,0,1.0,0.8,0,0.7,0.9,0.1,0.6,1.1,2.4,1.2,1.2,0.0,1.3,0.8,0.1,0
89,Stefan Bell,219,Mainz 05,31,D,30,2395,0,0.3,40.8,77.0,0.0,3.3,0.0,6.76,0,9,0,0.2,3.4,1,0.2,0.4,0.1,0.1,0.4,1.4,1.5,1.6,0.3,4.4,0.7,0.5,0
90,Ko Itakura,134,Borussia M.Gladbach,26,D,24,1982,2,0.2,65.0,91.0,0.0,1.9,0.0,6.76,0,1,2,0.5,1.8,0,0.3,0.6,0.0,0.1,0.4,1.2,1.1,0.5,0.9,3.8,0.6,1.0,0
92,Ridle Baku,33,Wolfsburg,25,D,33,2582,3,0.8,37.6,78.9,0.6,2.0,0.0,6.73,5,6,0,0.8,0.7,1,0.7,1.0,0.1,0.6,1.8,1.5,0.6,0.8,0.2,1.6,0.8,0.2,0
93,Angeliño,1211,Hoffenheim,26,D,33,2622,9,1.5,32.5,68.2,1.6,2.4,0.0,6.73,0,2,0,0.6,0.5,1,0.4,0.9,0.2,0.5,0.8,1.2,0.8,0.4,0.1,1.6,0.4,0.2,0
94,Marius Bülter,39,Schalke 04,30,D,33,2605,1,1.2,18.7,64.2,0.8,0.5,0.1,6.72,11,5,0,2.1,1.3,2,1.0,1.5,0.2,0.8,2.5,0.7,0.3,0.8,0.0,0.5,0.6,0.0,0
95,Tuta,45,Eintracht Frankfurt,23,D,31,2717,1,0.2,59.1,80.4,0.1,2.7,0.0,6.72,2,8,0,0.5,1.6,1,0.4,0.6,0.0,0.4,0.9,1.7,1.6,1.1,0.5,4.1,0.8,0.5,0
96,Ivan Ordets,109,Bochum,30,D,30,2450,0,0.3,33.1,72.9,0.0,2.1,0.0,6.72,0,4,0,0.6,4.6,0,0.1,0.8,0.1,0.1,0.3,1.0,1.9,1.1,0.5,4.5,0.4,0.6,0
98,Dayot Upamecano,37,Bayern Munich,24,D,29,2348,1,0.2,79.5,90.8,0.0,4.7,0.0,6.71,0,6,1,0.2,1.6,0,0.3,0.5,0.0,0.3,0.7,2.2,0.9,1.0,0.4,2.4,0.6,0.2,0
101,Kevin Akpoguma,1211,Hoffenheim,28,D,28,1952,0,0.2,35.3,79.8,0.1,1.9,0.0,6.7,0,11,0,0.3,2.0,0,0.3,0.7,0.0,0.3,0.6,2.7,0.9,1.2,0.4,2.2,0.5,0.6,0
103,Anthony Losilla,109,Bochum,37,D,31,2725,2,0.5,30.6,68.3,0.1,1.2,0.0,6.7,2,6,1,0.9,3.0,1,0.3,0.5,0.1,0.3,0.8,2.5,1.2,1.5,0.0,2.1,1.3,0.4,0
106,Hiroki Ito,41,VfB Stuttgart,24,D,30,2563,1,0.7,66.0,83.0,0.5,6.1,0.0,6.69,1,5,0,0.7,1.3,0,0.2,0.6,0.1,0.2,0.7,1.3,1.3,0.5,0.5,2.8,0.6,0.6,0
107,Anthony Caci,219,Mainz 05,25,D,31,2036,1,0.7,29.4,74.2,0.8,3.2,0.0,6.69,2,4,0,0.3,0.7,0,0.3,0.3,0.0,0.3,0.5,1.9,1.7,0.6,0.1,1.2,0.5,0.1,0
111,Nico Elvedi,134,Borussia M.Gladbach,26,D,32,2828,0,0.2,67.0,91.7,0.0,2.4,0.0,6.69,3,2,0,0.6,2.3,1,0.0,0.3,0.0,0.1,0.3,1.4,1.1,0.8,0.8,4.5,0.4,0.5,0
113,Ozan Kabak,1211,Hoffenheim,23,D,30,2395,2,0.1,42.1,83.4,0.0,2.0,0.0,6.68,2,8,2,0.8,2.7,1,0.5,0.5,0.0,0.2,0.8,1.7,1.5,1.8,0.4,2.7,0.4,0.8,1
116,Evan Ndicka,45,Eintracht Frankfurt,23,D,30,2693,0,0.1,60.1,86.4,0.0,2.5,0.0,6.67,1,4,0,0.6,2.6,1,0.2,0.5,0.0,0.2,0.6,0.8,1.0,1.0,0.5,4.8,0.5,0.6,1
117,Josko Gvardiol,7614,RB Leipzig,21,D,30,2171,0,0.4,71.3,89.3,0.1,4.8,0.0,6.67,1,2,0,0.5,1.4,1,0.5,0.4,0.0,0.2,0.3,0.8,1.1,0.7,0.5,2.3,0.4,0.6,1
118,Marco Friedl,42,Werder Bremen,25,D,30,2597,0,0.3,55.9,82.3,0.3,6.1,0.0,6.67,0,8,1,0.2,1.6,0,0.3,0.8,0.1,0.3,0.6,2.1,1.9,0.8,0.7,4.1,0.9,0.6,2
120,Aarón Martín,219,Mainz 05,26,D,28,1848,3,1.0,24.4,80.5,1.3,1.3,0.0,6.66,5,3,0,0.7,0.0,1,0.4,0.4,0.1,0.5,0.5,1.5,0.5,1.0,0.1,1.0,0.7,0.0,0
121,Piero Hincapié,36,Bayer Leverkusen,21,D,30,2466,1,0.3,55.7,83.2,0.1,1.9,0.1,6.66,1,9,3,0.6,2.0,0,0.5,1.2,0.0,0.3,0.7,1.7,1.0,1.3,0.4,2.5,0.4,0.7,0
123,Micky van de Ven,33,Wolfsburg,22,D,33,2970,1,0.2,50.5,88.3,0.1,2.0,0.0,6.66,1,5,0,0.5,1.1,1,0.6,0.8,0.0,0.3,0.4,1.4,0.8,0.7,0.8,3.1,0.3,0.7,0
125,Maxence Lacroix,33,Wolfsburg,23,D,24,1628,0,0.1,45.2,87.3,0.0,3.1,0.0,6.66,1,1,0,0.2,2.1,1,0.3,0.5,0.0,0.3,0.4,0.9,1.1,0.8,0.7,3.4,0.3,0.5,0
126,Christopher Lenz,45,Eintracht Frankfurt,28,D,24,1286,2,1.0,26.1,82.5,0.9,1.2,0.0,6.66,0,1,0,0.5,0.6,0,0.5,0.5,0.0,0.2,0.5,1.2,0.9,0.8,0.2,1.3,0.9,0.1,0
127,Rani Khedira,796,Union Berlin,29,D,33,2887,0,0.2,31.1,75.4,0.2,1.4,0.0,6.66,2,8,0,0.7,1.3,1,0.3,0.4,0.0,0.5,0.8,1.8,1.2,1.6,0.0,0.9,0.8,0.3,0
131,Christian Günter,50,Freiburg,30,D,33,2749,4,1.8,29.4,76.3,1.8,1.8,0.0,6.65,1,5,0,0.8,0.4,1,0.3,0.4,0.2,0.4,0.5,0.9,0.5,1.0,0.2,1.0,0.9,0.1,0
133,Mohamed Simakan,7614,RB Leipzig,23,D,24,1461,1,0.5,41.3,81.0,0.2,1.8,0.1,6.65,1,2,0,0.5,1.6,1,0.5,1.0,0.1,0.3,0.9,0.9,0.7,1.0,0.2,2.1,0.3,0.2,0
135,Edmond Tapsoba,36,Bayer Leverkusen,24,D,33,2872,0,0.2,66.4,85.8,0.0,3.9,0.2,6.64,1,5,0,0.5,1.7,1,0.5,0.5,0.1,0.4,0.5,1.5,1.1,0.8,0.6,3.0,0.4,0.5,1
138,David Raum,7614,RB Leipzig,25,D,28,1688,2,1.3,31.2,80.7,1.3,1.1,0.1,6.63,0,5,0,0.5,0.6,0,0.3,0.5,0.1,0.3,0.6,1.4,0.6,0.8,0.0,0.8,0.4,0.2,0
139,Maya Yoshida,39,Schalke 04,34,D,29,2554,0,0.1,47.9,76.7,0.1,4.1,0.0,6.63,0,4,0,0.4,2.9,0,0.2,0.6,0.0,0.1,0.4,1.2,1.6,0.7,0.5,4.4,0.4,1.0,0
146,Jeffrey Gouweleeuw,1730,Augsburg,31,D,32,2797,1,0.4,45.5,70.7,0.1,4.3,0.1,6.62,0,12,0,0.5,2.5,0,0.4,0.3,0.1,0.2,0.8,1.3,1.6,1.1,0.7,4.3,0.8,0.7,1
147,Yannick Gerhardt,33,Wolfsburg,29,D,29,1869,4,0.7,22.3,76.0,0.2,0.7,0.0,6.62,6,3,0,0.9,0.8,2,0.1,0.7,0.1,0.3,0.8,1.0,0.2,0.6,0.0,0.8,0.6,0.2,0
152,Edimilson Fernandes,219,Mainz 05,27,D,32,2445,3,0.5,33.2,73.4,0.6,3.5,0.0,6.6,0,4,0,0.5,1.2,0,0.5,0.4,0.0,0.4,0.5,1.1,1.7,0.9,0.3,2.6,0.5,0.5,0
153,Atakan Karazor,41,VfB Stuttgart,26,D,29,1961,1,0.5,38.3,85.0,0.0,1.7,0.0,6.6,0,10,0,0.2,1.7,1,0.5,1.1,0.0,0.6,0.7,1.7,1.1,0.8,0.0,1.5,0.8,0.4,0
156,Sebastiaan Bornauw,33,Wolfsburg,24,D,26,1930,0,0.0,47.0,86.2,0.0,2.0,0.0,6.6,1,8,0,0.2,2.0,0,0.1,0.3,0.0,0.1,0.2,1.1,1.2,0.9,0.7,3.2,0.2,0.5,0
160,Niklas Stark,42,Werder Bremen,28,D,27,2082,0,0.1,45.8,82.6,0.0,3.7,0.0,6.59,0,9,0,0.1,1.7,0,0.1,0.7,0.0,0.1,0.4,2.1,1.4,1.5,0.6,4.0,0.6,0.5,0
161,Jonathan Tah,36,Bayer Leverkusen,27,D,33,2487,0,0.2,49.4,89.1,0.0,2.0,0.0,6.58,1,6,0,0.3,1.7,1,0.2,0.1,0.1,0.3,0.2,0.8,1.2,0.7,0.6,3.5,0.2,0.5,0
162,Diogo Leite,796,Union Berlin,24,D,28,2254,1,0.1,48.3,78.6,0.1,3.9,0.0,6.58,0,6,1,0.4,2.5,0,0.0,1.1,0.0,0.4,0.7,1.3,0.9,1.6,0.1,3.5,0.5,0.5,0
166,Amos Pieper,42,Werder Bremen,25,D,29,1959,1,0.2,40.3,79.0,0.2,2.6,0.0,6.58,2,9,0,0.4,2.3,0,0.0,0.5,0.1,0.3,0.3,1.6,1.0,0.8,0.3,3.0,0.6,0.4,0
167,Julian Weigl,134,Borussia M.Gladbach,27,D,23,1897,0,0.3,52.0,89.3,0.0,2.0,0.1,6.57,1,6,0,0.3,0.8,0,0.4,1.3,0.0,0.1,0.1,1.9,0.8,0.9,0.0,1.3,0.8,0.1,0
170,Robert Skov,1211,Hoffenheim,27,D,23,1356,2,0.9,22.0,71.6,0.8,1.3,0.0,6.57,3,1,0,1.8,0.7,1,0.3,0.9,0.0,0.5,0.9,1.0,0.3,0.7,0.0,0.8,0.7,0.3,0
171,Waldemar Anton,41,VfB Stuttgart,26,D,34,2940,2,0.3,55.5,80.0,0.2,3.1,0.0,6.57,1,4,0,0.7,1.6,0,0.6,0.9,0.0,0.5,0.7,1.4,1.1,0.9,0.2,3.6,0.7,0.5,0
172,Anthony Jung,42,Werder Bremen,31,D,34,2637,5,0.6,34.2,76.6,0.3,1.5,0.0,6.56,2,2,0,0.5,1.1,0,0.4,0.7,0.0,0.5,0.9,1.4,0.6,0.7,0.2,1.7,0.8,0.2,0
174,Jonjoe Kenny,47,Hertha Berlin,26,D,29,2243,1,0.6,31.4,74.9,0.4,2.3,0.0,6.55,0,3,0,0.2,0.9,0,0.4,0.2,0.0,0.3,0.9,1.6,1.6,1.0,0.3,2.1,0.6,0.3,0
176,Danilo Soares,109,Bochum,31,D,23,1777,0,0.5,34.4,74.1,0.3,2.3,0.0,6.55,0,6,0,0.1,1.0,0,0.3,1.0,0.0,0.6,0.7,3.1,1.3,1.2,0.2,2.3,1.3,0.3,0
177,Erhan Masovic,109,Bochum,24,D,29,2174,0,0.3,28.1,81.0,0.0,1.6,0.0,6.54,4,3,0,0.6,1.6,1,0.1,0.2,0.0,0.1,0.3,1.7,0.9,0.8,0.3,2.7,0.7,0.5,1
179,Felix Uduokhai,1730,Augsburg,25,D,19,1449,1,0.2,38.3,76.3,0.0,2.2,0.0,6.53,0,3,1,0.2,2.3,1,0.3,0.7,0.0,0.3,0.5,1.6,1.5,1.1,0.3,3.2,0.7,0.7,0
182,Cédric Brunner,39,Schalke 04,29,D,28,2325,0,0.7,30.1,70.3,0.6,1.8,0.0,6.53,0,5,0,0.4,1.3,0,0.3,1.4,0.0,0.5,0.5,1.4,1.5,1.2,0.1,2.6,0.5,0.3,0
183,Konstantinos Stafylidis,109,Bochum,29,D,19,1043,2,0.4,18.3,72.3,0.5,1.5,0.0,6.52,0,4,0,0.7,0.8,0,0.4,0.8,0.0,0.2,0.6,1.4,1.1,0.8,0.1,1.4,0.7,0.4,0
184,Sebastian Rode,45,Eintracht Frankfurt,32,D,27,1426,1,0.4,31.2,84.1,0.0,1.1,0.0,6.52,4,6,0,0.3,0.5,0,0.3,0.7,0.0,0.2,0.4,1.4,0.6,0.8,0.0,0.4,1.1,0.1,0
185,Silvan Widmer,219,Mainz 05,30,D,26,1690,2,0.6,23.9,72.2,0.2,0.9,0.0,6.52,2,0,0,0.7,0.7,0,0.3,0.6,0.1,0.5,0.8,1.0,1.2,0.4,0.1,0.9,0.7,0.3,0
188,Christian Groß,42,Werder Bremen,34,D,26,1902,1,0.2,32.7,81.2,0.1,1.2,0.0,6.51,1,4,0,0.2,1.0,0,0.6,0.5,0.0,0.3,0.7,2.2,0.9,2.0,0.0,1.4,1.2,0.2,0
189,Milos Veljkovic,42,Werder Bremen,27,D,29,2265,1,0.2,48.3,81.6,0.0,5.0,0.0,6.51,1,2,0,0.1,2.0,0,0.1,0.3,0.0,0.0,0.1,1.0,1.1,0.8,0.8,3.4,0.4,0.6,0
190,Kristijan Jakic,45,Eintracht Frankfurt,26,D,24,1460,0,0.3,37.0,79.3,0.1,1.5,0.0,6.51,1,4,0,0.3,1.2,0,0.3,0.3,0.0,0.3,0.5,1.4,0.6,0.8,0.2,1.9,0.8,0.4,0
191,Marcel Halstenberg,7614,RB Leipzig,31,D,31,1557,1,0.6,31.3,79.3,0.5,1.0,0.0,6.5,1,2,0,0.3,0.8,0,0.3,0.2,0.0,0.2,0.6,1.3,0.7,0.6,0.1,0.8,0.6,0.0,0
192,Niko Gießelmann,796,Union Berlin,31,D,26,1298,2,0.8,18.8,70.6,1.0,1.3,0.0,6.5,0,4,0,0.8,0.8,0,0.2,0.8,0.0,0.2,0.7,0.8,0.3,0.6,0.0,0.9,0.7,0.2,0
194,Odilon Kossounou,36,Bayer Leverkusen,22,D,24,1520,1,0.1,38.7,82.8,0.0,1.2,0.0,6.5,0,3,0,0.1,1.3,0,0.3,0.2,0.0,0.5,0.7,0.9,1.0,0.7,0.1,2.3,0.3,0.5,0
200,Josuha Guilavogui,33,Wolfsburg,32,D,23,1173,0,0.2,34.7,84.6,0.0,2.0,0.0,6.48,1,4,0,0.3,1.9,0,0.1,0.3,0.1,0.3,0.3,0.8,1.0,1.3,0.3,2.3,0.5,0.6,1
204,Joe Scally,134,Borussia M.Gladbach,20,D,28,2215,0,0.5,33.0,77.4,0.6,1.2,0.0,6.47,0,2,0,0.3,0.7,0,0.4,1.8,0.1,0.5,0.8,1.1,0.3,0.5,0.3,1.9,0.3,0.2,0
206,Pavel Kaderábek,1211,Hoffenheim,31,D,26,1663,1,0.7,23.3,68.4,0.9,0.6,0.0,6.47,1,1,0,0.3,1.8,0,0.1,0.7,0.1,0.3,0.5,1.0,0.5,0.9,0.0,1.3,0.3,0.1,0
207,Benno Schmitz,282,FC Koln,28,D,31,2431,0,0.6,35.5,63.6,0.7,1.8,0.0,6.46,1,6,0,0.3,1.0,0,0.1,0.6,0.0,0.3,0.8,2.1,0.8,1.0,0.1,1.8,1.3,0.1,2
209,Marvin Plattenhardt,47,Hertha Berlin,31,D,31,2408,2,1.0,25.4,74.7,1.1,1.3,0.0,6.45,0,3,0,0.3,0.6,1,0.1,1.0,0.0,0.2,0.5,1.4,0.5,0.7,0.1,2.1,0.6,0.4,0
210,Josha Vagnoman,41,VfB Stuttgart,22,D,23,1477,2,0.5,20.5,79.7,0.1,0.6,0.0,6.44,2,1,1,1.1,1.0,0,1.0,0.4,0.1,0.8,1.5,1.1,0.3,0.8,0.1,1.0,0.5,0.1,0
215,Kiliann Sildillia,50,Freiburg,21,D,27,1977,2,0.4,32.9,74.1,0.2,1.2,0.0,6.43,0,2,1,0.4,1.6,0,0.4,0.2,0.1,0.6,0.8,1.2,0.8,1.4,0.2,1.6,0.4,0.3,0
216,Kevin Vogt,1211,Hoffenheim,31,D,22,1781,0,0.2,54.2,86.3,0.1,4.7,0.0,6.43,0,8,0,0.0,0.5,0,0.1,0.5,0.0,0.1,0.5,0.7,1.2,1.0,0.8,3.0,0.6,0.5,0
217,Henning Matriciani,39,Schalke 04,23,D,22,1868,0,0.1,32.1,75.2,0.2,1.9,0.0,6.42,0,1,0,0.1,1.5,0,0.3,0.5,0.0,0.5,0.8,2.0,1.0,0.9,0.7,2.2,1.5,0.5,0
221,Iago,1730,Augsburg,26,D,22,1605,2,0.5,21.9,64.3,0.5,1.4,0.0,6.42,0,4,1,0.4,0.6,0,0.7,0.6,0.0,0.5,1.2,1.5,0.8,0.6,0.4,2.2,0.8,0.2,0
225,Mads Pedersen,1730,Augsburg,26,D,28,1840,0,0.5,17.3,73.8,0.3,0.9,0.0,6.41,0,6,0,0.3,0.3,0,0.6,0.8,0.0,0.5,1.2,1.6,0.7,0.8,0.2,1.2,0.4,0.3,0
227,Alexander Hack,219,Mainz 05,29,D,19,1134,0,0.2,30.4,74.0,0.1,3.6,0.0,6.41,0,2,1,0.2,1.7,0,0.1,0.6,0.1,0.1,0.2,1.6,1.3,1.3,0.3,2.2,0.7,0.3,0
228,Paul Seguin,796,Union Berlin,28,D,20,677,3,0.5,15.3,70.3,0.4,0.6,0.2,6.41,1,4,0,0.8,0.7,0,0.4,0.2,0.0,0.3,0.4,0.9,0.3,0.7,0.0,0.4,0.5,0.0,0
229,Tobias Mohr,39,Schalke 04,27,D,18,835,3,1.1,18.9,67.4,1.1,2.0,0.1,6.41,0,0,0,0.7,0.5,0,0.2,0.2,0.0,0.4,0.4,0.4,0.4,0.3,0.1,0.9,0.3,0.3,0
232,Filip Uremovic,47,Hertha Berlin,26,D,22,1733,0,0.2,28.7,79.4,0.0,0.9,0.0,6.39,0,6,1,0.4,2.5,1,0.1,0.5,0.0,0.2,0.5,1.7,1.6,1.2,0.6,3.9,0.4,0.6,0
234,Danny da Costa,219,Mainz 05,29,D,23,1238,2,0.5,17.8,64.3,0.3,0.6,0.0,6.39,0,0,0,0.3,0.8,0,0.5,0.1,0.2,0.5,1.1,0.9,0.4,0.3,0.1,0.9,0.3,0.1,0
235,Marvin Friedrich,134,Borussia M.Gladbach,27,D,23,1244,0,0.2,41.6,86.4,0.0,1.6,0.0,6.39,1,2,0,0.4,1.8,0,0.1,0.1,0.0,0.1,0.3,0.7,0.5,0.1,0.3,2.2,0.1,0.3,0
236,Makoto Hasebe,45,Eintracht Frankfurt,39,D,18,1309,0,0.1,55.7,88.0,0.0,3.4,0.1,6.39,0,1,0,0.0,0.8,0,0.0,0.8,0.0,0.1,0.2,1.0,0.9,0.4,0.3,2.5,0.8,0.5,0
237,Mitchel Bakker,36,Bayer Leverkusen,23,D,28,1657,2,0.6,27.8,78.3,0.1,1.1,0.0,6.38,3,4,1,0.6,0.4,0,0.4,0.5,0.1,0.5,0.8,0.6,0.5,0.6,0.1,0.6,0.3,0.1,0
238,Stanley Nsoki,1211,Hoffenheim,24,D,19,1288,0,0.2,41.0,81.8,0.0,2.1,0.0,6.38,1,2,1,0.3,1.2,0,0.6,0.4,0.0,0.2,0.7,1.2,1.3,0.7,0.4,1.7,0.5,0.3,0
