,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
36,Michael Olise,2,11,1.4,1.5,1.9,0.2,1.3,1.3
37,Dwight McNeil,7,3,1.3,1.5,0.6,-,1.3,1.3
38,Willian,5,5,1.5,1.4,0.9,0.1,0.9,0.9
39,Ben Mee,3,2,0.8,0.3,0.4,-,0.1,0.1
40,Kenny Tete,1,5,0.4,0.7,1.7,-,0.8,0.8
41,Granit Xhaka,7,7,1.1,0.4,1.1,0.1,0.7,0.7
42,Lucas Paquetá,4,3,1.9,1.3,1.1,-,1.6,1.6
43,James Tarkowski,1,1,0.8,0.2,0.6,0.1,0.1,0.1
44,Ollie Watkins,15,6,2.3,0.5,1.1,0.5,1.1,1.1
45,Diogo Dalot,1,2,0.8,0.8,0.1,-,0.2,0.2
46,Marcus Tavernier,5,4,1.6,2,1.2,0.2,1.7,1.7
47,Rúben Neves,6,1,1.9,0.6,0.5,-,0.4,0.4
48,James Ward-Prowse,9,4,1.2,0.2,0.5,-,0.6,0.6
49,Thiago Silva,-,2,0.6,0.1,0.5,-,-,-
50,David Raya,-,-,-,-,0.2,-,-,-
51,Son Heung-Min,10,6,2.3,0.9,1,0.5,1.5,1.5
52,Virgil van Dijk,3,1,0.9,0.1,0.1,0.1,-,-
53,João Palhinha,3,-,1.1,0.4,1.4,-,0.8,0.8
54,Aaron Wan-Bissaka,-,-,0.5,0.9,0.1,-,0.5,0.5
55,Douglas Luiz,6,6,0.9,0.6,1.1,0.1,0.9,0.9
56,Alisson Becker,-,1,-,0.1,0.1,-,-,-
57,Bernd Leno,-,-,-,-,0.1,-,-,-
58,Callum Wilson,18,5,2.4,0.4,1,0.5,1.2,1.2
59,Moisés Caicedo,1,1,0.8,0.8,1.5,-,0.6,0.6
60,Miguel Almirón,11,2,2,1,1,0.3,0.8,0.8
61,Christian Nørgaard,1,3,0.9,0.4,0.9,-,0.5,0.5
62,Luke Shaw,1,2,0.5,0.5,0.9,-,0.3,0.3
63,Joe Willock,3,6,1.7,1.1,0.7,0.1,0.8,0.8
64,Emiliano Martínez,-,-,-,-,0.2,-,-,-
65,Oleksandr Zinchenko,1,2,1,0.6,0.4,-,0.6,0.6
66,Jacob Ramsey,6,7,0.9,0.9,1.3,0.1,1.1,1.1
67,Roberto Firmino,11,4,1.6,0.5,0.2,0.2,0.9,0.9
68,Sèrge Aurier,1,-,0.4,0.7,0.8,-,0.8,0.8
69,Leandro Trossard,1,10,0.9,0.8,0.9,0.2,1.2,1.2
70,Gabriel Magalhães,3,-,0.8,0.1,1.1,-,0.1,0.1
71,Lisandro Martínez,1,-,0.4,0.5,0.4,-,0.3,0.3
72,Morgan Gibbs-White,5,8,1.7,1.4,0.8,0.2,1.3,1.3
73,Kalidou Koulibaly,2,1,0.5,0.2,0.4,-,0.1,0.1
74,Jadon Sancho,6,3,0.8,1.3,0.4,0.3,0.8,0.8
75,Philip Billing,7,1,1.1,0.8,1,0.1,1,1
76,Antony,4,2,2.9,1.2,1,0.1,0.5,0.5
77,Alex Iwobi,2,7,1.1,1.4,0.4,0.1,1.1,1.1
78,Wilfried Zaha,7,2,2.4,2,2.9,0.5,3,3
79,Mathias Jensen,5,6,0.6,0.7,0.7,-,0.9,0.9
80,John McGinn,1,3,1.2,1.3,1.9,-,1,1
81,Kepa,-,-,-,-,0.3,-,-,-
82,Jarrod Bowen,6,5,2,0.9,1.8,0.3,1.4,1.4
83,Tomás Soucek,2,3,0.9,0.1,0.4,0.1,0.5,0.5
84,Bernardo Silva,4,5,0.7,0.8,0.4,0.1,0.9,0.9
85,Allan Saint-Maximin,1,5,1.1,2.3,0.6,0.1,1.2,1.2
86,Jordan Ayew,4,3,0.8,1.7,2.4,0.1,2.2,2.2
87,John Stones,2,2,0.5,0.3,0.3,-,0.2,0.2
88,Cristian Romero,-,1,0.4,0.5,0.4,-,0.4,0.4
89,Youri Tielemans,3,2,1,0.8,0.8,-,0.5,0.5
90,Rúben Dias,-,-,0.4,0.3,0.3,-,0.2,0.2
91,Joachim Andersen,1,-,0.7,0.2,0.5,0.1,0.1,0.1
92,Darwin Núñez,9,3,2.9,0.6,0.6,0.6,0.9,0.9
93,Pervis Estupiñán,1,5,0.8,0.5,0.7,0.3,0.8,0.8
94,Dominic Solanke,6,7,2.3,1.4,1.6,0.3,2.2,2.2
95,Mohammed Salisu,-,1,0.9,0.4,0.1,-,0.4,0.4
96,Ben White,2,5,0.3,0.2,0.8,-,0.2,0.2
97,Andy Robertson,-,8,0.4,0.5,0.3,0.2,0.2,0.2
98,Julio Enciso,4,2,1.9,1.6,0.8,0.2,1,1
99,Dejan Kulusevski,2,7,1.4,1.7,0.8,0.1,1.7,1.7
100,William Saliba,2,1,0.2,0.3,0.5,-,0.2,0.2
101,Emerson Royal,2,1,0.7,0.6,1.3,-,0.7,0.7
102,Dan Burn,1,-,0.6,0.3,0.1,0.2,0.2,0.2
103,Neto,-,-,-,-,0.1,-,-,-
104,Vicente Guaita,-,-,-,-,0.1,-,-,-
105,Danny Welbeck,6,3,2,0.7,0.6,0.2,0.7,0.7
106,Kai Havertz,7,1,2,0.5,0.7,0.8,1,1
107,Nathan Aké,1,-,0.3,0.1,0.5,-,-,-
108,Antonee Robinson,-,1,0.1,1.1,0.7,0.1,0.6,0.6
109,Tyrone Mings,1,2,0.2,0.2,0.6,0.1,0.2,0.2
110,Sven Botman,-,-,0.6,-,0.3,0.1,0.1,0.1
111,Ivan Perisic,1,8,0.9,0.5,0.2,0.2,0.4,0.4
112,Tosin Adarabioyo,1,-,0.6,0.4,0.2,0.1,0.2,0.2
113,Dango Ouattara,1,3,1.4,1.6,0.8,0.4,0.7,0.7
114,Raheem Sterling,6,3,1.5,1.4,1.1,0.4,1.8,1.8
115,Diogo Jota,7,4,1.6,0.6,0.7,0.1,0.9,0.9
116,Tyler Adams,-,-,0.2,0.3,0.9,-,0.8,0.8
117,Andreas Pereira,4,6,1.9,0.5,0.9,0.1,1.5,1.5
118,Jack Harrison,5,7,1.1,1.3,1,0.1,1.7,1.7
119,Cheick Doucouré,-,3,1.1,0.4,0.4,-,0.6,0.6
120,Timothy Castagne,2,3,0.5,0.3,0.4,0.2,0.5,0.5
121,Armel Bella-Kotchap,-,2,0.6,0.2,1.4,-,0.3,0.3
122,Kiernan Dewsbury-Hall,2,2,0.8,1.4,1.1,-,1,1
123,Álex Moreno,-,3,0.7,1.2,0.6,-,0.8,0.8
124,Fabinho,-,2,0.5,0.2,0.7,-,0.3,0.3
125,Amadou Onana,1,2,1,0.5,1.5,0.1,0.5,0.5
126,Victor Lindelöf,-,-,0.2,0.1,0.2,-,0.1,0.1
127,Julián Álvarez,9,-,1.5,0.7,0.5,0.1,0.8,0.8
128,Nick Pope,-,-,-,-,0.1,-,-,-
129,Saïd Benrahma,6,3,2.1,1.5,0.4,0.2,1.2,1.2
130,Emiliano Buendía,5,2,1.3,0.7,1.2,-,1.5,1.5
131,Mason Mount,3,2,1.4,0.6,1.1,-,1.2,1.2
132,Christian Eriksen,1,8,1.4,0.3,0.4,0.1,0.7,0.7
133,Jordan Pickford,-,1,-,-,0.1,-,-,-
134,Joe Gomez,-,-,0.3,0.3,0.2,-,0.2,0.2
135,Kurt Zouma,2,-,0.8,0.1,0.3,-,0.1,0.1
136,Marc Guéhi,1,-,0.4,0.4,1.1,-,0.2,0.2
137,Rodrigo,13,1,2.2,0.4,0.4,0.3,0.8,0.8
138,Lukasz Fabianski,-,-,-,-,0.1,-,-,-
139,Evan Ferguson,6,2,1.9,0.4,0.6,0.3,1.1,1.1
140,David de Gea,-,-,-,-,0.1,-,-,-
141,Jan Bednarek,-,-,0.4,0.1,0.4,-,0.1,0.1
142,Pascal Struijk,2,1,0.6,0.3,0.4,-,0.4,0.4
143,Eric Dier,2,1,0.5,0.1,0.3,-,0.1,0.1
144,Tim Ream,1,-,0.1,0.4,0.2,-,0.2,0.2
145,Issa Diop,1,-,0.1,0.2,0.3,0.1,-,-
146,Jeffrey Schlupp,3,1,0.8,0.9,1,-,1,1
147,Harvey Barnes,13,1,2.1,0.8,1.1,0.3,1.2,1.2
148,Wout Faes,1,2,0.4,0.3,0.5,-,0.2,0.2
149,Idrissa Gueye,-,1,0.5,0.6,1.5,-,0.5,0.5
150,Jefferson Lerma,5,-,0.9,0.4,0.9,0.1,0.5,0.5
151,Marc Cucurella,-,2,0.3,0.2,0.9,-,0.3,0.3
152,Joel Ward,1,-,0.3,0.3,0.4,-,0.4,0.4
153,Raphaël Varane,-,-,0.3,0.3,0.1,0.1,-,-
154,Rico Henry,-,2,0.6,0.7,1,0.1,1.2,1.2
155,Sean Longstaff,1,4,1,0.2,1.2,0.2,0.9,0.9
156,Tyrell Malacia,-,-,0.2,0.3,0.6,0.1,0.4,0.4
157,Vladimír Coufal,-,1,0.2,0.1,0.8,-,0.8,0.8
158,Vitaly Janelt,3,1,0.4,0.3,0.6,0.1,0.3,0.3
159,Ben Davies,2,2,0.5,0.2,0.5,-,0.2,0.2
160,Maximilian Kilman,-,-,0.4,0.5,0.3,-,0.2,0.2
161,Aaron Ramsdale,-,-,-,-,0.1,-,-,-
162,Rasmus Kristensen,3,1,0.5,0.3,0.2,-,0.2,0.2
163,Demarai Gray,4,1,1.8,1.1,1.5,0.4,2,2
164,Lewis Dunk,1,-,0.6,0.1,0.8,-,0.1,0.1
165,Ben Chilwell,2,2,0.7,0.3,1,0.1,0.8,0.8
166,Leon Bailey,4,4,1.5,1.2,0.7,0.3,1.6,1.6
167,Aaron Cresswell,-,1,0.3,0.1,0.3,0.1,0.2,0.2
168,Matheus Nunes,1,1,0.8,1.3,1.4,0.1,1.1,1.1
169,Neco Williams,1,-,0.8,0.6,0.9,0.1,0.5,0.5
170,Ché Adams,5,3,1.7,0.6,1,0.5,1,1
171,Lloyd Kelly,-,2,0.1,-,0.2,-,0.2,0.2
172,Joël Veltman,1,1,0.5,0.2,1.2,-,0.3,0.3
173,Anthony Martial,6,2,1.3,0.7,0.7,0.3,1,1
174,Manuel Akanji,-,1,0.5,0.2,0.4,-,0.1,0.1
175,Vitalii Mykolenko,-,-,0.3,0.3,0.6,-,0.2,0.2
176,Kyle Walker-Peters,1,-,0.4,1.6,1.3,-,1.4,1.4
177,Chris Mepham,-,-,0.3,0.1,0.3,-,0.1,0.1
178,Luis Sinisterra,5,-,1.5,1,0.6,0.3,1.2,1.2
179,Joe Worrall,1,-,0.2,0.1,0.1,-,0.1,0.1
180,Ashley Young,1,-,0.5,0.3,1,-,0.2,0.2
181,Ezri Konsa,-,-,0.2,0.1,1.7,-,0.1,0.1
182,Jordan Henderson,-,2,0.7,0.3,0.3,0.1,0.3,0.3
183,Séamus Coleman,1,-,0.3,0.7,0.9,0.1,0.3,0.3
184,Ryan Christie,1,1,1,1.2,1.4,-,1,1
185,Matty Cash,-,1,0.3,0.6,0.6,0.1,0.3,0.3
186,Roméo Lavia,1,-,0.4,1,1.7,-,1.1,1.1
187,Ruben Loftus-Cheek,-,1,0.4,1.2,1.4,-,0.9,0.9
188,Boubacar Kamara,-,1,0.2,0.7,1.3,-,0.6,0.6
189,Luke Ayling,2,1,0.8,0.4,1.2,-,0.4,0.4
190,Hugo Lloris,-,-,-,-,0.1,-,-,-
191,Joe Aribo,2,-,0.7,0.8,0.6,-,1,1
192,Clément Lenglet,-,2,0.5,0.3,0.7,-,0.3,0.3
193,Conor Gallagher,3,1,0.8,0.7,1,0.1,1,1
194,Renan Lodi,-,1,0.5,0.6,1.5,0.1,0.5,0.5
195,Kyle Walker,-,-,0.2,0.5,0.4,-,0.2,0.2
196,Daniel Amartey,-,-,0.3,0.1,0.2,-,0.2,0.2
197,Tyrick Mitchell,-,2,0.2,0.5,0.3,0.1,0.5,0.5
198,José Sá,-,-,-,0.1,0.2,-,-,-
199,Harvey Elliott,1,2,1.1,0.6,0.8,0.1,0.7,0.7
200,Marcos Senesi,2,-,0.3,0.3,0.4,-,0.1,0.1
201,Adam Webster,-,-,0.7,0.1,0.2,-,0.2,0.2
202,Manor Solomon,4,-,0.6,1,0.2,0.1,0.6,0.6
203,Robin Koch,-,-,0.5,-,0.5,-,-,-
204,Scott McTominay,1,-,0.5,0.5,0.7,-,0.8,0.8
205,Adama Traoré,2,1,0.6,1.6,1,0.2,0.8,0.8
206,César Azpilicueta,-,-,0.4,0.3,0.3,0.1,0.2,0.2
207,Yoane Wissa,7,3,0.8,0.5,0.7,0.5,0.7,0.7
208,Rayan Aït-Nouri,1,-,0.5,1.3,0.5,0.1,0.6,0.6
209,Nathan Patterson,-,-,0.4,0.6,0.7,0.1,0.5,0.5
210,João Moutinho,-,2,0.5,0.3,0.5,-,0.2,0.2
211,Taiwo Awoniyi,10,1,1.3,0.3,0.7,0.6,1.1,1.1
212,Daniel Podence,6,-,1.3,0.8,0.7,0.1,0.9,0.9
213,Thilo Kehrer,-,2,0.3,0.3,0.4,-,0.2,0.2
214,Marc Roca,1,2,1.1,0.5,0.9,-,0.8,0.8
215,Nélson Semedo,-,1,0.3,0.9,0.7,-,0.5,0.5
216,Ainsley Maitland-Niles,-,-,-,0.8,0.4,-,0.6,0.6
217,Harrison Reed,3,4,0.5,0.3,0.6,0.1,0.7,0.7
218,Wilfred Ndidi,-,-,0.3,0.4,0.5,-,0.4,0.4
219,Michail Antonio,5,3,1.2,0.8,1.3,0.4,1.4,1.4
220,Boubakary Soumaré,-,-,-,0.5,0.8,-,0.8,0.8
221,Jordan Zemura,-,1,0.2,1.1,0.7,-,0.8,0.8
222,Brennan Johnson,8,3,1.4,0.9,0.6,0.5,0.7,0.7
223,Mohamed Elyounoussi,1,1,1.1,0.8,0.5,0.1,1.2,1.2
224,Nathan Collins,-,-,0.1,0.3,0.3,-,0.3,0.3
225,Fred,2,2,0.7,0.3,0.6,-,0.5,0.5
226,Abdoulaye Doucouré,5,2,0.8,0.8,0.2,0.3,0.5,0.5
227,Kostas Tsimikas,-,4,0.4,0.2,0.5,-,0.4,0.4
228,Mateo Kovacic,1,2,0.9,0.7,0.4,-,1,1
229,Wilfried Gnonto,2,4,0.9,0.9,1.6,0.1,0.8,0.8
230,Orel Mangala,1,1,0.3,0.6,0.9,-,0.3,0.3
231,Lyanco,1,1,0.6,0.4,0.5,-,0.2,0.2
232,Kelechi Iheanacho,5,5,1.4,0.7,0.2,0.4,1.3,1.3
233,Trevoh Chalobah,-,-,0.4,0.3,0.3,-,0.2,0.2
234,Bobby De Cordova-Reid,4,1,0.9,0.5,0.6,0.3,0.9,0.9
235,Romain Perraud,2,2,1,0.3,0.5,0.1,0.5,0.5
236,Danny Ward,-,-,-,-,0.2,-,-,-
237,Richarlison,1,3,1,0.4,0.8,0.3,0.7,0.7
238,Crysencio Summerville,4,2,1,0.9,1.5,0.3,1.3,1.3
239,Ryan Yates,-,2,1,0.2,2,-,0.6,0.6
240,Mario Lemina,-,1,0.5,0.6,0.5,0.1,0.4,0.4
241,Aaron Hickey,-,1,0.4,0.7,1.3,-,0.5,0.5
242,Patson Daka,4,4,1,0.2,0.5,0.2,0.6,0.6
243,Conor Coady,1,1,0.2,-,0.5,0.1,0.1,0.1
244,Josh Dasilva,4,2,0.5,0.9,0.6,-,0.8,0.8
245,Joe Rothwell,-,1,0.2,0.8,0.2,-,0.2,0.2
246,Ederson,-,1,-,-,0.1,-,-,-
247,Jacob Murphy,4,2,0.8,0.4,0.4,0.1,0.6,0.6
248,Eddie Nketiah,4,1,1.4,0.5,0.8,0.3,0.7,0.7
249,Gavin Bazunu,-,-,-,-,0.1,-,-,-
250,Hugo Bueno,-,1,0.2,0.7,0.3,-,0.5,0.5
251,Emmanuel Dennis,2,2,1.1,1.1,1.5,0.2,1.3,1.3
252,Harry Wilson,2,3,0.6,0.4,1.1,0.1,0.5,0.5
253,Mads Roerslev,-,-,0.2,0.2,0.2,-,0.5,0.5
254,Odsonne Édouard,5,2,1.1,0.5,0.5,0.4,1.5,1.5
255,Illan Meslier,-,-,-,-,0.1,-,-,-
256,Robert Sánchez,-,-,-,-,-,-,-,-
257,Weston McKennie,-,1,0.7,0.6,0.3,0.1,1.3,1.3
258,Oliver Skipp,1,-,0.3,0.5,0.7,-,0.7,0.7
259,Emerson,1,-,0.5,0.3,0.7,-,0.5,0.5
260,Junior Firpo,1,1,0.1,0.3,0.4,-,0.5,0.5
261,Brenden Aaronson,1,3,1.1,0.9,1.5,0.2,2.3,2.3
262,Lewis Cook,-,2,0.2,0.3,0.4,-,0.6,0.6
263,Pablo Fornals,3,1,0.8,0.4,0.2,-,0.5,0.5
264,Lucas Digne,1,-,0.3,0.1,0.8,0.1,0.4,0.4
265,Frank Onyeka,-,2,0.4,0.5,1.2,0.1,0.5,0.5
266,Scott McKenna,-,-,0.1,0.3,0.2,-,0.1,0.1
267,Cheikhou Kouyaté,1,-,0.3,0.3,0.6,-,0.4,0.4
268,Remo Freuler,-,-,0.3,0.3,0.4,-,0.3,0.3
269,Pedro Neto,-,-,0.9,0.9,0.8,0.1,0.7,0.7
270,Theo Walcott,2,2,1,0.6,0.5,0.8,0.6,0.6
271,Philippe Coutinho,1,-,1.1,0.7,0.7,0.1,0.9,0.9
272,Patrick Bamford,4,2,1.8,0.4,1,0.6,0.8,0.8
273,Alejandro Garnacho,3,2,1.3,0.6,0.4,0.2,0.7,0.7
274,Kieffer Moore,4,-,0.9,0.1,1.1,-,1.1,1.1
275,Jaidon Anthony,3,1,0.7,0.5,0.4,0.2,0.9,0.9
276,Mikkel Damsgaard,-,-,0.5,0.3,0.4,-,0.2,0.2
277,Deniz Undav,5,-,1.2,0.2,0.2,0.3,0.4,0.4
278,James Milner,-,1,0.2,0.4,0.5,-,0.5,0.5
279,Takehiro Tomiyasu,-,1,0.1,-,0.1,-,0.2,0.2
280,Jamie Vardy,3,4,0.8,0.3,0.2,0.8,0.4,0.4
281,Hwang Hee-Chan,3,1,0.7,0.5,0.7,-,0.7,0.7
282,Carlos Vinícius,5,2,0.8,0.2,0.5,0.2,0.8,0.8
283,Adam Smith,-,1,0.1,0.2,0.7,-,0.1,0.1
284,Nampalys Mendy,1,-,0.1,0.4,0.5,-,0.1,0.1
285,Fábio Vieira,1,2,0.7,0.3,0.2,-,0.4,0.4
286,Leander Dendoncker,-,-,0.1,0.2,0.1,-,0.2,0.2
287,Stuart Armstrong,2,1,0.7,0.7,0.6,-,0.9,0.9
288,Tom Cairney,2,-,0.6,0.3,0.7,-,0.6,0.6
289,Elliot Anderson,-,1,0.5,0.5,0.5,-,0.5,0.5
290,Nathaniel Clyne,-,-,-,0.2,0.4,-,0.1,0.1
291,Yves Bissouma,-,-,0.3,0.3,0.4,-,0.3,0.3
292,Harry Toffolo,-,-,0.3,0.2,0.3,-,0.3,0.3
293,Sékou Mara,1,2,0.8,0.6,0.3,0.1,0.8,0.8
294,Adam Armstrong,2,1,0.8,0.4,0.3,0.1,0.7,0.7
295,Daniel James,2,1,0.7,0.3,0.7,0.1,0.7,0.7
296,Christian Pulisic,1,1,0.8,0.5,0.6,-,0.5,0.5
297,Will Hughes,1,1,0.2,0.1,0.3,-,0.4,0.4
298,Kieran Tierney,-,1,0.3,0.1,0.3,-,-,-
299,Diego Costa,1,-,1.2,0.2,0.4,0.7,1.1,1.1
300,Shandon Baptiste,-,1,0.2,0.3,0.5,-,0.3,0.3
301,Tariq Lamptey,-,-,0.3,0.4,0.7,-,0.1,0.1
302,Neal Maupay,1,-,1.2,0.3,0.8,-,0.6,0.6
303,Dennis Praet,1,-,0.2,0.3,0.4,-,0.5,0.5
304,Jean-Philippe Mateta,2,-,0.9,0.1,0.3,0.3,0.6,0.6
305,Flynn Downes,-,-,0.2,-,0.6,-,0.3,0.3
306,Tom Davies,-,-,0.5,0.2,0.3,0.1,0.2,0.2
307,Sam Surridge,1,-,0.5,0.1,0.5,0.2,0.2,0.2
