,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
154,Adam Webster,2,-,0.4,0.5,0.2,-,-,-
155,Timothy Castagne,1,-,0.3,0.2,0.3,-,0.4,0.4
156,Andros Townsend,3,2,1,1.2,1.9,-,0.9,0.9
157,Ederson,-,-,-,-,0.1,-,-,-
158,Craig Dawson,2,2,0.7,0.1,0.4,-,0.1,0.1
159,Fraser Forster,-,-,-,-,0.2,-,-,-
160,Fernandinho,2,1,0.9,0.5,0.5,-,0.4,0.4
161,Fabian Schär,2,2,0.8,0.2,0.4,0.1,0.2,0.2
162,Anthony Gordon,4,2,1.3,1.1,1.8,0.2,1.1,1.1
163,Joshua King,5,3,1.6,0.9,0.7,0.3,1.3,1.3
164,Danny Welbeck,6,2,1.7,0.4,0.5,0.2,0.9,0.9
165,João Moutinho,2,1,0.6,0.5,0.4,-,0.6,0.6
166,Maxwel Cornet,9,1,1.8,0.5,0.8,1,1.3,1.3
167,Moussa Sissoko,2,1,0.7,1.4,0.3,0.1,1.5,1.5
168,Vicente Guaita,-,-,-,-,0.1,-,-,-
169,Kiernan Dewsbury-Hall,1,2,0.8,1.1,1,-,1.6,1.6
170,Christian Pulisic,6,2,1.3,1.1,1.4,0.2,1.1,1.1
171,Jordan Ayew,3,3,1.1,1.1,2.1,0.1,2.5,2.5
172,Granit Xhaka,1,2,1,0.7,0.7,0.1,0.9,0.9
173,Jack Harrison,8,1,1.2,1.5,0.7,0.1,1.9,1.9
174,Joachim Andersen,-,3,0.2,0.2,0.2,-,0.2,0.2
175,Raúl Jiménez,6,4,1.7,1.1,1.4,0.7,1.7,1.7
176,Michael Olise,2,5,0.7,1.1,1,-,0.8,0.8
177,Odsonne Édouard,6,3,1.4,1.1,0.2,0.1,1,1
178,Jadon Sancho,3,3,0.9,1.6,0.2,0.2,0.9,0.9
179,Christian Benteke,4,1,1.6,0.4,0.6,0.4,0.7,0.7
180,Édouard Mendy,-,-,-,-,0.1,-,-,-
181,Ben Johnson,1,-,0.3,0.4,0.2,-,0.5,0.5
182,Martin Dúbravka,-,-,-,-,0.2,-,-,-
183,Aaron Ramsdale,-,-,-,-,0.1,-,-,-
184,Jonjo Shelvey,2,1,1.3,0.4,0.3,-,0.2,0.2
185,Manuel Lanzini,5,3,0.5,0.8,0.6,-,0.5,0.5
186,Harry Maguire,1,-,0.8,0.1,0.6,-,0.2,0.2
187,Danny Ings,7,6,1.6,0.3,0.4,0.4,0.7,0.7
188,Jean-Philippe Mateta,5,1,1.7,0.5,0.3,0.6,1,1
189,David de Gea,-,-,-,-,-,-,-,-
190,Ademola Lookman,6,-,1,1.5,1.3,0.2,2,2
191,Conor Coady,4,-,0.3,-,-,0.1,-,-
192,Luke Shaw,-,3,0.3,0.4,0.8,0.2,0.7,0.7
193,Robert Sánchez,-,-,-,-,0.1,-,-,-
194,Nemanja Matic,-,4,0.3,0.7,0.1,-,0.9,0.9
195,Emiliano Martínez,-,-,-,-,0.2,-,-,-
196,Juraj Kucka,1,1,1.8,0.7,1.9,0.1,0.7,0.7
197,Wout Weghorst,2,3,1.5,0.7,0.9,0.5,1.5,1.5
198,Mohamed Elyounoussi,4,2,1.4,0.9,0.6,-,1.3,1.3
199,Séamus Coleman,1,-,0.3,1.1,0.6,0.1,0.7,0.7
200,Illan Meslier,-,-,-,0.1,0.2,-,-,-
201,Connor Roberts,1,1,0.3,0.3,1.4,-,0.3,0.3
202,Jordan Pickford,-,-,-,-,0.2,-,-,-
203,Eddie Nketiah,5,1,1.4,0.7,0.7,0.2,0.5,0.5
204,James Milner,-,1,0.4,0.1,0.6,-,0.2,0.2
205,Nathan Redmond,1,5,1,0.8,0.6,0.1,0.6,0.6
206,Armando Broja,6,-,1.4,1,0.8,0.4,1.6,1.6
207,Joe Willock,2,-,1.2,1.2,0.9,-,0.7,0.7
208,Solly March,-,2,0.6,0.7,0.6,0.4,0.9,0.9
209,Emil Krafth,-,1,0.3,0.1,0.6,-,0.2,0.2
210,Matthew Lowton,1,2,0.4,0.4,0.2,-,0.2,0.2
211,Diego Llorente,3,-,0.4,0.3,0.8,-,0.1,0.1
212,Ismaïla Sarr,5,2,1.8,1.5,2.1,0.5,1.8,1.8
213,Alex Iwobi,2,2,0.9,1.1,0.2,0.1,1,1
214,Trincão,2,1,1.1,1.6,0.8,-,0.6,0.6
215,Rodrigo,6,1,1.5,0.7,1,0.1,0.9,0.9
216,Vladimír Coufal,-,4,0.4,0.5,0.5,0.1,0.5,0.5
217,Kalvin Phillips,-,1,0.8,0.4,1,-,0.8,0.8
218,Anthony Elanga,2,2,1,0.5,1,0.1,0.7,0.7
219,Mathias Normann,1,2,1.1,0.7,1.2,-,0.7,0.7
220,Imrân Louza,-,-,0.9,0.7,0.7,-,0.5,0.5
221,Brandon Williams,-,1,0.2,0.8,1.7,-,0.7,0.7
222,Rico Henry,3,-,0.4,0.8,0.8,-,1,1
223,Tariq Lamptey,-,2,0.6,1,1.7,0.1,0.7,0.7
224,Timo Werner,4,1,2.1,0.5,0.6,0.5,0.9,0.9
225,Mason Holgate,2,1,0.3,0.1,0.6,-,0.3,0.3
226,Samir,-,-,0.4,0.1,0.8,-,0.2,0.2
227,Hwang Hee-Chan,5,1,0.9,1.1,1.4,0.1,0.8,0.8
228,Cédric Soares,1,1,0.6,0.4,0.3,0.1,0.5,0.5
229,Yoane Wissa,7,1,1.1,0.6,0.7,0.2,0.2,0.2
230,Kelechi Iheanacho,4,5,1.2,0.6,0.4,0.3,0.8,0.8
231,Cucho Hernández,5,2,1.4,0.7,0.5,-,0.6,0.6
232,Stuart Armstrong,2,-,1.5,1.1,0.8,-,1.1,1.1
233,Ben Godfrey,-,-,0.8,0.4,0.5,-,0.2,0.2
234,Albert Sambi Lokonga,-,-,1.1,0.2,0.8,-,0.4,0.4
235,Adam Lallana,-,1,0.8,0.6,0.7,-,0.6,0.6
236,Allan,-,2,0.3,0.8,0.8,-,0.9,0.9
237,Victor Lindelöf,-,2,0.1,0.1,0.2,0.1,-,-
238,Junior Firpo,-,2,0.5,0.7,0.6,-,0.3,0.3
239,Sergi Canós,3,2,1.1,0.7,0.5,0.2,0.8,0.8
240,Neal Maupay,8,2,1.9,0.7,1,0.2,1.6,1.6
241,Luke Ayling,2,2,0.7,0.9,0.7,0.1,0.4,0.4
242,Pierre Lees-Melou,1,-,1,0.6,0.7,0.1,0.5,0.5
243,Ryan Fraser,2,3,0.9,-,0.9,0.1,0.4,0.4
244,Teemu Pukki,11,3,1.9,0.7,0.7,0.3,1.1,1.1
245,Daniel Amartey,-,-,0.1,0.2,0.3,-,-,-
246,Patson Daka,5,3,1.1,0.1,0.6,0.3,0.8,0.8
247,Jakub Moder,-,3,1,0.4,0.4,-,0.7,0.7
248,Kiko Femenía,-,5,0.1,0.3,0.5,0.1,0.3,0.3
249,Jamaal Lascelles,1,-,0.7,-,0.2,-,0.1,0.1
250,Kenny McLean,1,-,1.1,0.6,1.2,0.1,0.5,0.5
251,Miguel Almirón,1,-,1.1,0.9,0.8,0.3,0.8,0.8
252,Leander Dendoncker,2,2,0.8,0.2,0.2,-,0.3,0.3
253,Jay Rodríguez,2,2,1.4,0.3,0.6,0.6,0.4,0.4
254,Daniel James,4,4,1.6,0.7,1.2,0.4,0.7,0.7
255,Nicolas Pépé,1,2,1.2,1,0.2,0.2,0.9,0.9
256,Max Aarons,-,2,0.4,1,1.5,-,0.7,0.7
257,Javier Manquillo,1,2,0.2,0.5,0.9,0.1,0.2,0.2
258,Ezri Konsa,2,-,0.5,0.2,1.2,-,0.2,0.2
259,Ashley Young,-,2,0.4,0.4,1.4,-,0.1,0.1
260,Harry Winks,-,1,0.2,0.4,0.7,-,0.3,0.3
261,Boubakary Soumaré,-,1,0.3,0.7,0.9,-,0.7,0.7
262,Ashley Westwood,-,3,0.5,0.4,0.8,-,0.5,0.5
263,Nuno Tavares,1,1,1,0.8,0.6,-,0.6,0.6
264,Tim Krul,-,-,-,-,-,-,-,-
265,Mathias Jensen,-,1,0.6,0.5,0.2,0.1,0.5,0.5
266,Milot Rashica,1,2,1.4,0.5,1.5,0.4,1.2,1.2
267,Romain Perraud,-,1,1,0.4,0.8,-,0.5,0.5
268,Billy Gilmour,-,1,0.8,0.6,0.9,-,0.5,0.5
269,Jacob Murphy,1,2,0.8,0.4,0.4,0.1,0.7,0.7
270,Adam Armstrong,2,2,2,0.7,0.3,0.1,0.6,0.6
271,Ibrahima Diallo,-,2,0.3,0.7,0.7,-,0.6,0.6
272,Sean Longstaff,1,1,0.6,0.3,0.7,-,0.8,0.8
273,Jack Cork,1,-,0.4,0.4,0.5,0.1,1,1
274,Mateusz Klich,1,2,1.3,0.6,0.5,0.1,0.7,0.7
275,Frank Onyeka,-,-,0.8,0.6,1.3,-,0.7,0.7
276,Craig Cathcart,-,1,0.1,-,0.1,-,0.1,0.1
277,Pascal Struijk,1,-,0.4,0.1,0.3,-,0.2,0.2
278,Robin Koch,-,-,0.7,0.3,0.5,-,0.3,0.3
279,Ben Gibson,-,-,0.3,0.2,0.3,-,0.1,0.1
280,Marcus Rashford,4,2,0.9,0.9,0.7,0.6,1,1
281,Adam Forshaw,-,1,0.6,0.5,0.7,0.1,0.5,0.5
282,Matej Vydra,2,3,0.9,0.3,0.4,0.2,0.4,0.4
283,Tyler Roberts,1,1,1.3,0.5,0.9,0.1,0.6,0.6
284,Shandon Baptiste,1,-,0.5,0.9,0.5,-,0.5,0.5
285,Josh Sargent,2,1,0.9,0.6,0.9,0.2,1,1
286,Tom Cleverley,-,2,0.4,0.1,0.7,0.1,0.6,0.6
287,Joe Gelhardt,2,2,1.2,0.9,1.2,0.3,1,1
288,Aaron Lennon,2,-,0.4,0.5,0.7,0.1,0.5,0.5
289,Ben Foster,-,1,-,-,0.2,-,-,-
290,Mads Roerslev,1,1,0.2,0.2,0.4,0.1,0.2,0.2
291,Steven Bergwijn,3,1,0.8,0.4,0.4,-,0.6,0.6
292,Lukas Rupp,-,-,0.6,0.9,0.4,-,1,1
293,Kieran Dowell,1,1,0.4,0.4,0.2,-,0.8,0.8
294,Nikola Vlasic,1,-,0.4,0.5,0.8,0.2,0.5,0.5
295,Ashley Barnes,1,-,0.7,0.2,0.5,0.4,1,1
296,Salomón Rondón,1,1,1.1,0.2,0.2,0.3,0.5,0.5
297,Andrii Yarmolenko,1,-,0.6,0.2,0.2,0.2,0.1,0.1
298,Fábio Silva,-,-,0.9,0.3,0.3,0.2,0.6,0.6
