,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
31,Thiago Silva,-,1,0.5,0.1,1,-,0.1,0.1
32,Ibrahim Sangaré,1,3,1.3,1.8,1.4,0.1,1.2,1.2
33,Houssem Aouar,7,7,1.9,1.6,1.4,0.3,1.8,1.8
34,Walter Benítez,-,-,-,-,0.1,-,-,-
35,Florent Mollet,6,4,2.6,0.6,1,0.2,1.5,1.5
36,Nicolas Pallois,2,-,0.8,0.9,0.5,0.1,0.4,0.4
37,Gaëtan Laborde,11,4,2.4,1.2,1,0.2,1.7,1.7
38,Renaud Ripart,8,4,1.8,0.4,1.8,0.2,1.3,1.3
39,Dani Alves,1,7,1.2,0.7,1,0.2,1,1
40,Julian Draxler,3,7,1,1.4,0.5,-,1.4,1.4
41,Jonathan Bamba,13,3,1.8,0.9,1.7,0.1,2.2,2.2
42,Ghislain Konan,-,1,0.1,1.3,1.5,0.2,0.8,0.8
43,Naïm Sliti,3,4,1.8,2.4,2,0.3,1.8,1.8
44,Léo Dubois,1,6,0.7,0.5,0.6,0.1,0.5,0.5
45,Emiliano Sala,12,2,1.9,0.2,1.8,0.7,1.6,1.6
46,Marcus Thuram,9,1,1.9,3.2,1.4,0.2,2.9,2.9
47,Ellyes Skhiri,3,2,0.7,0.9,0.9,-,0.9,0.9
48,Tanguy Ndombélé,1,7,0.9,1.9,2.1,-,1.5,1.5
49,Ismaïla Sarr,8,6,1.5,1.8,2.8,0.3,1.9,1.9
50,Thilo Kehrer,1,2,0.5,0.1,0.7,-,0.3,0.3
51,Pablo Martinez,3,1,0.4,0.2,1.5,-,0.1,0.1
52,Yunis Abdelhamid,-,-,0.5,0.6,0.5,-,0.2,0.2
53,Samuel Kalu,3,2,2,2.2,1.8,0.1,1.9,1.9
54,José Fonte,3,1,0.9,0.1,0.4,-,0.1,0.1
55,Frédéric Guilbert,1,2,0.3,0.9,1.1,-,0.7,0.7
56,Ole Selnæs,-,5,0.6,0.6,0.6,0.1,0.6,0.6
57,Bouna Sarr,1,1,0.7,1.9,1.1,0.1,1,1
58,Loic Perrin,1,1,0.4,0.2,0.6,-,0.2,0.2
59,Cheikh N'Doye,-,3,1.5,0.2,0.9,0.1,1,1
60,Jonas Martin,3,1,0.9,0.8,1,-,1.3,1.3
61,Moussa Dembélé,15,4,2.7,0.8,0.4,0.5,1.2,1.2
62,Fodé Ballo-Touré,-,3,0.2,1.7,1.2,0.1,0.8,0.8
63,Alexander Djiku,1,-,0.2,0.3,1.4,-,0.4,0.4
64,Youri Tielemans,5,1,1.8,0.9,1.6,-,0.9,0.9
65,Xavier Chavalerin,2,2,0.6,0.6,0.3,-,0.5,0.5
66,Bertrand Traoré,7,2,1.9,1.5,1.3,0.5,1.1,1.1
67,Pedro Mendes,1,-,0.3,0.4,1.5,-,0.3,0.3
68,Ludovic Ajorque,9,1,1.8,0.4,0.6,0.1,0.9,0.9
69,Jacques-Alaixys Romao,-,3,0.4,0.7,2.3,-,0.7,0.7
70,Rony Lopes,2,2,2.1,1.2,1.2,0.2,1,1
71,Wylan Cyprien,4,2,1.8,0.7,1.7,-,0.8,0.8
72,Damien Le Tallec,3,-,0.9,0.1,0.7,-,0.4,0.4
73,Yann M'Vila,-,1,0.4,0.3,0.9,-,0.5,0.5
74,Jordan Amavi,-,2,0.9,0.8,1.2,-,0.9,0.9
75,Fodé Ballo-Touré,-,1,0.2,1,1.6,0.1,1.2,1.2
76,Diego Carlos,1,-,0.9,0.2,0.7,0.1,0.1,0.1
77,Zeki Çelik,1,5,0.4,0.5,0.8,-,0.6,0.6
78,Vincent Manceau,1,1,0.5,0.4,1.1,-,0.5,0.5
79,Fayçal Fajr,5,4,1.4,0.8,2.5,0.1,1,1
80,M'Baye Niang,11,4,2.2,0.6,1.6,0.4,1.2,1.2
81,Anthony Briançon,2,2,0.6,0.1,0.7,-,0.1,0.1
82,Issiaga Sylla,2,-,0.7,0.7,0.6,0.1,0.8,0.8
83,Christopher Nkunku,3,2,1,1,1.4,-,0.9,0.9
84,Damien Da Silva,2,1,0.4,0.2,0.7,-,0.1,0.1
85,Pedro Rebocho,-,8,0.5,0.6,0.9,-,0.8,0.8
86,Dante,1,1,0.6,0.1,0.4,-,0.1,0.1
87,Pierrick Capelle,3,3,1.1,0.7,0.3,-,1.3,1.3
88,Jeff Reine-Adélaïde,3,3,1.1,2.7,1.9,0.1,2.1,2.1
89,Ramy Bensebaïni,1,-,0.7,0.5,1.3,-,0.4,0.4
90,Benjamin Lecomte,-,-,-,-,0.2,-,-,-
91,Christopher Jullien,1,-,0.7,0.1,0.5,0.1,0.1,0.1
92,Stéphane Ruffier,-,-,-,-,-,-,-,-
93,Morgan Sanson,5,3,1.1,1,1.5,-,1.5,1.5
94,Pierre Lees-Melou,2,1,1.3,0.5,1.1,-,0.8,0.8
95,Abdoulaye Touré,3,1,1.6,1.2,1.4,-,1.2,1.2
96,Radamel Falcao,15,2,2.8,0.4,1.9,0.4,1.4,1.4
97,Sofiane Alakouch,1,-,0.5,0.8,1.3,-,0.6,0.6
98,Malang Sarr,1,1,0.3,0.3,0.9,-,0.3,0.3
99,Félix Eboa Eboa,3,-,0.4,0.3,0.6,-,0.1,0.1
100,Otávio,-,2,0.6,0.5,0.7,-,0.9,0.9
101,Juan Bernat,1,2,0.2,0.7,0.8,0.2,0.9,0.9
102,Pablo,1,1,0.4,0.3,0.5,-,0.2,0.2
103,Édouard Mendy,-,-,-,-,0.4,-,-,-
104,Thomas Monconduit,-,1,0.5,1,1.2,-,0.8,0.8
105,Björn Engels,1,1,0.3,0.2,0.5,0.1,0.1,0.1
106,Enock Kwateng,-,1,0.2,0.8,0.7,-,0.5,0.5
107,Clément Grenier,2,5,1.5,0.7,0.8,-,0.8,0.8
108,Andrei Girotto,2,-,1,0.1,1.2,-,0.4,0.4
109,Ibrahima Sissoko,3,2,0.9,1,0.8,-,1.2,1.2
110,Hilton,-,2,0.4,0.1,1.3,-,0.1,0.1
111,Jonathan Ikoné,3,9,1.3,2,0.8,-,1.7,1.7
112,Júlio Tavares,5,4,1.7,0.3,1.2,0.4,0.9,0.9
113,Dimitri Payet,4,6,1.3,0.6,1.1,-,1,1
114,Brice Samba,-,-,-,-,0.1,-,-,-
115,Romain Thomas,2,1,0.5,-,0.6,-,0.1,0.1
116,Kamil Glik,1,-,0.5,0.1,1.2,-,0.1,0.1
117,Jonathan Gradit,-,-,0.1,0.9,1.5,-,0.5,0.5
118,Alphonse Areola,-,-,-,-,-,-,-,-
119,Daniel Congré,2,2,0.4,0.1,0.8,-,0.2,0.2
120,Ludovic Butelle,-,-,-,-,0.1,-,-,-
121,Nuno da Costa,8,5,1.4,1,1.2,0.3,1.7,1.7
122,Valère Germain,8,2,1.5,0.1,0.6,0.1,0.5,0.5
123,Boubacar Kamara,1,-,0.4,0.4,1,-,0.2,0.2
124,Adrien Tameze,-,3,0.5,1.1,1,-,0.9,0.9
125,Mike Maignan,-,-,-,-,0.3,-,-,-
126,Baptiste Santamaría,1,-,0.6,0.8,1.3,-,0.9,0.9
127,Mathieu Cafaro,7,3,2.1,0.7,0.9,0.1,0.9,0.9
128,Dénis Bouanga,8,2,2.5,1.4,0.8,0.1,1.5,1.5
129,Mexer,-,-,0.2,0.4,0.3,-,0.1,0.1
130,Hamari Traoré,-,2,0.9,0.8,0.8,0.1,0.4,0.4
131,Ambroise Oyongo,2,-,0.5,1.1,0.9,-,1,1
132,Fouad Chafik,-,2,0.4,0.8,0.9,-,0.6,0.6
133,Jordan Lefort,-,1,0.5,0.3,0.7,-,0.3,0.3
134,Kevin Strootman,1,5,0.6,0.4,0.3,0.1,0.6,0.6
135,Benjamin Henrichs,1,2,0.5,0.6,1.9,0.2,0.5,0.5
136,Anthony Gonçalves,5,2,0.8,0.4,0.3,0.1,0.4,0.4
137,Paul Bernardoni,-,-,-,-,0.2,-,-,-
138,Jason Denayer,2,-,0.5,0.4,0.3,-,0.2,0.2
139,Jules Koundé,-,1,0.4,0.4,0.6,-,0.2,0.2
140,Benoît Costil,-,-,-,-,0.1,-,-,-
141,Jordan Ferri,2,1,0.6,1.1,1.3,0.1,1.2,1.2
142,Lima,-,4,0.7,0.7,1,0.2,1,1
143,Nicolas Benezet,3,1,1.1,1.4,1.7,0.3,2.2,2.2
144,Valentin Rosier,-,3,0.8,0.9,1.1,0.1,1.3,1.3
145,Remi Oudin,10,4,2.1,0.3,0.4,0.2,1.3,1.3
146,Robert Beric,9,1,1.6,0.2,1,0.2,0.7,0.7
147,Adama Soumaoro,-,1,0.3,0.3,1,-,0.3,0.3
148,Sada Thioub,3,5,0.9,1.9,0.7,0.1,1.6,1.6
149,Mehdi Abeid,3,-,1.4,1.2,1.1,-,1.2,1.2
150,Thomas Foket,-,-,0.1,0.3,1.3,0.1,0.5,0.5
151,Rafael Leão,8,3,1.5,0.4,0.7,0.1,1.1,1.1
152,Timothée Kolodziejczak,3,3,0.5,0.3,0.3,-,0.1,0.1
153,Maxime Poundjé,-,2,0.3,0.5,0.7,-,0.4,0.4
154,Kalifa Coulibaly,8,2,1.8,0.6,0.7,0.7,0.8,0.8
155,Romain Hamouma,4,4,1.3,0.8,1.3,0.1,1.1,1.1
156,Luiz Gustavo,2,-,1,0.5,1.3,0.1,0.4,0.4
157,Wesley Lautoa,-,-,0.4,0.4,1.1,-,0.3,0.3
158,Maxwel Cornet,7,5,1.7,0.9,0.7,0.3,1,1
159,Lionel Carole,-,3,0.3,0.4,1.2,0.1,1.1,1.1
160,Abdoulaye Bamba,-,4,0.2,0.5,0.7,0.1,0.4,0.4
161,Mathieu Dossevi,4,2,0.7,1.1,1.3,0.5,1.4,1.4
162,Maxime Lopez,1,3,0.4,0.4,0.4,-,0.4,0.4
163,Mateo Pavlovic,2,1,0.6,-,0.3,-,0.1,0.1
164,Matz Sels,-,-,-,-,0.2,-,-,-
165,Benjamin Bourigeaud,6,5,1.4,0.3,0.4,0.1,0.7,0.7
166,Youssouf Sabaly,-,1,0.5,0.9,1.3,0.1,1.3,1.3
167,Sergi Palencia,-,3,0.3,0.5,1,-,0.5,0.5
168,Ciprian Tatarusanu,-,-,-,-,0.1,-,-,-
169,Adrien Thomasson,5,8,1.6,0.6,1.2,0.2,1.3,1.3
170,Martin Terrier,9,-,1.1,0.4,0.4,0.2,0.5,0.5
171,Alexis Blin,1,1,0.3,0.2,1.2,-,0.7,0.7
172,Dimitri Liénard,-,2,1,0.7,0.7,0.1,0.6,0.6
173,Loïck Landre,3,-,0.3,0.2,0.7,-,0.1,0.1
174,Jemerson,-,1,0.3,-,0.8,-,0.1,0.1
175,Ludovic Blas,1,6,1.2,1.7,1,0.1,1.8,1.8
176,Lucas Deaux,3,1,1,0.3,0.7,0.1,0.7,0.7
177,Presnel Kimpembe,-,1,0.2,0.2,1.7,-,0.5,0.5
178,Paul Baysse,-,-,0.5,0.1,0.6,0.2,0.1,0.1
179,Saman Ghoddos,4,4,1.6,0.4,1.6,0.2,0.9,0.9
180,Anthony Caci,-,1,0.2,0.4,0.3,-,0.3,0.3
181,Anthony Lopes,-,-,-,-,0.2,-,-,-
182,Angelo Fulgini,4,1,0.9,0.6,1.5,-,1.5,1.5
183,Antonin Bobichon,7,2,1.2,0.6,0.4,-,0.8,0.8
184,Lukas Lerager,-,1,0.6,0.1,0.7,-,0.4,0.4
185,Layvin Kurzawa,1,2,0.3,0.6,0.3,0.3,0.5,0.5
186,Kelvin Amian,-,1,0.6,0.8,0.3,0.1,0.6,0.6
187,François Moubandje,-,-,0.3,0.7,0.9,-,0.5,0.5
188,Duje Caleta-Car,-,-,0.5,-,0.3,-,0.1,0.1
189,Yann Karamoh,3,1,1.6,2,1.2,0.2,1.7,1.7
190,Xeka,2,-,1.3,0.3,1,-,0.5,0.5
191,Benjamin Jeannot,2,-,2.1,0.7,1,0.3,0.8,0.8
192,Faitout Maouassa,-,1,0.3,0.9,0.9,-,0.9,0.9
193,Cédric Yambéré,-,-,0.7,0.2,1,-,0.1,0.1
194,Oussama Haddadi,2,2,0.3,0.3,0.3,0.1,0.8,0.8
195,Kévin Monnet-Paquet,1,1,0.9,0.9,0.4,-,1.1,1.1
196,François Kamano,10,1,2.2,1.1,1.4,0.3,1.6,1.6
197,Moussa Doumbia,3,1,1,1.2,2.4,0.3,1.4,1.4
198,Pierre-Yves Polomat,-,2,0.3,0.4,0.3,0.1,0.6,0.6
199,Aleksandr Golovin,3,3,1.6,1,1.4,-,1.1,1.1
200,Steven Mendoza,2,2,1.7,1.6,1.8,0.1,2.1,2.1
201,Moussa Diaby,2,6,0.9,0.8,0.2,0.1,1,1
202,Loïc Rémy,7,2,1.3,0.2,0.4,0.4,0.6,0.6
203,Adrien Hunou,7,1,1.4,0.2,1.2,0.7,0.3,0.3
204,Régis Gurtner,-,-,-,-,0.2,-,-,-
205,Danilo Barbosa,-,-,1,1.5,1.5,-,1.8,1.8
206,Neven Subotic,1,-,0.5,0.1,0.2,-,0.1,0.1
207,Arnaud Nordin,3,1,1.6,0.9,1.4,-,1.2,1.2
208,Rachid Alioui,5,-,1.9,0.3,0.4,0.2,0.4,0.4
209,Diego Benaglio,-,-,-,-,0.1,-,-,-
210,Baptiste Reynet,-,-,-,0.1,0.3,-,-,-
211,Fábio,-,2,0.2,0.4,1,0.1,0.3,0.3
212,Andreas Cornelius,3,1,1.1,0.3,0.9,0.4,1,1
213,Younousse Sankharé,1,3,0.8,1.3,1.6,0.2,0.9,0.9
214,Nicolas de Préville,3,2,1.4,1,1.5,0.2,1.3,1.3
215,Toma Basic,2,-,0.9,0.8,1,-,0.8,0.8
216,Gabriel Silva,-,2,0.3,0.5,1.6,0.1,0.5,0.5
217,Lucas Tousart,-,-,0.8,0.3,0.6,-,0.4,0.4
218,Tristan Dingomé,1,3,0.4,0.5,0.6,0.1,0.9,0.9
219,Djibril Sidibé,-,2,0.7,0.3,1.2,0.3,0.8,0.8
220,Casimir Ninga,6,3,1.6,1.6,1.1,0.5,2.6,2.6
221,Stefan Mitrovic,-,-,0.4,0.1,0.3,-,0.1,0.1
222,Jimmy Durmaz,4,1,1.1,1.4,0.5,-,1.1,1.1
223,Boschilia,4,4,1.4,0.5,0.8,-,1,1
224,Moussa Konaté,7,2,1.8,0.6,1.4,0.9,0.9,0.9
225,Juan Otero,2,2,1.6,1.1,1.2,0.4,1.5,1.5
226,Prince Oniangué,2,-,0.7,0.1,0.9,-,0.5,0.5
227,Stéphane Bahoken,11,1,2.1,0.2,1.1,0.9,1.8,1.8
228,Marc-Aurèle Caillard,-,-,-,-,0.2,-,-,-
229,Jordan Marié,1,1,0.6,0.5,0.5,-,0.4,0.4
230,Boulaye Dia,3,-,1.1,0.9,0.7,0.1,0.8,0.8
231,Gen Shoji,-,-,0.1,0.2,0.4,-,0.3,0.3
232,Lebogang Phiri,-,-,0.5,0.5,0.6,-,0.6,0.6
233,Prince-Désir Gouano,1,-,0.2,-,1.4,-,0.2,0.2
234,Bakaye Dibassy,1,1,0.3,0.5,0.4,0.1,0.5,0.5
235,Lebo Mothiba,9,2,1.1,0.4,0.8,0.3,1.1,1.1
236,Ismaël Traoré,3,1,0.5,0.2,0.2,0.1,0.2,0.2
237,Jimmy Briand,7,3,1.5,0.4,1.4,0.5,1.3,1.3
238,Yannis Salibur,1,3,1.6,1.2,1.5,0.3,1.3,1.3
239,Kalidou Sidibé,1,-,0.2,0.2,0.7,-,0.8,0.8
240,Claudio Beauvue,3,-,1.6,0.4,1.1,0.2,0.6,0.6
241,Abdul Waris,5,3,1.2,0.8,2.2,0.3,1.8,1.8
242,Pablo Chavarría,5,3,1.4,0.3,0.7,1,0.7,0.7
243,Yaya Sanogo,3,-,2.2,0.2,1.3,0.2,1.1,1.1
244,Tomás Koubek,-,-,-,-,-,-,-,-
245,Rafael,-,1,0.1,0.6,1.1,0.1,0.8,0.8
246,Romain Del Castillo,-,3,0.7,1.2,0.7,0.1,0.9,0.9
247,Baptiste Guillaume,2,1,0.7,0.4,0.9,0.1,0.8,0.8
248,Paul Lasne,2,-,0.7,0.3,0.7,0.1,0.5,0.5
249,Wesley Saïd,4,1,1.7,1.3,0.4,0.2,0.9,0.9
250,Gaëtan Paquiez,-,-,0.2,0.4,0.6,-,0.4,0.4
251,Lamine Koné,1,1,0.3,0.3,0.8,-,0.3,0.3
252,Khaled Adénon,-,-,0.3,-,0.9,0.1,0.3,0.3
253,Enzo Crivelli,6,1,0.6,0.4,1.4,0.2,1.2,1.2
254,Jérémy Sorbon,1,-,0.2,0.2,0.8,-,-,-
255,Jaroslav Plasil,-,1,0.6,0.4,1.1,-,0.4,0.4
256,Anthony Limbombe,1,1,1.4,0.4,0.9,0.3,0.7,0.7
257,Lois Diony,5,1,1.3,0.5,0.9,0.2,1.2,1.2
258,Boubakary Soumaré,1,1,0.2,0.4,0.4,-,0.6,0.6
259,Emil Krafth,1,1,0.3,0.2,1,-,0.4,0.4
260,Romain Amalfitano,-,-,0.6,0.8,0.9,-,1.1,1.1
261,Steve Mandanda,-,-,-,-,0.1,-,-,-
262,Cheick Traoré,-,-,0.4,0.8,0.5,0.1,0.7,0.7
263,Christophe Kerbrat,-,-,0.1,0.1,0.9,-,0.1,0.1
264,Suk Hyun-Jun,3,-,1,0.3,0.7,0.6,0.5,0.5
265,Rui Fonte,1,-,0.7,0.1,0.2,0.1,0.9,0.9
266,Eddy Gnahoré,4,2,0.9,0.7,0.3,0.1,1.2,1.2
267,Jessy Deminguet,-,-,0.4,0.7,0.7,-,1.3,1.3
268,Thomas Mangani,3,-,0.7,0.3,0.3,-,0.8,0.8
269,Malik Tchokounté,-,2,0.8,0.5,1,0.4,1.1,1.1
270,Ignatius Ganago,2,-,1.4,0.8,0.6,0.1,0.8,0.8
271,Samuel Moutoussamy,2,3,0.9,0.6,0.4,0.1,1,1
272,Saîf-Eddine Khaoui,3,1,1,1,0.4,-,0.9,0.9
273,Benoît Badiashile,1,-,0.3,0.1,0.3,-,0.3,0.3
274,Eric Choupo-Moting,3,-,1.1,0.9,0.3,0.5,1,1
275,Nolan Roux,2,-,1.5,0.3,1.4,0.2,0.8,0.8
276,Étienne Didot,1,1,0.8,0.1,0.9,0.1,0.9,0.9
277,Mehdi Zeffane,1,-,0.3,0.2,0.3,0.1,0.5,0.5
278,Marcus Coco,1,2,0.8,0.6,1.5,0.2,1.5,1.5
279,Luiz Araújo,3,2,1,0.9,0.3,-,0.6,0.6
280,Yannick Cahuzac,1,-,0.1,-,0.8,-,0.1,0.1
281,Manu García,-,4,0.6,1,1.5,-,0.9,0.9
282,Umut Bozok,2,3,1.2,0.5,1.2,0.4,1.4,1.4
283,Jérémy Gélin,-,-,0.3,0.3,0.4,-,0.1,0.1
284,James Léa Siliki,-,3,0.9,0.5,1,-,0.5,0.5
285,Junior Sambia,-,1,0.8,1,0.8,0.1,0.9,0.9
286,Kévin Zohi,1,1,0.9,0.7,0.5,0.1,1,1
287,Bassem Srarfi,1,-,0.5,1,1,0.2,0.4,0.4
288,Kwon Chang-Hoon,2,-,1.1,0.9,0.6,0.2,1.2,1.2
289,Théo Valls,-,-,0.7,0.2,0.4,-,0.5,0.5
290,Thiago Maia,-,1,0.1,0.2,0.6,-,0.4,0.4
291,Yoël Armougom,-,1,0.4,0.4,0.5,-,0.3,0.3
292,Rémi Walter,2,-,0.5,0.3,0.7,-,0.6,0.6
293,Jean-Victor Makengo,1,-,0.5,1,0.5,-,1.3,1.3
294,Cheick Timité,1,1,1.3,0.7,0.9,-,1.2,1.2
295,Petar Skuletic,1,1,1.2,0.3,0.3,0.1,0.3,0.3
296,Ismaël Diomandé,-,1,0.5,0.4,1,0.1,0.7,0.7
297,Jordan Ikoko,-,-,0.2,0.8,1.1,0.1,1,1
298,Mathieu Bodmer,1,-,0.5,0.2,0.5,-,0.6,0.6
299,Florent Balmont,-,1,0.3,0.2,1,-,0.5,0.5
300,Corentin Jean,-,-,0.7,0.3,0.8,0.3,0.9,0.9
301,Aaron Leya Iseka,4,-,1,0.3,0.5,0.3,0.9,0.9
302,Wilfried Kanga,2,-,1,0.2,0.3,-,0.4,0.4
303,Rúnar Rúnarsson,-,-,-,0.1,0.2,-,-,-
304,Cristian López,2,-,0.6,0.1,0.7,0.1,0.4,0.4
305,Moussa Sylla,-,-,0.9,0.4,0.7,0.1,0.7,0.7
306,Farid El Melali,-,1,0.4,0.4,0.4,-,0.8,0.8
