,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
23,Giovanni Di Lorenzo,Napoli,30," D(CLR),M(R)",36,3240,3,6,11,-,0.8,86.9,1.6,1,7.14
24,Josip Ilicic,Atalanta,36," AM(CLR),FW",17(11),1532,6,9,2,-,2.1,77.5,-,4,7.13
25,Luis Alberto,Lazio,31," AM(CL),FW",33(1),2641,9,2,5,-,2,81.9,0.3,4,7.10
26,Victor Osimhen,Napoli,25, FW,16(8),1576,10,3,4,-,2.8,71.5,1.9,2,7.09
27,Manuel Locatelli,Sassuolo,26, M(C),32(2),2886,4,2,9,-,1.2,88.3,1.4,1,7.08
28,Duván Zapata,Atalanta,33, FW,29(8),2400,15,9,-,-,2.7,79.5,1.3,1,7.05
29,Diego Godín,Cagliari,38, D(C),28,2510,1,-,3,-,0.4,83.6,2.5,1,7.04
30,Davide Calabria,AC Milan,27," D(LR),M(R)",30(2),2652,2,1,7,-,0.8,79.2,0.8,-,7.04
31,Marcelo Brozovic,Inter,31, M(CR),29(4),2585,2,6,7,1,0.8,89.6,0.6,1,7.03
32,Danilo,Juventus,32," D(CLR),DMC",32(2),2918,1,4,6,-,0.6,88.9,0.9,1,7.03
33,Milan Badelj,Genoa,35, M(C),29(1),2415,1,4,7,-,0.6,82.1,0.6,1,7.02
34,Simon Kjær,AC Milan,35, D(C),28,2397,-,2,3,-,0.6,88,2,1,7.01
35,Paulo Dybala,Juventus,30," AM(CR),FW",14(6),1137,4,3,-,-,2.6,87.8,0.1,1,7.01
36,JP Galvão,Cagliari,32," AM(CLR),FW",37,3262,16,3,4,-,2.1,74.3,1.8,3,7.00
37,Remo Freuler,Atalanta,32, DMC,32(2),2721,2,3,5,-,0.6,89,0.5,-,6.99
38,Ante Rebic,AC Milan,30," AM(CLR),FW",20(7),1782,11,4,4,1,1.6,67.7,0.9,3,6.99
39,Fabián Ruiz,Napoli,28, M(CL),29(4),2576,3,1,1,-,1.3,90.2,0.5,2,6.98
40,Leonardo Spinazzola,Roma,31," D(LR),M(L)",25(2),2130,2,4,-,-,0.8,80.6,0.4,2,6.98
41,Achraf Hakimi,Inter,25," D(LR),M(R)",29(8),2673,7,8,6,-,1.1,84.5,0.4,3,6.98
42,Marten de Roon,Atalanta,33," D(C),DMC",33(2),3022,1,1,8,1,0.5,85.5,1.9,-,6.98
43,Hirving Lozano,Napoli,28," AM(LR),FW",23(9),1972,11,3,6,-,1.8,76.6,0.5,2,6.98
44,Juraj Kucka,Parma Calcio 1913,37, M(CLR),28,2345,7,2,8,-,2.1,72.4,2.9,3,6.97
45,Nicolò Barella,Inter,27, AM(C),32(4),2901,3,7,5,-,1,84.9,0.9,1,6.95
46,Alex Sandro,Juventus,33," D(CL),M(L)",20(6),1859,2,1,2,-,0.5,87.7,1.5,1,6.94
47,Rodrigo Bentancur,Juventus,26, M(C),27(6),2326,-,4,6,1,0.5,89.8,0.9,2,6.94
48,Vlad Chiriches,Sassuolo,34, D(CR),22(2),1843,2,1,6,-,0.5,93.7,2.2,-,6.93
49,Roberto Soriano,Bologna,33, AM(CLR),37,3255,9,6,5,-,1.6,82.9,0.9,1,6.93
50,Davide Faraoni,Verona,32," D(R),M(R)",33(1),2896,4,7,8,-,1,71.6,1.2,2,6.92
51,Álvaro Morata,Juventus,31," AM(L),FW",23(9),2019,11,9,3,1,1.8,76.5,1.1,4,6.91
52,Andrea Consigli,Sassuolo,37, GK,37,3330,-,-,1,-,-,78.8,0.5,5,6.91
53,Edin Dzeko,Roma,38, FW,20(7),1828,7,3,2,-,2.6,68.8,3.1,3,6.91
54,Berat Djimsiti,Atalanta,31, D(C),28(5),2629,-,2,8,-,0.6,87.4,2.3,-,6.90
55,Omar Colley,Sampdoria,31, D(C),28(1),2590,2,-,6,-,0.4,81.1,2.6,2,6.90
56,Federico Dimarco,Verona,26," D(CL),M(L)",29(6),2616,5,3,6,-,1.1,75.7,0.5,3,6.90
57,Dusan Vlahovic,Fiorentina,24, FW,34(3),2933,21,3,1,-,2.3,66.3,3.1,5,6.90
58,Adrien Rabiot,Juventus,29," DMC,M(L)",25(9),2314,4,2,5,1,1,90.8,1.1,-,6.90
59,Joaquín Correa,Lazio,29," AM(CL),FW",25(3),1945,8,3,1,1,1.9,83.2,0.5,1,6.90
60,Milan Skriniar,Inter,29, D(C),31(1),2779,3,-,1,-,0.5,92.2,1,1,6.90
61,Gianluca Mancini,Roma,28," D(C),DMC",33,2855,4,2,10,-,0.8,88.2,1.8,1,6.89
62,Mattia Zaccagni,Verona,28," AM(CL),FW",33(3),2630,5,5,6,-,0.9,74.1,1.4,4,6.89
63,Stefan de Vrij,Inter,32, D(C),30(2),2732,1,-,2,-,0.4,93.8,2,1,6.89
64,Dries Mertens,Napoli,36," AM(CLR),FW",18(11),1464,9,8,2,-,1.9,80.3,0.1,3,6.88
65,Morten Thorsby,Sampdoria,28, M(CLR),29(4),2648,3,1,10,-,0.7,74.9,4.6,4,6.87
66,Rafael Leão,AC Milan,24," AM(CL),FW",22(8),1934,6,6,5,-,1.4,75.7,1.4,-,6.87
67,Simone Bastoni,Spezia,27," D(L),DMC,M(L)",19(3),1530,1,6,7,-,1,76.6,1.3,2,6.86
68,Kalidou Koulibaly,Napoli,32, D(C),25(1),2211,-,-,8,1,0.4,88.7,1.5,1,6.86
69,Bremer,Torino,27, D(C),33,2936,5,-,2,-,0.8,82.7,2.9,1,6.86
70,Ibañez,Roma,25, D(C),28(2),2402,-,1,5,1,0.5,86.9,2.2,2,6.86
71,Alessandro Bastoni,Inter,25, D(C),33,2926,-,3,6,-,0.3,90.5,1.5,-,6.85
72,Francesco Acerbi,Lazio,36, D(C),32,2815,-,1,7,1,0.3,89.4,1.9,-,6.85
73,Matteo Politano,Napoli,30," AM(CLR),FW",22(15),1911,9,4,3,-,1.7,81.7,0.1,-,6.85
74,Jérémie Boga,Sassuolo,27," AM(CLR),FW",20(7),1790,4,2,-,-,1.2,89.4,0.1,2,6.85
75,Hans Hateboer,Atalanta,30," D(R),M(R)",20(2),1765,2,1,3,-,1.2,87.1,1,-,6.84
76,Kevin Strootman,Genoa,34, DMC,18,1330,-,4,7,-,0.3,84.1,0.9,1,6.83
77,Wilfried Singo,Torino,23," D(CR),M(R)",20(8),1854,1,2,2,1,0.4,79.9,1.9,2,6.83
78,Gian Marco Ferrari,Sassuolo,31, D(C),33(1),3015,-,4,7,-,0.7,91.7,2.1,-,6.82
79,Musa Barrow,Bologna,25," AM(CL),FW",34(4),2934,8,8,-,-,2.3,77.1,0.6,3,6.82
80,Matthijs de Ligt,Juventus,24, D(C),25(2),2221,1,1,4,-,0.7,92.5,2.1,-,6.82
81,Koray Günter,Verona,29, D(C),21(6),1771,-,2,4,-,0.2,88.2,2.9,1,6.81
82,Franck Ribéry,Fiorentina,41," AM(CL),FW",28(1),2172,2,6,6,1,0.7,89.2,0.2,3,6.81
83,Emil Audero,Sampdoria,27, GK,37,3330,-,1,-,-,-,65.6,0.2,2,6.81
84,Elseid Hysaj,Napoli,30," D(LR),M(R)",20(4),1773,-,2,2,-,0.3,84.6,0.8,-,6.81
85,Alessio Cragno,Cagliari,29, GK,34,3060,-,-,1,-,-,64.8,0.3,1,6.80
86,Gianluigi Donnarumma,AC Milan,25, GK,37,3330,-,-,1,-,-,77,0.2,1,6.80
87,Alexis Sánchez,Inter,35," M(CLR),FW",12(18),1139,7,5,-,-,1,80,0.3,2,6.79
88,M'Bala Nzola,Spezia,27, FW,21(4),1898,11,3,5,-,1.8,84.3,1.6,2,6.79
89,Antonio Candreva,Sampdoria,37, M(CLR),28(7),2512,5,8,1,-,1.6,77,0.1,1,6.79
90,Nikola Milenkovic,Fiorentina,26, D(CR),34,3036,3,1,7,1,0.6,86,3,1,6.79
91,Mattia Perin,Genoa,31, GK,32,2880,-,-,1,1,-,60.4,0.3,3,6.78
92,Razvan Marin,Cagliari,27, M(C),35(2),2977,3,6,6,-,0.7,87.5,0.3,1,6.78
93,Armando Izzo,Torino,32, D(C),24(1),2011,2,-,3,-,0.7,81.6,2,-,6.78
94,Francesco Caputo,Sassuolo,36, FW,19(6),1702,11,5,1,-,1.7,77.7,0.4,1,6.77
95,Diego Demme,Napoli,32, DMC,20(4),1597,2,3,6,-,0.6,89.2,0.3,-,6.77
96,Takehiro Tomiyasu,Bologna,25, D(CLR),31,2719,2,-,4,-,0.5,82.1,2.9,2,6.77
97,Bram Nuytinck,Udinese,34, D(C),19(1),1643,1,-,1,-,0.2,84.2,1.9,-,6.77
98,Davide Zappacosta,Genoa,31," D(LR),M(LR)",23(2),2034,4,2,3,-,1.6,83.6,0.6,-,6.77
99,Tiémoué Bakayoko,Napoli,29, DMC,23(9),1973,2,1,4,1,0.5,88.3,1.4,1,6.76
100,Stefan Radu,Lazio,37, D(CL),30(1),2466,-,3,2,-,0.2,85.3,1.4,1,6.75
101,Aaron Ramsey,Juventus,33, M(CLR),13(9),1093,2,4,2,-,1.1,87.1,0.4,1,6.75
102,Alessio Romagnoli,AC Milan,29, D(CL),21(1),1907,1,1,7,-,0.7,89.6,2.5,-,6.75
103,Cristian Ansaldi,Torino,37," D(CLR),M(CLR)",20(11),1941,1,6,1,-,0.6,75.4,0.2,2,6.74
104,Radja Nainggolan,Cagliari,36, M(C),22,1848,1,-,5,-,2.2,80,0.8,-,6.74
105,Gianluca Caprari,Benevento,30," AM(CLR),FW",23(7),1880,5,6,3,1,1.6,80.6,0.1,2,6.74
106,Simy,Crotone,31, FW,31(7),2945,20,2,1,-,1.7,77.1,1.7,1,6.73
107,José Palomino,Atalanta,34, D(C),25(11),2423,1,2,3,-,0.1,82.8,1.6,1,6.73
108,Hernani,Parma Calcio 1913,30, M(CL),27(6),2200,7,3,11,-,1,83.4,0.9,-,6.73
109,Bartosz Bereszynski,Sampdoria,31," D(CLR),M(R)",29(2),2607,1,-,2,-,0.1,82.2,0.9,-,6.72
110,Diogo Dalot,AC Milan,25," D(LR),M(R)",10(11),1082,1,1,4,-,0.5,79.1,1,-,6.72
111,Nahitan Nández,Cagliari,28," D(R),M(CLR)",31(1),2741,2,2,8,1,1,77.7,1.3,5,6.72
112,Riccardo Orsolini,Bologna,27," M(CR),FW",21(13),1759,7,3,-,-,1.6,69.9,0.7,1,6.72
113,Filip Djuricic,Sassuolo,32," AM(CLR),FW",27(5),2099,5,4,5,-,1.7,78.9,0.4,-,6.72
114,Wojciech Szczesny,Juventus,34, GK,30,2677,-,1,-,-,-,89.1,0.2,-,6.71
115,Fabio Quagliarella,Sampdoria,41, FW,25(8),2215,13,1,1,-,2.5,71.1,1.1,1,6.71
116,Ismaël Bennacer,AC Milan,26, M(C),17(4),1336,-,2,4,-,0.6,87.9,0.6,-,6.71
117,Giacomo Bonaventura,Fiorentina,34, M(CLR),27(7),2267,3,2,5,-,1.3,82.3,0.9,2,6.71
118,Lukasz Skorupski,Bologna,33, GK,28,2520,-,-,1,-,-,74.7,0.2,2,6.71
119,Rodrigo Palacio,Bologna,42," AM(CLR),FW",28(8),2508,5,5,5,-,1.5,79.4,1,2,6.71
120,Giangiacomo Magnani,Verona,28, D(C),15(10),1510,-,-,8,-,0.5,75.5,3.1,2,6.70
121,Yordan Osorio,Parma Calcio 1913,29, D(C),21(2),1812,-,-,2,-,0.3,88.5,2,1,6.70
122,Gastón Brugman,Parma Calcio 1913,31, M(C),21(5),1625,1,1,7,-,0.7,87.5,0.3,1,6.70
123,Gianluca Scamacca,Genoa,25, FW,13(13),1349,8,2,1,-,1.8,66.1,1.6,3,6.70
124,Arkadiusz Reca,Crotone,28," D(L),M(L)",28(2),2319,2,3,7,-,1,73.3,1.1,-,6.70
125,Christian Eriksen,Inter,32," M(CLR),FW",17(9),1393,3,-,1,-,1.2,87.3,0.3,1,6.69
126,Jerdy Schouten,Bologna,27," D(C),DMC",28(6),2520,1,1,8,1,0.3,87.1,1.1,1,6.69
127,Antonín Barák,Verona,29, AM(CR),32(2),2772,7,3,5,1,1.3,78.8,1.9,1,6.69
128,Dejan Kulusevski,Juventus,24," AM(CR),FW",19(16),1919,4,3,7,-,1,81.3,0.3,1,6.69
129,Mattia Destro,Genoa,33, FW,22(7),1617,11,1,5,-,1.3,69.1,1.2,4,6.68
130,Jordan Veretout,Roma,31, M(C),25(4),2063,10,2,4,-,1.4,88.1,0.4,-,6.68
131,Hamed Traorè,Sassuolo,24, AM(CLR),20(15),1792,5,2,6,-,1.2,79.6,0.4,1,6.68
132,Erick Pulgar,Fiorentina,30, DMC,21(10),1999,1,3,8,-,0.5,85.1,0.9,-,6.68
133,Weston McKennie,Juventus,25," D(C),M(CLR)",18(16),1699,5,2,5,-,0.9,85.4,0.9,1,6.68
134,Giuseppe Pezzella,Parma Calcio 1913,26," D(L),M(L)",21(3),1835,1,4,7,-,0.3,81.8,0.8,-,6.68
135,Domenico Criscito,Genoa,37," D(CL),M(L)",20(3),1727,1,-,6,-,0.3,82.3,0.9,-,6.68
136,Albin Ekdal,Sampdoria,34, M(C),26(6),2304,2,1,9,-,0.4,83.8,1.1,1,6.68
137,Ivan Perisic,Inter,35," M(CLR),FW",20(12),1803,4,4,3,-,1.1,76,1,2,6.67
138,Pedro,Roma,36," M(CLR),FW",20(7),1601,5,2,3,1,1.6,81.4,0.1,-,6.67
139,Roberto Pereyra,Udinese,33," M(CLR),FW",34,2936,5,7,8,-,0.8,87.4,0.1,-,6.67
140,Ivan Ilic,Verona,23, M(C),19(10),1834,2,-,2,-,0.4,85.8,1.2,1,6.67
141,Rafael Tolói,Atalanta,33, D(C),29(2),2541,2,-,10,-,0.9,83.3,1.5,-,6.67
142,Lucas Leiva,Lazio,37," D(C),M(C)",30(2),2157,-,-,10,-,0.4,86.8,1.5,-,6.67
143,Gaetano Letizia,Benevento,33," D(LR),M(LR)",18(6),1569,3,1,2,-,0.5,80.4,0.6,1,6.67
144,Darko Lazovic,Verona,33, M(CLR),27(5),2504,3,6,3,-,1,76.7,0.5,1,6.67
145,Alexis Saelemaekers,AC Milan,24, M(LR),27(5),2037,2,4,5,1,0.9,82.6,0.2,1,6.66
146,Adam Marusic,Lazio,31," D(CLR),M(LR)",33(3),2971,2,3,3,-,0.8,85.4,0.8,2,6.66
147,Giorgos Kyriakopoulos,Sassuolo,28," D(L),M(L)",16(7),1461,1,-,1,1,1,85.7,0.7,-,6.66
148,Leonardo Bonucci,Juventus,37, D(C),24(3),2034,2,-,4,-,0.6,90.4,1.3,-,6.66
149,Simone Verdi,Torino,31," AM(CLR),FW",17(16),1621,1,5,6,-,1.2,77.6,0.1,1,6.66
150,Lyanco,Torino,27, D(CR),21(2),1959,-,-,8,-,0.5,85.9,1.6,-,6.66
151,Adama Soumaoro,Bologna,31, D(CR),19(1),1755,1,-,4,-,0.4,88.9,3,-,6.65
152,Federico Ceccherini,Verona,31, D(C),23(2),1749,-,-,8,-,0.5,80.9,2.9,-,6.65
153,Tomás Rincón,Torino,36, M(CR),33(3),2861,1,1,8,1,0.6,84.6,1.4,-,6.65
154,Rick Karsdorp,Roma,29," D(R),M(R)",28(6),2550,1,6,2,-,0.4,83.8,0.2,-,6.64
155,Bryan Cristante,Roma,29," D(C),M(C)",22(12),2149,1,3,8,-,0.8,83.1,1,1,6.64
156,Tolgay Arslan,Udinese,33, M(C),25(5),1837,3,-,9,-,0.7,85.6,0.4,1,6.64
157,Andreas Cornelius,Parma Calcio 1913,31, FW,21(8),1903,1,4,4,-,1,68.2,5.2,1,6.64
158,Adrien Tameze,Verona,30," D(C),M(C)",28(5),2313,1,-,6,-,0.5,80,1.4,1,6.64
159,Alex Meret,Napoli,27, GK,22,1980,-,-,-,-,-,87.8,0.2,1,6.64
160,Charalampos Lykogiannis,Cagliari,30," D(CL),M(L)",29(2),2430,4,2,6,2,0.9,73,1.9,1,6.63
161,Lucas Martínez,Fiorentina,27, D(C),15(6),1483,1,-,4,1,0.8,80.8,1.3,1,6.63
162,Mario Pasalic,Atalanta,29," M(CLR),FW",10(15),1115,6,2,2,-,0.8,86.1,0.6,2,6.63
163,Mário Rui,Napoli,32," D(L),M(L)",17(10),1666,-,2,4,-,0.7,84.6,0.4,-,6.63
164,Jeff Chabot,Spezia,26, D(C),19(6),1655,1,1,9,1,0.4,85.2,2.3,-,6.63
165,Maya Yoshida,Sampdoria,35, D(CR),25(7),2273,1,2,5,-,0.3,85.1,1.4,-,6.63
166,Arthur,Juventus,27, DMC,13(9),1158,1,-,3,-,0.1,94.1,0.1,-,6.63
167,Rodrigo Becão,Udinese,28, D(C),32(3),2784,1,-,5,-,0.3,86.7,1.7,2,6.63
168,Lorenzo Tonelli,Sampdoria,34, D(C),21(2),1786,1,-,11,-,0.6,81.3,1.8,1,6.62
169,Manuel Lazzari,Lazio,30," D(R),M(R)",30(2),2620,2,5,2,1,0.8,85,0.4,-,6.62
170,Samir Handanovic,Inter,39, GK,37,3242,-,-,1,-,-,84.8,0.2,2,6.62
171,Tommaso Augello,Sampdoria,29," D(L),M(L)",37,3222,1,3,2,1,0.2,79.5,1.2,1,6.62
172,Kamil Glik,Benevento,36, D(C),36,3207,2,1,7,1,0.8,88.5,2.4,-,6.61
173,Konstantinos Manolas,Napoli,32, D(C),27(3),2301,-,-,5,-,0.3,92.8,1.4,-,6.61
174,Emmanuel Gyasi,Spezia,30," M(CLR),FW",32(5),2858,4,6,4,-,0.8,84.5,0.7,-,6.61
175,Gervinho,Parma Calcio 1913,36," M(LR),FW",25(2),2032,5,1,-,-,1.2,82.4,-,-,6.61
176,Tommaso Pobega,Spezia,24, M(C),17(3),1243,6,-,6,-,1.1,77.3,0.9,1,6.61
177,Riccardo Sottil,Cagliari,24, AM(LR),12(9),1191,2,1,3,-,1.2,81.3,0.1,-,6.60
178,Giacomo Raspadori,Sassuolo,24," AM(CL),FW",13(14),1230,6,-,1,-,0.9,82.6,0.1,2,6.60
179,Brahim Díaz,AC Milan,24," AM(CLR),FW",15(12),1236,4,3,2,-,1,87.1,0.1,1,6.60
180,Mikkel Damsgaard,Sampdoria,23, AM(CL),18(17),1772,2,4,3,-,0.7,73.3,0.7,-,6.60
181,Arturo Vidal,Inter,36, M(CR),14(9),1144,1,1,3,-,0.9,86.6,0.8,-,6.60
182,Nicola Sansone,Bologna,32," AM(LR),FW",11(15),1167,2,2,2,-,1.2,82.9,0.2,-,6.60
183,Yann Karamoh,Parma Calcio 1913,25," AM(CLR),FW",16(8),1302,2,1,3,-,0.9,80,0.4,1,6.60
184,Cristiano Biraghi,Fiorentina,31," D(L),M(L)",31(4),2809,1,5,8,-,0.7,75.7,0.3,1,6.60
185,Miguel Veloso,Verona,37, M(C),15(6),1320,2,2,1,-,0.6,79.5,1.1,-,6.59
186,Pau López,Roma,29, GK,20(1),1816,-,-,-,-,-,76.8,0.1,-,6.59
187,Borja Mayoral,Roma,27," AM(R),FW",18(13),1554,10,2,1,-,1.3,79.6,0.5,1,6.59
188,Pepe Reina,Lazio,41, GK,29,2610,-,-,1,-,-,80.2,0.1,-,6.59
189,Samir,Udinese,29, D(CL),24(6),2209,1,-,6,-,0.4,88.1,1.7,-,6.58
190,Luca Ceppitelli,Cagliari,34, D(C),16(3),1469,-,-,3,-,0.4,84.4,2.6,1,6.58
191,Koffi Djidji,Crotone,31, D(CL),16(4),1522,1,-,4,-,0.2,82.6,1.4,-,6.58
192,Roberto Gagliardini,Inter,30, DMC,14(14),1228,3,2,2,-,0.6,87.4,0.7,2,6.58
193,Matteo Darmian,Inter,34," D(CLR),M(LR)",14(12),1161,3,3,4,-,0.3,83.9,0.5,1,6.58
194,Gonzalo Villar,Roma,26, M(C),21(12),1862,-,1,7,-,0.3,89.9,0.8,-,6.58
195,Matteo Pessina,Atalanta,27, M(CR),21(7),1657,2,2,2,-,0.8,84.4,0.7,-,6.57
196,Gianluca Lapadula,Benevento,34, FW,29(8),2576,8,2,2,-,2.1,70,0.9,1,6.57
197,Kevin Agudelo,Spezia,25," AM(CR),FW",14(15),1354,1,2,4,-,0.7,71.9,0.6,1,6.57
198,Bruno Alves,Parma Calcio 1913,42, D(C),18(1),1631,1,-,3,-,0.5,85.8,2.3,-,6.57
199,Eldor Shomurodov,Genoa,28," AM(C),FW",16(15),1680,8,1,1,-,1.3,70,1.5,-,6.57
200,Salvador Ferrer,Spezia,26, D(R),14(4),1191,-,1,4,-,0.2,76.1,1.4,-,6.57
201,Joakim Mæhle,Atalanta,26," D(LR),M(LR)",12(8),1211,-,2,-,-,1.1,80.5,0.4,-,6.56
202,Stefano Okaka,Udinese,34, FW,17(5),1493,4,1,2,-,1.1,79.3,2,-,6.56
203,Adrien Silva,Sampdoria,35, M(C),18(6),1604,1,1,6,1,0.3,87.6,0.8,-,6.56
204,Jasmin Kurtic,Parma Calcio 1913,35, M(CL),31(3),2747,4,-,5,-,1,86.9,1.1,1,6.56
205,Marvin Zeegelaar,Udinese,33," D(CL),M(L)",23(1),1754,1,-,6,-,0.4,79.1,1.4,-,6.56
206,Andrea Petagna,Napoli,28, FW,9(17),956,4,3,-,-,0.9,80.4,1.1,-,6.55
207,Rogério,Sassuolo,26," D(L),M(L)",21(7),1874,-,1,4,-,0.6,88.5,0.5,-,6.55
208,Martin Erlic,Spezia,26, D(C),19(8),1793,3,1,6,-,0.4,84.9,1.6,1,6.55
209,Bruno Peres,Roma,34," D(LR),M(LR)",14(16),1418,1,2,6,-,0.4,86.8,0.2,-,6.55
210,Felipe Caicedo,Lazio,35, FW,9(16),922,8,-,5,-,1.2,71.3,1.1,-,6.55
211,Salvatore Molina,Crotone,32," DMC,M(LR)",28(1),2324,1,4,1,-,0.5,80.7,0.7,-,6.55
212,Ashley Young,Inter,38," D(LR),M(LR)",16(10),1424,1,4,4,-,0.6,82.2,0.2,-,6.54
213,Pierluigi Gollini,Atalanta,29, GK,25,2158,-,-,-,1,-,73.2,0.3,1,6.54
214,Matteo Ricci,Spezia,29, M(C),26(3),2234,-,2,5,-,0.7,86.4,0.5,-,6.54
215,Diego Farias,Spezia,33," AM(CLR),FW",17(12),1516,4,2,5,-,1.1,82.9,0.3,-,6.54
216,Leonardo Pavoletti,Cagliari,35, FW,17(16),1581,4,3,8,-,1.3,69.2,3.5,-,6.54
217,Nicolò Rovella,Genoa,22, DMC,12(8),1186,-,2,4,-,0.6,86.5,0.4,1,6.54
218,Keita Baldé,Sampdoria,29," AM(LR),FW",12(13),1196,7,1,4,1,1.8,74.8,0.8,1,6.54
219,Kevin Bonifazi,Udinese,27, D(C),28(2),2472,-,-,4,-,0.6,88.8,1.4,1,6.53
220,Sofyan Amrabat,Fiorentina,27," D(L),DMC",28(3),2444,-,-,7,-,0.3,88.8,0.6,-,6.53
221,Nicolas Nkoulou,Torino,34, D(C),16(2),1359,1,-,5,-,0.2,86,1.4,-,6.53
222,Gastón Ramírez,Sampdoria,33," AM(CLR),FW",10(15),966,-,4,5,-,0.5,78.2,1.1,-,6.53
223,Aleksey Miranchuk,Atalanta,28," M(CR),FW",4(21),661,4,2,-,-,0.6,79.5,0.3,1,6.53
224,Danilo,Bologna,39, D(C),34(1),3131,-,1,8,-,0.5,80.7,2.3,-,6.53
225,Gaetano Castrovilli,Fiorentina,27, AM(C),29(5),2349,5,3,8,1,0.9,78.5,0.4,2,6.53
226,Mattias Svanberg,Bologna,25, M(CLR),24(10),1863,5,2,6,1,1.7,79.6,0.6,2,6.52
227,Ivan Radovanovic,Genoa,35," D(C),DMC",24(9),2228,-,-,6,-,0.2,85.1,1.7,-,6.52
228,Nicolás Domínguez,Bologna,25, M(CL),15(13),1258,1,-,8,-,0.6,87.1,0.7,-,6.52
229,Andrea Masiello,Genoa,38, D(CR),30,2567,-,-,6,-,0.2,83.8,1.3,-,6.52
230,Walace,Udinese,29, DMC,23(7),2059,-,-,4,-,0.6,88.5,0.4,-,6.52
231,Ivan Provedel,Spezia,30, GK,29,2610,-,-,1,-,-,72,0.3,1,6.52
232,Miha Zajc,Genoa,29," M(C),FW",22(9),1871,1,3,4,-,0.6,84.6,0.6,1,6.51
233,Riccardo Improta,Benevento,30," DMC,M(L)",23(11),2335,1,-,7,-,1,73.2,1.4,1,6.51
234,Riccardo Gagliolo,Parma Calcio 1913,34, D(CL),22(6),1956,2,2,6,-,0.7,81.3,1,-,6.51
235,Maxime Lopez,Sassuolo,26, M(CR),22(7),1871,2,-,7,-,0.3,94.1,0.1,-,6.51
236,Daniele Verde,Spezia,27," AM(CLR),FW",13(9),983,6,1,1,-,1.5,84.9,-,-,6.50
237,Jakub Jankto,Sampdoria,28, M(CLR),29(6),2423,6,3,6,-,1.1,73.2,0.3,1,6.50
238,Marco Silvestri,Verona,33, GK,34,3060,-,-,1,-,-,41.1,0.3,1,6.49
239,Bartlomiej Dragowski,Fiorentina,26, GK,37,3151,-,1,-,1,-,60.7,0.2,1,6.49
240,Nahuel Molina,Udinese,26," D(R),M(R)",18(11),1821,2,5,1,-,0.6,78.8,0.4,-,6.49
