,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating
19,Joaquín Correa,Lazio,29," AM(CL),FW",22(8),2005,9,2,-,-,2.6,81.7,0.5,1,7.16
20,Marcelo Brozovic,Inter,31, M(CR),30(2),2703,3,6,9,-,1.7,89.9,0.7,2,7.15
21,Aleksandar Kolarov,Roma,38," D(CL),M(L)",30(2),2760,7,3,6,-,2.3,83.7,1.4,1,7.14
22,Manuel Locatelli,Sassuolo,26, M(C),31(2),2597,-,5,9,-,1,88,0.7,3,7.13
23,Andrea Belotti,Torino,30, FW,34(2),3011,16,3,4,-,2.9,68.8,3.2,6,7.12
24,Dejan Kulusevski,Parma Calcio 1913,24," AM(CR),FW",33(3),2938,10,8,3,-,1.7,80.5,0.3,5,7.12
25,Juan Cuadrado,Juventus,35," D(R),M(CLR),FW",28(5),2652,2,5,7,1,0.6,89.5,0.4,1,7.11
26,Lorenzo Insigne,Napoli,32," AM(CL),FW",34(3),2823,8,6,1,-,3.3,85.4,0.1,4,7.11
27,Rodrigo Bentancur,Juventus,26, M(C),25(5),2199,-,7,9,-,0.5,88.9,1.1,-,7.10
28,Henrikh Mkhitaryan,Roma,35," M(CLR),FW",16(6),1536,9,5,5,-,2,84.1,0.5,1,7.09
29,Filippo Falco,Lecce,32," AM(CR),FW",24(6),2021,4,6,-,-,1.9,87.8,0.2,3,7.08
30,Francesco Caputo,Sassuolo,36, FW,33(3),2937,21,7,3,-,2,79.3,0.5,5,7.08
31,Miralem Pjanic,Juventus,34, M(C),28(2),2286,3,6,10,-,0.7,90.4,0.5,1,7.08
32,Ismaël Bennacer,AC Milan,26, M(C),28(3),2488,1,-,14,-,0.5,88.3,0.5,-,7.07
33,Diego Godín,Inter,38, D(C),18(5),1630,1,1,5,-,0.5,85.1,2.6,2,7.07
34,Federico Chiesa,Fiorentina,26," M(CLR),FW",31(3),2651,10,6,7,-,3.3,76.7,0.3,5,7.05
35,Lorenzo Pellegrini,Roma,27, M(CL),26(1),2109,1,9,6,1,2.1,81.1,0.7,2,7.05
36,JP Galvão,Cagliari,32," AM(CLR),FW",35(1),3187,18,4,6,-,2.4,76.9,2.3,3,7.05
37,Miguel Veloso,Verona,37, M(C),32(2),2817,3,4,6,-,1.1,82.3,1.6,5,7.05
38,Franck Ribéry,Fiorentina,41," AM(CL),FW",19(2),1426,3,3,3,1,1.1,85.6,0.3,2,7.04
39,Erick Pulgar,Fiorentina,30, DMC,32(5),2948,7,6,9,-,0.9,88,0.7,3,7.03
40,Andreas Cornelius,Parma Calcio 1913,31, FW,17(9),1492,12,3,1,-,1.8,66.7,4,4,7.03
41,Fabián Ruiz,Napoli,28, M(CL),30(3),2689,3,6,2,-,2.2,90.7,0.4,3,7.03
42,Jesse Joronen,Brescia,31, GK,29,2610,-,-,1,-,-,61.3,0.3,4,7.01
43,Chris Smalling,Roma,34, D(CR),29(1),2596,3,2,3,-,0.6,90.5,3.2,1,7.00
44,Ruslan Malinovskyi,Atalanta,31," M(CLR),FW",12(22),1523,8,3,5,1,2.3,82.5,0.5,4,7.00
45,Davide Faraoni,Verona,32," D(R),M(R)",36,3229,5,3,6,-,1.2,73.4,1,3,6.99
46,Lautaro Martínez,Inter,26, FW,29(6),2467,14,3,8,1,3.6,63,1,2,6.99
47,Juraj Kucka,Parma Calcio 1913,37, M(CLR),22(4),1934,6,3,5,1,1.8,71.4,3.2,-,6.98
48,Francesco Acerbi,Lazio,36, D(C),36,3166,2,2,4,-,0.4,89.9,1.6,1,6.98
49,Alex Sandro,Juventus,33," D(CL),M(L)",27(2),2386,1,3,4,-,0.6,87,1.1,1,6.97
50,Gastón Ramírez,Sampdoria,33," AM(CLR),FW",19(7),1403,7,2,5,-,1.5,80.2,1.3,3,6.96
51,José Palomino,Atalanta,34, D(C),28(2),2483,2,1,5,-,0.5,84.5,2.8,-,6.96
52,Dries Mertens,Napoli,36," AM(CLR),FW",18(13),1688,9,7,5,-,2.5,81.9,0.1,4,6.96
53,Wojciech Szczesny,Juventus,34, GK,29,2592,-,-,1,-,-,83.8,0.2,3,6.96
54,Ashley Young,Inter,38," D(LR),M(LR)",13(5),1187,4,4,1,-,0.8,82.1,0.4,1,6.96
55,Luis Muriel,Atalanta,33," AM(CL),FW",10(24),1246,18,1,1,-,2.3,72.1,0.9,3,6.95
56,Gaetano Castrovilli,Fiorentina,27, AM(C),31(2),2681,3,2,10,-,1.5,81.2,0.7,4,6.94
57,Mario Pasalic,Atalanta,29," M(CLR),FW",30(5),2426,9,5,6,-,1.7,88.2,1.3,1,6.94
58,Alexis Sánchez,Inter,35," M(CLR),FW",10(12),918,4,8,2,1,1,75.5,0.2,3,6.94
59,Juan Musso,Udinese,29, GK,38,3420,-,-,1,-,-,72.9,0.1,2,6.93
60,Roberto Gagliardini,Inter,30, DMC,21(3),1805,4,2,5,-,1.4,85,1.2,-,6.92
61,Stefan de Vrij,Inter,32, D(C),32(2),2830,4,3,5,-,0.6,91.8,1.9,1,6.92
62,Bremer,Torino,27, D(C),27,2276,3,1,2,2,0.5,80.3,2.8,2,6.92
63,Roberto Soriano,Bologna,33, AM(CLR),29,2480,5,5,4,2,1.3,87,0.8,-,6.91
64,Berat Djimsiti,Atalanta,31, D(C),32(2),2791,2,1,5,-,0.6,86,3.1,1,6.91
65,Marten de Roon,Atalanta,33," D(C),DMC",29(6),2718,2,5,12,-,0.9,86.8,1.4,1,6.90
66,Seko Fofana,Udinese,28, M(C),24(8),2252,3,7,4,-,1.4,87.7,0.2,2,6.89
67,Riccardo Orsolini,Bologna,27," M(CR),FW",32(5),2694,8,6,3,-,2.4,70,0.8,4,6.89
68,Alex Berenguer,Torino,28," D(LR),M(CLR),FW",21(8),1828,6,2,4,-,1.4,79.2,0.6,1,6.88
69,Arkadiusz Milik,Napoli,30," AM(C),FW",19(7),1751,11,-,5,-,2.6,82.3,1.4,4,6.88
70,Nicolò Zaniolo,Roma,24," AM(CLR),FW",16(10),1535,6,2,8,-,1.8,82.1,0.3,2,6.87
71,Cengiz Ünder,Roma,26, M(CLR),10(8),873,3,-,2,-,1.5,77.6,0.3,1,6.87
72,Luigi Sepe,Parma Calcio 1913,32, GK,34,3060,-,-,1,-,-,73.5,0.3,3,6.87
73,Senad Lulic,Lazio,38," D(L),M(CL)",20,1584,-,2,6,-,0.8,82.5,1.2,-,6.87
74,Lucas Leiva,Lazio,37," D(C),M(C)",23(2),1818,-,1,8,1,0.4,86.4,1.5,-,6.87
75,Giovanni Di Lorenzo,Napoli,30," D(CLR),M(R)",33,2970,3,3,5,-,0.6,87.8,1.8,1,6.86
76,Marko Rog,Cagliari,28, M(C),28(2),2359,1,1,10,-,1,86.4,0.7,-,6.86
77,Sandro Tonali,Brescia,23, DMC,34(1),3019,1,7,9,-,0.8,76.1,0.3,-,6.86
78,Alessio Romagnoli,AC Milan,29, D(CL),35,3092,1,-,4,-,0.4,90.7,2.3,1,6.86
79,Hernani,Parma Calcio 1913,30, M(CL),27(5),2422,-,4,10,-,1.1,77.1,1.1,1,6.86
80,Riccardo Gagliolo,Parma Calcio 1913,34, D(CL),31(1),2606,3,2,7,-,1,77.3,0.7,2,6.85
81,Etrit Berisha,SPAL 2013,35, GK,26,2340,-,-,1,-,-,66,0.3,-,6.85
82,Ante Rebic,AC Milan,30," AM(CLR),FW",15(11),1400,11,3,5,-,1.6,65.7,0.7,2,6.85
83,Salvatore Sirigu,Torino,37, GK,36,3240,-,-,4,-,-,68.6,0.1,2,6.85
84,Domenico Criscito,Genoa,37," D(CL),M(L)",24(2),2056,8,-,7,-,0.9,79.6,1,-,6.84
85,Gonzalo Higuaín,Juventus,36, FW,20(12),1868,8,4,2,-,2.3,82.4,0.3,1,6.84
86,Mário Rui,Napoli,32," D(L),M(L)",22(2),1969,-,2,9,-,1.3,84.6,0.9,1,6.83
87,Fabio Quagliarella,Sampdoria,41, FW,26(2),2284,11,3,2,-,3.6,67.2,1.2,2,6.83
88,Samu Castillejo,AC Milan,29," AM(CLR),FW",17(6),1216,2,3,3,1,1.3,81,0.7,2,6.83
89,Rodrigo Palacio,Bologna,42," AM(CLR),FW",28(7),2522,7,3,5,-,1.7,77.3,1.8,3,6.83
90,Gianluca Lapadula,Lecce,34, FW,20(5),1787,11,-,8,1,2.4,76.3,2.2,2,6.83
91,Adrien Rabiot,Juventus,29," DMC,M(L)",21(7),1914,1,1,5,1,0.7,90,0.9,1,6.82
92,Manolo Gabbiadini,Sampdoria,32," AM(CLR),FW",24(9),2043,11,1,2,-,2.6,68.5,1.2,1,6.82
93,Stefan Radu,Lazio,37, D(CL),28(1),2316,1,-,8,-,0.1,88.4,1.1,-,6.82
94,Takehiro Tomiyasu,Bologna,25, D(CLR),29,2532,1,3,8,-,0.7,82.7,2,1,6.81
95,Filip Djuricic,Sassuolo,32," AM(CLR),FW",19(10),1640,5,5,6,-,1.4,80.5,0.4,2,6.81
96,Thomas Strakosha,Lazio,29, GK,38,3420,-,-,2,-,-,75.6,0.1,1,6.81
97,Antonio Candreva,Inter,37, M(CLR),24(8),2003,5,7,5,-,1.3,82.7,0.2,1,6.81
98,Gianluigi Donnarumma,AC Milan,25, GK,36,3202,-,-,3,-,-,73.5,0.2,2,6.81
99,Ken Sema,Udinese,30," D(L),M(CLR)",30(2),2466,2,1,6,-,0.5,78.1,0.5,-,6.80
100,Cristian Romero,Genoa,26, D(C),30,2581,1,1,13,1,0.5,88.4,2.4,1,6.80
101,Rafael Tolói,Atalanta,33, D(C),29(4),2606,2,6,11,-,0.8,81.4,1.5,1,6.80
102,Remo Freuler,Atalanta,32, DMC,28(3),2344,2,2,3,-,0.6,88.5,0.5,-,6.80
103,Darko Lazovic,Verona,33, M(CLR),37(1),3248,3,7,4,-,0.9,77.3,0.5,1,6.80
104,Nicolò Barella,Inter,27, AM(C),23(4),2018,1,4,11,-,0.9,83.7,0.8,1,6.80
105,Amir Rrahmani,Verona,30, D(CL),36,3229,-,1,5,-,1.2,80.4,3.2,1,6.80
106,Tomás Rincón,Torino,36, M(CR),31(1),2708,1,3,11,-,0.5,82.6,1.8,-,6.80
107,Piotr Zielinski,Napoli,29, M(CLR),32(5),2926,2,4,4,-,2.1,87.9,0.4,-,6.79
108,Marash Kumbulla,Verona,24, D(C),25,1958,1,-,5,1,0.4,84.9,2.6,-,6.79
109,Marco Silvestri,Verona,33, GK,35,3150,-,-,2,-,-,41.7,0.3,1,6.79
110,Nikola Maksimovic,Napoli,32," D(CR),M(R)",21(2),1801,1,1,3,1,0.2,93.1,1.8,-,6.79
111,Matthijs de Ligt,Juventus,24, D(C),26(3),2448,4,-,5,-,0.6,90.2,2.6,-,6.79
112,Cristian Ansaldi,Torino,37," D(CLR),M(CLR)",21(6),1773,4,4,9,-,1.1,77.1,0.4,1,6.78
113,Lasse Schöne,Genoa,37, M(CLR),29(3),2434,2,3,5,-,1.1,88.3,0.8,2,6.78
114,Mattia Zaccagni,Verona,28," AM(CL),FW",26(8),2127,2,5,5,-,0.8,75.3,1,3,6.78
115,Simone Verdi,Torino,31," AM(CLR),FW",26(7),2085,2,6,4,-,1.6,78.4,0.5,1,6.78
116,Gianluca Mancini,Roma,28," D(C),DMC",31(1),2773,1,-,14,1,0.7,88.2,2.3,1,6.78
117,Andrea Petagna,SPAL 2013,28, FW,33(3),3034,12,1,5,-,3.1,75.6,2.3,2,6.78
118,Germán Pezzella,Fiorentina,32, D(C),33,2833,3,1,12,-,1,82.7,2.6,1,6.78
119,Ola Aina,Torino,27," D(CLR),M(LR)",20(12),2077,-,2,8,-,0.4,78.6,0.9,-,6.77
120,Danilo D'Ambrosio,Inter,35," D(CLR),M(LR)",15(7),1399,4,-,6,-,0.3,85,1.2,1,6.77
121,Sofyan Amrabat,Verona,27," D(L),DMC",33(1),2929,1,1,10,2,0.6,88,0.6,-,6.77
122,Karol Linetty,Sampdoria,29, M(CLR),22(6),2022,4,3,4,-,1.1,79.7,0.5,1,6.77
123,Cristiano Biraghi,Inter,31," D(L),M(L)",18(8),1579,2,6,3,-,0.3,77,0.2,1,6.77
124,Ernesto Torregrossa,Brescia,31, FW,22(3),1852,7,3,8,-,2.5,65.4,2.6,1,6.77
125,Mattia Bani,Bologna,30, D(C),26(1),2211,4,-,11,1,0.6,80.5,3.9,1,6.77
126,Alessandro Bastoni,Inter,25, D(C),21(4),1922,2,-,7,1,0.3,88.9,1.9,-,6.76
127,Luiz Felipe,Lazio,27, D(C),24(2),2030,1,1,6,-,0.3,88.8,0.8,-,6.76
128,Jasmin Kurtic,Parma Calcio 1913,35, M(CL),18(2),1667,2,1,5,-,1.2,87.7,1,-,6.76
129,Douglas Costa,Juventus,33, M(CLR),7(16),793,1,4,1,-,0.8,83.8,-,1,6.75
130,Armando Izzo,Torino,32, D(C),30(1),2688,1,-,5,2,0.4,79.2,2.5,-,6.75
131,José Callejón,Napoli,37," M(LR),FW",25(8),2176,4,7,2,-,1.3,87.8,0.3,-,6.75
132,Franck Kessié,AC Milan,27, M(C),33(2),2912,4,1,3,-,1.1,89.2,0.5,-,6.75
133,Stefano Sabelli,Brescia,31," D(R),M(R)",36,3169,-,3,5,-,0.4,71.5,1.1,1,6.75
134,Koray Günter,Verona,29, D(C),31(1),2735,-,-,7,-,0.2,85.7,2.8,1,6.75
135,Nikola Milenkovic,Fiorentina,26, D(CR),36(1),3257,5,-,9,-,0.8,87.3,2.1,-,6.75
136,Samir Handanovic,Inter,39, GK,35,3150,-,-,2,-,-,86,0.2,1,6.74
137,Jordan Veretout,Roma,31, M(C),30(3),2663,6,-,6,-,0.9,89.7,0.2,1,6.74
138,Matteo Pessina,Verona,27, M(CR),27(8),2487,7,-,7,-,0.9,78.8,2.3,1,6.74
139,Omar Colley,Sampdoria,31, D(C),30(1),2771,-,1,10,-,0.8,81.4,2.8,2,6.73
140,Luca Cigarini,Cagliari,37, M(C),19(3),1634,-,4,6,1,0.3,84,0.4,1,6.73
141,Justin Kluivert,Roma,25," AM(CLR),FW",19(3),1554,4,1,4,1,1.5,83.4,0.3,-,6.73
142,Gabriel Vasconcelos,Lecce,31, GK,34,2998,-,-,4,-,-,72.4,0.3,2,6.73
143,Mattia Valoti,SPAL 2013,30, AM(CL),18(9),1533,3,1,7,-,1.1,79.5,1.4,1,6.73
144,Stefano Okaka,Udinese,34, FW,28(5),2423,8,2,10,-,1.7,76.7,2.3,1,6.72
145,Andrea Consigli,Sassuolo,37, GK,31,2790,-,-,1,-,-,75.5,0.3,2,6.72
146,Kalidou Koulibaly,Napoli,32, D(C),24(1),2108,-,-,7,1,0.6,91.4,2,-,6.72
147,Giovanni Simeone,Cagliari,28," AM(R),FW",34(3),2939,12,3,4,-,2.4,68.8,1.4,2,6.72
148,Antonio Sanabria,Genoa,28, FW,16(8),1392,6,2,3,-,1.7,76.9,1.5,2,6.72
149,Rafael Leão,AC Milan,24," AM(CL),FW",12(19),1397,6,1,-,-,1.4,78.5,0.6,-,6.72
150,Timothy Castagne,Atalanta,28," D(CLR),M(LR)",19(8),1764,1,2,4,-,0.7,85.4,1,-,6.72
151,Mario Balotelli,Brescia,33, FW,16(3),1409,5,-,6,1,3.8,66,1.9,1,6.71
152,Giacomo Bonaventura,AC Milan,34, M(CLR),13(16),1327,3,5,2,-,1.5,85.6,0.3,2,6.71
153,Konstantinos Manolas,Napoli,32, D(C),25(1),2178,4,-,2,-,0.7,91.8,2.4,-,6.71
154,Amadou Diawara,Roma,26, DMC,19(3),1523,1,1,4,-,0.5,88.9,0.3,-,6.71
155,Dimitri Bisoli,Brescia,30, M(C),24(1),2154,1,1,6,-,1,67.3,1.2,-,6.70
156,Nicola Sansone,Bologna,32," AM(LR),FW",26(7),2274,4,3,5,-,2.4,78.8,0.4,-,6.70
157,Leonardo Bonucci,Juventus,37, D(C),36,3086,3,-,10,-,0.6,86.9,1.7,-,6.70
158,Elseid Hysaj,Napoli,30," D(LR),M(R)",17(3),1485,1,2,3,-,0.3,84.2,0.5,1,6.69
159,Bartlomiej Dragowski,Fiorentina,26, GK,31,2790,-,-,1,-,-,64.1,0.3,1,6.69
160,Bram Nuytinck,Udinese,34, D(C),26,2229,-,-,2,-,0.2,85.1,1.4,-,6.69
161,Paolo Faragò,Cagliari,31," D(R),DMC,M(R)",14(7),1338,1,1,3,-,0.6,79.6,1.4,-,6.69
162,Albin Ekdal,Sampdoria,34, M(C),27(5),2389,-,2,8,-,0.5,85.9,1.1,-,6.68
163,Diego Perotti,Roma,35," M(CLR),FW",10(11),875,5,3,3,1,0.7,85.7,0.1,2,6.68
164,Felipe Caicedo,Lazio,35, FW,18(12),1413,9,2,7,-,1,77.2,1,-,6.68
165,Matías Vecino,Inter,32, M(C),14(6),1281,2,2,4,-,1.4,78.5,0.9,2,6.68
166,Leonardo Spinazzola,Roma,31," D(LR),M(L)",18(6),1549,1,2,2,-,0.6,82.2,0.6,-,6.67
167,Soualiho Meïté,Torino,30, M(C),23(10),2194,-,2,5,-,0.7,83.1,1.8,1,6.67
168,Gervinho,Parma Calcio 1913,36," M(LR),FW",27(4),2282,7,4,3,-,1.8,80.3,-,-,6.67
169,Nicolas Nkoulou,Torino,34, D(C),30(1),2692,1,-,3,1,0.3,89.4,1.7,-,6.67
170,Davide Biraschi,Genoa,29," D(CR),M(R)",22(2),1974,-,1,3,1,0.3,77.5,1.7,-,6.67
171,Rolando Mandragora,Udinese,26, DMC,24(2),2054,-,2,2,-,2.1,85,0.8,-,6.67
172,Dalbert,Fiorentina,30," D(L),DMC,M(L)",29(2),2492,-,5,8,1,0.6,78.5,1,-,6.66
173,Simone Zaza,Torino,32, FW,16(8),1639,6,1,7,-,2,65,2.8,1,6.66
174,Hans Hateboer,Atalanta,30," D(R),M(R)",25(7),2355,-,4,10,-,0.6,85.7,0.9,-,6.66
175,Federico Mattiello,Cagliari,28, M(LR),9(9),955,-,1,3,-,0.4,81.7,0.7,-,6.66
176,Allan,Napoli,33, DMC,16(7),1281,2,1,3,-,0.5,87.4,0.4,1,6.66
177,Danilo,Juventus,32," D(CLR),DMC",16(6),1442,2,-,2,1,0.6,87.4,0.9,1,6.66
178,Morten Thorsby,Sampdoria,28, M(CLR),21(3),1867,1,1,7,1,0.8,77.4,3.9,-,6.66
179,Rodrigo Becão,Udinese,28, D(C),24(5),2212,1,1,8,-,0.2,85.2,2.1,2,6.66
180,Simone Missiroli,SPAL 2013,37, M(C),31(3),2800,1,-,7,-,0.4,84.3,1.7,-,6.65
181,Lukasz Skorupski,Bologna,33, GK,37,3330,-,-,2,-,-,73.8,0.3,3,6.65
182,Nahitan Nández,Cagliari,28," D(R),M(CLR)",32(3),2932,2,3,14,-,0.7,79,0.7,-,6.65
183,Cristián Zapata,Genoa,37, D(C),19(1),1717,1,-,4,-,0.6,91.3,2.9,-,6.64
184,Mert Müldür,Sassuolo,25, D(R),13(11),1271,2,1,4,-,0.5,85.8,0.5,-,6.64
185,Milan Badelj,Fiorentina,35, M(C),20(2),1593,1,-,1,1,0.7,82.1,0.5,-,6.64
186,Aaron Ramsey,Juventus,33, M(CLR),11(13),1049,3,1,2,-,1.2,88,0.5,1,6.63
187,Marco Mancosu,Lecce,35, AM(C),28(5),2445,14,2,3,-,2.5,77.5,0.6,1,6.63
188,Federico Bonazzoli,Sampdoria,26," AM(C),FW",7(12),743,6,-,1,-,2.3,72.7,0.2,2,6.63
189,Giulio Donati,Lecce,34," D(CLR),M(R)",20,1762,1,-,4,-,0.5,86.9,0.7,1,6.63
190,Davide Calabria,AC Milan,27," D(LR),M(R)",16(9),1623,1,1,2,2,0.5,81.1,0.4,-,6.62
191,Jhon Chancellor,Brescia,32, D(C),26,2246,3,-,3,-,0.5,86,2.4,-,6.62
192,Marlon,Sassuolo,28, D(C),22(2),1821,-,-,8,-,0.2,94.3,0.9,-,6.61
193,Milan Skriniar,Inter,29, D(C),30(2),2628,-,-,7,1,0.4,92.1,1.2,-,6.61
194,Sebastien De Maio,Udinese,37, D(C),17(4),1502,-,-,1,-,0.4,79.4,1.7,-,6.60
195,Thiago Cionek,SPAL 2013,38, D(CR),23(5),2166,-,1,11,-,0.4,76.4,1.6,-,6.59
196,Andrea Poli,Bologna,34, M(CL),22(6),1926,2,-,5,-,0.9,89.9,0.6,1,6.59
197,Pol Lirola,Fiorentina,26," D(CR),M(LR)",30(5),2655,-,2,4,-,0.7,76.5,0.4,-,6.59
198,Kevin Lasagna,Udinese,31," AM(CL),FW",28(8),2573,10,1,1,-,2.2,70.8,1.3,-,6.59
199,Hamed Traorè,Sassuolo,24, AM(CLR),20(11),1577,4,1,3,-,1.5,83,0.1,-,6.59
200,Pau López,Roma,29, GK,32,2910,-,-,3,-,-,76.3,0.2,1,6.59
201,Pedro Obiang,Sassuolo,32, DMC,18(7),1670,1,1,10,-,0.9,88.7,0.9,-,6.59
202,Gastón Brugman,Parma Calcio 1913,31, M(C),17(6),1465,-,2,5,-,0.4,83.3,0.3,-,6.59
203,Samir,Udinese,29, D(CL),16(5),1542,1,-,3,-,0.2,87.5,1.3,1,6.58
204,Andrea Conti,AC Milan,30," D(R),M(R)",21(2),1729,-,2,8,-,-,83.6,0.6,-,6.58
205,Matteo Darmian,Parma Calcio 1913,34," D(CLR),M(LR)",30(3),2685,1,1,6,-,0.2,78.3,1.2,-,6.58
206,Emil Audero,Sampdoria,27, GK,36,3240,-,-,1,-,-,60.2,0.2,1,6.57
207,Martín Cáceres,Fiorentina,37," D(CLR),M(R)",27,2359,1,-,8,1,0.4,84.2,1,1,6.57
208,Manuel Lazzari,Lazio,30," D(R),M(R)",29(3),2555,-,3,6,-,0.5,84.8,0.1,-,6.57
209,Bruno Alves,Parma Calcio 1913,42, D(C),31(2),2673,-,-,4,-,0.7,83.1,2.6,-,6.57
210,Walace,Udinese,29, DMC,12(8),1137,-,-,2,-,0.6,88.6,0.7,-,6.56
211,Andrea Pinamonti,Genoa,24, FW,23(9),2242,5,1,1,-,1.6,71.5,2.1,-,6.56
212,Gary Medel,Bologna,36," D(C),DMC",22(1),1796,-,-,10,1,0.2,89.9,1.3,-,6.56
213,Mirko Valdifiori,SPAL 2013,38, DMC,15(7),1401,-,3,5,-,0.2,85.9,0.5,-,6.56
214,Charalampos Lykogiannis,Cagliari,30," D(CL),M(L)",14(6),1339,-,1,4,-,0.7,71.4,1,-,6.56
215,Danilo,Bologna,39, D(C),30,2642,2,-,9,1,0.3,77.3,2.8,-,6.56
216,Marco Parolo,Lazio,39, M(C),17(12),1696,1,-,8,-,0.6,86.8,1,1,6.56
217,Jens Stryger Larsen,Udinese,33," D(CLR),M(LR)",32(1),2796,1,3,5,-,0.4,77.3,0.4,-,6.56
218,Rachid Ghezzal,Fiorentina,31, AM(CLR),9(10),826,1,-,5,-,0.6,85.9,0.5,-,6.56
219,Patric,Lazio,31," D(CR),M(R)",19(2),1677,-,-,2,1,0.3,88.6,0.6,-,6.56
220,Pierluigi Gollini,Atalanta,29, GK,33,2884,-,-,3,-,-,71,0.2,-,6.56
221,Borja Valero,Inter,39, M(CL),9(10),923,2,-,4,-,0.6,90,0.3,1,6.55
222,Mateo Musacchio,AC Milan,33, D(C),17(1),1467,-,-,4,1,0.3,88.9,1.9,1,6.55
223,Jacopo Petriccione,Lecce,29, M(C),24(7),2143,-,5,10,-,0.6,88.9,0.2,-,6.55
224,Luca Pellegrini,Cagliari,25," D(L),M(L)",22(2),1914,-,5,10,-,0.6,76.1,0.8,-,6.55
225,Bartosz Bereszynski,Sampdoria,31," D(CLR),M(R)",27(1),2404,-,-,10,-,0.6,78.3,1.4,1,6.54
226,Fabio Depaoli,Sampdoria,27," D(R),M(CLR)",21(8),1857,-,1,7,-,0.9,71.4,0.9,1,6.54
227,Andrea Cistana,Brescia,27, D(C),21,1839,1,-,7,1,0.3,84.4,2.2,-,6.54
228,Gian Marco Ferrari,Sassuolo,31, D(C),21(2),1896,-,1,5,-,0.5,93,1.6,1,6.54
229,Simone Iacoponi,Parma Calcio 1913,37, D(CR),34(2),3054,2,-,7,-,0.3,84.8,1.4,-,6.53
230,Lucas Paquetá,AC Milan,26," M(CLR),FW",12(12),1102,-,1,7,-,1.4,78.9,0.9,2,6.53
231,Jeremy Toljan,Sassuolo,29," D(LR),M(LR)",25(4),2190,1,2,8,-,0.3,85.9,0.2,-,6.53
232,Blaise Matuidi,Juventus,37, M(CL),23(12),2232,-,2,2,-,0.4,89.1,0.7,-,6.53
233,William Troost-Ekong,Udinese,30, D(C),29(1),2577,-,-,5,-,0.2,81.5,1.6,-,6.53
234,Bryan Cristante,Roma,29," D(C),M(C)",18(8),1644,1,3,7,1,1.1,85.2,0.7,-,6.53
235,Jakub Jankto,Sampdoria,28, M(CLR),25(5),2104,2,4,8,-,1.4,74.7,0.3,1,6.52
236,Panagiotis Tachtsidis,Lecce,33, DMC,24(4),2006,-,2,5,1,1,79.8,1.5,-,6.52
237,Federico Bernardeschi,Juventus,30," M(CLR),FW",19(10),1576,1,1,6,-,1.7,85.9,0.2,-,6.52
238,Hirving Lozano,Napoli,28," AM(LR),FW",10(16),1021,4,1,3,-,1.3,80.1,0.4,-,6.52
239,Samuel Di Carmine,Verona,35, FW,17(5),1303,8,-,3,-,1.5,70.3,1.4,1,6.52
240,Marco Calderoni,Lecce,35, D(L),24(2),2066,3,2,7,-,0.9,74,0.4,1,6.52
